language,symbol,symbol_id
python,anon_sym_lambda,73
python,anon_sym_PLUS_EQ,74
python,anon_sym_DASH_EQ,75
python,anon_sym_STAR_EQ,76
python,anon_sym_SLASH_EQ,77
python,anon_sym_AT_EQ,78
python,anon_sym_SLASH_SLASH_EQ,79
python,anon_sym_PERCENT_EQ,80
python,anon_sym_STAR_STAR_EQ,81
python,anon_sym_GT_GT_EQ,82
python,anon_sym_LT_LT_EQ,83
python,anon_sym_AMP_EQ,84
python,anon_sym_CARET_EQ,85
python,anon_sym_PIPE_EQ,86
python,anon_sym_yield,87
python,sym_ellipsis,88
python,sym_escape_sequence,89
python,anon_sym_BSLASH,90
python,aux_sym_format_specifier_token1,91
python,sym_type_conversion,92
python,sym_integer,93
python,sym_float,94
python,anon_sym_await,95
python,sym_true,96
python,sym_false,97
python,sym_none,98
python,sym_comment,99
python,sym_line_continuation,100
python,sym__newline,101
python,sym__indent,102
python,sym__dedent,103
python,sym_string_start,104
python,sym__string_content,105
python,sym_escape_interpolation,106
python,sym_string_end,107
python,sym_module,108
python,sym__statement,109
python,sym__simple_statements,110
python,sym_import_statement,111
python,sym_import_prefix,112
python,sym_relative_import,113
python,sym_future_import_statement,114
python,sym_import_from_statement,115
python,sym__import_list,116
python,sym_aliased_import,117
python,sym_wildcard_import,118
python,sym_print_statement,119
python,sym_chevron,120
python,sym_assert_statement,121
python,sym_expression_statement,122
python,sym_tuple_expression,123
python,sym_named_expression,124
python,sym__named_expression_lhs,125
python,sym_return_statement,126
python,sym_delete_statement,127
python,sym_raise_statement,128
python,sym_pass_statement,129
python,sym_break_statement,130
python,sym_continue_statement,131
python,sym_if_statement,132
python,sym_elif_clause,133
python,sym_else_clause,134
python,sym_match_statement,135
python,sym__match_block,136
python,sym_case_clause,137
python,sym_for_statement,138
python,sym_while_statement,139
python,sym_try_statement,140
python,sym_except_clause,141
python,sym_finally_clause,142
python,sym_with_statement,143
python,sym_with_clause,144
python,sym_with_item,145
python,sym_function_definition,146
python,sym_parameters,147
python,sym_lambda_parameters,148
python,sym_list_splat,149
python,sym_dictionary_splat,150
python,sym_global_statement,151
python,sym_nonlocal_statement,152
python,sym_exec_statement,153
python,sym_type_alias_statement,154
python,sym_class_definition,155
python,sym_type_parameter,156
python,sym_parenthesized_list_splat,157
python,sym_argument_list,158
python,sym_decorated_definition,159
python,sym_decorator,160
python,sym_block,161
python,sym_expression_list,162
python,sym_dotted_name,163
python,sym_case_pattern,164
python,sym__simple_pattern,165
python,sym__as_pattern,166
python,sym_union_pattern,167
python,sym__list_pattern,168
python,sym__tuple_pattern,169
python,sym_dict_pattern,170
python,sym__key_value_pattern,171
python,sym_keyword_pattern,172
python,sym_splat_pattern,173
python,sym_class_pattern,174
python,sym_complex_pattern,175
python,sym__parameters,176
python,sym__patterns,177
python,sym_parameter,178
python,sym_pattern,179
python,sym_tuple_pattern,180
python,sym_list_pattern,181
python,sym_default_parameter,182
python,sym_typed_default_parameter,183
python,sym_list_splat_pattern,184
python,sym_dictionary_splat_pattern,185
python,sym_as_pattern,186
python,sym__expression_within_for_in_clause,187
python,sym_expression,188
python,sym_primary_expression,189
python,sym_not_operator,190
python,sym_boolean_operator,191
python,sym_binary_operator,192
python,sym_unary_operator,193
python,sym__not_in,194
python,sym__is_not,195
python,sym_comparison_operator,196
python,sym_lambda,197
python,sym_lambda_within_for_in_clause,198
python,sym_assignment,199
python,sym_augmented_assignment,200
python,sym_pattern_list,201
python,sym__right_hand_side,202
python,sym_yield,203
python,sym_attribute,204
python,sym_subscript,205
python,sym_slice,206
python,sym_call,207
python,sym_typed_parameter,208
python,sym_type,209
python,sym_splat_type,210
python,sym_generic_type,211
python,sym_union_type,212
python,sym_constrained_type,213
python,sym_member_type,214
python,sym_keyword_argument,215
python,sym_list,216
python,sym_set,217
python,sym_tuple,218
python,sym_dictionary,219
python,sym_pair,220
python,sym_list_comprehension,221
python,sym_dictionary_comprehension,222
python,sym_set_comprehension,223
python,sym_generator_expression,224
python,sym__comprehension_clauses,225
python,sym_parenthesized_expression,226
python,sym__collection_elements,227
python,sym_for_in_clause,228
python,sym_if_clause,229
python,sym_conditional_expression,230
python,sym_concatenated_string,231
python,sym_string,232
python,sym_string_content,233
python,sym_interpolation,234
python,sym__f_expression,235
python,sym__not_escape_sequence,236
python,sym_format_specifier,237
python,sym_await,238
python,sym_positional_separator,239
python,sym_keyword_separator,240
python,aux_sym_module_repeat1,241
python,aux_sym__simple_statements_repeat1,242
python,aux_sym_import_prefix_repeat1,243
python,aux_sym__import_list_repeat1,244
python,aux_sym_print_statement_repeat1,245
python,aux_sym_assert_statement_repeat1,246
python,aux_sym_if_statement_repeat1,247
python,aux_sym_match_statement_repeat1,248
python,aux_sym__match_block_repeat1,249
python,aux_sym_case_clause_repeat1,250
python,aux_sym_try_statement_repeat1,251
python,aux_sym_except_clause_repeat1,252
python,aux_sym_with_clause_repeat1,253
python,aux_sym_global_statement_repeat1,254
python,aux_sym_type_parameter_repeat1,255
python,aux_sym_argument_list_repeat1,256
python,aux_sym_decorated_definition_repeat1,257
python,aux_sym_dotted_name_repeat1,258
python,aux_sym_union_pattern_repeat1,259
python,aux_sym_dict_pattern_repeat1,260
python,aux_sym__parameters_repeat1,261
python,aux_sym__patterns_repeat1,262
python,aux_sym_comparison_operator_repeat1,263
python,aux_sym_subscript_repeat1,264
python,aux_sym_dictionary_repeat1,265
python,aux_sym__comprehension_clauses_repeat1,266
python,aux_sym__collection_elements_repeat1,267
python,aux_sym_for_in_clause_repeat1,268
python,aux_sym_concatenated_string_repeat1,269
python,aux_sym_string_repeat1,270
python,aux_sym_string_content_repeat1,271
python,aux_sym_format_specifier_repeat1,272
python,alias_sym_as_pattern_target,273
python,alias_sym_format_expression,274
zig,sym__identifier,1
zig,anon_sym_COMMA,2
zig,anon_sym_pub,3
zig,anon_sym_test,4
zig,anon_sym_comptime,5
zig,anon_sym_COLON,6
zig,anon_sym_EQ,7
zig,anon_sym_export,8
zig,anon_sym_extern,9
zig,anon_sym_threadlocal,10
zig,anon_sym_SEMI,11
zig,anon_sym_STAR_EQ,12
zig,anon_sym_STAR_PERCENT_EQ,13
zig,anon_sym_STAR_PIPE_EQ,14
zig,anon_sym_SLASH_EQ,15
zig,anon_sym_PERCENT_EQ,16
zig,anon_sym_PLUS_EQ,17
zig,anon_sym_PLUS_PERCENT_EQ,18
zig,anon_sym_PLUS_PIPE_EQ,19
zig,anon_sym_DASH_EQ,20
zig,anon_sym_DASH_PERCENT_EQ,21
zig,anon_sym_DASH_PIPE_EQ,22
zig,anon_sym_LT_LT_EQ,23
zig,anon_sym_LT_LT_PIPE_EQ,24
zig,anon_sym_GT_GT_EQ,25
zig,anon_sym_AMP_EQ,26
zig,anon_sym_CARET_EQ,27
zig,anon_sym_PIPE_EQ,28
zig,anon_sym_const,29
zig,anon_sym_var,30
zig,anon_sym_inline,31
zig,anon_sym_noinline,32
zig,anon_sym_fn,33
zig,anon_sym_LPAREN,34
zig,anon_sym_RPAREN,35
zig,anon_sym_noalias,36
zig,anon_sym_DOT_DOT_DOT,37
zig,anon_sym_usingnamespace,38
zig,anon_sym_LBRACE,39
zig,anon_sym_RBRACE,40
zig,anon_sym_packed,41
zig,anon_sym_struct,42
zig,anon_sym_opaque,43
zig,anon_sym_enum,44
zig,anon_sym_union,45
zig,anon_sym_error,46
zig,anon_sym_nosuspend,47
zig,anon_sym_suspend,48
zig,anon_sym_defer,49
zig,anon_sym_errdefer,50
zig,anon_sym_if,51
zig,anon_sym_else,52
zig,anon_sym_for,53
zig,anon_sym_DOT_DOT,54
zig,anon_sym_while,55
zig,anon_sym_PIPE,56
zig,anon_sym_STAR,57
zig,anon_sym_align,58
zig,anon_sym_addrspace,59
zig,anon_sym_linksection,60
zig,anon_sym_callconv,61
zig,anon_sym_asm,62
zig,anon_sym_volatile,63
zig,anon_sym_LBRACK,64
zig,anon_sym_RBRACK,65
zig,anon_sym_DASH_GT,66
zig,anon_sym_BANG,67
zig,anon_sym_TILDE,68
zig,anon_sym_DASH,69
zig,anon_sym_DASH_PERCENT,70
zig,anon_sym_AMP,71
zig,anon_sym_or,72
zig,anon_sym_and,73
zig,anon_sym_EQ_EQ,74
zig,anon_sym_BANG_EQ,75
zig,anon_sym_GT,76
zig,anon_sym_GT_EQ,77
zig,anon_sym_LT_EQ,78
zig,anon_sym_LT,79
zig,anon_sym_CARET,80
zig,anon_sym_orelse,81
zig,anon_sym_LT_LT,82
zig,anon_sym_GT_GT,83
zig,anon_sym_LT_LT_PIPE,84
zig,anon_sym_PLUS,85
zig,anon_sym_PLUS_PLUS,86
zig,anon_sym_PLUS_PERCENT,87
zig,anon_sym_PLUS_PIPE,88
zig,anon_sym_DASH_PIPE,89
zig,anon_sym_SLASH,90
zig,anon_sym_PERCENT,91
zig,anon_sym_STAR_STAR,92
zig,anon_sym_STAR_PERCENT,93
zig,anon_sym_STAR_PIPE,94
zig,anon_sym_PIPE_PIPE,95
zig,anon_sym_async,96
zig,anon_sym_await,97
zig,anon_sym_continue,98
zig,anon_sym_resume,99
zig,anon_sym_return,100
zig,anon_sym_break,101
zig,anon_sym_try,102
zig,anon_sym_catch,103
zig,anon_sym_switch,104
zig,anon_sym_EQ_GT,105
zig,anon_sym_anyframe,106
zig,anon_sym_unreachable,107
zig,anon_sym_undefined,108
zig,anon_sym_null,109
zig,anon_sym_QMARK,110
zig,anon_sym_allowzero,111
zig,anon_sym_c,112
zig,anon_sym_DOT,113
zig,anon_sym_DOT_STAR,114
zig,anon_sym_DOT_QMARK,115
zig,anon_sym_DQUOTE,116
zig,aux_sym_string_token1,117
zig,aux_sym_multiline_string_token1,118
zig,sym_escape_sequence,119
zig,anon_sym_SQUOTE,120
zig,aux_sym_character_token1,121
zig,sym_integer,122
zig,sym_float,123
zig,anon_sym_true,124
zig,anon_sym_false,125
zig,anon_sym_bool,126
zig,anon_sym_f16,127
zig,anon_sym_f32,128
zig,anon_sym_f64,129
zig,anon_sym_f128,130
zig,anon_sym_void,131
zig,anon_sym_type,132
zig,anon_sym_anyerror,133
zig,anon_sym_anyopaque,134
zig,anon_sym_anytype,135
zig,anon_sym_noreturn,136
zig,anon_sym_isize,137
zig,anon_sym_usize,138
zig,anon_sym_comptime_int,139
zig,anon_sym_comptime_float,140
zig,anon_sym_c_short,141
zig,anon_sym_c_ushort,142
zig,anon_sym_c_int,143
zig,anon_sym_c_uint,144
zig,anon_sym_c_long,145
zig,anon_sym_c_ulong,146
zig,anon_sym_c_longlong,147
zig,anon_sym_c_ulonglong,148
zig,anon_sym_c_longdouble,149
zig,aux_sym_builtin_type_token1,150
zig,sym_builtin_identifier,151
zig,anon_sym_AT,152
zig,sym_comment,153
zig,sym_source_file,154
zig,sym__container_members,155
zig,sym_test_declaration,156
zig,sym_comptime_declaration,157
zig,sym_container_field,158
zig,sym_variable_declaration,159
zig,sym__variable_declaration_expression_statement,160
zig,sym__variable_declaration_header,161
zig,sym_function_declaration,162
zig,sym__function_prototype,163
zig,sym_parameters,164
zig,sym_parameter,165
zig,sym_using_namespace_declaration,166
zig,sym_block,167
zig,sym_struct_declaration,168
zig,sym_opaque_declaration,169
zig,sym_enum_declaration,170
zig,sym_union_declaration,171
zig,sym_error_set_declaration,172
zig,sym_statement,173
zig,sym_comptime_statement,174
zig,sym_nosuspend_statement,175
zig,sym_suspend_statement,176
zig,sym_defer_statement,177
zig,sym_errdefer_statement,178
zig,sym__block_expr_statement,179
zig,sym_block_expression,180
zig,sym_labeled_statement,181
zig,sym_expression_statement,182
zig,sym_if_statement,183
zig,sym__if_prefix,184
zig,sym_else_clause,185
zig,sym_for_statement,186
zig,sym__for_prefix,187
zig,sym_while_statement,188
zig,sym__while_prefix,189
zig,sym__conditional_body,190
zig,sym_payload,191
zig,sym_byte_alignment,192
zig,sym_address_space,193
zig,sym_link_section,194
zig,sym_calling_convention,195
zig,sym_expression,196
zig,sym_asm_expression,197
zig,sym_asm_output,198
zig,sym_asm_output_item,199
zig,sym_asm_input,200
zig,sym_asm_input_item,201
zig,sym_asm_clobbers,202
zig,sym_if_expression,203
zig,sym_for_expression,204
zig,sym_while_expression,205
zig,sym_assignment_expression,206
zig,sym_unary_expression,207
zig,sym_binary_expression,208
zig,sym_comptime_expression,209
zig,sym_async_expression,210
zig,sym_await_expression,211
zig,sym_nosuspend_expression,212
zig,sym_continue_expression,213
zig,sym_resume_expression,214
zig,sym_return_expression,215
zig,sym_break_expression,216
zig,sym_try_expression,217
zig,sym_catch_expression,218
zig,sym_switch_expression,219
zig,sym_switch_case,220
zig,sym__switch_case_exp,221
zig,sym_type_expression,222
zig,sym_primary_type_expression,223
zig,sym_nullable_type,224
zig,sym_anyframe_type,225
zig,sym_slice_type,226
zig,sym_pointer_type,227
zig,sym_array_type,228
zig,sym_error_union_type,229
zig,sym_field_expression,230
zig,sym_index_expression,231
zig,sym_dereference_expression,232
zig,sym_null_coercion_expression,233
zig,sym_range_expression,234
zig,sym_call_expression,235
zig,sym_anonymous_struct_initializer,236
zig,sym_struct_initializer,237
zig,sym_initializer_list,238
zig,sym_field_initializer,239
zig,sym_labeled_type_expression,240
zig,sym_comptime_type_expression,241
zig,sym_if_type_expression,242
zig,sym_parenthesized_expression,243
zig,sym_block_label,244
zig,sym_break_label,245
zig,sym_arguments,246
zig,sym_builtin_function,247
zig,sym_string,248
zig,sym_multiline_string,249
zig,sym_character,250
zig,sym_boolean,251
zig,sym_builtin_type,252
zig,sym_error_type,253
zig,sym_identifier,254
zig,aux_sym__container_members_repeat1,255
zig,aux_sym__variable_declaration_expression_statement_repeat1,256
zig,aux_sym_parameters_repeat1,257
zig,aux_sym_block_repeat1,258
zig,aux_sym_error_set_declaration_repeat1,259
zig,aux_sym__for_prefix_repeat1,260
zig,aux_sym_payload_repeat1,261
zig,aux_sym_asm_output_repeat1,262
zig,aux_sym_asm_input_repeat1,263
zig,aux_sym_asm_clobbers_repeat1,264
zig,aux_sym_switch_expression_repeat1,265
zig,aux_sym__switch_case_exp_repeat1,266
zig,aux_sym_slice_type_repeat1,267
zig,aux_sym_pointer_type_repeat1,268
zig,aux_sym_initializer_list_repeat1,269
zig,aux_sym_initializer_list_repeat2,270
zig,aux_sym_string_repeat1,271
zig,aux_sym_multiline_string_repeat1,272
zig,alias_sym_function_signature,273
julia,sym__word_identifier,1
julia,anon_sym_COMMA,2
julia,anon_sym_EQ,3
julia,anon_sym_begin,4
julia,anon_sym_module,5
julia,anon_sym_baremodule,6
julia,anon_sym_end,7
julia,anon_sym_abstract,8
julia,anon_sym_type,9
julia,anon_sym_primitive,10
julia,anon_sym_mutable,11
julia,anon_sym_struct,12
julia,anon_sym_function,13
julia,anon_sym_macro,14
julia,anon_sym_quote,15
julia,anon_sym_let,16
julia,anon_sym_if,17
julia,anon_sym_elseif,18
julia,anon_sym_else,19
julia,anon_sym_try,20
julia,anon_sym_catch,21
julia,anon_sym_finally,22
julia,anon_sym_for,23
julia,anon_sym_while,24
julia,sym_break_statement,25
julia,sym_continue_statement,26
julia,anon_sym_return,27
julia,anon_sym_const,28
julia,anon_sym_global,29
julia,anon_sym_local,30
julia,anon_sym_as,31
julia,aux_sym_import_path_token1,32
julia,anon_sym_LPAREN,33
julia,anon_sym_RPAREN,34
julia,anon_sym_COLON,35
julia,anon_sym_export,36
julia,anon_sym_public,37
julia,anon_sym_import,38
julia,anon_sym_using,39
julia,anon_sym_LBRACK,40
julia,anon_sym_RBRACK,41
julia,anon_sym_outer,42
julia,anon_sym_in,43
julia,anon_sym_u2208,44
julia,anon_sym_LBRACE,45
julia,anon_sym_RBRACE,46
julia,anon_sym_SQUOTE,47
julia,anon_sym_DOT,48
julia,anon_sym_do,49
julia,anon_sym_DOLLAR,50
julia,anon_sym_COLON2,51
julia,anon_sym_COLON_COLON,52
julia,anon_sym_COLON_EQ,53
julia,anon_sym_DOT_EQ,54
julia,aux_sym_quote_expression_token1,55
julia,anon_sym_isa,56
julia,anon_sym_DOT_DOT_DOT,57
julia,anon_sym_QMARK,58
julia,anon_sym_DASH_GT,59
julia,anon_sym_where,60
julia,anon_sym_AT,61
julia,anon_sym_true,62
julia,anon_sym_false,63
julia,aux_sym_integer_literal_token1,64
julia,aux_sym_integer_literal_token2,65
julia,aux_sym_integer_literal_token3,66
julia,aux_sym_integer_literal_token4,67
julia,aux_sym_float_literal_token1,68
julia,aux_sym_float_literal_token2,69
julia,aux_sym_float_literal_token3,70
julia,aux_sym_float_literal_token4,71
julia,sym_escape_sequence,72
julia,sym_character_literal,73
julia,anon_sym_DQUOTE,74
julia,anon_sym_DQUOTE_DQUOTE_DQUOTE,75
julia,anon_sym_BQUOTE,76
julia,anon_sym_BQUOTE_BQUOTE_BQUOTE,77
julia,anon_sym_DOLLAR_EQ,78
julia,aux_sym__assignment_operator_token1,79
julia,sym__pair_operator,80
julia,sym__arrow_operator,81
julia,sym__lazy_or_operator,82
julia,sym__lazy_and_operator,83
julia,sym__comparison_operator,84
julia,sym__pipe_right_operator,85
julia,sym__pipe_left_operator,86
julia,sym__ellipsis_operator,87
julia,sym__plus_operator,88
julia,sym__times_operator,89
julia,sym__rational_operator,90
julia,sym__bitshift_operator,91
julia,sym__power_operator,92
julia,sym__tilde_operator,93
julia,sym__type_order_operator,94
julia,sym__unary_operator,95
julia,sym__unary_plus_operator,96
julia,anon_sym_DOT2,97
julia,anon_sym_SEMI,98
julia,anon_sym_SEMI2,99
julia,aux_sym__terminator_token1,100
julia,aux_sym_block_comment_token1,101
julia,aux_sym_line_comment_token1,102
julia,aux_sym_line_comment_token2,103
julia,sym__block_comment_rest,104
julia,sym__immediate_paren,105
julia,sym__immediate_bracket,106
julia,sym__immediate_brace,107
julia,sym__immediate_string_start,108
julia,sym__immediate_command_start,109
julia,sym__content_cmd_1,110
julia,sym__content_cmd_1_raw,111
julia,sym__content_cmd_3,112
julia,sym__content_cmd_3_raw,113
julia,sym__content_str_1,114
julia,sym__content_str_1_raw,115
julia,sym__content_str_3,116
julia,sym__content_str_3_raw,117
julia,sym__end_cmd,118
julia,sym__end_str,119
julia,sym_source_file,120
julia,sym_block,121
julia,sym__bracket_form,122
julia,sym_open_tuple,123
julia,sym_assignment,124
julia,sym__closed_assignment,125
julia,sym__expression,126
julia,sym_module_definition,127
julia,sym_type_head,128
julia,sym_abstract_definition,129
julia,sym_primitive_definition,130
julia,sym_struct_definition,131
julia,sym_signature,132
julia,sym_function_definition,133
julia,sym_macro_definition,134
julia,sym_compound_statement,135
julia,sym_quote_statement,136
julia,sym_let_statement,137
julia,sym_if_statement,138
julia,sym_elseif_clause,139
julia,sym_else_clause,140
julia,sym_try_statement,141
julia,sym_catch_clause,142
julia,sym_finally_clause,143
julia,sym_for_statement,144
julia,sym_while_statement,145
julia,sym_return_statement,146
julia,sym_const_statement,147
julia,sym_global_statement,148
julia,sym_local_statement,149
julia,sym_import_alias,150
julia,sym_import_path,151
julia,sym__exportable,152
julia,sym__importable,153
julia,sym__import_list,154
julia,sym_selected_import,155
julia,sym_export_statement,156
julia,sym_public_statement,157
julia,sym_import_statement,158
julia,sym_using_statement,159
julia,sym__primary_expression,160
julia,sym__array,161
julia,sym_comprehension_expression,162
julia,sym_generator,163
julia,sym_if_clause,164
julia,sym_for_clause,165
julia,sym_for_binding,166
julia,sym_matrix_expression,167
julia,sym_matrix_row,168
julia,sym_vector_expression,169
julia,sym_parenthesized_expression,170
julia,sym_tuple_expression,171
julia,sym_curly_expression,172
julia,sym_adjoint_expression,173
julia,sym_field_expression,174
julia,sym_index_expression,175
julia,sym_parametrized_type_expression,176
julia,sym_call_expression,177
julia,sym_broadcast_call_expression,178
julia,sym__qualified_macro_identifier,179
julia,sym__macro_head,180
julia,sym__closed_macrocall_expression,181
julia,sym_macrocall_expression,182
julia,sym_macro_argument_list,183
julia,sym_do_clause,184
julia,sym_interpolation_expression,185
julia,sym_quote_expression,186
julia,sym_binary_expression,187
julia,sym_unary_expression,188
julia,sym_range_expression,189
julia,sym_splat_expression,190
julia,sym_ternary_expression,191
julia,sym_typed_expression,192
julia,sym_unary_typed_expression,193
julia,sym_arrow_function_expression,194
julia,sym_juxtaposition_expression,195
julia,sym_compound_assignment_expression,196
julia,sym_where_expression,197
julia,sym_macro_identifier,198
julia,sym__scoped_identifier,199
julia,sym_identifier,200
julia,sym_boolean_literal,201
julia,sym_integer_literal,202
julia,sym_float_literal,203
julia,sym__string,204
julia,sym__delimiter_str_1,205
julia,sym__delimiter_str_3,206
julia,sym__delimiter_cmd_1,207
julia,sym__delimiter_cmd_3,208
julia,sym_string_literal,209
julia,sym_command_literal,210
julia,sym_prefixed_string_literal,211
julia,sym_prefixed_command_literal,212
julia,sym_string_interpolation,213
julia,sym_operator,214
julia,sym__assignment_operator,215
julia,sym__syntactic_operator,216
julia,sym__semicolon,217
julia,sym_block_comment,218
julia,sym_line_comment,219
julia,aux_sym_source_file_repeat1,220
julia,aux_sym_open_tuple_repeat1,221
julia,aux_sym_let_statement_repeat1,222
julia,aux_sym_if_statement_repeat1,223
julia,aux_sym_for_statement_repeat1,224
julia,aux_sym__import_list_repeat1,225
julia,aux_sym_export_statement_repeat1,226
julia,aux_sym_comprehension_expression_repeat1,227
julia,aux_sym_matrix_expression_repeat1,228
julia,aux_sym_matrix_row_repeat1,229
julia,aux_sym_parenthesized_expression_repeat1,230
julia,aux_sym_tuple_expression_repeat1,231
julia,aux_sym_macro_argument_list_repeat1,232
julia,aux_sym__scoped_identifier_repeat1,233
julia,aux_sym_string_literal_repeat1,234
julia,aux_sym_string_literal_repeat2,235
julia,aux_sym_command_literal_repeat1,236
julia,aux_sym_command_literal_repeat2,237
julia,aux_sym_prefixed_string_literal_repeat1,238
julia,aux_sym_prefixed_string_literal_repeat2,239
julia,aux_sym_prefixed_command_literal_repeat1,240
julia,aux_sym_prefixed_command_literal_repeat2,241
julia,aux_sym__semicolon_repeat1,242
julia,alias_sym_argument_list,243
nim,sym_identifier,1
nim,anon_sym_SEMI,2
nim,aux_sym_import_statement_token1,3
nim,aux_sym_export_statement_token1,4
nim,aux_sym_except_clause_token1,5
nim,aux_sym_include_statement_token1,6
nim,aux_sym_discard_statement_token1,7
nim,aux_sym_return_statement_token1,8
nim,aux_sym_raise_statement_token1,9
nim,aux_sym_yield_statement_token1,10
nim,aux_sym_break_statement_token1,11
nim,aux_sym_continue_statement_token1,12
nim,aux_sym_assembly_statement_token1,13
nim,aux_sym_bind_statement_token1,14
nim,aux_sym_mixin_statement_token1,15
nim,aux_sym_import_from_statement_token1,16
nim,aux_sym_while_token1,17
nim,anon_sym_COLON,18
nim,aux_sym_static_statement_token1,19
nim,aux_sym_defer_token1,20
nim,aux_sym_typeof_token1,21
nim,anon_sym_LPAREN,22
nim,aux_sym_proc_declaration_token1,23
nim,aux_sym_func_declaration_token1,24
nim,aux_sym_method_declaration_token1,25
nim,aux_sym_iterator_declaration_token1,26
nim,aux_sym_macro_declaration_token1,27
nim,aux_sym_template_declaration_token1,28
nim,aux_sym_converter_declaration_token1,29
nim,anon_sym_EQ,30
nim,anon_sym_LBRACK,31
nim,anon_sym_LBRACE,32
nim,aux_sym_using_section_token1,33
nim,aux_sym_const_section_token1,34
nim,aux_sym_let_section_token1,35
nim,aux_sym_var_section_token1,36
nim,aux_sym__distinct_declaration_token1,37
nim,aux_sym__ref_declaration_token1,38
nim,aux_sym__pointer_declaration_token1,39
nim,aux_sym_enum_declaration_token1,40
nim,anon_sym_COMMA,41
nim,aux_sym__tuple_declaration_token1,42
nim,aux_sym_object_declaration_token1,43
nim,aux_sym_object_declaration_token2,44
nim,aux_sym_conditional_declaration_token1,45
nim,aux_sym__elif_declaration_branch_token1,46
nim,aux_sym_variant_declaration_token1,47
nim,aux_sym__else_declaration_branch_token1,48
nim,aux_sym_concept_declaration_token1,49
nim,aux_sym_for_token1,50
nim,aux_sym__for_body_token1,51
nim,aux_sym_block_token1,52
nim,aux_sym_if_token1,53
nim,aux_sym_try_token1,54
nim,aux_sym_finally_branch_token1,55
nim,aux_sym_do_block_token1,56
nim,anon_sym_DASH_GT,57
nim,anon_sym_LPAREN2,58
nim,anon_sym_DOT,59
nim,anon_sym_LBRACK_COLON,60
nim,aux_sym_out_type_token1,61
nim,anon_sym_LBRACK2,62
nim,aux_sym__infix_operator_0_token1,63
nim,aux_sym__infix_operator_1_token1,64
nim,aux_sym__infix_operator_10r_token1,65
nim,aux_sym__infix_operator_10l_token1,66
nim,aux_sym__infix_operator_9_token1,67
nim,aux_sym__infix_operator_9_token2,68
nim,aux_sym__infix_operator_9_token3,69
nim,aux_sym__infix_operator_9_token4,70
nim,aux_sym__infix_operator_9_token5,71
nim,aux_sym__infix_operator_9_token6,72
nim,aux_sym__infix_operator_8_token1,73
nim,aux_sym__infix_operator_7_token1,74
nim,aux_sym__infix_operator_6_token1,75
nim,aux_sym__infix_operator_5_token1,76
nim,aux_sym__infix_operator_5_token2,77
nim,aux_sym__infix_operator_5_token3,78
nim,aux_sym__infix_operator_5_token4,79
nim,aux_sym__infix_operator_5_token5,80
nim,aux_sym__infix_operator_5_token6,81
nim,aux_sym__infix_operator_4_token1,82
nim,aux_sym__infix_operator_3_token1,83
nim,aux_sym__infix_operator_3_token2,84
nim,aux_sym__infix_operator_2_token1,85
nim,aux_sym__prefix_expression_command_start_token1,86
nim,sym__sigil_operator,87
nim,sym__prefix_operator,88
nim,aux_sym_cast_token1,89
nim,anon_sym_LBRACE2,90
nim,anon_sym_DQUOTE_DQUOTE_DQUOTE,91
nim,anon_sym_DQUOTE,92
nim,anon_sym_LBRACE_DOT,93
nim,anon_sym_STAR,94
nim,aux_sym_nil_literal_token1,95
nim,sym_integer_literal,96
nim,sym_float_literal,97
nim,sym_custom_numeric_literal,98
nim,anon_sym_SQUOTE,99
nim,aux_sym_char_literal_token1,100
nim,anon_sym_SQUOTE2,101
nim,sym__char_escape_sequence,102
nim,anon_sym_DQUOTE2,103
nim,aux_sym__interpreted_string_body_token1,104
nim,sym_escape_sequence,105
nim,anon_sym_r_DQUOTE,106
nim,anon_sym_R_DQUOTE,107
nim,aux_sym__raw_string_body_token1,108
nim,anon_sym_DQUOTE_DQUOTE,109
nim,anon_sym_DQUOTE_DQUOTE_DQUOTE2,110
nim,anon_sym_r_DQUOTE_DQUOTE_DQUOTE,111
nim,anon_sym_R_DQUOTE_DQUOTE_DQUOTE,112
nim,aux_sym__long_string_body_token1,113
nim,anon_sym_BQUOTE,114
nim,sym__accent_quoted_identifier,115
nim,sym_blank_identifier,116
nim,anon_sym_RPAREN,117
nim,anon_sym_RBRACK,118
nim,anon_sym_RBRACE,119
nim,anon_sym_DOT_RBRACE,120
nim,anon_sym_POUND_POUND_LBRACK,121
nim,anon_sym_RBRACK_POUND_POUND,122
nim,anon_sym_POUND_LBRACK,123
nim,anon_sym_RBRACK_POUND,124
nim,anon_sym_POUND_POUND,125
nim,anon_sym_POUND,126
nim,sym__block_comment_content,127
nim,sym__block_documentation_comment_content,128
nim,sym_comment_content,129
nim,sym__long_string_quote,130
nim,sym__layout_start,131
nim,sym__layout_end,132
nim,sym__layout_terminator,133
nim,sym__layout_empty,134
nim,sym__inhibit_layout_end,135
nim,sym__inhibit_keyword_termination,136
nim,sym__synchronize,137
nim,sym__invalid_layout,138
nim,sym__want_export_marker,139
nim,sym__case_of,140
nim,sym_source_file,141
nim,sym_statement_list,142
nim,sym__line_statement_list,143
nim,sym__block_statement_list,144
nim,aux_sym__semi_statement_list,145
nim,sym__statement,146
nim,sym__complex_statement,147
nim,sym__simple_statement,148
nim,sym__simple_statement_no_expression,149
nim,sym__expression_statement,150
nim,sym_import_statement,151
nim,sym_export_statement,152
nim,sym__import_body,153
nim,sym__import_except,154
