language,lexer_function,lex_state,token_symbol
python,ts_lex,129,sym_escape_sequence
python,ts_lex,130,anon_sym_BSLASH
python,ts_lex,131,aux_sym_format_specifier_token1
python,ts_lex,132,aux_sym_format_specifier_token1
python,ts_lex,133,aux_sym_format_specifier_token1
python,ts_lex,134,sym_type_conversion
python,ts_lex,135,sym_integer
python,ts_lex,136,sym_integer
python,ts_lex,137,sym_integer
python,ts_lex,138,sym_integer
python,ts_lex,139,sym_integer
python,ts_lex,140,sym_integer
python,ts_lex,141,sym_integer
python,ts_lex,142,sym_float
python,ts_lex,143,sym_float
python,ts_lex,144,sym_float
python,ts_lex,145,sym_float
python,ts_lex,146,sym_float
python,ts_lex,147,sym_identifier
python,ts_lex,148,sym_comment
python,ts_lex,149,sym_line_continuation
python,ts_lex_keywords,4,anon_sym__
python,ts_lex_keywords,27,anon_sym_as
python,ts_lex_keywords,40,anon_sym_if
python,ts_lex_keywords,42,anon_sym_in
python,ts_lex_keywords,43,anon_sym_is
python,ts_lex_keywords,47,anon_sym_or
python,ts_lex_keywords,61,anon_sym_and
python,ts_lex_keywords,69,anon_sym_def
python,ts_lex_keywords,70,anon_sym_del
python,ts_lex_keywords,76,anon_sym_for
python,ts_lex_keywords,83,anon_sym_not
python,ts_lex_keywords,88,anon_sym_try
python,ts_lex_keywords,94,sym_none
python,ts_lex_keywords,95,sym_true
python,ts_lex_keywords,101,anon_sym_case
python,ts_lex_keywords,104,anon_sym_elif
python,ts_lex_keywords,105,anon_sym_else
python,ts_lex_keywords,107,anon_sym_exec
python,ts_lex_keywords,109,anon_sym_from
python,ts_lex_keywords,115,anon_sym_pass
python,ts_lex_keywords,119,anon_sym_type
python,ts_lex_keywords,121,anon_sym_with
python,ts_lex_keywords,123,sym_false
python,ts_lex_keywords,126,anon_sym_async
python,ts_lex_keywords,127,anon_sym_await
python,ts_lex_keywords,128,anon_sym_break
python,ts_lex_keywords,129,anon_sym_class
python,ts_lex_keywords,136,anon_sym_match
python,ts_lex_keywords,138,anon_sym_print
python,ts_lex_keywords,139,anon_sym_raise
python,ts_lex_keywords,141,anon_sym_while
python,ts_lex_keywords,142,anon_sym_yield
python,ts_lex_keywords,144,anon_sym_assert
python,ts_lex_keywords,146,anon_sym_except
python,ts_lex_keywords,148,anon_sym_global
python,ts_lex_keywords,149,anon_sym_import
python,ts_lex_keywords,150,anon_sym_lambda
python,ts_lex_keywords,152,anon_sym_return
python,ts_lex_keywords,155,anon_sym_finally
python,ts_lex_keywords,158,anon_sym_continue
python,ts_lex_keywords,159,anon_sym_nonlocal
python,ts_lex_keywords,161,anon_sym___future__
zig,ts_lex,30,ts_builtin_sym_end
zig,ts_lex,31,anon_sym_COMMA
zig,ts_lex,32,anon_sym_COLON
zig,ts_lex,33,anon_sym_EQ
zig,ts_lex,34,anon_sym_EQ
zig,ts_lex,35,anon_sym_SEMI
zig,ts_lex,36,anon_sym_STAR_EQ
zig,ts_lex,37,anon_sym_STAR_PERCENT_EQ
zig,ts_lex,38,anon_sym_STAR_PIPE_EQ
zig,ts_lex,39,anon_sym_SLASH_EQ
zig,ts_lex,40,anon_sym_PERCENT_EQ
zig,ts_lex,41,anon_sym_PLUS_EQ
zig,ts_lex,42,anon_sym_PLUS_PERCENT_EQ
zig,ts_lex,43,anon_sym_PLUS_PIPE_EQ
zig,ts_lex,44,anon_sym_DASH_EQ
zig,ts_lex,45,anon_sym_DASH_PERCENT_EQ
zig,ts_lex,46,anon_sym_DASH_PIPE_EQ
zig,ts_lex,47,anon_sym_LT_LT_EQ
zig,ts_lex,48,anon_sym_LT_LT_PIPE_EQ
zig,ts_lex,49,anon_sym_GT_GT_EQ
zig,ts_lex,50,anon_sym_AMP_EQ
zig,ts_lex,51,anon_sym_CARET_EQ
zig,ts_lex,52,anon_sym_PIPE_EQ
zig,ts_lex,53,anon_sym_LPAREN
zig,ts_lex,54,anon_sym_RPAREN
zig,ts_lex,55,anon_sym_DOT_DOT_DOT
zig,ts_lex,56,anon_sym_LBRACE
zig,ts_lex,57,anon_sym_RBRACE
zig,ts_lex,58,anon_sym_DOT_DOT
zig,ts_lex,59,anon_sym_DOT_DOT
zig,ts_lex,60,anon_sym_PIPE
zig,ts_lex,61,anon_sym_PIPE
zig,ts_lex,62,anon_sym_STAR
zig,ts_lex,63,anon_sym_STAR
zig,ts_lex,64,anon_sym_LBRACK
zig,ts_lex,65,anon_sym_RBRACK
zig,ts_lex,66,anon_sym_DASH_GT
zig,ts_lex,67,anon_sym_BANG
zig,ts_lex,68,anon_sym_BANG
zig,ts_lex,69,anon_sym_TILDE
zig,ts_lex,70,anon_sym_DASH
zig,ts_lex,71,anon_sym_DASH
zig,ts_lex,72,anon_sym_DASH
zig,ts_lex,73,anon_sym_DASH_PERCENT
zig,ts_lex,74,anon_sym_DASH_PERCENT
zig,ts_lex,75,anon_sym_AMP
zig,ts_lex,76,anon_sym_AMP
zig,ts_lex,77,anon_sym_EQ_EQ
zig,ts_lex,78,anon_sym_BANG_EQ
zig,ts_lex,79,anon_sym_GT
zig,ts_lex,80,anon_sym_GT_EQ
zig,ts_lex,81,anon_sym_LT_EQ
zig,ts_lex,82,anon_sym_LT
zig,ts_lex,83,anon_sym_CARET
zig,ts_lex,84,anon_sym_LT_LT
zig,ts_lex,85,anon_sym_GT_GT
zig,ts_lex,86,anon_sym_LT_LT_PIPE
zig,ts_lex,87,anon_sym_PLUS
zig,ts_lex,88,anon_sym_PLUS_PLUS
zig,ts_lex,89,anon_sym_PLUS_PERCENT
zig,ts_lex,90,anon_sym_PLUS_PIPE
zig,ts_lex,91,anon_sym_DASH_PIPE
zig,ts_lex,92,anon_sym_SLASH
zig,ts_lex,93,anon_sym_PERCENT
zig,ts_lex,94,anon_sym_STAR_STAR
zig,ts_lex,95,anon_sym_STAR_PERCENT
zig,ts_lex,96,anon_sym_STAR_PIPE
zig,ts_lex,97,anon_sym_PIPE_PIPE
zig,ts_lex,98,anon_sym_EQ_GT
zig,ts_lex,99,anon_sym_QMARK
zig,ts_lex,100,anon_sym_DOT
zig,ts_lex,101,anon_sym_DOT
zig,ts_lex,102,anon_sym_DOT
zig,ts_lex,103,anon_sym_DOT_STAR
zig,ts_lex,104,anon_sym_DOT_QMARK
zig,ts_lex,105,anon_sym_DQUOTE
zig,ts_lex,106,aux_sym_string_token1
zig,ts_lex,107,aux_sym_string_token1
zig,ts_lex,108,aux_sym_string_token1
zig,ts_lex,109,aux_sym_multiline_string_token1
zig,ts_lex,110,sym_escape_sequence
zig,ts_lex,111,sym_escape_sequence
zig,ts_lex,112,sym_escape_sequence
zig,ts_lex,113,anon_sym_SQUOTE
zig,ts_lex,114,aux_sym_character_token1
zig,ts_lex,115,aux_sym_character_token1
zig,ts_lex,116,aux_sym_character_token1
zig,ts_lex,117,aux_sym_character_token1
zig,ts_lex,118,sym_integer
zig,ts_lex,119,sym_integer
zig,ts_lex,120,sym_integer
zig,ts_lex,121,sym_integer
zig,ts_lex,122,sym_integer
zig,ts_lex,123,sym_float
zig,ts_lex,124,sym_float
zig,ts_lex,125,sym_float
zig,ts_lex,126,sym_builtin_identifier
zig,ts_lex,127,anon_sym_AT
zig,ts_lex,128,sym__identifier
zig,ts_lex,129,sym_comment
zig,ts_lex_keywords,3,anon_sym_c
zig,ts_lex_keywords,37,anon_sym_fn
zig,ts_lex_keywords,39,anon_sym_if
zig,ts_lex_keywords,42,aux_sym_builtin_type_token1
zig,ts_lex_keywords,47,anon_sym_or
zig,ts_lex_keywords,66,anon_sym_and
zig,ts_lex_keywords,68,anon_sym_asm
zig,ts_lex_keywords,88,anon_sym_f16
zig,ts_lex_keywords,89,anon_sym_f32
zig,ts_lex_keywords,90,anon_sym_f64
zig,ts_lex_keywords,92,anon_sym_for
zig,ts_lex_keywords,104,anon_sym_pub
zig,ts_lex_keywords,113,anon_sym_try
zig,ts_lex_keywords,119,anon_sym_var
zig,ts_lex_keywords,132,anon_sym_bool
zig,ts_lex_keywords,146,anon_sym_else
zig,ts_lex_keywords,147,anon_sym_enum
zig,ts_lex_keywords,152,anon_sym_f128
zig,ts_lex_keywords,161,anon_sym_null
zig,ts_lex_keywords,170,anon_sym_test
zig,ts_lex_keywords,172,anon_sym_true
zig,ts_lex_keywords,173,anon_sym_type
zig,ts_lex_keywords,179,anon_sym_void
zig,ts_lex_keywords,183,anon_sym_align
zig,ts_lex_keywords,189,anon_sym_async
zig,ts_lex_keywords,190,anon_sym_await
zig,ts_lex_keywords,191,anon_sym_break
zig,ts_lex_keywords,192,anon_sym_c_int
zig,ts_lex_keywords,199,anon_sym_catch
zig,ts_lex_keywords,201,anon_sym_const
zig,ts_lex_keywords,203,anon_sym_defer
zig,ts_lex_keywords,205,anon_sym_error
zig,ts_lex_keywords,208,anon_sym_false
zig,ts_lex_keywords,210,anon_sym_isize
zig,ts_lex_keywords,226,anon_sym_union
zig,ts_lex_keywords,229,anon_sym_usize
zig,ts_lex_keywords,231,anon_sym_while
zig,ts_lex_keywords,238,anon_sym_c_long
zig,ts_lex_keywords,240,anon_sym_c_uint
zig,ts_lex_keywords,247,anon_sym_export
zig,ts_lex_keywords,248,anon_sym_extern
zig,ts_lex_keywords,249,anon_sym_inline
zig,ts_lex_keywords,255,anon_sym_opaque
zig,ts_lex_keywords,256,anon_sym_orelse
zig,ts_lex_keywords,257,anon_sym_packed
zig,ts_lex_keywords,258,anon_sym_resume
zig,ts_lex_keywords,259,anon_sym_return
zig,ts_lex_keywords,260,anon_sym_struct
zig,ts_lex_keywords,262,anon_sym_switch
zig,ts_lex_keywords,273,anon_sym_anytype
zig,ts_lex_keywords,276,anon_sym_c_short
zig,ts_lex_keywords,277,anon_sym_c_ulong
zig,ts_lex_keywords,284,anon_sym_noalias
zig,ts_lex_keywords,288,anon_sym_suspend
zig,ts_lex_keywords,296,anon_sym_anyerror
zig,ts_lex_keywords,297,anon_sym_anyframe
zig,ts_lex_keywords,302,anon_sym_c_ushort
zig,ts_lex_keywords,303,anon_sym_callconv
zig,ts_lex_keywords,304,anon_sym_comptime
zig,ts_lex_keywords,305,anon_sym_continue
zig,ts_lex_keywords,306,anon_sym_errdefer
zig,ts_lex_keywords,308,anon_sym_noinline
zig,ts_lex_keywords,309,anon_sym_noreturn
zig,ts_lex_keywords,315,anon_sym_volatile
zig,ts_lex_keywords,316,anon_sym_addrspace
zig,ts_lex_keywords,317,anon_sym_allowzero
zig,ts_lex_keywords,318,anon_sym_anyopaque
zig,ts_lex_keywords,324,anon_sym_nosuspend
zig,ts_lex_keywords,326,anon_sym_undefined
zig,ts_lex_keywords,330,anon_sym_c_longlong
zig,ts_lex_keywords,339,anon_sym_c_ulonglong
zig,ts_lex_keywords,342,anon_sym_linksection
zig,ts_lex_keywords,343,anon_sym_threadlocal
zig,ts_lex_keywords,344,anon_sym_unreachable
zig,ts_lex_keywords,346,anon_sym_c_longdouble
zig,ts_lex_keywords,348,anon_sym_comptime_int
zig,ts_lex_keywords,352,anon_sym_comptime_float
zig,ts_lex_keywords,353,anon_sym_usingnamespace
julia,ts_lex,152,ts_builtin_sym_end
julia,ts_lex,153,anon_sym_COMMA
julia,ts_lex,154,anon_sym_EQ
julia,ts_lex,155,anon_sym_EQ
julia,ts_lex,156,aux_sym_import_path_token1
julia,ts_lex,157,aux_sym_import_path_token1
julia,ts_lex,158,anon_sym_LPAREN
julia,ts_lex,159,anon_sym_RPAREN
julia,ts_lex,160,anon_sym_COLON
julia,ts_lex,161,anon_sym_COLON
julia,ts_lex,162,anon_sym_LBRACK
julia,ts_lex,163,anon_sym_RBRACK
julia,ts_lex,164,anon_sym_u2208
julia,ts_lex,165,anon_sym_LBRACE
julia,ts_lex,166,anon_sym_RBRACE
julia,ts_lex,167,anon_sym_SQUOTE
julia,ts_lex,168,anon_sym_SQUOTE
julia,ts_lex,169,anon_sym_DOT
julia,ts_lex,170,anon_sym_DOT
julia,ts_lex,171,anon_sym_DOT
julia,ts_lex,172,anon_sym_DOT
julia,ts_lex,173,anon_sym_DOT
julia,ts_lex,174,anon_sym_DOT
julia,ts_lex,175,anon_sym_DOT
julia,ts_lex,176,anon_sym_DOT
julia,ts_lex,177,anon_sym_DOT
julia,ts_lex,178,anon_sym_DOT
julia,ts_lex,179,anon_sym_DOT
julia,ts_lex,180,anon_sym_DOT
julia,ts_lex,181,anon_sym_DOLLAR
julia,ts_lex,182,anon_sym_DOLLAR
julia,ts_lex,183,anon_sym_COLON2
julia,ts_lex,184,anon_sym_COLON2
julia,ts_lex,185,anon_sym_COLON2
julia,ts_lex,186,anon_sym_COLON2
julia,ts_lex,187,anon_sym_COLON_COLON
julia,ts_lex,188,anon_sym_COLON_EQ
julia,ts_lex,189,anon_sym_DOT_EQ
julia,ts_lex,190,aux_sym_quote_expression_token1
julia,ts_lex,191,aux_sym_quote_expression_token1
julia,ts_lex,192,anon_sym_DOT_DOT_DOT
julia,ts_lex,193,anon_sym_QMARK
julia,ts_lex,194,anon_sym_DASH_GT
julia,ts_lex,195,anon_sym_AT
julia,ts_lex,196,sym__word_identifier
julia,ts_lex,197,sym__word_identifier
julia,ts_lex,198,sym__word_identifier
julia,ts_lex,199,sym__word_identifier
julia,ts_lex,200,sym__word_identifier
julia,ts_lex,201,sym__word_identifier
julia,ts_lex,202,sym__word_identifier
julia,ts_lex,203,sym__word_identifier
julia,ts_lex,204,sym__word_identifier
julia,ts_lex,205,sym__word_identifier
julia,ts_lex,206,sym__word_identifier
julia,ts_lex,207,sym__word_identifier
julia,ts_lex,208,sym__word_identifier
julia,ts_lex,209,sym__word_identifier
julia,ts_lex,210,sym__word_identifier
julia,ts_lex,211,sym__word_identifier
julia,ts_lex,212,sym__word_identifier
julia,ts_lex,213,sym__word_identifier
julia,ts_lex,214,sym__word_identifier
julia,ts_lex,215,sym__word_identifier
julia,ts_lex,216,sym__word_identifier
julia,ts_lex,217,sym__word_identifier
julia,ts_lex,218,sym__word_identifier
julia,ts_lex,219,sym__word_identifier
julia,ts_lex,220,sym__word_identifier
julia,ts_lex,221,sym__word_identifier
julia,ts_lex,222,sym__word_identifier
julia,ts_lex,223,sym__word_identifier
julia,ts_lex,224,sym__word_identifier
julia,ts_lex,225,sym__word_identifier
julia,ts_lex,226,sym__word_identifier
julia,ts_lex,227,sym__word_identifier
julia,ts_lex,228,sym__word_identifier
julia,ts_lex,229,sym__word_identifier
julia,ts_lex,230,sym__word_identifier
julia,ts_lex,231,sym__word_identifier
julia,ts_lex,232,sym__word_identifier
julia,ts_lex,233,sym__word_identifier
julia,ts_lex,234,sym__word_identifier
julia,ts_lex,235,sym__word_identifier
julia,ts_lex,236,sym__word_identifier
julia,ts_lex,237,sym__word_identifier
julia,ts_lex,238,sym__word_identifier
julia,ts_lex,239,sym__word_identifier
julia,ts_lex,240,sym__word_identifier
julia,ts_lex,241,sym__word_identifier
julia,ts_lex,242,sym__word_identifier
julia,ts_lex,243,sym__word_identifier
julia,ts_lex,244,sym__word_identifier
julia,ts_lex,245,sym__word_identifier
julia,ts_lex,246,sym__word_identifier
julia,ts_lex,247,sym__word_identifier
julia,ts_lex,248,sym__word_identifier
julia,ts_lex,249,sym__word_identifier
julia,ts_lex,250,sym__word_identifier
julia,ts_lex,251,sym__word_identifier
julia,ts_lex,252,sym__word_identifier
julia,ts_lex,253,sym__word_identifier
julia,ts_lex,254,sym__word_identifier
julia,ts_lex,255,sym__word_identifier
julia,ts_lex,256,sym__word_identifier
julia,ts_lex,257,sym__word_identifier
julia,ts_lex,258,sym__word_identifier
julia,ts_lex,259,sym__word_identifier
julia,ts_lex,260,sym__word_identifier
julia,ts_lex,261,sym__word_identifier
julia,ts_lex,262,sym__word_identifier
julia,ts_lex,263,sym__word_identifier
julia,ts_lex,264,sym__word_identifier
julia,ts_lex,265,sym__word_identifier
julia,ts_lex,266,sym__word_identifier
julia,ts_lex,267,sym__word_identifier
julia,ts_lex,268,sym__word_identifier
julia,ts_lex,269,sym__word_identifier
julia,ts_lex,270,sym__word_identifier
julia,ts_lex,271,sym__word_identifier
julia,ts_lex,272,aux_sym_integer_literal_token1
julia,ts_lex,273,aux_sym_integer_literal_token2
julia,ts_lex,274,aux_sym_integer_literal_token3
julia,ts_lex,275,aux_sym_integer_literal_token3
julia,ts_lex,276,aux_sym_integer_literal_token4
julia,ts_lex,277,aux_sym_integer_literal_token4
julia,ts_lex,278,aux_sym_integer_literal_token4
julia,ts_lex,279,aux_sym_integer_literal_token4
julia,ts_lex,280,aux_sym_float_literal_token1
julia,ts_lex,281,aux_sym_float_literal_token1
julia,ts_lex,282,aux_sym_float_literal_token2
julia,ts_lex,283,aux_sym_float_literal_token2
julia,ts_lex,284,aux_sym_float_literal_token2
julia,ts_lex,285,aux_sym_float_literal_token2
julia,ts_lex,286,aux_sym_float_literal_token2
julia,ts_lex,287,aux_sym_float_literal_token2
julia,ts_lex,288,aux_sym_float_literal_token3
julia,ts_lex,289,aux_sym_float_literal_token4
julia,ts_lex,290,sym_escape_sequence
julia,ts_lex,291,sym_escape_sequence
julia,ts_lex,292,sym_escape_sequence
julia,ts_lex,293,sym_escape_sequence
julia,ts_lex,294,sym_escape_sequence
julia,ts_lex,295,sym_escape_sequence
julia,ts_lex,296,sym_escape_sequence
julia,ts_lex,297,sym_escape_sequence
julia,ts_lex,298,sym_character_literal
julia,ts_lex,299,anon_sym_DQUOTE
julia,ts_lex,300,anon_sym_DQUOTE_DQUOTE_DQUOTE
julia,ts_lex,301,anon_sym_BQUOTE
julia,ts_lex,302,anon_sym_BQUOTE_BQUOTE_BQUOTE
julia,ts_lex,303,anon_sym_DOLLAR_EQ
julia,ts_lex,304,aux_sym__assignment_operator_token1
julia,ts_lex,305,sym__pair_operator
julia,ts_lex,306,sym__arrow_operator
julia,ts_lex,307,sym__arrow_operator
julia,ts_lex,308,sym__lazy_or_operator
julia,ts_lex,309,sym__lazy_and_operator
julia,ts_lex,310,sym__comparison_operator
julia,ts_lex,311,sym__comparison_operator
julia,ts_lex,312,sym__comparison_operator
julia,ts_lex,313,sym__comparison_operator
julia,ts_lex,314,sym__comparison_operator
julia,ts_lex,315,sym__comparison_operator
julia,ts_lex,316,sym__pipe_right_operator
julia,ts_lex,317,sym__pipe_left_operator
julia,ts_lex,318,sym__ellipsis_operator
julia,ts_lex,319,sym__ellipsis_operator
julia,ts_lex,320,sym__plus_operator
julia,ts_lex,321,sym__plus_operator
julia,ts_lex,322,sym__plus_operator
julia,ts_lex,323,sym__plus_operator
julia,ts_lex,324,sym__plus_operator
julia,ts_lex,325,sym__times_operator
julia,ts_lex,326,sym__times_operator
julia,ts_lex,327,sym__times_operator
julia,ts_lex,328,sym__times_operator
julia,ts_lex,329,sym__times_operator
julia,ts_lex,330,sym__times_operator
julia,ts_lex,331,sym__rational_operator
julia,ts_lex,332,sym__rational_operator
julia,ts_lex,333,sym__bitshift_operator
julia,ts_lex,334,sym__bitshift_operator
julia,ts_lex,335,sym__bitshift_operator
julia,ts_lex,336,sym__bitshift_operator
julia,ts_lex,337,sym__power_operator
julia,ts_lex,338,sym__power_operator
julia,ts_lex,339,sym__tilde_operator
julia,ts_lex,340,sym__type_order_operator
julia,ts_lex,341,sym__unary_operator
julia,ts_lex,342,sym__unary_operator
julia,ts_lex,343,sym__unary_plus_operator
julia,ts_lex,344,sym__unary_plus_operator
julia,ts_lex,345,sym__unary_plus_operator
julia,ts_lex,346,sym__unary_plus_operator
julia,ts_lex,347,sym__unary_plus_operator
julia,ts_lex,348,sym__unary_plus_operator
julia,ts_lex,349,sym__unary_plus_operator
julia,ts_lex,350,anon_sym_DOT2
julia,ts_lex,351,anon_sym_DOT2
julia,ts_lex,352,anon_sym_SEMI
julia,ts_lex,353,anon_sym_SEMI2
julia,ts_lex,354,aux_sym__terminator_token1
julia,ts_lex,355,aux_sym__terminator_token1
julia,ts_lex,356,aux_sym__terminator_token1
julia,ts_lex,357,aux_sym__terminator_token1
julia,ts_lex,358,aux_sym__terminator_token1
julia,ts_lex,359,aux_sym__terminator_token1
julia,ts_lex,360,aux_sym__terminator_token1
julia,ts_lex,361,aux_sym__terminator_token1
julia,ts_lex,362,aux_sym__terminator_token1
julia,ts_lex,363,aux_sym__terminator_token1
julia,ts_lex,364,aux_sym__terminator_token1
julia,ts_lex,365,aux_sym__terminator_token1
julia,ts_lex,366,aux_sym__terminator_token1
julia,ts_lex,367,aux_sym_block_comment_token1
julia,ts_lex,368,aux_sym_block_comment_token1
julia,ts_lex,369,aux_sym_line_comment_token1
julia,ts_lex,370,aux_sym_line_comment_token1
julia,ts_lex,371,aux_sym_line_comment_token2
julia,ts_lex,372,aux_sym_line_comment_token2
julia,ts_lex_keywords,20,anon_sym_as
julia,ts_lex_keywords,26,anon_sym_do
julia,ts_lex_keywords,35,anon_sym_if
julia,ts_lex_keywords,37,anon_sym_in
julia,ts_lex_keywords,61,anon_sym_end
julia,ts_lex_keywords,65,anon_sym_for
julia,ts_lex_keywords,69,anon_sym_isa
julia,ts_lex_keywords,70,anon_sym_let
julia,ts_lex_keywords,82,anon_sym_try
julia,ts_lex_keywords,94,anon_sym_else
julia,ts_lex_keywords,111,anon_sym_true
julia,ts_lex_keywords,112,anon_sym_type
julia,ts_lex_keywords,118,anon_sym_begin
julia,ts_lex_keywords,119,sym_break_statement
julia,ts_lex_keywords,120,anon_sym_catch
julia,ts_lex_keywords,121,anon_sym_const
julia,ts_lex_keywords,125,anon_sym_false
julia,ts_lex_keywords,130,anon_sym_local
julia,ts_lex_keywords,131,anon_sym_macro
julia,ts_lex_keywords,134,anon_sym_outer
julia,ts_lex_keywords,137,anon_sym_quote
julia,ts_lex_keywords,140,anon_sym_using
julia,ts_lex_keywords,141,anon_sym_where
julia,ts_lex_keywords,142,anon_sym_while
julia,ts_lex_keywords,146,anon_sym_elseif
julia,ts_lex_keywords,147,anon_sym_export
julia,ts_lex_keywords,150,anon_sym_global
julia,ts_lex_keywords,151,anon_sym_import
julia,ts_lex_keywords,152,anon_sym_module
julia,ts_lex_keywords,155,anon_sym_public
julia,ts_lex_keywords,156,anon_sym_return
julia,ts_lex_keywords,157,anon_sym_struct
julia,ts_lex_keywords,161,anon_sym_finally
julia,ts_lex_keywords,163,anon_sym_mutable
julia,ts_lex_keywords,165,anon_sym_abstract
julia,ts_lex_keywords,167,sym_continue_statement
julia,ts_lex_keywords,168,anon_sym_function
julia,ts_lex_keywords,171,anon_sym_primitive
julia,ts_lex_keywords,172,anon_sym_baremodule
nim,ts_lex,92,ts_builtin_sym_end
nim,ts_lex,93,anon_sym_SEMI
nim,ts_lex,94,aux_sym_import_from_statement_token1
nim,ts_lex,95,anon_sym_COLON
nim,ts_lex,96,anon_sym_COLON
nim,ts_lex,97,anon_sym_COLON
nim,ts_lex,98,anon_sym_LPAREN
nim,ts_lex,99,anon_sym_EQ
nim,ts_lex,100,anon_sym_EQ
nim,ts_lex,101,anon_sym_EQ
nim,ts_lex,102,anon_sym_LBRACK
nim,ts_lex,103,anon_sym_LBRACE
nim,ts_lex,104,anon_sym_LBRACE
nim,ts_lex,105,anon_sym_COMMA
nim,ts_lex,106,anon_sym_DASH_GT
nim,ts_lex,107,anon_sym_LPAREN2
nim,ts_lex,108,anon_sym_DOT
nim,ts_lex,109,anon_sym_DOT
nim,ts_lex,110,anon_sym_DOT
nim,ts_lex,111,anon_sym_LBRACK_COLON
nim,ts_lex,112,anon_sym_LBRACK2
nim,ts_lex,113,anon_sym_LBRACK2
nim,ts_lex,114,aux_sym__infix_operator_0_token1
nim,ts_lex,115,aux_sym__infix_operator_0_token1
nim,ts_lex,116,aux_sym__infix_operator_0_token1
nim,ts_lex,117,aux_sym__infix_operator_0_token1
nim,ts_lex,118,aux_sym__infix_operator_0_token1
nim,ts_lex,119,aux_sym__infix_operator_0_token1
nim,ts_lex,120,aux_sym__infix_operator_0_token1
nim,ts_lex,121,aux_sym__infix_operator_0_token1
nim,ts_lex,122,aux_sym__infix_operator_0_token1
nim,ts_lex,123,aux_sym__infix_operator_0_token1
nim,ts_lex,124,aux_sym__infix_operator_1_token1
nim,ts_lex,125,aux_sym__infix_operator_1_token1
nim,ts_lex,126,aux_sym__infix_operator_1_token1
nim,ts_lex,127,aux_sym__infix_operator_1_token1
nim,ts_lex,128,aux_sym__infix_operator_1_token1
nim,ts_lex,129,aux_sym__infix_operator_1_token1
nim,ts_lex,130,aux_sym__infix_operator_1_token1
nim,ts_lex,131,aux_sym__infix_operator_1_token1
nim,ts_lex,132,aux_sym__infix_operator_1_token1
nim,ts_lex,133,aux_sym__infix_operator_1_token1
nim,ts_lex,134,aux_sym__infix_operator_1_token1
nim,ts_lex,135,aux_sym__infix_operator_1_token1
nim,ts_lex,136,aux_sym__infix_operator_1_token1
nim,ts_lex,137,aux_sym__infix_operator_1_token1
nim,ts_lex,138,aux_sym__infix_operator_1_token1
nim,ts_lex,139,aux_sym__infix_operator_1_token1
nim,ts_lex,140,aux_sym__infix_operator_1_token1
nim,ts_lex,141,aux_sym__infix_operator_10r_token1
nim,ts_lex,142,aux_sym__infix_operator_10r_token1
nim,ts_lex,143,aux_sym__infix_operator_10r_token1
nim,ts_lex,144,aux_sym__infix_operator_10r_token1
nim,ts_lex,145,aux_sym__infix_operator_10r_token1
nim,ts_lex,146,aux_sym__infix_operator_10r_token1
nim,ts_lex,147,aux_sym__infix_operator_10r_token1
nim,ts_lex,148,aux_sym__infix_operator_10r_token1
nim,ts_lex,149,aux_sym__infix_operator_10l_token1
nim,ts_lex,150,aux_sym__infix_operator_10l_token1
nim,ts_lex,151,aux_sym__infix_operator_10l_token1
nim,ts_lex,152,aux_sym__infix_operator_10l_token1
nim,ts_lex,153,aux_sym__infix_operator_10l_token1
nim,ts_lex,154,aux_sym__infix_operator_10l_token1
nim,ts_lex,155,aux_sym__infix_operator_10l_token1
nim,ts_lex,156,aux_sym__infix_operator_10l_token1
nim,ts_lex,157,aux_sym__infix_operator_9_token1
nim,ts_lex,158,aux_sym__infix_operator_9_token1
nim,ts_lex,159,aux_sym__infix_operator_9_token1
nim,ts_lex,160,aux_sym__infix_operator_9_token1
nim,ts_lex,161,aux_sym__infix_operator_9_token1
nim,ts_lex,162,aux_sym__infix_operator_9_token1
nim,ts_lex,163,aux_sym__infix_operator_9_token1
nim,ts_lex,164,aux_sym__infix_operator_9_token1
nim,ts_lex,165,aux_sym__infix_operator_9_token2
nim,ts_lex,166,aux_sym__infix_operator_9_token2
nim,ts_lex,167,aux_sym__infix_operator_9_token2
nim,ts_lex,168,aux_sym__infix_operator_9_token2
nim,ts_lex,169,aux_sym__infix_operator_9_token2
nim,ts_lex,170,aux_sym__infix_operator_9_token2
nim,ts_lex,171,aux_sym__infix_operator_9_token2
nim,ts_lex,172,aux_sym__infix_operator_9_token2
nim,ts_lex,173,aux_sym__infix_operator_8_token1
nim,ts_lex,174,aux_sym__infix_operator_8_token1
nim,ts_lex,175,aux_sym__infix_operator_8_token1
nim,ts_lex,176,aux_sym__infix_operator_8_token1
nim,ts_lex,177,aux_sym__infix_operator_8_token1
nim,ts_lex,178,aux_sym__infix_operator_7_token1
nim,ts_lex,179,aux_sym__infix_operator_7_token1
nim,ts_lex,180,aux_sym__infix_operator_7_token1
nim,ts_lex,181,aux_sym__infix_operator_7_token1
nim,ts_lex,182,aux_sym__infix_operator_7_token1
nim,ts_lex,183,aux_sym__infix_operator_7_token1
nim,ts_lex,184,aux_sym__infix_operator_7_token1
nim,ts_lex,185,aux_sym__infix_operator_7_token1
nim,ts_lex,186,aux_sym__infix_operator_6_token1
nim,ts_lex,187,aux_sym__infix_operator_6_token1
nim,ts_lex,188,aux_sym__infix_operator_6_token1
nim,ts_lex,189,aux_sym__infix_operator_6_token1
nim,ts_lex,190,aux_sym__infix_operator_6_token1
