language,construct_id,construct,evidence_name,parser_symbol,parser_symbol_id,resolved,implementation_class,implementation_role_vector
kotlin,C020,PatternDestructuring,_positional_destructuring_entry,sym__positional_destructuring_entry,195,1,IMPL_a0c603fee064,00010000000000000100000000000000
kotlin,C020,PatternDestructuring,binding_pattern_kind,sym_binding_pattern_kind,167,1,IMPL_a0c603fee064,00010000000000000100000000000000
kotlin,C020,PatternDestructuring,destructuring_declaration,sym_destructuring_declaration,198,1,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_binding_kind_and_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_binding_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_binding_pattern_no_expr,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_binding_pattern_with_expr,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_case_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_no_expr_pattern_already_bound,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_non_binding_pattern_with_expr,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_possibly_async_binding_pattern_kind,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_tuple_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_tuple_pattern_item,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_type_casting_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,_universally_allowed_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,switch_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,value_binding_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
swift,C020,PatternDestructuring,wildcard_pattern,,,0,IMPL_a0c603fee064,00010000000000000100000000000000
r,C021,ForLoop,for_statement,sym_for_statement,90,1,IMPL_3c262e5a6671,00010000000011000000000000000000
go,C021,ForLoop,for_clause,sym_for_clause,159,1,IMPL_3c262e5a6671,00010000000011000000000000000000
go,C021,ForLoop,for_statement,sym_for_statement,158,1,IMPL_3c262e5a6671,00010000000011000000000000000000
rust,C021,ForLoop,for_expression,sym_for_expression,279,1,IMPL_3c262e5a6671,00010000000011000000000000000000
cpp,C021,ForLoop,_for_range_loop_body,sym__for_range_loop_body,460,1,IMPL_3c262e5a6671,00010000000011000000000000000000
cpp,C021,ForLoop,_for_statement_body,sym__for_statement_body,331,1,IMPL_3c262e5a6671,00010000000011000000000000000000
cpp,C021,ForLoop,for_range_loop,sym_for_range_loop,459,1,IMPL_3c262e5a6671,00010000000011000000000000000000
cpp,C021,ForLoop,for_statement,sym_for_statement,330,1,IMPL_3c262e5a6671,00010000000011000000000000000000
c,C021,ForLoop,_for_statement_body,sym__for_statement_body,274,1,IMPL_3c262e5a6671,00010000000011000000000000000000
c,C021,ForLoop,for_statement,sym_for_statement,273,1,IMPL_3c262e5a6671,00010000000011000000000000000000
python,C021,ForLoop,for_statement,sym_for_statement,138,1,IMPL_3c262e5a6671,00010000000011000000000000000000
zig,C021,ForLoop,for_expression,sym_for_expression,204,1,IMPL_3c262e5a6671,00010000000011000000000000000000
zig,C021,ForLoop,for_statement,sym_for_statement,186,1,IMPL_3c262e5a6671,00010000000011000000000000000000
julia,C021,ForLoop,for_clause,sym_for_clause,165,1,IMPL_3c262e5a6671,00010000000011000000000000000000
julia,C021,ForLoop,for_statement,sym_for_statement,144,1,IMPL_3c262e5a6671,00010000000011000000000000000000
csharp,C021,ForLoop,_for_statement_conditions,sym__for_statement_conditions,326,1,IMPL_3c262e5a6671,00010000000011000000000000000000
csharp,C021,ForLoop,for_statement,sym_for_statement,325,1,IMPL_3c262e5a6671,00010000000011000000000000000000
java,C021,ForLoop,enhanced_for_statement,sym_enhanced_for_statement,208,1,IMPL_3c262e5a6671,00010000000011000000000000000000
java,C021,ForLoop,for_statement,sym_for_statement,207,1,IMPL_3c262e5a6671,00010000000011000000000000000000
kotlin,C021,ForLoop,for_statement,sym_for_statement,228,1,IMPL_3c262e5a6671,00010000000011000000000000000000
swift,C021,ForLoop,_for_statement_collection,,,0,IMPL_3c262e5a6671,00010000000011000000000000000000
swift,C021,ForLoop,for_statement,,,0,IMPL_3c262e5a6671,00010000000011000000000000000000
swift,C021,ForLoop,for_statement_await,,,0,IMPL_3c262e5a6671,00010000000011000000000000000000
csharp,C022,ForeachEnhancedFor,_foreach_statement_initializer,sym__foreach_statement_initializer,342,1,IMPL_37a20ea0c16e,00010000000011000000000000000000
csharp,C022,ForeachEnhancedFor,foreach,,,0,IMPL_37a20ea0c16e,00010000000011000000000000000000
csharp,C022,ForeachEnhancedFor,foreach_statement,sym_foreach_statement,341,1,IMPL_37a20ea0c16e,00010000000011000000000000000000
java,C022,ForeachEnhancedFor,enhanced_for_statement,sym_enhanced_for_statement,208,1,IMPL_37a20ea0c16e,00010000000011000000000000000000
r,C023,WhileLoop,while_statement,sym_while_statement,91,1,IMPL_88fb7315dedd,00010000000011000000000000000000
rust,C023,WhileLoop,while_expression,sym_while_expression,277,1,IMPL_88fb7315dedd,00010000000011000000000000000000
cpp,C023,WhileLoop,while_statement,sym_while_statement,328,1,IMPL_88fb7315dedd,00010000000011000000000000000000
c,C023,WhileLoop,while_statement,sym_while_statement,271,1,IMPL_88fb7315dedd,00010000000011000000000000000000
python,C023,WhileLoop,while_statement,sym_while_statement,139,1,IMPL_88fb7315dedd,00010000000011000000000000000000
zig,C023,WhileLoop,while_expression,sym_while_expression,205,1,IMPL_88fb7315dedd,00010000000011000000000000000000
zig,C023,WhileLoop,while_statement,sym_while_statement,188,1,IMPL_88fb7315dedd,00010000000011000000000000000000
julia,C023,WhileLoop,while_statement,sym_while_statement,145,1,IMPL_88fb7315dedd,00010000000011000000000000000000
csharp,C023,WhileLoop,while_statement,sym_while_statement,346,1,IMPL_88fb7315dedd,00010000000011000000000000000000
java,C023,WhileLoop,while_statement,sym_while_statement,206,1,IMPL_88fb7315dedd,00010000000011000000000000000000
kotlin,C023,WhileLoop,do_while_statement,sym_do_while_statement,230,1,IMPL_88fb7315dedd,00010000000011000000000000000000
kotlin,C023,WhileLoop,while_statement,sym_while_statement,229,1,IMPL_88fb7315dedd,00010000000011000000000000000000
swift,C023,WhileLoop,repeat_while_statement,,,0,IMPL_88fb7315dedd,00010000000011000000000000000000
swift,C023,WhileLoop,while_statement,,,0,IMPL_88fb7315dedd,00010000000011000000000000000000
kotlin,C024,DoRepeatWhile,do_while_statement,sym_do_while_statement,230,1,IMPL_88fb7315dedd,00010000000011000000000000000000
swift,C024,DoRepeatWhile,repeat_while_statement,,,0,IMPL_88fb7315dedd,00010000000011000000000000000000
go,C025,Break,break_statement,sym_break_statement,151,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
rust,C025,Break,break_expression,sym_break_expression,284,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
cpp,C025,Break,break_statement,sym_break_statement,333,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
c,C025,Break,break_statement,sym_break_statement,276,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
python,C025,Break,break_statement,sym_break_statement,130,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
zig,C025,Break,break_expression,sym_break_expression,216,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
julia,C025,Break,break_statement,sym_break_statement,25,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
nim,C025,Break,break_statement,sym_break_statement,161,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
csharp,C025,Break,break_statement,sym_break_statement,318,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
java,C025,Break,break_statement,sym_break_statement,191,1,IMPL_e2af9920d7c3,00000000000000100000000000000000
go,C026,Continue,continue_statement,sym_continue_statement,152,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
rust,C026,Continue,continue_expression,sym_continue_expression,285,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
cpp,C026,Continue,continue_statement,sym_continue_statement,334,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
c,C026,Continue,continue_statement,sym_continue_statement,277,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
python,C026,Continue,continue_statement,sym_continue_statement,131,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
zig,C026,Continue,continue_expression,sym_continue_expression,213,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
julia,C026,Continue,continue_statement,sym_continue_statement,26,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
nim,C026,Continue,continue_statement,sym_continue_statement,162,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
csharp,C026,Continue,continue_statement,sym_continue_statement,320,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
java,C026,Continue,continue_statement,sym_continue_statement,192,1,IMPL_44d79a6eef4e,00000000000000100000000000000000
go,C027,Return,return_statement,sym_return_statement,154,1,IMPL_603c55c6f56b,00000000000000100000000000000000
rust,C027,Return,return_expression,sym_return_expression,254,1,IMPL_603c55c6f56b,00000000000000100000000000000000
cpp,C027,Return,co_return_statement,sym_co_return_statement,464,1,IMPL_603c55c6f56b,00000000000000100000000000000000
cpp,C027,Return,return_statement,sym_return_statement,332,1,IMPL_603c55c6f56b,00000000000000100000000000000000
c,C027,Return,return_statement,sym_return_statement,275,1,IMPL_603c55c6f56b,00000000000000100000000000000000
python,C027,Return,return_statement,sym_return_statement,126,1,IMPL_603c55c6f56b,00000000000000100000000000000000
zig,C027,Return,return_expression,sym_return_expression,215,1,IMPL_603c55c6f56b,00000000000000100000000000000000
julia,C027,Return,return_statement,sym_return_statement,146,1,IMPL_603c55c6f56b,00000000000000100000000000000000
nim,C027,Return,return_statement,sym_return_statement,158,1,IMPL_603c55c6f56b,00000000000000100000000000000000
csharp,C027,Return,return_statement,sym_return_statement,327,1,IMPL_603c55c6f56b,00000000000000100000000000000000
java,C027,Return,return_statement,sym_return_statement,193,1,IMPL_603c55c6f56b,00000000000000100000000000000000
rust,C028,Yield,yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
rust,C028,Yield,yield_expression,sym_yield_expression,255,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
cpp,C028,Yield,co_yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
cpp,C028,Yield,co_yield_statement,sym_co_yield_statement,465,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
python,C028,Yield,yield,sym_yield,203,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
nim,C028,Yield,yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
nim,C028,Yield,yield_statement,sym_yield_statement,160,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
csharp,C028,Yield,yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
csharp,C028,Yield,yield_statement,sym_yield_statement,329,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
java,C028,Yield,yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
java,C028,Yield,yield_statement,sym_yield_statement,194,1,IMPL_1b3347bc01b3,00000000000000100000000000000000
swift,C028,Yield,yield,,,0,IMPL_1b3347bc01b3,00000000000000100000000000000000
rust,C029,Try,try_block,sym_try_block,292,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
rust,C029,Try,try_expression,sym_try_expression,248,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C029,Try,constructor_try_statement,sym_constructor_try_statement,424,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C029,Try,seh_try_statement,sym_seh_try_statement,336,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C029,Try,try_statement,sym_try_statement,467,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
c,C029,Try,seh_try_statement,sym_seh_try_statement,279,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
python,C029,Try,try_statement,sym_try_statement,140,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
zig,C029,Try,try_expression,sym_try_expression,217,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
julia,C029,Try,try_statement,sym_try_statement,141,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
csharp,C029,Try,try_statement,sym_try_statement,334,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
java,C029,Try,try_statement,sym_try_statement,197,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
kotlin,C029,Try,try_expression,sym_try_expression,285,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
swift,C029,Try,try_expression,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C030,CatchExcept,catch_clause,sym_catch_clause,468,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C030,CatchExcept,seh_except_clause,sym_seh_except_clause,337,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
c,C030,CatchExcept,seh_except_clause,sym_seh_except_clause,280,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
python,C030,CatchExcept,except_clause,sym_except_clause,141,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
zig,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
zig,C030,CatchExcept,catch_expression,sym_catch_expression,218,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
julia,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
julia,C030,CatchExcept,catch_clause,sym_catch_clause,142,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
nim,C030,CatchExcept,except_clause,sym_except_clause,155,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
csharp,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
csharp,C030,CatchExcept,catch_clause,sym_catch_clause,335,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
csharp,C030,CatchExcept,catch_declaration,sym_catch_declaration,336,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
csharp,C030,CatchExcept,catch_filter_clause,sym_catch_filter_clause,337,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
java,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
java,C030,CatchExcept,catch_clause,sym_catch_clause,198,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
java,C030,CatchExcept,catch_formal_parameter,sym_catch_formal_parameter,199,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
java,C030,CatchExcept,catch_type,sym_catch_type,200,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
kotlin,C030,CatchExcept,catch,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
kotlin,C030,CatchExcept,catch_block,sym_catch_block,286,1,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
swift,C030,CatchExcept,catch_block,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
swift,C030,CatchExcept,catch_keyword,,,0,IMPL_2b9a5e8f7f5e,00000000000000100010000000000000
cpp,C031,Finally,__finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
cpp,C031,Finally,seh_finally_clause,sym_seh_finally_clause,338,1,IMPL_e72e7955b098,00000000000000100010000000000000
c,C031,Finally,__finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
c,C031,Finally,seh_finally_clause,sym_seh_finally_clause,281,1,IMPL_e72e7955b098,00000000000000100010000000000000
python,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
python,C031,Finally,finally_clause,sym_finally_clause,142,1,IMPL_e72e7955b098,00000000000000100010000000000000
julia,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
julia,C031,Finally,finally_clause,sym_finally_clause,143,1,IMPL_e72e7955b098,00000000000000100010000000000000
nim,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
nim,C031,Finally,finally_branch,sym_finally_branch,242,1,IMPL_e72e7955b098,00000000000000100010000000000000
csharp,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
csharp,C031,Finally,finally_clause,sym_finally_clause,338,1,IMPL_e72e7955b098,00000000000000100010000000000000
java,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
java,C031,Finally,finally_clause,sym_finally_clause,201,1,IMPL_e72e7955b098,00000000000000100010000000000000
kotlin,C031,Finally,finally,,,0,IMPL_e72e7955b098,00000000000000100010000000000000
kotlin,C031,Finally,finally_block,sym_finally_block,287,1,IMPL_e72e7955b098,00000000000000100010000000000000
cpp,C032,ThrowRaisePanic,throw,,,0,IMPL_57135da91197,00000000000000100010000000000000
cpp,C032,ThrowRaisePanic,throw_specifier,sym_throw_specifier,445,1,IMPL_57135da91197,00000000000000100010000000000000
cpp,C032,ThrowRaisePanic,throw_statement,sym_throw_statement,466,1,IMPL_57135da91197,00000000000000100010000000000000
python,C032,ThrowRaisePanic,raise_statement,sym_raise_statement,128,1,IMPL_57135da91197,00000000000000100010000000000000
nim,C032,ThrowRaisePanic,raise_statement,sym_raise_statement,159,1,IMPL_57135da91197,00000000000000100010000000000000
csharp,C032,ThrowRaisePanic,throw,,,0,IMPL_57135da91197,00000000000000100010000000000000
csharp,C032,ThrowRaisePanic,throw_expression,sym_throw_expression,409,1,IMPL_57135da91197,00000000000000100010000000000000
csharp,C032,ThrowRaisePanic,throw_statement,sym_throw_statement,333,1,IMPL_57135da91197,00000000000000100010000000000000
java,C032,ThrowRaisePanic,throw,,,0,IMPL_57135da91197,00000000000000100010000000000000
java,C032,ThrowRaisePanic,throw_statement,sym_throw_statement,196,1,IMPL_57135da91197,00000000000000100010000000000000
java,C032,ThrowRaisePanic,throws,sym_throws,277,1,IMPL_57135da91197,00000000000000100010000000000000
kotlin,C032,ThrowRaisePanic,throw,,,0,IMPL_57135da91197,00000000000000100010000000000000
swift,C032,ThrowRaisePanic,_throw_statement,,,0,IMPL_57135da91197,00000000000000100010000000000000
swift,C032,ThrowRaisePanic,throw_keyword,,,0,IMPL_57135da91197,00000000000000100010000000000000
swift,C032,ThrowRaisePanic,throws,,,0,IMPL_57135da91197,00000000000000100010000000000000
swift,C032,ThrowRaisePanic,throws_clause,,,0,IMPL_57135da91197,00000000000000100010000000000000
go,C033,DeferCleanup,defer,,,0,IMPL_9ef86f313d53,00000000000000100010000000000000
go,C033,DeferCleanup,defer_statement,sym_defer_statement,156,1,IMPL_9ef86f313d53,00000000000000100010000000000000
zig,C033,DeferCleanup,defer,,,0,IMPL_9ef86f313d53,00000000000000100010000000000000
zig,C033,DeferCleanup,defer_statement,sym_defer_statement,177,1,IMPL_9ef86f313d53,00000000000000100010000000000000
zig,C033,DeferCleanup,errdefer,,,0,IMPL_9ef86f313d53,00000000000000100010000000000000
zig,C033,DeferCleanup,errdefer_statement,sym_errdefer_statement,178,1,IMPL_9ef86f313d53,00000000000000100010000000000000
nim,C033,DeferCleanup,defer,sym_defer,170,1,IMPL_9ef86f313d53,00000000000000100010000000000000
rust,C034,Async,async,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
rust,C034,Async,async_block,sym_async_block,290,1,IMPL_b9142cbf127d,00000000000000100001000000000000
python,C034,Async,async,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
zig,C034,Async,async,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
zig,C034,Async,async_expression,sym_async_expression,210,1,IMPL_b9142cbf127d,00000000000000100001000000000000
csharp,C034,Async,async,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
swift,C034,Async,_async_keyword,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
swift,C034,Async,_async_modifier,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
swift,C034,Async,_possibly_async_binding_pattern_kind,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
swift,C034,Async,async,,,0,IMPL_b9142cbf127d,00000000000000100001000000000000
rust,C035,Await,await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
rust,C035,Await,await_expression,sym_await_expression,287,1,IMPL_23ca78757ab5,00000000000000100001000000000000
cpp,C035,Await,co_await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
cpp,C035,Await,co_await_expression,sym_co_await_expression,471,1,IMPL_23ca78757ab5,00000000000000100001000000000000
python,C035,Await,await,sym_await,238,1,IMPL_23ca78757ab5,00000000000000100001000000000000
zig,C035,Await,await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
zig,C035,Await,await_expression,sym_await_expression,211,1,IMPL_23ca78757ab5,00000000000000100001000000000000
csharp,C035,Await,await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
csharp,C035,Await,await_expression,sym_await_expression,408,1,IMPL_23ca78757ab5,00000000000000100001000000000000
swift,C035,Await,_await_operator,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
swift,C035,Await,await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
swift,C035,Await,await_expression,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
swift,C035,Await,for_statement_await,,,0,IMPL_23ca78757ab5,00000000000000100001000000000000
go,C036,SpawnTask,go_statement,sym_go_statement,155,1,IMPL_eed3ee4dac28,00000000000000100001000000000000
cpp,C036,SpawnTask,__thread,,,0,IMPL_eed3ee4dac28,00000000000000100001000000000000
cpp,C036,SpawnTask,thread_local,,,0,IMPL_eed3ee4dac28,00000000000000100001000000000000
c,C036,SpawnTask,__thread,,,0,IMPL_eed3ee4dac28,00000000000000100001000000000000
c,C036,SpawnTask,thread_local,,,0,IMPL_eed3ee4dac28,00000000000000100001000000000000
zig,C036,SpawnTask,threadlocal,,,0,IMPL_eed3ee4dac28,00000000000000100001000000000000
cpp,C037,Class,_class_declaration,sym__class_declaration,389,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
cpp,C037,Class,_class_declaration_item,sym__class_declaration_item,390,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
cpp,C037,Class,class_specifier,sym_class_specifier,391,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
cpp,C037,Class,storage_class_specifier,sym_storage_class_specifier,302,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
c,C037,Class,storage_class_specifier,sym_storage_class_specifier,242,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
python,C037,Class,class_definition,sym_class_definition,155,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
csharp,C037,Class,_class_declaration_initializer,sym__class_declaration_initializer,235,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
csharp,C037,Class,class_declaration,sym_class_declaration,234,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
java,C037,Class,_class_body_declaration,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
java,C037,Class,class_body,sym_class_body,242,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
java,C037,Class,class_declaration,sym_class_declaration,233,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
kotlin,C037,Class,class_body,sym_class_body,165,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
kotlin,C037,Class,class_declaration,sym_class_declaration,163,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
kotlin,C037,Class,enum_class_body,sym_enum_class_body,206,1,IMPL_9e4e11710d3d,00110000000000000000100000000000
swift,C037,Class,_local_class_declaration,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
swift,C037,Class,_modifierless_class_declaration,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
swift,C037,Class,class_body,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
swift,C037,Class,class_declaration,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
swift,C037,Class,enum_class_body,,,0,IMPL_9e4e11710d3d,00110000000000000000100000000000
go,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
go,C038,StructRecord,struct_type,sym_struct_type,126,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
rust,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
rust,C038,StructRecord,struct_item,sym_struct_item,176,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
cpp,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
cpp,C038,StructRecord,struct_specifier,sym_struct_specifier,309,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
c,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
c,C038,StructRecord,struct_specifier,sym_struct_specifier,249,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
zig,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
zig,C038,StructRecord,struct_declaration,sym_struct_declaration,168,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
julia,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
julia,C038,StructRecord,struct_definition,sym_struct_definition,131,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
nim,C038,StructRecord,tuple_deconstruct_declaration,sym_tuple_deconstruct_declaration,326,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
csharp,C038,StructRecord,_record_declaration_initializer,sym__record_declaration_initializer,247,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
csharp,C038,StructRecord,record_declaration,sym_record_declaration,246,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
csharp,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
csharp,C038,StructRecord,struct_declaration,sym_struct_declaration,236,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
java,C038,StructRecord,record_declaration,sym_record_declaration,250,1,IMPL_4ef13b7bc45b,00110000000000000000100000000000
swift,C038,StructRecord,struct,,,0,IMPL_4ef13b7bc45b,00110000000000000000100000000000
go,C039,InterfaceTraitProtocol,interface,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
go,C039,InterfaceTraitProtocol,interface_type,sym_interface_type,130,1,IMPL_12d2cff6f289,00110000000000000000100000000000
rust,C039,InterfaceTraitProtocol,trait,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
rust,C039,InterfaceTraitProtocol,trait_item,sym_trait_item,194,1,IMPL_12d2cff6f289,00110000000000000000100000000000
csharp,C039,InterfaceTraitProtocol,interface,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
csharp,C039,InterfaceTraitProtocol,interface_declaration,sym_interface_declaration,242,1,IMPL_12d2cff6f289,00110000000000000000100000000000
java,C039,InterfaceTraitProtocol,@interface,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
java,C039,InterfaceTraitProtocol,interface,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
java,C039,InterfaceTraitProtocol,interface_body,sym_interface_body,257,1,IMPL_12d2cff6f289,00110000000000000000100000000000
java,C039,InterfaceTraitProtocol,interface_declaration,sym_interface_declaration,255,1,IMPL_12d2cff6f289,00110000000000000000100000000000
kotlin,C039,InterfaceTraitProtocol,interface,,,0,IMPL_12d2cff6f289,00110000000000000000100000000000
