language,action_ref,action_ordinal,entry_count,reusable,action_kind,action_args
julia,1969,0,1,false,SHIFT,259
julia,1971,0,1,true,SHIFT,260
julia,1973,0,1,false,SHIFT,260
julia,1975,0,1,false,SHIFT,1029
julia,1977,0,1,false,SHIFT,3295
julia,1979,0,1,true,SHIFT,548
julia,1981,0,1,false,SHIFT,3234
julia,1983,0,1,true,SHIFT,4077
julia,1985,0,1,true,SHIFT,107
julia,1987,0,1,false,SHIFT,3244
julia,1989,0,1,true,SHIFT,671
julia,1991,0,1,false,SHIFT,3446
julia,1993,0,1,true,SHIFT,650
julia,1995,0,1,false,SHIFT,3004
julia,1997,0,1,true,SHIFT,771
julia,1999,0,1,false,SHIFT,5608
julia,2001,0,1,false,REDUCE,"sym_catch_clause, 1, 0, 0"
julia,2003,0,1,true,SHIFT,386
julia,2005,0,1,false,SHIFT,2991
julia,2007,0,1,true,SHIFT,606
julia,2009,0,1,false,SHIFT,3456
julia,2011,0,1,false,SHIFT,5550
julia,2013,0,1,true,SHIFT,770
julia,2015,0,1,false,SHIFT,2977
julia,2017,0,1,false,SHIFT,5638
julia,2019,0,1,true,SHIFT,781
julia,2021,0,1,false,SHIFT,3280
julia,2023,0,1,true,SHIFT,532
julia,2025,0,1,false,REDUCE,"sym_finally_clause, 1, 0, 0"
julia,2027,0,1,true,SHIFT,469
julia,2029,0,1,false,REDUCE,"sym_else_clause, 1, 0, 0"
julia,2031,0,1,true,SHIFT,450
julia,2033,0,1,true,SHIFT,762
julia,2035,0,1,true,SHIFT,8125
julia,2037,0,1,true,SHIFT,4840
julia,2039,0,1,true,SHIFT,8219
julia,2041,0,1,true,SHIFT,2332
julia,2043,0,1,false,SHIFT,2947
julia,2045,0,1,true,SHIFT,610
julia,2047,0,1,false,SHIFT,2956
julia,2049,0,1,true,SHIFT,690
julia,2051,0,1,false,SHIFT,2963
julia,2053,0,1,true,SHIFT,709
julia,2055,0,1,false,SHIFT,3437
julia,2057,0,1,true,SHIFT,642
julia,2059,0,1,false,SHIFT,2943
julia,2061,0,1,true,SHIFT,736
julia,2063,0,1,false,SHIFT,3438
julia,2065,0,1,true,SHIFT,643
julia,2067,0,1,false,SHIFT,3439
julia,2069,0,1,true,SHIFT,644
julia,2071,0,1,false,SHIFT,3440
julia,2073,0,1,true,SHIFT,646
julia,2075,0,1,true,SHIFT,8000
julia,2077,0,1,true,SHIFT,4225
julia,2079,0,1,true,SHIFT,8177
julia,2081,0,1,true,SHIFT,4463
julia,2083,0,1,false,SHIFT,2973
julia,2085,0,1,true,SHIFT,748
julia,2087,0,1,true,SHIFT,7999
julia,2089,0,1,true,SHIFT,5026
julia,2091,0,1,false,SHIFT,5789
julia,2093,0,1,true,SHIFT,753
julia,2095,0,1,true,SHIFT,7992
julia,2097,0,1,true,SHIFT,4133
julia,2099,0,1,true,SHIFT,8239
julia,2101,0,1,true,SHIFT,2636
julia,2103,0,1,true,SHIFT,163
julia,2105,0,1,false,SHIFT,3288
julia,2107,0,1,true,SHIFT,788
julia,2109,0,1,true,SHIFT,7927
julia,2111,0,1,true,SHIFT,2102
julia,2113,0,1,true,SHIFT,7893
julia,2115,0,1,true,SHIFT,3118
julia,2117,0,1,false,SHIFT,3424
julia,2119,0,1,true,SHIFT,502
julia,2121,0,1,false,SHIFT,3425
julia,2123,0,1,true,SHIFT,505
julia,2125,0,1,false,SHIFT,3196
julia,2127,0,1,true,SHIFT,506
julia,2129,0,1,false,SHIFT,3197
julia,2131,0,1,true,SHIFT,507
julia,2133,0,1,true,SHIFT,529
julia,2135,0,1,false,SHIFT,3215
julia,2137,0,1,true,SHIFT,665
julia,2139,0,1,false,SHIFT,5780
julia,2141,0,1,true,SHIFT,764
julia,2143,0,1,false,SHIFT,5782
julia,2145,0,1,true,SHIFT,766
julia,2147,0,1,false,SHIFT,5805
julia,2149,0,1,true,SHIFT,767
julia,2151,0,1,false,SHIFT,5814
julia,2153,0,1,true,SHIFT,768
julia,2155,0,1,true,SHIFT,7915
julia,2157,0,1,true,SHIFT,4040
julia,2159,0,1,true,SHIFT,8102
julia,2161,0,1,true,SHIFT,2311
julia,2163,0,1,false,SHIFT,3413
julia,2165,0,1,true,SHIFT,544
julia,2167,0,1,true,SHIFT,7877
julia,2169,0,1,true,SHIFT,3039
julia,2171,0,1,true,SHIFT,8090
julia,2173,0,1,true,SHIFT,5154
julia,2175,0,1,false,SHIFT,2944
julia,2177,0,1,true,SHIFT,660
julia,2179,0,1,false,SHIFT,3313
julia,2181,0,1,true,SHIFT,630
julia,2183,0,1,false,SHIFT,5595
julia,2185,0,1,true,SHIFT,779
julia,2187,0,1,true,SHIFT,555
julia,2189,0,1,true,SHIFT,8152
julia,2191,0,1,true,SHIFT,310
julia,2193,0,1,true,SHIFT,388
julia,2195,0,1,true,SHIFT,5183
julia,2197,0,1,true,SHIFT,765
julia,2199,0,1,true,SHIFT,4936
julia,2201,0,1,true,SHIFT,4083
julia,2203,0,1,true,SHIFT,2126
julia,2205,0,1,true,SHIFT,164
julia,2207,0,1,true,SHIFT,8056
julia,2209,0,1,true,SHIFT,4507
julia,2211,0,1,false,REDUCE,"sym_catch_clause, 3, 0, 0"
julia,2213,0,1,true,SHIFT,296
julia,2215,0,1,true,SHIFT,360
julia,2217,0,1,true,SHIFT,569
julia,2219,0,1,true,SHIFT,4886
julia,2221,0,1,true,SHIFT,4076
julia,2223,0,1,true,SHIFT,5843
julia,2225,0,1,true,SHIFT,3061
julia,2227,0,1,true,SHIFT,3064
julia,2229,0,1,true,SHIFT,4504
julia,2231,0,1,true,SHIFT,3132
julia,2233,0,1,true,SHIFT,142
julia,2235,0,1,true,SHIFT,8184
julia,2237,0,1,true,SHIFT,4016
julia,2239,0,1,true,SHIFT,8099
julia,2241,0,1,true,SHIFT,5041
julia,2243,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2243,1,2,false,SHIFT_REPEAT,2091
julia,2246,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2246,1,2,false,SHIFT_REPEAT,4
julia,2249,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2249,1,2,false,SHIFT_REPEAT,7479
julia,2252,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2252,1,2,false,SHIFT_REPEAT,8040
julia,2255,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2255,1,2,false,SHIFT_REPEAT,7997
julia,2258,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2258,1,2,false,SHIFT_REPEAT,8062
julia,2261,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2261,1,2,false,SHIFT_REPEAT,1320
julia,2264,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2264,1,2,false,SHIFT_REPEAT,1315
julia,2267,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2267,1,2,false,SHIFT_REPEAT,1319
julia,2270,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2270,1,2,false,SHIFT_REPEAT,347
julia,2273,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2273,1,2,false,SHIFT_REPEAT,485
julia,2276,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2276,1,2,false,SHIFT_REPEAT,1329
julia,2279,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2279,1,2,false,SHIFT_REPEAT,255
julia,2282,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2282,1,2,false,SHIFT_REPEAT,1252
julia,2285,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2285,1,2,false,SHIFT_REPEAT,1382
julia,2288,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2288,1,2,false,SHIFT_REPEAT,2946
julia,2291,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2291,1,2,false,SHIFT_REPEAT,167
julia,2294,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2294,1,2,false,SHIFT_REPEAT,1144
julia,2297,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2297,1,2,false,SHIFT_REPEAT,1158
julia,2300,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2300,1,2,false,SHIFT_REPEAT,1159
julia,2303,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2303,1,2,false,SHIFT_REPEAT,310
julia,2306,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2306,1,2,false,SHIFT_REPEAT,6226
julia,2309,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2309,1,2,false,SHIFT_REPEAT,6227
julia,2312,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2312,1,2,false,SHIFT_REPEAT,5102
julia,2315,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2315,1,2,false,SHIFT_REPEAT,5106
julia,2318,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2318,1,2,false,SHIFT_REPEAT,388
julia,2321,0,1,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2323,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2323,1,2,false,SHIFT_REPEAT,765
julia,2326,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2326,1,2,false,SHIFT_REPEAT,4936
julia,2329,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2329,1,2,false,SHIFT_REPEAT,2082
julia,2332,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2332,1,2,false,SHIFT_REPEAT,4083
julia,2335,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2335,1,2,false,SHIFT_REPEAT,5871
julia,2338,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2338,1,2,false,SHIFT_REPEAT,2118
julia,2341,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2341,1,2,false,SHIFT_REPEAT,2746
julia,2344,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2344,1,2,false,SHIFT_REPEAT,2861
julia,2347,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2347,1,2,false,SHIFT_REPEAT,2622
julia,2350,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2350,1,2,false,SHIFT_REPEAT,2126
julia,2353,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2353,1,2,false,SHIFT_REPEAT,7264
julia,2356,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2356,1,2,false,SHIFT_REPEAT,7272
julia,2359,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2359,1,2,false,SHIFT_REPEAT,7335
julia,2362,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2362,1,2,false,SHIFT_REPEAT,7338
julia,2365,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2365,1,2,false,SHIFT_REPEAT,2925
julia,2368,0,2,false,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2368,1,2,false,SHIFT_REPEAT,164
julia,2371,0,1,true,REDUCE,"aux_sym_matrix_row_repeat1, 2, 0, 0"
julia,2373,0,1,true,SHIFT,7879
julia,2375,0,1,true,SHIFT,5020
julia,2377,0,1,true,SHIFT,8020
julia,2379,0,1,true,SHIFT,2519
julia,2381,0,1,true,SHIFT,7995
julia,2383,0,1,true,SHIFT,4746
julia,2385,0,1,true,SHIFT,8186
julia,2387,0,1,true,SHIFT,4629
julia,2389,0,1,true,SHIFT,7958
julia,2391,0,1,true,SHIFT,2791
julia,2393,0,1,true,SHIFT,7939
julia,2395,0,1,true,SHIFT,2677
julia,2397,0,1,true,SHIFT,8079
julia,2399,0,1,true,SHIFT,3059
julia,2401,0,1,true,SHIFT,8167
julia,2403,0,1,true,SHIFT,4908
julia,2405,0,1,true,SHIFT,7914
julia,2407,0,1,true,SHIFT,2870
julia,2409,0,1,true,SHIFT,7886
julia,2411,0,1,true,SHIFT,4264
julia,2413,0,1,true,SHIFT,7944
julia,2415,0,1,true,SHIFT,2363
julia,2417,0,1,true,SHIFT,7859
julia,2419,0,1,true,SHIFT,2745
julia,2421,0,1,true,SHIFT,8119
julia,2423,0,1,true,SHIFT,5215
julia,2425,0,1,true,SHIFT,7960
julia,2427,0,1,true,SHIFT,4380
julia,2429,0,1,true,SHIFT,8149
julia,2431,0,1,true,SHIFT,4178
julia,2433,0,1,true,SHIFT,8249
julia,2435,0,1,true,SHIFT,2829
julia,2437,0,1,false,REDUCE,"sym_elseif_clause, 3, 0, 7"
julia,2439,0,1,false,REDUCE,"sym_matrix_row, 1, 0, 0"
julia,2441,0,1,true,REDUCE,"sym_matrix_row, 1, 0, 0"
julia,2443,0,1,true,SHIFT,7848
julia,2445,0,1,true,SHIFT,2407
julia,2447,0,1,true,SHIFT,7998
julia,2449,0,1,true,SHIFT,4343
julia,2451,0,1,true,SHIFT,7857
julia,2453,0,1,true,SHIFT,3057
julia,2455,0,1,true,SHIFT,7903
julia,2457,0,1,true,SHIFT,2273
julia,2459,0,1,true,SHIFT,7940
julia,2461,0,1,true,SHIFT,2151
julia,2463,0,1,true,SHIFT,7929
julia,2465,0,1,true,SHIFT,3066
julia,2467,0,1,true,SHIFT,5273
julia,2469,0,1,true,SHIFT,4375
julia,2471,0,1,true,SHIFT,8015
julia,2473,0,1,true,SHIFT,4469
julia,2475,0,1,true,SHIFT,4441
julia,2477,0,1,true,SHIFT,4637
julia,2479,0,1,true,SHIFT,7981
julia,2481,0,1,true,SHIFT,2760
julia,2483,0,1,true,SHIFT,2695
julia,2485,0,1,true,SHIFT,2794
julia,2487,0,1,true,SHIFT,8194
julia,2489,0,1,true,SHIFT,2227
julia,2491,0,1,true,SHIFT,8078
julia,2493,0,1,true,SHIFT,4141
julia,2495,0,1,true,SHIFT,2296
julia,2497,0,1,true,SHIFT,4664
julia,2499,0,1,true,SHIFT,8095
julia,2501,0,1,true,SHIFT,2202
julia,2503,0,1,true,SHIFT,3115
julia,2505,0,1,true,SHIFT,3096
julia,2507,0,1,true,SHIFT,4028
julia,2509,0,1,true,SHIFT,8193
julia,2511,0,1,true,SHIFT,4946
julia,2513,0,1,true,SHIFT,4979
julia,2515,0,1,true,SHIFT,8046
julia,2517,0,1,true,SHIFT,2114
julia,2519,0,1,true,SHIFT,8189
julia,2521,0,1,true,SHIFT,4448
julia,2523,0,1,true,SHIFT,4843
julia,2525,0,1,true,SHIFT,4848
julia,2527,0,1,true,SHIFT,4194
julia,2529,0,1,true,SHIFT,2666
julia,2531,0,1,true,SHIFT,4365
julia,2533,0,1,true,SHIFT,7952
julia,2535,0,1,true,SHIFT,4250
julia,2537,0,1,true,SHIFT,8155
julia,2539,0,1,true,SHIFT,4904
julia,2541,0,1,true,SHIFT,2893
julia,2543,0,1,true,SHIFT,2898
julia,2545,0,1,true,SHIFT,7920
julia,2547,0,1,true,SHIFT,2259
julia,2549,0,1,true,SHIFT,4271
julia,2551,0,1,true,SHIFT,3060
julia,2553,0,1,true,SHIFT,7988
julia,2555,0,1,true,SHIFT,5046
julia,2557,0,1,true,SHIFT,8173
julia,2559,0,1,true,SHIFT,2315
julia,2561,0,1,true,SHIFT,2657
julia,2563,0,1,true,SHIFT,2670
julia,2565,0,1,true,SHIFT,521
julia,2567,0,1,true,SHIFT,4294
julia,2569,0,1,true,SHIFT,7909
julia,2571,0,1,true,SHIFT,4229
julia,2573,0,1,true,SHIFT,8045
julia,2575,0,1,true,SHIFT,5132
julia,2577,0,1,true,SHIFT,5230
julia,2579,0,1,true,SHIFT,5151
julia,2581,0,1,false,REDUCE,"sym_block, 2, 0, 0"
julia,2583,0,1,true,SHIFT,8087
julia,2585,0,1,true,SHIFT,2608
julia,2587,0,1,true,SHIFT,4969
julia,2589,0,1,true,SHIFT,4734
julia,2591,0,1,true,SHIFT,4312
julia,2593,0,1,true,SHIFT,7899
julia,2595,0,1,true,SHIFT,4775
julia,2597,0,1,false,REDUCE,"sym_block, 3, 0, 0"
julia,2599,0,1,true,SHIFT,8070
julia,2601,0,1,true,SHIFT,2266
julia,2603,0,1,true,SHIFT,2705
julia,2605,0,1,true,SHIFT,8191
julia,2607,0,1,true,SHIFT,2783
julia,2609,0,1,true,SHIFT,2482
julia,2611,0,1,true,SHIFT,7896
julia,2613,0,1,true,SHIFT,2599
julia,2615,0,1,true,SHIFT,2121
julia,2617,0,1,true,SHIFT,8174
julia,2619,0,1,true,SHIFT,4626
julia,2621,0,1,true,SHIFT,789
julia,2623,0,1,true,SHIFT,8124
julia,2625,0,1,true,SHIFT,4014
julia,2627,0,1,true,SHIFT,4043
julia,2629,0,1,true,SHIFT,558
julia,2631,0,1,false,REDUCE,"sym_else_clause, 2, 0, 0"
julia,2633,0,1,true,SHIFT,158
julia,2635,0,1,true,SHIFT,2384
julia,2637,0,1,true,SHIFT,2454
julia,2639,0,1,true,SHIFT,694
julia,2641,0,1,true,SHIFT,7922
julia,2643,0,1,true,SHIFT,2640
julia,2645,0,1,true,SHIFT,2391
julia,2647,0,1,true,SHIFT,2856
julia,2649,0,1,true,SHIFT,4171
julia,2651,0,1,true,SHIFT,8228
julia,2653,0,1,true,SHIFT,4138
julia,2655,0,1,true,SHIFT,4524
julia,2657,0,1,true,SHIFT,5012
julia,2659,0,1,true,SHIFT,2888
julia,2661,0,1,true,SHIFT,7885
julia,2663,0,1,true,SHIFT,4249
julia,2665,0,1,true,SHIFT,4519
julia,2667,0,1,true,SHIFT,8003
julia,2669,0,1,true,SHIFT,2110
julia,2671,0,1,true,SHIFT,2132
julia,2673,0,1,true,SHIFT,2422
julia,2675,0,1,true,SHIFT,4720
julia,2677,0,1,true,SHIFT,3082
julia,2679,0,1,false,REDUCE,"sym_finally_clause, 2, 0, 0"
julia,2681,0,1,true,SHIFT,171
julia,2683,0,1,true,SHIFT,2428
julia,2685,0,1,true,SHIFT,631
julia,2687,0,1,true,SHIFT,7855
julia,2689,0,1,true,SHIFT,2322
julia,2691,0,1,true,SHIFT,5247
julia,2693,0,1,true,SHIFT,680
julia,2695,0,1,true,SHIFT,8172
julia,2697,0,1,true,SHIFT,4577
julia,2699,0,1,true,SHIFT,757
julia,2701,0,1,true,SHIFT,7966
julia,2703,0,1,true,SHIFT,3085
julia,2705,0,1,true,SHIFT,2289
julia,2707,0,1,true,SHIFT,785
julia,2709,0,1,true,SHIFT,4963
julia,2711,0,1,true,SHIFT,518
julia,2713,0,1,true,SHIFT,8140
julia,2715,0,1,true,SHIFT,4336
julia,2717,0,1,true,SHIFT,503
julia,2719,0,1,true,SHIFT,534
julia,2721,0,1,true,SHIFT,550
julia,2723,0,1,true,SHIFT,566
julia,2725,0,1,true,SHIFT,576
julia,2727,0,1,true,SHIFT,585
julia,2729,0,1,true,SHIFT,594
julia,2731,0,1,true,SHIFT,603
julia,2733,0,1,true,SHIFT,614
julia,2735,0,1,true,SHIFT,627
julia,2737,0,1,true,SHIFT,639
julia,2739,0,1,true,SHIFT,655
julia,2741,0,1,true,SHIFT,667
julia,2743,0,1,true,SHIFT,682
julia,2745,0,1,true,SHIFT,7994
julia,2747,0,1,true,SHIFT,5155
julia,2749,0,1,true,SHIFT,2319
julia,2751,0,1,false,SHIFT,3357
julia,2753,0,1,true,SHIFT,190
julia,2755,0,1,false,SHIFT,2979
julia,2757,0,1,true,SHIFT,8006
julia,2759,0,1,true,SHIFT,4017
julia,2761,0,1,false,SHIFT,3414
julia,2763,0,1,false,SHIFT,3415
julia,2765,0,1,true,SHIFT,4230
julia,2767,0,1,true,SHIFT,4047
julia,2769,0,1,false,SHIFT,3451
julia,2771,0,1,true,SHIFT,4226
julia,2773,0,1,true,SHIFT,4023
julia,2775,0,1,true,SHIFT,4223
julia,2777,0,1,true,SHIFT,4241
julia,2779,0,1,false,SHIFT,4397
julia,2781,0,1,false,SHIFT,4401
julia,2783,0,1,false,SHIFT,4402
julia,2785,0,1,false,SHIFT,4291
julia,2787,0,1,false,SHIFT,4297
julia,2789,0,1,false,SHIFT,4302
julia,2791,0,1,true,SHIFT,8038
julia,2793,0,1,true,SHIFT,4360
julia,2795,0,1,true,SHIFT,8083
julia,2797,0,1,true,SHIFT,4381
julia,2799,0,1,false,SHIFT,2945
julia,2801,0,1,true,SHIFT,4631
julia,2803,0,1,true,SHIFT,4433
julia,2805,0,1,true,SHIFT,4372
julia,2807,0,1,true,SHIFT,4639
julia,2809,0,1,true,SHIFT,4641
julia,2811,0,1,false,SHIFT,2355
julia,2813,0,1,false,SHIFT,2356
julia,2815,0,1,false,SHIFT,2357
julia,2817,0,1,false,SHIFT,3296
julia,2819,0,1,true,SHIFT,2103
julia,2821,0,1,true,SHIFT,2150
julia,2823,0,1,true,SHIFT,7983
julia,2825,0,1,true,SHIFT,2364
julia,2827,0,1,true,SHIFT,4019
julia,2829,0,1,true,SHIFT,2381
julia,2831,0,1,false,SHIFT,3362
julia,2833,0,1,false,SHIFT,3365
julia,2835,0,1,true,SHIFT,2388
julia,2837,0,1,true,SHIFT,4022
julia,2839,0,1,false,SHIFT,3380
julia,2841,0,1,true,SHIFT,4024
julia,2843,0,1,false,SHIFT,2399
julia,2845,0,1,false,SHIFT,2402
julia,2847,0,1,false,SHIFT,2403
julia,2849,0,1,true,SHIFT,2128
julia,2851,0,1,true,SHIFT,2100
julia,2853,0,1,true,SHIFT,7854
julia,2855,0,1,true,SHIFT,2408
julia,2857,0,1,true,SHIFT,2101
julia,2859,0,1,false,SHIFT,2164
julia,2861,0,1,false,SHIFT,2152
julia,2863,0,1,true,SHIFT,2111
julia,2865,0,1,true,SHIFT,2419
julia,2867,0,1,false,SHIFT,2155
julia,2869,0,1,true,SHIFT,2425
julia,2871,0,1,true,SHIFT,2112
julia,2873,0,1,true,SHIFT,2113
julia,2875,0,1,false,SHIFT,4568
julia,2877,0,1,false,SHIFT,4569
julia,2879,0,1,false,SHIFT,4570
julia,2881,0,1,true,SHIFT,8059
julia,2883,0,1,true,SHIFT,4508
julia,2885,0,1,true,SHIFT,4366
julia,2887,0,1,true,SHIFT,4516
julia,2889,0,1,true,SHIFT,4521
julia,2891,0,1,true,SHIFT,4274
julia,2893,0,1,true,SHIFT,4300
julia,2895,0,1,false,SHIFT,4696
julia,2897,0,1,false,SHIFT,4642
julia,2899,0,1,false,SHIFT,4609
julia,2901,0,1,true,SHIFT,7970
julia,2903,0,1,true,SHIFT,4993
julia,2905,0,1,true,SHIFT,2228
julia,2907,0,1,true,SHIFT,4961
julia,2909,0,1,true,SHIFT,4972
julia,2911,0,1,true,SHIFT,2229
julia,2913,0,1,true,SHIFT,2230
julia,2915,0,1,false,SHIFT,4306
julia,2917,0,1,false,SHIFT,4308
julia,2919,0,1,false,SHIFT,4314
julia,2921,0,1,true,SHIFT,7968
julia,2923,0,1,true,SHIFT,2792
julia,2925,0,1,true,SHIFT,4132
julia,2927,0,1,true,SHIFT,2660
julia,2929,0,1,true,SHIFT,2692
julia,2931,0,1,true,SHIFT,4135
julia,2933,0,1,true,SHIFT,4140
julia,2935,0,1,false,SHIFT,2922
julia,2937,0,1,false,SHIFT,2799
julia,2939,0,1,false,SHIFT,2800
julia,2941,0,1,true,SHIFT,7862
julia,2943,0,1,true,SHIFT,3077
julia,2945,0,1,true,SHIFT,2260
julia,2947,0,1,true,SHIFT,3067
julia,2949,0,1,true,SHIFT,3091
julia,2951,0,1,true,SHIFT,2261
julia,2953,0,1,true,SHIFT,2224
julia,2955,0,1,false,SHIFT,2250
julia,2957,0,1,false,SHIFT,2251
julia,2959,0,1,false,SHIFT,2252
julia,2961,0,1,true,SHIFT,8192
julia,2963,0,1,true,SHIFT,4630
julia,2965,0,1,true,SHIFT,4443
julia,2967,0,1,true,SHIFT,4628
julia,2969,0,1,false,SHIFT,3009
julia,2971,0,1,true,SHIFT,4658
julia,2973,0,1,true,SHIFT,4481
julia,2975,0,1,true,SHIFT,4486
julia,2977,0,1,false,SHIFT,5032
julia,2979,0,1,false,SHIFT,5033
julia,2981,0,1,false,SHIFT,5034
julia,2983,0,1,true,SHIFT,8001
julia,2985,0,1,true,SHIFT,4266
julia,2987,0,1,false,SHIFT,2972
julia,2989,0,1,true,SHIFT,8153
julia,2991,0,1,true,SHIFT,4185
julia,2993,0,1,true,SHIFT,5039
julia,2995,0,1,true,SHIFT,4287
julia,2997,0,1,false,SHIFT,3434
julia,2999,0,1,true,SHIFT,4309
julia,3001,0,1,true,SHIFT,5019
julia,3003,0,1,true,SHIFT,4242
julia,3005,0,1,true,SHIFT,5003
julia,3007,0,1,false,SHIFT,2475
julia,3009,0,1,false,SHIFT,2476
julia,3011,0,1,false,SHIFT,2477
julia,3013,0,1,false,SHIFT,3441
julia,3015,0,1,false,SHIFT,3442
julia,3017,0,1,true,SHIFT,8196
julia,3019,0,1,true,SHIFT,2831
julia,3021,0,1,true,SHIFT,2644
julia,3023,0,1,true,SHIFT,2853
julia,3025,0,1,true,SHIFT,2933
julia,3027,0,1,true,SHIFT,2648
julia,3029,0,1,true,SHIFT,4346
julia,3031,0,1,true,SHIFT,2651
julia,3033,0,1,false,SHIFT,5205
julia,3035,0,1,false,SHIFT,5235
julia,3037,0,1,false,SHIFT,5245
julia,3039,0,1,false,SHIFT,3205
julia,3041,0,1,false,SHIFT,3216
julia,3043,0,1,true,SHIFT,7912
julia,3045,0,1,true,SHIFT,2274
julia,3047,0,1,false,SHIFT,3217
julia,3049,0,1,false,SHIFT,3231
julia,3051,0,1,true,SHIFT,3088
julia,3053,0,1,true,SHIFT,2286
julia,3055,0,1,true,SHIFT,2293
julia,3057,0,1,true,SHIFT,3105
julia,3059,0,1,false,SHIFT,3245
julia,3061,0,1,true,SHIFT,3117
julia,3063,0,1,false,SHIFT,2632
julia,3065,0,1,false,SHIFT,2633
julia,3067,0,1,false,SHIFT,2634
julia,3069,0,1,true,SHIFT,4905
julia,3071,0,1,true,SHIFT,4150
julia,3073,0,1,false,SHIFT,2970
julia,3075,0,1,true,SHIFT,4578
julia,3077,0,1,true,SHIFT,4959
julia,3079,0,1,true,SHIFT,4970
julia,3081,0,1,true,SHIFT,4580
julia,3083,0,1,false,SHIFT,3259
julia,3085,0,1,true,SHIFT,4584
julia,3087,0,1,false,SHIFT,4937
julia,3089,0,1,false,SHIFT,4826
julia,3091,0,1,false,SHIFT,4832
julia,3093,0,1,false,SHIFT,3262
julia,3095,0,1,false,SHIFT,3267
julia,3097,0,1,true,SHIFT,4190
julia,3099,0,1,true,SHIFT,8216
julia,3101,0,1,true,SHIFT,2520
julia,3103,0,1,true,SHIFT,4924
julia,3105,0,1,true,SHIFT,4231
julia,3107,0,1,true,SHIFT,2528
julia,3109,0,1,true,SHIFT,4835
julia,3111,0,1,true,SHIFT,2437
julia,3113,0,1,true,SHIFT,4232
julia,3115,0,1,false,SHIFT,4152
julia,3117,0,1,true,SHIFT,4235
