language,action_list_id,action_ordinal,action_count,reusable,action_kind,target_state,extra,repetition,lhs_symbol_id,lhs_symbol_name,child_count,dynamic_precedence,production_id
nim,2940,0,1,true,SHIFT,2106,false,false,,,,,
nim,2942,0,1,false,SHIFT,2518,false,false,,,,,
nim,2944,0,1,true,SHIFT,2431,false,false,,,,,
nim,2946,0,1,true,SHIFT,2347,false,false,,,,,
nim,2948,0,1,true,SHIFT,9174,false,false,,,,,
nim,2950,0,1,true,SHIFT,10456,false,false,,,,,
nim,2952,0,1,true,SHIFT,2432,false,false,,,,,
nim,2954,0,1,true,SHIFT,12406,false,false,,,,,
nim,2956,0,1,true,SHIFT,1889,false,false,,,,,
nim,2958,0,1,true,SHIFT,1937,false,false,,,,,
nim,2960,0,1,true,SHIFT,2098,false,false,,,,,
nim,2962,0,1,true,SHIFT,1457,false,false,,,,,
nim,2964,0,1,true,SHIFT,1455,false,false,,,,,
nim,2966,0,1,true,SHIFT,1452,false,false,,,,,
nim,2968,0,1,true,SHIFT,1453,false,false,,,,,
nim,2970,0,1,true,SHIFT,1456,false,false,,,,,
nim,2972,0,1,true,SHIFT,1454,false,false,,,,,
nim,2974,0,1,true,SHIFT,2099,false,false,,,,,
nim,2976,0,1,true,SHIFT,2100,false,false,,,,,
nim,2978,0,1,false,SHIFT,2519,false,false,,,,,
nim,2980,0,1,true,SHIFT,2427,false,false,,,,,
nim,2982,0,1,true,SHIFT,9171,false,false,,,,,
nim,2984,0,1,true,SHIFT,10433,false,false,,,,,
nim,2986,0,1,true,SHIFT,2428,false,false,,,,,
nim,2988,0,1,true,SHIFT,1919,false,false,,,,,
nim,2990,0,1,true,SHIFT,1920,false,false,,,,,
nim,2992,0,1,true,SHIFT,2195,false,false,,,,,
nim,2994,0,1,true,SHIFT,1613,false,false,,,,,
nim,2996,0,1,true,SHIFT,1626,false,false,,,,,
nim,2998,0,1,true,SHIFT,1605,false,false,,,,,
nim,3000,0,1,true,SHIFT,1599,false,false,,,,,
nim,3002,0,1,true,SHIFT,1602,false,false,,,,,
nim,3004,0,1,true,SHIFT,1607,false,false,,,,,
nim,3006,0,1,true,SHIFT,2196,false,false,,,,,
nim,3008,0,1,true,SHIFT,2197,false,false,,,,,
nim,3010,0,1,false,SHIFT,2473,false,false,,,,,
nim,3012,0,1,true,SHIFT,2359,false,false,,,,,
nim,3014,0,1,true,SHIFT,2437,false,false,,,,,
nim,3016,0,1,true,SHIFT,9132,false,false,,,,,
nim,3018,0,1,true,SHIFT,10432,false,false,,,,,
nim,3020,0,1,true,SHIFT,2360,false,false,,,,,
nim,3022,0,1,true,SHIFT,12442,false,false,,,,,
nim,3024,0,1,true,SHIFT,1915,false,false,,,,,
nim,3026,0,1,true,SHIFT,1916,false,false,,,,,
nim,3028,0,1,true,SHIFT,2181,false,false,,,,,
nim,3030,0,1,true,SHIFT,1302,false,false,,,,,
nim,3032,0,1,true,SHIFT,1303,false,false,,,,,
nim,3034,0,1,true,SHIFT,1304,false,false,,,,,
nim,3036,0,1,true,SHIFT,1305,false,false,,,,,
nim,3038,0,1,true,SHIFT,1306,false,false,,,,,
nim,3040,0,1,true,SHIFT,1307,false,false,,,,,
nim,3042,0,1,true,SHIFT,2182,false,false,,,,,
nim,3044,0,1,true,SHIFT,2183,false,false,,,,,
nim,3046,0,1,false,SHIFT,2458,false,false,,,,,
nim,3048,0,1,true,SHIFT,2454,false,false,,,,,
nim,3050,0,1,true,SHIFT,2523,false,false,,,,,
nim,3052,0,1,true,SHIFT,9296,false,false,,,,,
nim,3054,0,1,true,SHIFT,10397,false,false,,,,,
nim,3056,0,1,true,SHIFT,2456,false,false,,,,,
nim,3058,0,1,true,SHIFT,12486,false,false,,,,,
nim,3060,0,1,true,SHIFT,1917,false,false,,,,,
nim,3062,0,1,true,SHIFT,1918,false,false,,,,,
nim,3064,0,1,true,SHIFT,2188,false,false,,,,,
nim,3066,0,1,true,SHIFT,1469,false,false,,,,,
nim,3068,0,1,true,SHIFT,1470,false,false,,,,,
nim,3070,0,1,true,SHIFT,1471,false,false,,,,,
nim,3072,0,1,true,SHIFT,1472,false,false,,,,,
nim,3074,0,1,true,SHIFT,1473,false,false,,,,,
nim,3076,0,1,true,SHIFT,1474,false,false,,,,,
nim,3078,0,1,true,SHIFT,2189,false,false,,,,,
nim,3080,0,1,true,SHIFT,2190,false,false,,,,,
nim,3082,0,1,false,SHIFT,2478,false,false,,,,,
nim,3084,0,1,true,SHIFT,2459,false,false,,,,,
nim,3086,0,1,true,SHIFT,9298,false,false,,,,,
nim,3088,0,1,true,SHIFT,10411,false,false,,,,,
nim,3090,0,1,true,SHIFT,2460,false,false,,,,,
nim,3092,0,1,true,SHIFT,1921,false,false,,,,,
nim,3094,0,1,true,SHIFT,1922,false,false,,,,,
nim,3096,0,1,true,SHIFT,2200,false,false,,,,,
nim,3098,0,1,true,SHIFT,1385,false,false,,,,,
nim,3100,0,1,true,SHIFT,1386,false,false,,,,,
nim,3102,0,1,true,SHIFT,1383,false,false,,,,,
nim,3104,0,1,true,SHIFT,1384,false,false,,,,,
nim,3106,0,1,true,SHIFT,1382,false,false,,,,,
nim,3108,0,1,true,SHIFT,1431,false,false,,,,,
nim,3110,0,1,true,SHIFT,2201,false,false,,,,,
nim,3112,0,1,true,SHIFT,2202,false,false,,,,,
nim,3114,0,1,false,SHIFT,2475,false,false,,,,,
nim,3116,0,1,true,SHIFT,2383,false,false,,,,,
nim,3118,0,1,true,SHIFT,9146,false,false,,,,,
nim,3120,0,1,true,SHIFT,10371,false,false,,,,,
nim,3122,0,1,true,SHIFT,2384,false,false,,,,,
nim,3124,0,1,true,SHIFT,1923,false,false,,,,,
nim,3126,0,1,true,SHIFT,1924,false,false,,,,,
nim,3128,0,1,true,SHIFT,2207,false,false,,,,,
nim,3130,0,1,true,SHIFT,1160,false,false,,,,,
nim,3132,0,1,true,SHIFT,1161,false,false,,,,,
nim,3134,0,1,true,SHIFT,1162,false,false,,,,,
nim,3136,0,1,true,SHIFT,1158,false,false,,,,,
nim,3138,0,1,true,SHIFT,1164,false,false,,,,,
nim,3140,0,1,true,SHIFT,1165,false,false,,,,,
nim,3142,0,1,true,SHIFT,2208,false,false,,,,,
nim,3144,0,1,true,SHIFT,2209,false,false,,,,,
nim,3146,0,1,false,SHIFT,2500,false,false,,,,,
nim,3148,0,1,true,SHIFT,1927,false,false,,,,,
nim,3150,0,1,true,SHIFT,1928,false,false,,,,,
nim,3152,0,1,true,SHIFT,2069,false,false,,,,,
nim,3154,0,1,true,SHIFT,1517,false,false,,,,,
nim,3156,0,1,true,SHIFT,1518,false,false,,,,,
nim,3158,0,1,true,SHIFT,1519,false,false,,,,,
nim,3160,0,1,true,SHIFT,1520,false,false,,,,,
nim,3162,0,1,true,SHIFT,1521,false,false,,,,,
nim,3164,0,1,true,SHIFT,1522,false,false,,,,,
nim,3166,0,1,true,SHIFT,2070,false,false,,,,,
nim,3168,0,1,true,SHIFT,2071,false,false,,,,,
nim,3170,0,1,false,SHIFT,2508,false,false,,,,,
nim,3172,0,1,true,SHIFT,2391,false,false,,,,,
nim,3174,0,1,true,SHIFT,9150,false,false,,,,,
nim,3176,0,1,true,SHIFT,10396,false,false,,,,,
nim,3178,0,1,true,SHIFT,2392,false,false,,,,,
nim,3180,0,1,true,SHIFT,1931,false,false,,,,,
nim,3182,0,1,true,SHIFT,1932,false,false,,,,,
nim,3184,0,1,true,SHIFT,2229,false,false,,,,,
nim,3186,0,1,true,SHIFT,1268,false,false,,,,,
nim,3188,0,1,true,SHIFT,1269,false,false,,,,,
nim,3190,0,1,true,SHIFT,1272,false,false,,,,,
nim,3192,0,1,true,SHIFT,1264,false,false,,,,,
nim,3194,0,1,true,SHIFT,1271,false,false,,,,,
nim,3196,0,1,true,SHIFT,1267,false,false,,,,,
nim,3198,0,1,true,SHIFT,2230,false,false,,,,,
nim,3200,0,1,true,SHIFT,2231,false,false,,,,,
nim,3202,0,1,false,SHIFT,2510,false,false,,,,,
nim,3204,0,1,true,SHIFT,2407,false,false,,,,,
nim,3206,0,1,true,SHIFT,2451,false,false,,,,,
nim,3208,0,1,true,SHIFT,9159,false,false,,,,,
nim,3210,0,1,true,SHIFT,10406,false,false,,,,,
nim,3212,0,1,true,SHIFT,2408,false,false,,,,,
nim,3214,0,1,true,SHIFT,12832,false,false,,,,,
nim,3216,0,1,false,SHIFT,557,false,false,,,,,
nim,3218,0,1,true,SHIFT,10134,false,false,,,,,
nim,3220,0,1,false,SHIFT,3488,false,false,,,,,
nim,3222,0,1,false,SHIFT,531,false,false,,,,,
nim,3224,0,1,true,SHIFT,10133,false,false,,,,,
nim,3226,0,1,false,SHIFT,825,false,false,,,,,
nim,3228,0,1,false,SHIFT,148,false,false,,,,,
nim,3230,0,1,false,SHIFT,1699,false,false,,,,,
nim,3232,0,1,true,SHIFT,10094,false,false,,,,,
nim,3234,0,1,true,SHIFT,1666,false,false,,,,,
nim,3236,0,1,false,SHIFT,10466,false,false,,,,,
nim,3238,0,1,true,SHIFT,1722,false,false,,,,,
nim,3240,0,1,false,SHIFT,3176,false,false,,,,,
nim,3242,0,1,false,SHIFT,1696,false,false,,,,,
nim,3244,0,1,true,SHIFT,1491,false,false,,,,,
nim,3246,0,1,false,SHIFT,355,false,false,,,,,
nim,3248,0,1,true,SHIFT,10122,false,false,,,,,
nim,3250,0,1,false,SHIFT,3473,false,false,,,,,
nim,3252,0,1,false,SHIFT,877,false,false,,,,,
nim,3254,0,1,false,SHIFT,149,false,false,,,,,
nim,3256,0,1,false,SHIFT,1674,false,false,,,,,
nim,3258,0,1,true,SHIFT,10129,false,false,,,,,
nim,3260,0,1,true,SHIFT,1635,false,false,,,,,
nim,3262,0,1,false,SHIFT,10724,false,false,,,,,
nim,3264,0,1,true,SHIFT,1641,false,false,,,,,
nim,3266,0,1,false,SHIFT,3641,false,false,,,,,
nim,3268,0,1,false,SHIFT,1670,false,false,,,,,
nim,3270,0,1,true,SHIFT,1541,false,false,,,,,
nim,3272,0,1,false,SHIFT,458,false,false,,,,,
nim,3274,0,1,true,SHIFT,10127,false,false,,,,,
nim,3276,0,1,false,SHIFT,509,false,false,,,,,
nim,3278,0,1,true,SHIFT,10132,false,false,,,,,
nim,3280,0,1,false,SHIFT,3439,false,false,,,,,
nim,3282,0,1,false,SHIFT,484,false,false,,,,,
nim,3284,0,1,true,SHIFT,10130,false,false,,,,,
nim,3286,0,1,false,SHIFT,775,false,false,,,,,
nim,3288,0,1,true,SHIFT,10128,false,false,,,,,
nim,3290,0,1,true,SHIFT,1656,false,false,,,,,
nim,3292,0,1,false,SHIFT,10896,false,false,,,,,
nim,3294,0,1,true,SHIFT,1690,false,false,,,,,
nim,3296,0,1,false,SHIFT,1634,false,false,,,,,
nim,3298,0,1,true,SHIFT,1526,false,false,,,,,
nim,3300,0,1,false,SHIFT,277,false,false,,,,,
nim,3302,0,1,true,SHIFT,10117,false,false,,,,,
nim,3304,0,1,false,SHIFT,143,false,false,,,,,
nim,3306,0,1,false,SHIFT,1693,false,false,,,,,
nim,3308,0,1,true,SHIFT,1664,false,false,,,,,
nim,3310,0,1,false,SHIFT,10609,false,false,,,,,
nim,3312,0,1,true,SHIFT,1676,false,false,,,,,
nim,3314,0,1,false,SHIFT,3644,false,false,,,,,
nim,3316,0,1,false,SHIFT,1678,false,false,,,,,
nim,3318,0,1,true,SHIFT,1536,false,false,,,,,
nim,3320,0,1,false,SHIFT,680,false,false,,,,,
nim,3322,0,1,true,SHIFT,10160,false,false,,,,,
nim,3324,0,1,true,SHIFT,1638,false,false,,,,,
nim,3326,0,1,false,SHIFT,10664,false,false,,,,,
nim,3328,0,1,true,SHIFT,1642,false,false,,,,,
nim,3330,0,1,false,SHIFT,1688,false,false,,,,,
nim,3332,0,1,true,SHIFT,1562,false,false,,,,,
nim,3334,0,1,false,SHIFT,3375,false,false,,,,,
nim,3336,0,1,false,SHIFT,159,false,false,,,,,
nim,3338,0,1,false,SHIFT,1654,false,false,,,,,
nim,3340,0,1,true,SHIFT,1646,false,false,,,,,
nim,3342,0,1,false,SHIFT,10901,false,false,,,,,
nim,3344,0,1,true,SHIFT,1712,false,false,,,,,
nim,3346,0,1,false,SHIFT,3748,false,false,,,,,
nim,3348,0,1,false,SHIFT,1651,false,false,,,,,
nim,3350,0,1,true,SHIFT,1538,false,false,,,,,
nim,3352,0,1,false,SHIFT,840,false,false,,,,,
nim,3354,0,1,true,SHIFT,10126,false,false,,,,,
nim,3356,0,1,true,SHIFT,1648,false,false,,,,,
nim,3358,0,1,false,SHIFT,10523,false,false,,,,,
nim,3360,0,1,true,SHIFT,1661,false,false,,,,,
nim,3362,0,1,false,SHIFT,1707,false,false,,,,,
nim,3364,0,1,true,SHIFT,1492,false,false,,,,,
nim,3366,0,1,false,SHIFT,356,false,false,,,,,
nim,3368,0,1,true,SHIFT,10226,false,false,,,,,
nim,3370,0,1,true,SHIFT,1669,false,false,,,,,
nim,3372,0,1,false,SHIFT,10638,false,false,,,,,
nim,3374,0,1,true,SHIFT,1726,false,false,,,,,
nim,3376,0,1,false,SHIFT,1658,false,false,,,,,
nim,3378,0,1,true,SHIFT,1540,false,false,,,,,
nim,3380,0,1,false,SHIFT,399,false,false,,,,,
nim,3382,0,1,true,SHIFT,10123,false,false,,,,,
nim,3384,0,1,false,SHIFT,158,false,false,,,,,
nim,3386,0,1,false,SHIFT,1681,false,false,,,,,
nim,3388,0,1,true,SHIFT,1633,false,false,,,,,
nim,3390,0,1,false,SHIFT,10832,false,false,,,,,
nim,3392,0,1,true,SHIFT,1636,false,false,,,,,
nim,3394,0,1,false,SHIFT,3769,false,false,,,,,
nim,3396,0,1,false,SHIFT,1675,false,false,,,,,
nim,3398,0,1,true,SHIFT,1559,false,false,,,,,
nim,3400,0,1,false,SHIFT,155,false,false,,,,,
nim,3402,0,1,false,SHIFT,1639,false,false,,,,,
nim,3404,0,1,false,SHIFT,3694,false,false,,,,,
nim,3406,0,1,true,SHIFT,1724,false,false,,,,,
nim,3408,0,1,false,SHIFT,10857,false,false,,,,,
nim,3410,0,1,true,SHIFT,1679,false,false,,,,,
nim,3412,0,1,false,SHIFT,1667,false,false,,,,,
nim,3414,0,1,true,SHIFT,1524,false,false,,,,,
nim,3416,0,1,true,SHIFT,1708,false,false,,,,,
nim,3418,0,1,false,SHIFT,10803,false,false,,,,,
nim,3420,0,1,true,SHIFT,1657,false,false,,,,,
nim,3422,0,1,false,SHIFT,1643,false,false,,,,,
nim,3424,0,1,true,SHIFT,1514,false,false,,,,,
nim,3426,0,1,false,SHIFT,139,false,false,,,,,
nim,3428,0,1,false,SHIFT,1713,false,false,,,,,
nim,3430,0,1,false,SHIFT,3455,false,false,,,,,
nim,3432,0,1,false,SHIFT,157,false,false,,,,,
nim,3434,0,1,false,SHIFT,1691,false,false,,,,,
nim,3436,0,1,false,SHIFT,2982,false,false,,,,,
nim,3438,0,1,false,SHIFT,142,false,false,,,,,
nim,3440,0,1,false,SHIFT,1662,false,false,,,,,
nim,3442,0,1,false,SHIFT,3775,false,false,,,,,
nim,3444,0,1,false,SHIFT,141,false,false,,,,,
nim,3446,0,1,false,SHIFT,1686,false,false,,,,,
nim,3448,0,1,false,SHIFT,3674,false,false,,,,,
nim,3450,0,1,false,SHIFT,145,false,false,,,,,
nim,3452,0,1,false,SHIFT,1630,false,false,,,,,
nim,3454,0,1,false,SHIFT,3647,false,false,,,,,
nim,3456,0,1,false,SHIFT,3420,false,false,,,,,
nim,3458,0,1,false,SHIFT,140,false,false,,,,,
nim,3460,0,1,false,SHIFT,1655,false,false,,,,,
nim,3462,0,1,true,SHIFT,1730,false,false,,,,,
nim,3464,0,1,false,SHIFT,10641,false,false,,,,,
nim,3466,0,1,true,SHIFT,1683,false,false,,,,,
nim,3468,0,1,false,SHIFT,3625,false,false,,,,,
nim,3470,0,1,false,SHIFT,1714,false,false,,,,,
nim,3472,0,1,true,SHIFT,1543,false,false,,,,,
nim,3474,0,1,false,SHIFT,3390,false,false,,,,,
nim,3476,0,1,false,SHIFT,144,false,false,,,,,
nim,3478,0,1,false,SHIFT,1649,false,false,,,,,
nim,3480,0,1,true,SHIFT,1663,false,false,,,,,
nim,3482,0,1,false,SHIFT,10586,false,false,,,,,
nim,3484,0,1,true,SHIFT,1698,false,false,,,,,
nim,3486,0,1,false,SHIFT,3720,false,false,,,,,
nim,3488,0,1,false,SHIFT,1644,false,false,,,,,
nim,3490,0,1,true,SHIFT,1537,false,false,,,,,
nim,3492,0,1,true,SHIFT,1677,false,false,,,,,
nim,3494,0,1,false,SHIFT,10576,false,false,,,,,
nim,3496,0,1,true,SHIFT,1680,false,false,,,,,
nim,3498,0,1,false,SHIFT,1723,false,false,,,,,
nim,3500,0,1,true,SHIFT,1504,false,false,,,,,
nim,3502,0,1,true,SHIFT,1709,false,false,,,,,
nim,3504,0,1,false,SHIFT,10889,false,false,,,,,
nim,3506,0,1,true,SHIFT,1710,false,false,,,,,
nim,3508,0,1,false,SHIFT,1682,false,false,,,,,
nim,3510,0,1,true,SHIFT,1548,false,false,,,,,
nim,3512,0,1,true,SHIFT,1715,false,false,,,,,
nim,3514,0,1,false,SHIFT,10721,false,false,,,,,
nim,3516,0,1,true,SHIFT,1717,false,false,,,,,
nim,3518,0,1,false,SHIFT,1718,false,false,,,,,
nim,3520,0,1,true,SHIFT,1510,false,false,,,,,
nim,3522,0,1,false,SHIFT,147,false,false,,,,,
nim,3524,0,1,false,SHIFT,1728,false,false,,,,,
nim,3526,0,1,false,SHIFT,3545,false,false,,,,,
nim,3528,0,1,false,SHIFT,146,false,false,,,,,
nim,3530,0,1,false,SHIFT,1695,false,false,,,,,
nim,3532,0,1,false,SHIFT,3436,false,false,,,,,
nim,3534,0,1,false,SHIFT,150,false,false,,,,,
nim,3536,0,1,false,SHIFT,1668,false,false,,,,,
nim,3538,0,1,false,SHIFT,3696,false,false,,,,,
nim,3540,0,1,true,REDUCE,,false,false,160,sym_yield_statement,1,0,0
nim,3542,0,1,true,SHIFT,1615,false,false,,,,,
nim,3544,0,1,true,REDUCE,,false,false,157,sym_discard_statement,1,0,0
nim,3546,0,1,true,REDUCE,,false,false,162,sym_continue_statement,1,0,0
nim,3548,0,1,true,REDUCE,,false,false,161,sym_break_statement,1,0,0
nim,3550,0,1,true,REDUCE,,false,false,158,sym_return_statement,1,0,0
nim,3552,0,1,true,REDUCE,,false,false,159,sym_raise_statement,1,0,0
nim,3554,0,1,true,REDUCE,,false,false,277,sym_ref_type,1,0,0
nim,3556,0,1,false,REDUCE,,false,false,277,sym_ref_type,1,0,0
nim,3558,0,1,true,SHIFT,1150,false,false,,,,,
nim,3560,0,1,true,SHIFT,1146,false,false,,,,,
nim,3562,0,1,true,SHIFT,1149,false,false,,,,,
nim,3564,0,1,true,SHIFT,4636,false,false,,,,,
nim,3566,0,1,true,SHIFT,5766,false,false,,,,,
nim,3568,0,1,true,SHIFT,5662,false,false,,,,,
nim,3570,0,1,true,SHIFT,3129,false,false,,,,,
nim,3572,0,1,true,SHIFT,7703,false,false,,,,,
nim,3574,0,1,false,SHIFT,3129,false,false,,,,,
nim,3576,0,1,false,SHIFT,3130,false,false,,,,,
nim,3578,0,1,false,SHIFT,3131,false,false,,,,,
nim,3580,0,1,true,REDUCE,,false,false,278,sym_pointer_type,1,0,0
nim,3582,0,1,false,REDUCE,,false,false,278,sym_pointer_type,1,0,0
nim,3584,0,1,true,REDUCE,,false,false,276,sym_distinct_type,1,0,0
nim,3586,0,1,false,REDUCE,,false,false,276,sym_distinct_type,1,0,0
nim,3588,0,1,false,REDUCE,,false,false,301,sym__sigil_expression,2,0,15
nim,3590,0,1,true,REDUCE,,false,false,301,sym__sigil_expression,2,0,15
nim,3592,0,1,true,SHIFT,1155,false,false,,,,,
nim,3594,0,1,true,SHIFT,1159,false,false,,,,,
nim,3596,0,1,true,SHIFT,1163,false,false,,,,,
nim,3598,0,1,true,SHIFT,5109,false,false,,,,,
nim,3600,0,1,true,SHIFT,5812,false,false,,,,,
nim,3602,0,1,true,SHIFT,5676,false,false,,,,,
nim,3604,0,1,true,SHIFT,2979,false,false,,,,,
nim,3606,0,1,true,SHIFT,7720,false,false,,,,,
nim,3608,0,1,false,SHIFT,2979,false,false,,,,,
nim,3610,0,1,false,SHIFT,2980,false,false,,,,,
nim,3612,0,1,false,SHIFT,2981,false,false,,,,,
nim,3614,0,1,true,SHIFT,1612,false,false,,,,,
nim,3616,0,1,true,SHIFT,3159,false,false,,,,,
nim,3618,0,1,false,SHIFT,3159,false,false,,,,,
nim,3620,0,1,false,SHIFT,3160,false,false,,,,,
nim,3622,0,1,false,SHIFT,3161,false,false,,,,,
nim,3624,0,1,true,REDUCE,,false,false,274,sym_var_type,1,0,0
nim,3626,0,1,false,REDUCE,,false,false,274,sym_var_type,1,0,0
nim,3628,0,1,true,REDUCE,,false,false,275,sym_out_type,1,0,0
nim,3630,0,1,false,REDUCE,,false,false,275,sym_out_type,1,0,0
nim,3632,0,1,true,SHIFT,1627,false,false,,,,,
nim,3634,0,1,true,SHIFT,1604,false,false,,,,,
nim,3636,0,1,true,SHIFT,1594,false,false,,,,,
nim,3638,0,1,true,SHIFT,3144,false,false,,,,,
nim,3640,0,1,false,SHIFT,3144,false,false,,,,,
nim,3642,0,1,false,SHIFT,3145,false,false,,,,,
nim,3644,0,1,false,SHIFT,3146,false,false,,,,,
nim,3646,0,1,true,SHIFT,1606,false,false,,,,,
nim,3648,0,1,true,SHIFT,1583,false,false,,,,,
nim,3650,0,1,false,SHIFT,136,false,false,,,,,
nim,3652,0,1,true,SHIFT,3068,false,false,,,,,
nim,3654,0,1,false,SHIFT,3068,false,false,,,,,
nim,3656,0,1,false,SHIFT,3069,false,false,,,,,
nim,3658,0,1,false,SHIFT,3070,false,false,,,,,
nim,3660,0,1,true,SHIFT,8664,false,false,,,,,
nim,3662,0,1,true,SHIFT,1601,false,false,,,,,
nim,3664,0,1,true,SHIFT,1588,false,false,,,,,
nim,3666,0,1,false,SHIFT,4649,false,false,,,,,
nim,3668,0,1,false,SHIFT,135,false,false,,,,,
nim,3670,0,1,true,SHIFT,1587,false,false,,,,,
nim,3672,0,1,true,SHIFT,3099,false,false,,,,,
nim,3674,0,1,false,SHIFT,3099,false,false,,,,,
nim,3676,0,1,false,SHIFT,3100,false,false,,,,,
nim,3678,0,1,false,SHIFT,3101,false,false,,,,,
nim,3680,0,1,true,SHIFT,1600,false,false,,,,,
nim,3682,0,1,true,SHIFT,3267,false,false,,,,,
nim,3684,0,1,false,SHIFT,3267,false,false,,,,,
nim,3686,0,1,false,SHIFT,3268,false,false,,,,,
nim,3688,0,1,false,SHIFT,3269,false,false,,,,,
nim,3690,0,1,true,SHIFT,3207,false,false,,,,,
nim,3692,0,1,false,SHIFT,3207,false,false,,,,,
nim,3694,0,1,false,SHIFT,3208,false,false,,,,,
nim,3696,0,1,false,SHIFT,3209,false,false,,,,,
nim,3698,0,1,false,SHIFT,4747,false,false,,,,,
nim,3700,0,1,false,SHIFT,137,false,false,,,,,
nim,3702,0,1,true,SHIFT,12066,false,false,,,,,
nim,3704,0,1,true,SHIFT,5622,false,false,,,,,
nim,3706,0,1,true,SHIFT,8635,false,false,,,,,
nim,3708,0,1,true,SHIFT,1579,false,false,,,,,
nim,3710,0,1,true,SHIFT,3114,false,false,,,,,
nim,3712,0,1,false,SHIFT,3114,false,false,,,,,
nim,3714,0,1,false,SHIFT,3115,false,false,,,,,
nim,3716,0,1,false,SHIFT,3116,false,false,,,,,
nim,3718,0,1,true,SHIFT,3237,false,false,,,,,
nim,3720,0,1,false,SHIFT,3237,false,false,,,,,
nim,3722,0,1,false,SHIFT,3238,false,false,,,,,
nim,3724,0,1,false,SHIFT,3239,false,false,,,,,
nim,3726,0,1,true,SHIFT,1573,false,false,,,,,
nim,3728,0,1,true,SHIFT,3084,false,false,,,,,
nim,3730,0,1,false,SHIFT,3084,false,false,,,,,
nim,3732,0,1,false,SHIFT,3085,false,false,,,,,
nim,3734,0,1,false,SHIFT,3086,false,false,,,,,
nim,3736,0,1,true,SHIFT,3252,false,false,,,,,
nim,3738,0,1,false,SHIFT,3252,false,false,,,,,
nim,3740,0,1,false,SHIFT,3253,false,false,,,,,
nim,3742,0,1,false,SHIFT,3254,false,false,,,,,
nim,3744,0,1,true,SHIFT,3009,false,false,,,,,
nim,3746,0,1,false,SHIFT,3009,false,false,,,,,
nim,3748,0,1,false,SHIFT,3010,false,false,,,,,
nim,3750,0,1,false,SHIFT,3011,false,false,,,,,
nim,3752,0,1,true,SHIFT,3192,false,false,,,,,
nim,3754,0,1,false,SHIFT,3192,false,false,,,,,
nim,3756,0,1,false,SHIFT,3193,false,false,,,,,
nim,3758,0,1,false,SHIFT,3194,false,false,,,,,
nim,3760,0,1,true,SHIFT,3177,false,false,,,,,
nim,3762,0,1,false,SHIFT,3177,false,false,,,,,
nim,3764,0,1,false,SHIFT,3178,false,false,,,,,
nim,3766,0,1,false,SHIFT,3179,false,false,,,,,
nim,3768,0,1,true,SHIFT,1614,false,false,,,,,
nim,3770,0,1,true,SHIFT,1623,false,false,,,,,
nim,3772,0,1,true,SHIFT,8412,false,false,,,,,
nim,3774,0,1,true,SHIFT,8316,false,false,,,,,
nim,3776,0,1,true,SHIFT,12062,false,false,,,,,
nim,3778,0,1,true,SHIFT,4547,false,false,,,,,
nim,3780,0,1,true,SHIFT,4702,false,false,,,,,
nim,3782,0,1,true,SHIFT,12355,false,false,,,,,
nim,3784,0,1,true,SHIFT,4748,false,false,,,,,
nim,3786,0,1,true,SHIFT,4855,false,false,,,,,
nim,3788,0,1,true,SHIFT,12088,false,false,,,,,
nim,3790,0,1,true,SHIFT,1619,false,false,,,,,
nim,3792,0,1,true,SHIFT,10699,false,false,,,,,
nim,3794,0,1,true,SHIFT,12083,false,false,,,,,
nim,3796,0,1,true,SHIFT,9970,false,false,,,,,
nim,3798,0,1,true,SHIFT,9835,false,false,,,,,
nim,3800,0,1,true,SHIFT,12222,false,false,,,,,
nim,3802,0,1,true,SHIFT,9991,false,false,,,,,
nim,3804,0,1,true,SHIFT,10058,false,false,,,,,
nim,3806,0,1,true,SHIFT,11930,false,false,,,,,
nim,3808,0,1,true,SHIFT,5677,false,false,,,,,
nim,3810,0,1,true,SHIFT,5689,false,false,,,,,
nim,3812,0,1,true,SHIFT,12118,false,false,,,,,
nim,3814,0,1,true,SHIFT,10772,false,false,,,,,
nim,3816,0,1,true,SHIFT,10804,false,false,,,,,
nim,3818,0,1,true,SHIFT,12098,false,false,,,,,
nim,3820,0,1,true,SHIFT,4138,false,false,,,,,
nim,3822,0,1,true,SHIFT,4067,false,false,,,,,
nim,3824,0,1,true,SHIFT,12212,false,false,,,,,
nim,3826,0,1,true,SHIFT,8749,false,false,,,,,
nim,3828,0,1,true,SHIFT,8758,false,false,,,,,
nim,3830,0,1,true,SHIFT,11944,false,false,,,,,
nim,3832,0,1,true,SHIFT,6124,false,false,,,,,
nim,3834,0,1,true,SHIFT,6061,false,false,,,,,
nim,3836,0,1,true,SHIFT,12342,false,false,,,,,
nim,3838,0,1,true,SHIFT,3931,false,false,,,,,
nim,3840,0,1,true,SHIFT,3934,false,false,,,,,
nim,3842,0,1,true,SHIFT,12286,false,false,,,,,
nim,3844,0,1,true,SHIFT,9512,false,false,,,,,
nim,3846,0,1,true,SHIFT,9587,false,false,,,,,
nim,3848,0,1,true,SHIFT,12302,false,false,,,,,
nim,3850,0,1,true,SHIFT,8106,false,false,,,,,
nim,3852,0,1,true,SHIFT,8164,false,false,,,,,
nim,3854,0,1,true,SHIFT,12000,false,false,,,,,
nim,3856,0,1,true,SHIFT,5462,false,false,,,,,
