predicate_id,language,lexer_function,instruction_ordinal,opcode,arg1,arg2,source_guard
p_2c21972a35ccfa3f143a,julia,ts_lex_keywords,1,PUSH_INT,114,,lookahead == 'r'
p_2c21972a35ccfa3f143a,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'r'
p_c2237a31b00044f77d15,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'o'
p_c2237a31b00044f77d15,julia,ts_lex_keywords,1,PUSH_INT,111,,lookahead == 'o'
p_c2237a31b00044f77d15,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'o'
p_3d02d2134d129777ecca,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'l'
p_3d02d2134d129777ecca,julia,ts_lex_keywords,1,PUSH_INT,108,,lookahead == 'l'
p_3d02d2134d129777ecca,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'l'
p_28718793ed6f482f8c4e,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'n'
p_28718793ed6f482f8c4e,julia,ts_lex_keywords,1,PUSH_INT,110,,lookahead == 'n'
p_28718793ed6f482f8c4e,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'n'
p_420fbf876bf33eff24bf,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'x'
p_420fbf876bf33eff24bf,julia,ts_lex_keywords,1,PUSH_INT,120,,lookahead == 'x'
p_420fbf876bf33eff24bf,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'x'
p_5b79391c5f44df5f28ca,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'i'
p_5b79391c5f44df5f28ca,julia,ts_lex_keywords,1,PUSH_INT,105,,lookahead == 'i'
p_5b79391c5f44df5f28ca,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'i'
p_5d1c0aa59d14b6cc7820,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'u'
p_5d1c0aa59d14b6cc7820,julia,ts_lex_keywords,1,PUSH_INT,117,,lookahead == 'u'
p_5d1c0aa59d14b6cc7820,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'u'
p_9f7edff92527822f6539,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'f'
p_9f7edff92527822f6539,julia,ts_lex_keywords,1,PUSH_INT,102,,lookahead == 'f'
p_9f7edff92527822f6539,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'f'
p_c96f629692935faf0ca2,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'm'
p_c96f629692935faf0ca2,julia,ts_lex_keywords,1,PUSH_INT,109,,lookahead == 'm'
p_c96f629692935faf0ca2,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'm'
p_0d443aa21cf7481270d4,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 't'
p_0d443aa21cf7481270d4,julia,ts_lex_keywords,1,PUSH_INT,116,,lookahead == 't'
p_0d443aa21cf7481270d4,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 't'
p_0774d2d6a44aeaa3ee30,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'y'
p_0774d2d6a44aeaa3ee30,julia,ts_lex_keywords,1,PUSH_INT,121,,lookahead == 'y'
p_0774d2d6a44aeaa3ee30,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'y'
p_87737b9401e4c7524da1,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'h'
p_87737b9401e4c7524da1,julia,ts_lex_keywords,1,PUSH_INT,104,,lookahead == 'h'
p_87737b9401e4c7524da1,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'h'
p_4366fa4edc584bb691ab,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'g'
p_4366fa4edc584bb691ab,julia,ts_lex_keywords,1,PUSH_INT,103,,lookahead == 'g'
p_4366fa4edc584bb691ab,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'g'
p_ccd6b3bca62b6884a684,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'd'
p_ccd6b3bca62b6884a684,julia,ts_lex_keywords,1,PUSH_INT,100,,lookahead == 'd'
p_ccd6b3bca62b6884a684,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'd'
p_489e07158704acfb2b70,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'p'
p_489e07158704acfb2b70,julia,ts_lex_keywords,1,PUSH_INT,112,,lookahead == 'p'
p_489e07158704acfb2b70,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'p'
p_97465a5bcc3abe98cd43,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'c'
p_97465a5bcc3abe98cd43,julia,ts_lex_keywords,1,PUSH_INT,99,,lookahead == 'c'
p_97465a5bcc3abe98cd43,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'c'
p_33ef6290caad791d46cf,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'k'
p_33ef6290caad791d46cf,julia,ts_lex_keywords,1,PUSH_INT,107,,lookahead == 'k'
p_33ef6290caad791d46cf,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'k'
p_91891429d58180d77196,julia,ts_lex_keywords,0,PUSH_LOOKAHEAD,,,lookahead == 'v'
p_91891429d58180d77196,julia,ts_lex_keywords,1,PUSH_INT,118,,lookahead == 'v'
p_91891429d58180d77196,julia,ts_lex_keywords,2,CMP_EQ,,,lookahead == 'v'
p_6eef1aac4b3462ebd805,nim,ts_lex,0,PUSH_EOF,,,eof
p_e4bfd2e05246f378ccd8,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,1,PUSH_INT,10,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,2,CMP_EQ,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,4,PUSH_INT,13,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,5,CMP_EQ,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,6,OR,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,8,PUSH_INT,32,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,9,CMP_EQ,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_e4bfd2e05246f378ccd8,nim,ts_lex,10,OR,,,lookahead == '\n' || lookahead == '\r' || lookahead == ' '
p_229a66f19f99c1bbab48,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,1,PUSH_INT,33,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,2,CMP_EQ,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,3,PUSH_INT,60,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,4,PUSH_LOOKAHEAD,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,5,CMP_LE,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,6,PUSH_LOOKAHEAD,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,7,PUSH_INT,62,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,8,CMP_LE,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,9,AND,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_229a66f19f99c1bbab48,nim,ts_lex,10,OR,,,lookahead == '!' || ('<' <= lookahead && lookahead <= '>')
p_1165555c0b171f40a54a,nim,ts_lex,0,PUSH_INT,49,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,1,PUSH_LOOKAHEAD,,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,2,CMP_LE,,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,3,PUSH_LOOKAHEAD,,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,4,PUSH_INT,57,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,5,CMP_LE,,,('1' <= lookahead && lookahead <= '9')
p_1165555c0b171f40a54a,nim,ts_lex,6,AND,,,('1' <= lookahead && lookahead <= '9')
p_c275f06d62b62da39bbe,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,1,PUSH_INT,43,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,2,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,4,PUSH_INT,124,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,5,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,6,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,8,PUSH_INT,177,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,9,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,10,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,11,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,12,PUSH_INT,8744,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,13,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,14,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,15,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,16,PUSH_INT,8746,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,17,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,18,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,19,PUSH_INT,8852,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,20,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,21,CMP_LE,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,22,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,23,PUSH_INT,8854,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,24,CMP_LE,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,25,AND,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,26,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,27,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,28,PUSH_INT,8862,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,29,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,30,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,31,PUSH_LOOKAHEAD,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,32,PUSH_INT,8863,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,33,CMP_EQ,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_c275f06d62b62da39bbe,nim,ts_lex,34,OR,,,lookahead == '+' || lookahead == '|' || lookahead == 0xb1 || lookahead == 0x2228 || lookahead == 0x222a || (0x2294 <= lookahead && lookahead <= 0x2296) || lookahead == 0x229e || lookahead == 0x229f
p_d5732a2a443bef638bf6,nim,ts_lex,0,SET_CONTAINS,aux_sym__infix_operator_9_token2_character_set_1,17,"set_contains(aux_sym__infix_operator_9_token2_character_set_1, 17, lookahead)"
p_8729cb8553b9e87ad088,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,1,PUSH_INT,64,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,2,CMP_GT,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,3,PUSH_LOOKAHEAD,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,4,PUSH_INT,123,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,5,CMP_LT,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,6,PUSH_INT,127,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,7,PUSH_LOOKAHEAD,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,8,CMP_LT,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,9,OR,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_8729cb8553b9e87ad088,nim,ts_lex,10,AND,,,lookahead > '@' && (lookahead < '{' || 0x7f < lookahead)
p_82e2d99dbfeb1280449a,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 34
p_82e2d99dbfeb1280449a,nim,ts_lex,1,PUSH_INT,34,,lookahead == 34
p_82e2d99dbfeb1280449a,nim,ts_lex,2,CMP_EQ,,,lookahead == 34
p_4eed851fddb82f8d392e,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 35
p_4eed851fddb82f8d392e,nim,ts_lex,1,PUSH_INT,35,,lookahead == 35
p_4eed851fddb82f8d392e,nim,ts_lex,2,CMP_EQ,,,lookahead == 35
p_7fff4feeca2933c80402,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 36
p_7fff4feeca2933c80402,nim,ts_lex,1,PUSH_INT,36,,lookahead == 36
p_7fff4feeca2933c80402,nim,ts_lex,2,CMP_EQ,,,lookahead == 36
p_e9f36a78046c12d10e2b,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 38
p_e9f36a78046c12d10e2b,nim,ts_lex,1,PUSH_INT,38,,lookahead == 38
p_e9f36a78046c12d10e2b,nim,ts_lex,2,CMP_EQ,,,lookahead == 38
p_16fb5ed3542bff32878b,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 39
p_16fb5ed3542bff32878b,nim,ts_lex,1,PUSH_INT,39,,lookahead == 39
p_16fb5ed3542bff32878b,nim,ts_lex,2,CMP_EQ,,,lookahead == 39
p_29e93bf70771ec99a415,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 40
p_29e93bf70771ec99a415,nim,ts_lex,1,PUSH_INT,40,,lookahead == 40
p_29e93bf70771ec99a415,nim,ts_lex,2,CMP_EQ,,,lookahead == 40
p_e8dc484b53243a99ddaa,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 41
p_e8dc484b53243a99ddaa,nim,ts_lex,1,PUSH_INT,41,,lookahead == 41
p_e8dc484b53243a99ddaa,nim,ts_lex,2,CMP_EQ,,,lookahead == 41
p_6a243bd814f5b8c66d73,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 42
p_6a243bd814f5b8c66d73,nim,ts_lex,1,PUSH_INT,42,,lookahead == 42
p_6a243bd814f5b8c66d73,nim,ts_lex,2,CMP_EQ,,,lookahead == 42
p_71db7e99eaba70944648,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 44
p_71db7e99eaba70944648,nim,ts_lex,1,PUSH_INT,44,,lookahead == 44
p_71db7e99eaba70944648,nim,ts_lex,2,CMP_EQ,,,lookahead == 44
p_ea4884a296d3906305c4,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 45
p_ea4884a296d3906305c4,nim,ts_lex,1,PUSH_INT,45,,lookahead == 45
p_ea4884a296d3906305c4,nim,ts_lex,2,CMP_EQ,,,lookahead == 45
p_e8170a24608df2ac4155,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 46
p_e8170a24608df2ac4155,nim,ts_lex,1,PUSH_INT,46,,lookahead == 46
p_e8170a24608df2ac4155,nim,ts_lex,2,CMP_EQ,,,lookahead == 46
p_2be67b25c0c293dd979f,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 48
p_2be67b25c0c293dd979f,nim,ts_lex,1,PUSH_INT,48,,lookahead == 48
p_2be67b25c0c293dd979f,nim,ts_lex,2,CMP_EQ,,,lookahead == 48
p_7b3c7ee2c97510e88778,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 58
p_7b3c7ee2c97510e88778,nim,ts_lex,1,PUSH_INT,58,,lookahead == 58
p_7b3c7ee2c97510e88778,nim,ts_lex,2,CMP_EQ,,,lookahead == 58
p_7c959c9e17f3543427a0,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 59
p_7c959c9e17f3543427a0,nim,ts_lex,1,PUSH_INT,59,,lookahead == 59
p_7c959c9e17f3543427a0,nim,ts_lex,2,CMP_EQ,,,lookahead == 59
p_da6e885e1cb68a04ff6d,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 61
p_da6e885e1cb68a04ff6d,nim,ts_lex,1,PUSH_INT,61,,lookahead == 61
p_da6e885e1cb68a04ff6d,nim,ts_lex,2,CMP_EQ,,,lookahead == 61
p_f4c280d8c2f0b9abb572,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 63
p_f4c280d8c2f0b9abb572,nim,ts_lex,1,PUSH_INT,63,,lookahead == 63
p_f4c280d8c2f0b9abb572,nim,ts_lex,2,CMP_EQ,,,lookahead == 63
p_8ad2d260cb48ebf46aeb,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 64
p_8ad2d260cb48ebf46aeb,nim,ts_lex,1,PUSH_INT,64,,lookahead == 64
p_8ad2d260cb48ebf46aeb,nim,ts_lex,2,CMP_EQ,,,lookahead == 64
p_aaa32bb12b9e3898afd5,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 82
p_aaa32bb12b9e3898afd5,nim,ts_lex,1,PUSH_INT,82,,lookahead == 82
p_aaa32bb12b9e3898afd5,nim,ts_lex,2,CMP_EQ,,,lookahead == 82
p_b4ce76459c9eff677a56,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 91
p_b4ce76459c9eff677a56,nim,ts_lex,1,PUSH_INT,91,,lookahead == 91
p_b4ce76459c9eff677a56,nim,ts_lex,2,CMP_EQ,,,lookahead == 91
p_56aa17a7de689c0836eb,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 93
p_56aa17a7de689c0836eb,nim,ts_lex,1,PUSH_INT,93,,lookahead == 93
p_56aa17a7de689c0836eb,nim,ts_lex,2,CMP_EQ,,,lookahead == 93
p_0423d29cbc6c22003e79,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 94
p_0423d29cbc6c22003e79,nim,ts_lex,1,PUSH_INT,94,,lookahead == 94
p_0423d29cbc6c22003e79,nim,ts_lex,2,CMP_EQ,,,lookahead == 94
p_13025a614a1212035ade,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 95
p_13025a614a1212035ade,nim,ts_lex,1,PUSH_INT,95,,lookahead == 95
p_13025a614a1212035ade,nim,ts_lex,2,CMP_EQ,,,lookahead == 95
p_890a664bc0692bbf77fb,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 96
p_890a664bc0692bbf77fb,nim,ts_lex,1,PUSH_INT,96,,lookahead == 96
p_890a664bc0692bbf77fb,nim,ts_lex,2,CMP_EQ,,,lookahead == 96
p_2b5554441978b75a2b03,nim,ts_lex,0,PUSH_LOOKAHEAD,,,lookahead == 102
p_2b5554441978b75a2b03,nim,ts_lex,1,PUSH_INT,102,,lookahead == 102
p_2b5554441978b75a2b03,nim,ts_lex,2,CMP_EQ,,,lookahead == 102
