language,production_id,map_index,field_id,field_name,field_display_name,child_index,inherited
go,20,21,24,field_parameters,parameters,2,false
go,21,22,24,field_parameters,parameters,1,false
go,21,23,27,field_result,result,2,false
go,22,24,4,field_body,body,2,false
go,22,25,24,field_parameters,parameters,1,false
go,23,26,10,field_element,element,2,false
go,24,17,20,field_name,name,0,false
go,24,18,31,field_type,type,1,false
go,25,19,31,field_type,type,0,false
go,26,27,17,field_label,label,0,false
go,27,28,35,field_value,value,2,false
go,28,29,8,field_condition,condition,1,false
go,28,30,9,field_consequence,consequence,2,false
go,29,31,28,field_right,right,1,false
go,30,32,4,field_body,body,2,false
go,31,33,20,field_name,name,2,false
go,31,34,23,field_package,package,0,false
go,32,35,18,field_left,left,0,false
go,32,36,22,field_operator,operator,1,false
go,32,37,28,field_right,right,2,false
go,33,38,18,field_left,left,0,false
go,33,39,28,field_right,right,2,false
go,34,40,12,field_field,field,2,false
go,34,41,21,field_operand,operand,0,false
go,35,42,6,field_channel,channel,0,false
go,35,43,35,field_value,value,2,false
go,36,44,3,field_arguments,arguments,2,false
go,36,45,13,field_function,function,0,false
go,36,46,32,field_type_arguments,type_arguments,1,false
go,37,47,20,field_name,name,0,false
go,37,48,35,field_value,value,2,false
go,38,49,20,field_name,name,1,false
go,39,50,20,field_name,name,0,false
go,39,51,20,field_name,name,1,true
go,39,52,31,field_type,type,2,false
go,40,53,20,field_name,name,0,true
go,40,54,20,field_name,name,1,true
go,41,55,31,field_type,type,1,false
go,42,56,20,field_name,name,1,false
go,42,57,24,field_parameters,parameters,3,false
go,42,58,33,field_type_parameters,type_parameters,2,false
go,43,59,20,field_name,name,1,false
go,43,60,24,field_parameters,parameters,2,false
go,43,61,27,field_result,result,3,false
go,44,62,4,field_body,body,3,false
go,44,63,20,field_name,name,1,false
go,44,64,24,field_parameters,parameters,2,false
go,45,65,20,field_name,name,2,false
go,45,66,24,field_parameters,parameters,3,false
go,45,67,26,field_receiver,receiver,1,false
go,46,68,4,field_body,body,3,false
go,46,69,24,field_parameters,parameters,1,false
go,46,70,27,field_result,result,2,false
go,47,71,10,field_element,element,3,false
go,48,72,10,field_element,element,3,false
go,48,73,19,field_length,length,1,false
go,49,74,20,field_name,name,0,false
go,49,75,31,field_type,type,2,false
go,50,76,20,field_name,name,0,false
go,50,77,31,field_type,type,2,false
go,50,78,33,field_type_parameters,type_parameters,1,false
go,51,55,31,field_type,type,1,false
go,52,17,20,field_name,name,0,false
go,52,18,31,field_type,type,1,false
go,53,79,30,field_tag,tag,1,false
go,53,80,31,field_type,type,0,false
go,54,79,30,field_tag,tag,1,false
go,54,80,31,field_type,type,0,false
go,55,81,20,field_name,name,0,false
go,55,82,24,field_parameters,parameters,1,false
go,56,83,34,field_update,update,2,false
go,57,84,8,field_condition,condition,1,false
go,58,85,15,field_initializer,initializer,0,false
go,59,86,1,field_alias,alias,1,true
go,59,87,15,field_initializer,initializer,1,true
go,59,88,35,field_value,value,1,true
go,60,89,28,field_right,right,0,false
go,61,90,21,field_operand,operand,2,false
go,61,91,31,field_type,type,0,false
go,62,92,21,field_operand,operand,0,false
go,63,93,14,field_index,index,2,false
go,63,94,21,field_operand,operand,0,false
go,64,95,20,field_name,name,0,false
go,64,96,31,field_type,type,1,false
go,64,97,35,field_value,value,3,false
go,65,98,20,field_name,name,0,false
go,65,99,20,field_name,name,1,false
go,65,100,35,field_value,value,3,false
go,66,101,20,field_name,name,0,false
go,66,102,20,field_name,name,1,true
go,66,103,35,field_value,value,3,false
go,67,74,20,field_name,name,0,false
go,67,75,31,field_type,type,2,false
go,68,17,20,field_name,name,0,false
go,68,18,31,field_type,type,1,false
go,69,104,20,field_name,name,1,false
go,69,105,24,field_parameters,parameters,3,false
go,69,106,27,field_result,result,4,false
go,69,107,33,field_type_parameters,type_parameters,2,false
go,70,108,4,field_body,body,4,false
go,70,109,20,field_name,name,1,false
go,70,110,24,field_parameters,parameters,3,false
go,70,111,33,field_type_parameters,type_parameters,2,false
go,71,112,4,field_body,body,4,false
go,71,113,20,field_name,name,1,false
go,71,114,24,field_parameters,parameters,2,false
go,71,115,27,field_result,result,3,false
go,72,116,20,field_name,name,2,false
go,72,117,24,field_parameters,parameters,3,false
go,72,118,26,field_receiver,receiver,1,false
go,72,119,27,field_result,result,4,false
go,73,120,4,field_body,body,4,false
go,73,121,20,field_name,name,2,false
go,73,122,24,field_parameters,parameters,3,false
go,73,123,26,field_receiver,receiver,1,false
go,74,124,20,field_name,name,0,false
go,74,125,31,field_type,type,3,false
go,74,126,33,field_type_parameters,type_parameters,1,false
go,75,127,30,field_tag,tag,2,false
go,75,128,31,field_type,type,1,false
go,76,127,30,field_tag,tag,2,false
go,76,128,31,field_type,type,1,false
go,77,49,20,field_name,name,1,false
go,78,129,20,field_name,name,0,false
go,78,130,30,field_tag,tag,2,false
go,78,131,31,field_type,type,1,false
go,79,50,20,field_name,name,0,false
go,79,51,20,field_name,name,1,true
go,79,52,31,field_type,type,2,false
go,80,132,20,field_name,name,0,false
go,80,133,24,field_parameters,parameters,1,false
go,80,134,27,field_result,result,2,false
go,81,135,16,field_key,key,2,false
go,81,136,35,field_value,value,4,false
go,82,137,8,field_condition,condition,3,false
go,82,138,9,field_consequence,consequence,4,false
go,82,139,15,field_initializer,initializer,1,false
go,83,140,2,field_alternative,alternative,4,false
go,83,141,8,field_condition,condition,1,false
go,83,142,9,field_consequence,consequence,2,false
go,84,143,8,field_condition,condition,1,false
go,84,144,34,field_update,update,3,false
go,85,145,18,field_left,left,0,false
go,85,146,28,field_right,right,3,false
go,86,147,15,field_initializer,initializer,0,false
go,86,148,34,field_update,update,3,false
go,87,149,8,field_condition,condition,2,false
go,87,150,15,field_initializer,initializer,0,false
go,88,151,15,field_initializer,initializer,1,false
go,89,152,7,field_communication,communication,1,false
go,90,153,16,field_key,key,0,false
go,90,154,35,field_value,value,2,false
go,91,155,21,field_operand,operand,0,false
go,91,156,31,field_type,type,3,false
go,92,157,11,field_end,end,3,false
go,92,158,21,field_operand,operand,0,false
go,93,159,21,field_operand,operand,0,false
go,93,160,29,field_start,start,2,false
go,94,161,20,field_name,name,0,false
go,94,162,20,field_name,name,1,false
go,94,163,31,field_type,type,2,false
go,94,164,35,field_value,value,4,false
go,95,165,20,field_name,name,0,false
go,95,166,20,field_name,name,1,true
go,95,167,31,field_type,type,2,false
go,95,168,35,field_value,value,4,false
go,96,50,20,field_name,name,0,false
go,96,51,20,field_name,name,1,true
go,96,52,31,field_type,type,2,false
go,97,169,4,field_body,body,5,false
go,97,170,20,field_name,name,1,false
go,97,171,24,field_parameters,parameters,3,false
go,97,172,27,field_result,result,4,false
go,97,173,33,field_type_parameters,type_parameters,2,false
go,98,174,4,field_body,body,5,false
go,98,175,20,field_name,name,2,false
go,98,176,24,field_parameters,parameters,3,false
go,98,177,26,field_receiver,receiver,1,false
go,98,178,27,field_result,result,4,false
go,99,179,20,field_name,name,0,false
go,99,180,20,field_name,name,1,true
go,99,181,30,field_tag,tag,3,false
go,99,182,31,field_type,type,2,false
go,100,183,8,field_condition,condition,2,false
go,100,184,15,field_initializer,initializer,0,false
go,100,185,34,field_update,update,4,false
go,101,186,15,field_initializer,initializer,1,false
go,101,187,35,field_value,value,3,false
go,102,188,35,field_value,value,0,false
go,103,189,11,field_end,end,4,false
go,103,190,21,field_operand,operand,0,false
go,103,191,29,field_start,start,2,false
go,104,192,2,field_alternative,alternative,6,false
go,104,193,8,field_condition,condition,3,false
go,104,194,9,field_consequence,consequence,4,false
go,104,195,15,field_initializer,initializer,1,false
go,105,196,31,field_type,type,1,false
go,105,197,31,field_type,type,2,false
go,106,198,5,field_capacity,capacity,5,false
go,106,199,11,field_end,end,3,false
go,106,200,21,field_operand,operand,0,false
go,107,201,1,field_alias,alias,0,false
go,107,202,35,field_value,value,2,false
go,108,203,15,field_initializer,initializer,0,false
go,108,204,35,field_value,value,2,false
go,109,205,5,field_capacity,capacity,6,false
go,109,206,11,field_end,end,4,false
go,109,207,21,field_operand,operand,0,false
go,109,208,29,field_start,start,2,false
go,110,209,1,field_alias,alias,2,false
go,110,210,15,field_initializer,initializer,0,false
go,110,211,35,field_value,value,4,false
java,3,0,2,field_arguments,arguments,0,true
java,3,1,36,field_type,type,0,true
java,3,2,37,field_type_arguments,type_arguments,0,true
java,4,3,22,field_operand,operand,1,false
java,4,4,23,field_operator,operator,0,false
java,5,5,20,field_name,name,1,false
java,6,6,2,field_arguments,arguments,1,false
java,6,7,20,field_name,name,0,false
java,7,8,20,field_name,name,0,false
java,8,9,9,field_dimensions,dimensions,1,false
java,8,10,10,field_element,element,0,false
java,9,11,8,field_declarator,declarator,0,false
java,10,12,9,field_dimensions,dimensions,0,true
java,10,13,20,field_name,name,0,true
java,11,14,9,field_dimensions,dimensions,1,true
java,11,15,20,field_name,name,1,true
java,11,16,25,field_parameters,parameters,1,true
java,11,17,36,field_type,type,0,false
java,12,18,9,field_dimensions,dimensions,0,true
java,12,19,20,field_name,name,0,true
java,12,20,25,field_parameters,parameters,0,true
java,12,21,36,field_type,type,0,true
java,12,22,38,field_type_parameters,type_parameters,0,true
java,13,23,4,field_body,body,1,false
java,13,24,9,field_dimensions,dimensions,0,true
java,13,25,20,field_name,name,0,true
java,13,26,25,field_parameters,parameters,0,true
java,13,27,36,field_type,type,0,true
java,13,28,38,field_type_parameters,type_parameters,0,true
java,14,29,9,field_dimensions,dimensions,1,true
java,14,30,20,field_name,name,1,true
java,14,31,36,field_type,type,0,false
java,16,32,2,field_arguments,arguments,2,false
java,16,33,36,field_type,type,1,false
java,17,34,9,field_dimensions,dimensions,2,false
java,17,35,36,field_type,type,1,false
java,18,32,2,field_arguments,arguments,2,false
java,18,33,36,field_type,type,1,false
java,19,34,9,field_dimensions,dimensions,2,false
java,19,35,36,field_type,type,1,false
java,20,36,4,field_body,body,2,false
java,20,37,20,field_name,name,1,false
java,21,38,4,field_body,body,2,false
java,21,39,5,field_condition,condition,1,false
java,22,40,4,field_body,body,2,false
java,23,41,4,field_body,body,1,false
java,24,42,4,field_body,body,2,false
java,24,43,30,field_resources,resources,1,false
java,25,44,5,field_condition,condition,1,false
java,25,45,6,field_consequence,consequence,2,false
java,26,46,2,field_arguments,arguments,2,false
java,26,47,20,field_name,name,1,false
java,27,48,11,field_field,field,2,false
java,27,49,21,field_object,object,0,false
java,28,50,16,field_left,left,0,false
java,28,51,23,field_operator,operator,1,false
java,28,52,31,field_right,right,2,false
java,29,53,4,field_body,body,2,false
java,29,54,25,field_parameters,parameters,0,false
java,31,55,16,field_left,left,0,false
java,31,56,26,field_pattern,pattern,2,false
java,32,57,16,field_left,left,0,false
java,32,58,31,field_right,right,2,false
java,33,59,34,field_template_argument,template_argument,2,false
java,33,60,35,field_template_processor,template_processor,0,false
java,34,61,2,field_arguments,arguments,2,true
java,34,62,36,field_type,type,2,true
java,34,63,37,field_type_arguments,type_arguments,2,true
java,35,64,9,field_dimensions,dimensions,1,true
java,35,65,20,field_name,name,1,true
java,35,66,25,field_parameters,parameters,1,true
java,35,67,36,field_type,type,1,true
java,35,68,38,field_type_parameters,type_parameters,1,true
java,36,69,4,field_body,body,2,false
java,36,70,9,field_dimensions,dimensions,1,true
java,36,71,20,field_name,name,1,true
java,36,72,25,field_parameters,parameters,1,true
java,36,73,36,field_type,type,1,true
java,36,74,38,field_type_parameters,type_parameters,1,true
java,37,75,9,field_dimensions,dimensions,2,true
java,37,76,20,field_name,name,2,true
java,37,77,25,field_parameters,parameters,2,true
java,37,78,36,field_type,type,1,false
java,37,79,38,field_type_parameters,type_parameters,0,false
java,38,80,9,field_dimensions,dimensions,1,false
java,38,81,20,field_name,name,0,false
java,39,82,20,field_name,name,0,false
java,39,83,25,field_parameters,parameters,1,false
java,40,84,8,field_declarator,declarator,1,true
java,40,85,36,field_type,type,0,false
java,41,86,8,field_declarator,declarator,0,false
java,41,87,8,field_declarator,declarator,1,true
java,43,88,9,field_dimensions,dimensions,2,true
java,43,89,20,field_name,name,2,true
java,43,90,36,field_type,type,1,false
java,44,91,36,field_type,type,1,false
java,44,92,40,field_value,value,3,false
java,45,93,36,field_type,type,1,false
java,46,94,36,field_type,type,0,true
java,46,95,36,field_type,type,1,true
java,47,96,9,field_dimensions,dimensions,2,false
java,47,97,36,field_type,type,1,false
java,47,98,40,field_value,value,3,false
java,48,99,9,field_dimensions,dimensions,2,false
java,48,100,9,field_dimensions,dimensions,3,false
java,48,101,36,field_type,type,1,false
java,49,96,9,field_dimensions,dimensions,2,false
java,49,97,36,field_type,type,1,false
java,49,98,40,field_value,value,3,false
java,50,99,9,field_dimensions,dimensions,2,false
java,50,100,9,field_dimensions,dimensions,3,false
java,50,101,36,field_type,type,1,false
java,51,102,2,field_arguments,arguments,3,false
java,51,103,36,field_type,type,2,false
java,51,104,37,field_type_arguments,type_arguments,1,false
java,52,102,2,field_arguments,arguments,3,false
java,52,103,36,field_type,type,2,false
java,52,104,37,field_type_arguments,type_arguments,1,false
java,53,105,2,field_arguments,arguments,3,false
java,53,106,36,field_type,type,2,false
java,54,107,9,field_dimensions,dimensions,3,false
java,54,108,36,field_type,type,2,false
java,55,105,2,field_arguments,arguments,3,false
java,55,106,36,field_type,type,2,false
java,56,107,9,field_dimensions,dimensions,3,false
java,56,108,36,field_type,type,2,false
java,57,109,4,field_body,body,3,false
java,57,110,20,field_name,name,1,false
java,57,111,38,field_type_parameters,type_parameters,2,false
java,58,112,4,field_body,body,3,false
java,58,113,20,field_name,name,1,false
java,58,114,33,field_superclass,superclass,2,false
java,59,115,4,field_body,body,3,false
java,59,116,14,field_interfaces,interfaces,2,false
java,59,117,20,field_name,name,1,false
java,60,118,4,field_body,body,3,false
java,60,119,20,field_name,name,1,false
java,60,120,27,field_permits,permits,2,false
java,61,121,20,field_name,name,2,false
java,61,122,32,field_scope,scope,0,false
java,62,123,4,field_body,body,3,false
java,62,124,20,field_name,name,2,false
java,63,125,4,field_body,body,3,false
java,63,126,20,field_name,name,1,false
java,63,127,25,field_parameters,parameters,2,false
java,64,128,4,field_body,body,3,false
java,64,129,20,field_name,name,1,false
java,65,130,2,field_arguments,arguments,3,false
java,65,131,20,field_name,name,2,false
java,65,132,21,field_object,object,0,false
java,67,133,16,field_left,left,0,false
java,67,134,26,field_pattern,pattern,3,false
java,68,135,16,field_left,left,0,false
java,68,136,31,field_right,right,3,false
java,69,137,16,field_left,left,0,false
java,69,138,20,field_name,name,3,false
java,69,139,31,field_right,right,2,false
java,70,140,3,field_array,array,0,false
java,70,141,12,field_index,index,2,false
java,71,142,8,field_declarator,declarator,2,true
java,71,143,36,field_type,type,1,false
java,72,144,9,field_dimensions,dimensions,3,true
java,72,145,20,field_name,name,3,true
java,72,146,25,field_parameters,parameters,3,true
java,72,147,36,field_type,type,2,false
java,72,148,38,field_type_parameters,type_parameters,0,false
java,73,149,9,field_dimensions,dimensions,2,false
java,73,150,20,field_name,name,0,false
java,73,151,25,field_parameters,parameters,1,false
java,74,152,8,field_declarator,declarator,1,false
java,75,153,8,field_declarator,declarator,0,true
java,75,154,8,field_declarator,declarator,1,true
java,76,155,9,field_dimensions,dimensions,0,true
java,76,156,20,field_name,name,0,true
java,76,157,40,field_value,value,2,false
java,78,158,36,field_type,type,1,false
java,78,159,36,field_type,type,2,true
java,78,160,40,field_value,value,4,false
java,79,161,2,field_arguments,arguments,4,false
java,79,162,36,field_type,type,3,false
java,79,163,37,field_type_arguments,type_arguments,1,false
java,80,161,2,field_arguments,arguments,4,false
java,80,162,36,field_type,type,3,false
java,80,163,37,field_type_arguments,type_arguments,1,false
java,81,164,9,field_dimensions,dimensions,3,false
java,81,165,36,field_type,type,2,false
java,81,166,40,field_value,value,4,false
java,82,167,9,field_dimensions,dimensions,3,false
java,82,168,9,field_dimensions,dimensions,4,false
java,82,169,36,field_type,type,2,false
java,83,164,9,field_dimensions,dimensions,3,false
java,83,165,36,field_type,type,2,false
java,83,166,40,field_value,value,4,false
java,84,167,9,field_dimensions,dimensions,3,false
java,84,168,9,field_dimensions,dimensions,4,false
java,84,169,36,field_type,type,2,false
java,85,170,2,field_arguments,arguments,4,false
java,85,171,36,field_type,type,3,false
java,85,172,37,field_type_arguments,type_arguments,2,false
java,86,170,2,field_arguments,arguments,4,false
java,86,171,36,field_type,type,3,false
java,86,172,37,field_type_arguments,type_arguments,2,false
java,87,173,4,field_body,body,1,false
java,87,174,20,field_name,name,0,false
java,88,175,4,field_body,body,1,false
java,88,176,20,field_name,name,0,true
java,88,177,25,field_parameters,parameters,0,true
java,88,178,38,field_type_parameters,type_parameters,0,true
java,89,179,4,field_body,body,4,false
java,89,180,20,field_name,name,1,false
java,89,181,33,field_superclass,superclass,3,false
java,89,182,38,field_type_parameters,type_parameters,2,false
java,90,183,4,field_body,body,4,false
java,90,184,14,field_interfaces,interfaces,3,false
java,90,185,20,field_name,name,1,false
java,90,186,38,field_type_parameters,type_parameters,2,false
java,91,187,4,field_body,body,4,false
java,91,188,20,field_name,name,1,false
java,91,189,27,field_permits,permits,3,false
java,91,190,38,field_type_parameters,type_parameters,2,false
java,92,191,4,field_body,body,4,false
java,92,192,14,field_interfaces,interfaces,3,false
java,92,193,20,field_name,name,1,false
java,92,194,33,field_superclass,superclass,2,false
java,93,195,4,field_body,body,4,false
java,93,196,20,field_name,name,1,false
java,93,197,27,field_permits,permits,3,false
java,93,198,33,field_superclass,superclass,2,false
java,94,199,4,field_body,body,4,false
java,94,200,14,field_interfaces,interfaces,2,false
java,94,201,20,field_name,name,1,false
java,94,202,27,field_permits,permits,3,false
java,95,203,4,field_body,body,1,false
java,95,204,5,field_condition,condition,3,false
java,96,205,1,field_alternative,alternative,4,false
java,96,206,5,field_condition,condition,1,false
java,96,207,6,field_consequence,consequence,2,false
java,97,208,13,field_init,init,1,false
java,98,209,13,field_init,init,0,true
java,98,210,13,field_init,init,1,true
java,99,211,17,field_modifiers,modifiers,0,false
java,100,212,4,field_body,body,4,false
java,100,213,20,field_name,name,1,false
java,100,214,25,field_parameters,parameters,3,false
java,100,215,38,field_type_parameters,type_parameters,2,false
java,101,216,4,field_body,body,4,false
java,101,217,14,field_interfaces,interfaces,3,false
java,101,218,20,field_name,name,1,false
java,101,219,25,field_parameters,parameters,2,false
java,102,220,4,field_body,body,4,false
java,102,221,20,field_name,name,1,false
java,102,222,38,field_type_parameters,type_parameters,2,false
java,103,223,4,field_body,body,4,false
java,103,224,20,field_name,name,1,false
java,103,225,27,field_permits,permits,3,false
java,104,226,11,field_field,field,4,false
java,104,227,21,field_object,object,0,false
java,105,228,2,field_arguments,arguments,4,false
java,105,229,20,field_name,name,3,false
java,105,230,21,field_object,object,0,false
java,105,231,37,field_type_arguments,type_arguments,2,false
java,106,232,16,field_left,left,0,false
java,106,233,20,field_name,name,4,false
java,106,234,31,field_right,right,3,false
java,107,235,1,field_alternative,alternative,4,false
java,107,236,5,field_condition,condition,0,false
java,107,237,6,field_consequence,consequence,2,false
java,108,238,4,field_body,body,4,false
java,108,239,20,field_name,name,2,false
java,108,240,38,field_type_parameters,type_parameters,3,false
java,109,241,4,field_body,body,4,false
java,109,242,20,field_name,name,2,false
java,109,243,33,field_superclass,superclass,3,false
java,110,244,4,field_body,body,4,false
java,110,245,14,field_interfaces,interfaces,3,false
java,110,246,20,field_name,name,2,false
java,111,247,4,field_body,body,4,false
java,111,248,20,field_name,name,2,false
java,111,249,27,field_permits,permits,3,false
java,112,250,4,field_body,body,4,false
java,112,251,20,field_name,name,2,false
java,112,252,25,field_parameters,parameters,3,false
java,113,253,4,field_body,body,4,false
java,113,254,20,field_name,name,2,false
java,114,255,4,field_body,body,4,false
java,114,256,20,field_name,name,3,false
java,115,257,2,field_arguments,arguments,5,false
java,115,258,36,field_type,type,4,false
java,115,259,37,field_type_arguments,type_arguments,2,false
java,116,257,2,field_arguments,arguments,5,false
java,116,258,36,field_type,type,4,false
java,116,259,37,field_type_arguments,type_arguments,2,false
java,117,260,4,field_body,body,2,false
java,117,261,20,field_name,name,1,true
java,117,262,25,field_parameters,parameters,1,true
java,117,263,38,field_type_parameters,type_parameters,1,true
java,118,264,20,field_name,name,1,false
java,118,265,25,field_parameters,parameters,2,false
java,118,266,38,field_type_parameters,type_parameters,0,false
java,119,267,4,field_body,body,2,false
java,119,268,20,field_name,name,0,true
java,119,269,25,field_parameters,parameters,0,true
java,119,270,38,field_type_parameters,type_parameters,0,true
java,120,271,4,field_body,body,5,false
java,120,272,14,field_interfaces,interfaces,4,false
java,120,273,20,field_name,name,1,false
java,120,274,33,field_superclass,superclass,3,false
java,120,275,38,field_type_parameters,type_parameters,2,false
java,121,276,4,field_body,body,5,false
java,121,277,20,field_name,name,1,false
java,121,278,27,field_permits,permits,4,false
java,121,279,33,field_superclass,superclass,3,false
java,121,280,38,field_type_parameters,type_parameters,2,false
java,122,281,4,field_body,body,5,false
java,122,282,14,field_interfaces,interfaces,3,false
java,122,283,20,field_name,name,1,false
java,122,284,27,field_permits,permits,4,false
java,122,285,38,field_type_parameters,type_parameters,2,false
java,123,286,4,field_body,body,5,false
java,123,287,14,field_interfaces,interfaces,3,false
java,123,288,20,field_name,name,1,false
java,123,289,27,field_permits,permits,4,false
java,123,290,33,field_superclass,superclass,2,false
java,124,291,9,field_dimensions,dimensions,1,true
java,124,292,20,field_name,name,1,true
java,124,293,36,field_type,type,0,false
java,124,294,40,field_value,value,3,false
java,125,295,9,field_dimensions,dimensions,1,true
java,125,296,20,field_name,name,1,true
java,126,297,4,field_body,body,5,false
java,127,298,4,field_body,body,5,false
java,127,299,13,field_init,init,2,false
java,128,300,15,field_key,key,0,false
java,128,301,40,field_value,value,2,false
java,129,302,18,field_module,module,1,false
java,130,303,17,field_modifiers,modifiers,0,true
java,130,304,17,field_modifiers,modifiers,1,true
java,131,305,24,field_package,package,1,false
java,132,306,2,field_arguments,arguments,1,false
java,132,307,4,field_body,body,2,false
java,132,308,20,field_name,name,0,false
java,133,309,4,field_body,body,5,false
java,133,310,14,field_interfaces,interfaces,4,false
java,133,311,20,field_name,name,1,false
java,133,312,25,field_parameters,parameters,3,false
java,133,313,38,field_type_parameters,type_parameters,2,false
java,134,314,4,field_body,body,5,false
java,134,315,20,field_name,name,1,false
java,134,316,27,field_permits,permits,4,false
java,134,317,38,field_type_parameters,type_parameters,2,false
java,135,318,2,field_arguments,arguments,5,false
java,135,319,20,field_name,name,4,false
java,135,320,21,field_object,object,0,false
java,136,321,4,field_body,body,5,false
java,136,322,20,field_name,name,2,false
java,136,323,33,field_superclass,superclass,4,false
java,136,324,38,field_type_parameters,type_parameters,3,false
java,137,325,4,field_body,body,5,false
java,137,326,14,field_interfaces,interfaces,4,false
java,137,327,20,field_name,name,2,false
java,137,328,38,field_type_parameters,type_parameters,3,false
java,138,329,4,field_body,body,5,false
java,138,330,20,field_name,name,2,false
java,138,331,27,field_permits,permits,4,false
java,138,332,38,field_type_parameters,type_parameters,3,false
java,139,333,4,field_body,body,5,false
java,139,334,14,field_interfaces,interfaces,4,false
java,139,335,20,field_name,name,2,false
java,139,336,33,field_superclass,superclass,3,false
java,140,337,4,field_body,body,5,false
java,140,338,20,field_name,name,2,false
java,140,339,27,field_permits,permits,4,false
java,140,340,33,field_superclass,superclass,3,false
java,141,341,4,field_body,body,5,false
java,141,342,14,field_interfaces,interfaces,3,false
java,141,343,20,field_name,name,2,false
java,141,344,27,field_permits,permits,4,false
java,142,345,4,field_body,body,5,false
java,142,346,20,field_name,name,2,false
java,142,347,25,field_parameters,parameters,4,false
java,142,348,38,field_type_parameters,type_parameters,3,false
java,143,349,4,field_body,body,5,false
java,143,350,14,field_interfaces,interfaces,4,false
java,143,351,20,field_name,name,2,false
java,143,352,25,field_parameters,parameters,3,false
java,144,353,4,field_body,body,5,false
java,144,354,20,field_name,name,2,false
java,144,355,38,field_type_parameters,type_parameters,3,false
java,145,356,4,field_body,body,5,false
java,145,357,20,field_name,name,2,false
java,145,358,27,field_permits,permits,4,false
java,146,359,4,field_body,body,3,false
java,146,360,20,field_name,name,1,true
java,146,361,25,field_parameters,parameters,1,true
java,146,362,38,field_type_parameters,type_parameters,1,true
java,147,363,4,field_body,body,6,false
java,147,364,14,field_interfaces,interfaces,4,false
java,147,365,20,field_name,name,1,false
java,147,366,27,field_permits,permits,5,false
java,147,367,33,field_superclass,superclass,3,false
java,147,368,38,field_type_parameters,type_parameters,2,false
java,148,369,9,field_dimensions,dimensions,2,true
java,148,370,20,field_name,name,2,true
java,148,371,36,field_type,type,1,false
java,148,372,40,field_value,value,4,false
java,149,373,4,field_body,body,4,false
java,150,374,9,field_dimensions,dimensions,2,true
java,150,375,20,field_name,name,2,true
java,151,376,4,field_body,body,6,false
java,151,377,39,field_update,update,4,false
java,152,378,39,field_update,update,1,false
java,153,379,39,field_update,update,0,true
java,153,380,39,field_update,update,1,true
java,154,381,4,field_body,body,6,false
java,154,382,5,field_condition,condition,3,false
java,155,383,4,field_body,body,6,false
java,155,384,13,field_init,init,2,false
java,156,385,4,field_body,body,6,false
java,156,386,13,field_init,init,2,false
java,156,387,39,field_update,update,4,false
java,157,388,4,field_body,body,6,false
java,157,389,5,field_condition,condition,3,false
java,157,390,13,field_init,init,2,false
java,158,391,17,field_modifiers,modifiers,1,true
java,158,392,18,field_module,module,2,false
java,159,393,2,field_arguments,arguments,2,false
java,159,394,4,field_body,body,3,false
java,159,395,20,field_name,name,1,false
java,160,396,2,field_arguments,arguments,6,false
java,160,397,20,field_name,name,5,false
java,160,398,21,field_object,object,0,false
java,160,399,37,field_type_arguments,type_arguments,4,false
java,161,400,4,field_body,body,6,false
java,161,401,14,field_interfaces,interfaces,5,false
java,161,402,20,field_name,name,2,false
java,161,403,33,field_superclass,superclass,4,false
java,161,404,38,field_type_parameters,type_parameters,3,false
java,162,405,4,field_body,body,6,false
java,162,406,20,field_name,name,2,false
java,162,407,27,field_permits,permits,5,false
java,162,408,33,field_superclass,superclass,4,false
java,162,409,38,field_type_parameters,type_parameters,3,false
java,163,410,4,field_body,body,6,false
java,163,411,14,field_interfaces,interfaces,4,false
java,163,412,20,field_name,name,2,false
java,163,413,27,field_permits,permits,5,false
java,163,414,38,field_type_parameters,type_parameters,3,false
java,164,415,4,field_body,body,6,false
java,164,416,14,field_interfaces,interfaces,4,false
java,164,417,20,field_name,name,2,false
java,164,418,27,field_permits,permits,5,false
java,164,419,33,field_superclass,superclass,3,false
java,165,420,4,field_body,body,6,false
java,165,421,14,field_interfaces,interfaces,5,false
java,165,422,20,field_name,name,2,false
java,165,423,25,field_parameters,parameters,4,false
java,165,424,38,field_type_parameters,type_parameters,3,false
java,166,425,4,field_body,body,6,false
java,166,426,20,field_name,name,2,false
java,166,427,27,field_permits,permits,5,false
java,166,428,38,field_type_parameters,type_parameters,3,false
java,167,429,2,field_arguments,arguments,1,false
java,167,430,7,field_constructor,constructor,0,false
java,168,431,4,field_body,body,7,false
java,168,432,39,field_update,update,4,false
java,168,433,39,field_update,update,5,true
java,169,434,4,field_body,body,7,false
java,169,435,5,field_condition,condition,3,false
java,169,436,39,field_update,update,5,false
java,170,437,4,field_body,body,7,false
java,170,438,13,field_init,init,2,false
java,170,439,39,field_update,update,5,false
java,171,440,4,field_body,body,7,false
java,171,441,5,field_condition,condition,4,false
java,171,442,13,field_init,init,2,false
java,172,443,4,field_body,body,7,false
java,172,444,13,field_init,init,2,false
java,172,445,13,field_init,init,3,true
java,173,446,4,field_body,body,7,false
java,173,447,9,field_dimensions,dimensions,3,true
java,173,448,20,field_name,name,3,true
java,173,449,36,field_type,type,2,false
java,173,450,40,field_value,value,5,false
java,174,451,4,field_body,body,7,false
java,174,452,13,field_init,init,2,false
java,174,453,39,field_update,update,4,false
java,174,454,39,field_update,update,5,true
