language,lexer_function,lex_state,token_symbol,token_symbol_id
csharp,ts_lex_keywords,565,anon_sym_extension,97
csharp,ts_lex_keywords,566,anon_sym_interface,33
csharp,ts_lex_keywords,567,anon_sym_namespace,26
csharp,ts_lex_keywords,568,anon_sym_protected,46
csharp,ts_lex_keywords,570,anon_sym_unchecked,118
csharp,ts_lex_keywords,571,anon_sym_unmanaged,60
csharp,ts_lex_keywords,572,anon_sym___refvalue,169
csharp,ts_lex_keywords,574,anon_sym_descending,155
csharp,ts_lex_keywords,575,anon_sym_stackalloc,163
csharp,ts_lex_keywords,576,anon_sym_annotations,198
java,ts_lex,65,ts_builtin_sym_end,0
java,ts_lex,66,sym_decimal_integer_literal,2
java,ts_lex,67,sym_decimal_integer_literal,2
java,ts_lex,68,sym_decimal_integer_literal,2
java,ts_lex,69,sym_decimal_integer_literal,2
java,ts_lex,70,sym_decimal_integer_literal,2
java,ts_lex,71,sym_hex_integer_literal,3
java,ts_lex,72,sym_hex_integer_literal,3
java,ts_lex,73,sym_octal_integer_literal,4
java,ts_lex,74,sym_octal_integer_literal,4
java,ts_lex,75,sym_octal_integer_literal,4
java,ts_lex,76,sym_binary_integer_literal,5
java,ts_lex,77,sym_binary_integer_literal,5
java,ts_lex,78,sym_decimal_floating_point_literal,6
java,ts_lex,79,sym_decimal_floating_point_literal,6
java,ts_lex,80,sym_decimal_floating_point_literal,6
java,ts_lex,81,sym_decimal_floating_point_literal,6
java,ts_lex,82,sym_hex_floating_point_literal,7
java,ts_lex,83,sym_hex_floating_point_literal,7
java,ts_lex,84,sym_hex_floating_point_literal,7
java,ts_lex,85,sym_hex_floating_point_literal,7
java,ts_lex,86,sym_hex_floating_point_literal,7
java,ts_lex,87,sym_hex_floating_point_literal,7
java,ts_lex,88,sym_character_literal,10
java,ts_lex,89,anon_sym_DQUOTE,11
java,ts_lex,90,anon_sym_DQUOTE,11
java,ts_lex,91,anon_sym_DQUOTE_DQUOTE_DQUOTE,12
java,ts_lex,92,sym_string_fragment,13
java,ts_lex,93,sym_string_fragment,13
java,ts_lex,94,sym_string_fragment,13
java,ts_lex,95,sym_string_fragment,13
java,ts_lex,96,sym_string_fragment,13
java,ts_lex,97,sym_string_fragment,13
java,ts_lex,98,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,99,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,100,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,101,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,102,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,103,aux_sym__multiline_string_fragment_token1,14
java,ts_lex,104,aux_sym__multiline_string_fragment_token2,15
java,ts_lex,105,aux_sym__multiline_string_fragment_token2,15
java,ts_lex,106,anon_sym_BSLASH_LBRACE,16
java,ts_lex,107,anon_sym_RBRACE,17
java,ts_lex,108,aux_sym__escape_sequence_token1,18
java,ts_lex,109,aux_sym__escape_sequence_token1,18
java,ts_lex,110,aux_sym__escape_sequence_token1,18
java,ts_lex,111,aux_sym__escape_sequence_token1,18
java,ts_lex,112,sym_escape_sequence,19
java,ts_lex,113,sym_escape_sequence,19
java,ts_lex,114,sym_escape_sequence,19
java,ts_lex,115,anon_sym_LPAREN,21
java,ts_lex,116,anon_sym_RPAREN,22
java,ts_lex,117,anon_sym_AMP,23
java,ts_lex,118,anon_sym_AMP,23
java,ts_lex,119,anon_sym_AMP,23
java,ts_lex,120,anon_sym_EQ,24
java,ts_lex,121,anon_sym_EQ,24
java,ts_lex,122,anon_sym_PLUS_EQ,25
java,ts_lex,123,anon_sym_DASH_EQ,26
java,ts_lex,124,anon_sym_STAR_EQ,27
java,ts_lex,125,anon_sym_SLASH_EQ,28
java,ts_lex,126,anon_sym_AMP_EQ,29
java,ts_lex,127,anon_sym_PIPE_EQ,30
java,ts_lex,128,anon_sym_CARET_EQ,31
java,ts_lex,129,anon_sym_PERCENT_EQ,32
java,ts_lex,130,anon_sym_LT_LT_EQ,33
java,ts_lex,131,anon_sym_GT_GT_EQ,34
java,ts_lex,132,anon_sym_GT_GT_GT_EQ,35
java,ts_lex,133,anon_sym_GT,36
java,ts_lex,134,anon_sym_GT,36
java,ts_lex,135,anon_sym_GT,36
java,ts_lex,136,anon_sym_LT,37
java,ts_lex,137,anon_sym_LT,37
java,ts_lex,138,anon_sym_LT,37
java,ts_lex,139,anon_sym_GT_EQ,38
java,ts_lex,140,anon_sym_LT_EQ,39
java,ts_lex,141,anon_sym_EQ_EQ,40
java,ts_lex,142,anon_sym_BANG_EQ,41
java,ts_lex,143,anon_sym_AMP_AMP,42
java,ts_lex,144,anon_sym_PIPE_PIPE,43
java,ts_lex,145,anon_sym_PLUS,44
java,ts_lex,146,anon_sym_PLUS,44
java,ts_lex,147,anon_sym_DASH,45
java,ts_lex,148,anon_sym_DASH,45
java,ts_lex,149,anon_sym_STAR,46
java,ts_lex,150,anon_sym_STAR,46
java,ts_lex,151,anon_sym_SLASH,47
java,ts_lex,152,anon_sym_SLASH,47
java,ts_lex,153,anon_sym_PIPE,48
java,ts_lex,154,anon_sym_PIPE,48
java,ts_lex,155,anon_sym_PIPE,48
java,ts_lex,156,anon_sym_CARET,49
java,ts_lex,157,anon_sym_CARET,49
java,ts_lex,158,anon_sym_PERCENT,50
java,ts_lex,159,anon_sym_PERCENT,50
java,ts_lex,160,anon_sym_LT_LT,51
java,ts_lex,161,anon_sym_LT_LT,51
java,ts_lex,162,anon_sym_GT_GT,52
java,ts_lex,163,anon_sym_GT_GT,52
java,ts_lex,164,anon_sym_GT_GT_GT,53
java,ts_lex,165,anon_sym_GT_GT_GT,53
java,ts_lex,166,anon_sym_DASH_GT,56
java,ts_lex,167,anon_sym_COMMA,57
java,ts_lex,168,anon_sym_QMARK,58
java,ts_lex,169,anon_sym_COLON,59
java,ts_lex,170,anon_sym_BANG,60
java,ts_lex,171,anon_sym_TILDE,61
java,ts_lex,172,anon_sym_PLUS_PLUS,62
java,ts_lex,173,anon_sym_DASH_DASH,63
java,ts_lex,174,anon_sym_LBRACK,65
java,ts_lex,175,anon_sym_RBRACK,66
java,ts_lex,176,anon_sym_DOT,67
java,ts_lex,177,anon_sym_DOT,67
java,ts_lex,178,anon_sym_DOT,67
java,ts_lex,179,anon_sym_DOT,67
java,ts_lex,180,anon_sym_COLON_COLON,69
java,ts_lex,181,anon_sym_LBRACE,72
java,ts_lex,182,anon_sym_SEMI,77
java,ts_lex,183,anon_sym_AT,93
java,ts_lex,184,anon_sym_AT,93
java,ts_lex,185,anon_sym_non_DASHsealed,117
java,ts_lex,186,anon_sym_ATinterface,121
java,ts_lex,187,anon_sym_DOT_DOT_DOT,132
java,ts_lex,188,sym_identifier,1
java,ts_lex,189,sym_identifier,1
java,ts_lex,190,sym_identifier,1
java,ts_lex,191,sym_identifier,1
java,ts_lex,192,sym_line_comment,136
java,ts_lex,193,sym_block_comment,137
java,ts_lex_keywords,1,sym_underscore_pattern,75
java,ts_lex_keywords,31,anon_sym_do,79
java,ts_lex_keywords,39,anon_sym_if,90
java,ts_lex_keywords,60,anon_sym_to,100
java,ts_lex_keywords,86,anon_sym_for,92
java,ts_lex_keywords,89,anon_sym_int,125
java,ts_lex_keywords,93,anon_sym_new,64
java,ts_lex_keywords,115,anon_sym_try,87
java,ts_lex_keywords,127,anon_sym_byte,123
java,ts_lex_keywords,128,anon_sym_case,73
java,ts_lex_keywords,130,anon_sym_char,127
java,ts_lex_keywords,135,anon_sym_else,91
java,ts_lex_keywords,136,anon_sym_enum,107
java,ts_lex_keywords,146,anon_sym_long,126
java,ts_lex_keywords,149,sym_null_literal,20
java,ts_lex_keywords,150,anon_sym_open,94
java,ts_lex_keywords,167,sym_this,134
java,ts_lex_keywords,170,sym_true,8
java,ts_lex_keywords,171,anon_sym_uses,102
java,ts_lex_keywords,172,sym_void_type,131
java,ts_lex_keywords,174,anon_sym_when,76
java,ts_lex_keywords,176,anon_sym_with,104
java,ts_lex_keywords,181,anon_sym_break,81
java,ts_lex_keywords,182,anon_sym_catch,88
java,ts_lex_keywords,183,anon_sym_class,68
java,ts_lex_keywords,189,sym_false,9
java,ts_lex_keywords,190,anon_sym_final,55
java,ts_lex_keywords,191,anon_sym_float,128
java,ts_lex_keywords,198,anon_sym_opens,101
java,ts_lex_keywords,209,anon_sym_short,124
java,ts_lex_keywords,212,sym_super,135
java,ts_lex_keywords,215,anon_sym_throw,86
java,ts_lex_keywords,218,anon_sym_while,80
java,ts_lex_keywords,219,anon_sym_yield,84
java,ts_lex_keywords,221,anon_sym_assert,78
java,ts_lex_keywords,225,anon_sym_double,129
java,ts_lex_keywords,230,anon_sym_import,106
java,ts_lex_keywords,233,anon_sym_module,95
java,ts_lex_keywords,234,anon_sym_native,113
java,ts_lex_keywords,240,anon_sym_public,108
java,ts_lex_keywords,241,anon_sym_record,120
java,ts_lex_keywords,243,anon_sym_return,83
java,ts_lex_keywords,244,anon_sym_sealed,116
java,ts_lex_keywords,245,anon_sym_static,98
java,ts_lex_keywords,247,anon_sym_switch,71
java,ts_lex_keywords,249,anon_sym_throws,133
java,ts_lex_keywords,253,sym_boolean_type,130
java,ts_lex_keywords,255,anon_sym_default,74
java,ts_lex_keywords,256,anon_sym_exports,99
java,ts_lex_keywords,257,anon_sym_extends,70
java,ts_lex_keywords,258,anon_sym_finally,89
java,ts_lex_keywords,262,anon_sym_package,105
java,ts_lex_keywords,263,anon_sym_permits,119
java,ts_lex_keywords,264,anon_sym_private,110
java,ts_lex_keywords,273,anon_sym_abstract,111
java,ts_lex_keywords,274,anon_sym_continue,82
java,ts_lex_keywords,279,anon_sym_provides,103
java,ts_lex_keywords,280,anon_sym_requires,96
java,ts_lex_keywords,281,anon_sym_strictfp,112
java,ts_lex_keywords,285,anon_sym_volatile,115
java,ts_lex_keywords,288,anon_sym_interface,122
java,ts_lex_keywords,289,anon_sym_protected,109
java,ts_lex_keywords,291,anon_sym_transient,114
java,ts_lex_keywords,293,anon_sym_implements,118
java,ts_lex_keywords,294,anon_sym_instanceof,54
java,ts_lex_keywords,296,anon_sym_transitive,97
java,ts_lex_keywords,298,anon_sym_synchronized,85
kotlin,ts_lex,308,ts_builtin_sym_end,0
kotlin,ts_lex,309,anon_sym_POUND_BANG,2
kotlin,ts_lex,310,aux_sym_shebang_line_token1,3
kotlin,ts_lex,311,aux_sym_shebang_line_token1,3
kotlin,ts_lex,312,aux_sym_shebang_line_token1,3
kotlin,ts_lex,313,aux_sym_shebang_line_token1,3
kotlin,ts_lex,314,anon_sym_AT,4
kotlin,ts_lex,315,anon_sym_COLON,6
kotlin,ts_lex,316,anon_sym_COLON,6
kotlin,ts_lex,317,anon_sym_LBRACK,7
kotlin,ts_lex,318,anon_sym_RBRACK,8
kotlin,ts_lex,319,sym_wildcard_import,11
kotlin,ts_lex,320,sym_wildcard_import,11
kotlin,ts_lex,321,anon_sym_EQ,14
kotlin,ts_lex,322,anon_sym_EQ,14
kotlin,ts_lex,323,anon_sym_LBRACE,19
kotlin,ts_lex,324,anon_sym_RBRACE,20
kotlin,ts_lex,325,anon_sym_LPAREN,21
kotlin,ts_lex,326,anon_sym_COMMA,22
kotlin,ts_lex,327,anon_sym_RPAREN,23
kotlin,ts_lex,328,anon_sym_suspend,26
kotlin,ts_lex,329,anon_sym_suspend,26
kotlin,ts_lex,330,anon_sym_suspend,26
kotlin,ts_lex,331,anon_sym_suspend,26
kotlin,ts_lex,332,anon_sym_LT,28
kotlin,ts_lex,333,anon_sym_LT,28
kotlin,ts_lex,334,anon_sym_GT,29
kotlin,ts_lex,335,anon_sym_GT,29
kotlin,ts_lex,336,anon_sym_DOT,34
kotlin,ts_lex,337,anon_sym_DOT,34
kotlin,ts_lex,338,anon_sym_DOT,34
kotlin,ts_lex,339,anon_sym_DOT,34
kotlin,ts_lex,340,anon_sym_SEMI,35
kotlin,ts_lex,341,anon_sym_get,36
kotlin,ts_lex,342,anon_sym_get,36
kotlin,ts_lex,343,anon_sym_get,36
kotlin,ts_lex,344,anon_sym_get,36
kotlin,ts_lex,345,anon_sym_set,37
kotlin,ts_lex,346,anon_sym_set,37
kotlin,ts_lex,347,anon_sym_set,37
kotlin,ts_lex,348,anon_sym_set,37
kotlin,ts_lex,349,anon_sym_AMP,42
kotlin,ts_lex,350,anon_sym_AMP,42
kotlin,ts_lex,351,sym_quest,43
kotlin,ts_lex,352,sym_quest,43
kotlin,ts_lex,353,anon_sym_STAR,44
kotlin,ts_lex,354,anon_sym_STAR,44
kotlin,ts_lex,355,anon_sym_DASH_GT,45
kotlin,ts_lex,356,sym_label,46
kotlin,ts_lex,357,anon_sym_DOT_DOT,51
kotlin,ts_lex,358,anon_sym_DOT_DOT_LT,52
kotlin,ts_lex,359,anon_sym_QMARK_COLON,53
kotlin,ts_lex,360,anon_sym_BANG,54
kotlin,ts_lex,361,anon_sym_BANG,54
kotlin,ts_lex,362,anon_sym_AMP_AMP,55
kotlin,ts_lex,363,anon_sym_PIPE_PIPE,56
kotlin,ts_lex,364,anon_sym_data,57
kotlin,ts_lex,365,anon_sym_data,57
kotlin,ts_lex,366,anon_sym_data,57
kotlin,ts_lex,367,anon_sym_data,57
kotlin,ts_lex,368,anon_sym_COLON_COLON,68
kotlin,ts_lex,369,anon_sym_PLUS_EQ,69
kotlin,ts_lex,370,anon_sym_DASH_EQ,70
kotlin,ts_lex,371,anon_sym_STAR_EQ,71
kotlin,ts_lex,372,anon_sym_SLASH_EQ,72
kotlin,ts_lex,373,anon_sym_PERCENT_EQ,73
kotlin,ts_lex,374,anon_sym_BANG_EQ,74
kotlin,ts_lex,375,anon_sym_BANG_EQ_EQ,75
kotlin,ts_lex,376,anon_sym_EQ_EQ,76
kotlin,ts_lex,377,anon_sym_EQ_EQ_EQ,77
kotlin,ts_lex,378,anon_sym_LT_EQ,78
kotlin,ts_lex,379,anon_sym_GT_EQ,79
kotlin,ts_lex,380,anon_sym_PLUS,81
kotlin,ts_lex,381,anon_sym_DASH,82
kotlin,ts_lex,382,anon_sym_DASH,82
kotlin,ts_lex,383,anon_sym_SLASH,83
kotlin,ts_lex,384,anon_sym_PERCENT,84
kotlin,ts_lex,385,anon_sym_as_QMARK,85
kotlin,ts_lex,386,anon_sym_PLUS_PLUS,86
kotlin,ts_lex,387,anon_sym_DASH_DASH,87
kotlin,ts_lex,388,anon_sym_BANG_BANG,88
kotlin,ts_lex,389,anon_sym_QMARK_DOT,89
kotlin,ts_lex,390,anon_sym_sealed,90
kotlin,ts_lex,391,anon_sym_sealed,90
kotlin,ts_lex,392,anon_sym_sealed,90
kotlin,ts_lex,393,anon_sym_sealed,90
kotlin,ts_lex,394,anon_sym_annotation,91
kotlin,ts_lex,395,anon_sym_annotation,91
kotlin,ts_lex,396,anon_sym_annotation,91
kotlin,ts_lex,397,anon_sym_annotation,91
kotlin,ts_lex,398,anon_sym_inner,92
kotlin,ts_lex,399,anon_sym_inner,92
kotlin,ts_lex,400,anon_sym_inner,92
kotlin,ts_lex,401,anon_sym_inner,92
kotlin,ts_lex,402,anon_sym_value,93
kotlin,ts_lex,403,anon_sym_value,93
kotlin,ts_lex,404,anon_sym_value,93
kotlin,ts_lex,405,anon_sym_value,93
kotlin,ts_lex,406,anon_sym_override,94
kotlin,ts_lex,407,anon_sym_override,94
kotlin,ts_lex,408,anon_sym_override,94
kotlin,ts_lex,409,anon_sym_override,94
kotlin,ts_lex,410,anon_sym_lateinit,95
kotlin,ts_lex,411,anon_sym_lateinit,95
kotlin,ts_lex,412,anon_sym_lateinit,95
kotlin,ts_lex,413,anon_sym_lateinit,95
kotlin,ts_lex,414,anon_sym_public,96
kotlin,ts_lex,415,anon_sym_public,96
kotlin,ts_lex,416,anon_sym_public,96
kotlin,ts_lex,417,anon_sym_public,96
kotlin,ts_lex,418,anon_sym_private,97
kotlin,ts_lex,419,anon_sym_private,97
kotlin,ts_lex,420,anon_sym_private,97
kotlin,ts_lex,421,anon_sym_private,97
kotlin,ts_lex,422,anon_sym_internal,98
kotlin,ts_lex,423,anon_sym_internal,98
kotlin,ts_lex,424,anon_sym_internal,98
kotlin,ts_lex,425,anon_sym_internal,98
kotlin,ts_lex,426,anon_sym_protected,99
kotlin,ts_lex,427,anon_sym_protected,99
kotlin,ts_lex,428,anon_sym_protected,99
kotlin,ts_lex,429,anon_sym_protected,99
kotlin,ts_lex,430,anon_sym_tailrec,101
kotlin,ts_lex,431,anon_sym_tailrec,101
kotlin,ts_lex,432,anon_sym_tailrec,101
kotlin,ts_lex,433,anon_sym_tailrec,101
kotlin,ts_lex,434,anon_sym_operator,102
kotlin,ts_lex,435,anon_sym_operator,102
kotlin,ts_lex,436,anon_sym_operator,102
kotlin,ts_lex,437,anon_sym_operator,102
kotlin,ts_lex,438,anon_sym_infix,103
kotlin,ts_lex,439,anon_sym_infix,103
kotlin,ts_lex,440,anon_sym_infix,103
kotlin,ts_lex,441,anon_sym_infix,103
kotlin,ts_lex,442,anon_sym_inline,104
kotlin,ts_lex,443,anon_sym_inline,104
kotlin,ts_lex,444,anon_sym_inline,104
kotlin,ts_lex,445,anon_sym_inline,104
kotlin,ts_lex,446,anon_sym_external,105
kotlin,ts_lex,447,anon_sym_external,105
kotlin,ts_lex,448,anon_sym_external,105
kotlin,ts_lex,449,anon_sym_external,105
kotlin,ts_lex,450,anon_sym_const,106
kotlin,ts_lex,451,anon_sym_const,106
kotlin,ts_lex,452,anon_sym_const,106
kotlin,ts_lex,453,anon_sym_const,106
kotlin,ts_lex,454,anon_sym_abstract,107
kotlin,ts_lex,455,anon_sym_abstract,107
kotlin,ts_lex,456,anon_sym_abstract,107
kotlin,ts_lex,457,anon_sym_abstract,107
kotlin,ts_lex,458,anon_sym_final,108
kotlin,ts_lex,459,anon_sym_final,108
kotlin,ts_lex,460,anon_sym_final,108
kotlin,ts_lex,461,anon_sym_final,108
kotlin,ts_lex,462,anon_sym_open,109
kotlin,ts_lex,463,anon_sym_open,109
kotlin,ts_lex,464,anon_sym_open,109
kotlin,ts_lex,465,anon_sym_open,109
kotlin,ts_lex,466,anon_sym_vararg,110
kotlin,ts_lex,467,anon_sym_vararg,110
kotlin,ts_lex,468,anon_sym_vararg,110
kotlin,ts_lex,469,anon_sym_vararg,110
kotlin,ts_lex,470,anon_sym_noinline,111
kotlin,ts_lex,471,anon_sym_noinline,111
kotlin,ts_lex,472,anon_sym_noinline,111
kotlin,ts_lex,473,anon_sym_noinline,111
kotlin,ts_lex,474,anon_sym_crossinline,112
kotlin,ts_lex,475,anon_sym_crossinline,112
kotlin,ts_lex,476,anon_sym_crossinline,112
kotlin,ts_lex,477,anon_sym_crossinline,112
kotlin,ts_lex,478,anon_sym_expect,114
kotlin,ts_lex,479,anon_sym_expect,114
kotlin,ts_lex,480,anon_sym_expect,114
kotlin,ts_lex,481,anon_sym_expect,114
kotlin,ts_lex,482,anon_sym_actual,115
kotlin,ts_lex,483,anon_sym_actual,115
kotlin,ts_lex,484,anon_sym_actual,115
kotlin,ts_lex,485,anon_sym_actual,115
kotlin,ts_lex,486,sym_line_comment,122
kotlin,ts_lex,487,anon_sym_return_AT,123
kotlin,ts_lex,488,anon_sym_continue_AT,124
kotlin,ts_lex,489,anon_sym_break_AT,125
kotlin,ts_lex,490,anon_sym_this_AT,126
kotlin,ts_lex,491,anon_sym_super_AT,127
kotlin,ts_lex,492,anon_sym_AT2,128
kotlin,ts_lex,493,sym_real_literal,129
kotlin,ts_lex,494,sym_real_literal,129
kotlin,ts_lex,495,sym_real_literal,129
kotlin,ts_lex,496,sym_integer_literal,130
kotlin,ts_lex,497,sym_integer_literal,130
kotlin,ts_lex,498,sym_hex_literal,131
kotlin,ts_lex,499,sym_bin_literal,132
kotlin,ts_lex,500,anon_sym_SQUOTE,137
kotlin,ts_lex,501,aux_sym_character_literal_token1,138
kotlin,ts_lex,502,aux_sym_character_literal_token1,138
kotlin,ts_lex,503,aux_sym_character_literal_token1,138
kotlin,ts_lex,504,sym__alpha_identifier,1
kotlin,ts_lex,505,sym__alpha_identifier,1
kotlin,ts_lex,506,sym__alpha_identifier,1
kotlin,ts_lex,507,sym__alpha_identifier,1
kotlin,ts_lex,508,sym__alpha_identifier,1
kotlin,ts_lex,509,sym__alpha_identifier,1
kotlin,ts_lex,510,sym__alpha_identifier,1
kotlin,ts_lex,511,sym__alpha_identifier,1
kotlin,ts_lex,512,sym__alpha_identifier,1
kotlin,ts_lex,513,sym__alpha_identifier,1
kotlin,ts_lex,514,sym__alpha_identifier,1
kotlin,ts_lex,515,sym__alpha_identifier,1
kotlin,ts_lex,516,sym__alpha_identifier,1
kotlin,ts_lex,517,sym__alpha_identifier,1
kotlin,ts_lex,518,sym__alpha_identifier,1
kotlin,ts_lex,519,sym__alpha_identifier,1
kotlin,ts_lex,520,sym__alpha_identifier,1
kotlin,ts_lex,521,sym__alpha_identifier,1
kotlin,ts_lex,522,sym__alpha_identifier,1
kotlin,ts_lex,523,sym__alpha_identifier,1
kotlin,ts_lex,524,sym__alpha_identifier,1
kotlin,ts_lex,525,sym__alpha_identifier,1
kotlin,ts_lex,526,sym__alpha_identifier,1
kotlin,ts_lex,527,sym__alpha_identifier,1
kotlin,ts_lex,528,sym__alpha_identifier,1
kotlin,ts_lex,529,sym__alpha_identifier,1
kotlin,ts_lex,530,sym__alpha_identifier,1
kotlin,ts_lex,531,sym__alpha_identifier,1
kotlin,ts_lex,532,sym__alpha_identifier,1
kotlin,ts_lex,533,sym__alpha_identifier,1
kotlin,ts_lex,534,sym__alpha_identifier,1
kotlin,ts_lex,535,sym__alpha_identifier,1
kotlin,ts_lex,536,sym__alpha_identifier,1
kotlin,ts_lex,537,sym__alpha_identifier,1
kotlin,ts_lex,538,sym__alpha_identifier,1
kotlin,ts_lex,539,sym__alpha_identifier,1
kotlin,ts_lex,540,sym__alpha_identifier,1
kotlin,ts_lex,541,sym__alpha_identifier,1
kotlin,ts_lex,542,sym__alpha_identifier,1
kotlin,ts_lex,543,sym__alpha_identifier,1
kotlin,ts_lex,544,sym__alpha_identifier,1
kotlin,ts_lex,545,sym__alpha_identifier,1
kotlin,ts_lex,546,sym__alpha_identifier,1
kotlin,ts_lex,547,sym__alpha_identifier,1
kotlin,ts_lex,548,sym__alpha_identifier,1
kotlin,ts_lex,549,sym__alpha_identifier,1
kotlin,ts_lex,550,sym__alpha_identifier,1
kotlin,ts_lex,551,sym__alpha_identifier,1
kotlin,ts_lex,552,sym__alpha_identifier,1
kotlin,ts_lex,553,sym__alpha_identifier,1
kotlin,ts_lex,554,sym__alpha_identifier,1
kotlin,ts_lex,555,sym__alpha_identifier,1
kotlin,ts_lex,556,sym__alpha_identifier,1
kotlin,ts_lex,557,sym__alpha_identifier,1
kotlin,ts_lex,558,sym__alpha_identifier,1
kotlin,ts_lex,559,sym__alpha_identifier,1
kotlin,ts_lex,560,sym__alpha_identifier,1
kotlin,ts_lex,561,sym__alpha_identifier,1
kotlin,ts_lex,562,sym__alpha_identifier,1
kotlin,ts_lex,563,sym__alpha_identifier,1
kotlin,ts_lex,564,sym__alpha_identifier,1
kotlin,ts_lex,565,sym__alpha_identifier,1
kotlin,ts_lex,566,sym__alpha_identifier,1
kotlin,ts_lex,567,sym__alpha_identifier,1
kotlin,ts_lex,568,sym__alpha_identifier,1
kotlin,ts_lex,569,sym__alpha_identifier,1
kotlin,ts_lex,570,sym__alpha_identifier,1
kotlin,ts_lex,571,sym__alpha_identifier,1
kotlin,ts_lex,572,sym__alpha_identifier,1
kotlin,ts_lex,573,sym__alpha_identifier,1
kotlin,ts_lex,574,sym__alpha_identifier,1
kotlin,ts_lex,575,sym__alpha_identifier,1
kotlin,ts_lex,576,sym__alpha_identifier,1
kotlin,ts_lex,577,sym__alpha_identifier,1
kotlin,ts_lex,578,sym__alpha_identifier,1
kotlin,ts_lex,579,sym__alpha_identifier,1
kotlin,ts_lex,580,sym__alpha_identifier,1
kotlin,ts_lex,581,sym__alpha_identifier,1
kotlin,ts_lex,582,sym__alpha_identifier,1
kotlin,ts_lex,583,sym__alpha_identifier,1
kotlin,ts_lex,584,sym__alpha_identifier,1
kotlin,ts_lex,585,sym__alpha_identifier,1
kotlin,ts_lex,586,sym__alpha_identifier,1
kotlin,ts_lex,587,sym__alpha_identifier,1
kotlin,ts_lex,588,sym__alpha_identifier,1
kotlin,ts_lex,589,sym__alpha_identifier,1
kotlin,ts_lex,590,sym__alpha_identifier,1
kotlin,ts_lex,591,sym__alpha_identifier,1
kotlin,ts_lex,592,sym__alpha_identifier,1
kotlin,ts_lex,593,sym__alpha_identifier,1
kotlin,ts_lex,594,sym__alpha_identifier,1
kotlin,ts_lex,595,sym__alpha_identifier,1
kotlin,ts_lex,596,sym__alpha_identifier,1
kotlin,ts_lex,597,sym__alpha_identifier,1
kotlin,ts_lex,598,sym__alpha_identifier,1
kotlin,ts_lex,599,sym__alpha_identifier,1
kotlin,ts_lex,600,sym__alpha_identifier,1
kotlin,ts_lex,601,sym__alpha_identifier,1
kotlin,ts_lex,602,sym__alpha_identifier,1
kotlin,ts_lex,603,sym__alpha_identifier,1
kotlin,ts_lex,604,sym__alpha_identifier,1
kotlin,ts_lex,605,sym__alpha_identifier,1
kotlin,ts_lex,606,sym__alpha_identifier,1
kotlin,ts_lex,607,sym__alpha_identifier,1
kotlin,ts_lex,608,sym__alpha_identifier,1
kotlin,ts_lex,609,sym__alpha_identifier,1
kotlin,ts_lex,610,sym__alpha_identifier,1
kotlin,ts_lex,611,sym__alpha_identifier,1
kotlin,ts_lex,612,sym__alpha_identifier,1
kotlin,ts_lex,613,sym__alpha_identifier,1
kotlin,ts_lex,614,sym__alpha_identifier,1
kotlin,ts_lex,615,sym__alpha_identifier,1
kotlin,ts_lex,616,sym__alpha_identifier,1
kotlin,ts_lex,617,sym__alpha_identifier,1
kotlin,ts_lex,618,sym__alpha_identifier,1
kotlin,ts_lex,619,sym__alpha_identifier,1
kotlin,ts_lex,620,sym__alpha_identifier,1
kotlin,ts_lex,621,sym__alpha_identifier,1
kotlin,ts_lex,622,sym__alpha_identifier,1
kotlin,ts_lex,623,sym__alpha_identifier,1
kotlin,ts_lex,624,sym__alpha_identifier,1
kotlin,ts_lex,625,sym__alpha_identifier,1
kotlin,ts_lex,626,sym__alpha_identifier,1
kotlin,ts_lex,627,sym__alpha_identifier,1
kotlin,ts_lex,628,sym__alpha_identifier,1
kotlin,ts_lex,629,sym__alpha_identifier,1
kotlin,ts_lex,630,sym__alpha_identifier,1
kotlin,ts_lex,631,sym__alpha_identifier,1
kotlin,ts_lex,632,sym__alpha_identifier,1
kotlin,ts_lex,633,sym__alpha_identifier,1
kotlin,ts_lex,634,sym__alpha_identifier,1
kotlin,ts_lex,635,sym__alpha_identifier,1
kotlin,ts_lex,636,sym__alpha_identifier,1
kotlin,ts_lex,637,sym__alpha_identifier,1
kotlin,ts_lex,638,sym__alpha_identifier,1
kotlin,ts_lex,639,sym__alpha_identifier,1
kotlin,ts_lex,640,sym__alpha_identifier,1
kotlin,ts_lex,641,sym__alpha_identifier,1
kotlin,ts_lex,642,sym__alpha_identifier,1
kotlin,ts_lex,643,sym__alpha_identifier,1
kotlin,ts_lex,644,sym__alpha_identifier,1
kotlin,ts_lex,645,sym__alpha_identifier,1
kotlin,ts_lex,646,sym__alpha_identifier,1
kotlin,ts_lex,647,sym__alpha_identifier,1
kotlin,ts_lex,648,sym__alpha_identifier,1
kotlin,ts_lex,649,sym__alpha_identifier,1
kotlin,ts_lex,650,sym__alpha_identifier,1
kotlin,ts_lex,651,sym__alpha_identifier,1
kotlin,ts_lex,652,sym__alpha_identifier,1
kotlin,ts_lex,653,sym__alpha_identifier,1
kotlin,ts_lex,654,sym__alpha_identifier,1
