language,repository,from_rule,to_symbol,path
python,tree-sitter/tree-sitter-python,complex_pattern,integer,$.content.members[1].members[0]
python,tree-sitter/tree-sitter-python,complex_pattern,float,$.content.members[1].members[1]
python,tree-sitter/tree-sitter-python,complex_pattern,integer,$.content.members[3].members[0]
python,tree-sitter/tree-sitter-python,complex_pattern,float,$.content.members[3].members[1]
python,tree-sitter/tree-sitter-python,_parameters,parameter,$.members[0].members[0]
python,tree-sitter/tree-sitter-python,_parameters,parameter,$.members[0].members[1].content.members[1]
python,tree-sitter/tree-sitter-python,_patterns,pattern,$.members[0].members[0]
python,tree-sitter/tree-sitter-python,_patterns,pattern,$.members[0].members[1].content.members[1]
python,tree-sitter/tree-sitter-python,parameter,identifier,$.members[0]
python,tree-sitter/tree-sitter-python,parameter,typed_parameter,$.members[1]
python,tree-sitter/tree-sitter-python,parameter,default_parameter,$.members[2]
python,tree-sitter/tree-sitter-python,parameter,typed_default_parameter,$.members[3]
python,tree-sitter/tree-sitter-python,parameter,list_splat_pattern,$.members[4]
python,tree-sitter/tree-sitter-python,parameter,tuple_pattern,$.members[5]
python,tree-sitter/tree-sitter-python,parameter,keyword_separator,$.members[6]
python,tree-sitter/tree-sitter-python,parameter,positional_separator,$.members[7]
python,tree-sitter/tree-sitter-python,parameter,dictionary_splat_pattern,$.members[8]
python,tree-sitter/tree-sitter-python,pattern,identifier,$.members[0]
python,tree-sitter/tree-sitter-python,pattern,keyword_identifier,$.members[1]
python,tree-sitter/tree-sitter-python,pattern,subscript,$.members[2]
python,tree-sitter/tree-sitter-python,pattern,attribute,$.members[3]
python,tree-sitter/tree-sitter-python,pattern,list_splat_pattern,$.members[4]
python,tree-sitter/tree-sitter-python,pattern,tuple_pattern,$.members[5]
python,tree-sitter/tree-sitter-python,pattern,list_pattern,$.members[6]
python,tree-sitter/tree-sitter-python,tuple_pattern,_patterns,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,list_pattern,_patterns,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,default_parameter,identifier,$.members[0].content.members[0]
python,tree-sitter/tree-sitter-python,default_parameter,tuple_pattern,$.members[0].content.members[1]
python,tree-sitter/tree-sitter-python,default_parameter,expression,$.members[2].content
python,tree-sitter/tree-sitter-python,typed_default_parameter,identifier,$.content.members[0].content
python,tree-sitter/tree-sitter-python,typed_default_parameter,type,$.content.members[2].content
python,tree-sitter/tree-sitter-python,typed_default_parameter,expression,$.content.members[4].content
python,tree-sitter/tree-sitter-python,list_splat_pattern,identifier,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,list_splat_pattern,keyword_identifier,$.members[1].members[1]
python,tree-sitter/tree-sitter-python,list_splat_pattern,subscript,$.members[1].members[2]
python,tree-sitter/tree-sitter-python,list_splat_pattern,attribute,$.members[1].members[3]
python,tree-sitter/tree-sitter-python,dictionary_splat_pattern,identifier,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,dictionary_splat_pattern,keyword_identifier,$.members[1].members[1]
python,tree-sitter/tree-sitter-python,dictionary_splat_pattern,subscript,$.members[1].members[2]
python,tree-sitter/tree-sitter-python,dictionary_splat_pattern,attribute,$.members[1].members[3]
python,tree-sitter/tree-sitter-python,as_pattern,expression,$.content.members[0]
python,tree-sitter/tree-sitter-python,as_pattern,expression,$.content.members[2].content.content
python,tree-sitter/tree-sitter-python,_expression_within_for_in_clause,expression,$.members[0]
python,tree-sitter/tree-sitter-python,_expression_within_for_in_clause,lambda_within_for_in_clause,$.members[1].content
python,tree-sitter/tree-sitter-python,expression,comparison_operator,$.members[0]
python,tree-sitter/tree-sitter-python,expression,not_operator,$.members[1]
python,tree-sitter/tree-sitter-python,expression,boolean_operator,$.members[2]
python,tree-sitter/tree-sitter-python,expression,lambda,$.members[3]
python,tree-sitter/tree-sitter-python,expression,primary_expression,$.members[4]
python,tree-sitter/tree-sitter-python,expression,conditional_expression,$.members[5]
python,tree-sitter/tree-sitter-python,expression,named_expression,$.members[6]
python,tree-sitter/tree-sitter-python,expression,as_pattern,$.members[7]
python,tree-sitter/tree-sitter-python,primary_expression,await,$.members[0]
python,tree-sitter/tree-sitter-python,primary_expression,binary_operator,$.members[1]
python,tree-sitter/tree-sitter-python,primary_expression,identifier,$.members[2]
python,tree-sitter/tree-sitter-python,primary_expression,keyword_identifier,$.members[3]
python,tree-sitter/tree-sitter-python,primary_expression,string,$.members[4]
python,tree-sitter/tree-sitter-python,primary_expression,concatenated_string,$.members[5]
python,tree-sitter/tree-sitter-python,primary_expression,integer,$.members[6]
python,tree-sitter/tree-sitter-python,primary_expression,float,$.members[7]
python,tree-sitter/tree-sitter-python,primary_expression,true,$.members[8]
python,tree-sitter/tree-sitter-python,primary_expression,false,$.members[9]
python,tree-sitter/tree-sitter-python,primary_expression,none,$.members[10]
python,tree-sitter/tree-sitter-python,primary_expression,unary_operator,$.members[11]
python,tree-sitter/tree-sitter-python,primary_expression,attribute,$.members[12]
python,tree-sitter/tree-sitter-python,primary_expression,subscript,$.members[13]
python,tree-sitter/tree-sitter-python,primary_expression,call,$.members[14]
python,tree-sitter/tree-sitter-python,primary_expression,list,$.members[15]
python,tree-sitter/tree-sitter-python,primary_expression,list_comprehension,$.members[16]
python,tree-sitter/tree-sitter-python,primary_expression,dictionary,$.members[17]
python,tree-sitter/tree-sitter-python,primary_expression,dictionary_comprehension,$.members[18]
python,tree-sitter/tree-sitter-python,primary_expression,set,$.members[19]
python,tree-sitter/tree-sitter-python,primary_expression,set_comprehension,$.members[20]
python,tree-sitter/tree-sitter-python,primary_expression,tuple,$.members[21]
python,tree-sitter/tree-sitter-python,primary_expression,parenthesized_expression,$.members[22]
python,tree-sitter/tree-sitter-python,primary_expression,generator_expression,$.members[23]
python,tree-sitter/tree-sitter-python,primary_expression,ellipsis,$.members[24]
python,tree-sitter/tree-sitter-python,primary_expression,list_splat_pattern,$.members[25].content
python,tree-sitter/tree-sitter-python,not_operator,expression,$.content.members[1].content
python,tree-sitter/tree-sitter-python,boolean_operator,expression,$.members[0].content.members[0].content
python,tree-sitter/tree-sitter-python,boolean_operator,expression,$.members[0].content.members[2].content
python,tree-sitter/tree-sitter-python,boolean_operator,expression,$.members[1].content.members[0].content
python,tree-sitter/tree-sitter-python,boolean_operator,expression,$.members[1].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[0].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[0].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[1].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[1].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[2].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[2].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[3].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[3].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[4].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[4].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[5].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[5].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[6].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[6].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[7].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[7].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[8].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[8].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[9].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[9].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[10].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[10].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[11].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[11].content.members[2].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[12].content.members[0].content
python,tree-sitter/tree-sitter-python,binary_operator,primary_expression,$.members[12].content.members[2].content
python,tree-sitter/tree-sitter-python,unary_operator,primary_expression,$.content.members[1].content
python,tree-sitter/tree-sitter-python,comparison_operator,primary_expression,$.content.members[0]
python,tree-sitter/tree-sitter-python,comparison_operator,_not_in,$.content.members[1].content.members[0].content.members[8].content
python,tree-sitter/tree-sitter-python,comparison_operator,_is_not,$.content.members[1].content.members[0].content.members[10].content
python,tree-sitter/tree-sitter-python,comparison_operator,primary_expression,$.content.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,lambda,lambda_parameters,$.content.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,lambda,expression,$.content.members[3].content
python,tree-sitter/tree-sitter-python,lambda_within_for_in_clause,lambda_parameters,$.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,lambda_within_for_in_clause,_expression_within_for_in_clause,$.members[3].content
python,tree-sitter/tree-sitter-python,assignment,_left_hand_side,$.members[0].content
python,tree-sitter/tree-sitter-python,assignment,_right_hand_side,$.members[1].members[0].members[1].content
python,tree-sitter/tree-sitter-python,assignment,type,$.members[1].members[1].members[1].content
python,tree-sitter/tree-sitter-python,assignment,type,$.members[1].members[2].members[1].content
python,tree-sitter/tree-sitter-python,assignment,_right_hand_side,$.members[1].members[2].members[3].content
python,tree-sitter/tree-sitter-python,augmented_assignment,_left_hand_side,$.members[0].content
python,tree-sitter/tree-sitter-python,augmented_assignment,_right_hand_side,$.members[2].content
python,tree-sitter/tree-sitter-python,_left_hand_side,pattern,$.members[0]
python,tree-sitter/tree-sitter-python,_left_hand_side,pattern_list,$.members[1]
python,tree-sitter/tree-sitter-python,pattern_list,pattern,$.members[0]
python,tree-sitter/tree-sitter-python,pattern_list,pattern,$.members[1].members[1].members[0].content.members[1]
python,tree-sitter/tree-sitter-python,_right_hand_side,expression,$.members[0]
python,tree-sitter/tree-sitter-python,_right_hand_side,expression_list,$.members[1]
python,tree-sitter/tree-sitter-python,_right_hand_side,assignment,$.members[2]
python,tree-sitter/tree-sitter-python,_right_hand_side,augmented_assignment,$.members[3]
python,tree-sitter/tree-sitter-python,_right_hand_side,pattern_list,$.members[4]
python,tree-sitter/tree-sitter-python,_right_hand_side,yield,$.members[5]
python,tree-sitter/tree-sitter-python,yield,expression,$.content.members[1].members[0].members[1]
python,tree-sitter/tree-sitter-python,yield,_expressions,$.content.members[1].members[1].members[0]
python,tree-sitter/tree-sitter-python,attribute,primary_expression,$.content.members[0].content
python,tree-sitter/tree-sitter-python,attribute,identifier,$.content.members[2].content
python,tree-sitter/tree-sitter-python,subscript,primary_expression,$.content.members[0].content
python,tree-sitter/tree-sitter-python,subscript,expression,$.content.members[2].members[0].content.members[0]
python,tree-sitter/tree-sitter-python,subscript,slice,$.content.members[2].members[0].content.members[1]
python,tree-sitter/tree-sitter-python,subscript,expression,$.content.members[2].members[1].content.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,subscript,slice,$.content.members[2].members[1].content.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,slice,expression,$.members[0].members[0]
python,tree-sitter/tree-sitter-python,slice,expression,$.members[2].members[0]
python,tree-sitter/tree-sitter-python,slice,expression,$.members[3].members[0].members[1].members[0]
python,tree-sitter/tree-sitter-python,call,primary_expression,$.content.members[0].content
python,tree-sitter/tree-sitter-python,call,generator_expression,$.content.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,call,argument_list,$.content.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,typed_parameter,identifier,$.content.members[0].members[0]
python,tree-sitter/tree-sitter-python,typed_parameter,list_splat_pattern,$.content.members[0].members[1]
python,tree-sitter/tree-sitter-python,typed_parameter,dictionary_splat_pattern,$.content.members[0].members[2]
python,tree-sitter/tree-sitter-python,typed_parameter,type,$.content.members[2].content
python,tree-sitter/tree-sitter-python,type,expression,$.members[0].content
python,tree-sitter/tree-sitter-python,type,splat_type,$.members[1]
python,tree-sitter/tree-sitter-python,type,generic_type,$.members[2]
python,tree-sitter/tree-sitter-python,type,union_type,$.members[3]
python,tree-sitter/tree-sitter-python,type,constrained_type,$.members[4]
python,tree-sitter/tree-sitter-python,type,member_type,$.members[5]
python,tree-sitter/tree-sitter-python,splat_type,identifier,$.content.members[1]
python,tree-sitter/tree-sitter-python,generic_type,identifier,$.content.members[0].members[0]
python,tree-sitter/tree-sitter-python,generic_type,type_parameter,$.content.members[1]
python,tree-sitter/tree-sitter-python,union_type,type,$.content.members[0]
python,tree-sitter/tree-sitter-python,union_type,type,$.content.members[2]
python,tree-sitter/tree-sitter-python,constrained_type,type,$.content.members[0]
python,tree-sitter/tree-sitter-python,constrained_type,type,$.content.members[2]
python,tree-sitter/tree-sitter-python,member_type,type,$.members[0]
python,tree-sitter/tree-sitter-python,member_type,identifier,$.members[2]
python,tree-sitter/tree-sitter-python,keyword_argument,identifier,$.members[0].content.members[0]
python,tree-sitter/tree-sitter-python,keyword_argument,keyword_identifier,$.members[0].content.members[1]
python,tree-sitter/tree-sitter-python,keyword_argument,expression,$.members[2].content
python,tree-sitter/tree-sitter-python,list,_collection_elements,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,set,_collection_elements,$.members[1]
python,tree-sitter/tree-sitter-python,tuple,_collection_elements,$.members[1].members[0]
python,tree-sitter/tree-sitter-python,dictionary,pair,$.members[1].members[0].members[0].members[0]
python,tree-sitter/tree-sitter-python,dictionary,dictionary_splat,$.members[1].members[0].members[0].members[1]
python,tree-sitter/tree-sitter-python,dictionary,pair,$.members[1].members[0].members[1].content.members[1].members[0]
python,tree-sitter/tree-sitter-python,dictionary,dictionary_splat,$.members[1].members[0].members[1].content.members[1].members[1]
python,tree-sitter/tree-sitter-python,pair,expression,$.members[0].content
python,tree-sitter/tree-sitter-python,pair,expression,$.members[2].content
python,tree-sitter/tree-sitter-python,list_comprehension,expression,$.members[1].content
python,tree-sitter/tree-sitter-python,list_comprehension,_comprehension_clauses,$.members[2]
python,tree-sitter/tree-sitter-python,dictionary_comprehension,pair,$.members[1].content
python,tree-sitter/tree-sitter-python,dictionary_comprehension,_comprehension_clauses,$.members[2]
python,tree-sitter/tree-sitter-python,set_comprehension,expression,$.members[1].content
python,tree-sitter/tree-sitter-python,set_comprehension,_comprehension_clauses,$.members[2]
python,tree-sitter/tree-sitter-python,generator_expression,expression,$.members[1].content
python,tree-sitter/tree-sitter-python,generator_expression,_comprehension_clauses,$.members[2]
python,tree-sitter/tree-sitter-python,_comprehension_clauses,for_in_clause,$.members[0]
python,tree-sitter/tree-sitter-python,_comprehension_clauses,for_in_clause,$.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,_comprehension_clauses,if_clause,$.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,parenthesized_expression,expression,$.content.members[1].members[0]
python,tree-sitter/tree-sitter-python,parenthesized_expression,yield,$.content.members[1].members[1]
python,tree-sitter/tree-sitter-python,_collection_elements,expression,$.members[0].members[0].members[0]
python,tree-sitter/tree-sitter-python,_collection_elements,yield,$.members[0].members[0].members[1]
python,tree-sitter/tree-sitter-python,_collection_elements,list_splat,$.members[0].members[0].members[2]
python,tree-sitter/tree-sitter-python,_collection_elements,parenthesized_list_splat,$.members[0].members[0].members[3]
python,tree-sitter/tree-sitter-python,_collection_elements,expression,$.members[0].members[1].content.members[1].members[0]
python,tree-sitter/tree-sitter-python,_collection_elements,yield,$.members[0].members[1].content.members[1].members[1]
python,tree-sitter/tree-sitter-python,_collection_elements,list_splat,$.members[0].members[1].content.members[1].members[2]
python,tree-sitter/tree-sitter-python,_collection_elements,parenthesized_list_splat,$.members[0].members[1].content.members[1].members[3]
python,tree-sitter/tree-sitter-python,for_in_clause,_left_hand_side,$.content.members[2].content
python,tree-sitter/tree-sitter-python,for_in_clause,_expression_within_for_in_clause,$.content.members[4].content.members[0]
python,tree-sitter/tree-sitter-python,for_in_clause,_expression_within_for_in_clause,$.content.members[4].content.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,if_clause,expression,$.members[1]
python,tree-sitter/tree-sitter-python,conditional_expression,expression,$.content.members[0]
python,tree-sitter/tree-sitter-python,conditional_expression,expression,$.content.members[2]
python,tree-sitter/tree-sitter-python,conditional_expression,expression,$.content.members[4]
python,tree-sitter/tree-sitter-python,concatenated_string,string,$.members[0]
python,tree-sitter/tree-sitter-python,concatenated_string,string,$.members[1].content
python,tree-sitter/tree-sitter-python,string,string_start,$.members[0]
python,tree-sitter/tree-sitter-python,string,interpolation,$.members[1].content.members[0]
python,tree-sitter/tree-sitter-python,string,string_content,$.members[1].content.members[1]
python,tree-sitter/tree-sitter-python,string,string_end,$.members[2]
python,tree-sitter/tree-sitter-python,string_content,escape_interpolation,$.content.content.members[0]
python,tree-sitter/tree-sitter-python,string_content,escape_sequence,$.content.content.members[1]
python,tree-sitter/tree-sitter-python,string_content,_not_escape_sequence,$.content.content.members[2]
python,tree-sitter/tree-sitter-python,string_content,_string_content,$.content.content.members[3]
python,tree-sitter/tree-sitter-python,interpolation,_f_expression,$.members[1].content
python,tree-sitter/tree-sitter-python,interpolation,type_conversion,$.members[3].members[0].content
python,tree-sitter/tree-sitter-python,interpolation,format_specifier,$.members[4].members[0].content
python,tree-sitter/tree-sitter-python,_f_expression,expression,$.members[0]
python,tree-sitter/tree-sitter-python,_f_expression,expression_list,$.members[1]
python,tree-sitter/tree-sitter-python,_f_expression,pattern_list,$.members[2]
python,tree-sitter/tree-sitter-python,_f_expression,yield,$.members[3]
python,tree-sitter/tree-sitter-python,format_specifier,interpolation,$.members[1].content.members[1].content
python,tree-sitter/tree-sitter-python,await,primary_expression,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,source_file,_container_members,$.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,test_declaration,$.members[0].members[0].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,comptime_declaration,$.members[0].members[0].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,variable_declaration,$.members[0].members[0].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,function_declaration,$.members[0].members[0].content.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,using_namespace_declaration,$.members[0].members[0].content.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,container_field,$.members[0].members[0].content.members[5].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,container_field,$.members[0].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_container_members,container_field,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,test_declaration,string,$.members[2].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,test_declaration,identifier,$.members[2].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,test_declaration,block,$.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,comptime_declaration,block,$.content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,identifier,$.content.content.members[1].members[0].members[0].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,_reserved_identifier,$.content.content.members[1].members[0].members[0].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,builtin_type,$.content.content.members[1].members[0].members[0].content.members[2].content
zig,tree-sitter-grammars/tree-sitter-zig,container_field,primary_type_expression,$.content.content.members[1].members[0].members[2].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,if_type_expression,$.content.content.members[1].members[0].members[2].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,comptime_type_expression,$.content.content.members[1].members[0].members[2].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,primary_type_expression,$.content.content.members[1].members[1].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,if_type_expression,$.content.content.members[1].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,comptime_type_expression,$.content.content.members[1].members[1].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,byte_alignment,$.content.content.members[2].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,container_field,expression,$.content.content.members[3].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,variable_declaration,string,$.members[1].members[0].members[1].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,variable_declaration,_variable_declaration_header,$.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,variable_declaration,expression,$.members[4].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,_variable_declaration_header,$.members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,_variable_declaration_header,$.members[0].members[1].content.content.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[0].members[1].content.content.members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[0].members[3]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[1].members[1].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,_variable_declaration_header,$.members[1].members[1].members[1].members[0].content.content.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[1].members[1].members[1].members[0].content.content.members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_expression_statement,expression,$.members[1].members[1].members[1].members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,identifier,$.content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,type_expression,$.content.members[2].members[0].members[1].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,if_type_expression,$.content.members[2].members[0].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,comptime_type_expression,$.content.members[2].members[0].members[1].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,byte_alignment,$.content.members[3].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,address_space,$.content.members[4].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_variable_declaration_header,link_section,$.content.members[5].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,function_declaration,string,$.members[1].members[0].members[1].members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,function_declaration,_function_prototype,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,function_declaration,block,$.members[3].members[1].content
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,identifier,$.members[1].members[0].content
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,parameters,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,byte_alignment,$.members[3].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,address_space,$.members[4].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,link_section,$.members[5].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,calling_convention,$.members[6].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,type_expression,$.members[7].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,if_type_expression,$.members[7].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,_function_prototype,comptime_type_expression,$.members[7].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,parameters,parameter,$.members[1].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,parameters,parameter,$.members[1].members[0].members[0].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,parameter,identifier,$.members[0].members[1].members[0].members[0].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,parameter,builtin_type,$.members[0].members[1].members[0].members[0].content.members[1].content
zig,tree-sitter-grammars/tree-sitter-zig,parameter,type_expression,$.members[0].members[2].content.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,parameter,if_type_expression,$.members[0].members[2].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,parameter,comptime_type_expression,$.members[0].members[2].content.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,using_namespace_declaration,expression,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,block,statement,$.members[1].content
zig,tree-sitter-grammars/tree-sitter-zig,struct_declaration,expression,$.members[2].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,struct_declaration,_container_members,$.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,opaque_declaration,_container_members,$.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,enum_declaration,expression,$.members[2].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,enum_declaration,_container_members,$.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,union_declaration,expression,$.members[2].members[0].members[1].members[0].members[1].members[0].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,union_declaration,expression,$.members[2].members[0].members[1].members[1]
zig,tree-sitter-grammars/tree-sitter-zig,union_declaration,_container_members,$.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,error_set_declaration,identifier,$.members[2].members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,error_set_declaration,identifier,$.members[2].members[0].members[0].members[1].content.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,statement,comptime_statement,$.members[0]
zig,tree-sitter-grammars/tree-sitter-zig,statement,nosuspend_statement,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,statement,suspend_statement,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,statement,defer_statement,$.members[3]
zig,tree-sitter-grammars/tree-sitter-zig,statement,errdefer_statement,$.members[4]
zig,tree-sitter-grammars/tree-sitter-zig,statement,expression_statement,$.members[5]
zig,tree-sitter-grammars/tree-sitter-zig,statement,_variable_declaration_expression_statement,$.members[6].content
zig,tree-sitter-grammars/tree-sitter-zig,statement,if_statement,$.members[7]
zig,tree-sitter-grammars/tree-sitter-zig,statement,for_statement,$.members[8]
zig,tree-sitter-grammars/tree-sitter-zig,statement,while_statement,$.members[9]
zig,tree-sitter-grammars/tree-sitter-zig,statement,labeled_statement,$.members[10]
zig,tree-sitter-grammars/tree-sitter-zig,statement,switch_expression,$.members[11].content
zig,tree-sitter-grammars/tree-sitter-zig,comptime_statement,_block_expr_statement,$.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,comptime_statement,_variable_declaration_expression_statement,$.members[1].members[1].content
zig,tree-sitter-grammars/tree-sitter-zig,nosuspend_statement,_block_expr_statement,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,suspend_statement,_block_expr_statement,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,defer_statement,_block_expr_statement,$.members[1]
zig,tree-sitter-grammars/tree-sitter-zig,errdefer_statement,payload,$.members[1].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,errdefer_statement,_block_expr_statement,$.members[2]
zig,tree-sitter-grammars/tree-sitter-zig,_block_expr_statement,block_label,$.content.members[0].members[0].members[0]
zig,tree-sitter-grammars/tree-sitter-zig,_block_expr_statement,block,$.content.members[0].members[1]
