target_id,canonical_semantic_id,native_candidate,evidence_languages
java,UASF_0091,false,c;cpp
java,UASF_0092,false,rust
java,UASF_0093,false,csharp
java,UASF_0094,false,csharp
java,UASF_0095,false,csharp
java,UASF_0096,false,rust
java,UASF_0097,false,csharp
java,UASF_0098,false,csharp
java,UASF_0099,false,csharp
java,UASF_0100,false,csharp
java,UASF_0101,false,kotlin
java,UASF_0102,false,rust
java,UASF_0103,false,rust
java,UASF_0104,false,csharp
java,UASF_0105,false,rust
java,UASF_0106,false,c;cpp
java,UASF_0107,false,c;cpp
java,UASF_0108,false,c;cpp
java,UASF_0109,false,csharp
java,UASF_0110,false,kotlin
java,UASF_0111,true,java
java,UASF_0112,true,java
java,UASF_0113,false,rust
java,UASF_0114,false,csharp
java,UASF_0115,false,csharp
java,UASF_0116,false,csharp
java,UASF_0117,false,rust
java,UASF_0118,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0119,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0120,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0121,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0122,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0123,true,java
java,UASF_0124,false,r
java,UASF_0125,false,rust
java,UASF_0126,false,rust
java,UASF_0127,false,rust
java,UASF_0128,false,csharp
java,UASF_0129,false,csharp
java,UASF_0130,false,rust
java,UASF_0131,false,rust
java,UASF_0132,false,rust
java,UASF_0133,false,c;cpp
java,UASF_0134,false,c;cpp
java,UASF_0135,false,c;cpp
java,UASF_0136,false,rust
java,UASF_0137,false,c;cpp
java,UASF_0138,false,csharp
java,UASF_0139,false,kotlin
java,UASF_0140,false,rust
java,UASF_0141,false,rust
java,UASF_0142,false,go
java,UASF_0143,false,rust
java,UASF_0144,false,go
java,UASF_0145,true,java
java,UASF_0146,false,rust
java,UASF_0147,false,go
java,UASF_0148,false,rust
java,UASF_0149,false,rust
java,UASF_0150,false,c;cpp
java,UASF_0151,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0152,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0153,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0154,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0155,true,c;cpp;go;java;kotlin;python;rust
java,UASF_0156,false,c;cpp
java,UASF_0157,false,kotlin
java,UASF_0158,false,c;cpp
java,UASF_0159,false,c;cpp
java,UASF_0160,false,c;cpp
java,UASF_0161,false,rust
java,UASF_0162,false,rust
java,UASF_0163,true,java;kotlin
java,UASF_0164,false,rust
java,UASF_0165,false,kotlin
java,UASF_0166,false,rust
java,UASF_0167,false,csharp
java,UASF_0168,false,go
java,UASF_0169,false,r
java,UASF_0170,true,java;kotlin
java,UASF_0171,false,r
java,UASF_0172,false,rust
java,UASF_0173,false,rust
java,UASF_0174,false,csharp
java,UASF_0175,false,csharp
java,UASF_0176,false,csharp
java,UASF_0177,false,go
java,UASF_0178,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0179,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0180,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0181,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0182,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0183,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0184,false,rust
java,UASF_0185,false,r
java,UASF_0186,false,rust
java,UASF_0187,false,csharp
java,UASF_0188,false,csharp
java,UASF_0189,false,csharp
java,UASF_0190,false,csharp
java,UASF_0191,false,r
java,UASF_0192,false,r
java,UASF_0193,false,c;cpp
java,UASF_0194,false,c;cpp;csharp
java,UASF_0195,false,rust
java,UASF_0196,false,csharp
java,UASF_0197,true,java;r
java,UASF_0198,false,c;cpp
java,UASF_0199,false,c;cpp
java,UASF_0200,false,c;cpp
java,UASF_0201,false,csharp
java,UASF_0202,false,csharp
java,UASF_0203,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0204,true,c;cpp;csharp;go;java;kotlin;python;rust
java,UASF_0205,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0206,true,c;cpp;csharp;go;java;kotlin;python;rust
java,UASF_0207,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0208,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0209,false,csharp
java,UASF_0210,false,c;cpp
java,UASF_0211,false,r
java,UASF_0212,false,rust
java,UASF_0213,false,r
java,UASF_0214,false,go
java,UASF_0215,true,java
java,UASF_0216,false,r
java,UASF_0217,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0218,true,csharp;java;python;r;rust
java,UASF_0219,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0220,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0221,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0222,true,c;cpp;csharp;go;java;kotlin;python;rust
java,UASF_0223,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0224,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0225,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0226,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0227,false,r
java,UASF_0228,false,r
java,UASF_0229,false,r
java,UASF_0230,false,rust
java,UASF_0231,false,go
java,UASF_0232,false,r
java,UASF_0233,false,r
java,UASF_0234,false,r
java,UASF_0235,false,csharp
java,UASF_0236,false,go
java,UASF_0237,false,r
java,UASF_0238,false,rust
java,UASF_0239,false,r
java,UASF_0240,false,r
java,UASF_0241,false,r
java,UASF_0242,false,rust
java,UASF_0243,false,r
java,UASF_0244,false,csharp
java,UASF_0245,false,csharp
java,UASF_0246,false,c;cpp
java,UASF_0247,false,rust
java,UASF_0248,false,rust
java,UASF_0249,false,c;cpp
java,UASF_0250,false,csharp
java,UASF_0251,false,r
java,UASF_0252,false,csharp
java,UASF_0253,false,csharp
java,UASF_0254,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0255,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0256,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0257,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0258,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0259,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0260,false,csharp
java,UASF_0261,false,c;cpp
java,UASF_0262,false,c;cpp
java,UASF_0263,false,c;cpp
java,UASF_0264,false,c;cpp
java,UASF_0265,false,c;cpp
java,UASF_0266,false,c;cpp
java,UASF_0267,false,c;cpp
java,UASF_0268,false,c;cpp
java,UASF_0269,false,c;cpp
java,UASF_0270,false,c;cpp
java,UASF_0271,false,c;cpp
java,UASF_0272,false,c;cpp
java,UASF_0273,false,c;cpp
java,UASF_0274,false,c;cpp
java,UASF_0275,false,c;cpp
java,UASF_0276,false,c;cpp
java,UASF_0277,true,java
java,UASF_0278,false,csharp
java,UASF_0279,false,rust
java,UASF_0280,false,csharp
java,UASF_0281,false,csharp
java,UASF_0282,false,c;cpp
java,UASF_0283,false,csharp
java,UASF_0284,false,c;cpp
java,UASF_0285,false,csharp
java,UASF_0286,false,csharp
java,UASF_0287,false,csharp
java,UASF_0288,false,csharp
java,UASF_0289,false,csharp
java,UASF_0290,false,c;cpp
java,UASF_0291,false,go
java,UASF_0292,false,c;cpp
java,UASF_0293,false,c;cpp
java,UASF_0294,false,rust
java,UASF_0295,false,rust
java,UASF_0296,false,c;cpp
java,UASF_0297,false,csharp
java,UASF_0298,false,rust
java,UASF_0299,false,rust
java,UASF_0300,false,rust
java,UASF_0301,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0302,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0303,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0304,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0305,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0306,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0307,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0308,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0309,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0310,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0311,true,c;cpp;csharp;go;java;kotlin;python;r;rust
java,UASF_0312,false,rust
java,UASF_0313,false,c;cpp
java,UASF_0314,false,r
java,UASF_0315,false,r
java,UASF_0316,false,c;cpp
java,UASF_0317,false,c;cpp
java,UASF_0318,false,c;cpp
java,UASF_0319,false,c;cpp
java,UASF_0320,false,c;cpp
java,UASF_0321,false,c;cpp
java,UASF_0322,false,c;cpp
java,UASF_0323,false,rust
java,UASF_0324,false,r
java,UASF_0325,false,csharp;r;rust
java,UASF_0326,false,rust
java,UASF_0327,false,rust
java,UASF_0328,false,c;cpp
java,UASF_0329,false,c;cpp
java,UASF_0330,false,rust
java,UASF_0331,false,csharp
java,UASF_0332,false,c;cpp
java,UASF_0333,false,c;cpp;csharp
java,UASF_0334,false,go
julia,UASF_0001,false,c;cpp
julia,UASF_0002,false,kotlin
julia,UASF_0003,false,kotlin
julia,UASF_0004,false,rust
julia,UASF_0005,false,rust
julia,UASF_0006,false,c;cpp
julia,UASF_0007,false,java
julia,UASF_0008,false,kotlin
julia,UASF_0009,false,rust
julia,UASF_0010,false,go
julia,UASF_0011,false,r
julia,UASF_0012,false,rust
julia,UASF_0013,false,rust
julia,UASF_0014,false,java;r
julia,UASF_0015,false,java
julia,UASF_0016,false,c;cpp
julia,UASF_0017,false,rust
julia,UASF_0018,false,csharp
julia,UASF_0019,false,rust
julia,UASF_0020,false,csharp
julia,UASF_0021,false,rust
julia,UASF_0022,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0023,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0024,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0025,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0026,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0027,false,r
julia,UASF_0028,false,rust
julia,UASF_0029,false,rust
julia,UASF_0030,false,rust
julia,UASF_0031,false,c;cpp
julia,UASF_0032,false,c;cpp
julia,UASF_0033,false,go
julia,UASF_0034,false,c;cpp
julia,UASF_0035,false,c;cpp
julia,UASF_0036,false,c;cpp
julia,UASF_0037,false,c;cpp
julia,UASF_0038,false,c;cpp
julia,UASF_0039,false,c;cpp
julia,UASF_0040,false,c;cpp
julia,UASF_0041,false,java
julia,UASF_0042,false,r
julia,UASF_0043,false,rust
julia,UASF_0044,false,r
julia,UASF_0045,false,csharp
julia,UASF_0046,false,r
julia,UASF_0047,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0048,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0049,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0050,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0051,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0052,false,csharp
julia,UASF_0053,false,kotlin
julia,UASF_0054,false,go
julia,UASF_0055,false,rust
julia,UASF_0056,false,rust
julia,UASF_0057,false,rust
julia,UASF_0058,false,rust
julia,UASF_0059,false,rust
julia,UASF_0060,false,csharp
julia,UASF_0061,false,rust
julia,UASF_0062,false,csharp
julia,UASF_0063,false,csharp
julia,UASF_0064,false,go
julia,UASF_0065,false,kotlin
julia,UASF_0066,false,java
julia,UASF_0067,false,csharp
julia,UASF_0068,false,csharp
julia,UASF_0069,false,r
julia,UASF_0070,false,rust
julia,UASF_0071,false,r
julia,UASF_0072,false,r
julia,UASF_0073,false,rust
julia,UASF_0074,false,rust
julia,UASF_0075,false,go
julia,UASF_0076,false,go
julia,UASF_0077,false,r
julia,UASF_0078,false,java
julia,UASF_0079,false,csharp
julia,UASF_0080,false,csharp
julia,UASF_0081,false,r
julia,UASF_0082,false,csharp
julia,UASF_0083,false,r
julia,UASF_0084,false,c;cpp
julia,UASF_0085,false,kotlin
julia,UASF_0086,false,go
julia,UASF_0087,false,c;cpp
julia,UASF_0088,false,csharp
julia,UASF_0089,false,csharp
julia,UASF_0090,false,java
julia,UASF_0091,false,c;cpp
julia,UASF_0092,false,rust
julia,UASF_0093,false,csharp
julia,UASF_0094,false,csharp
julia,UASF_0095,false,csharp
julia,UASF_0096,false,rust
julia,UASF_0097,false,csharp
julia,UASF_0098,false,csharp
julia,UASF_0099,false,csharp
julia,UASF_0100,false,csharp
julia,UASF_0101,false,kotlin
julia,UASF_0102,false,rust
julia,UASF_0103,false,rust
julia,UASF_0104,false,csharp
julia,UASF_0105,false,rust
julia,UASF_0106,false,c;cpp
julia,UASF_0107,false,c;cpp
julia,UASF_0108,false,c;cpp
julia,UASF_0109,false,csharp
julia,UASF_0110,false,kotlin
julia,UASF_0111,false,java
julia,UASF_0112,false,java
julia,UASF_0113,false,rust
julia,UASF_0114,false,csharp
julia,UASF_0115,false,csharp
julia,UASF_0116,false,csharp
julia,UASF_0117,false,rust
julia,UASF_0118,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0119,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0120,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0121,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0122,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0123,false,java
julia,UASF_0124,false,r
julia,UASF_0125,false,rust
julia,UASF_0126,false,rust
julia,UASF_0127,false,rust
julia,UASF_0128,false,csharp
julia,UASF_0129,false,csharp
julia,UASF_0130,false,rust
julia,UASF_0131,false,rust
julia,UASF_0132,false,rust
julia,UASF_0133,false,c;cpp
julia,UASF_0134,false,c;cpp
julia,UASF_0135,false,c;cpp
julia,UASF_0136,false,rust
julia,UASF_0137,false,c;cpp
julia,UASF_0138,false,csharp
julia,UASF_0139,false,kotlin
julia,UASF_0140,false,rust
julia,UASF_0141,false,rust
julia,UASF_0142,false,go
julia,UASF_0143,false,rust
julia,UASF_0144,false,go
julia,UASF_0145,false,java
julia,UASF_0146,false,rust
julia,UASF_0147,false,go
julia,UASF_0148,false,rust
julia,UASF_0149,false,rust
julia,UASF_0150,false,c;cpp
julia,UASF_0151,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0152,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0153,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0154,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0155,false,c;cpp;go;java;kotlin;python;rust
julia,UASF_0156,false,c;cpp
julia,UASF_0157,false,kotlin
julia,UASF_0158,false,c;cpp
julia,UASF_0159,false,c;cpp
julia,UASF_0160,false,c;cpp
julia,UASF_0161,false,rust
julia,UASF_0162,false,rust
julia,UASF_0163,false,java;kotlin
julia,UASF_0164,false,rust
julia,UASF_0165,false,kotlin
julia,UASF_0166,false,rust
julia,UASF_0167,false,csharp
julia,UASF_0168,false,go
julia,UASF_0169,false,r
julia,UASF_0170,false,java;kotlin
julia,UASF_0171,false,r
julia,UASF_0172,false,rust
julia,UASF_0173,false,rust
julia,UASF_0174,false,csharp
julia,UASF_0175,false,csharp
julia,UASF_0176,false,csharp
julia,UASF_0177,false,go
julia,UASF_0178,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0179,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0180,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0181,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0182,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0183,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0184,false,rust
julia,UASF_0185,false,r
julia,UASF_0186,false,rust
julia,UASF_0187,false,csharp
julia,UASF_0188,false,csharp
julia,UASF_0189,false,csharp
julia,UASF_0190,false,csharp
julia,UASF_0191,false,r
julia,UASF_0192,false,r
julia,UASF_0193,false,c;cpp
julia,UASF_0194,false,c;cpp;csharp
julia,UASF_0195,false,rust
julia,UASF_0196,false,csharp
julia,UASF_0197,false,java;r
julia,UASF_0198,false,c;cpp
julia,UASF_0199,false,c;cpp
julia,UASF_0200,false,c;cpp
julia,UASF_0201,false,csharp
julia,UASF_0202,false,csharp
julia,UASF_0203,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0204,false,c;cpp;csharp;go;java;kotlin;python;rust
julia,UASF_0205,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0206,false,c;cpp;csharp;go;java;kotlin;python;rust
julia,UASF_0207,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0208,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0209,false,csharp
julia,UASF_0210,false,c;cpp
julia,UASF_0211,false,r
julia,UASF_0212,false,rust
julia,UASF_0213,false,r
julia,UASF_0214,false,go
julia,UASF_0215,false,java
julia,UASF_0216,false,r
julia,UASF_0217,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0218,false,csharp;java;python;r;rust
julia,UASF_0219,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0220,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0221,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0222,false,c;cpp;csharp;go;java;kotlin;python;rust
julia,UASF_0223,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0224,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0225,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0226,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0227,false,r
julia,UASF_0228,false,r
julia,UASF_0229,false,r
julia,UASF_0230,false,rust
julia,UASF_0231,false,go
julia,UASF_0232,false,r
julia,UASF_0233,false,r
julia,UASF_0234,false,r
julia,UASF_0235,false,csharp
julia,UASF_0236,false,go
julia,UASF_0237,false,r
julia,UASF_0238,false,rust
julia,UASF_0239,false,r
julia,UASF_0240,false,r
julia,UASF_0241,false,r
julia,UASF_0242,false,rust
julia,UASF_0243,false,r
julia,UASF_0244,false,csharp
julia,UASF_0245,false,csharp
julia,UASF_0246,false,c;cpp
julia,UASF_0247,false,rust
julia,UASF_0248,false,rust
julia,UASF_0249,false,c;cpp
julia,UASF_0250,false,csharp
julia,UASF_0251,false,r
julia,UASF_0252,false,csharp
julia,UASF_0253,false,csharp
julia,UASF_0254,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0255,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0256,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0257,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0258,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0259,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0260,false,csharp
julia,UASF_0261,false,c;cpp
julia,UASF_0262,false,c;cpp
julia,UASF_0263,false,c;cpp
julia,UASF_0264,false,c;cpp
julia,UASF_0265,false,c;cpp
julia,UASF_0266,false,c;cpp
julia,UASF_0267,false,c;cpp
julia,UASF_0268,false,c;cpp
julia,UASF_0269,false,c;cpp
julia,UASF_0270,false,c;cpp
julia,UASF_0271,false,c;cpp
julia,UASF_0272,false,c;cpp
julia,UASF_0273,false,c;cpp
julia,UASF_0274,false,c;cpp
julia,UASF_0275,false,c;cpp
julia,UASF_0276,false,c;cpp
julia,UASF_0277,false,java
julia,UASF_0278,false,csharp
julia,UASF_0279,false,rust
julia,UASF_0280,false,csharp
julia,UASF_0281,false,csharp
julia,UASF_0282,false,c;cpp
julia,UASF_0283,false,csharp
julia,UASF_0284,false,c;cpp
julia,UASF_0285,false,csharp
julia,UASF_0286,false,csharp
julia,UASF_0287,false,csharp
julia,UASF_0288,false,csharp
julia,UASF_0289,false,csharp
julia,UASF_0290,false,c;cpp
julia,UASF_0291,false,go
julia,UASF_0292,false,c;cpp
julia,UASF_0293,false,c;cpp
julia,UASF_0294,false,rust
julia,UASF_0295,false,rust
julia,UASF_0296,false,c;cpp
julia,UASF_0297,false,csharp
julia,UASF_0298,false,rust
julia,UASF_0299,false,rust
julia,UASF_0300,false,rust
julia,UASF_0301,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0302,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0303,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0304,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0305,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0306,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0307,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0308,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0309,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0310,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0311,false,c;cpp;csharp;go;java;kotlin;python;r;rust
julia,UASF_0312,false,rust
julia,UASF_0313,false,c;cpp
julia,UASF_0314,false,r
julia,UASF_0315,false,r
julia,UASF_0316,false,c;cpp
julia,UASF_0317,false,c;cpp
julia,UASF_0318,false,c;cpp
julia,UASF_0319,false,c;cpp
julia,UASF_0320,false,c;cpp
julia,UASF_0321,false,c;cpp
julia,UASF_0322,false,c;cpp
julia,UASF_0323,false,rust
julia,UASF_0324,false,r
julia,UASF_0325,false,csharp;r;rust
julia,UASF_0326,false,rust
julia,UASF_0327,false,rust
julia,UASF_0328,false,c;cpp
julia,UASF_0329,false,c;cpp
julia,UASF_0330,false,rust
julia,UASF_0331,false,csharp
julia,UASF_0332,false,c;cpp
julia,UASF_0333,false,c;cpp;csharp
julia,UASF_0334,false,go
kotlin,UASF_0001,false,c;cpp
kotlin,UASF_0002,true,kotlin
kotlin,UASF_0003,true,kotlin
kotlin,UASF_0004,false,rust
kotlin,UASF_0005,false,rust
kotlin,UASF_0006,false,c;cpp
kotlin,UASF_0007,false,java
kotlin,UASF_0008,true,kotlin
kotlin,UASF_0009,false,rust
kotlin,UASF_0010,false,go
kotlin,UASF_0011,false,r
kotlin,UASF_0012,false,rust
kotlin,UASF_0013,false,rust
kotlin,UASF_0014,false,java;r
kotlin,UASF_0015,false,java
kotlin,UASF_0016,false,c;cpp
kotlin,UASF_0017,false,rust
kotlin,UASF_0018,false,csharp
kotlin,UASF_0019,false,rust
kotlin,UASF_0020,false,csharp
kotlin,UASF_0021,false,rust
kotlin,UASF_0022,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0023,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0024,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0025,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0026,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0027,false,r
kotlin,UASF_0028,false,rust
kotlin,UASF_0029,false,rust
kotlin,UASF_0030,false,rust
kotlin,UASF_0031,false,c;cpp
kotlin,UASF_0032,false,c;cpp
kotlin,UASF_0033,false,go
kotlin,UASF_0034,false,c;cpp
kotlin,UASF_0035,false,c;cpp
kotlin,UASF_0036,false,c;cpp
kotlin,UASF_0037,false,c;cpp
kotlin,UASF_0038,false,c;cpp
kotlin,UASF_0039,false,c;cpp
kotlin,UASF_0040,false,c;cpp
kotlin,UASF_0041,false,java
kotlin,UASF_0042,false,r
kotlin,UASF_0043,false,rust
kotlin,UASF_0044,false,r
kotlin,UASF_0045,false,csharp
kotlin,UASF_0046,false,r
kotlin,UASF_0047,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0048,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0049,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0050,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0051,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0052,false,csharp
kotlin,UASF_0053,true,kotlin
kotlin,UASF_0054,false,go
kotlin,UASF_0055,false,rust
kotlin,UASF_0056,false,rust
kotlin,UASF_0057,false,rust
kotlin,UASF_0058,false,rust
kotlin,UASF_0059,false,rust
kotlin,UASF_0060,false,csharp
kotlin,UASF_0061,false,rust
kotlin,UASF_0062,false,csharp
kotlin,UASF_0063,false,csharp
kotlin,UASF_0064,false,go
kotlin,UASF_0065,true,kotlin
kotlin,UASF_0066,false,java
kotlin,UASF_0067,false,csharp
kotlin,UASF_0068,false,csharp
kotlin,UASF_0069,false,r
kotlin,UASF_0070,false,rust
kotlin,UASF_0071,false,r
kotlin,UASF_0072,false,r
kotlin,UASF_0073,false,rust
kotlin,UASF_0074,false,rust
kotlin,UASF_0075,false,go
kotlin,UASF_0076,false,go
kotlin,UASF_0077,false,r
kotlin,UASF_0078,false,java
kotlin,UASF_0079,false,csharp
kotlin,UASF_0080,false,csharp
kotlin,UASF_0081,false,r
kotlin,UASF_0082,false,csharp
kotlin,UASF_0083,false,r
kotlin,UASF_0084,false,c;cpp
kotlin,UASF_0085,true,kotlin
kotlin,UASF_0086,false,go
kotlin,UASF_0087,false,c;cpp
kotlin,UASF_0088,false,csharp
kotlin,UASF_0089,false,csharp
kotlin,UASF_0090,false,java
kotlin,UASF_0091,false,c;cpp
kotlin,UASF_0092,false,rust
kotlin,UASF_0093,false,csharp
kotlin,UASF_0094,false,csharp
kotlin,UASF_0095,false,csharp
kotlin,UASF_0096,false,rust
kotlin,UASF_0097,false,csharp
kotlin,UASF_0098,false,csharp
kotlin,UASF_0099,false,csharp
kotlin,UASF_0100,false,csharp
kotlin,UASF_0101,true,kotlin
kotlin,UASF_0102,false,rust
kotlin,UASF_0103,false,rust
kotlin,UASF_0104,false,csharp
kotlin,UASF_0105,false,rust
kotlin,UASF_0106,false,c;cpp
kotlin,UASF_0107,false,c;cpp
kotlin,UASF_0108,false,c;cpp
kotlin,UASF_0109,false,csharp
kotlin,UASF_0110,true,kotlin
kotlin,UASF_0111,false,java
kotlin,UASF_0112,false,java
kotlin,UASF_0113,false,rust
kotlin,UASF_0114,false,csharp
kotlin,UASF_0115,false,csharp
kotlin,UASF_0116,false,csharp
kotlin,UASF_0117,false,rust
kotlin,UASF_0118,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0119,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0120,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0121,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0122,true,c;cpp;csharp;go;java;kotlin;python;r;rust
kotlin,UASF_0123,false,java
kotlin,UASF_0124,false,r
kotlin,UASF_0125,false,rust
kotlin,UASF_0126,false,rust
kotlin,UASF_0127,false,rust
kotlin,UASF_0128,false,csharp
kotlin,UASF_0129,false,csharp
kotlin,UASF_0130,false,rust
kotlin,UASF_0131,false,rust
kotlin,UASF_0132,false,rust
