language,repository,node_type,required,multiple,child_type,child_named
java,tree-sitter/tree-sitter-java,type_parameter,True,True,marker_annotation,True
java,tree-sitter/tree-sitter-java,type_parameter,True,True,type_bound,True
java,tree-sitter/tree-sitter-java,type_parameter,True,True,type_identifier,True
java,tree-sitter/tree-sitter-java,type_parameters,True,True,type_parameter,True
java,tree-sitter/tree-sitter-java,type_pattern,True,True,_unannotated_type,True
java,tree-sitter/tree-sitter-java,type_pattern,True,True,identifier,True
java,tree-sitter/tree-sitter-java,update_expression,True,False,expression,True
java,tree-sitter/tree-sitter-java,wildcard,False,True,_type,True
java,tree-sitter/tree-sitter-java,wildcard,False,True,annotation,True
java,tree-sitter/tree-sitter-java,wildcard,False,True,marker_annotation,True
java,tree-sitter/tree-sitter-java,wildcard,False,True,super,True
java,tree-sitter/tree-sitter-java,yield_statement,True,False,expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,additive_expression,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,annotated_lambda,True,True,annotation,True
kotlin,fwcd/tree-sitter-kotlin,annotated_lambda,True,True,label,True
kotlin,fwcd/tree-sitter-kotlin,annotated_lambda,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,annotation,True,True,constructor_invocation,True
kotlin,fwcd/tree-sitter-kotlin,annotation,True,True,use_site_target,True
kotlin,fwcd/tree-sitter-kotlin,annotation,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,function_body,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,function_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,function_value_parameters,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,not_nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,parenthesized_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,type_arguments,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,type_identifier,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,type_modifiers,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_function,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,anonymous_initializer,False,False,statements,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,function_type,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,not_nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,parenthesized_type,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,type_modifiers,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,as_expression,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,directly_assignable_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,assignment,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,call_suffix,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,call_expression,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,call_suffix,True,True,annotated_lambda,True
kotlin,fwcd/tree-sitter-kotlin,call_suffix,True,True,type_arguments,True
kotlin,fwcd/tree-sitter-kotlin,call_suffix,True,True,value_arguments,True
kotlin,fwcd/tree-sitter-kotlin,callable_reference,False,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,callable_reference,False,True,type_identifier,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,annotation,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,function_type,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,not_nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,parenthesized_type,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,statements,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,type_modifiers,True
kotlin,fwcd/tree-sitter-kotlin,catch_block,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,character_literal,False,False,character_escape_seq,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,function_type,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,not_nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,parenthesized_type,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,type_modifiers,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,check_expression,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,anonymous_initializer,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,class_declaration,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,companion_object,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,destructuring_declaration,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,function_declaration,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,getter,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,object_declaration,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,property_declaration,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,secondary_constructor,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,setter,True
kotlin,fwcd/tree-sitter-kotlin,class_body,False,True,type_alias,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,class_body,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,delegation_specifier,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,enum_class_body,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,modifiers,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,primary_constructor,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,type_constraints,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,type_identifier,True
kotlin,fwcd/tree-sitter-kotlin,class_declaration,True,True,type_parameters,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,binding_pattern_kind,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,function_type,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,modifiers,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,not_nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,nullable_type,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,parenthesized_type,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,prefix_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,range_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,real_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,simple_identifier,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,spread_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,string_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,super_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,this_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,try_expression,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,type_modifiers,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,unsigned_literal,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,user_type,True
kotlin,fwcd/tree-sitter-kotlin,class_parameter,True,True,when_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,additive_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,anonymous_function,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,as_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,bin_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,boolean_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,call_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,callable_reference,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,character_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,check_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,collection_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,comparison_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,conjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,disjunction_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,elvis_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,equality_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,hex_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,if_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,indexing_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,infix_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,integer_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,jump_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,lambda_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,long_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,multiplicative_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,navigation_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,null_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,object_literal,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,parenthesized_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,postfix_expression,True
kotlin,fwcd/tree-sitter-kotlin,collection_literal,False,True,prefix_expression,True
