language_id,canonical_semantic_id,basis_ones,corroborated_basis_ones,corroborated_basis_ids,state
kotlin,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
kotlin,UASF_0053,6,5,BASIS_003;BASIS_009;BASIS_037;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0065,7,7,BASIS_003;BASIS_009;BASIS_011;BASIS_015;BASIS_030;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0085,6,5,BASIS_003;BASIS_023;BASIS_030;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0101,7,5,BASIS_004;BASIS_011;BASIS_015;BASIS_028;BASIS_037,CORROBORATED_PARTIAL
kotlin,UASF_0110,7,4,BASIS_008;BASIS_011;BASIS_037;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0118,5,1,BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0119,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0120,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0121,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0122,4,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0139,7,4,BASIS_008;BASIS_011;BASIS_015;BASIS_036,CORROBORATED_PARTIAL
kotlin,UASF_0151,5,1,BASIS_054,CORROBORATED_PARTIAL
kotlin,UASF_0152,6,1,BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0153,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0154,6,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0155,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
kotlin,UASF_0157,7,7,BASIS_008;BASIS_009;BASIS_011;BASIS_015;BASIS_030;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0163,6,6,BASIS_008;BASIS_011;BASIS_014;BASIS_015;BASIS_028;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0165,5,5,BASIS_008;BASIS_011;BASIS_015;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0170,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_036,CORROBORATED_PARTIAL
kotlin,UASF_0178,6,6,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0179,7,6,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
kotlin,UASF_0181,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0182,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
kotlin,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0204,5,5,BASIS_009;BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0205,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0206,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0207,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0208,4,4,BASIS_009;BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0217,7,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
kotlin,UASF_0219,6,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0220,7,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0221,7,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0222,7,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
kotlin,UASF_0223,6,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
kotlin,UASF_0224,5,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0225,6,5,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0226,6,6,BASIS_011;BASIS_015;BASIS_028;BASIS_030;BASIS_055;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
kotlin,UASF_0255,5,2,BASIS_036;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0256,5,3,BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
kotlin,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
kotlin,UASF_0259,5,2,BASIS_036;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
kotlin,UASF_0302,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0303,6,4,BASIS_037;BASIS_042;BASIS_047;BASIS_055,CORROBORATED_PARTIAL
kotlin,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
kotlin,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0306,7,5,BASIS_037;BASIS_042;BASIS_054;BASIS_055;BASIS_065,CORROBORATED_PARTIAL
kotlin,UASF_0307,6,5,BASIS_037;BASIS_042;BASIS_057;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0309,5,3,BASIS_037;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
kotlin,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
kotlin,UASF_0311,5,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
nim,UASF_0022,5,5,BASIS_001;BASIS_023;BASIS_032;BASIS_045;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0023,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_045,CORROBORATED_PARTIAL
nim,UASF_0024,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0026,5,3,BASIS_001;BASIS_023;BASIS_032,CORROBORATED_PARTIAL
nim,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
nim,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
nim,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
nim,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
nim,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
nim,UASF_0118,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
nim,UASF_0119,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
nim,UASF_0121,5,1,BASIS_006,CORROBORATED_PARTIAL
nim,UASF_0122,4,1,BASIS_006,CORROBORATED_PARTIAL
nim,UASF_0153,5,3,BASIS_007;BASIS_051;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
nim,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
nim,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
nim,UASF_0182,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0183,5,5,BASIS_008;BASIS_014;BASIS_015;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0203,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_052,CORROBORATED_PARTIAL
nim,UASF_0204,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_057,CORROBORATED_PARTIAL
nim,UASF_0205,5,4,BASIS_009;BASIS_041;BASIS_042;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0207,5,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
nim,UASF_0208,4,3,BASIS_009;BASIS_041;BASIS_042,CORROBORATED_PARTIAL
nim,UASF_0217,7,6,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
nim,UASF_0220,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0221,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0223,6,5,BASIS_015;BASIS_028;BASIS_030;BASIS_054;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
nim,UASF_0225,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0226,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
nim,UASF_0256,5,3,BASIS_013;BASIS_036;BASIS_057,CORROBORATED_PARTIAL
nim,UASF_0259,5,3,BASIS_013;BASIS_036;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0281,2,1,BASIS_036,CORROBORATED_PARTIAL
nim,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
nim,UASF_0303,6,4,BASIS_037;BASIS_042;BASIS_047;BASIS_058,CORROBORATED_PARTIAL
nim,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
nim,UASF_0305,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
nim,UASF_0306,7,5,BASIS_037;BASIS_042;BASIS_054;BASIS_058;BASIS_065,CORROBORATED_PARTIAL
nim,UASF_0308,6,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
nim,UASF_0309,5,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
nim,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
python,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
python,UASF_0023,5,4,BASIS_001;BASIS_023;BASIS_045;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
python,UASF_0025,5,3,BASIS_001;BASIS_023;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0026,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
python,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
python,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
python,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
python,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
python,UASF_0118,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0119,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0120,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0121,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0122,4,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0151,5,1,BASIS_054,CORROBORATED_PARTIAL
python,UASF_0152,6,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0153,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0154,6,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0155,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
python,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0179,7,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0203,5,4,BASIS_041;BASIS_042;BASIS_052;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0204,5,4,BASIS_041;BASIS_042;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0205,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0206,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0207,5,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0208,4,3,BASIS_041;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0217,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
python,UASF_0218,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
python,UASF_0222,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0223,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
python,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
python,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
python,UASF_0226,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0255,5,1,BASIS_036,CORROBORATED_PARTIAL
python,UASF_0256,5,3,BASIS_036;BASIS_057;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
python,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
python,UASF_0259,5,2,BASIS_036;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0301,4,2,BASIS_037;BASIS_042,CORROBORATED_PARTIAL
python,UASF_0302,5,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0303,6,3,BASIS_037;BASIS_042;BASIS_047,CORROBORATED_PARTIAL
python,UASF_0304,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
python,UASF_0305,5,4,BASIS_037;BASIS_042;BASIS_047;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0306,7,4,BASIS_037;BASIS_042;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
python,UASF_0307,6,5,BASIS_037;BASIS_042;BASIS_057;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0308,6,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0309,5,3,BASIS_037;BASIS_042;BASIS_067,CORROBORATED_PARTIAL
python,UASF_0310,4,3,BASIS_037;BASIS_042;BASIS_065,CORROBORATED_PARTIAL
python,UASF_0311,5,4,BASIS_037;BASIS_042;BASIS_065;BASIS_067,CORROBORATED_PARTIAL
r,UASF_0011,4,2,BASIS_001;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0014,5,3,BASIS_001;BASIS_023;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0022,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
r,UASF_0023,5,3,BASIS_001;BASIS_023;BASIS_045,CORROBORATED_PARTIAL
r,UASF_0024,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
r,UASF_0025,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
r,UASF_0026,5,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
r,UASF_0027,4,3,BASIS_001;BASIS_023;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0042,6,4,BASIS_003;BASIS_004;BASIS_030;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0044,5,4,BASIS_003;BASIS_004;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0046,5,4,BASIS_003;BASIS_004;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0047,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0048,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
r,UASF_0049,5,5,BASIS_003;BASIS_004;BASIS_037;BASIS_047;BASIS_066,CORROBORATED_PARTIAL
r,UASF_0050,5,3,BASIS_003;BASIS_004;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0051,4,4,BASIS_003;BASIS_004;BASIS_037;BASIS_066,CORROBORATED_PARTIAL
r,UASF_0069,5,3,BASIS_003;BASIS_015;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0071,6,4,BASIS_003;BASIS_015;BASIS_028;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0072,5,4,BASIS_003;BASIS_015;BASIS_028;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0077,5,3,BASIS_003;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0081,5,4,BASIS_003;BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0083,5,5,BASIS_003;BASIS_015;BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0118,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
r,UASF_0119,5,2,BASIS_006;BASIS_050,CORROBORATED_PARTIAL
r,UASF_0120,5,1,BASIS_006,CORROBORATED_PARTIAL
r,UASF_0121,5,1,BASIS_006,CORROBORATED_PARTIAL
r,UASF_0122,4,1,BASIS_006,CORROBORATED_PARTIAL
r,UASF_0124,4,2,BASIS_006;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0151,5,1,BASIS_054,CORROBORATED_PARTIAL
r,UASF_0152,6,0,,NO_INDEPENDENT_AXIS_SUPPORT
r,UASF_0153,5,0,,NO_INDEPENDENT_AXIS_SUPPORT
r,UASF_0154,6,0,,NO_INDEPENDENT_AXIS_SUPPORT
r,UASF_0169,4,3,BASIS_008;BASIS_014;BASIS_015,CORROBORATED_PARTIAL
r,UASF_0171,5,3,BASIS_008;BASIS_014;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0178,6,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0179,7,5,BASIS_008;BASIS_014;BASIS_015;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0180,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0181,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0182,6,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0183,5,4,BASIS_008;BASIS_014;BASIS_015;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0185,4,4,BASIS_008;BASIS_014;BASIS_015;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0191,5,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0192,5,3,BASIS_015;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0197,5,3,BASIS_030;BASIS_036;BASIS_041,CORROBORATED_PARTIAL
r,UASF_0203,5,1,BASIS_041,CORROBORATED_PARTIAL
r,UASF_0205,5,1,BASIS_041,CORROBORATED_PARTIAL
r,UASF_0207,5,1,BASIS_041,CORROBORATED_PARTIAL
r,UASF_0208,4,1,BASIS_041,CORROBORATED_PARTIAL
r,UASF_0211,5,2,BASIS_023;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0213,4,1,BASIS_036,CORROBORATED_PARTIAL
r,UASF_0216,5,3,BASIS_015;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0217,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_049,CORROBORATED_PARTIAL
r,UASF_0218,7,5,BASIS_015;BASIS_028;BASIS_030;BASIS_047;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0219,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0220,7,4,BASIS_015;BASIS_028;BASIS_030;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0221,7,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
r,UASF_0223,6,4,BASIS_015;BASIS_028;BASIS_030;BASIS_054,CORROBORATED_PARTIAL
r,UASF_0224,5,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
r,UASF_0225,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
r,UASF_0226,6,3,BASIS_015;BASIS_028;BASIS_030,CORROBORATED_PARTIAL
r,UASF_0227,4,3,BASIS_015;BASIS_028;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0228,4,3,BASIS_015;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0229,5,3,BASIS_015;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0232,3,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0233,4,3,BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0234,4,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0237,6,3,BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0239,6,5,BASIS_015;BASIS_028;BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0240,4,2,BASIS_023;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0241,6,3,BASIS_030;BASIS_036;BASIS_037,CORROBORATED_PARTIAL
r,UASF_0243,5,3,BASIS_028;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0251,5,3,BASIS_028;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0254,5,2,BASIS_036;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0255,5,1,BASIS_036,CORROBORATED_PARTIAL
r,UASF_0256,5,2,BASIS_036;BASIS_057,CORROBORATED_PARTIAL
r,UASF_0257,4,1,BASIS_036,CORROBORATED_PARTIAL
r,UASF_0258,5,1,BASIS_036,CORROBORATED_PARTIAL
r,UASF_0259,5,1,BASIS_036,CORROBORATED_PARTIAL
r,UASF_0301,4,1,BASIS_037,CORROBORATED_PARTIAL
r,UASF_0302,5,2,BASIS_037;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0303,6,2,BASIS_037;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0304,5,3,BASIS_037;BASIS_047;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0305,5,2,BASIS_037;BASIS_047,CORROBORATED_PARTIAL
r,UASF_0306,7,3,BASIS_037;BASIS_054;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0307,6,3,BASIS_037;BASIS_057;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0308,6,2,BASIS_037;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0309,5,1,BASIS_037,CORROBORATED_PARTIAL
r,UASF_0310,4,2,BASIS_037;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0311,5,2,BASIS_037;BASIS_065,CORROBORATED_PARTIAL
r,UASF_0314,5,4,BASIS_028;BASIS_030;BASIS_036;BASIS_041,CORROBORATED_PARTIAL
r,UASF_0315,4,3,BASIS_028;BASIS_030;BASIS_036,CORROBORATED_PARTIAL
r,UASF_0324,4,3,BASIS_030;BASIS_036;BASIS_041,CORROBORATED_PARTIAL
r,UASF_0325,3,2,BASIS_030;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0004,4,3,BASIS_001;BASIS_006;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0005,5,4,BASIS_001;BASIS_008;BASIS_014;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0009,4,4,BASIS_001;BASIS_009;BASIS_030;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0012,4,2,BASIS_001;BASIS_023,CORROBORATED_PARTIAL
rust,UASF_0013,5,4,BASIS_001;BASIS_023;BASIS_030;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0017,4,3,BASIS_001;BASIS_023;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0019,4,3,BASIS_001;BASIS_023;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0021,5,5,BASIS_001;BASIS_023;BASIS_030;BASIS_032;BASIS_036,CORROBORATED_PARTIAL
rust,UASF_0022,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_045,CORROBORATED_PARTIAL
rust,UASF_0023,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_045,CORROBORATED_PARTIAL
rust,UASF_0024,5,3,BASIS_001;BASIS_023;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0025,5,3,BASIS_001;BASIS_023;BASIS_032,CORROBORATED_PARTIAL
rust,UASF_0026,5,4,BASIS_001;BASIS_023;BASIS_032;BASIS_063,CORROBORATED_PARTIAL
rust,UASF_0028,4,4,BASIS_001;BASIS_023;BASIS_032;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0029,3,3,BASIS_001;BASIS_023;BASIS_042,CORROBORATED_PARTIAL
rust,UASF_0030,4,4,BASIS_001;BASIS_030;BASIS_036;BASIS_042,CORROBORATED_PARTIAL
