language_id,basis_id,dimension,external_atom_id,mapping_strength,external_status
python,BASIS_036,runtime.contract,EXTSEM_GARBAGE_COLLECTION,CORROBORATING,PRESENT
python,BASIS_010,coroutine.state_machine,EXTSEM_ASYNC_AWAIT,DIRECT,PRESENT
python,BASIS_008,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
python,BASIS_054,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
python,BASIS_036,runtime.contract,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
python,BASIS_041,types.origin,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
python,BASIS_001,abi.ffi,EXTSEM_FFI,DIRECT,PRESENT
python,BASIS_045,abi.graph,EXTSEM_FFI,CORROBORATING,PRESENT
python,BASIS_025,module.semantics,EXTSEM_MODULE_SYSTEM,DIRECT,PRESENT
python,BASIS_066,scope.graph,EXTSEM_MODULE_SYSTEM,CORROBORATING,PRESENT
python,BASIS_008,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
python,BASIS_054,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
python,BASIS_010,coroutine.state_machine,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
r,BASIS_041,types.origin,EXTSEM_DYNAMIC_TYPING,CORROBORATING,PRESENT
r,BASIS_036,runtime.contract,EXTSEM_DYNAMIC_TYPING,CORROBORATING,PRESENT
r,BASIS_044,value.category,EXTSEM_REFERENCE_TYPES,DIRECT,PRESENT
r,BASIS_023,memory.model,EXTSEM_REFERENCE_TYPES,CORROBORATING,PRESENT
r,BASIS_037,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
r,BASIS_065,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
r,BASIS_066,scope.graph,EXTSEM_LEXICAL_SCOPING,CORROBORATING,PRESENT
r,BASIS_028,nodes.expression,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
r,BASIS_030,operations,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
r,BASIS_004,capture.shadowing,EXTSEM_CLOSURES,DIRECT,PRESENT
r,BASIS_049,capture.graph,EXTSEM_CLOSURES,DIRECT,PRESENT
r,BASIS_003,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
r,BASIS_047,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
r,BASIS_015,evaluation.order,EXTSEM_LAZY_ARGUMENTS,DIRECT,PRESENT
r,BASIS_036,runtime.contract,EXTSEM_LAZY_ARGUMENTS,CORROBORATING,PRESENT
r,BASIS_008,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
r,BASIS_054,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
r,BASIS_015,evaluation.order,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
r,BASIS_014,effects.control,EXTSEM_SHORT_CIRCUIT_BOOL,CORROBORATING,PRESENT
r,BASIS_057,dispatch.graph,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,DIRECT,PRESENT
r,BASIS_036,runtime.contract,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,CORROBORATING,PRESENT
r,BASIS_057,dispatch.graph,EXTSEM_MULTIPLE_DISPATCH,DIRECT,PRESENT
r,BASIS_031,overload.resolution,EXTSEM_MULTIPLE_DISPATCH,CORROBORATING,PRESENT
r,BASIS_031,overload.resolution,EXTSEM_OPERATOR_OVERLOADING,DIRECT,PRESENT
r,BASIS_030,operations,EXTSEM_OPERATOR_OVERLOADING,CORROBORATING,PRESENT
r,BASIS_016,exception.unwind,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
r,BASIS_014,effects.control,EXTSEM_EXCEPTIONS,DIRECT,PRESENT
r,BASIS_008,control.flow,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
r,BASIS_054,control.flow,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
r,BASIS_014,effects.control,EXTSEM_STRUCTURED_CLEANUP,DIRECT,PRESENT
r,BASIS_008,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
r,BASIS_054,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
r,BASIS_029,object.lifetime,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
r,BASIS_023,memory.model,EXTSEM_GARBAGE_COLLECTION,DIRECT,PRESENT
r,BASIS_036,runtime.contract,EXTSEM_GARBAGE_COLLECTION,CORROBORATING,PRESENT
r,BASIS_006,compiletime.semantics,EXTSEM_COMPILETIME_META,DIRECT,PRESENT
r,BASIS_050,compiletime.graph,EXTSEM_COMPILETIME_META,CORROBORATING,PRESENT
r,BASIS_036,runtime.contract,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
r,BASIS_041,types.origin,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
r,BASIS_001,abi.ffi,EXTSEM_FFI,DIRECT,PRESENT
r,BASIS_045,abi.graph,EXTSEM_FFI,CORROBORATING,PRESENT
r,BASIS_025,module.semantics,EXTSEM_MODULE_SYSTEM,DIRECT,PRESENT
r,BASIS_066,scope.graph,EXTSEM_MODULE_SYSTEM,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
rust,BASIS_043,validation.contract,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_NOMINAL_TYPE_IDENTITY,DIRECT,PRESENT
rust,BASIS_042,types.structure,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
rust,BASIS_040,template.instantiation,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
rust,BASIS_041,types.origin,EXTSEM_TYPE_INFERENCE,DIRECT,PRESENT
rust,BASIS_043,validation.contract,EXTSEM_TYPE_INFERENCE,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
rust,BASIS_043,validation.contract,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
rust,BASIS_044,value.category,EXTSEM_VALUE_TYPES,DIRECT,PRESENT
rust,BASIS_029,object.lifetime,EXTSEM_VALUE_TYPES,CORROBORATING,PRESENT
rust,BASIS_044,value.category,EXTSEM_REFERENCE_TYPES,DIRECT,PRESENT
rust,BASIS_023,memory.model,EXTSEM_REFERENCE_TYPES,CORROBORATING,PRESENT
rust,BASIS_033,pointer.provenance,EXTSEM_EXPLICIT_POINTER_REFERENCE,DIRECT,PRESENT
rust,BASIS_023,memory.model,EXTSEM_EXPLICIT_POINTER_REFERENCE,CORROBORATING,PRESENT
rust,BASIS_037,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
rust,BASIS_065,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
rust,BASIS_066,scope.graph,EXTSEM_LEXICAL_SCOPING,CORROBORATING,PRESENT
rust,BASIS_028,nodes.expression,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
rust,BASIS_030,operations,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
rust,BASIS_004,capture.shadowing,EXTSEM_CLOSURES,DIRECT,PRESENT
rust,BASIS_049,capture.graph,EXTSEM_CLOSURES,DIRECT,PRESENT
rust,BASIS_003,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
rust,BASIS_047,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
rust,BASIS_015,evaluation.order,EXTSEM_LEFT_TO_RIGHT_GENERAL_EVAL,DIRECT,PRESENT
rust,BASIS_008,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
rust,BASIS_054,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
rust,BASIS_015,evaluation.order,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
rust,BASIS_014,effects.control,EXTSEM_SHORT_CIRCUIT_BOOL,CORROBORATING,PRESENT
rust,BASIS_044,value.category,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
rust,BASIS_009,conversion.semantics,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
rust,BASIS_057,dispatch.graph,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,DIRECT,PRESENT
rust,BASIS_036,runtime.contract,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,CORROBORATING,PRESENT
rust,BASIS_031,overload.resolution,EXTSEM_OPERATOR_OVERLOADING,DIRECT,PRESENT
rust,BASIS_030,operations,EXTSEM_OPERATOR_OVERLOADING,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_GENERICS,CORROBORATING,PRESENT
rust,BASIS_040,template.instantiation,EXTSEM_GENERICS,CORROBORATING,PRESENT
rust,BASIS_008,control.flow,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
rust,BASIS_054,control.flow,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
rust,BASIS_003,binding.graph,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
rust,BASIS_047,binding.graph,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
rust,BASIS_028,nodes.expression,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
rust,BASIS_008,control.flow,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
rust,BASIS_054,control.flow,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
rust,BASIS_029,object.lifetime,EXTSEM_RAII_DESTRUCTORS,DIRECT,PRESENT
rust,BASIS_032,ownership.lifetime,EXTSEM_RAII_DESTRUCTORS,DIRECT,PRESENT
rust,BASIS_032,ownership.lifetime,EXTSEM_OWNERSHIP_BORROWING,DIRECT,PRESENT
rust,BASIS_063,ownership.graph,EXTSEM_OWNERSHIP_BORROWING,DIRECT,PRESENT
rust,BASIS_060,lifetime.graph,EXTSEM_OWNERSHIP_BORROWING,CORROBORATING,PRESENT
rust,BASIS_043,validation.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
rust,BASIS_036,runtime.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
rust,BASIS_007,concurrency.model,EXTSEM_CONCURRENCY_PRIMITIVES,DIRECT,PRESENT
rust,BASIS_051,concurrency.graph,EXTSEM_CONCURRENCY_PRIMITIVES,CORROBORATING,PRESENT
rust,BASIS_024,memory.ordering,EXTSEM_ATOMICS_MEMORY_MODEL,DIRECT,PRESENT
rust,BASIS_039,synchronization,EXTSEM_ATOMICS_MEMORY_MODEL,DIRECT,PRESENT
rust,BASIS_007,concurrency.model,EXTSEM_ATOMICS_MEMORY_MODEL,CORROBORATING,PRESENT
rust,BASIS_010,coroutine.state_machine,EXTSEM_ASYNC_AWAIT,DIRECT,PRESENT
rust,BASIS_008,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
rust,BASIS_054,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
rust,BASIS_034,preprocessor.semantics,EXTSEM_MACROS,CORROBORATING,PRESENT
rust,BASIS_006,compiletime.semantics,EXTSEM_MACROS,CORROBORATING,PRESENT
rust,BASIS_006,compiletime.semantics,EXTSEM_COMPILETIME_META,DIRECT,PRESENT
rust,BASIS_050,compiletime.graph,EXTSEM_COMPILETIME_META,CORROBORATING,PRESENT
rust,BASIS_001,abi.ffi,EXTSEM_FFI,DIRECT,PRESENT
rust,BASIS_045,abi.graph,EXTSEM_FFI,CORROBORATING,PRESENT
rust,BASIS_025,module.semantics,EXTSEM_MODULE_SYSTEM,DIRECT,PRESENT
rust,BASIS_066,scope.graph,EXTSEM_MODULE_SYSTEM,CORROBORATING,PRESENT
rust,BASIS_019,language.undefined_behavior,EXTSEM_UNDEFINED_BEHAVIOR,DIRECT,PRESENT
rust,BASIS_008,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
rust,BASIS_054,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
rust,BASIS_010,coroutine.state_machine,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
rust,BASIS_042,types.structure,EXTSEM_SUM_VARIANTS,DIRECT,PRESENT
rust,BASIS_008,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
rust,BASIS_054,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
swift,BASIS_042,types.structure,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
swift,BASIS_043,validation.contract,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
swift,BASIS_042,types.structure,EXTSEM_NOMINAL_TYPE_IDENTITY,DIRECT,PRESENT
swift,BASIS_042,types.structure,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
swift,BASIS_040,template.instantiation,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
swift,BASIS_041,types.origin,EXTSEM_TYPE_INFERENCE,DIRECT,PRESENT
swift,BASIS_043,validation.contract,EXTSEM_TYPE_INFERENCE,CORROBORATING,PRESENT
swift,BASIS_042,types.structure,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
swift,BASIS_043,validation.contract,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
swift,BASIS_044,value.category,EXTSEM_VALUE_TYPES,DIRECT,PRESENT
swift,BASIS_029,object.lifetime,EXTSEM_VALUE_TYPES,CORROBORATING,PRESENT
swift,BASIS_044,value.category,EXTSEM_REFERENCE_TYPES,DIRECT,PRESENT
swift,BASIS_023,memory.model,EXTSEM_REFERENCE_TYPES,CORROBORATING,PRESENT
swift,BASIS_033,pointer.provenance,EXTSEM_EXPLICIT_POINTER_REFERENCE,DIRECT,PRESENT
swift,BASIS_023,memory.model,EXTSEM_EXPLICIT_POINTER_REFERENCE,CORROBORATING,PRESENT
swift,BASIS_037,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
swift,BASIS_065,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
swift,BASIS_066,scope.graph,EXTSEM_LEXICAL_SCOPING,CORROBORATING,PRESENT
swift,BASIS_028,nodes.expression,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
swift,BASIS_030,operations,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
swift,BASIS_004,capture.shadowing,EXTSEM_CLOSURES,DIRECT,PRESENT
swift,BASIS_049,capture.graph,EXTSEM_CLOSURES,DIRECT,PRESENT
swift,BASIS_003,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
swift,BASIS_047,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
swift,BASIS_008,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
swift,BASIS_054,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
swift,BASIS_015,evaluation.order,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
swift,BASIS_014,effects.control,EXTSEM_SHORT_CIRCUIT_BOOL,CORROBORATING,PRESENT
swift,BASIS_044,value.category,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
swift,BASIS_009,conversion.semantics,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
swift,BASIS_044,value.category,EXTSEM_BYREF_PARAMETER_FORM,CORROBORATING,PRESENT
swift,BASIS_023,memory.model,EXTSEM_BYREF_PARAMETER_FORM,CORROBORATING,PRESENT
swift,BASIS_032,ownership.lifetime,EXTSEM_BYREF_PARAMETER_FORM,CORROBORATING,PRESENT
swift,BASIS_057,dispatch.graph,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,DIRECT,PRESENT
swift,BASIS_036,runtime.contract,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,CORROBORATING,PRESENT
swift,BASIS_067,types.graph,EXTSEM_NOMINAL_INHERITANCE,DIRECT,PRESENT
swift,BASIS_042,types.structure,EXTSEM_NOMINAL_INHERITANCE,CORROBORATING,PRESENT
swift,BASIS_031,overload.resolution,EXTSEM_OPERATOR_OVERLOADING,DIRECT,PRESENT
swift,BASIS_030,operations,EXTSEM_OPERATOR_OVERLOADING,CORROBORATING,PRESENT
swift,BASIS_042,types.structure,EXTSEM_GENERICS,CORROBORATING,PRESENT
swift,BASIS_040,template.instantiation,EXTSEM_GENERICS,CORROBORATING,PRESENT
swift,BASIS_008,control.flow,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
swift,BASIS_003,binding.graph,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
swift,BASIS_047,binding.graph,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
swift,BASIS_028,nodes.expression,EXTSEM_PATTERN_MATCHING,CORROBORATING,PRESENT
swift,BASIS_016,exception.unwind,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
swift,BASIS_014,effects.control,EXTSEM_EXCEPTIONS,DIRECT,PRESENT
swift,BASIS_008,control.flow,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_EXCEPTIONS,CORROBORATING,PRESENT
swift,BASIS_013,effect.graph,EXTSEM_CHECKED_ERROR_EFFECT,DIRECT,PRESENT
swift,BASIS_058,effect.graph,EXTSEM_CHECKED_ERROR_EFFECT,DIRECT,PRESENT
swift,BASIS_043,validation.contract,EXTSEM_CHECKED_ERROR_EFFECT,DIRECT,PRESENT
swift,BASIS_014,effects.control,EXTSEM_STRUCTURED_CLEANUP,DIRECT,PRESENT
swift,BASIS_008,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
swift,BASIS_029,object.lifetime,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
swift,BASIS_023,memory.model,EXTSEM_REFERENCE_COUNTING,DIRECT,PRESENT
swift,BASIS_029,object.lifetime,EXTSEM_REFERENCE_COUNTING,DIRECT,PRESENT
swift,BASIS_032,ownership.lifetime,EXTSEM_OWNERSHIP_BORROWING,DIRECT,PRESENT
swift,BASIS_063,ownership.graph,EXTSEM_OWNERSHIP_BORROWING,DIRECT,PRESENT
swift,BASIS_060,lifetime.graph,EXTSEM_OWNERSHIP_BORROWING,CORROBORATING,PRESENT
swift,BASIS_043,validation.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
swift,BASIS_036,runtime.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
swift,BASIS_007,concurrency.model,EXTSEM_CONCURRENCY_PRIMITIVES,DIRECT,PRESENT
swift,BASIS_051,concurrency.graph,EXTSEM_CONCURRENCY_PRIMITIVES,CORROBORATING,PRESENT
swift,BASIS_010,coroutine.state_machine,EXTSEM_ASYNC_AWAIT,DIRECT,PRESENT
swift,BASIS_008,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_ASYNC_AWAIT,CORROBORATING,PRESENT
swift,BASIS_051,concurrency.graph,EXTSEM_ACTORS,DIRECT,PRESENT
swift,BASIS_039,synchronization,EXTSEM_ACTORS,CORROBORATING,PRESENT
swift,BASIS_051,concurrency.graph,EXTSEM_STRUCTURED_CONCURRENCY,DIRECT,PRESENT
swift,BASIS_008,control.flow,EXTSEM_STRUCTURED_CONCURRENCY,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_STRUCTURED_CONCURRENCY,CORROBORATING,PRESENT
swift,BASIS_034,preprocessor.semantics,EXTSEM_MACROS,CORROBORATING,PRESENT
swift,BASIS_006,compiletime.semantics,EXTSEM_MACROS,CORROBORATING,PRESENT
swift,BASIS_006,compiletime.semantics,EXTSEM_COMPILETIME_META,DIRECT,PRESENT
swift,BASIS_050,compiletime.graph,EXTSEM_COMPILETIME_META,CORROBORATING,PRESENT
swift,BASIS_036,runtime.contract,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
swift,BASIS_041,types.origin,EXTSEM_RUNTIME_REFLECTION,CORROBORATING,PRESENT
swift,BASIS_001,abi.ffi,EXTSEM_FFI,DIRECT,PRESENT
swift,BASIS_045,abi.graph,EXTSEM_FFI,CORROBORATING,PRESENT
swift,BASIS_025,module.semantics,EXTSEM_MODULE_SYSTEM,DIRECT,PRESENT
swift,BASIS_066,scope.graph,EXTSEM_MODULE_SYSTEM,CORROBORATING,PRESENT
swift,BASIS_008,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
swift,BASIS_010,coroutine.state_machine,EXTSEM_ITERATORS_GENERATORS,CORROBORATING,PRESENT
swift,BASIS_042,types.structure,EXTSEM_SUM_VARIANTS,DIRECT,PRESENT
swift,BASIS_008,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
swift,BASIS_054,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
zig,BASIS_042,types.structure,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
zig,BASIS_043,validation.contract,EXTSEM_STATIC_TYPING,CORROBORATING,PRESENT
zig,BASIS_042,types.structure,EXTSEM_NOMINAL_TYPE_IDENTITY,DIRECT,PRESENT
zig,BASIS_042,types.structure,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
zig,BASIS_040,template.instantiation,EXTSEM_PARAMETRIC_POLYMORPHISM,CORROBORATING,PRESENT
zig,BASIS_041,types.origin,EXTSEM_TYPE_INFERENCE,DIRECT,PRESENT
zig,BASIS_043,validation.contract,EXTSEM_TYPE_INFERENCE,CORROBORATING,PRESENT
zig,BASIS_042,types.structure,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
zig,BASIS_043,validation.contract,EXTSEM_TYPE_LEVEL_NULL_SAFETY,CORROBORATING,PRESENT
zig,BASIS_044,value.category,EXTSEM_VALUE_TYPES,DIRECT,PRESENT
zig,BASIS_029,object.lifetime,EXTSEM_VALUE_TYPES,CORROBORATING,PRESENT
zig,BASIS_044,value.category,EXTSEM_REFERENCE_TYPES,DIRECT,PRESENT
zig,BASIS_023,memory.model,EXTSEM_REFERENCE_TYPES,CORROBORATING,PRESENT
zig,BASIS_033,pointer.provenance,EXTSEM_EXPLICIT_POINTER_REFERENCE,DIRECT,PRESENT
zig,BASIS_023,memory.model,EXTSEM_EXPLICIT_POINTER_REFERENCE,CORROBORATING,PRESENT
zig,BASIS_037,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
zig,BASIS_065,scope.binding,EXTSEM_LEXICAL_SCOPING,DIRECT,PRESENT
zig,BASIS_066,scope.graph,EXTSEM_LEXICAL_SCOPING,CORROBORATING,PRESENT
zig,BASIS_028,nodes.expression,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
zig,BASIS_030,operations,EXTSEM_FIRST_CLASS_FUNCTIONS,CORROBORATING,PRESENT
zig,BASIS_004,capture.shadowing,EXTSEM_CLOSURES,DIRECT,PRESENT
zig,BASIS_049,capture.graph,EXTSEM_CLOSURES,DIRECT,PRESENT
zig,BASIS_003,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
zig,BASIS_047,binding.graph,EXTSEM_CLOSURES,CORROBORATING,PRESENT
zig,BASIS_008,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
zig,BASIS_054,control.flow,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
zig,BASIS_015,evaluation.order,EXTSEM_SHORT_CIRCUIT_BOOL,DIRECT,PRESENT
zig,BASIS_014,effects.control,EXTSEM_SHORT_CIRCUIT_BOOL,CORROBORATING,PRESENT
zig,BASIS_044,value.category,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
zig,BASIS_009,conversion.semantics,EXTSEM_PASS_BY_VALUE_CORE,CORROBORATING,PRESENT
zig,BASIS_042,types.structure,EXTSEM_GENERICS,CORROBORATING,PRESENT
zig,BASIS_040,template.instantiation,EXTSEM_GENERICS,CORROBORATING,PRESENT
zig,BASIS_042,types.structure,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
zig,BASIS_008,control.flow,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
zig,BASIS_054,control.flow,EXTSEM_ERROR_VALUES_UNIONS,CORROBORATING,PRESENT
zig,BASIS_014,effects.control,EXTSEM_STRUCTURED_CLEANUP,DIRECT,PRESENT
zig,BASIS_008,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
zig,BASIS_054,control.flow,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
zig,BASIS_029,object.lifetime,EXTSEM_STRUCTURED_CLEANUP,CORROBORATING,PRESENT
zig,BASIS_023,memory.model,EXTSEM_MANUAL_MEMORY,DIRECT,PRESENT
zig,BASIS_029,object.lifetime,EXTSEM_MANUAL_MEMORY,CORROBORATING,PRESENT
zig,BASIS_043,validation.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
zig,BASIS_036,runtime.contract,EXTSEM_UNSAFE_ESCAPE,CORROBORATING,PRESENT
zig,BASIS_007,concurrency.model,EXTSEM_CONCURRENCY_PRIMITIVES,DIRECT,PRESENT
zig,BASIS_051,concurrency.graph,EXTSEM_CONCURRENCY_PRIMITIVES,CORROBORATING,PRESENT
zig,BASIS_024,memory.ordering,EXTSEM_ATOMICS_MEMORY_MODEL,DIRECT,PRESENT
zig,BASIS_039,synchronization,EXTSEM_ATOMICS_MEMORY_MODEL,DIRECT,PRESENT
zig,BASIS_007,concurrency.model,EXTSEM_ATOMICS_MEMORY_MODEL,CORROBORATING,PRESENT
zig,BASIS_006,compiletime.semantics,EXTSEM_COMPILETIME_META,DIRECT,PRESENT
zig,BASIS_050,compiletime.graph,EXTSEM_COMPILETIME_META,CORROBORATING,PRESENT
zig,BASIS_001,abi.ffi,EXTSEM_FFI,DIRECT,PRESENT
zig,BASIS_045,abi.graph,EXTSEM_FFI,CORROBORATING,PRESENT
zig,BASIS_025,module.semantics,EXTSEM_MODULE_SYSTEM,DIRECT,PRESENT
zig,BASIS_066,scope.graph,EXTSEM_MODULE_SYSTEM,CORROBORATING,PRESENT
zig,BASIS_019,language.undefined_behavior,EXTSEM_UNDEFINED_BEHAVIOR,DIRECT,PRESENT
zig,BASIS_042,types.structure,EXTSEM_SUM_VARIANTS,DIRECT,PRESENT
zig,BASIS_008,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
zig,BASIS_054,control.flow,EXTSEM_SUM_VARIANTS,CORROBORATING,PRESENT
