language,tree_sitter_node_type,tree_sitter_rule,evidence_class,uast_structure,uast_facets,uast_relations,uast_fields,execution_primitives,mapping_kind,support_case_count,counterexample_case_count,mapping_status
csharp,switch_expression_arm>null_literal,,ts_1302,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_expression_arm>null_literal,,ts_1302,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_expression_arm>null_literal,,ts_1302,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_expression_arm>null_literal,,ts_1302,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_expression_arm>recursive_pattern,,ts_1311,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,switch_expression_arm>recursive_pattern,,ts_1311,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,switch_expression_arm>string_literal,,ts_1312,,,syntax.child,,,IMPLICATION,5,137,MAPPED
csharp,switch_expression_arm>type_pattern,,ts_1308,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_expression_arm>type_pattern,,ts_1308,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>break_statement,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_section>constant_pattern,,ts_0913,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,switch_section>constant_pattern,,ts_0913,,,data.def_use,,,IMPLICATION,2,33,MAPPED
csharp,switch_section>constant_pattern,,ts_0913,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,switch_section>constant_pattern,,ts_0913,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>recursive_pattern,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_section>return_statement,,ts_0913,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,switch_section>return_statement,,ts_0913,,,data.def_use,,,IMPLICATION,2,33,MAPPED
csharp,switch_section>return_statement,,ts_0913,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,switch_section>return_statement,,ts_0913,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>type_pattern,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_section>when_clause,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_statement>identifier,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_statement>integer_literal,,ts_0932,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_statement>integer_literal,,ts_0932,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_statement>integer_literal,,ts_0932,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,switch_statement>integer_literal,,ts_0932,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_statement>integer_literal,,ts_0932,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,switch_statement>switch_body,,ts_0913,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,switch_statement>switch_body,,ts_0913,,,data.def_use,,,IMPLICATION,2,33,MAPPED
csharp,switch_statement>switch_body,,ts_0913,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,switch_statement>switch_body,,ts_0913,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,switch_statement>tuple_expression,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,throw_expression>identifier,,ts_1097,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,throw_expression>null_literal,,ts_1062,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,throw_statement>identifier,,ts_0932,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,throw_statement>identifier,,ts_0932,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,throw_statement>identifier,,ts_0932,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,throw_statement>identifier,,ts_0932,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,throw_statement>identifier,,ts_0932,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,try_statement>block,,ts_0916,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,try_statement>catch_clause,,ts_0916,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,try_statement>finally_clause,,ts_0916,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,tuple_element>identifier,,ts_1022,,,syntax.child,,,IMPLICATION,4,138,MAPPED
csharp,tuple_element>predefined_type,,ts_1022,,,syntax.child,,,IMPLICATION,4,138,MAPPED
csharp,tuple_expression>argument,,ts_1023,,,syntax.child,,,IMPLICATION,5,137,MAPPED
csharp,tuple_expression>argument,,ts_1023,,,type.has,,,IMPLICATION,5,4,MAPPED
csharp,tuple_expression>argument,,ts_1023,,,type.origin,,,IMPLICATION,5,4,MAPPED
csharp,tuple_pattern>discard,,ts_1313,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,tuple_pattern>identifier,,ts_1024,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,tuple_pattern>tuple_pattern,,ts_1313,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,tuple_type>tuple_element,,ts_1022,,,syntax.child,,,IMPLICATION,4,138,MAPPED
csharp,type_argument_list>generic_name,,ts_0914,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,type_parameter>attribute_list,,ts_1248,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,type_parameter>identifier,,ts_1025,,,syntax.child,,,IMPLICATION,10,132,MAPPED
csharp,type_parameter_constraint>constructor_constraint,,ts_0929,,,syntax.child,,,IMPLICATION,5,137,MAPPED
csharp,type_parameter_constraint>generic_name,,ts_1316,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,type_parameter_constraint>identifier,,ts_0929,,,syntax.child,,,IMPLICATION,5,137,MAPPED
csharp,type_parameter_constraint>nullable_type,,ts_0939,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,type_parameter_constraint>nullable_type,,ts_0939,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,type_parameter_constraint>nullable_type,,ts_0939,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,type_parameter_constraints_clause>identifier,,ts_1026,,,syntax.child,,,IMPLICATION,8,134,MAPPED
csharp,type_parameter_constraints_clause>type_parameter_constraint,,ts_1026,,,syntax.child,,,IMPLICATION,8,134,MAPPED
csharp,type_parameter_list>type_parameter,,ts_1025,,,syntax.child,,,IMPLICATION,10,132,MAPPED
csharp,type_pattern>predefined_type,,ts_1317,,,effect.has,,,IMPLICATION,3,79,MAPPED
csharp,type_pattern>predefined_type,,ts_1317,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,typeof_expression>predefined_type,,ts_1200,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,typeof_expression>predefined_type,,ts_1200,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,typeof_expression>predefined_type,,ts_1200,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,typeof_expression>qualified_name,,ts_1200,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,typeof_expression>qualified_name,,ts_1200,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,typeof_expression>qualified_name,,ts_1200,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,unsafe_statement>block,,ts_0952,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,using_directive>identifier,,ts_0891,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,using_directive>identifier,,ts_0891,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,using_directive>identifier,,ts_0891,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,using_directive>identifier,,ts_0891,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,using_directive>qualified_name,,ts_0891,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,using_directive>qualified_name,,ts_0891,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,using_directive>qualified_name,,ts_0891,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,using_directive>qualified_name,,ts_0891,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,using_directive>tuple_type,,ts_0891,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,using_directive>tuple_type,,ts_0891,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,using_directive>tuple_type,,ts_0891,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,using_directive>tuple_type,,ts_0891,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,using_statement>block,,ts_1029,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,using_statement>variable_declaration,,ts_1029,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declaration>array_type,,ts_1052,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declaration>array_type,,ts_1052,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declaration>array_type,,ts_1052,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declaration>function_pointer_type,,ts_0914,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declaration>generic_name,,ts_1319,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declaration>implicit_type,,ts_1321,,,type.has,,,IMPLICATION,94,93,MAPPED
csharp,variable_declaration>implicit_type,,ts_1321,,,type.origin,,,IMPLICATION,94,93,MAPPED
csharp,variable_declaration>nullable_type,,ts_0914,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declaration>pointer_type,,ts_0914,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declaration>ref_type,,ts_1323,,,syntax.child,,,IMPLICATION,4,138,MAPPED
csharp,variable_declaration>scoped_type,,ts_1011,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declaration>tuple_type,,ts_1324,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declaration>variable_declarator,,ts_1030,,,type.has,,,IMPLICATION,114,113,MAPPED
csharp,variable_declaration>variable_declarator,,ts_1030,,,type.origin,,,IMPLICATION,114,113,MAPPED
csharp,variable_declarator>anonymous_method_expression,,ts_0893,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declarator>anonymous_object_creation_expression,,ts_1325,,,binding.declares,,,IMPLICATION,3,64,MAPPED
csharp,variable_declarator>anonymous_object_creation_expression,,ts_1325,,,effect.has,,,IMPLICATION,3,79,MAPPED
csharp,variable_declarator>anonymous_object_creation_expression,,ts_1325,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declarator>array_creation_expression,,ts_0897,,,binding.declares,,,IMPLICATION,3,64,MAPPED
csharp,variable_declarator>array_creation_expression,,ts_0897,,,effect.has,,,IMPLICATION,3,79,MAPPED
csharp,variable_declarator>array_creation_expression,,ts_0897,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declarator>cast_expression,,ts_1328,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declarator>checked_expression,,ts_0919,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>checked_expression,,ts_0919,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,variable_declarator>checked_expression,,ts_0919,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,variable_declarator>checked_expression,,ts_0919,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>checked_expression,,ts_0919,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>collection_expression,,ts_1329,,,binding.declares,,,IMPLICATION,7,60,MAPPED
csharp,variable_declarator>collection_expression,,ts_1329,,,effect.has,,,IMPLICATION,7,75,MAPPED
csharp,variable_declarator>collection_expression,,ts_1329,,,syntax.child,,,IMPLICATION,7,135,MAPPED
csharp,variable_declarator>default_expression,,ts_1332,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,variable_declarator>default_expression,,ts_1332,,,data.def_use,,,IMPLICATION,2,33,MAPPED
csharp,variable_declarator>default_expression,,ts_1332,,,data.operand,,,IMPLICATION,2,26,MAPPED
csharp,variable_declarator>default_expression,,ts_1332,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,variable_declarator>default_expression,,ts_1332,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>element_access_expression,,ts_1048,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>identifier,,ts_1030,,,type.has,,,IMPLICATION,114,113,MAPPED
csharp,variable_declarator>identifier,,ts_1030,,,type.origin,,,IMPLICATION,114,113,MAPPED
csharp,variable_declarator>implicit_array_creation_expression,,ts_0960,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,variable_declarator>implicit_array_creation_expression,,ts_0960,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,variable_declarator>implicit_array_creation_expression,,ts_0960,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>implicit_object_creation_expression,,ts_0961,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>implicit_object_creation_expression,,ts_0961,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>implicit_object_creation_expression,,ts_0961,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>implicit_stackalloc_expression,,ts_0963,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>implicit_stackalloc_expression,,ts_0963,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>implicit_stackalloc_expression,,ts_0963,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>is_expression,,ts_1335,,,binding.declares,,,IMPLICATION,2,65,MAPPED
csharp,variable_declarator>is_expression,,ts_1335,,,data.def_use,,,IMPLICATION,2,33,MAPPED
csharp,variable_declarator>is_expression,,ts_1335,,,data.operand,,,IMPLICATION,2,26,MAPPED
csharp,variable_declarator>is_expression,,ts_1335,,,effect.has,,,IMPLICATION,2,80,MAPPED
csharp,variable_declarator>is_expression,,ts_1335,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>lambda_expression,,ts_1337,,,syntax.child,,,IMPLICATION,8,134,MAPPED
csharp,variable_declarator>makeref_expression,,ts_0975,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>makeref_expression,,ts_0975,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>makeref_expression,,ts_0975,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>member_access_expression,,ts_1338,,,syntax.child,,,IMPLICATION,3,139,MAPPED
csharp,variable_declarator>null_literal,,ts_1339,,,syntax.child,,,IMPLICATION,6,136,MAPPED
csharp,variable_declarator>object_creation_expression,,ts_1340,,,type.has,,,IMPLICATION,4,3,MAPPED
csharp,variable_declarator>object_creation_expression,,ts_1340,,,type.origin,,,IMPLICATION,4,3,MAPPED
csharp,variable_declarator>parenthesized_expression,,ts_1109,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>postfix_unary_expression,,ts_1341,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>postfix_unary_expression,,ts_1341,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>postfix_unary_expression,,ts_1341,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>prefix_unary_expression,,ts_1342,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,variable_declarator>query_expression,,ts_0954,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>range_expression,,ts_1048,,,syntax.child,,,IMPLICATION,2,140,MAPPED
csharp,variable_declarator>ref_expression,,ts_1343,,,syntax.child,,,IMPLICATION,4,138,MAPPED
csharp,variable_declarator>reftype_expression,,ts_1007,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>reftype_expression,,ts_1007,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>reftype_expression,,ts_1007,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>refvalue_expression,,ts_1008,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>refvalue_expression,,ts_1008,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>refvalue_expression,,ts_1008,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>sizeof_expression,,ts_1013,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>sizeof_expression,,ts_1013,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>sizeof_expression,,ts_1013,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>stackalloc_expression,,ts_1015,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,variable_declarator>stackalloc_expression,,ts_1015,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,variable_declarator>stackalloc_expression,,ts_1015,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,variable_declarator>switch_expression,,ts_1345,,,binding.declares,,,IMPLICATION,5,62,MAPPED
csharp,variable_declarator>switch_expression,,ts_1345,,,effect.has,,,IMPLICATION,5,77,MAPPED
csharp,variable_declarator>switch_expression,,ts_1345,,,syntax.child,,,IMPLICATION,5,137,MAPPED
csharp,variable_declarator>tuple_pattern,,ts_1313,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,when_clause>binary_expression,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,when_clause>prefix_unary_expression,,ts_1032,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,where_clause>binary_expression,,ts_0954,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,while_statement>boolean_literal,,ts_0932,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,while_statement>boolean_literal,,ts_0932,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,while_statement>boolean_literal,,ts_0932,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,while_statement>boolean_literal,,ts_0932,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,while_statement>boolean_literal,,ts_0932,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,while_statement>break_statement,,ts_0932,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,while_statement>break_statement,,ts_0932,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,while_statement>break_statement,,ts_0932,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,while_statement>break_statement,,ts_0932,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,while_statement>break_statement,,ts_0932,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,while_statement>continue_statement,,ts_0932,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,while_statement>continue_statement,,ts_0932,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,while_statement>continue_statement,,ts_0932,,,data.operand,,,IMPLICATION,1,27,MAPPED
csharp,while_statement>continue_statement,,ts_0932,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,while_statement>continue_statement,,ts_0932,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,binding.refers,,,IMPLICATION,1,8,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,data.def_use,,,IMPLICATION,1,34,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,name.resolves,,,IMPLICATION,1,8,MAPPED
csharp,with_expression>cast_expression,,ts_1347,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,with_expression>invocation_expression,,ts_1349,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,with_expression>invocation_expression,,ts_1349,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,with_expression>invocation_expression,,ts_1349,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,with_initializer>invocation_expression,,ts_1349,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,with_initializer>invocation_expression,,ts_1349,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,with_initializer>invocation_expression,,ts_1349,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,with_initializer>string_literal,,ts_1352,,,binding.declares,,,IMPLICATION,1,66,MAPPED
csharp,with_initializer>string_literal,,ts_1352,,,effect.has,,,IMPLICATION,1,81,MAPPED
csharp,with_initializer>string_literal,,ts_1352,,,syntax.child,,,IMPLICATION,1,141,MAPPED
csharp,yield_statement>integer_literal,,ts_0920,,,syntax.child,,,IMPLICATION,1,141,MAPPED
go,alias,,ts_1353,,,,arguments,,IMPLICATION,1,4,MAPPED
go,alias,,ts_1353,,,,effects,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,id,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,kind,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,members,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,name,,IMPLICATION,1,6,MAPPED
go,alias,,ts_1353,,,,operands,,IMPLICATION,1,4,MAPPED
go,alias,,ts_1353,,,,operation,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,parameters,,EXACT_VECTOR,1,0,MAPPED
go,alias,,ts_1353,,,,type_origin,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,type_ref,,IMPLICATION,1,7,MAPPED
go,alias,,ts_1353,,,,value,,IMPLICATION,1,4,MAPPED
go,arguments,,ts_1355,,,,parameters,,IMPLICATION,4,3,MAPPED
go,body,,ts_1356,,,,parameters,,IMPLICATION,5,4,MAPPED
go,element,,ts_1358,,,,arguments,,IMPLICATION,2,3,MAPPED
go,element,,ts_1358,,,,effects,,IMPLICATION,2,6,MAPPED
go,element,,ts_1358,,,,id,,IMPLICATION,2,6,MAPPED
go,element,,ts_1358,,,,kind,,IMPLICATION,2,6,MAPPED
go,element,,ts_1358,,,,members,,IMPLICATION,2,6,MAPPED
go,element,,ts_1358,,,,name,,IMPLICATION,2,5,MAPPED
go,element,,ts_1358,,,,operands,,IMPLICATION,2,3,MAPPED
go,element,,ts_1358,,,,operation,,IMPLICATION,2,6,MAPPED
go,element,,ts_1358,,,,parameters,,IMPLICATION,2,1,MAPPED
