case_id,language,case_name,failure_atom,value
618,python,Conditional if expressions,CONTAINER,true
618,python,Conditional if expressions,INDEX_SLICE,false
618,python,Conditional if expressions,CALL,true
618,python,Conditional if expressions,FUNCTION,false
618,python,Conditional if expressions,CLOSURE,false
618,python,Conditional if expressions,AGGREGATE,true
618,python,Conditional if expressions,COMPREHENSION,false
618,python,Conditional if expressions,PATTERN,false
618,python,Conditional if expressions,EXCEPTION,false
618,python,Conditional if expressions,ASYNC,false
618,python,Conditional if expressions,GENERIC,false
618,python,Conditional if expressions,RELATION,false
618,python,Conditional if expressions,FIELD,false
618,python,Conditional if expressions,SEMANTIC_LOWERING,false
618,python,Conditional if expressions,UAST_VALIDATION,false
619,python,Async context managers and iterators,LEXER,false
619,python,Async context managers and iterators,PARSER,true
619,python,Async context managers and iterators,DECLARATION,false
619,python,Async context managers and iterators,EXPRESSION,true
619,python,Async context managers and iterators,TYPE,false
619,python,Async context managers and iterators,CONTROL_FLOW,true
619,python,Async context managers and iterators,CONTAINER,true
619,python,Async context managers and iterators,INDEX_SLICE,false
619,python,Async context managers and iterators,CALL,false
619,python,Async context managers and iterators,FUNCTION,false
619,python,Async context managers and iterators,CLOSURE,false
619,python,Async context managers and iterators,AGGREGATE,true
619,python,Async context managers and iterators,COMPREHENSION,true
619,python,Async context managers and iterators,PATTERN,true
619,python,Async context managers and iterators,EXCEPTION,false
619,python,Async context managers and iterators,ASYNC,false
619,python,Async context managers and iterators,GENERIC,false
619,python,Async context managers and iterators,RELATION,false
619,python,Async context managers and iterators,FIELD,true
619,python,Async context managers and iterators,SEMANTIC_LOWERING,false
619,python,Async context managers and iterators,UAST_VALIDATION,false
627,python,Strings,LEXER,false
627,python,Strings,PARSER,true
627,python,Strings,DECLARATION,false
627,python,Strings,EXPRESSION,false
627,python,Strings,TYPE,false
627,python,Strings,CONTROL_FLOW,false
627,python,Strings,CONTAINER,false
627,python,Strings,INDEX_SLICE,false
627,python,Strings,CALL,false
627,python,Strings,FUNCTION,false
627,python,Strings,CLOSURE,false
627,python,Strings,AGGREGATE,false
627,python,Strings,COMPREHENSION,false
627,python,Strings,PATTERN,false
627,python,Strings,EXCEPTION,false
627,python,Strings,ASYNC,false
627,python,Strings,GENERIC,false
627,python,Strings,RELATION,false
627,python,Strings,FIELD,false
627,python,Strings,SEMANTIC_LOWERING,false
627,python,Strings,UAST_VALIDATION,false
629,python,Raw strings with escaped quotes,LEXER,false
629,python,Raw strings with escaped quotes,PARSER,true
629,python,Raw strings with escaped quotes,DECLARATION,false
629,python,Raw strings with escaped quotes,EXPRESSION,false
629,python,Raw strings with escaped quotes,TYPE,false
629,python,Raw strings with escaped quotes,CONTROL_FLOW,false
629,python,Raw strings with escaped quotes,CONTAINER,true
629,python,Raw strings with escaped quotes,INDEX_SLICE,false
629,python,Raw strings with escaped quotes,CALL,true
629,python,Raw strings with escaped quotes,FUNCTION,false
629,python,Raw strings with escaped quotes,CLOSURE,false
629,python,Raw strings with escaped quotes,AGGREGATE,true
629,python,Raw strings with escaped quotes,COMPREHENSION,false
629,python,Raw strings with escaped quotes,PATTERN,false
629,python,Raw strings with escaped quotes,EXCEPTION,false
629,python,Raw strings with escaped quotes,ASYNC,false
629,python,Raw strings with escaped quotes,GENERIC,false
629,python,Raw strings with escaped quotes,RELATION,false
629,python,Raw strings with escaped quotes,FIELD,false
629,python,Raw strings with escaped quotes,SEMANTIC_LOWERING,false
629,python,Raw strings with escaped quotes,UAST_VALIDATION,false
630,python,Format strings,LEXER,false
630,python,Format strings,PARSER,true
630,python,Format strings,DECLARATION,false
630,python,Format strings,EXPRESSION,true
630,python,Format strings,TYPE,false
630,python,Format strings,CONTROL_FLOW,true
630,python,Format strings,CONTAINER,true
630,python,Format strings,INDEX_SLICE,false
630,python,Format strings,CALL,true
630,python,Format strings,FUNCTION,true
630,python,Format strings,CLOSURE,false
630,python,Format strings,AGGREGATE,true
630,python,Format strings,COMPREHENSION,false
630,python,Format strings,PATTERN,false
630,python,Format strings,EXCEPTION,false
630,python,Format strings,ASYNC,false
630,python,Format strings,GENERIC,false
630,python,Format strings,RELATION,false
630,python,Format strings,FIELD,false
630,python,Format strings,SEMANTIC_LOWERING,false
630,python,Format strings,UAST_VALIDATION,false
640,python,Dictionary comprehensions,LEXER,false
640,python,Dictionary comprehensions,PARSER,true
640,python,Dictionary comprehensions,DECLARATION,false
640,python,Dictionary comprehensions,EXPRESSION,false
640,python,Dictionary comprehensions,TYPE,false
640,python,Dictionary comprehensions,CONTROL_FLOW,true
640,python,Dictionary comprehensions,CONTAINER,true
640,python,Dictionary comprehensions,INDEX_SLICE,false
640,python,Dictionary comprehensions,CALL,false
640,python,Dictionary comprehensions,FUNCTION,false
640,python,Dictionary comprehensions,CLOSURE,false
640,python,Dictionary comprehensions,AGGREGATE,true
640,python,Dictionary comprehensions,COMPREHENSION,true
640,python,Dictionary comprehensions,PATTERN,true
640,python,Dictionary comprehensions,EXCEPTION,false
640,python,Dictionary comprehensions,ASYNC,false
640,python,Dictionary comprehensions,GENERIC,false
640,python,Dictionary comprehensions,RELATION,false
640,python,Dictionary comprehensions,FIELD,false
640,python,Dictionary comprehensions,SEMANTIC_LOWERING,false
640,python,Dictionary comprehensions,UAST_VALIDATION,false
642,python,Set comprehensions,LEXER,false
642,python,Set comprehensions,PARSER,true
642,python,Set comprehensions,DECLARATION,false
642,python,Set comprehensions,EXPRESSION,false
642,python,Set comprehensions,TYPE,false
642,python,Set comprehensions,CONTROL_FLOW,true
642,python,Set comprehensions,CONTAINER,true
642,python,Set comprehensions,INDEX_SLICE,true
642,python,Set comprehensions,CALL,false
642,python,Set comprehensions,FUNCTION,false
642,python,Set comprehensions,CLOSURE,false
642,python,Set comprehensions,AGGREGATE,true
642,python,Set comprehensions,COMPREHENSION,true
642,python,Set comprehensions,PATTERN,true
642,python,Set comprehensions,EXCEPTION,false
642,python,Set comprehensions,ASYNC,false
642,python,Set comprehensions,GENERIC,false
642,python,Set comprehensions,RELATION,false
642,python,Set comprehensions,FIELD,false
642,python,Set comprehensions,SEMANTIC_LOWERING,false
642,python,Set comprehensions,UAST_VALIDATION,false
644,python,Generator expression,LEXER,false
644,python,Generator expression,PARSER,true
644,python,Generator expression,DECLARATION,false
644,python,Generator expression,EXPRESSION,true
644,python,Generator expression,TYPE,false
644,python,Generator expression,CONTROL_FLOW,true
644,python,Generator expression,CONTAINER,true
644,python,Generator expression,INDEX_SLICE,true
644,python,Generator expression,CALL,true
644,python,Generator expression,FUNCTION,false
644,python,Generator expression,CLOSURE,false
644,python,Generator expression,AGGREGATE,true
644,python,Generator expression,COMPREHENSION,false
644,python,Generator expression,PATTERN,true
644,python,Generator expression,EXCEPTION,false
644,python,Generator expression,ASYNC,false
644,python,Generator expression,GENERIC,false
644,python,Generator expression,RELATION,false
644,python,Generator expression,FIELD,false
644,python,Generator expression,SEMANTIC_LOWERING,false
644,python,Generator expression,UAST_VALIDATION,false
649,python,As patterns,LEXER,false
649,python,As patterns,PARSER,true
649,python,As patterns,DECLARATION,false
649,python,As patterns,EXPRESSION,true
649,python,As patterns,TYPE,false
649,python,As patterns,CONTROL_FLOW,false
649,python,As patterns,CONTAINER,true
649,python,As patterns,INDEX_SLICE,false
649,python,As patterns,CALL,true
649,python,As patterns,FUNCTION,false
649,python,As patterns,CLOSURE,false
649,python,As patterns,AGGREGATE,true
649,python,As patterns,COMPREHENSION,false
649,python,As patterns,PATTERN,true
649,python,As patterns,EXCEPTION,false
649,python,As patterns,ASYNC,false
649,python,As patterns,GENERIC,false
649,python,As patterns,RELATION,false
649,python,As patterns,FIELD,false
649,python,As patterns,SEMANTIC_LOWERING,false
649,python,As patterns,UAST_VALIDATION,false
655,python,If guards,LEXER,false
655,python,If guards,PARSER,true
655,python,If guards,DECLARATION,false
655,python,If guards,EXPRESSION,true
655,python,If guards,TYPE,false
655,python,If guards,CONTROL_FLOW,true
655,python,If guards,CONTAINER,false
655,python,If guards,INDEX_SLICE,false
655,python,If guards,CALL,false
655,python,If guards,FUNCTION,false
655,python,If guards,CLOSURE,false
655,python,If guards,AGGREGATE,false
655,python,If guards,COMPREHENSION,false
655,python,If guards,PATTERN,true
655,python,If guards,EXCEPTION,false
655,python,If guards,ASYNC,false
655,python,If guards,GENERIC,false
655,python,If guards,RELATION,false
655,python,If guards,FIELD,false
655,python,If guards,SEMANTIC_LOWERING,false
655,python,If guards,UAST_VALIDATION,false
656,python,Literals,LEXER,false
656,python,Literals,PARSER,true
656,python,Literals,DECLARATION,false
656,python,Literals,EXPRESSION,true
656,python,Literals,TYPE,false
656,python,Literals,CONTROL_FLOW,false
656,python,Literals,CONTAINER,false
656,python,Literals,INDEX_SLICE,false
656,python,Literals,CALL,false
656,python,Literals,FUNCTION,false
656,python,Literals,CLOSURE,false
656,python,Literals,AGGREGATE,false
656,python,Literals,COMPREHENSION,false
656,python,Literals,PATTERN,true
656,python,Literals,EXCEPTION,false
656,python,Literals,ASYNC,false
656,python,Literals,GENERIC,false
656,python,Literals,RELATION,false
656,python,Literals,FIELD,false
656,python,Literals,SEMANTIC_LOWERING,false
656,python,Literals,UAST_VALIDATION,false
657,python,Comma separated cases,LEXER,false
657,python,Comma separated cases,PARSER,true
657,python,Comma separated cases,DECLARATION,false
657,python,Comma separated cases,EXPRESSION,true
657,python,Comma separated cases,TYPE,false
657,python,Comma separated cases,CONTROL_FLOW,false
657,python,Comma separated cases,CONTAINER,true
657,python,Comma separated cases,INDEX_SLICE,false
657,python,Comma separated cases,CALL,false
657,python,Comma separated cases,FUNCTION,false
657,python,Comma separated cases,CLOSURE,false
657,python,Comma separated cases,AGGREGATE,true
657,python,Comma separated cases,COMPREHENSION,false
657,python,Comma separated cases,PATTERN,true
657,python,Comma separated cases,EXCEPTION,false
657,python,Comma separated cases,ASYNC,false
657,python,Comma separated cases,GENERIC,false
657,python,Comma separated cases,RELATION,false
657,python,Comma separated cases,FIELD,false
657,python,Comma separated cases,SEMANTIC_LOWERING,false
657,python,Comma separated cases,UAST_VALIDATION,false
658,python,Case terminating in comma,LEXER,false
658,python,Case terminating in comma,PARSER,true
658,python,Case terminating in comma,DECLARATION,false
658,python,Case terminating in comma,EXPRESSION,true
658,python,Case terminating in comma,TYPE,false
658,python,Case terminating in comma,CONTROL_FLOW,false
658,python,Case terminating in comma,CONTAINER,false
658,python,Case terminating in comma,INDEX_SLICE,false
658,python,Case terminating in comma,CALL,false
658,python,Case terminating in comma,FUNCTION,false
658,python,Case terminating in comma,CLOSURE,false
658,python,Case terminating in comma,AGGREGATE,false
658,python,Case terminating in comma,COMPREHENSION,false
658,python,Case terminating in comma,PATTERN,true
658,python,Case terminating in comma,EXCEPTION,false
658,python,Case terminating in comma,ASYNC,false
658,python,Case terminating in comma,GENERIC,false
658,python,Case terminating in comma,RELATION,false
658,python,Case terminating in comma,FIELD,false
658,python,Case terminating in comma,SEMANTIC_LOWERING,false
658,python,Case terminating in comma,UAST_VALIDATION,false
659,python,Multiple match patterns,LEXER,false
659,python,Multiple match patterns,PARSER,true
659,python,Multiple match patterns,DECLARATION,false
659,python,Multiple match patterns,EXPRESSION,true
659,python,Multiple match patterns,TYPE,false
659,python,Multiple match patterns,CONTROL_FLOW,false
659,python,Multiple match patterns,CONTAINER,true
659,python,Multiple match patterns,INDEX_SLICE,false
659,python,Multiple match patterns,CALL,true
659,python,Multiple match patterns,FUNCTION,false
659,python,Multiple match patterns,CLOSURE,false
659,python,Multiple match patterns,AGGREGATE,true
659,python,Multiple match patterns,COMPREHENSION,false
659,python,Multiple match patterns,PATTERN,true
659,python,Multiple match patterns,EXCEPTION,false
659,python,Multiple match patterns,ASYNC,false
659,python,Multiple match patterns,GENERIC,false
659,python,Multiple match patterns,RELATION,false
659,python,Multiple match patterns,FIELD,false
659,python,Multiple match patterns,SEMANTIC_LOWERING,false
659,python,Multiple match patterns,UAST_VALIDATION,false
660,python,"Match match, case case",LEXER,false
660,python,"Match match, case case",PARSER,true
660,python,"Match match, case case",DECLARATION,false
660,python,"Match match, case case",EXPRESSION,true
660,python,"Match match, case case",TYPE,false
660,python,"Match match, case case",CONTROL_FLOW,false
660,python,"Match match, case case",CONTAINER,false
660,python,"Match match, case case",INDEX_SLICE,false
660,python,"Match match, case case",CALL,false
660,python,"Match match, case case",FUNCTION,false
660,python,"Match match, case case",CLOSURE,false
660,python,"Match match, case case",AGGREGATE,false
660,python,"Match match, case case",COMPREHENSION,false
660,python,"Match match, case case",PATTERN,true
660,python,"Match match, case case",EXCEPTION,false
660,python,"Match match, case case",ASYNC,false
660,python,"Match match, case case",GENERIC,false
660,python,"Match match, case case",RELATION,false
660,python,"Match match, case case",FIELD,false
660,python,"Match match, case case",SEMANTIC_LOWERING,false
660,python,"Match match, case case",UAST_VALIDATION,false
661,python,Walrus match (Issue #150),LEXER,false
661,python,Walrus match (Issue #150),PARSER,true
661,python,Walrus match (Issue #150),DECLARATION,false
661,python,Walrus match (Issue #150),EXPRESSION,true
661,python,Walrus match (Issue #150),TYPE,false
661,python,Walrus match (Issue #150),CONTROL_FLOW,true
661,python,Walrus match (Issue #150),CONTAINER,true
661,python,Walrus match (Issue #150),INDEX_SLICE,false
661,python,Walrus match (Issue #150),CALL,true
661,python,Walrus match (Issue #150),FUNCTION,false
661,python,Walrus match (Issue #150),CLOSURE,false
661,python,Walrus match (Issue #150),AGGREGATE,true
661,python,Walrus match (Issue #150),COMPREHENSION,false
661,python,Walrus match (Issue #150),PATTERN,false
661,python,Walrus match (Issue #150),EXCEPTION,false
661,python,Walrus match (Issue #150),ASYNC,false
661,python,Walrus match (Issue #150),GENERIC,false
661,python,Walrus match (Issue #150),RELATION,false
661,python,Walrus match (Issue #150),FIELD,false
661,python,Walrus match (Issue #150),SEMANTIC_LOWERING,false
661,python,Walrus match (Issue #150),UAST_VALIDATION,false
662,python,Matching objects,LEXER,false
662,python,Matching objects,PARSER,true
662,python,Matching objects,DECLARATION,false
662,python,Matching objects,EXPRESSION,true
662,python,Matching objects,TYPE,false
662,python,Matching objects,CONTROL_FLOW,false
662,python,Matching objects,CONTAINER,true
662,python,Matching objects,INDEX_SLICE,false
662,python,Matching objects,CALL,true
662,python,Matching objects,FUNCTION,false
662,python,Matching objects,CLOSURE,false
662,python,Matching objects,AGGREGATE,true
662,python,Matching objects,COMPREHENSION,false
662,python,Matching objects,PATTERN,true
662,python,Matching objects,EXCEPTION,false
662,python,Matching objects,ASYNC,false
662,python,Matching objects,GENERIC,false
662,python,Matching objects,RELATION,false
662,python,Matching objects,FIELD,false
662,python,Matching objects,SEMANTIC_LOWERING,false
662,python,Matching objects,UAST_VALIDATION,false
663,python,Positional arguments,LEXER,false
663,python,Positional arguments,PARSER,true
663,python,Positional arguments,DECLARATION,false
663,python,Positional arguments,EXPRESSION,true
663,python,Positional arguments,TYPE,false
663,python,Positional arguments,CONTROL_FLOW,false
663,python,Positional arguments,CONTAINER,true
663,python,Positional arguments,INDEX_SLICE,false
663,python,Positional arguments,CALL,true
663,python,Positional arguments,FUNCTION,false
663,python,Positional arguments,CLOSURE,false
663,python,Positional arguments,AGGREGATE,true
663,python,Positional arguments,COMPREHENSION,false
663,python,Positional arguments,PATTERN,true
663,python,Positional arguments,EXCEPTION,false
663,python,Positional arguments,ASYNC,false
663,python,Positional arguments,GENERIC,false
663,python,Positional arguments,RELATION,false
663,python,Positional arguments,FIELD,false
663,python,Positional arguments,SEMANTIC_LOWERING,false
663,python,Positional arguments,UAST_VALIDATION,false
664,python,Constants and enums,LEXER,false
664,python,Constants and enums,PARSER,true
664,python,Constants and enums,DECLARATION,false
664,python,Constants and enums,EXPRESSION,true
664,python,Constants and enums,TYPE,false
664,python,Constants and enums,CONTROL_FLOW,false
664,python,Constants and enums,CONTAINER,true
664,python,Constants and enums,INDEX_SLICE,false
664,python,Constants and enums,CALL,true
664,python,Constants and enums,FUNCTION,false
664,python,Constants and enums,CLOSURE,false
664,python,Constants and enums,AGGREGATE,true
664,python,Constants and enums,COMPREHENSION,false
664,python,Constants and enums,PATTERN,true
664,python,Constants and enums,EXCEPTION,false
664,python,Constants and enums,ASYNC,false
664,python,Constants and enums,GENERIC,false
664,python,Constants and enums,RELATION,false
664,python,Constants and enums,FIELD,false
664,python,Constants and enums,SEMANTIC_LOWERING,false
664,python,Constants and enums,UAST_VALIDATION,false
667,python,Complex case patterns on classes,LEXER,false
667,python,Complex case patterns on classes,PARSER,true
667,python,Complex case patterns on classes,DECLARATION,false
667,python,Complex case patterns on classes,EXPRESSION,true
667,python,Complex case patterns on classes,TYPE,false
667,python,Complex case patterns on classes,CONTROL_FLOW,false
667,python,Complex case patterns on classes,CONTAINER,true
667,python,Complex case patterns on classes,INDEX_SLICE,false
667,python,Complex case patterns on classes,CALL,true
667,python,Complex case patterns on classes,FUNCTION,false
667,python,Complex case patterns on classes,CLOSURE,false
667,python,Complex case patterns on classes,AGGREGATE,true
667,python,Complex case patterns on classes,COMPREHENSION,false
667,python,Complex case patterns on classes,PATTERN,true
667,python,Complex case patterns on classes,EXCEPTION,false
667,python,Complex case patterns on classes,ASYNC,false
667,python,Complex case patterns on classes,GENERIC,false
667,python,Complex case patterns on classes,RELATION,false
667,python,Complex case patterns on classes,FIELD,false
667,python,Complex case patterns on classes,SEMANTIC_LOWERING,false
667,python,Complex case patterns on classes,UAST_VALIDATION,false
668,python,Complex case patterns on complex numbers,LEXER,false
668,python,Complex case patterns on complex numbers,PARSER,true
668,python,Complex case patterns on complex numbers,DECLARATION,false
668,python,Complex case patterns on complex numbers,EXPRESSION,true
668,python,Complex case patterns on complex numbers,TYPE,false
668,python,Complex case patterns on complex numbers,CONTROL_FLOW,false
668,python,Complex case patterns on complex numbers,CONTAINER,false
668,python,Complex case patterns on complex numbers,INDEX_SLICE,false
668,python,Complex case patterns on complex numbers,CALL,false
668,python,Complex case patterns on complex numbers,FUNCTION,false
668,python,Complex case patterns on complex numbers,CLOSURE,false
668,python,Complex case patterns on complex numbers,AGGREGATE,false
668,python,Complex case patterns on complex numbers,COMPREHENSION,false
668,python,Complex case patterns on complex numbers,PATTERN,true
668,python,Complex case patterns on complex numbers,EXCEPTION,false
668,python,Complex case patterns on complex numbers,ASYNC,false
668,python,Complex case patterns on complex numbers,GENERIC,false
668,python,Complex case patterns on complex numbers,RELATION,false
668,python,Complex case patterns on complex numbers,FIELD,false
668,python,Complex case patterns on complex numbers,SEMANTIC_LOWERING,false
668,python,Complex case patterns on complex numbers,UAST_VALIDATION,false
669,python,Maybe sequence pattern right hand side precedence validation,LEXER,false
669,python,Maybe sequence pattern right hand side precedence validation,PARSER,true
669,python,Maybe sequence pattern right hand side precedence validation,DECLARATION,false
669,python,Maybe sequence pattern right hand side precedence validation,EXPRESSION,true
669,python,Maybe sequence pattern right hand side precedence validation,TYPE,false
669,python,Maybe sequence pattern right hand side precedence validation,CONTROL_FLOW,false
669,python,Maybe sequence pattern right hand side precedence validation,CONTAINER,false
669,python,Maybe sequence pattern right hand side precedence validation,INDEX_SLICE,false
669,python,Maybe sequence pattern right hand side precedence validation,CALL,false
669,python,Maybe sequence pattern right hand side precedence validation,FUNCTION,false
669,python,Maybe sequence pattern right hand side precedence validation,CLOSURE,false
669,python,Maybe sequence pattern right hand side precedence validation,AGGREGATE,false
669,python,Maybe sequence pattern right hand side precedence validation,COMPREHENSION,false
669,python,Maybe sequence pattern right hand side precedence validation,PATTERN,true
669,python,Maybe sequence pattern right hand side precedence validation,EXCEPTION,false
669,python,Maybe sequence pattern right hand side precedence validation,ASYNC,false
669,python,Maybe sequence pattern right hand side precedence validation,GENERIC,false
669,python,Maybe sequence pattern right hand side precedence validation,RELATION,false
669,python,Maybe sequence pattern right hand side precedence validation,FIELD,false
669,python,Maybe sequence pattern right hand side precedence validation,SEMANTIC_LOWERING,false
669,python,Maybe sequence pattern right hand side precedence validation,UAST_VALIDATION,false
673,python,Print statements,LEXER,false
673,python,Print statements,PARSER,true
673,python,Print statements,DECLARATION,false
673,python,Print statements,EXPRESSION,true
673,python,Print statements,TYPE,false
673,python,Print statements,CONTROL_FLOW,false
673,python,Print statements,CONTAINER,false
673,python,Print statements,INDEX_SLICE,false
673,python,Print statements,CALL,false
673,python,Print statements,FUNCTION,false
673,python,Print statements,CLOSURE,false
673,python,Print statements,AGGREGATE,false
673,python,Print statements,COMPREHENSION,false
673,python,Print statements,PATTERN,false
673,python,Print statements,EXCEPTION,false
673,python,Print statements,ASYNC,false
673,python,Print statements,GENERIC,false
673,python,Print statements,RELATION,false
673,python,Print statements,FIELD,false
673,python,Print statements,SEMANTIC_LOWERING,false
673,python,Print statements,UAST_VALIDATION,false
674,python,Print statements with redirection,LEXER,false
674,python,Print statements with redirection,PARSER,true
674,python,Print statements with redirection,DECLARATION,false
674,python,Print statements with redirection,EXPRESSION,true
674,python,Print statements with redirection,TYPE,false
674,python,Print statements with redirection,CONTROL_FLOW,false
674,python,Print statements with redirection,CONTAINER,false
674,python,Print statements with redirection,INDEX_SLICE,false
674,python,Print statements with redirection,CALL,false
674,python,Print statements with redirection,FUNCTION,false
674,python,Print statements with redirection,CLOSURE,false
674,python,Print statements with redirection,AGGREGATE,false
674,python,Print statements with redirection,COMPREHENSION,false
674,python,Print statements with redirection,PATTERN,false
674,python,Print statements with redirection,EXCEPTION,false
674,python,Print statements with redirection,ASYNC,false
674,python,Print statements with redirection,GENERIC,false
674,python,Print statements with redirection,RELATION,false
674,python,Print statements with redirection,FIELD,false
674,python,Print statements with redirection,SEMANTIC_LOWERING,false
674,python,Print statements with redirection,UAST_VALIDATION,false
675,python,Assert statements,LEXER,false
675,python,Assert statements,PARSER,true
675,python,Assert statements,DECLARATION,false
675,python,Assert statements,EXPRESSION,true
675,python,Assert statements,TYPE,false
675,python,Assert statements,CONTROL_FLOW,false
675,python,Assert statements,CONTAINER,false
675,python,Assert statements,INDEX_SLICE,false
675,python,Assert statements,CALL,false
675,python,Assert statements,FUNCTION,false
675,python,Assert statements,CLOSURE,false
675,python,Assert statements,AGGREGATE,false
675,python,Assert statements,COMPREHENSION,false
675,python,Assert statements,PATTERN,false
675,python,Assert statements,EXCEPTION,false
675,python,Assert statements,ASYNC,false
675,python,Assert statements,GENERIC,false
675,python,Assert statements,RELATION,false
675,python,Assert statements,FIELD,false
675,python,Assert statements,SEMANTIC_LOWERING,false
675,python,Assert statements,UAST_VALIDATION,false
676,python,Expression statements,LEXER,false
676,python,Expression statements,PARSER,true
676,python,Expression statements,DECLARATION,false
676,python,Expression statements,EXPRESSION,true
676,python,Expression statements,TYPE,false
676,python,Expression statements,CONTROL_FLOW,false
676,python,Expression statements,CONTAINER,true
676,python,Expression statements,INDEX_SLICE,false
676,python,Expression statements,CALL,false
676,python,Expression statements,FUNCTION,false
676,python,Expression statements,CLOSURE,false
676,python,Expression statements,AGGREGATE,true
676,python,Expression statements,COMPREHENSION,false
676,python,Expression statements,PATTERN,false
676,python,Expression statements,EXCEPTION,false
676,python,Expression statements,ASYNC,false
676,python,Expression statements,GENERIC,false
676,python,Expression statements,RELATION,false
676,python,Expression statements,FIELD,false
676,python,Expression statements,SEMANTIC_LOWERING,false
676,python,Expression statements,UAST_VALIDATION,false
677,python,Delete statements,LEXER,false
677,python,Delete statements,PARSER,true
677,python,Delete statements,DECLARATION,false
677,python,Delete statements,EXPRESSION,true
677,python,Delete statements,TYPE,false
677,python,Delete statements,CONTROL_FLOW,false
677,python,Delete statements,CONTAINER,true
677,python,Delete statements,INDEX_SLICE,true
677,python,Delete statements,CALL,false
677,python,Delete statements,FUNCTION,false
677,python,Delete statements,CLOSURE,false
677,python,Delete statements,AGGREGATE,true
677,python,Delete statements,COMPREHENSION,false
677,python,Delete statements,PATTERN,false
677,python,Delete statements,EXCEPTION,false
677,python,Delete statements,ASYNC,false
677,python,Delete statements,GENERIC,false
677,python,Delete statements,RELATION,false
677,python,Delete statements,FIELD,false
677,python,Delete statements,SEMANTIC_LOWERING,false
677,python,Delete statements,UAST_VALIDATION,false
679,python,Return statements,LEXER,false
679,python,Return statements,PARSER,true
679,python,Return statements,DECLARATION,false
679,python,Return statements,EXPRESSION,true
679,python,Return statements,TYPE,false
679,python,Return statements,CONTROL_FLOW,false
679,python,Return statements,CONTAINER,true
679,python,Return statements,INDEX_SLICE,false
679,python,Return statements,CALL,false
679,python,Return statements,FUNCTION,false
679,python,Return statements,CLOSURE,false
679,python,Return statements,AGGREGATE,true
679,python,Return statements,COMPREHENSION,false
679,python,Return statements,PATTERN,false
679,python,Return statements,EXCEPTION,false
679,python,Return statements,ASYNC,false
679,python,Return statements,GENERIC,false
679,python,Return statements,RELATION,false
679,python,Return statements,FIELD,false
679,python,Return statements,SEMANTIC_LOWERING,false
679,python,Return statements,UAST_VALIDATION,false
684,python,For statements,LEXER,false
684,python,For statements,PARSER,true
684,python,For statements,DECLARATION,false
684,python,For statements,EXPRESSION,false
684,python,For statements,TYPE,false
684,python,For statements,CONTROL_FLOW,true
684,python,For statements,CONTAINER,true
684,python,For statements,INDEX_SLICE,false
684,python,For statements,CALL,true
684,python,For statements,FUNCTION,false
684,python,For statements,CLOSURE,false
684,python,For statements,AGGREGATE,true
684,python,For statements,COMPREHENSION,false
684,python,For statements,PATTERN,true
684,python,For statements,EXCEPTION,false
684,python,For statements,ASYNC,false
684,python,For statements,GENERIC,false
684,python,For statements,RELATION,false
684,python,For statements,FIELD,true
684,python,For statements,SEMANTIC_LOWERING,false
684,python,For statements,UAST_VALIDATION,false
685,python,Try statements,LEXER,false
685,python,Try statements,PARSER,true
685,python,Try statements,DECLARATION,false
685,python,Try statements,EXPRESSION,true
685,python,Try statements,TYPE,false
685,python,Try statements,CONTROL_FLOW,false
685,python,Try statements,CONTAINER,false
685,python,Try statements,INDEX_SLICE,false
685,python,Try statements,CALL,false
685,python,Try statements,FUNCTION,false
685,python,Try statements,CLOSURE,false
685,python,Try statements,AGGREGATE,false
685,python,Try statements,COMPREHENSION,false
685,python,Try statements,PATTERN,true
685,python,Try statements,EXCEPTION,true
685,python,Try statements,ASYNC,false
685,python,Try statements,GENERIC,false
685,python,Try statements,RELATION,false
685,python,Try statements,FIELD,true
685,python,Try statements,SEMANTIC_LOWERING,false
685,python,Try statements,UAST_VALIDATION,false
686,python,With statements,LEXER,false
686,python,With statements,PARSER,true
686,python,With statements,DECLARATION,false
686,python,With statements,EXPRESSION,true
686,python,With statements,TYPE,false
686,python,With statements,CONTROL_FLOW,false
686,python,With statements,CONTAINER,true
686,python,With statements,INDEX_SLICE,false
686,python,With statements,CALL,true
686,python,With statements,FUNCTION,false
686,python,With statements,CLOSURE,false
686,python,With statements,AGGREGATE,true
686,python,With statements,COMPREHENSION,false
686,python,With statements,PATTERN,true
686,python,With statements,EXCEPTION,false
686,python,With statements,ASYNC,false
686,python,With statements,GENERIC,false
686,python,With statements,RELATION,false
686,python,With statements,FIELD,false
686,python,With statements,SEMANTIC_LOWERING,false
686,python,With statements,UAST_VALIDATION,false
699,python,Global statements,LEXER,false
699,python,Global statements,PARSER,true
699,python,Global statements,DECLARATION,false
699,python,Global statements,EXPRESSION,true
699,python,Global statements,TYPE,false
699,python,Global statements,CONTROL_FLOW,false
699,python,Global statements,CONTAINER,false
699,python,Global statements,INDEX_SLICE,false
699,python,Global statements,CALL,false
699,python,Global statements,FUNCTION,false
699,python,Global statements,CLOSURE,false
699,python,Global statements,AGGREGATE,false
699,python,Global statements,COMPREHENSION,false
699,python,Global statements,PATTERN,false
699,python,Global statements,EXCEPTION,false
699,python,Global statements,ASYNC,false
699,python,Global statements,GENERIC,false
699,python,Global statements,RELATION,false
699,python,Global statements,FIELD,false
699,python,Global statements,SEMANTIC_LOWERING,false
699,python,Global statements,UAST_VALIDATION,false
