source_id,language,ecosystem,name,version,url,reference,format
cran:designer@0.3.0,r,cran,designer,0.3.0,https://cran.r-project.org/src/contrib/designer_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:desk@1.1.2,r,cran,desk,1.1.2,https://cran.r-project.org/src/contrib/desk_1.1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:detectseparation@0.4.0,r,cran,detectseparation,0.4.0,https://cran.r-project.org/src/contrib/detectseparation_0.4.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:detzrcr@0.3.3,r,cran,detzrcr,0.3.3,https://cran.r-project.org/src/contrib/detzrcr_0.3.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dfeR@1.0.1,r,cran,dfeR,1.0.1,https://cran.r-project.org/src/contrib/dfeR_1.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dfidx@0.2-0,r,cran,dfidx,0.2-0,https://cran.r-project.org/src/contrib/dfidx_0.2-0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dfphase1@1.2.0,r,cran,dfphase1,1.2.0,https://cran.r-project.org/src/contrib/dfphase1_1.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dhga@0.1,r,cran,dhga,0.1,https://cran.r-project.org/src/contrib/dhga_0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:di@1.1.4,r,cran,di,1.1.4,https://cran.r-project.org/src/contrib/di_1.1.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:diffIRT@1.5,r,cran,diffIRT,1.5,https://cran.r-project.org/src/contrib/diffIRT_1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:diffdriver@0.1.7,r,cran,diffdriver,0.1.7,https://cran.r-project.org/src/contrib/diffdriver_0.1.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:digiNORM@0.1.0,r,cran,digiNORM,0.1.0,https://cran.r-project.org/src/contrib/digiNORM_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dipsaus@0.3.5,r,cran,dipsaus,0.3.5,https://cran.r-project.org/src/contrib/dipsaus_0.3.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:directAgeStd@0.0.2,r,cran,directAgeStd,0.0.2,https://cran.r-project.org/src/contrib/directAgeStd_0.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:discoveR@3.1.7,r,cran,discoveR,3.1.7,https://cran.r-project.org/src/contrib/discoveR_3.1.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:discovr@1.0.0,r,cran,discovr,1.0.0,https://cran.r-project.org/src/contrib/discovr_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dismo@1.3-16,r,cran,dismo,1.3-16,https://cran.r-project.org/src/contrib/dismo_1.3-16.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dissever@0.2-3,r,cran,dissever,0.2-3,https://cran.r-project.org/src/contrib/dissever_0.2-3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dissimilarities@0.3.0,r,cran,dissimilarities,0.3.0,https://cran.r-project.org/src/contrib/dissimilarities_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:distdichoR@0.1-1,r,cran,distdichoR,0.1-1,https://cran.r-project.org/src/contrib/distdichoR_0.1-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:distillery@1.2-2,r,cran,distillery,1.2-2,https://cran.r-project.org/src/contrib/distillery_1.2-2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:distplyr@0.2.0,r,cran,distplyr,0.2.0,https://cran.r-project.org/src/contrib/distplyr_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:distrDoc@2.8.5,r,cran,distrDoc,2.8.5,https://cran.r-project.org/src/contrib/distrDoc_2.8.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:distributions3@0.3.0,r,cran,distributions3,0.3.0,https://cran.r-project.org/src/contrib/distributions3_0.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:divDyn@0.8.3,r,cran,divDyn,0.8.3,https://cran.r-project.org/src/contrib/divDyn_0.8.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:diversitree@0.10-1,r,cran,diversitree,0.10-1,https://cran.r-project.org/src/contrib/diversitree_0.10-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:diversityArch@0.4.0,r,cran,diversityArch,0.4.0,https://cran.r-project.org/src/contrib/diversityArch_0.4.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dlmwwbe@0.1.0,r,cran,dlmwwbe,0.1.0,https://cran.r-project.org/src/contrib/dlmwwbe_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:doRedis@3.0.3,r,cran,doRedis,3.0.3,https://cran.r-project.org/src/contrib/doRedis_3.0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:doclisting@0.1.0,r,cran,doclisting,0.1.0,https://cran.r-project.org/src/contrib/doclisting_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dormancy@0.1.0,r,cran,dormancy,0.1.0,https://cran.r-project.org/src/contrib/dormancy_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dosearch@1.0.12,r,cran,dosearch,1.0.12,https://cran.r-project.org/src/contrib/dosearch_1.0.12.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dotprofile@0.0.1,r,cran,dotprofile,0.0.1,https://cran.r-project.org/src/contrib/dotprofile_0.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dowser@2.5.1,r,cran,dowser,2.5.1,https://cran.r-project.org/src/contrib/dowser_2.5.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dpseg@0.1.1,r,cran,dpseg,0.1.1,https://cran.r-project.org/src/contrib/dpseg_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dr4pl@2.0.0,r,cran,dr4pl,2.0.0,https://cran.r-project.org/src/contrib/dr4pl_2.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dragracer@0.1.7,r,cran,dragracer,0.1.7,https://cran.r-project.org/src/contrib/dragracer_0.1.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:drda@2.0.5,r,cran,drda,2.0.5,https://cran.r-project.org/src/contrib/drda_2.0.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:drhutools@1.1.1,r,cran,drhutools,1.1.1,https://cran.r-project.org/src/contrib/drhutools_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:drmeta@0.2.2,r,cran,drmeta,0.2.2,https://cran.r-project.org/src/contrib/drmeta_0.2.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dsb@2.0.1,r,cran,dsb,2.0.1,https://cran.r-project.org/src/contrib/dsb_2.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dsrTest@1.0.0,r,cran,dsrTest,1.0.0,https://cran.r-project.org/src/contrib/dsrTest_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dstat2x2xk@0.2.0,r,cran,dstat2x2xk,0.2.0,https://cran.r-project.org/src/contrib/dstat2x2xk_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dtangle@2.0.10,r,cran,dtangle,2.0.10,https://cran.r-project.org/src/contrib/dtangle_2.0.10.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dtgiw@1.1.0,r,cran,dtgiw,1.1.0,https://cran.r-project.org/src/contrib/dtgiw_1.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dtplyr@1.3.3,r,cran,dtplyr,1.3.3,https://cran.r-project.org/src/contrib/dtplyr_1.3.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dwmmlRidge@0.1.1,r,cran,dwmmlRidge,0.1.1,https://cran.r-project.org/src/contrib/dwmmlRidge_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dycdtools@0.4.4,r,cran,dycdtools,0.4.4,https://cran.r-project.org/src/contrib/dycdtools_0.4.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dyn@0.2-9.6,r,cran,dyn,0.2-9.6,https://cran.r-project.org/src/contrib/dyn_0.2-9.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dynConfiR@1.1.1,r,cran,dynConfiR,1.1.1,https://cran.r-project.org/src/contrib/dynConfiR_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dynRB@0.19,r,cran,dynRB,0.19,https://cran.r-project.org/src/contrib/dynRB_0.19.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dynparam@1.0.2,r,cran,dynparam,1.0.2,https://cran.r-project.org/src/contrib/dynparam_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:dynsurv@0.4-7,r,cran,dynsurv,0.4-7,https://cran.r-project.org/src/contrib/dynsurv_0.4-7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eFRED@0.1.0,r,cran,eFRED,0.1.0,https://cran.r-project.org/src/contrib/eFRED_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eaf@2.5.2,r,cran,eaf,2.5.2,https://cran.r-project.org/src/contrib/eaf_2.5.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:earthUI@0.8.0,r,cran,earthUI,0.8.0,https://cran.r-project.org/src/contrib/earthUI_0.8.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:easy.glmnet@1.1,r,cran,easy.glmnet,1.1,https://cran.r-project.org/src/contrib/easy.glmnet_1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:easyPSID@0.1.3,r,cran,easyPSID,0.1.3,https://cran.r-project.org/src/contrib/easyPSID_0.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:easySVG@0.1.0,r,cran,easySVG,0.1.0,https://cran.r-project.org/src/contrib/easySVG_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:easyanova@11.0,r,cran,easyanova,11.0,https://cran.r-project.org/src/contrib/easyanova_11.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eatTools@0.7.9,r,cran,eatTools,0.7.9,https://cran.r-project.org/src/contrib/eatTools_0.7.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ebdm@3.0.1,r,cran,ebdm,3.0.1,https://cran.r-project.org/src/contrib/ebdm_3.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ebmstate@0.1.5,r,cran,ebmstate,0.1.5,https://cran.r-project.org/src/contrib/ebmstate_0.1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ebvcube@0.5.3,r,cran,ebvcube,0.5.3,https://cran.r-project.org/src/contrib/ebvcube_0.5.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ecic@0.0.4,r,cran,ecic,0.0.4,https://cran.r-project.org/src/contrib/ecic_0.0.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ecocomDP@1.3.2,r,cran,ecocomDP,1.3.2,https://cran.r-project.org/src/contrib/ecocomDP_1.3.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ecode@0.1.0,r,cran,ecode,0.1.0,https://cran.r-project.org/src/contrib/ecode_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ecolMod@1.2.6.4,r,cran,ecolMod,1.2.6.4,https://cran.r-project.org/src/contrib/ecolMod_1.2.6.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:econdataverse@0.1.2,r,cran,econdataverse,0.1.2,https://cran.r-project.org/src/contrib/econdataverse_0.1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ecpromethee@0.1.0,r,cran,ecpromethee,0.1.0,https://cran.r-project.org/src/contrib/ecpromethee_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:edecob@1.2.2,r,cran,edecob,1.2.2,https://cran.r-project.org/src/contrib/edecob_1.2.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:edfinr@0.2.0,r,cran,edfinr,0.2.0,https://cran.r-project.org/src/contrib/edfinr_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:edgebundle@1.0.0,r,cran,edgebundle,1.0.0,https://cran.r-project.org/src/contrib/edgebundle_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:edgedata@0.2.0,r,cran,edgedata,0.2.0,https://cran.r-project.org/src/contrib/edgedata_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:edstan@1.1.0,r,cran,edstan,1.1.0,https://cran.r-project.org/src/contrib/edstan_1.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:educationdata@0.1.5,r,cran,educationdata,0.1.5,https://cran.r-project.org/src/contrib/educationdata_0.1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eiPack@0.2-2,r,cran,eiPack,0.2-2,https://cran.r-project.org/src/contrib/eiPack_0.2-2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:electsys21@0.1.0,r,cran,electsys21,0.1.0,https://cran.r-project.org/src/contrib/electsys21_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:elexr@1.0,r,cran,elexr,1.0,https://cran.r-project.org/src/contrib/elexr_1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emBALVI@0.1.0,r,cran,emBALVI,0.1.0,https://cran.r-project.org/src/contrib/emBALVI_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emoa@0.5-3,r,cran,emoa,0.5-3,https://cran.r-project.org/src/contrib/emoa_0.5-3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emphatic@0.1.8,r,cran,emphatic,0.1.8,https://cran.r-project.org/src/contrib/emphatic_0.1.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emplik@1.3-3,r,cran,emplik,1.3-3,https://cran.r-project.org/src/contrib/emplik_1.3-3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emplikCS@0.4,r,cran,emplikCS,0.4,https://cran.r-project.org/src/contrib/emplikCS_0.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:emstreeR@3.2.0,r,cran,emstreeR,3.2.0,https://cran.r-project.org/src/contrib/emstreeR_3.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:encode@0.3.7,r,cran,encode,0.3.7,https://cran.r-project.org/src/contrib/encode_0.3.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:enviPat@2.8,r,cran,enviPat,2.8,https://cran.r-project.org/src/contrib/enviPat_2.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:epitools@0.5-10.1,r,cran,epitools,0.5-10.1,https://cran.r-project.org/src/contrib/epitools_0.5-10.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:epitrix@0.4.1,r,cran,epitrix,0.4.1,https://cran.r-project.org/src/contrib/epitrix_0.4.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:epo@0.1.0,r,cran,epo,0.1.0,https://cran.r-project.org/src/contrib/epo_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:equateMultiple@1.1.3,r,cran,equateMultiple,1.1.3,https://cran.r-project.org/src/contrib/equateMultiple_1.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ergmharris@1.0,r,cran,ergmharris,1.0,https://cran.r-project.org/src/contrib/ergmharris_1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ergmito@0.3-2,r,cran,ergmito,0.3-2,https://cran.r-project.org/src/contrib/ergmito_0.3-2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:erify@0.6.0,r,cran,erify,0.6.0,https://cran.r-project.org/src/contrib/erify_0.6.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:ervissexplore@0.1.0,r,cran,ervissexplore,0.1.0,https://cran.r-project.org/src/contrib/ervissexplore_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:esemifar@2.0.1,r,cran,esemifar,2.0.1,https://cran.r-project.org/src/contrib/esemifar_2.0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:esmisc@0.0.3,r,cran,esmisc,0.0.3,https://cran.r-project.org/src/contrib/esmisc_0.0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:etl@0.4.3,r,cran,etl,0.4.3,https://cran.r-project.org/src/contrib/etl_0.4.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:etrader@0.1.5,r,cran,etrader,0.1.5,https://cran.r-project.org/src/contrib/etrader_0.1.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eudract@1.1.1,r,cran,eudract,1.1.1,https://cran.r-project.org/src/contrib/eudract_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:evabic@0.1.4,r,cran,evabic,0.1.4,https://cran.r-project.org/src/contrib/evabic_0.1.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:eventstream@0.1.1,r,cran,eventstream,0.1.1,https://cran.r-project.org/src/contrib/eventstream_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:exams@2.4-4,r,cran,exams,2.4-4,https://cran.r-project.org/src/contrib/exams_2.4-4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:exams2learnr@0.1-1,r,cran,exams2learnr,0.1-1,https://cran.r-project.org/src/contrib/exams2learnr_0.1-1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:exdqlm@1.1.1,r,cran,exdqlm,1.1.1,https://cran.r-project.org/src/contrib/exdqlm_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:executablePackeR@0.0.2,r,cran,executablePackeR,0.0.2,https://cran.r-project.org/src/contrib/executablePackeR_0.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:expSBM@1.3.6,r,cran,expSBM,1.3.6,https://cran.r-project.org/src/contrib/expSBM_1.3.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:exteriorMatch@1.0.0,r,cran,exteriorMatch,1.0.0,https://cran.r-project.org/src/contrib/exteriorMatch_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:extraoperators@0.4.0,r,cran,extraoperators,0.4.0,https://cran.r-project.org/src/contrib/extraoperators_0.4.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fImport@4052.89,r,cran,fImport,4052.89,https://cran.r-project.org/src/contrib/fImport_4052.89.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fPASS@1.0.0,r,cran,fPASS,1.0.0,https://cran.r-project.org/src/contrib/fPASS_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fRLR@1.3.0,r,cran,fRLR,1.3.0,https://cran.r-project.org/src/contrib/fRLR_1.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fUnitRoots@4052.82,r,cran,fUnitRoots,4052.82,https://cran.r-project.org/src/contrib/fUnitRoots_4052.82.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:factiv@0.1.0,r,cran,factiv,0.1.0,https://cran.r-project.org/src/contrib/factiv_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:factorH@0.6.0,r,cran,factorH,0.6.0,https://cran.r-project.org/src/contrib/factorH_0.6.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:falsifyr@1.0.0,r,cran,falsifyr,1.0.0,https://cran.r-project.org/src/contrib/falsifyr_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fam.recrisk@0.1,r,cran,fam.recrisk,0.1,https://cran.r-project.org/src/contrib/fam.recrisk_0.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fastGraph@2.1,r,cran,fastGraph,2.1,https://cran.r-project.org/src/contrib/fastGraph_2.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fastICA@1.2-8,r,cran,fastICA,1.2-8,https://cran.r-project.org/src/contrib/fastICA_1.2-8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fastlogitME@0.1.0,r,cran,fastlogitME,0.1.0,https://cran.r-project.org/src/contrib/fastlogitME_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fastml@0.7.10,r,cran,fastml,0.7.10,https://cran.r-project.org/src/contrib/fastml_0.7.10.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fat2Lpoly@1.2.6,r,cran,fat2Lpoly,1.2.6,https://cran.r-project.org/src/contrib/fat2Lpoly_1.2.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fb4package@2.1.0,r,cran,fb4package,2.1.0,https://cran.r-project.org/src/contrib/fb4package_2.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fbst@2.2,r,cran,fbst,2.2,https://cran.r-project.org/src/contrib/fbst_2.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fcaR@2.1.0,r,cran,fcaR,2.1.0,https://cran.r-project.org/src/contrib/fcaR_2.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fcuk@0.2.0,r,cran,fcuk,0.2.0,https://cran.r-project.org/src/contrib/fcuk_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fdadensity@0.1.4,r,cran,fdadensity,0.1.4,https://cran.r-project.org/src/contrib/fdadensity_0.1.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fdasrvf@2.4.4,r,cran,fdasrvf,2.4.4,https://cran.r-project.org/src/contrib/fdasrvf_2.4.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fdesigns@1.2,r,cran,fdesigns,1.2,https://cran.r-project.org/src/contrib/fdesigns_1.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fdid@1.0.2,r,cran,fdid,1.0.2,https://cran.r-project.org/src/contrib/fdid_1.0.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fds@1.9,r,cran,fds,1.9,https://cran.r-project.org/src/contrib/fds_1.9.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:feather@0.4.0,r,cran,feather,0.4.0,https://cran.r-project.org/src/contrib/feather_0.4.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:feltr@0.1.0,r,cran,feltr,0.1.0,https://cran.r-project.org/src/contrib/feltr_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fgeo.x@1.1.4,r,cran,fgeo.x,1.1.4,https://cran.r-project.org/src/contrib/fgeo.x_1.1.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fiber@0.2.0,r,cran,fiber,0.2.0,https://cran.r-project.org/src/contrib/fiber_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:filebin@0.0.6,r,cran,filebin,0.0.6,https://cran.r-project.org/src/contrib/filebin_0.0.6.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:findn@0.2.0,r,cran,findn,0.2.0,https://cran.r-project.org/src/contrib/findn_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fio@1.1.0,r,cran,fio,1.1.0,https://cran.r-project.org/src/contrib/fio_1.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fitbitScraper@0.1.8,r,cran,fitbitScraper,0.1.8,https://cran.r-project.org/src/contrib/fitbitScraper_0.1.8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fitmix@0.1.1,r,cran,fitmix,0.1.1,https://cran.r-project.org/src/contrib/fitmix_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fitnmr@1.0,r,cran,fitnmr,1.0,https://cran.r-project.org/src/contrib/fitnmr_1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fkbma@0.2.0,r,cran,fkbma,0.2.0,https://cran.r-project.org/src/contrib/fkbma_0.2.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:flassomsm@0.1.0,r,cran,flassomsm,0.1.0,https://cran.r-project.org/src/contrib/flassomsm_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:flexBART@2.0.3,r,cran,flexBART,2.0.3,https://cran.r-project.org/src/contrib/flexBART_2.0.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:flexFitR@1.2.4,r,cran,flexFitR,1.2.4,https://cran.r-project.org/src/contrib/flexFitR_1.2.4.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:flexmet@1.1,r,cran,flexmet,1.1,https://cran.r-project.org/src/contrib/flexmet_1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:flexsiteboard@0.0.7,r,cran,flexsiteboard,0.0.7,https://cran.r-project.org/src/contrib/flexsiteboard_0.0.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:floodflow@0.1.1,r,cran,floodflow,0.1.1,https://cran.r-project.org/src/contrib/floodflow_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fmesher@0.8.0,r,cran,fmesher,0.8.0,https://cran.r-project.org/src/contrib/fmesher_0.8.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fmtr@1.7.3,r,cran,fmtr,1.7.3,https://cran.r-project.org/src/contrib/fmtr_1.7.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fomantic.plus@0.1.0,r,cran,fomantic.plus,0.1.0,https://cran.r-project.org/src/contrib/fomantic.plus_0.1.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fonctionr@0.5.1,r,cran,fonctionr,0.5.1,https://cran.r-project.org/src/contrib/fonctionr_0.5.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:forecastHybrid@5.1.21,r,cran,forecastHybrid,5.1.21,https://cran.r-project.org/src/contrib/forecastHybrid_5.1.21.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:formatR@1.14,r,cran,formatR,1.14,https://cran.r-project.org/src/contrib/formatR_1.14.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fplyr@1.3.0,r,cran,fplyr,1.3.0,https://cran.r-project.org/src/contrib/fplyr_1.3.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fracprolif@1.0.7,r,cran,fracprolif,1.0.7,https://cran.r-project.org/src/contrib/fracprolif_1.0.7.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fractional@0.1.3,r,cran,fractional,0.1.3,https://cran.r-project.org/src/contrib/fractional_0.1.3.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:frair@0.5.203,r,cran,frair,0.5.203,https://cran.r-project.org/src/contrib/frair_0.5.203.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:freqtables@0.1.1,r,cran,freqtables,0.1.1,https://cran.r-project.org/src/contrib/freqtables_0.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:frontier@1.1-8,r,cran,frontier,1.1-8,https://cran.r-project.org/src/contrib/frontier_1.1-8.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:frscore@0.5.2,r,cran,frscore,0.5.2,https://cran.r-project.org/src/contrib/frscore_0.5.2.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fru@1.0.0,r,cran,fru,1.0.0,https://cran.r-project.org/src/contrib/fru_1.0.0.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fscache@1.0.5,r,cran,fscache,1.0.5,https://cran.r-project.org/src/contrib/fscache_1.0.5.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fscontext@0.2.1,r,cran,fscontext,0.2.1,https://cran.r-project.org/src/contrib/fscontext_0.2.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fsemipar@1.1.1,r,cran,fsemipar,1.1.1,https://cran.r-project.org/src/contrib/fsemipar_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
cran:fsia@1.1.1,r,cran,fsia,1.1.1,https://cran.r-project.org/src/contrib/fsia_1.1.1.tar.gz,CRAN PACKAGES.gz,tar.gz
