canonical_semantic_id,source_id,language,ecosystem,name,version
UASF_0208,github:mitchellh/libxev@9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf,zig,github,mitchellh/libxev,9ce8e8e6ff89e583258a7f8e7adeeeaeae8611bf
UASF_0208,github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,onevcat/Kingfisher,be0d257b9bd47a4e6e1265fc8c237411825f107a
UASF_0208,github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,rxhanson/Rectangle,e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe
UASF_0208,github:tigerbeetle/tigerbeetle@47aeb2212a255273dda508288412e537d11e4b7c,zig,github,tigerbeetle/tigerbeetle,47aeb2212a255273dda508288412e537d11e4b7c
UASF_0208,github:vapor/vapor@4813c31be404e8efe90dc09cc5568aaa6634e2ed,swift,github,vapor/vapor,4813c31be404e8efe90dc09cc5568aaa6634e2ed
UASF_0208,github:zigtools/zls@8da87d4f3305a550e7b739bad764e34bf1e46a08,zig,github,zigtools/zls,8da87d4f3305a550e7b739bad764e34bf1e46a08
UASF_0213,cran:ADSIHT@0.2.1,r,cran,ADSIHT,0.2.1
UASF_0213,cran:AID@3.1,r,cran,AID,3.1
UASF_0213,cran:AISanalyze@3.1.2,r,cran,AISanalyze,3.1.2
UASF_0213,cran:AIUQ@0.5.5,r,cran,AIUQ,0.5.5
UASF_0213,cran:ARCHISSUR@0.0.1,r,cran,ARCHISSUR,0.0.1
UASF_0213,cran:ATbounds@0.1.1,r,cran,ATbounds,0.1.1
UASF_0213,cran:AhoCorasickTrie@0.1.3,r,cran,AhoCorasickTrie,0.1.3
UASF_0213,cran:AugBalWeight@0.1.0,r,cran,AugBalWeight,0.1.0
UASF_0213,cran:BASiNET@0.0.5,r,cran,BASiNET,0.0.5
UASF_0213,cran:BB@2026.1.0,r,cran,BB,2026.1.0
UASF_0213,cran:BDgraph@2.74,r,cran,BDgraph,2.74
UASF_0213,cran:BHSBVAR@3.1.3,r,cran,BHSBVAR,3.1.3
UASF_0213,cran:BIOMASS@2.2.7-1,r,cran,BIOMASS,2.2.7-1
UASF_0213,cran:BORG@0.3.1,r,cran,BORG,0.3.1
UASF_0213,cran:BayesBrainMap@0.2.0,r,cran,BayesBrainMap,0.2.0
UASF_0213,cran:BayesERtools@0.2.7,r,cran,BayesERtools,0.2.7
UASF_0213,cran:BayesMallowsSMC2@0.3.0,r,cran,BayesMallowsSMC2,0.3.0
UASF_0213,cran:BayesMultiMode@1.0.0,r,cran,BayesMultiMode,1.0.0
UASF_0213,cran:BayesPIM@2.0,r,cran,BayesPIM,2.0
UASF_0213,cran:BayesianPower@0.2.3,r,cran,BayesianPower,0.2.3
UASF_0213,cran:Bchron@4.7.8,r,cran,Bchron,4.7.8
UASF_0213,cran:BioTIMEr@0.3.2,r,cran,BioTIMEr,0.3.2
UASF_0213,cran:BioTooltipR@0.1.1,r,cran,BioTooltipR,0.1.1
UASF_0213,cran:BlockwiseRankTest@0.1.0,r,cran,BlockwiseRankTest,0.1.0
UASF_0213,cran:Boruta@10.0.0,r,cran,Boruta,10.0.0
UASF_0213,cran:CA3variants@3.3.1,r,cran,CA3variants,3.3.1
UASF_0213,cran:CDsampling@0.1.6,r,cran,CDsampling,0.1.6
UASF_0213,cran:CHOIRBM@0.0.3,r,cran,CHOIRBM,0.0.3
UASF_0213,cran:CLA@0.96-3,r,cran,CLA,0.96-3
UASF_0213,cran:CLONETv2@2.2.1,r,cran,CLONETv2,2.2.1
UASF_0213,cran:COMPoissonReg@0.8.2,r,cran,COMPoissonReg,0.8.2
UASF_0213,cran:CRE@0.2.7,r,cran,CRE,0.2.7
UASF_0213,cran:CSclone@1.0,r,cran,CSclone,1.0
UASF_0213,cran:CSeQTL@1.0.1,r,cran,CSeQTL,1.0.1
UASF_0213,cran:CausalSpline@0.1.0,r,cran,CausalSpline,0.1.0
UASF_0213,cran:CircaCP@0.1.2,r,cran,CircaCP,0.1.2
UASF_0213,cran:ClimMobTools@1.8.2,r,cran,ClimMobTools,1.8.2
UASF_0213,cran:ClimaRep@1.1,r,cran,ClimaRep,1.1
UASF_0213,cran:ClinTrialPredict@0.0.4,r,cran,ClinTrialPredict,0.0.4
UASF_0213,cran:ClusterStability@1.0.4,r,cran,ClusterStability,1.0.4
UASF_0213,cran:CoSMoS@2.2.0,r,cran,CoSMoS,2.2.0
UASF_0213,cran:CohortMethod@6.0.3,r,cran,CohortMethod,6.0.3
UASF_0213,cran:CollocInfer@1.0.5,r,cran,CollocInfer,1.0.5
UASF_0213,cran:CompAREdesign@2.4.0,r,cran,CompAREdesign,2.4.0
UASF_0213,cran:CrossValidate@2.3.5,r,cran,CrossValidate,2.3.5
UASF_0213,cran:Crossover@0.1-22,r,cran,Crossover,0.1-22
UASF_0213,cran:DACF@1.1.0,r,cran,DACF,1.1.0
UASF_0213,cran:DDESONN@7.1.11,r,cran,DDESONN,7.1.11
UASF_0213,cran:DMtest@1.0.0,r,cran,DMtest,1.0.0
UASF_0213,cran:DSIR@0.9.0,r,cran,DSIR,0.9.0
UASF_0213,cran:DTEBOP2@1.0.3,r,cran,DTEBOP2,1.0.3
UASF_0213,cran:DeCAFS@3.3.5,r,cran,DeCAFS,3.3.5
UASF_0213,cran:Delaporte@9.0.0,r,cran,Delaporte,9.0.0
UASF_0213,cran:DepthProc@2.1.6,r,cran,DepthProc,2.1.6
UASF_0213,cran:Dforest@0.4.2,r,cran,Dforest,0.4.2
UASF_0213,cran:Dire@2.2.0,r,cran,Dire,2.2.0
UASF_0213,cran:Distributacalcul@0.4.0,r,cran,Distributacalcul,0.4.0
UASF_0213,cran:DistributionOptimization@1.2.6,r,cran,DistributionOptimization,1.2.6
UASF_0213,cran:Dyn4cast@11.11.26,r,cran,Dyn4cast,11.11.26
UASF_0213,cran:ECMLE@0.1.0,r,cran,ECMLE,0.1.0
UASF_0213,cran:EDCimport@0.7.0,r,cran,EDCimport,0.7.0
UASF_0213,cran:EDOtrans@0.3.5,r,cran,EDOtrans,0.3.5
UASF_0213,cran:EGRETci@2.0.5,r,cran,EGRETci,2.0.5
UASF_0213,cran:ENMeval@2.0.5.2,r,cran,ENMeval,2.0.5.2
UASF_0213,cran:EasyABC@1.6,r,cran,EasyABC,1.6
UASF_0213,cran:EloChoice@0.29.4,r,cran,EloChoice,0.29.4
UASF_0213,cran:EmpiricalCalibration@3.1.4,r,cran,EmpiricalCalibration,3.1.4
UASF_0213,cran:ErrorTracer@1.3.1,r,cran,ErrorTracer,1.3.1
UASF_0213,cran:ExtDist@0.7-4,r,cran,ExtDist,0.7-4
UASF_0213,cran:FARS@0.8.0,r,cran,FARS,0.8.0
UASF_0213,cran:FITclust@1.0.0,r,cran,FITclust,1.0.0
UASF_0213,cran:FLORAL@0.7.0,r,cran,FLORAL,0.7.0
UASF_0213,cran:FMP@1.4,r,cran,FMP,1.4
UASF_0213,cran:FRESA.CAD@3.4.8,r,cran,FRESA.CAD,3.4.8
UASF_0213,cran:FastRWeb@1.2-3,r,cran,FastRWeb,1.2-3
UASF_0213,cran:FielDHub@1.5.0,r,cran,FielDHub,1.5.0
UASF_0213,cran:ForeCA@0.2.8-1,r,cran,ForeCA,0.2.8-1
UASF_0213,cran:GAReg@0.1.2,r,cran,GAReg,0.1.2
UASF_0213,cran:GLMMadaptive@0.9-7,r,cran,GLMMadaptive,0.9-7
UASF_0213,cran:GPBayes@0.1.0-6,r,cran,GPBayes,0.1.0-6
UASF_0213,cran:GSA@1.03.3,r,cran,GSA,1.03.3
UASF_0213,cran:GeRnika@1.2.0,r,cran,GeRnika,1.2.0
UASF_0213,cran:GenAlgo@2.2.1,r,cran,GenAlgo,2.2.1
UASF_0213,cran:GofCens@1.5,r,cran,GofCens,1.5
UASF_0213,cran:Gofpt2@0.1.0,r,cran,Gofpt2,0.1.0
UASF_0213,cran:GroupSeq@1.4.3,r,cran,GroupSeq,1.4.3
UASF_0213,cran:Guerry@1.8.3,r,cran,Guerry,1.8.3
UASF_0213,cran:H2x2Factorial@2.0.0,r,cran,H2x2Factorial,2.0.0
UASF_0213,cran:HDShOP@0.1.7,r,cran,HDShOP,0.1.7
UASF_0213,cran:HTDV@0.2.0,r,cran,HTDV,0.2.0
UASF_0213,cran:HomomorphicEncryption@0.9.0,r,cran,HomomorphicEncryption,0.9.0
UASF_0213,cran:HotellingEllipse@1.2.0,r,cran,HotellingEllipse,1.2.0
UASF_0213,cran:IBGS@1.0.0,r,cran,IBGS,1.0.0
UASF_0213,cran:ICSShiny@0.6,r,cran,ICSShiny,0.6
UASF_0213,cran:IMIX@1.1.5,r,cran,IMIX,1.1.5
UASF_0213,cran:INLAspacetime@0.1.14,r,cran,INLAspacetime,0.1.14
UASF_0213,cran:IncidencePrevalence@1.2.1,r,cran,IncidencePrevalence,1.2.1
UASF_0213,cran:IrregLong@0.4.1,r,cran,IrregLong,0.4.1
UASF_0213,cran:IsoriX@0.9.4,r,cran,IsoriX,0.9.4
UASF_0213,cran:KnockoffHybrid@1.0.1,r,cran,KnockoffHybrid,1.0.1
UASF_0213,cran:L1pack@0.62-4,r,cran,L1pack,0.62-4
UASF_0213,cran:LMMsolver@1.0.13,r,cran,LMMsolver,1.0.13
UASF_0213,cran:LNIRT@0.5.1,r,cran,LNIRT,0.5.1
UASF_0213,cran:LSDinterface@1.2.5,r,cran,LSDinterface,1.2.5
UASF_0213,cran:Lahman@14.0-0,r,cran,Lahman,14.0-0
UASF_0213,cran:Landmarking@1.0.2,r,cran,Landmarking,1.0.2
UASF_0213,cran:LearnPCA@0.3.4,r,cran,LearnPCA,0.3.4
UASF_0213,cran:LifeTableFertility@0.1.1,r,cran,LifeTableFertility,0.1.1
UASF_0213,cran:LocaTT@1.3.0,r,cran,LocaTT,1.3.0
UASF_0213,cran:MAARTS@1.0.0,r,cran,MAARTS,1.0.0
UASF_0213,cran:MBHdesign@2.3.15,r,cran,MBHdesign,2.3.15
UASF_0213,cran:MIIVsem@0.5.8,r,cran,MIIVsem,0.5.8
UASF_0213,cran:MNP@3.1-6,r,cran,MNP,3.1-6
UASF_0213,cran:MOSAlloc@1.2.6,r,cran,MOSAlloc,1.2.6
UASF_0213,cran:MRTAnalysis@0.4.1,r,cran,MRTAnalysis,0.4.1
UASF_0213,cran:MSG@0.9,r,cran,MSG,0.9
UASF_0213,cran:MTLRF@1.0.0,r,cran,MTLRF,1.0.0
UASF_0213,cran:MUGS@0.1.0,r,cran,MUGS,0.1.0
UASF_0213,cran:MVA@1.0-10,r,cran,MVA,1.0-10
UASF_0213,cran:MVar.pt@2.3.0,r,cran,MVar.pt,2.3.0
UASF_0213,cran:MVar@2.3.0,r,cran,MVar,2.3.0
UASF_0213,cran:MetabolomicsBasics@1.4.7,r,cran,MetabolomicsBasics,1.4.7
UASF_0213,cran:MicroNiche@1.0.0,r,cran,MicroNiche,1.0.0
UASF_0213,cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8
UASF_0213,cran:MixStable@0.1.0,r,cran,MixStable,0.1.0
UASF_0213,cran:MixfMRI@0.1-4,r,cran,MixfMRI,0.1-4
UASF_0213,cran:ModelMap@3.4.0.8,r,cran,ModelMap,3.4.0.8
UASF_0213,cran:MorphSim@1.2.0,r,cran,MorphSim,1.2.0
UASF_0213,cran:MuTATE@0.1.0,r,cran,MuTATE,0.1.0
UASF_0213,cran:MulvariateRandomForestVarImp@0.0.2,r,cran,MulvariateRandomForestVarImp,0.0.2
UASF_0213,cran:NHSRwaitinglist@0.1.2,r,cran,NHSRwaitinglist,0.1.2
UASF_0213,cran:NRMSampling@0.2.2,r,cran,NRMSampling,0.2.2
UASF_0213,cran:NetworkInference@1.2.5,r,cran,NetworkInference,1.2.5
UASF_0213,cran:OPL@1.0.2,r,cran,OPL,1.0.2
UASF_0213,cran:OTrecod@0.1.2,r,cran,OTrecod,0.1.2
UASF_0213,cran:OWEA@0.1.2,r,cran,OWEA,0.1.2
UASF_0213,cran:OpenML@1.12,r,cran,OpenML,1.12
UASF_0213,cran:PAGFL@1.1.4,r,cran,PAGFL,1.1.4
UASF_0213,cran:PAICE@1.0.2,r,cran,PAICE,1.0.2
UASF_0213,cran:PAMmisc@1.13.0,r,cran,PAMmisc,1.13.0
UASF_0213,cran:PBD@1.4,r,cran,PBD,1.4
UASF_0213,cran:PDQutils@0.1.6,r,cran,PDQutils,0.1.6
UASF_0213,cran:PKPDsim@1.4.1,r,cran,PKPDsim,1.4.1
UASF_0213,cran:PPbigdata@1.0.0,r,cran,PPbigdata,1.0.0
UASF_0213,cran:PUlasso@3.2.6,r,cran,PUlasso,3.2.6
UASF_0213,cran:PVBcorrect@0.3.1,r,cran,PVBcorrect,0.3.1
UASF_0213,cran:PWEXP@0.5.1,r,cran,PWEXP,0.5.1
UASF_0213,cran:PanelSelect@1.0.1,r,cran,PanelSelect,1.0.1
UASF_0213,cran:ParDNAcopy@2.0,r,cran,ParDNAcopy,2.0
UASF_0213,cran:PhylogeneticEM@1.8.1,r,cran,PhylogeneticEM,1.8.1
UASF_0213,cran:PieGlyph@1.1.0,r,cran,PieGlyph,1.1.0
UASF_0213,cran:PlackettLuce@0.4.5,r,cran,PlackettLuce,0.4.5
UASF_0213,cran:PoissonBinomial@1.2.8,r,cran,PoissonBinomial,1.2.8
UASF_0213,cran:PowerTOST@1.5-7,r,cran,PowerTOST,1.5-7
UASF_0213,cran:PsychWordVec@2025.11,r,cran,PsychWordVec,2025.11
UASF_0213,cran:Qtools@1.6.0,r,cran,Qtools,1.6.0
UASF_0213,cran:R.utils@2.13.0,r,cran,R.utils,2.13.0
UASF_0213,cran:R2jags@0.8-9,r,cran,R2jags,0.8-9
UASF_0213,cran:RCRnorm@0.0.2,r,cran,RCRnorm,0.0.2
UASF_0213,cran:REPPlabShiny@0.4.2,r,cran,REPPlabShiny,0.4.2
UASF_0213,cran:RGraphSpace@1.5.2,r,cran,RGraphSpace,1.5.2
UASF_0213,cran:RISCA@1.0.7,r,cran,RISCA,1.0.7
UASF_0213,cran:RMCDA@0.3.1,r,cran,RMCDA,0.3.1
UASF_0213,cran:RMSS@1.2.4,r,cran,RMSS,1.2.4
UASF_0213,cran:RMeDPower2@1.0.2,r,cran,RMeDPower2,1.0.2
UASF_0213,cran:RODBC@1.3-26.2,r,cran,RODBC,1.3-26.2
UASF_0213,cran:ROKET@1.0.0,r,cran,ROKET,1.0.0
UASF_0213,cran:RSAtools@0.1.2,r,cran,RSAtools,0.1.2
UASF_0213,cran:RWeka@0.4-50,r,cran,RWeka,0.4-50
UASF_0213,cran:RandVar@1.2.5,r,cran,RandVar,1.2.5
UASF_0213,cran:RandomForestsGLS@0.1.5,r,cran,RandomForestsGLS,0.1.5
UASF_0213,cran:RankAggreg@0.6.6,r,cran,RankAggreg,0.6.6
UASF_0213,cran:Rblpapi@0.3.16,r,cran,Rblpapi,0.3.16
UASF_0213,cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6
UASF_0213,cran:RcppDPR@0.1.10,r,cran,RcppDPR,0.1.10
UASF_0213,cran:RcppDynProg@0.2.1,r,cran,RcppDynProg,0.2.1
UASF_0213,cran:RcppGSL@0.3.14,r,cran,RcppGSL,0.3.14
UASF_0213,cran:RcppParallel@6.2.1,r,cran,RcppParallel,6.2.1
UASF_0213,cran:Rdistance@4.4.3,r,cran,Rdistance,4.4.3
UASF_0213,cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6
UASF_0213,cran:ReliabilityTheory@0.3.1,r,cran,ReliabilityTheory,0.3.1
UASF_0213,cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10
UASF_0213,cran:RiskScorescvd@0.3.1,r,cran,RiskScorescvd,0.3.1
UASF_0213,cran:Rita@1.2.0,r,cran,Rita,1.2.0
UASF_0213,cran:Rlibeemd@1.4.4,r,cran,Rlibeemd,1.4.4
UASF_0213,cran:RobinCar@1.2.0,r,cran,RobinCar,1.2.0
UASF_0213,cran:RobustGaSP@0.6.8,r,cran,RobustGaSP,0.6.8
UASF_0213,cran:Robyn@3.12.1,r,cran,Robyn,3.12.1
UASF_0213,cran:Rvcg@0.25,r,cran,Rvcg,0.25
UASF_0213,cran:SDPDmod@0.0.7,r,cran,SDPDmod,0.0.7
UASF_0213,cran:SIAmodules@0.1.3,r,cran,SIAmodules,0.1.3
UASF_0213,cran:SLIC@0.3,r,cran,SLIC,0.3
UASF_0213,cran:SMASH@1.0.0,r,cran,SMASH,1.0.0
UASF_0213,cran:SOMbrero@1.5.0,r,cran,SOMbrero,1.5.0
UASF_0213,cran:SPARRAfairness@0.1.0.0,r,cran,SPARRAfairness,0.1.0.0
UASF_0213,cran:SPECIES@1.2.0,r,cran,SPECIES,1.2.0
UASF_0213,cran:SelectBoost.FDA@0.5.0,r,cran,SelectBoost.FDA,0.5.0
UASF_0213,cran:SelectSim@0.1.6,r,cran,SelectSim,0.1.6
UASF_0217,cran:AnnotationBustR@2.0,r,cran,AnnotationBustR,2.0
UASF_0217,cran:BEDMatrix@2.0.4,r,cran,BEDMatrix,2.0.4
UASF_0217,cran:BayesERtools@0.2.7,r,cran,BayesERtools,0.2.7
UASF_0217,cran:BayesPower@1.0.5,r,cran,BayesPower,1.0.5
UASF_0217,cran:Certara.NLME8@3.0.2,r,cran,Certara.NLME8,3.0.2
UASF_0217,cran:Certara.RsNLME@3.1.1,r,cran,Certara.RsNLME,3.1.1
UASF_0217,cran:ClickHouseHTTP@1.0.0,r,cran,ClickHouseHTTP,1.0.0
UASF_0217,cran:CodelistGenerator@4.1.0,r,cran,CodelistGenerator,4.1.0
UASF_0217,cran:CohortConstructor@0.6.3,r,cran,CohortConstructor,0.6.3
UASF_0217,cran:Countr@3.6.1,r,cran,Countr,3.6.1
UASF_0217,cran:DALEXtra@2.3.1,r,cran,DALEXtra,2.3.1
UASF_0217,cran:DOPE@2.1.0,r,cran,DOPE,2.1.0
UASF_0217,cran:DSIR@0.9.0,r,cran,DSIR,0.9.0
UASF_0217,cran:DescToolsAddIns@1.12,r,cran,DescToolsAddIns,1.12
UASF_0217,cran:Dire@2.2.0,r,cran,Dire,2.2.0
UASF_0217,cran:Dyn4cast@11.11.26,r,cran,Dyn4cast,11.11.26
UASF_0217,cran:EDCimport@0.7.0,r,cran,EDCimport,0.7.0
UASF_0217,cran:EDE@0.1.0,r,cran,EDE,0.1.0
UASF_0217,cran:ENMeval@2.0.5.2,r,cran,ENMeval,2.0.5.2
UASF_0217,cran:ErrorTracer@1.3.1,r,cran,ErrorTracer,1.3.1
UASF_0217,cran:FRESA.CAD@3.4.8,r,cran,FRESA.CAD,3.4.8
UASF_0217,cran:GGenemy@0.1.0,r,cran,GGenemy,0.1.0
UASF_0217,cran:GISSB@1.1.1,r,cran,GISSB,1.1.1
UASF_0217,cran:GTAPViz@1.1.3,r,cran,GTAPViz,1.1.3
UASF_0217,cran:GerminaR@2.1.6,r,cran,GerminaR,2.1.6
UASF_0217,cran:IBLM@1.0.2,r,cran,IBLM,1.0.2
UASF_0217,cran:ITNr@0.7.0,r,cran,ITNr,0.7.0
UASF_0217,cran:IsoriX@0.9.4,r,cran,IsoriX,0.9.4
UASF_0217,cran:JATSdecoder@1.3.1,r,cran,JATSdecoder,1.3.1
UASF_0217,cran:LSJM@0.1.0,r,cran,LSJM,0.1.0
UASF_0217,cran:MLwrap@0.4.0,r,cran,MLwrap,0.4.0
UASF_0217,cran:MRTAnalysis@0.4.1,r,cran,MRTAnalysis,0.4.1
UASF_0217,cran:MSG@0.9,r,cran,MSG,0.9
UASF_0217,cran:MVA@1.0-10,r,cran,MVA,1.0-10
UASF_0217,cran:MapGAM@1.3-1,r,cran,MapGAM,1.3-1
UASF_0217,cran:MethEvolSIM@0.3.0,r,cran,MethEvolSIM,0.3.0
UASF_0217,cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8
UASF_0217,cran:NHSRwaitinglist@0.1.2,r,cran,NHSRwaitinglist,0.1.2
UASF_0217,cran:OpenML@1.12,r,cran,OpenML,1.12
UASF_0217,cran:OtsuFire@0.1.4,r,cran,OtsuFire,0.1.4
UASF_0217,cran:PACVr@1.1.5,r,cran,PACVr,1.1.5
UASF_0217,cran:PBSmodelling@2.70.2,r,cran,PBSmodelling,2.70.2
UASF_0217,cran:PKPDsim@1.4.1,r,cran,PKPDsim,1.4.1
UASF_0217,cran:Peptides@2.4.6,r,cran,Peptides,2.4.6
UASF_0217,cran:RMCDA@0.3.1,r,cran,RMCDA,0.3.1
UASF_0217,cran:RMeDPower2@1.0.2,r,cran,RMeDPower2,1.0.2
UASF_0217,cran:RODBC@1.3-26.2,r,cran,RODBC,1.3-26.2
UASF_0217,cran:RSQL@0.2.2,r,cran,RSQL,0.2.2
UASF_0217,cran:RStanTVA@0.3.2,r,cran,RStanTVA,0.3.2
UASF_0217,cran:RWeka@0.4-50,r,cran,RWeka,0.4-50
UASF_0217,cran:Rapi@1.0.6,r,cran,Rapi,1.0.6
UASF_0217,cran:Rchoice@0.3-6,r,cran,Rchoice,0.3-6
UASF_0217,cran:Rcope@1.0.0,r,cran,Rcope,1.0.0
UASF_0217,cran:RcppCGAL@6.1,r,cran,RcppCGAL,6.1
UASF_0217,cran:Rdistance@4.4.3,r,cran,Rdistance,4.4.3
UASF_0217,cran:Rdpack@2.6.6,r,cran,Rdpack,2.6.6
UASF_0217,cran:ReliaPlotR@0.7,r,cran,ReliaPlotR,0.7
UASF_0217,cran:Rhobots@0.1.10,r,cran,Rhobots,0.1.10
UASF_0217,cran:RobinCar@1.2.0,r,cran,RobinCar,1.2.0
UASF_0217,cran:Rtinycc@0.1.15,r,cran,Rtinycc,0.1.15
UASF_0217,cran:SIAmodules@0.1.3,r,cran,SIAmodules,0.1.3
UASF_0217,cran:SNPassoc@2.3.1,r,cran,SNPassoc,2.3.1
UASF_0217,cran:SchoolDataIT@0.2.13,r,cran,SchoolDataIT,0.2.13
UASF_0217,github:Alamofire/Alamofire@0455bfb650893e86ad07ace16e5f2d36dadf46f4,swift,github,Alamofire/Alamofire,0455bfb650893e86ad07ace16e5f2d36dadf46f4
UASF_0217,github:FluxML/Flux.jl@404ff37d68d256a9ca0bb176ed119b631bc9cad8,julia,github,FluxML/Flux.jl,404ff37d68d256a9ca0bb176ed119b631bc9cad8
UASF_0217,github:GenieFramework/Genie.jl@5a4e5f6972ea91c37c609e4bd972b92c8a51a850,julia,github,GenieFramework/Genie.jl,5a4e5f6972ea91c37c609e4bd972b92c8a51a850
UASF_0217,github:JuliaData/DataFrames.jl@d06ff9768ce91c5377d2c3625e7e1c7544208cc5,julia,github,JuliaData/DataFrames.jl,d06ff9768ce91c5377d2c3625e7e1c7544208cc5
UASF_0217,github:JuliaLang/PackageCompiler.jl@d65ab15288709df482984c4049d97cee0cbc6acb,julia,github,JuliaLang/PackageCompiler.jl,d65ab15288709df482984c4049d97cee0cbc6acb
UASF_0217,github:JuliaSymbolics/Symbolics.jl@219cd305597c7a8a25bffeeae57d203d0fa80113,julia,github,JuliaSymbolics/Symbolics.jl,219cd305597c7a8a25bffeeae57d203d0fa80113
UASF_0217,github:TuringLang/Turing.jl@e6b358226f9a8b88c568353736c8a36d12455a33,julia,github,TuringLang/Turing.jl,e6b358226f9a8b88c568353736c8a36d12455a33
UASF_0217,github:apple/container@97a0c11a6e8969538cb7b42dbbddbb23a43607f8,swift,github,apple/container,97a0c11a6e8969538cb7b42dbbddbb23a43607f8
UASF_0217,github:dom96/jester@8a491a8e28965ee9291f058963ff65571a315e84,nim,github,dom96/jester,8a491a8e28965ee9291f058963ff65571a315e84
UASF_0217,github:karaxnim/karax@fa5fdef42b3dd290880b3e4892e52385b892cfcb,nim,github,karaxnim/karax,fa5fdef42b3dd290880b3e4892e52385b892cfcb
UASF_0217,github:kodecocodes/swift-algorithm-club@05c6d0bc5fa9484dd29eb324603b3452f4f44f39,swift,github,kodecocodes/swift-algorithm-club,05c6d0bc5fa9484dd29eb324603b3452f4f44f39
UASF_0217,github:mratsim/Arraymancer@d3b67712a3334ab4ded2809cc793e9cd7fed5fae,nim,github,mratsim/Arraymancer,d3b67712a3334ab4ded2809cc793e9cd7fed5fae
UASF_0217,github:nim-lang/nimble@605d325d676268e92534e003ae586925f3d42f57,nim,github,nim-lang/nimble,605d325d676268e92534e003ae586925f3d42f57
UASF_0217,github:onevcat/Kingfisher@be0d257b9bd47a4e6e1265fc8c237411825f107a,swift,github,onevcat/Kingfisher,be0d257b9bd47a4e6e1265fc8c237411825f107a
UASF_0217,github:planety/prologue@01edc251595ff696045a4c38c5034d145bd0fe89,nim,github,planety/prologue,01edc251595ff696045a4c38c5034d145bd0fe89
UASF_0217,github:rxhanson/Rectangle@e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe,swift,github,rxhanson/Rectangle,e5f06cbf7a2e040a3d65a7c2e2cef2eceffc7ffe
UASF_0217,github:vapor/vapor@4813c31be404e8efe90dc09cc5568aaa6634e2ed,swift,github,vapor/vapor,4813c31be404e8efe90dc09cc5568aaa6634e2ed
UASF_0217,github:yglukhov/nimpy@b07fc2c6f09fadb0ae224ce5bf66361ec3fe12e3,nim,github,yglukhov/nimpy,b07fc2c6f09fadb0ae224ce5bf66361ec3fe12e3
UASF_0218,github:FluxML/Flux.jl@404ff37d68d256a9ca0bb176ed119b631bc9cad8,julia,github,FluxML/Flux.jl,404ff37d68d256a9ca0bb176ed119b631bc9cad8
UASF_0218,github:GenieFramework/Genie.jl@5a4e5f6972ea91c37c609e4bd972b92c8a51a850,julia,github,GenieFramework/Genie.jl,5a4e5f6972ea91c37c609e4bd972b92c8a51a850
UASF_0218,github:JuliaData/DataFrames.jl@d06ff9768ce91c5377d2c3625e7e1c7544208cc5,julia,github,JuliaData/DataFrames.jl,d06ff9768ce91c5377d2c3625e7e1c7544208cc5
UASF_0218,github:JuliaLang/PackageCompiler.jl@d65ab15288709df482984c4049d97cee0cbc6acb,julia,github,JuliaLang/PackageCompiler.jl,d65ab15288709df482984c4049d97cee0cbc6acb
UASF_0218,github:JuliaSymbolics/Symbolics.jl@219cd305597c7a8a25bffeeae57d203d0fa80113,julia,github,JuliaSymbolics/Symbolics.jl,219cd305597c7a8a25bffeeae57d203d0fa80113
UASF_0218,github:TuringLang/Turing.jl@e6b358226f9a8b88c568353736c8a36d12455a33,julia,github,TuringLang/Turing.jl,e6b358226f9a8b88c568353736c8a36d12455a33
UASF_0219,cran:AATtools@0.0.3,r,cran,AATtools,0.0.3
UASF_0219,cran:ABC.RAP@0.9.0,r,cran,ABC.RAP,0.9.0
UASF_0219,cran:ABPS@0.3,r,cran,ABPS,0.3
UASF_0219,cran:ABSurvTDC@0.1.0,r,cran,ABSurvTDC,0.1.0
UASF_0219,cran:ACE.CoCo@0.1,r,cran,ACE.CoCo,0.1
UASF_0219,cran:ADLP@0.1.0,r,cran,ADLP,0.1.0
UASF_0219,cran:ADMM@0.3.4,r,cran,ADMM,0.3.4
UASF_0219,cran:ADSIHT@0.2.1,r,cran,ADSIHT,0.2.1
UASF_0219,cran:AID@3.1,r,cran,AID,3.1
UASF_0219,cran:AISanalyze@3.1.2,r,cran,AISanalyze,3.1.2
UASF_0219,cran:AIUQ@0.5.5,r,cran,AIUQ,0.5.5
UASF_0219,cran:APCanalysis@1.0,r,cran,APCanalysis,1.0
UASF_0219,cran:APS@1.0.1,r,cran,APS,1.0.1
UASF_0219,cran:ARCHISSUR@0.0.1,r,cran,ARCHISSUR,0.0.1
UASF_0219,cran:ARPALData@2.0.1,r,cran,ARPALData,2.0.1
UASF_0219,cran:ATbounds@0.1.1,r,cran,ATbounds,0.1.1
