source_id,language,ecosystem,name,version,status,source_files,lines,source_bytes,downloaded_bytes,archive_sha256,duration_ms,source_deleted,error
cran:GPBayes@0.1.0-6,r,cran,GPBayes,0.1.0-6,ok,5,3617,151320,121640,02478d2de10bb4f295c023ad331234d8b0c5511293d2e511e6552abefbf23763,303,true,
cran:GSA@1.03.3,r,cran,GSA,1.03.3,ok,14,1203,29808,16107,5459786190f40339addc45e7bb58c6a983548aa8feac7277ea7ec0662c5a282c,164,true,
cran:GSD@1.0.0,r,cran,GSD,1.0.0,ok,1,732,35117,22144,8fd2246da331c712a8696cb9c960ecb657e26aaa1bda521a217b52ca4f3ad661,181,true,
cran:GTAPViz@1.1.3,r,cran,GTAPViz,1.1.3,ok,12,9043,337760,989580,0d1048218dc2fc98124a1c3e001f31bb16220c12dcc2337f4fb1ad4dc4a9e8d2,752,true,
cran:GWlasso@1.0.2,r,cran,GWlasso,1.0.2,ok,12,726,26565,67126,a5d9b5dbe8575046659569e20aab7f6fecb3995fc185b73a15c50d2f644ac758,269,true,
cran:GeRnika@1.2.0,r,cran,GeRnika,1.2.0,ok,8,1294,61158,3979426,ce236c1e6083253c4fa3b0515da3e6eaac6117393b6211d2c53b1633201363ad,1099,true,
cran:GenAlgo@2.2.1,r,cran,GenAlgo,2.2.1,ok,4,565,19488,442059,0383071fe8ab0b0100717471e11e44c0801c2dbaf579009371b890d0b345e89b,239,true,
cran:GenHMM1d@0.2.6,r,cran,GenHMM1d,0.2.6,ok,21,17726,465557,44288,8191410a8f092a908174a52a7234ff1cb595e2cfa0b78ea4fdf937a2a9beea3c,585,true,
cran:GerminaR@2.1.6,r,cran,GerminaR,2.1.6,ok,20,3568,110773,1587667,40acd3a77f3e13a7ce11bf4d98c15fe65f5bf9e77ea3f750c31bae726f1c62d8,629,true,
cran:GmooG@0.7,r,cran,GmooG,0.7,failed,0,0,0,4280438,5fbd6600b9246f92eac71ce23a22a0335ab80e7ab3eef70d9f5253be43ed3b05,862,false,no source files
cran:GofCens@1.5,r,cran,GofCens,1.5,ok,46,6652,264056,100988,f36592f1254902d49dabc6addc08d74a0a7b91b2a034896a3f3cc80f22978610,435,true,
cran:Gofpt2@0.1.0,r,cran,Gofpt2,0.1.0,ok,12,934,33976,20361,2f4fb5728aa5ee814755292a857262c2254f9041e7dfe54fe52dec363bb60553,169,true,
cran:GoodFitSBM@0.0.1,r,cran,GoodFitSBM,0.0.1,ok,21,2130,68792,608293,ba7d075c80777447afb4a5217c5e6f14c17bca14b8f7ec1df42a0e93d6c144d9,344,true,
cran:GroupSeq@1.4.3,r,cran,GroupSeq,1.4.3,ok,22,10105,400392,3098147,d65c59e21c35ffbe3e2323b5ba8e73d18aab9f98b88e3e33301564fb60d4a100,1253,true,
cran:Guerry@1.8.3,r,cran,Guerry,1.8.3,ok,6,656,22969,1122910,47bb46a6f092a6814a2ede917a4f058bb43e1723952125844236eb835f939905,428,true,
cran:H2x2Factorial@2.0.0,r,cran,H2x2Factorial,2.0.0,ok,4,2125,103092,18054,3fc84c47fc5d4df1d028bded47249b706f0f9adcabc159b0e10cf641f4052e06,177,true,
cran:HACSim@1.0.7-1,r,cran,HACSim,1.0.7-1,ok,6,775,28828,24069,7d54bdb3e0b8b084722f987143160be5ec92fa60a10581d1c37031508c744631,157,true,
cran:HARplus@1.2.0,r,cran,HARplus,1.2.0,ok,10,4550,181085,1094019,c6a17fa4d4d15b458618bcff71107ed24d627ca1554d917f3668803f7a542613,462,true,
cran:HCD@1.0,r,cran,HCD,1.0,ok,1,465,15499,8663,48d06730209aa1e24c94a7f92f5f6fee5ae6faedc56bbf1a9faa8817acb01338,140,true,
cran:HDShOP@0.1.7,r,cran,HDShOP,0.1.7,ok,27,3001,90162,951456,05dda3a64a3660e4b750fd22e0027479f0dd0afae2c716d05a3029cd26b3f1a5,382,true,
cran:HTDV@0.2.0,r,cran,HTDV,0.2.0,ok,26,2195,81355,127252,e536a062be43e4dea4171d4ebb93f810443cbd9690ac8bd4142087fb6e8390cf,319,true,
cran:HTSeedGLM@0.1.0,r,cran,HTSeedGLM,0.1.0,ok,1,144,6114,3533,092acb206b9ba8f60e96d53ac28a3564f7425fca466152f0f83281b6f2282d5b,109,true,
cran:HealthCal@0.1.1,r,cran,HealthCal,0.1.1,ok,5,152,6627,8410,43b9462df86e6b6f9fbe46cc45fe06d297e34952b55aa266e826fa299a31090f,126,true,
cran:HhP@1.0.0,r,cran,HhP,1.0.0,ok,10,913,39387,448212,fcf7a4096b58fef5a014f28e28c983d3a795fbe6606caf397be5a8a344e1bb66,256,true,
cran:HiClimR@2.2.1,r,cran,HiClimR,2.2.1,ok,8,1729,48554,416022,c85a8036a1fe7cdffc62450f66377a4bcdf5ccbc2a280a7207c77bc990b95185,297,true,
cran:HiDimDA@0.2-7,r,cran,HiDimDA,0.2-7,ok,21,3368,123417,436099,767705ee6e5a98b694bd4239efacb8d9307edbcb3d6444b3434b2535e45e6304,361,true,
cran:HistDat@0.2.0,r,cran,HistDat,0.2.0,ok,4,517,16871,14391,20b89f1845645011b2eb39b21ac6d5bec5bb3499cba59c69c2884c8c94d4fd1b,154,true,
cran:HistData@1.1.0,r,cran,HistData,1.1.0,ok,9,5107,217681,9232364,4cfd0c61c6d0631402e90082a2f55ced355efaddcbbf1ca8e254e6cc64692b78,1867,true,
cran:HomeRangeR@0.1.0,r,cran,HomeRangeR,0.1.0,ok,3,632,20298,11990,ba35e6d2178ff76eecdb6bf98490bf8550e2ffec28f1fc10017e873d169bbe9f,135,true,
cran:HomomorphicEncryption@0.9.0,r,cran,HomomorphicEncryption,0.9.0,ok,22,1660,45349,47312,c1c07ccc5cca22d331da176a9e8f7721a75806ed15c57a25dede9ccc6ab0dd7a,402,true,
cran:HotellingEllipse@1.2.0,r,cran,HotellingEllipse,1.2.0,ok,10,728,29508,4445250,f7290e369072e590fab9713e5b4bebf2482e4bd4e6dc447ac9e24ed9f871eab4,771,true,
cran:IBGS@1.0.0,r,cran,IBGS,1.0.0,ok,18,1897,86988,151431,bb30397f9e5dcf444b6de6289da5024b02adc1503c0256372e89d387199135b4,288,true,
cran:IBLM@1.0.2,r,cran,IBLM,1.0.2,ok,26,3981,135775,1290498,8e4d24ace2924cb9416839edc865cf41cdfd38c34a65eca5055caa7da727e624,543,true,
cran:ICCbin@1.2.0,r,cran,ICCbin,1.2.0,ok,3,799,38352,29093,a630861504639293e5a318fe9318f07216a277506e89bfb261403ee9a040586d,152,true,
cran:ICSShiny@0.6,r,cran,ICSShiny,0.6,ok,5,3448,149677,29293,40a1b18ab9d605b96292c554d7f9099914894f01159a230265a53e02e54d907b,236,true,
cran:ICSsmoothing@1.2.10,r,cran,ICSsmoothing,1.2.10,ok,9,1621,55991,653567,4afb966e92eb524974aea3b4067d328899a63d2875d9fd1878680b84e74cbf17,350,true,
cran:IMIX@1.1.5,r,cran,IMIX,1.1.5,ok,9,1998,95854,42636,b8596e7f230d8a60fd3ee40bbb9deae51e47e0764fd77256e7b5a7012481bc48,216,true,
cran:INLAspacetime@0.1.14,r,cran,INLAspacetime,0.1.14,ok,26,2620,83365,942615,d35bb2f75effc9e76c26cac25098ef77eb6e7bbdbb1aedeb7860635f9381b6bb,487,true,
cran:INQC@2.0.5,r,cran,INQC,2.0.5,ok,43,2486,144848,179414,6d2a2424aaed3d2dbcc91d73c8ca5880b53ad1b749bcec518075095bb07fe7bf,389,true,
cran:IPEDS@0.1.0,r,cran,IPEDS,0.1.0,ok,17,1625,186968,2719115,f01a9d7c43dfcce20adbe261c57455b19cc451c481c31814083d164747255b88,884,true,
cran:IPWboxplot@0.1.2,r,cran,IPWboxplot,0.1.2,ok,4,737,31844,25045,60765e174d3dbd81dc9f82b26c6d8033c5098306bc927d63bfa0ac0b3931df50,146,true,
cran:ISLR2@1.3-2,r,cran,ISLR2,1.3-2,ok,1,216,7753,2922012,d66f93907dea9417e21bd5252c8d862497762ecb44cd877dfc34665d162d5f52,749,true,
cran:ISO11784Tools@1.2.0,r,cran,ISO11784Tools,1.2.0,ok,10,726,32612,16551,1b0cd6892d9a8b3e9eecbc43e027a354f10f7aca0b49aa32a0f8426359058887,192,true,
cran:ITNr@0.7.0,r,cran,ITNr,0.7.0,ok,36,2502,88096,255433,48655dfb9590653e3af7531387c9b84e58c4a1b82dc4d0cb992758b6c9cbfe7e,335,true,
cran:IVPP@1.1.2,r,cran,IVPP,1.1.2,ok,6,2363,80563,23558,1b36ba730321405ea3423561a8dea6791239ff5096082e193381293e99dbac29,191,true,
cran:ImVol@0.1.0,r,cran,ImVol,0.1.0,ok,1,154,6985,6064,901e332f91387174ce301ea45145bd59276f2c6761fe81e7f04902c24d937c09,113,true,
cran:InSilicoVA@1.4.2,r,cran,InSilicoVA,1.4.2,ok,16,4966,194874,3989292,9fae5a466b3eb113f8cb88d9c1ba635a568bd1505280356a53a8e07157f427b8,1209,true,
cran:IncidencePrevalence@1.2.1,r,cran,IncidencePrevalence,1.2.1,ok,40,17097,541010,1710092,57c6dece33dfa3acd2b85c19553c47d5b126c75ae27c3f82b7774e93c7f77757,1110,true,
cran:Indicator@0.1.3,r,cran,Indicator,0.1.3,ok,27,1208,47080,22571,397327c822c62a817dad8559bcb136b94a9a6f41a9b4437a9b5f5f0a729fe79b,231,true,
cran:IndonesiAPIs@0.1.1,r,cran,IndonesiAPIs,0.1.1,ok,35,2794,100256,182113,202f08ba904168d651962ca99fd04eaa19458660be142150587faedae2266810,369,true,
cran:InspectChangepoint@1.2,r,cran,InspectChangepoint,1.2,ok,11,792,34719,17222,6c73a5cf1eade369a7bba6880fc01ff369ba969c807ce36196cb36f0cf899220,237,true,
cran:InvasionCorrection@0.1,r,cran,InvasionCorrection,0.1,ok,1,92,3823,2661,92a058067337c6a0733028f20d2a466f9381fbbe6630a5320d547ba9f5149df3,111,true,
cran:IrregLong@0.4.1,r,cran,IrregLong,0.4.1,ok,3,1547,88260,270388,2c81349f2e99f892370cd0f89b2577cfcd7020eb6694917a6575b4fba2753321,335,true,
cran:IsoriX@0.9.4,r,cran,IsoriX,0.9.4,ok,28,6797,266210,1546811,35b4227689acca761dca2a75ed1765829f0e8597621eaac2a0c51e7f1c5ac984,602,true,
cran:JATSdecoder@1.3.1,r,cran,JATSdecoder,1.3.1,ok,47,23510,1240111,234686,3bd0bb48dc344266d97f1d4e3079ab248ca8649eb2efce769166720ae24e7e3e,1637,true,
cran:Julia@1.3.5,r,cran,Julia,1.3.5,ok,4,93,1914,161586,99f0b01c26308985d250fefe68c2f14afcfd32b4e825bace47c38bf4a9ebdf7a,188,true,
cran:KCSKNNShiny@0.1.0,r,cran,KCSKNNShiny,0.1.0,ok,1,124,5197,2652,76f7c52b3f69db1680762166d090575c34450f162095da016348eef386c3ff8d,116,true,
cran:KDEmcmc@0.0.2,r,cran,KDEmcmc,0.0.2,ok,2,41,1232,15979,4a8f49065b247310559fd56a5e9a14c4cd97b8f8563e1f0449fed8c7e24022bc,122,true,
cran:KFPLS@1.0,r,cran,KFPLS,1.0,ok,2,370,12072,4462,a68cf3284a445b08674bd0995438759bf96b1257de9550b8374ac38ac651abad,118,true,
cran:KMEANS.KNN@0.1.0,r,cran,KMEANS.KNN,0.1.0,ok,11,537,21372,24971,84cc988cc366b7598e31c8e1b8328f33c487cea61331b90c527f18595ca6e3a4,151,true,
cran:KMLtoSHAPE@0.1.0,r,cran,KMLtoSHAPE,0.1.0,ok,2,116,5093,6952,6e17112345433b6e297f512475b8761b9d7e58110ec8ddff10a54a63990175e1,110,true,
cran:Kendall@2.2.2,r,cran,Kendall,2.2.2,ok,6,97,2355,12106,7b1e676a5e4855ed7c69f343b1241833f97b03399cdc640c8b62633b7897b6e9,136,true,
cran:KeyboardSimulator@2.6.2,r,cran,KeyboardSimulator,2.6.2,ok,4,613,27112,18681,1d21cc5a562a85e140e45b09c31fa5e3f66f80ddf7cf0f62f1104bb194756684,181,true,
cran:Kmedians@2.2.0,r,cran,Kmedians,2.2.0,ok,1,1002,31179,11950,ba5fba3f2e91962d9f0d05fdcf168ffba45b2a3407ed03137a66250576e74b2f,166,true,
cran:KnapsackSampling@0.1.1,r,cran,KnapsackSampling,0.1.1,ok,1,159,5181,15432,8ed316f55a810f559bcc50706e9e782ff5041915e4f21ab455541c58ff9b2afa,124,true,
cran:KnockoffHybrid@1.0.1,r,cran,KnockoffHybrid,1.0.1,ok,5,618,27650,12294,fb4c6b1c88e034f75ad1821ff535af23e8c18563f7ca6609ccdfde2834b4387e,141,true,
cran:L1pack@0.62-4,r,cran,L1pack,0.62-4,ok,9,1317,39895,39320,7001695cff505a3d00a083414801bea089aef2c9d700fd66d19b3ae9d0f55bc5,228,true,
cran:LATERmodel@0.2.0,r,cran,LATERmodel,0.2.0,ok,12,2247,60350,93797,d68a094818b16c0ab57c71ad21c5504c0d3dbd3cd2af2546e3a9c201ff1b33b6,264,true,
cran:LGRF@1.0,r,cran,LGRF,1.0,ok,2,381,12796,24686,c72afa1a7b773e184997a1629d4e5f7defaad094e6bb3fc8363629558a37bdcd,135,true,
cran:LJexm@1.0.5,r,cran,LJexm,1.0.5,ok,7,172,6263,7990,a72c17c90a0f70db2f920c000b283c1d7a58f61004afdf5285c4df9d46c4b8d7,133,true,
cran:LJmp3converter@1.0.7,r,cran,LJmp3converter,1.0.7,ok,10,341,11646,7181,00ded75c4ccc9d21ed9aa7655e3b2d87a859b2de425b62de01d64dd4c205dcf7,142,true,
cran:LKT@1.7.0,r,cran,LKT,1.7.0,ok,4,1999,83475,1785203,d7b9987c95a826f43e9ac6b486a7f19cf199adbda869c35cd96a9d4e4e7a7b98,730,true,
cran:LLSR@0.0.4,r,cran,LLSR,0.0.4,ok,32,4572,165346,310171,9a8848c00825392a11f40e17f57a09d03834b9f9a9217adb90bf7ce82ec1965d,388,true,
cran:LMD@1.2.1,r,cran,LMD,1.2.1,ok,14,844,24479,486819,d7f46c33e7ed462b812fc1b7ad5fcbb85590250e0aea3c578eb6312b1e893a07,292,true,
cran:LMMsolver@1.0.13,r,cran,LMMsolver,1.0.13,ok,59,8077,260709,7446986,5ea58fca418b4f347f24d4728cacb890056117121daaac0339a7a8d1ad76c4fd,2373,true,
cran:LNIRT@0.5.1,r,cran,LNIRT,0.5.1,ok,19,8237,242155,472239,09f0d3f51bd11f777d74924541a368c65665c43ee582029033efc35afec66270,482,true,
cran:LREP@0.1.1,r,cran,LREP,0.1.1,ok,3,108,4194,27496,9281c3493b5106d0a48ec2e16578cbc878ea9f5f28043af7710ed5fd457006b6,119,true,
cran:LRMF3@0.1.0,r,cran,LRMF3,0.1.0,ok,5,300,7003,103946,16e7de6c7f53be47de38082c40389e953c80b57fc645630e0a81453f6cb43049,155,true,
cran:LSAmitR@1.0-3,r,cran,LSAmitR,1.0-3,ok,1,58,1863,1193273,d597b2e240253238bf73afa915ed1fd9309b08abfcc6f9ec10296d713c4f51b0,369,true,
cran:LSDinterface@1.2.5,r,cran,LSDinterface,1.2.5,ok,6,1486,50553,58786,9fa48b7ec722b212a37663be10bd846fd0367e1222c136fd7234811a4031ce6e,212,true,
cran:LSJM@0.1.0,r,cran,LSJM,0.1.0,ok,150,57197,2898782,536316,bc9bf80e1d5dfa13e74e01e02a252117dcf7d64aa4170fffc7ab475feb9c16d0,2050,true,
cran:Lahman@14.0-0,r,cran,Lahman,14.0-0,ok,16,1001,38104,6802234,48d05d6ffafb977846b14cfb273d2faf21b5519604cbb337792cb3ec8d25dd31,1292,true,
cran:Landmarking@1.0.2,r,cran,Landmarking,1.0.2,ok,15,2966,118874,771243,9debaf4c87da310deb97b99eea9f317926fbaeeae1a685edf1d1ca7992bf68da,418,true,
cran:Latamverse@0.1.0,r,cran,Latamverse,0.1.0,ok,5,420,13515,133494,6e10b8a4246a30a7b0009c2001c57916b59c46466f5e918a976ececb6b0c4766,167,true,
cran:LearnBayes@2.15.2,r,cran,LearnBayes,2.15.2,ok,118,3108,82599,89218,7ae3458c64b426b7a753bf0613dc1e6eebccddcadbea9e86687ab2312861d192,624,true,
cran:LearnPCA@0.3.4,r,cran,LearnPCA,0.3.4,ok,24,2400,94631,1367586,15a2be6aa8dc0faff5f6e65b368871005cca6a25fdee604d0b2781acdd35444d,651,true,
cran:LexFindR@1.1.0,r,cran,LexFindR,1.1.0,ok,12,1668,51383,656569,258ac98ba525453539e36463158950e690b5142b88bce19291ba80fedfa6fb96,387,true,
cran:LifeTableBuilder@0.1.3,r,cran,LifeTableBuilder,0.1.3,ok,6,393,13148,6762,42078deb64ca74af7e188bbc87b1fcf7346a04b4e32e1c6aff831f68f7729497,138,true,
cran:LifeTableFertility@0.1.1,r,cran,LifeTableFertility,0.1.1,ok,8,678,23245,8471,3c800d3c874b072245b7152663ab9b5376268b22dea60ff0797c81c91162de1f,152,true,
cran:LilRhino@1.2.2,r,cran,LilRhino,1.2.2,ok,1,393,10743,12992,b4c7e2b20a7c7d0057b29e61aaf7ca3b2c6b49709d113dd8805d4e85bf5d7cac,173,true,
cran:LocaTT@1.3.0,r,cran,LocaTT,1.3.0,ok,57,8095,412707,2561892,cf6c8fae47851b2dca9a2dc5fad2a3db9e64a44fabe044bd6860def1f23cf0b1,1011,true,
cran:LqG@0.1.0,r,cran,LqG,0.1.0,ok,1,68,2159,773555,3550d838842260a5d823f19357053a4a324ab9dfd1abdd4d02569af4b6c76623,274,true,
cran:MAARTS@1.0.0,r,cran,MAARTS,1.0.0,ok,21,2997,106125,64020,f95ff5caac3d9a4641cf019959c9049082d36c7d5d98c2dd7273e6e88ac81a04,303,true,
cran:MAPA@2.0.7,r,cran,MAPA,2.0.7,ok,4,1723,69633,24439,79a5ffaa4f10891da1ece89ba85a28790ac86fc49ffa01606f56c7a6fb74a0b8,167,true,
cran:MAnorm2@1.2.2,r,cran,MAnorm2,1.2.2,ok,12,7841,370448,3290552,4b0d793183459109c4bbbd91164fdf7db6a997a95bd5080f1396a25a13e8462f,866,true,
cran:MBAnalysis@2.2.0,r,cran,MBAnalysis,2.2.0,ok,30,3032,129673,33480,14e7ff3567b23139f8f178cce934833c6ad22822cbec6b1055296bed13256bda,270,true,
cran:MBHdesign@2.3.15,r,cran,MBHdesign,2.3.15,ok,6,1818,88238,541048,b2cff11c20560f5a6905d3fdb8079cc563cb8b25f9a6307bca5cf2dc1240660f,342,true,
cran:MBSGS@1.2.0,r,cran,MBSGS,1.2.0,ok,5,1476,41623,10036,e64869c64579ed8d76de04c9a94b57b3cfb9e97a97c4e36ec2d23425644efaab,154,true,
cran:MBSP@5.0,r,cran,MBSP,5.0,ok,2,475,16743,9120,5d4d6c4d0c26257c35e6f0ff4edeebcf2e3efd6961b0024dd1545b4e79eb21ad,120,true,
cran:MCCM@0.1.0,r,cran,MCCM,0.1.0,ok,19,1307,41015,75137,5384d6238b3fa436bf566346c86ca29824ed67fff2acff4ef2bd57557540cdc7,213,true,
cran:MCPtests@1.0.1,r,cran,MCPtests,1.0.1,ok,13,3550,147600,99056,42f5eb4be13e2daf93305a49a8135dffc50f8646bd01ba28ad603960f8dff4d3,327,true,
cran:MDSMap@1.3,r,cran,MDSMap,1.3,ok,3,1394,67766,713704,b98f13d68b2cacb6c1e350de68b5c2c20410db7594ec3789f6abc28dce8883ed,359,true,
cran:MFSD@0.1.1,r,cran,MFSD,0.1.1,ok,42,2795,91481,2081077,bbb8284600f1f23a1357135c37085ee1253201df451125cf2a81a4869eac8e51,748,true,
cran:MICsplines@1.0,r,cran,MICsplines,1.0,ok,5,211,5230,8601,8c236fbee9e2d665b97ac185e0af4631fc878969d1da13263558b1a99218e3c5,125,true,
cran:MIIVsem@0.5.8,r,cran,MIIVsem,0.5.8,ok,38,6187,185009,121842,a908f51e1598290d25864c358d57201bd50c1c40775d4d0405cbc8077bee61e1,431,true,
cran:MINTplates@1.0.1,r,cran,MINTplates,1.0.1,ok,1,250,6672,3237044,d9e60241ee8969314e1b22b078d2d510ea77cf7da85d66871bd18a4bc20845ca,742,true,
cran:MLBC@0.2.2,r,cran,MLBC,0.2.2,ok,9,1490,45236,150986,d546db16c385730881c4ba029b0050f60e5a65d0ecb1d45d44533f47723d836b,214,true,
cran:MLwrap@0.4.0,r,cran,MLwrap,0.4.0,ok,48,9580,297595,324357,b6559280159093404522e406bf4eb3d238210b0fa1cdf2137dd83b8e1ead6f20,459,true,
cran:MMD@1.0.0,r,cran,MMD,1.0.0,ok,4,686,25647,39836,7bedaefee175fd4845f946e481c03f6b7c641aa08950bf3724936edd6c02e033,144,true,
cran:MMLR@0.2.0,r,cran,MMLR,0.2.0,ok,2,509,19282,38293,2d0cd2389e666a0685920d0a1a1940d34918a49b60fe3ed190a47013ad1a83c9,134,true,
cran:MNLR@0.1.0,r,cran,MNLR,0.1.0,ok,1,20,566,1676479,17bb839860590ca8385191d41d55d7b585e276506f35fce99cf7dc66c5100061,592,true,
cran:MNP@3.1-6,r,cran,MNP,3.1-6,ok,14,951,41184,1750147,1dbf184ac029822ba4b381b642344f35409580b8f9a21cb902223455a8530500,599,true,
cran:MOLHD@0.2,r,cran,MOLHD,0.2,ok,3,1056,24360,9770,b3808f61516189f88de5be768d48b2b35bdee4a878bfd8b92ce1c5783a1134d3,165,true,
cran:MOSAlloc@1.2.6,r,cran,MOSAlloc,1.2.6,ok,19,4759,184373,59361,46d96a3428b6487ef50e6537f76fb5ea91d26f934e6c70d8e649513ce460ea0f,282,true,
cran:MOST@0.1.2,r,cran,MOST,0.1.2,ok,3,1331,60133,11944,dbf6fec6786706718bee03eba234474950d2f09a59cc297e9404bf460557c31f,185,true,
cran:MPGE@1.0.1,r,cran,MPGE,1.0.1,ok,13,667,35897,52119,c295241b5601d8e67cf7e4bb37554162f5c7bc359518b3780a7df5e627d0343d,189,true,
cran:MR.RGM@0.1.1,r,cran,MR.RGM,0.1.1,ok,6,2328,96674,427093,c62d282b7abb9c2ec7baab1932fd59d986d757946a749e73a55553b655f09958,328,true,
cran:MRHawkes@1.0,r,cran,MRHawkes,1.0,ok,9,1426,54092,105674,e82ca49be2fc11757f4bebf2e62b6b2f0ae6ce5b28d01a0d0f5b4689c0a91c62,229,true,
cran:MRTAnalysis@0.4.1,r,cran,MRTAnalysis,0.4.1,ok,52,9889,378921,744474,ea231c5586ecec12cbeb4649b7b6b893c6a82c0a950210939f066e3f2fe586da,749,true,
cran:MSCsimtester@1.2,r,cran,MSCsimtester,1.2,ok,1,867,29509,626677,b81c321cec7a5df2034f1bcdd830383b3271f98e14779588780b6c153a5ef948,357,true,
cran:MSG@0.9,r,cran,MSG,0.9,ok,207,3797,143009,1150871,7190d37d001b0a03c4b0339834647b7e53af1a63bf2c37d28298e4f2a65c9e03,913,true,
cran:MSN@0.1.0,r,cran,MSN,0.1.0,ok,3,192,5971,5888,0d0a0adeffbd0be7c59bdb82ec324b9ebbf1cca31811d928ab05397ab4902a83,112,true,
cran:MTLRF@1.0.0,r,cran,MTLRF,1.0.0,ok,11,1213,41870,16638,2a256443edafdd9b922f35e953f76856f27d5cb7370feb5292b72128d52afa93,171,true,
cran:MTSYS@1.2.0,r,cran,MTSYS,1.2.0,ok,19,2566,115259,29276,35ec21efe2e79f4ab6f05a23a1c9837dafc06968e74e4d9d8b6dd00e8755b311,220,true,
cran:MUGS@0.1.0,r,cran,MUGS,0.1.0,ok,24,1723,72460,526563,4ef63dbf978596fb057c0e02a70eb3d431e58877881632dbd7e377c061731d7b,438,true,
cran:MVA@1.0-10,r,cran,MVA,1.0-10,ok,11,3358,130135,93017,03a4126942aeabaa02178d109673ad4d58089f04bf645d214ee5d995d6f94faa,228,true,
cran:MVar@2.3.0,r,cran,MVar,2.3.0,ok,31,8314,338296,107921,198d3e8fec6bcb8f38edc99935a2d35d29b54a30244c29c70194438cfe6fbdb1,380,true,
cran:MVar.pt@2.3.0,r,cran,MVar.pt,2.3.0,ok,30,7967,324140,100538,60e034737e284643e63adb3cad9935b5dc3b14dacf57f246ec3040ee75de92d9,369,true,
cran:MapGAM@1.3-1,r,cran,MapGAM,1.3-1,ok,25,2030,84353,1377203,e26b08adb9a02bc887937badbc2e77e8794095f352b058cdb0c09c5daceef528,548,true,
cran:Mapinguari@2.0.1,r,cran,Mapinguari,2.0.1,ok,16,872,30489,1351677,175321d12c5e64ef9d13ee51b36b7d2842e23fed813653ac8b7d8c5e3a7559a7,445,true,
cran:MazamaSpatialPlots@0.3.0,r,cran,MazamaSpatialPlots,0.3.0,ok,10,1339,43978,804274,a63fa1f4c10f6ce66c77a4f51c5e3f7c9b27098b9cf03d86b1d17f42b51d23e0,373,true,
cran:MeTo@0.1.1,r,cran,MeTo,0.1.1,ok,24,1325,73191,21044,44b95a019281f0d65633f677a5a59edde641d9cc7408246fb76b702d291ec67e,206,true,
cran:Meanimiles@0.1.0,r,cran,Meanimiles,0.1.0,ok,5,625,22742,9218,bb665181ff81a5aa7d6536b43b75cdf260f8249ee6fa42d36129dd716371599b,135,true,
cran:MedDietCalc@0.1.1,r,cran,MedDietCalc,0.1.1,ok,17,2249,86508,164097,be1f14184037bd7ce7ec3e8100ef35398d2869f26946ccc750f824438df50187,290,true,
cran:MedxR@0.1.1,r,cran,MedxR,0.1.1,ok,48,5091,195359,216121,31f4c458d66a852223d90ff5696bfab2abaf766a3f1666c87dd74ced419a5956,451,true,
cran:MetaEntropy@1.3,r,cran,MetaEntropy,1.3,ok,17,958,37751,75359,4315e4b6d727c5fa8c7601b376d10bc56ef17640b80df5f2b09986d2e9de9cd3,295,true,
cran:MetabolomicsBasics@1.4.7,r,cran,MetabolomicsBasics,1.4.7,ok,26,2455,115051,188044,6355ddc3323a8f8aac2ffccc3e0d3e4491c886ee9d79d071f9b9cf6eabbd3c64,447,true,
cran:MethEvolSIM@0.3.0,r,cran,MethEvolSIM,0.3.0,ok,12,15126,769789,2368077,50c05b456ff3bb903aee48745b2e6b2085ee53ec91d3413ec67ba48e389b9e4b,1268,true,
cran:MexicoDataAPI@0.3.0,r,cran,MexicoDataAPI,0.3.0,ok,30,2203,83086,310403,e468c26a7c7f7a9e682b12147a0e0bc25492a195e635ac4c42ad9aea107449b0,355,true,
cran:MiRNAQCD@1.1.3,r,cran,MiRNAQCD,1.1.3,ok,15,2451,129739,548746,159e83f62a758c16d75a5192507ac6f5339f9639403356780d2c3655cefe2214,353,true,
cran:MicroNiche@1.0.0,r,cran,MicroNiche,1.0.0,ok,6,446,18205,17986,bf02c4fd02a655d9e544ce81fb8e6b8cd42769f6b068980b80d6f2991989cc98,145,true,
cran:MiscMetabar@0.16.8,r,cran,MiscMetabar,0.16.8,ok,68,31741,998272,4276375,4d550420d9a24c0203e8ed9b424ccf383966ae25ebd72c3d31171e78933be93a,2000,true,
cran:MittagLeffleR@0.4.1,r,cran,MittagLeffleR,0.4.1,ok,11,886,27748,570523,4edc53fa2f7f0d1dde9d237a5663f1f3f4f607172a81d9073efb881a51209fe2,299,true,
cran:MixSemiRob@1.1.1,r,cran,MixSemiRob,1.1.1,ok,14,9039,302713,114704,b39c07f6e7cb3235f22e648eb3ab2c8d56773eacf4b3851a336bb16cfaba4219,455,true,
cran:MixStable@0.1.0,r,cran,MixStable,0.1.0,ok,35,6265,226464,109846,d3821ef5ff4af8215330d80d88142fc0aeafdf282b755168d1685d6dcc0eac71,527,true,
cran:MixfMRI@0.1-4,r,cran,MixfMRI,0.1-4,ok,133,9081,280882,1274394,b4b854aae65934e5df02f64d697341d775bcc33fa881b12d027222e640c109f8,926,true,
cran:MixtureMissing@3.0.6,r,cran,MixtureMissing,3.0.6,ok,10,7384,221532,59302,69dd9a35a5d703fef4d0722718248b238665a70dfbef35f9b1e019eabb1aa31e,304,true,
