language,facet_class,semantic_axis,value
kotlin,UASF_0180,evaluation.order,1
kotlin,UASF_0181,control.flow,1
kotlin,UASF_0181,effects.control,1
kotlin,UASF_0181,evaluation.order,1
kotlin,UASF_0182,control.flow,1
kotlin,UASF_0182,effects.control,1
kotlin,UASF_0182,evaluation.order,1
kotlin,UASF_0183,control.flow,1
kotlin,UASF_0183,effects.control,1
kotlin,UASF_0183,evaluation.order,1
kotlin,UASF_0203,conversion.semantics,1
kotlin,UASF_0203,types.origin,1
kotlin,UASF_0203,types.structure,1
kotlin,UASF_0204,conversion.semantics,1
kotlin,UASF_0204,types.origin,1
kotlin,UASF_0204,types.structure,1
kotlin,UASF_0205,conversion.semantics,1
kotlin,UASF_0205,types.origin,1
kotlin,UASF_0205,types.structure,1
kotlin,UASF_0206,conversion.semantics,1
kotlin,UASF_0206,types.origin,1
kotlin,UASF_0206,types.structure,1
kotlin,UASF_0207,conversion.semantics,1
kotlin,UASF_0207,types.origin,1
kotlin,UASF_0207,types.structure,1
kotlin,UASF_0208,conversion.semantics,1
kotlin,UASF_0208,types.origin,1
kotlin,UASF_0208,types.structure,1
kotlin,UASF_0217,data.flow,1
kotlin,UASF_0217,evaluation.order,1
kotlin,UASF_0217,nodes.expression,1
kotlin,UASF_0217,operations,1
kotlin,UASF_0219,data.flow,1
kotlin,UASF_0219,evaluation.order,1
kotlin,UASF_0219,nodes.expression,1
kotlin,UASF_0219,operations,1
kotlin,UASF_0220,data.flow,1
kotlin,UASF_0220,evaluation.order,1
kotlin,UASF_0220,nodes.expression,1
kotlin,UASF_0220,operations,1
kotlin,UASF_0221,data.flow,1
kotlin,UASF_0221,evaluation.order,1
kotlin,UASF_0221,nodes.expression,1
kotlin,UASF_0221,operations,1
kotlin,UASF_0222,data.flow,1
kotlin,UASF_0222,evaluation.order,1
kotlin,UASF_0222,nodes.expression,1
kotlin,UASF_0222,operations,1
kotlin,UASF_0223,data.flow,1
kotlin,UASF_0223,evaluation.order,1
kotlin,UASF_0223,nodes.expression,1
kotlin,UASF_0223,operations,1
kotlin,UASF_0224,data.flow,1
kotlin,UASF_0224,evaluation.order,1
kotlin,UASF_0224,nodes.expression,1
kotlin,UASF_0224,operations,1
kotlin,UASF_0225,data.flow,1
kotlin,UASF_0225,evaluation.order,1
kotlin,UASF_0225,nodes.expression,1
kotlin,UASF_0225,operations,1
kotlin,UASF_0226,data.flow,1
kotlin,UASF_0226,evaluation.order,1
kotlin,UASF_0226,nodes.expression,1
kotlin,UASF_0226,operations,1
kotlin,UASF_0254,effect.graph,1
kotlin,UASF_0254,purity,1
kotlin,UASF_0254,runtime.contract,1
kotlin,UASF_0255,effect.graph,1
kotlin,UASF_0255,purity,1
kotlin,UASF_0255,runtime.contract,1
kotlin,UASF_0256,effect.graph,1
kotlin,UASF_0256,purity,1
kotlin,UASF_0256,runtime.contract,1
kotlin,UASF_0257,effect.graph,1
kotlin,UASF_0257,purity,1
kotlin,UASF_0257,runtime.contract,1
kotlin,UASF_0258,effect.graph,1
kotlin,UASF_0258,purity,1
kotlin,UASF_0258,runtime.contract,1
kotlin,UASF_0259,effect.graph,1
kotlin,UASF_0259,purity,1
kotlin,UASF_0259,runtime.contract,1
kotlin,UASF_0301,nodes.declaration,1
kotlin,UASF_0301,scope.binding,1
kotlin,UASF_0301,types.structure,1
kotlin,UASF_0302,nodes.declaration,1
kotlin,UASF_0302,scope.binding,1
kotlin,UASF_0302,types.structure,1
kotlin,UASF_0303,nodes.declaration,1
kotlin,UASF_0303,scope.binding,1
kotlin,UASF_0303,types.structure,1
kotlin,UASF_0304,nodes.declaration,1
kotlin,UASF_0304,scope.binding,1
kotlin,UASF_0304,types.structure,1
kotlin,UASF_0305,nodes.declaration,1
kotlin,UASF_0305,scope.binding,1
kotlin,UASF_0305,types.structure,1
kotlin,UASF_0306,nodes.declaration,1
kotlin,UASF_0306,scope.binding,1
kotlin,UASF_0306,types.structure,1
kotlin,UASF_0307,nodes.declaration,1
kotlin,UASF_0307,scope.binding,1
kotlin,UASF_0307,types.structure,1
kotlin,UASF_0308,nodes.declaration,1
kotlin,UASF_0308,scope.binding,1
kotlin,UASF_0308,types.structure,1
kotlin,UASF_0309,nodes.declaration,1
kotlin,UASF_0309,scope.binding,1
kotlin,UASF_0309,types.structure,1
kotlin,UASF_0310,nodes.declaration,1
kotlin,UASF_0310,scope.binding,1
kotlin,UASF_0310,types.structure,1
kotlin,UASF_0311,nodes.declaration,1
kotlin,UASF_0311,scope.binding,1
kotlin,UASF_0311,types.structure,1
java,UASF_0007,abi.ffi,1
java,UASF_0007,conversion.semantics,1
java,UASF_0007,memory.model,1
java,UASF_0007,ownership.lifetime,1
java,UASF_0007,runtime.contract,1
java,UASF_0014,abi.ffi,1
java,UASF_0014,effect.graph,1
java,UASF_0014,memory.model,1
java,UASF_0014,ownership.lifetime,1
java,UASF_0014,runtime.contract,1
java,UASF_0015,abi.ffi,1
java,UASF_0015,effect.graph,1
java,UASF_0015,operations,1
java,UASF_0015,runtime.contract,1
java,UASF_0015,scope.binding,1
java,UASF_0015,types.structure,1
java,UASF_0022,abi.ffi,1
java,UASF_0022,memory.model,1
java,UASF_0022,ownership.lifetime,1
java,UASF_0023,abi.ffi,1
java,UASF_0023,memory.model,1
java,UASF_0023,ownership.lifetime,1
java,UASF_0024,abi.ffi,1
java,UASF_0024,memory.model,1
java,UASF_0024,ownership.lifetime,1
java,UASF_0025,abi.ffi,1
java,UASF_0025,memory.model,1
java,UASF_0025,ownership.lifetime,1
java,UASF_0026,abi.ffi,1
java,UASF_0026,memory.model,1
java,UASF_0026,ownership.lifetime,1
java,UASF_0041,binding.graph,1
java,UASF_0041,capture.shadowing,1
java,UASF_0041,control.flow,1
java,UASF_0041,data.flow,1
java,UASF_0041,scope.binding,1
java,UASF_0047,binding.graph,1
java,UASF_0047,capture.shadowing,1
java,UASF_0047,scope.binding,1
java,UASF_0048,binding.graph,1
java,UASF_0048,capture.shadowing,1
java,UASF_0048,scope.binding,1
java,UASF_0049,binding.graph,1
java,UASF_0049,capture.shadowing,1
java,UASF_0049,scope.binding,1
java,UASF_0050,binding.graph,1
java,UASF_0050,capture.shadowing,1
java,UASF_0050,scope.binding,1
java,UASF_0051,binding.graph,1
java,UASF_0051,capture.shadowing,1
java,UASF_0051,scope.binding,1
java,UASF_0066,binding.graph,1
java,UASF_0066,conversion.semantics,1
java,UASF_0066,evaluation.order,1
java,UASF_0066,operations,1
java,UASF_0066,runtime.contract,1
java,UASF_0066,scope.binding,1
java,UASF_0066,types.structure,1
java,UASF_0078,binding.graph,1
java,UASF_0078,dialect.extension,1
java,UASF_0078,nodes.declaration,1
java,UASF_0078,scope.binding,1
java,UASF_0078,types.structure,1
java,UASF_0090,binding.graph,1
java,UASF_0090,nodes.declaration,1
java,UASF_0090,runtime.contract,1
java,UASF_0090,scope.binding,1
java,UASF_0090,types.structure,1
java,UASF_0111,compiletime.semantics,1
java,UASF_0111,control.flow,1
java,UASF_0111,data.flow,1
java,UASF_0111,lowering.pipeline,1
java,UASF_0111,memory.model,1
java,UASF_0111,runtime.contract,1
java,UASF_0112,compiletime.semantics,1
java,UASF_0112,control.flow,1
java,UASF_0112,data.flow,1
java,UASF_0112,lowering.pipeline,1
java,UASF_0112,runtime.contract,1
java,UASF_0112,types.structure,1
java,UASF_0118,compiletime.semantics,1
java,UASF_0118,dialect.extension,1
java,UASF_0118,lowering.pipeline,1
java,UASF_0119,compiletime.semantics,1
java,UASF_0119,dialect.extension,1
java,UASF_0119,lowering.pipeline,1
java,UASF_0120,compiletime.semantics,1
java,UASF_0120,dialect.extension,1
java,UASF_0120,lowering.pipeline,1
java,UASF_0121,compiletime.semantics,1
java,UASF_0121,dialect.extension,1
java,UASF_0121,lowering.pipeline,1
java,UASF_0122,compiletime.semantics,1
java,UASF_0122,dialect.extension,1
java,UASF_0122,lowering.pipeline,1
java,UASF_0123,compiletime.semantics,1
java,UASF_0123,dialect.extension,1
java,UASF_0123,lowering.pipeline,1
java,UASF_0123,nodes.declaration,1
java,UASF_0123,types.structure,1
java,UASF_0145,concurrency.model,1
java,UASF_0145,data.flow,1
java,UASF_0145,effect.graph,1
java,UASF_0145,memory.ordering,1
java,UASF_0145,runtime.contract,1
java,UASF_0145,synchronization,1
java,UASF_0151,concurrency.model,1
java,UASF_0151,memory.ordering,1
java,UASF_0151,synchronization,1
java,UASF_0152,concurrency.model,1
java,UASF_0152,memory.ordering,1
java,UASF_0152,synchronization,1
java,UASF_0153,concurrency.model,1
java,UASF_0153,memory.ordering,1
java,UASF_0153,synchronization,1
java,UASF_0154,concurrency.model,1
java,UASF_0154,memory.ordering,1
java,UASF_0154,synchronization,1
java,UASF_0155,concurrency.model,1
java,UASF_0155,memory.ordering,1
java,UASF_0155,synchronization,1
java,UASF_0163,control.flow,1
java,UASF_0163,data.flow,1
java,UASF_0163,effects.control,1
java,UASF_0163,evaluation.order,1
java,UASF_0163,nodes.expression,1
java,UASF_0163,types.structure,1
java,UASF_0170,control.flow,1
java,UASF_0170,effect.graph,1
java,UASF_0170,effects.control,1
java,UASF_0170,evaluation.order,1
java,UASF_0170,runtime.contract,1
java,UASF_0178,control.flow,1
java,UASF_0178,effects.control,1
java,UASF_0178,evaluation.order,1
java,UASF_0179,control.flow,1
java,UASF_0179,effects.control,1
java,UASF_0179,evaluation.order,1
java,UASF_0180,control.flow,1
java,UASF_0180,effects.control,1
java,UASF_0180,evaluation.order,1
java,UASF_0181,control.flow,1
java,UASF_0181,effects.control,1
java,UASF_0181,evaluation.order,1
java,UASF_0182,control.flow,1
java,UASF_0182,effects.control,1
java,UASF_0182,evaluation.order,1
java,UASF_0183,control.flow,1
java,UASF_0183,effects.control,1
java,UASF_0183,evaluation.order,1
java,UASF_0197,conversion.semantics,1
java,UASF_0197,operations,1
java,UASF_0197,runtime.contract,1
java,UASF_0197,types.origin,1
java,UASF_0197,types.structure,1
java,UASF_0203,conversion.semantics,1
java,UASF_0203,types.origin,1
java,UASF_0203,types.structure,1
java,UASF_0204,conversion.semantics,1
java,UASF_0204,types.origin,1
java,UASF_0204,types.structure,1
java,UASF_0205,conversion.semantics,1
java,UASF_0205,types.origin,1
java,UASF_0205,types.structure,1
java,UASF_0206,conversion.semantics,1
java,UASF_0206,types.origin,1
java,UASF_0206,types.structure,1
java,UASF_0207,conversion.semantics,1
java,UASF_0207,types.origin,1
java,UASF_0207,types.structure,1
java,UASF_0208,conversion.semantics,1
java,UASF_0208,types.origin,1
java,UASF_0208,types.structure,1
java,UASF_0215,data.flow,1
java,UASF_0215,effects.control,1
java,UASF_0215,evaluation.order,1
java,UASF_0215,nodes.expression,1
java,UASF_0215,operations,1
java,UASF_0217,data.flow,1
java,UASF_0217,evaluation.order,1
java,UASF_0217,nodes.expression,1
java,UASF_0217,operations,1
java,UASF_0218,data.flow,1
java,UASF_0218,evaluation.order,1
java,UASF_0218,nodes.expression,1
java,UASF_0218,operations,1
java,UASF_0219,data.flow,1
java,UASF_0219,evaluation.order,1
java,UASF_0219,nodes.expression,1
java,UASF_0219,operations,1
java,UASF_0220,data.flow,1
java,UASF_0220,evaluation.order,1
java,UASF_0220,nodes.expression,1
java,UASF_0220,operations,1
java,UASF_0221,data.flow,1
java,UASF_0221,evaluation.order,1
java,UASF_0221,nodes.expression,1
java,UASF_0221,operations,1
java,UASF_0222,data.flow,1
java,UASF_0222,evaluation.order,1
java,UASF_0222,nodes.expression,1
java,UASF_0222,operations,1
java,UASF_0223,data.flow,1
java,UASF_0223,evaluation.order,1
java,UASF_0223,nodes.expression,1
java,UASF_0223,operations,1
java,UASF_0224,data.flow,1
java,UASF_0224,evaluation.order,1
java,UASF_0224,nodes.expression,1
java,UASF_0224,operations,1
java,UASF_0225,data.flow,1
java,UASF_0225,evaluation.order,1
java,UASF_0225,nodes.expression,1
java,UASF_0225,operations,1
java,UASF_0226,data.flow,1
java,UASF_0226,evaluation.order,1
java,UASF_0226,nodes.expression,1
java,UASF_0226,operations,1
java,UASF_0254,effect.graph,1
java,UASF_0254,purity,1
java,UASF_0254,runtime.contract,1
java,UASF_0255,effect.graph,1
java,UASF_0255,purity,1
java,UASF_0255,runtime.contract,1
java,UASF_0256,effect.graph,1
java,UASF_0256,purity,1
java,UASF_0256,runtime.contract,1
java,UASF_0257,effect.graph,1
java,UASF_0257,purity,1
java,UASF_0257,runtime.contract,1
java,UASF_0258,effect.graph,1
java,UASF_0258,purity,1
java,UASF_0258,runtime.contract,1
java,UASF_0259,effect.graph,1
java,UASF_0259,purity,1
java,UASF_0259,runtime.contract,1
java,UASF_0277,lowering.pipeline,1
java,UASF_0277,memory.model,1
java,UASF_0277,ownership.lifetime,1
java,UASF_0277,runtime.contract,1
java,UASF_0277,types.structure,1
java,UASF_0301,nodes.declaration,1
java,UASF_0301,scope.binding,1
java,UASF_0301,types.structure,1
java,UASF_0302,nodes.declaration,1
java,UASF_0302,scope.binding,1
java,UASF_0302,types.structure,1
java,UASF_0303,nodes.declaration,1
java,UASF_0303,scope.binding,1
java,UASF_0303,types.structure,1
java,UASF_0304,nodes.declaration,1
java,UASF_0304,scope.binding,1
java,UASF_0304,types.structure,1
java,UASF_0305,nodes.declaration,1
java,UASF_0305,scope.binding,1
java,UASF_0305,types.structure,1
java,UASF_0306,nodes.declaration,1
java,UASF_0306,scope.binding,1
java,UASF_0306,types.structure,1
java,UASF_0307,nodes.declaration,1
java,UASF_0307,scope.binding,1
java,UASF_0307,types.structure,1
java,UASF_0308,nodes.declaration,1
java,UASF_0308,scope.binding,1
java,UASF_0308,types.structure,1
java,UASF_0309,nodes.declaration,1
java,UASF_0309,scope.binding,1
java,UASF_0309,types.structure,1
java,UASF_0310,nodes.declaration,1
java,UASF_0310,scope.binding,1
java,UASF_0310,types.structure,1
java,UASF_0311,nodes.declaration,1
java,UASF_0311,scope.binding,1
java,UASF_0311,types.structure,1
csharp,UASF_0018,abi.ffi,1
csharp,UASF_0018,lowering.pipeline,1
csharp,UASF_0018,runtime.contract,1
csharp,UASF_0020,abi.ffi,1
csharp,UASF_0020,memory.model,1
csharp,UASF_0020,operations,1
csharp,UASF_0022,abi.ffi,1
csharp,UASF_0022,memory.model,1
csharp,UASF_0022,ownership.lifetime,1
csharp,UASF_0023,abi.ffi,1
csharp,UASF_0023,memory.model,1
csharp,UASF_0023,ownership.lifetime,1
csharp,UASF_0024,abi.ffi,1
csharp,UASF_0024,memory.model,1
csharp,UASF_0024,ownership.lifetime,1
csharp,UASF_0025,abi.ffi,1
csharp,UASF_0025,memory.model,1
csharp,UASF_0025,ownership.lifetime,1
csharp,UASF_0026,abi.ffi,1
csharp,UASF_0026,memory.model,1
csharp,UASF_0026,ownership.lifetime,1
csharp,UASF_0045,binding.graph,1
csharp,UASF_0045,capture.shadowing,1
csharp,UASF_0045,nodes.declaration,1
csharp,UASF_0047,binding.graph,1
csharp,UASF_0047,capture.shadowing,1
csharp,UASF_0047,scope.binding,1
csharp,UASF_0048,binding.graph,1
csharp,UASF_0048,capture.shadowing,1
csharp,UASF_0048,scope.binding,1
csharp,UASF_0049,binding.graph,1
csharp,UASF_0049,capture.shadowing,1
csharp,UASF_0049,scope.binding,1
csharp,UASF_0050,binding.graph,1
csharp,UASF_0050,capture.shadowing,1
csharp,UASF_0050,scope.binding,1
csharp,UASF_0051,binding.graph,1
csharp,UASF_0051,capture.shadowing,1
csharp,UASF_0051,scope.binding,1
csharp,UASF_0052,binding.graph,1
csharp,UASF_0052,capture.shadowing,1
csharp,UASF_0052,types.origin,1
csharp,UASF_0060,binding.graph,1
csharp,UASF_0060,control.flow,1
csharp,UASF_0060,operations,1
csharp,UASF_0062,binding.graph,1
csharp,UASF_0062,control.flow,1
csharp,UASF_0062,scope.binding,1
csharp,UASF_0063,binding.graph,1
csharp,UASF_0063,control.flow,1
csharp,UASF_0063,types.origin,1
csharp,UASF_0067,binding.graph,1
csharp,UASF_0067,conversion.semantics,1
csharp,UASF_0067,operations,1
csharp,UASF_0068,binding.graph,1
csharp,UASF_0068,conversion.semantics,1
csharp,UASF_0068,types.origin,1
csharp,UASF_0079,binding.graph,1
csharp,UASF_0079,dialect.extension,1
csharp,UASF_0079,runtime.contract,1
csharp,UASF_0080,binding.graph,1
csharp,UASF_0080,effect.graph,1
csharp,UASF_0080,nodes.declaration,1
csharp,UASF_0082,binding.graph,1
csharp,UASF_0082,evaluation.order,1
csharp,UASF_0088,binding.graph,1
csharp,UASF_0088,nodes.declaration,1
csharp,UASF_0089,binding.graph,1
csharp,UASF_0089,nodes.declaration,1
csharp,UASF_0089,operations,1
csharp,UASF_0093,binding.graph,1
csharp,UASF_0093,operations,1
csharp,UASF_0093,runtime.contract,1
csharp,UASF_0094,binding.graph,1
csharp,UASF_0094,operations,1
csharp,UASF_0094,scope.binding,1
csharp,UASF_0095,binding.graph,1
csharp,UASF_0095,operations,1
csharp,UASF_0095,types.structure,1
csharp,UASF_0097,binding.graph,1
csharp,UASF_0097,runtime.contract,1
csharp,UASF_0098,binding.graph,1
csharp,UASF_0098,runtime.contract,1
csharp,UASF_0098,types.structure,1
csharp,UASF_0099,binding.graph,1
csharp,UASF_0099,scope.binding,1
csharp,UASF_0100,binding.graph,1
csharp,UASF_0100,types.structure,1
csharp,UASF_0104,capture.shadowing,1
csharp,UASF_0104,lowering.pipeline,1
csharp,UASF_0104,memory.model,1
csharp,UASF_0109,compiletime.semantics,1
csharp,UASF_0109,control.flow,1
csharp,UASF_0114,compiletime.semantics,1
csharp,UASF_0114,conversion.semantics,1
csharp,UASF_0115,compiletime.semantics,1
csharp,UASF_0115,data.flow,1
csharp,UASF_0115,ownership.lifetime,1
csharp,UASF_0116,compiletime.semantics,1
csharp,UASF_0116,dialect.extension,1
csharp,UASF_0118,compiletime.semantics,1
csharp,UASF_0118,dialect.extension,1
csharp,UASF_0118,lowering.pipeline,1
csharp,UASF_0119,compiletime.semantics,1
csharp,UASF_0119,dialect.extension,1
csharp,UASF_0119,lowering.pipeline,1
csharp,UASF_0120,compiletime.semantics,1
csharp,UASF_0120,dialect.extension,1
csharp,UASF_0120,lowering.pipeline,1
csharp,UASF_0121,compiletime.semantics,1
csharp,UASF_0121,dialect.extension,1
csharp,UASF_0121,lowering.pipeline,1
csharp,UASF_0122,compiletime.semantics,1
csharp,UASF_0122,dialect.extension,1
csharp,UASF_0122,lowering.pipeline,1
csharp,UASF_0128,compiletime.semantics,1
csharp,UASF_0128,nodes.declaration,1
csharp,UASF_0129,compiletime.semantics,1
csharp,UASF_0129,nodes.declaration,1
csharp,UASF_0129,runtime.contract,1
csharp,UASF_0138,compiletime.semantics,1
csharp,UASF_0138,types.origin,1
csharp,UASF_0151,concurrency.model,1
csharp,UASF_0151,memory.ordering,1
csharp,UASF_0151,synchronization,1
csharp,UASF_0152,concurrency.model,1
csharp,UASF_0152,memory.ordering,1
csharp,UASF_0152,synchronization,1
csharp,UASF_0153,concurrency.model,1
csharp,UASF_0153,memory.ordering,1
csharp,UASF_0153,synchronization,1
csharp,UASF_0154,concurrency.model,1
csharp,UASF_0154,memory.ordering,1
csharp,UASF_0154,synchronization,1
csharp,UASF_0167,control.flow,1
csharp,UASF_0167,data.flow,1
csharp,UASF_0167,types.origin,1
csharp,UASF_0174,control.flow,1
csharp,UASF_0174,effect.graph,1
csharp,UASF_0174,lowering.pipeline,1
csharp,UASF_0175,control.flow,1
csharp,UASF_0175,effect.graph,1
csharp,UASF_0175,operations,1
csharp,UASF_0176,control.flow,1
csharp,UASF_0176,effect.graph,1
csharp,UASF_0176,runtime.contract,1
csharp,UASF_0178,control.flow,1
csharp,UASF_0178,effects.control,1
csharp,UASF_0178,evaluation.order,1
csharp,UASF_0179,control.flow,1
csharp,UASF_0179,effects.control,1
csharp,UASF_0179,evaluation.order,1
csharp,UASF_0180,control.flow,1
csharp,UASF_0180,effects.control,1
csharp,UASF_0180,evaluation.order,1
csharp,UASF_0181,control.flow,1
csharp,UASF_0181,effects.control,1
csharp,UASF_0181,evaluation.order,1
csharp,UASF_0182,control.flow,1
csharp,UASF_0182,effects.control,1
csharp,UASF_0182,evaluation.order,1
csharp,UASF_0183,control.flow,1
csharp,UASF_0183,effects.control,1
csharp,UASF_0183,evaluation.order,1
csharp,UASF_0187,control.flow,1
csharp,UASF_0187,evaluation.order,1
csharp,UASF_0187,operations,1
csharp,UASF_0188,control.flow,1
csharp,UASF_0188,lowering.pipeline,1
csharp,UASF_0188,runtime.contract,1
csharp,UASF_0189,control.flow,1
csharp,UASF_0189,operations,1
csharp,UASF_0190,control.flow,1
csharp,UASF_0190,operations,1
csharp,UASF_0190,types.structure,1
csharp,UASF_0194,conversion.semantics,1
csharp,UASF_0194,operations,1
csharp,UASF_0196,conversion.semantics,1
csharp,UASF_0196,operations,1
csharp,UASF_0196,runtime.contract,1
csharp,UASF_0201,conversion.semantics,1
csharp,UASF_0201,runtime.contract,1
csharp,UASF_0202,conversion.semantics,1
csharp,UASF_0202,types.origin,1
csharp,UASF_0203,conversion.semantics,1
csharp,UASF_0203,types.origin,1
csharp,UASF_0203,types.structure,1
csharp,UASF_0204,conversion.semantics,1
csharp,UASF_0204,types.origin,1
csharp,UASF_0204,types.structure,1
csharp,UASF_0205,conversion.semantics,1
csharp,UASF_0205,types.origin,1
csharp,UASF_0205,types.structure,1
csharp,UASF_0206,conversion.semantics,1
csharp,UASF_0206,types.origin,1
csharp,UASF_0206,types.structure,1
csharp,UASF_0207,conversion.semantics,1
csharp,UASF_0207,types.origin,1
csharp,UASF_0207,types.structure,1
csharp,UASF_0208,conversion.semantics,1
csharp,UASF_0208,types.origin,1
csharp,UASF_0208,types.structure,1
csharp,UASF_0209,conversion.semantics,1
csharp,UASF_0209,types.structure,1
csharp,UASF_0217,data.flow,1
csharp,UASF_0217,evaluation.order,1
csharp,UASF_0217,nodes.expression,1
csharp,UASF_0217,operations,1
csharp,UASF_0218,data.flow,1
csharp,UASF_0218,evaluation.order,1
csharp,UASF_0218,nodes.expression,1
csharp,UASF_0218,operations,1
csharp,UASF_0219,data.flow,1
csharp,UASF_0219,evaluation.order,1
csharp,UASF_0219,nodes.expression,1
csharp,UASF_0219,operations,1
csharp,UASF_0220,data.flow,1
csharp,UASF_0220,evaluation.order,1
csharp,UASF_0220,nodes.expression,1
csharp,UASF_0220,operations,1
csharp,UASF_0221,data.flow,1
csharp,UASF_0221,evaluation.order,1
csharp,UASF_0221,nodes.expression,1
csharp,UASF_0221,operations,1
csharp,UASF_0222,data.flow,1
csharp,UASF_0222,evaluation.order,1
csharp,UASF_0222,nodes.expression,1
csharp,UASF_0222,operations,1
csharp,UASF_0223,data.flow,1
csharp,UASF_0223,evaluation.order,1
csharp,UASF_0223,nodes.expression,1
csharp,UASF_0223,operations,1
csharp,UASF_0224,data.flow,1
csharp,UASF_0224,evaluation.order,1
csharp,UASF_0224,nodes.expression,1
csharp,UASF_0224,operations,1
csharp,UASF_0225,data.flow,1
csharp,UASF_0225,evaluation.order,1
csharp,UASF_0225,nodes.expression,1
csharp,UASF_0225,operations,1
csharp,UASF_0226,data.flow,1
csharp,UASF_0226,evaluation.order,1
csharp,UASF_0226,nodes.expression,1
csharp,UASF_0226,operations,1
csharp,UASF_0235,data.flow,1
csharp,UASF_0235,ownership.lifetime,1
csharp,UASF_0235,types.structure,1
csharp,UASF_0244,dialect.extension,1
csharp,UASF_0244,nodes.expression,1
csharp,UASF_0244,runtime.contract,1
csharp,UASF_0245,dialect.extension,1
csharp,UASF_0245,runtime.contract,1
csharp,UASF_0250,effect.graph,1
csharp,UASF_0250,nodes.declaration,1
csharp,UASF_0250,runtime.contract,1
csharp,UASF_0252,effect.graph,1
csharp,UASF_0252,ownership.lifetime,1
csharp,UASF_0253,effect.graph,1
csharp,UASF_0253,ownership.lifetime,1
csharp,UASF_0253,types.structure,1
csharp,UASF_0254,effect.graph,1
csharp,UASF_0254,purity,1
csharp,UASF_0254,runtime.contract,1
csharp,UASF_0255,effect.graph,1
csharp,UASF_0255,purity,1
csharp,UASF_0255,runtime.contract,1
csharp,UASF_0256,effect.graph,1
csharp,UASF_0256,purity,1
csharp,UASF_0256,runtime.contract,1
csharp,UASF_0257,effect.graph,1
csharp,UASF_0257,purity,1
csharp,UASF_0257,runtime.contract,1
csharp,UASF_0258,effect.graph,1
csharp,UASF_0258,purity,1
csharp,UASF_0258,runtime.contract,1
csharp,UASF_0259,effect.graph,1
csharp,UASF_0259,purity,1
csharp,UASF_0259,runtime.contract,1
csharp,UASF_0260,effect.graph,1
csharp,UASF_0260,runtime.contract,1
csharp,UASF_0260,synchronization,1
csharp,UASF_0278,lowering.pipeline,1
csharp,UASF_0278,memory.model,1
csharp,UASF_0278,runtime.contract,1
csharp,UASF_0280,lowering.pipeline,1
csharp,UASF_0280,nodes.declaration,1
csharp,UASF_0280,scope.binding,1
csharp,UASF_0281,lowering.pipeline,1
csharp,UASF_0281,runtime.contract,1
csharp,UASF_0283,memory.model,1
csharp,UASF_0283,operations,1
csharp,UASF_0283,ownership.lifetime,1
csharp,UASF_0285,memory.model,1
csharp,UASF_0285,operations,1
csharp,UASF_0285,types.structure,1
csharp,UASF_0286,memory.model,1
csharp,UASF_0286,ownership.lifetime,1
csharp,UASF_0286,runtime.contract,1
csharp,UASF_0287,memory.model,1
csharp,UASF_0287,ownership.lifetime,1
csharp,UASF_0287,types.structure,1
csharp,UASF_0288,memory.model,1
csharp,UASF_0288,runtime.contract,1
csharp,UASF_0288,types.structure,1
csharp,UASF_0289,memory.ordering,1
csharp,UASF_0289,runtime.contract,1
csharp,UASF_0289,synchronization,1
csharp,UASF_0297,nodes.declaration,1
csharp,UASF_0297,operations,1
csharp,UASF_0297,runtime.contract,1
csharp,UASF_0301,nodes.declaration,1
csharp,UASF_0301,scope.binding,1
csharp,UASF_0301,types.structure,1
csharp,UASF_0302,nodes.declaration,1
csharp,UASF_0302,scope.binding,1
csharp,UASF_0302,types.structure,1
csharp,UASF_0303,nodes.declaration,1
csharp,UASF_0303,scope.binding,1
csharp,UASF_0303,types.structure,1
csharp,UASF_0304,nodes.declaration,1
csharp,UASF_0304,scope.binding,1
csharp,UASF_0304,types.structure,1
csharp,UASF_0305,nodes.declaration,1
csharp,UASF_0305,scope.binding,1
csharp,UASF_0305,types.structure,1
csharp,UASF_0306,nodes.declaration,1
csharp,UASF_0306,scope.binding,1
csharp,UASF_0306,types.structure,1
csharp,UASF_0307,nodes.declaration,1
csharp,UASF_0307,scope.binding,1
csharp,UASF_0307,types.structure,1
csharp,UASF_0308,nodes.declaration,1
csharp,UASF_0308,scope.binding,1
csharp,UASF_0308,types.structure,1
csharp,UASF_0309,nodes.declaration,1
csharp,UASF_0309,scope.binding,1
csharp,UASF_0309,types.structure,1
csharp,UASF_0310,nodes.declaration,1
csharp,UASF_0310,scope.binding,1
csharp,UASF_0310,types.structure,1
csharp,UASF_0311,nodes.declaration,1
csharp,UASF_0311,scope.binding,1
csharp,UASF_0311,types.structure,1
csharp,UASF_0325,operations,1
csharp,UASF_0325,runtime.contract,1
csharp,UASF_0325,types.structure,1
csharp,UASF_0331,runtime.contract,1
csharp,UASF_0331,types.structure,1
csharp,UASF_0333,types.origin,1
csharp,UASF_0333,types.structure,1
go,UASF_0010,abi.ffi,1
go,UASF_0010,dialect.extension,1
go,UASF_0010,effect.graph,1
go,UASF_0010,memory.model,1
go,UASF_0022,abi.ffi,1
go,UASF_0022,memory.model,1
go,UASF_0022,ownership.lifetime,1
go,UASF_0023,abi.ffi,1
go,UASF_0023,memory.model,1
go,UASF_0023,ownership.lifetime,1
go,UASF_0024,abi.ffi,1
go,UASF_0024,memory.model,1
go,UASF_0024,ownership.lifetime,1
go,UASF_0025,abi.ffi,1
