target,table_index,name,kernel,status,strategy
julia,605,activeBindingFunction,environment,routed,matrix_dispatch
julia,606,getBindingType,environment,routed,matrix_dispatch
julia,607,delayedBindingExpression,environment,routed,matrix_dispatch
julia,608,delayedBindingEnvironment,environment,routed,matrix_dispatch
julia,609,forcedBindingExpression,environment,routed,matrix_dispatch
julia,610,dotsExist,environment,routed,matrix_dispatch
julia,611,getDotType,environment,routed,matrix_dispatch
julia,612,dotDelayedExpression,environment,routed,matrix_dispatch
julia,613,dotDelayedEnvironment,environment,routed,matrix_dispatch
julia,614,dotForcedExpression,environment,routed,matrix_dispatch
julia,615,dotsLength,environment,routed,matrix_dispatch
julia,616,dotsNames,attribute,routed,matrix_dispatch
julia,617,dotsElt,environment,routed,matrix_dispatch
julia,618,mkUnbound,environment,routed,matrix_dispatch
julia,619,isNamespaceEnv,environment,routed,matrix_dispatch
julia,620,registerNamespace,environment,routed,matrix_dispatch
julia,621,unregisterNamespace,environment,routed,matrix_dispatch
julia,622,getRegisteredNamespace,environment,routed,matrix_dispatch
julia,623,isRegisteredNamespace,environment,routed,matrix_dispatch
julia,624,getNamespaceRegistry,environment,routed,matrix_dispatch
julia,625,importIntoEnv,environment,routed,matrix_dispatch
julia,626,env.profile,environment,routed,matrix_dispatch
julia,627,Encoding,character,routed,matrix_dispatch
julia,628,setEncoding,character,routed,matrix_dispatch
julia,629,setTimeLimit,system,routed,matrix_dispatch
julia,630,setSessionTimeLimit,system,routed,matrix_dispatch
julia,631,icuSetCollate,runtime,routed,matrix_dispatch
julia,632,icuGetCollate,environment,routed,matrix_dispatch
julia,633,readRenviron,environment,routed,matrix_dispatch
julia,634,shortRowNames,attribute,routed,matrix_dispatch
julia,635,copyDFattr,attribute,routed,matrix_dispatch
julia,636,getRegisteredRoutines,environment,routed,matrix_dispatch
julia,637,getLoadedDLLs,environment,routed,matrix_dispatch
julia,638,getSymbolInfo,environment,routed,matrix_dispatch
julia,639,.isMethodsDispatchOn,runtime,routed,matrix_dispatch
julia,640,lazyLoadDBfetch,serialization,routed,matrix_dispatch
julia,641,lazyLoadDBflush,serialization,routed,matrix_dispatch
julia,642,getVarsFromFrame,environment,routed,matrix_dispatch
julia,643,lazyLoadDBinsertValue,serialization,routed,matrix_dispatch
julia,644,bincode,runtime,routed,matrix_dispatch
julia,645,tabulate,runtime,routed,matrix_dispatch
julia,646,findInterval,runtime,routed,matrix_dispatch
julia,647,pretty,runtime,routed,matrix_dispatch
julia,648,formatC,runtime,routed,matrix_dispatch
julia,649,crc64,runtime,routed,matrix_dispatch
julia,650,bitwiseAnd,bitwise,routed,matrix_dispatch
julia,651,bitwiseNot,bitwise,routed,matrix_dispatch
julia,652,bitwiseOr,bitwise,routed,matrix_dispatch
julia,653,bitwiseXor,bitwise,routed,matrix_dispatch
julia,654,bitwiseShiftL,bitwise,routed,matrix_dispatch
julia,655,bitwiseShiftR,bitwise,routed,matrix_dispatch
julia,656,serialize,serialization,routed,matrix_dispatch
julia,657,serializeb,serialization,routed,matrix_dispatch
julia,658,unserialize,serialization,routed,matrix_dispatch
julia,659,rowsum_matrix,reduction,routed,matrix_dispatch
julia,660,rowsum_df,reduction,routed,matrix_dispatch
julia,661,objsxp,runtime,routed,matrix_dispatch
julia,662,setS4Object,runtime,routed,matrix_dispatch
julia,663,traceOnOff,runtime,routed,matrix_dispatch
julia,664,debugOnOff,runtime,routed,matrix_dispatch
julia,665,La_qr_cmplx,matrix,routed,matrix_dispatch
julia,666,La_rs,matrix,routed,matrix_dispatch
julia,667,La_rs_cmplx,matrix,routed,matrix_dispatch
julia,668,La_rg,matrix,routed,matrix_dispatch
julia,669,La_rg_cmplx,matrix,routed,matrix_dispatch
julia,670,La_rs,matrix,routed,matrix_dispatch
julia,671,La_rs_cmplx,matrix,routed,matrix_dispatch
julia,672,La_dlange,matrix,routed,matrix_dispatch
julia,673,La_dgecon,matrix,routed,matrix_dispatch
julia,674,La_dtrcon,matrix,routed,matrix_dispatch
julia,675,La_dtrcon3,matrix,routed,matrix_dispatch
julia,676,La_zlange,matrix,routed,matrix_dispatch
julia,677,La_zgecon,matrix,routed,matrix_dispatch
julia,678,La_ztrcon,matrix,routed,matrix_dispatch
julia,679,La_ztrcon3,matrix,routed,matrix_dispatch
julia,680,La_solve_cmplx,matrix,routed,matrix_dispatch
julia,681,La_solve,matrix,routed,matrix_dispatch
julia,682,La_qr,matrix,routed,matrix_dispatch
julia,683,La_chol,matrix,routed,matrix_dispatch
julia,684,La_chol2inv,matrix,routed,matrix_dispatch
julia,685,qr_coef_real,matrix,routed,matrix_dispatch
julia,686,qr_qy_real,matrix,routed,matrix_dispatch
julia,687,det_ge_real,matrix,routed,matrix_dispatch
julia,688,qr_coef_cmplx,matrix,routed,matrix_dispatch
julia,689,qr_qy_cmplx,matrix,routed,matrix_dispatch
julia,690,La_svd,matrix,routed,matrix_dispatch
julia,691,La_svd_cmplx,matrix,routed,matrix_dispatch
julia,692,La_version,matrix,routed,matrix_dispatch
julia,693,La_library,matrix,routed,matrix_dispatch
julia,694,bcprofcounts,language,routed,matrix_dispatch
julia,695,bcprofstart,language,routed,matrix_dispatch
julia,696,bcprofstop,language,routed,matrix_dispatch
julia,697,eSoftVersion,system,routed,matrix_dispatch
julia,698,curlVersion,io,routed,matrix_dispatch
julia,699,curlGetHeaders,environment,routed,matrix_dispatch
julia,700,curlDownload,io,routed,matrix_dispatch
julia,701,compilerVersion,system,routed,matrix_dispatch
nim,0,if,language,routed,matrix_dispatch
nim,1,while,language,routed,matrix_dispatch
nim,2,for,language,routed,matrix_dispatch
nim,3,repeat,language,routed,matrix_dispatch
nim,4,break,language,routed,matrix_dispatch
nim,5,next,language,routed,matrix_dispatch
nim,6,return,language,routed,matrix_dispatch
nim,7,function,language,routed,matrix_dispatch
nim,8,<-,replacement,routed,matrix_dispatch
nim,9,=,language,routed,matrix_dispatch
nim,10,<<-,replacement,routed,matrix_dispatch
nim,11,{,language,routed,matrix_dispatch
nim,12,(,language,routed,matrix_dispatch
nim,13,.subset,subset,routed,matrix_dispatch
nim,14,.subset2,subset,routed,matrix_dispatch
nim,15,[,subset,routed,matrix_dispatch
nim,16,[[,subset,routed,matrix_dispatch
nim,17,$,subset,routed,matrix_dispatch
nim,18,@,language,routed,matrix_dispatch
nim,19,[<-,replacement,routed,matrix_dispatch
nim,20,[[<-,replacement,routed,matrix_dispatch
nim,21,$<-,replacement,routed,matrix_dispatch
nim,22,switch,language,routed,matrix_dispatch
nim,23,browser,language,routed,matrix_dispatch
nim,24,.primTrace,runtime,routed,matrix_dispatch
nim,25,.primUntrace,runtime,routed,matrix_dispatch
nim,26,.Internal,language,routed,matrix_dispatch
nim,27,.Primitive,runtime,routed,matrix_dispatch
nim,28,call,language,routed,matrix_dispatch
nim,29,quote,language,routed,matrix_dispatch
nim,30,substitute,character,routed,matrix_dispatch
nim,31,missing,language,routed,matrix_dispatch
nim,32,nargs,runtime,routed,matrix_dispatch
nim,33,on.exit,language,routed,matrix_dispatch
nim,34,forceAndCall,language,routed,matrix_dispatch
nim,35,declare,language,routed,matrix_dispatch
nim,36,stop,runtime,routed,matrix_dispatch
nim,37,warning,runtime,routed,matrix_dispatch
nim,38,gettext,environment,routed,matrix_dispatch
nim,39,ngettext,environment,routed,matrix_dispatch
nim,40,bindtextdomain,runtime,routed,matrix_dispatch
nim,41,.addCondHands,runtime,routed,matrix_dispatch
nim,42,.addGlobHands,runtime,routed,matrix_dispatch
nim,43,.resetCondHands,runtime,routed,matrix_dispatch
nim,44,.signalCondition,runtime,routed,matrix_dispatch
nim,45,.dfltStop,runtime,routed,matrix_dispatch
nim,46,.dfltWarn,runtime,routed,matrix_dispatch
nim,47,.addRestart,runtime,routed,matrix_dispatch
nim,48,.getRestart,environment,routed,matrix_dispatch
nim,49,.invokeRestart,runtime,routed,matrix_dispatch
nim,50,.addTryHandlers,runtime,routed,matrix_dispatch
nim,51,geterrmessage,environment,routed,matrix_dispatch
nim,52,seterrmessage,runtime,routed,matrix_dispatch
nim,53,printDeferredWarnings,runtime,routed,matrix_dispatch
nim,54,interruptsSuspended,runtime,routed,matrix_dispatch
nim,55,as.function.default,runtime,routed,matrix_dispatch
nim,56,debug,runtime,routed,matrix_dispatch
nim,57,undebug,runtime,routed,matrix_dispatch
nim,58,isdebugged,runtime,routed,matrix_dispatch
nim,59,debugonce,runtime,routed,matrix_dispatch
nim,60,Recall,language,routed,matrix_dispatch
nim,61,delayedAssign,runtime,routed,matrix_dispatch
nim,62,makeLazy,runtime,routed,matrix_dispatch
nim,63,identical,runtime,routed,matrix_dispatch
nim,64,C_tryCatchHelper,runtime,routed,matrix_dispatch
nim,65,getNamespaceValue,environment,routed,matrix_dispatch
nim,66,+,arithmetic,routed,matrix_dispatch
nim,67,-,arithmetic,routed,matrix_dispatch
nim,68,*,arithmetic,routed,matrix_dispatch
nim,69,/,arithmetic,routed,matrix_dispatch
nim,70,^,arithmetic,routed,matrix_dispatch
nim,71,%%,arithmetic,routed,matrix_dispatch
nim,72,%/%,arithmetic,routed,matrix_dispatch
nim,73,%*%,matrix,routed,matrix_dispatch
nim,74,==,relational,routed,matrix_dispatch
nim,75,!=,relational,routed,matrix_dispatch
nim,76,<,relational,routed,matrix_dispatch
nim,77,<=,relational,routed,matrix_dispatch
nim,78,>=,relational,routed,matrix_dispatch
nim,79,>,relational,routed,matrix_dispatch
nim,80,&,logical,routed,matrix_dispatch
nim,81,|,logical,routed,matrix_dispatch
nim,82,!,logical,routed,matrix_dispatch
nim,83,&&,logical-short-circuit,routed,matrix_dispatch
nim,84,||,logical-short-circuit,routed,matrix_dispatch
nim,85,:,runtime,routed,matrix_dispatch
nim,86,~,language,routed,matrix_dispatch
nim,87,::,language,routed,matrix_dispatch
nim,88,:::,language,routed,matrix_dispatch
nim,89,all,logical-reduction,routed,matrix_dispatch
nim,90,any,logical-reduction,routed,matrix_dispatch
nim,91,...elt,environment,routed,matrix_dispatch
nim,92,...length,environment,routed,matrix_dispatch
nim,93,...names,attribute,routed,matrix_dispatch
nim,94,length,matrix,routed,matrix_dispatch
nim,95,length<-,replacement,routed,matrix_dispatch
nim,96,oldClass,attribute,routed,matrix_dispatch
nim,97,oldClass<-,replacement,routed,matrix_dispatch
nim,98,class,attribute,routed,matrix_dispatch
nim,99,.cache_class,attribute,routed,matrix_dispatch
nim,100,.class2,attribute,routed,matrix_dispatch
nim,101,class<-,replacement,routed,matrix_dispatch
nim,102,unclass,attribute,routed,matrix_dispatch
nim,103,names,attribute,routed,matrix_dispatch
nim,104,names<-,replacement,routed,matrix_dispatch
nim,105,dimnames,attribute,routed,matrix_dispatch
nim,106,dimnames<-,replacement,routed,matrix_dispatch
nim,107,dim,attribute,routed,matrix_dispatch
nim,108,dim<-,replacement,routed,matrix_dispatch
nim,109,attributes,attribute,routed,matrix_dispatch
nim,110,attributes<-,replacement,routed,matrix_dispatch
nim,111,attr,attribute,routed,matrix_dispatch
nim,112,attr<-,replacement,routed,matrix_dispatch
nim,113,@<-,replacement,routed,matrix_dispatch
nim,114,levels<-,replacement,routed,matrix_dispatch
nim,115,vector,runtime,routed,matrix_dispatch
nim,116,complex,numeric-complex,routed,matrix_dispatch
nim,117,matrix,matrix,routed,matrix_dispatch
nim,118,array,matrix,routed,matrix_dispatch
nim,119,diag,matrix,routed,matrix_dispatch
nim,120,backsolve,matrix,routed,matrix_dispatch
nim,121,max.col,matrix,routed,matrix_dispatch
nim,122,row,matrix,routed,matrix_dispatch
nim,123,col,matrix,routed,matrix_dispatch
nim,124,unlist,combine,routed,matrix_dispatch
nim,125,cbind,language,routed,matrix_dispatch
nim,126,rbind,language,routed,matrix_dispatch
nim,127,drop,matrix,routed,matrix_dispatch
nim,128,all.names,attribute,routed,matrix_dispatch
nim,129,comment,attribute,routed,matrix_dispatch
nim,130,comment<-,replacement,routed,matrix_dispatch
nim,131,get,environment,routed,matrix_dispatch
nim,132,get0,environment,routed,matrix_dispatch
nim,133,mget,environment,routed,matrix_dispatch
nim,134,exists,environment,routed,matrix_dispatch
nim,135,assign,environment,routed,matrix_dispatch
nim,136,list2env,environment,routed,matrix_dispatch
nim,137,remove,environment,routed,matrix_dispatch
nim,138,duplicated,matching,routed,matrix_dispatch
nim,139,unique,matching,routed,matrix_dispatch
nim,140,anyDuplicated,matching,routed,matrix_dispatch
nim,141,anyNA,missingness,routed,matrix_dispatch
nim,142,which,runtime,routed,matrix_dispatch
nim,143,which.min,runtime,routed,matrix_dispatch
nim,144,pmin,reduction,routed,matrix_dispatch
nim,145,pmax,reduction,routed,matrix_dispatch
nim,146,which.max,runtime,routed,matrix_dispatch
nim,147,match,matching,routed,matrix_dispatch
nim,148,pmatch,matching,routed,matrix_dispatch
nim,149,charmatch,character,routed,matrix_dispatch
nim,150,match.call,matching,routed,matrix_dispatch
nim,151,crossprod,matrix,routed,matrix_dispatch
nim,152,tcrossprod,matrix,routed,matrix_dispatch
nim,153,asplit,matrix,routed,matrix_dispatch
nim,154,lengths,matrix,routed,matrix_dispatch
nim,155,sequence,runtime,routed,matrix_dispatch
nim,156,vhash,matching,routed,matrix_dispatch
nim,157,attach,environment,routed,matrix_dispatch
nim,158,detach,environment,routed,matrix_dispatch
nim,159,search,environment,routed,matrix_dispatch
nim,160,setFileTime,io,routed,matrix_dispatch
nim,161,round,numeric-unary,routed,matrix_dispatch
nim,162,signif,numeric-unary,routed,matrix_dispatch
nim,163,log,numeric-unary,routed,matrix_dispatch
nim,164,log10,numeric-unary,routed,matrix_dispatch
nim,165,log2,numeric-unary,routed,matrix_dispatch
nim,166,abs,numeric-unary,routed,matrix_dispatch
nim,167,floor,numeric-unary,routed,matrix_dispatch
nim,168,ceiling,numeric-unary,routed,matrix_dispatch
nim,169,sqrt,numeric-unary,routed,matrix_dispatch
nim,170,sign,numeric-unary,routed,matrix_dispatch
nim,171,trunc,numeric-unary,routed,matrix_dispatch
nim,172,exp,numeric-unary,routed,matrix_dispatch
nim,173,expm1,numeric-unary,routed,matrix_dispatch
nim,174,log1p,numeric-unary,routed,matrix_dispatch
nim,175,cos,numeric-unary,routed,matrix_dispatch
nim,176,sin,numeric-unary,routed,matrix_dispatch
nim,177,tan,numeric-unary,routed,matrix_dispatch
nim,178,acos,numeric-unary,routed,matrix_dispatch
nim,179,asin,numeric-unary,routed,matrix_dispatch
nim,180,atan,numeric-unary,routed,matrix_dispatch
nim,181,cosh,numeric-unary,routed,matrix_dispatch
nim,182,sinh,numeric-unary,routed,matrix_dispatch
nim,183,tanh,numeric-unary,routed,matrix_dispatch
nim,184,acosh,numeric-unary,routed,matrix_dispatch
nim,185,asinh,numeric-unary,routed,matrix_dispatch
nim,186,atanh,numeric-unary,routed,matrix_dispatch
nim,187,lgamma,numeric-unary,routed,matrix_dispatch
nim,188,gamma,numeric-unary,routed,matrix_dispatch
nim,189,digamma,numeric-unary,routed,matrix_dispatch
nim,190,trigamma,numeric-unary,routed,matrix_dispatch
nim,191,cospi,numeric-unary,routed,matrix_dispatch
nim,192,sinpi,numeric-unary,routed,matrix_dispatch
nim,193,tanpi,numeric-unary,routed,matrix_dispatch
nim,194,atan2,numeric-binary,routed,matrix_dispatch
nim,195,lbeta,numeric-binary,routed,matrix_dispatch
nim,196,beta,numeric-binary,routed,matrix_dispatch
nim,197,lchoose,numeric-binary,routed,matrix_dispatch
nim,198,choose,numeric-binary,routed,matrix_dispatch
nim,199,besselJ,numeric-binary,routed,matrix_dispatch
nim,200,besselY,numeric-binary,routed,matrix_dispatch
nim,201,psigamma,numeric-binary,routed,matrix_dispatch
nim,202,Re,numeric-complex,routed,matrix_dispatch
nim,203,Im,numeric-complex,routed,matrix_dispatch
nim,204,Mod,numeric-complex,routed,matrix_dispatch
nim,205,Arg,numeric-complex,routed,matrix_dispatch
nim,206,Conj,numeric-complex,routed,matrix_dispatch
nim,207,besselI,numeric-ternary,routed,matrix_dispatch
nim,208,besselK,numeric-ternary,routed,matrix_dispatch
nim,209,rchisq,random,routed,matrix_dispatch
nim,210,rexp,random,routed,matrix_dispatch
nim,211,rgeom,random,routed,matrix_dispatch
nim,212,rpois,random,routed,matrix_dispatch
nim,213,rt,random,routed,matrix_dispatch
nim,214,rsignrank,random,routed,matrix_dispatch
nim,215,rbeta,random,routed,matrix_dispatch
nim,216,rbinom,random,routed,matrix_dispatch
nim,217,rcauchy,random,routed,matrix_dispatch
nim,218,rf,random,routed,matrix_dispatch
nim,219,rgamma,random,routed,matrix_dispatch
nim,220,rlnorm,random,routed,matrix_dispatch
nim,221,rlogis,random,routed,matrix_dispatch
nim,222,rnbinom,random,routed,matrix_dispatch
nim,223,rnbinom_mu,random,routed,matrix_dispatch
nim,224,rnchisq,random,routed,matrix_dispatch
nim,225,rnorm,random,routed,matrix_dispatch
nim,226,runif,random,routed,matrix_dispatch
nim,227,rweibull,random,routed,matrix_dispatch
nim,228,rwilcox,random,routed,matrix_dispatch
nim,229,rhyper,random,routed,matrix_dispatch
nim,230,sample,random,routed,matrix_dispatch
nim,231,sample2,random,routed,matrix_dispatch
nim,232,RNGkind,random,routed,matrix_dispatch
nim,233,set.seed,random,routed,matrix_dispatch
nim,234,sum,reduction,routed,matrix_dispatch
nim,235,min,reduction,routed,matrix_dispatch
nim,236,max,reduction,routed,matrix_dispatch
nim,237,prod,reduction,routed,matrix_dispatch
nim,238,mean,reduction,routed,matrix_dispatch
nim,239,range,runtime,routed,matrix_dispatch
nim,240,cumsum,cumulative,routed,matrix_dispatch
nim,241,cumprod,cumulative,routed,matrix_dispatch
nim,242,cummax,cumulative,routed,matrix_dispatch
nim,243,cummin,cumulative,routed,matrix_dispatch
nim,244,cumvar,cumulative,routed,matrix_dispatch
nim,245,as.character,coercion-atomic,routed,matrix_dispatch
nim,246,as.integer,coercion-atomic,routed,matrix_dispatch
nim,247,as.double,coercion-atomic,routed,matrix_dispatch
nim,248,as.numeric,coercion-atomic,routed,matrix_dispatch
nim,249,as.complex,coercion-atomic,routed,matrix_dispatch
nim,250,as.logical,coercion-atomic,routed,matrix_dispatch
nim,251,as.raw,coercion-atomic,routed,matrix_dispatch
nim,252,as.call,runtime,routed,matrix_dispatch
nim,253,as.environment,environment,routed,matrix_dispatch
nim,254,storage.mode<-,replacement,routed,matrix_dispatch
nim,255,asCharacterFactor,character,routed,matrix_dispatch
nim,256,as.vector,coercion-mode,routed,matrix_dispatch
nim,257,paste,character,routed,matrix_dispatch
nim,258,paste0,character,routed,matrix_dispatch
nim,259,file.path,io,routed,matrix_dispatch
nim,260,format,runtime,routed,matrix_dispatch
nim,261,format.info,runtime,routed,matrix_dispatch
nim,262,cat,runtime,routed,matrix_dispatch
nim,263,do.call,runtime,routed,matrix_dispatch
nim,264,str2lang,character,routed,matrix_dispatch
nim,265,str2expression,character,routed,matrix_dispatch
nim,266,nchar,character,routed,matrix_dispatch
nim,267,nzchar,character,routed,matrix_dispatch
nim,268,substr,character,routed,matrix_dispatch
nim,269,startsWith,character,routed,matrix_dispatch
nim,270,endsWith,character,routed,matrix_dispatch
nim,271,substr<-,replacement,routed,matrix_dispatch
nim,272,strsplit,character,routed,matrix_dispatch
nim,273,abbreviate,character,routed,matrix_dispatch
nim,274,make.names,attribute,routed,matrix_dispatch
nim,275,pcre_config,runtime,routed,matrix_dispatch
nim,276,grep,character,routed,matrix_dispatch
nim,277,grepl,character,routed,matrix_dispatch
nim,278,grepRaw,character,routed,matrix_dispatch
nim,279,sub,character,routed,matrix_dispatch
nim,280,gsub,character,routed,matrix_dispatch
nim,281,regexpr,runtime,routed,matrix_dispatch
nim,282,gregexpr,runtime,routed,matrix_dispatch
nim,283,regexec,runtime,routed,matrix_dispatch
nim,284,agrep,character,routed,matrix_dispatch
nim,285,agrepl,character,routed,matrix_dispatch
nim,286,adist,runtime,routed,matrix_dispatch
nim,287,aregexec,runtime,routed,matrix_dispatch
nim,288,tolower,character,routed,matrix_dispatch
nim,289,toupper,character,routed,matrix_dispatch
nim,290,chartr,character,routed,matrix_dispatch
nim,291,sprintf,runtime,routed,matrix_dispatch
nim,292,make.unique,matching,routed,matrix_dispatch
nim,293,charToRaw,character,routed,matrix_dispatch
nim,294,rawToChar,character,routed,matrix_dispatch
nim,295,rawShift,bitwise,routed,matrix_dispatch
nim,296,intToBits,bitwise,routed,matrix_dispatch
nim,297,numToBits,bitwise,routed,matrix_dispatch
nim,298,numToInts,runtime,routed,matrix_dispatch
nim,299,rawToBits,bitwise,routed,matrix_dispatch
nim,300,packBits,bitwise,routed,matrix_dispatch
nim,301,utf8ToInt,character,routed,matrix_dispatch
nim,302,intToUtf8,character,routed,matrix_dispatch
nim,303,validUTF8,character,routed,matrix_dispatch
nim,304,validEnc,runtime,routed,matrix_dispatch
nim,305,encodeString,character,routed,matrix_dispatch
nim,306,iconv,system,routed,matrix_dispatch
nim,307,strtrim,character,routed,matrix_dispatch
nim,308,strtoi,character,routed,matrix_dispatch
nim,309,strrep,character,routed,matrix_dispatch
nim,310,is.null,predicate,routed,matrix_dispatch
nim,311,is.logical,predicate,routed,matrix_dispatch
nim,312,is.integer,predicate,routed,matrix_dispatch
nim,313,is.double,predicate,routed,matrix_dispatch
nim,314,is.complex,predicate,routed,matrix_dispatch
nim,315,is.character,predicate,routed,matrix_dispatch
nim,316,is.symbol,predicate,routed,matrix_dispatch
nim,317,is.name,predicate,routed,matrix_dispatch
nim,318,is.environment,predicate,routed,matrix_dispatch
nim,319,is.list,predicate,routed,matrix_dispatch
nim,320,is.pairlist,predicate,routed,matrix_dispatch
nim,321,is.expression,predicate,routed,matrix_dispatch
nim,322,is.raw,predicate,routed,matrix_dispatch
nim,323,is.object,predicate,routed,matrix_dispatch
nim,324,isS4,predicate,routed,matrix_dispatch
nim,325,is.numeric,predicate,routed,matrix_dispatch
nim,326,is.matrix,predicate,routed,matrix_dispatch
nim,327,is.array,predicate,routed,matrix_dispatch
nim,328,is.atomic,predicate,routed,matrix_dispatch
nim,329,is.recursive,predicate,routed,matrix_dispatch
nim,330,is.call,predicate,routed,matrix_dispatch
nim,331,is.language,predicate,routed,matrix_dispatch
nim,332,is.function,predicate,routed,matrix_dispatch
nim,333,is.single,predicate,routed,matrix_dispatch
nim,334,is.na,missingness,routed,matrix_dispatch
nim,335,is.nan,numeric-predicate,routed,matrix_dispatch
nim,336,is.finite,numeric-predicate,routed,matrix_dispatch
nim,337,is.infinite,numeric-predicate,routed,matrix_dispatch
nim,338,is.vector,runtime,routed,matrix_dispatch
nim,339,proc.time,system,routed,matrix_dispatch
nim,340,gc.time,runtime,routed,matrix_dispatch
nim,341,withVisible,language,routed,matrix_dispatch
nim,342,expression,language,routed,matrix_dispatch
nim,343,interactive,system,routed,matrix_dispatch
nim,344,invisible,runtime,routed,matrix_dispatch
nim,345,rep,language,routed,matrix_dispatch
nim,346,rep.int,runtime,routed,matrix_dispatch
nim,347,rep_len,runtime,routed,matrix_dispatch
nim,348,seq.int,runtime,routed,matrix_dispatch
nim,349,seq_len,runtime,routed,matrix_dispatch
nim,350,seq_along,runtime,routed,matrix_dispatch
nim,351,list,runtime,routed,matrix_dispatch
nim,352,xtfrm,ordering,routed,matrix_dispatch
nim,353,enc2native,runtime,routed,matrix_dispatch
nim,354,enc2utf8,runtime,routed,matrix_dispatch
nim,355,emptyenv,environment,routed,matrix_dispatch
nim,356,baseenv,environment,routed,matrix_dispatch
nim,357,globalenv,environment,routed,matrix_dispatch
nim,358,environment<-,replacement,routed,matrix_dispatch
nim,359,pos.to.env,environment,routed,matrix_dispatch
nim,360,.C,runtime,routed,matrix_dispatch
nim,361,.Fortran,runtime,routed,matrix_dispatch
nim,362,.External,runtime,routed,matrix_dispatch
nim,363,.External2,runtime,routed,matrix_dispatch
nim,364,.Call,runtime,routed,matrix_dispatch
nim,365,.External.graphics,runtime,routed,matrix_dispatch
nim,366,.Call.graphics,runtime,routed,matrix_dispatch
nim,367,eapply,language,routed,matrix_dispatch
nim,368,lapply,language,routed,matrix_dispatch
nim,369,vapply,language,routed,matrix_dispatch
nim,370,mapply,runtime,routed,matrix_dispatch
nim,371,Version,runtime,routed,matrix_dispatch
nim,372,machine,runtime,routed,matrix_dispatch
nim,373,commandArgs,runtime,routed,matrix_dispatch
nim,374,internalsID,runtime,routed,matrix_dispatch
nim,375,system,runtime,routed,matrix_dispatch
nim,376,system,runtime,routed,matrix_dispatch
nim,377,shell.exec,runtime,routed,matrix_dispatch
nim,378,Sys.which,runtime,routed,matrix_dispatch
nim,379,mkjunction,system,routed,matrix_dispatch
nim,380,tzone_name,runtime,routed,matrix_dispatch
nim,381,parse,runtime,routed,matrix_dispatch
nim,382,parse_Rd,runtime,routed,matrix_dispatch
nim,383,deparseRd,runtime,routed,matrix_dispatch
nim,384,parseLatex,runtime,routed,matrix_dispatch
nim,385,save,serialization,routed,matrix_dispatch
nim,386,saveToConn,serialization,routed,matrix_dispatch
nim,387,load,serialization,routed,matrix_dispatch
nim,388,loadFromConn2,serialization,routed,matrix_dispatch
nim,389,loadInfoFromConn2,serialization,routed,matrix_dispatch
nim,390,serializeToConn,serialization,routed,matrix_dispatch
nim,391,unserializeFromConn,serialization,routed,matrix_dispatch
nim,392,serializeInfoFromConn,serialization,routed,matrix_dispatch
nim,393,deparse,runtime,routed,matrix_dispatch
nim,394,dput,runtime,routed,matrix_dispatch
nim,395,dump,runtime,routed,matrix_dispatch
nim,396,quit,runtime,routed,matrix_dispatch
nim,397,readline,io,routed,matrix_dispatch
nim,398,print.default,runtime,routed,matrix_dispatch
nim,399,prmatrix,matrix,routed,matrix_dispatch
nim,400,gc,runtime,routed,matrix_dispatch
nim,401,gcinfo,runtime,routed,matrix_dispatch
nim,402,gctorture,runtime,routed,matrix_dispatch
nim,403,gctorture2,runtime,routed,matrix_dispatch
nim,404,memory.profile,io,routed,matrix_dispatch
nim,405,mem.maxVSize,runtime,routed,matrix_dispatch
nim,406,mem.maxNSize,runtime,routed,matrix_dispatch
nim,407,split,runtime,routed,matrix_dispatch
nim,408,is.loaded,serialization,routed,matrix_dispatch
nim,409,recordGraphics,runtime,routed,matrix_dispatch
nim,410,dyn.load,serialization,routed,matrix_dispatch
nim,411,dyn.unload,serialization,routed,matrix_dispatch
nim,412,ls,environment,routed,matrix_dispatch
nim,413,typeof,runtime,routed,matrix_dispatch
nim,414,eval,language,routed,matrix_dispatch
nim,415,Exec,language,routed,matrix_dispatch
nim,416,Tailcall,language,routed,matrix_dispatch
nim,417,returnValue,language,routed,matrix_dispatch
nim,418,sys.parent,runtime,routed,matrix_dispatch
nim,419,sys.call,runtime,routed,matrix_dispatch
nim,420,sys.frame,runtime,routed,matrix_dispatch
nim,421,sys.nframe,runtime,routed,matrix_dispatch
nim,422,sys.calls,runtime,routed,matrix_dispatch
nim,423,sys.frames,runtime,routed,matrix_dispatch
nim,424,sys.on.exit,runtime,routed,matrix_dispatch
nim,425,sys.parents,runtime,routed,matrix_dispatch
nim,426,sys.function,runtime,routed,matrix_dispatch
nim,427,traceback,runtime,routed,matrix_dispatch
nim,428,browserText,runtime,routed,matrix_dispatch
nim,429,browserCondition,runtime,routed,matrix_dispatch
nim,430,browserSetDebug,runtime,routed,matrix_dispatch
nim,431,parent.frame,runtime,routed,matrix_dispatch
nim,432,sort,ordering,routed,matrix_dispatch
nim,433,is.unsorted,ordering,routed,matrix_dispatch
nim,434,sorted_fpass,ordering,routed,matrix_dispatch
nim,435,psort,ordering,routed,matrix_dispatch
nim,436,qsort,runtime,routed,matrix_dispatch
nim,437,radixsort,runtime,routed,matrix_dispatch
nim,438,order,ordering,routed,matrix_dispatch
nim,439,rank,ordering,routed,matrix_dispatch
nim,440,scan,runtime,routed,matrix_dispatch
nim,441,t.default,matrix,routed,matrix_dispatch
