language,from_node,relation,to_node,required,multiple,named,evidence
cpp,function_declarator,CHILD,requires_clause,False,True,True,node-types.json
cpp,function_declarator,CHILD,throw_specifier,False,True,True,node-types.json
cpp,function_declarator,CHILD,trailing_return_type,False,True,True,node-types.json
cpp,function_declarator,CHILD,type_qualifier,False,True,True,node-types.json
cpp,function_declarator,CHILD,virtual_specifier,False,True,True,node-types.json
cpp,function_definition,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,function_definition,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,function_definition,CHILD,default_method_clause,False,True,True,node-types.json
cpp,function_definition,CHILD,delete_method_clause,False,True,True,node-types.json
cpp,function_definition,CHILD,explicit_function_specifier,False,True,True,node-types.json
cpp,function_definition,CHILD,field_initializer_list,False,True,True,node-types.json
cpp,function_definition,CHILD,ms_call_modifier,False,True,True,node-types.json
cpp,function_definition,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,function_definition,CHILD,pure_virtual_clause,False,True,True,node-types.json
cpp,function_definition,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,function_definition,CHILD,try_statement,False,True,True,node-types.json
cpp,function_definition,CHILD,type_qualifier,False,True,True,node-types.json
cpp,generic_expression,CHILD,expression,True,True,True,node-types.json
cpp,generic_expression,CHILD,type_descriptor,True,True,True,node-types.json
cpp,gnu_asm_expression,CHILD,gnu_asm_qualifier,False,True,True,node-types.json
cpp,import_declaration,CHILD,attribute_declaration,False,False,True,node-types.json
cpp,init_statement,CHILD,alias_declaration,True,False,True,node-types.json
cpp,init_statement,CHILD,declaration,True,False,True,node-types.json
cpp,init_statement,CHILD,expression_statement,True,False,True,node-types.json
cpp,init_statement,CHILD,type_definition,True,False,True,node-types.json
cpp,initializer_list,CHILD,expression,False,True,True,node-types.json
cpp,initializer_list,CHILD,initializer_list,False,True,True,node-types.json
cpp,initializer_list,CHILD,initializer_pair,False,True,True,node-types.json
cpp,labeled_statement,CHILD,declaration,True,False,True,node-types.json
cpp,labeled_statement,CHILD,statement,True,False,True,node-types.json
cpp,lambda_capture_specifier,CHILD,identifier,False,True,True,node-types.json
cpp,lambda_capture_specifier,CHILD,lambda_capture_initializer,False,True,True,node-types.json
cpp,lambda_capture_specifier,CHILD,lambda_default_capture,False,True,True,node-types.json
cpp,lambda_capture_specifier,CHILD,parameter_pack_expansion,False,True,True,node-types.json
cpp,lambda_capture_specifier,CHILD,qualified_identifier,False,True,True,node-types.json
cpp,lambda_capture_specifier,CHILD,this,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,lambda_specifier,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,noexcept,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,requires_clause,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,throw_specifier,False,True,True,node-types.json
cpp,lambda_declarator,CHILD,trailing_return_type,False,True,True,node-types.json
cpp,module_declaration,CHILD,attribute_declaration,False,False,True,node-types.json
cpp,module_name,CHILD,identifier,True,True,True,node-types.json
cpp,module_partition,CHILD,module_name,True,False,True,node-types.json
cpp,ms_based_modifier,CHILD,argument_list,True,False,True,node-types.json
cpp,ms_declspec_modifier,CHILD,identifier,True,False,True,node-types.json
cpp,ms_pointer_modifier,CHILD,ms_restrict_modifier,True,False,True,node-types.json
cpp,ms_pointer_modifier,CHILD,ms_signed_ptr_modifier,True,False,True,node-types.json
cpp,ms_pointer_modifier,CHILD,ms_unaligned_ptr_modifier,True,False,True,node-types.json
cpp,ms_pointer_modifier,CHILD,ms_unsigned_ptr_modifier,True,False,True,node-types.json
cpp,namespace_alias_definition,CHILD,namespace_identifier,True,False,True,node-types.json
cpp,namespace_alias_definition,CHILD,nested_namespace_specifier,True,False,True,node-types.json
cpp,namespace_alias_definition,CHILD,splice_specifier,True,False,True,node-types.json
cpp,namespace_definition,CHILD,attribute_declaration,False,False,True,node-types.json
cpp,nested_namespace_specifier,CHILD,namespace_identifier,False,True,True,node-types.json
cpp,nested_namespace_specifier,CHILD,nested_namespace_specifier,False,True,True,node-types.json
cpp,new_declarator,CHILD,new_declarator,False,False,True,node-types.json
cpp,noexcept,CHILD,expression,False,False,True,node-types.json
cpp,operator_cast,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,operator_cast,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,operator_cast,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,operator_cast,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,operator_cast,CHILD,type_qualifier,False,True,True,node-types.json
cpp,operator_name,CHILD,identifier,False,False,True,node-types.json
cpp,optional_parameter_declaration,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,optional_parameter_declaration,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,optional_parameter_declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,optional_parameter_declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,optional_parameter_declaration,CHILD,type_qualifier,False,True,True,node-types.json
cpp,parameter_declaration,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,parameter_declaration,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,parameter_declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,parameter_declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,parameter_declaration,CHILD,type_qualifier,False,True,True,node-types.json
cpp,parameter_list,CHILD,explicit_object_parameter_declaration,False,True,True,node-types.json
cpp,parameter_list,CHILD,optional_parameter_declaration,False,True,True,node-types.json
cpp,parameter_list,CHILD,parameter_declaration,False,True,True,node-types.json
cpp,parameter_list,CHILD,variadic_parameter_declaration,False,True,True,node-types.json
cpp,parenthesized_declarator,CHILD,_declarator,True,True,True,node-types.json
cpp,parenthesized_declarator,CHILD,_field_declarator,True,True,True,node-types.json
cpp,parenthesized_declarator,CHILD,_type_declarator,True,True,True,node-types.json
cpp,parenthesized_declarator,CHILD,ms_call_modifier,True,True,True,node-types.json
cpp,parenthesized_expression,CHILD,comma_expression,True,False,True,node-types.json
cpp,parenthesized_expression,CHILD,compound_statement,True,False,True,node-types.json
cpp,parenthesized_expression,CHILD,expression,True,False,True,node-types.json
cpp,parenthesized_expression,CHILD,preproc_defined,True,False,True,node-types.json
cpp,placeholder_type_specifier,CHILD,auto,True,False,True,node-types.json
cpp,placeholder_type_specifier,CHILD,decltype,True,False,True,node-types.json
cpp,pointer_declarator,CHILD,ms_based_modifier,False,True,True,node-types.json
cpp,pointer_declarator,CHILD,ms_pointer_modifier,False,True,True,node-types.json
cpp,pointer_declarator,CHILD,type_qualifier,False,True,True,node-types.json
cpp,pointer_type_declarator,CHILD,ms_based_modifier,False,True,True,node-types.json
cpp,pointer_type_declarator,CHILD,ms_pointer_modifier,False,True,True,node-types.json
cpp,pointer_type_declarator,CHILD,type_qualifier,False,True,True,node-types.json
cpp,preproc_defined,CHILD,identifier,True,False,True,node-types.json
cpp,preproc_elif,CHILD,access_specifier,False,True,True,node-types.json
cpp,preproc_elif,CHILD,alias_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,concept_definition,False,True,True,node-types.json
cpp,preproc_elif,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,enumerator,False,True,True,node-types.json
cpp,preproc_elif,CHILD,export_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,field_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,friend_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,function_definition,False,True,True,node-types.json
cpp,preproc_elif,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,import_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,linkage_specification,False,True,True,node-types.json
cpp,preproc_elif,CHILD,module_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,preproc_elif,CHILD,namespace_definition,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_call,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_def,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_if,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,preproc_elif,CHILD,preproc_include,False,True,True,node-types.json
cpp,preproc_elif,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,statement,False,True,True,node-types.json
cpp,preproc_elif,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,template_declaration,False,True,True,node-types.json
cpp,preproc_elif,CHILD,template_instantiation,False,True,True,node-types.json
cpp,preproc_elif,CHILD,type_definition,False,True,True,node-types.json
cpp,preproc_elif,CHILD,type_specifier,False,True,True,node-types.json
cpp,preproc_elif,CHILD,using_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,access_specifier,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,alias_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,concept_definition,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,enumerator,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,export_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,field_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,friend_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,function_definition,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,import_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,linkage_specification,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,module_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,namespace_definition,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_call,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_def,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_if,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,preproc_include,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,statement,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,template_declaration,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,template_instantiation,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,type_definition,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,type_specifier,False,True,True,node-types.json
cpp,preproc_elifdef,CHILD,using_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,access_specifier,False,True,True,node-types.json
cpp,preproc_else,CHILD,alias_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,concept_definition,False,True,True,node-types.json
cpp,preproc_else,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,enumerator,False,True,True,node-types.json
cpp,preproc_else,CHILD,export_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,field_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,friend_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,function_definition,False,True,True,node-types.json
cpp,preproc_else,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,import_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,linkage_specification,False,True,True,node-types.json
cpp,preproc_else,CHILD,module_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,preproc_else,CHILD,namespace_definition,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_call,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_def,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_if,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,preproc_else,CHILD,preproc_include,False,True,True,node-types.json
cpp,preproc_else,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,statement,False,True,True,node-types.json
cpp,preproc_else,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,template_declaration,False,True,True,node-types.json
cpp,preproc_else,CHILD,template_instantiation,False,True,True,node-types.json
cpp,preproc_else,CHILD,type_definition,False,True,True,node-types.json
cpp,preproc_else,CHILD,type_specifier,False,True,True,node-types.json
cpp,preproc_else,CHILD,using_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,access_specifier,False,True,True,node-types.json
cpp,preproc_if,CHILD,alias_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,concept_definition,False,True,True,node-types.json
cpp,preproc_if,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,enumerator,False,True,True,node-types.json
cpp,preproc_if,CHILD,export_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,field_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,friend_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,function_definition,False,True,True,node-types.json
cpp,preproc_if,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,import_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,linkage_specification,False,True,True,node-types.json
cpp,preproc_if,CHILD,module_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,preproc_if,CHILD,namespace_definition,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_call,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_def,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_if,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,preproc_if,CHILD,preproc_include,False,True,True,node-types.json
cpp,preproc_if,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,statement,False,True,True,node-types.json
cpp,preproc_if,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,template_declaration,False,True,True,node-types.json
cpp,preproc_if,CHILD,template_instantiation,False,True,True,node-types.json
cpp,preproc_if,CHILD,type_definition,False,True,True,node-types.json
cpp,preproc_if,CHILD,type_specifier,False,True,True,node-types.json
cpp,preproc_if,CHILD,using_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,access_specifier,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,alias_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,concept_definition,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,enumerator,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,export_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,field_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,friend_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,function_definition,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,import_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,linkage_specification,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,module_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,namespace_definition,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_call,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_def,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_if,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,preproc_include,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,statement,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,template_declaration,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,template_instantiation,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,type_definition,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,type_specifier,False,True,True,node-types.json
cpp,preproc_ifdef,CHILD,using_declaration,False,True,True,node-types.json
cpp,preproc_params,CHILD,identifier,False,True,True,node-types.json
cpp,raw_string_literal,CHILD,raw_string_content,True,True,True,node-types.json
cpp,raw_string_literal,CHILD,raw_string_delimiter,True,True,True,node-types.json
cpp,reference_declarator,CHILD,_declarator,True,False,True,node-types.json
cpp,reference_declarator,CHILD,_field_declarator,True,False,True,node-types.json
cpp,reference_declarator,CHILD,_type_declarator,True,False,True,node-types.json
cpp,reference_declarator,CHILD,variadic_declarator,True,False,True,node-types.json
cpp,reflect_expression,CHILD,expression,False,False,True,node-types.json
cpp,reflect_expression,CHILD,type_descriptor,False,False,True,node-types.json
cpp,requirement_seq,CHILD,compound_requirement,False,True,True,node-types.json
cpp,requirement_seq,CHILD,simple_requirement,False,True,True,node-types.json
cpp,requirement_seq,CHILD,type_requirement,False,True,True,node-types.json
cpp,return_statement,CHILD,comma_expression,False,False,True,node-types.json
cpp,return_statement,CHILD,expression,False,False,True,node-types.json
cpp,return_statement,CHILD,initializer_list,False,False,True,node-types.json
cpp,seh_try_statement,CHILD,seh_except_clause,True,False,True,node-types.json
cpp,seh_try_statement,CHILD,seh_finally_clause,True,False,True,node-types.json
cpp,simple_requirement,CHILD,comma_expression,False,False,True,node-types.json
cpp,simple_requirement,CHILD,expression,False,False,True,node-types.json
cpp,sized_type_specifier,CHILD,type_qualifier,False,True,True,node-types.json
cpp,splice_expression,CHILD,splice_specifier,True,True,True,node-types.json
cpp,splice_expression,CHILD,template_argument_list,True,True,True,node-types.json
cpp,splice_specifier,CHILD,expression,True,False,True,node-types.json
cpp,splice_type_specifier,CHILD,splice_specifier,True,True,True,node-types.json
cpp,splice_type_specifier,CHILD,template_argument_list,True,True,True,node-types.json
cpp,string_literal,CHILD,escape_sequence,False,True,True,node-types.json
cpp,string_literal,CHILD,string_content,False,True,True,node-types.json
cpp,struct_specifier,CHILD,alignas_qualifier,False,True,True,node-types.json
cpp,struct_specifier,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,struct_specifier,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,struct_specifier,CHILD,base_class_clause,False,True,True,node-types.json
cpp,struct_specifier,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,struct_specifier,CHILD,virtual_specifier,False,True,True,node-types.json
cpp,structured_binding_declarator,CHILD,identifier,True,True,True,node-types.json
cpp,subscript_argument_list,CHILD,expression,False,True,True,node-types.json
cpp,subscript_argument_list,CHILD,initializer_list,False,True,True,node-types.json
cpp,subscript_designator,CHILD,expression,True,False,True,node-types.json
cpp,template_argument_list,CHILD,expression,False,True,True,node-types.json
cpp,template_argument_list,CHILD,type_descriptor,False,True,True,node-types.json
cpp,template_declaration,CHILD,alias_declaration,True,True,True,node-types.json
cpp,template_declaration,CHILD,concept_definition,True,True,True,node-types.json
cpp,template_declaration,CHILD,declaration,True,True,True,node-types.json
cpp,template_declaration,CHILD,friend_declaration,True,True,True,node-types.json
cpp,template_declaration,CHILD,function_definition,True,True,True,node-types.json
cpp,template_declaration,CHILD,requires_clause,True,True,True,node-types.json
cpp,template_declaration,CHILD,template_declaration,True,True,True,node-types.json
cpp,template_declaration,CHILD,type_specifier,True,True,True,node-types.json
cpp,template_instantiation,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,template_instantiation,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,template_instantiation,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,template_instantiation,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,template_instantiation,CHILD,type_qualifier,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,optional_parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,optional_type_parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,template_template_parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,type_parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,variadic_parameter_declaration,False,True,True,node-types.json
cpp,template_parameter_list,CHILD,variadic_type_parameter_declaration,False,True,True,node-types.json
cpp,template_template_parameter_declaration,CHILD,optional_type_parameter_declaration,True,False,True,node-types.json
cpp,template_template_parameter_declaration,CHILD,type_parameter_declaration,True,False,True,node-types.json
cpp,template_template_parameter_declaration,CHILD,variadic_type_parameter_declaration,True,False,True,node-types.json
cpp,throw_specifier,CHILD,type_descriptor,False,True,True,node-types.json
cpp,throw_statement,CHILD,expression,False,False,True,node-types.json
cpp,trailing_return_type,CHILD,type_descriptor,True,False,True,node-types.json
cpp,translation_unit,CHILD,alias_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,attributed_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,break_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,case_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,co_return_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,co_yield_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,compound_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,concept_definition,False,True,True,node-types.json
cpp,translation_unit,CHILD,consteval_block_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,continue_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,do_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,expansion_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,export_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,expression_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,for_range_loop,False,True,True,node-types.json
cpp,translation_unit,CHILD,for_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,function_definition,False,True,True,node-types.json
cpp,translation_unit,CHILD,global_module_fragment_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,goto_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,if_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,import_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,labeled_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,linkage_specification,False,True,True,node-types.json
cpp,translation_unit,CHILD,module_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,namespace_alias_definition,False,True,True,node-types.json
cpp,translation_unit,CHILD,namespace_definition,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_call,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_def,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_function_def,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_if,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_ifdef,False,True,True,node-types.json
cpp,translation_unit,CHILD,preproc_include,False,True,True,node-types.json
cpp,translation_unit,CHILD,private_module_fragment_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,return_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,static_assert_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,switch_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,template_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,template_instantiation,False,True,True,node-types.json
cpp,translation_unit,CHILD,throw_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,try_statement,False,True,True,node-types.json
cpp,translation_unit,CHILD,type_definition,False,True,True,node-types.json
cpp,translation_unit,CHILD,type_specifier,False,True,True,node-types.json
cpp,translation_unit,CHILD,using_declaration,False,True,True,node-types.json
cpp,translation_unit,CHILD,while_statement,False,True,True,node-types.json
cpp,try_statement,CHILD,catch_clause,True,True,True,node-types.json
cpp,try_statement,CHILD,field_initializer_list,True,True,True,node-types.json
cpp,type_definition,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,type_definition,CHILD,type_qualifier,False,True,True,node-types.json
cpp,type_descriptor,CHILD,type_qualifier,False,True,True,node-types.json
cpp,type_parameter_declaration,CHILD,type_identifier,False,False,True,node-types.json
cpp,type_qualifier,CHILD,alignas_qualifier,False,False,True,node-types.json
cpp,type_requirement,CHILD,qualified_identifier,True,False,True,node-types.json
cpp,type_requirement,CHILD,splice_type_specifier,True,False,True,node-types.json
cpp,type_requirement,CHILD,template_type,True,False,True,node-types.json
cpp,type_requirement,CHILD,type_identifier,True,False,True,node-types.json
cpp,union_specifier,CHILD,alignas_qualifier,False,True,True,node-types.json
cpp,union_specifier,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,union_specifier,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,union_specifier,CHILD,base_class_clause,False,True,True,node-types.json
cpp,union_specifier,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,union_specifier,CHILD,virtual_specifier,False,True,True,node-types.json
cpp,user_defined_literal,CHILD,char_literal,True,True,True,node-types.json
cpp,user_defined_literal,CHILD,concatenated_string,True,True,True,node-types.json
cpp,user_defined_literal,CHILD,literal_suffix,True,True,True,node-types.json
cpp,user_defined_literal,CHILD,number_literal,True,True,True,node-types.json
cpp,user_defined_literal,CHILD,raw_string_literal,True,True,True,node-types.json
cpp,user_defined_literal,CHILD,string_literal,True,True,True,node-types.json
cpp,using_declaration,CHILD,attribute_declaration,True,True,True,node-types.json
cpp,using_declaration,CHILD,identifier,True,True,True,node-types.json
cpp,using_declaration,CHILD,qualified_identifier,True,True,True,node-types.json
cpp,using_declaration,CHILD,splice_type_specifier,True,True,True,node-types.json
cpp,variadic_declarator,CHILD,identifier,False,False,True,node-types.json
cpp,variadic_parameter_declaration,CHILD,attribute_declaration,False,True,True,node-types.json
cpp,variadic_parameter_declaration,CHILD,attribute_specifier,False,True,True,node-types.json
cpp,variadic_parameter_declaration,CHILD,ms_declspec_modifier,False,True,True,node-types.json
cpp,variadic_parameter_declaration,CHILD,storage_class_specifier,False,True,True,node-types.json
cpp,variadic_parameter_declaration,CHILD,type_qualifier,False,True,True,node-types.json
cpp,variadic_type_parameter_declaration,CHILD,type_identifier,False,False,True,node-types.json
c,abstract_array_declarator,CHILD,type_qualifier,False,True,True,node-types.json
c,abstract_parenthesized_declarator,CHILD,_abstract_declarator,True,True,True,node-types.json
c,abstract_parenthesized_declarator,CHILD,ms_call_modifier,True,True,True,node-types.json
