language,rule,class_id,atom_count,max_depth,ALIAS,BLANK,CHOICE,FIELD,IMMEDIATE_TOKEN,PATTERN,PREC,PREC_DYNAMIC,PREC_LEFT,PREC_RIGHT,REPEAT,REPEAT1,SEQ,STRING,SYMBOL,TOKEN
nim,_line_statement_list,02c2a1a1a505dad6,7,4,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,0
nim,_block_statement_list,ec4502dc53aa7a8d,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0
nim,_semi_statement_list,811845374130d837,6,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0
nim,_statement,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_complex_statement,ec073c47e59cb2da,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
nim,_simple_statement,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_simple_statement_no_expression,12dd48d15ca3ac9f,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0
nim,_expression_statement,96630a38298a57fe,9,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0
nim,import_statement,edacde7795c9f8c5,7,5,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,export_statement,edacde7795c9f8c5,7,5,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,_import_body,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_import_except,ec4502dc53aa7a8d,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0
nim,except_clause,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,include_statement,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,discard_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,return_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,raise_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,yield_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,break_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,continue_statement,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,assembly_statement,d2c6096b9bead5ff,10,4,1,1,1,1,0,1,1,0,0,0,0,0,1,0,2,1
nim,bind_statement,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,mixin_statement,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,import_from_statement,44de0643afc6eec4,12,4,2,0,0,1,0,2,2,0,0,0,0,0,1,0,2,2
nim,while,118cb74fbb46fd14,10,4,1,0,0,2,0,1,1,0,0,0,0,0,1,1,2,1
nim,static_statement,3525b26fe40b65ea,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
nim,pragma_statement,eb6f5766a771547d,9,5,0,1,1,1,0,0,0,0,0,1,0,0,2,1,2,0
nim,defer,3525b26fe40b65ea,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
nim,_typeof_expression,33df11827dc1ffbd,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,typeof,ca41dfa5e21779f0,8,4,1,0,0,0,0,1,1,0,0,0,0,0,1,1,2,1
nim,_infix_typeof_expression,209b098f40b705a7,121,5,0,0,13,36,0,0,0,0,11,1,0,0,12,0,48,0
nim,_declaration,8c123a6837b0df2e,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0
nim,proc_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,func_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,method_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,iterator_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,macro_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,template_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,converter_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_routine_declaration,7a7ec29d6cd67761,34,5,0,6,7,7,0,0,0,0,0,0,0,0,4,2,8,0
nim,generic_parameter_list,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
nim,term_rewriting_pattern,a36961d8e12c5694,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
nim,using_section,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,const_section,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,let_section,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,var_section,de458f1a26fb061d,7,5,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
nim,_variable_declaration_section,716e51cd09602418,9,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,5,0
nim,variable_declaration,6f642a73f06d853d,21,5,0,2,3,3,0,0,0,0,0,0,0,0,5,3,5,0
nim,type_section,c33f93e7f033dda2,14,5,1,0,1,0,0,1,1,0,0,0,1,0,3,0,5,1
nim,type_declaration,22915dbb7a4d2414,7,3,0,1,1,0,0,0,0,0,0,0,0,0,2,1,2,0
nim,type_symbol_declaration,bd3c1112a769c5b1,12,3,0,2,3,2,0,0,0,0,0,0,0,0,1,0,4,0
nim,_type_definition,99ebc5e575c86116,15,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0
nim,_distinct_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_ref_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_pointer_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,enum_declaration,d7f1fe24cb455894,24,8,1,2,3,0,0,1,1,0,0,0,1,2,5,2,5,1
nim,enum_field_declaration,eb6f5766a771547d,9,5,0,1,1,1,0,0,0,0,0,1,0,0,2,1,2,0
nim,_tuple_declaration,5d182aa5878ded17,13,5,2,0,0,0,0,1,1,0,0,0,0,1,3,0,4,1
nim,object_declaration,6dc28bf9bff61c0c,22,6,3,3,3,2,0,2,2,0,0,0,0,0,2,0,3,2
nim,_object_field_declaration_branch_list,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
nim,_object_field_declaration_list,0a7a2f3ce6a22a2a,7,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0
nim,_object_field_declaration,340e900b9cc5b6b8,11,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1
nim,conditional_declaration,cb417b8d8c3df698,20,6,4,0,1,3,0,1,1,0,0,1,1,0,1,1,5,1
nim,_elif_declaration_branch,224a2fc7b84a8576,11,4,2,0,0,2,0,1,1,0,0,0,0,0,1,1,2,1
nim,variant_declaration,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_variant_declaration_body,f63aedb499286000,18,5,2,3,3,2,0,0,0,0,0,1,1,0,1,1,4,0
nim,variant_discriminator_declaration,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nim,_of_declaration_branch,15c2fd3cda7d3a5e,9,3,2,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0
nim,_else_declaration_branch,24c0c70e3cae3f75,9,4,2,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
nim,concept_declaration,899377a49231493f,24,6,4,3,3,3,0,2,2,0,0,0,0,0,2,0,3,2
nim,refinement_list,d23a2e208e97118d,6,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0
nim,_concept_parameter_list,d23a2e208e97118d,6,3,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0
nim,_concept_parameter,3cdaad6b10377f2d,12,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
nim,_concept_pointer_parameter,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_concept_ref_parameter,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_concept_static_parameter,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_concept_type_parameter,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_concept_var_parameter,57da4f6d7507519a,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
nim,_expression_with_post_block,3cdaad6b10377f2d,12,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
nim,_expression_with_call_do,75d81433e3f63f1b,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
nim,_expression,b2753384baf2dd10,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0
nim,_simple_expression,33df11827dc1ffbd,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_simple_expression_command_start,75d81433e3f63f1b,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
nim,_basic_expression,ec582d697f3ca945,30,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0
nim,for,ef77da1b7eec92fc,9,4,1,0,0,1,0,1,1,0,0,0,0,0,1,1,2,1
nim,_for_body,368fcdcd76c7a414,9,4,1,0,0,2,0,1,1,0,0,0,0,0,1,0,2,1
nim,block,da4a0b4fc38adbf1,12,4,1,1,1,2,0,1,1,0,0,0,0,0,1,1,2,1
nim,if,5da3375b6f7a3fbb,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1
nim,when,5da3375b6f7a3fbb,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1
nim,_if_body,135a77113a545eb3,8,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,2,0
nim,_if_branch,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_if_alternatives,a447cd7f37b7c318,5,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0
nim,case,bc9f98dc5ed092b8,17,5,1,2,2,2,0,1,1,0,0,1,1,0,1,1,3,1
nim,try,91f5c9f75c216a84,13,5,1,0,1,1,0,1,1,0,0,1,1,0,1,1,3,1
nim,_try_branch,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,of_branch,22d7ce464795c19e,8,2,1,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0
nim,elif_branch,118cb74fbb46fd14,10,4,1,0,0,2,0,1,1,0,0,0,0,0,1,1,2,1
nim,else_branch,3525b26fe40b65ea,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
nim,except_branch,da4a0b4fc38adbf1,12,4,1,1,1,2,0,1,1,0,0,0,0,0,1,1,2,1
nim,finally_branch,3525b26fe40b65ea,8,4,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
nim,do_block,8e701d7f408f46d6,22,4,1,3,3,4,0,1,1,0,0,0,0,0,2,2,4,1
nim,_call_extended,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
nim,_command_statement,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_command_statement_argument_list,f3ba04c0184e5149,11,5,0,2,2,0,0,0,0,0,0,1,0,0,2,1,3,0
nim,_command_block,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_command_block_argument_list,7df1887f5771cf99,8,3,0,1,1,0,0,0,0,0,0,1,0,0,1,1,3,0
nim,_dot_generic_call_block,537120b927125ffc,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
nim,_call_block,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_call_block_argument_list,923fda47faa71f4a,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0
nim,_dot_generic_call_do,537120b927125ffc,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
nim,_call_do,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_call_do_argument_list,6305b0fc3259e1ec,6,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0
nim,_call_expression,ae2c061bc5a86d90,6,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0
nim,_call_argument_list,9a7f0f13332037f1,7,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,2,0
nim,_command_complex_expression,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_command_complex_expression_argument_list,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nim,_command_expression,c8bebdb9838e10c5,5,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
nim,_command_expression_argument_list,83e5215db4a95795,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
nim,dot_generic_call,165a8a86617401da,7,4,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0
nim,_dot_generic_head,892bce60be31d2ce,10,4,1,0,0,3,0,0,1,0,0,0,0,0,1,1,3,0
nim,_dot_generic_argument_list,da165646c49b7714,10,4,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,0
nim,_post_expression_block,77011ab7afcc335f,9,4,0,1,2,0,0,0,0,0,0,1,0,0,1,1,3,0
nim,_post_expression_do_block,6305b0fc3259e1ec,6,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0
nim,_post_expression_block_tail,67bb7022d9821151,8,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5,0
nim,proc_expression,f2ab4e44567e7493,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0
nim,func_expression,f2ab4e44567e7493,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0
nim,iterator_expression,f2ab4e44567e7493,6,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,0
nim,type_expression,83e5215db4a95795,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
nim,object_type,0bdd049e0020bc9a,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
nim,enum_type,0bdd049e0020bc9a,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
nim,tuple_type,eb4c2741ea0f5c54,10,5,2,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,var_type,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,out_type,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,distinct_type,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,ref_type,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,pointer_type,2c6c518a7006a617,9,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1
nim,_tuple_field_declaration_list,9ea26cd237f7d350,9,3,0,1,2,0,1,0,0,0,0,0,0,0,1,2,2,0
nim,_proc_type,adaae14560980394,21,6,1,3,3,3,0,1,1,0,0,1,0,0,3,1,3,1
nim,_iterator_type,adaae14560980394,21,6,1,3,3,3,0,1,1,0,0,1,0,0,3,1,3,1
nim,_func_type,adaae14560980394,21,6,1,3,3,3,0,1,1,0,0,1,0,0,3,1,3,1
nim,_infix_extended,53139fcd24cd2585,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
nim,_infix_expression,0fec94cfa1238319,97,4,0,0,1,36,0,0,0,0,11,1,0,0,12,0,36,0
nim,_infix_operator_0,64bffd24795db39e,50,5,1,0,2,0,0,0,0,0,0,0,1,0,1,44,0,1
nim,_infix_operator_1,cf4d357b60f66471,40,5,1,0,1,0,0,0,0,0,0,0,0,1,1,35,0,1
nim,_infix_operator_10r,2111b58a1ffcd84e,46,5,1,0,1,0,0,0,0,0,0,0,1,0,1,41,0,1
nim,_infix_operator_10l,2111b58a1ffcd84e,46,5,1,0,1,0,0,0,0,0,0,0,1,0,1,41,0,1
nim,_infix_operator_9,af336810ea95fc95,123,6,5,0,4,0,0,4,4,0,0,0,2,0,2,96,0,6
nim,_infix_operator_8,124a7a36141d035d,58,5,1,0,2,0,0,0,0,0,0,0,1,0,1,52,0,1
nim,_infix_operator_7,2111b58a1ffcd84e,46,5,1,0,1,0,0,0,0,0,0,0,1,0,1,41,0,1
nim,_infix_operator_6,9619900a7535366d,46,5,1,0,1,0,0,0,0,0,0,0,0,1,1,41,0,1
nim,_infix_operator_5,7233eb859c7dbe38,123,7,8,0,5,0,0,7,7,0,0,0,1,1,2,84,0,8
nim,_infix_operator_4,819c0bd704ebb910,6,5,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
nim,_infix_operator_3,fda7515edb972dff,10,5,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2
nim,_infix_operator_2,e1287ba7f153c194,93,6,1,0,4,0,0,0,0,0,0,0,1,1,2,83,0,1
nim,_prefix_extended,53139fcd24cd2585,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
nim,_prefix_expression,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
nim,_prefix_expression_word,1fc528be008f7ea2,61,7,14,0,1,1,0,14,14,0,1,0,0,0,1,0,1,14
nim,_prefix_expression_command_start,f7460fe74a8c8883,21,7,3,0,1,3,0,1,1,0,3,0,0,0,3,0,5,1
nim,_sigil_expression,a40fe2884bca68a3,6,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0
nim,_sigil_operator,8620794376294583,45,4,0,0,1,0,0,0,0,0,0,0,1,0,1,41,0,1
nim,_prefix_operator,cd1c516e4d118dc1,618,8,0,0,21,0,0,0,1,0,0,0,9,4,13,558,0,12
nim,cast,32dd5705b24bddd0,19,4,1,1,2,2,0,1,1,0,0,0,0,0,3,2,5,1
nim,parenthesized,7e68dbec73eb53e6,32,5,0,2,4,0,0,0,0,0,0,0,2,0,5,7,12,0
nim,dot_expression,2f4fba537326da8f,7,3,0,0,0,2,0,0,1,0,0,0,0,0,1,1,2,0
nim,bracket_expression,28d9657482334441,12,5,1,1,1,2,1,0,1,0,0,0,0,0,1,1,3,0
nim,curly_expression,28d9657482334441,12,5,1,1,1,2,1,0,1,0,0,0,0,0,1,1,3,0
nim,pragma_expression,b7eb89c0c7362117,5,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0
nim,array_construction,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
nim,curly_construction,31de17826b2c48a3,11,3,0,1,2,0,0,0,0,0,0,0,0,0,2,3,3,0
nim,tuple_construction,9df923b552a1d56d,7,3,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,0
nim,generalized_string,b290a0e118ee2261,6,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0
nim,_generalized_string_literal,f5766f34418856cb,19,4,2,2,3,0,4,0,0,0,0,0,0,0,2,4,2,0
nim,pragma_list,c86a0fe1b6bb81d7,8,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,3,0
nim,expression_list,b4123942fcdd4367,9,5,0,0,2,0,0,0,0,0,0,1,1,0,2,1,2,0
nim,_equal_expression_list,357ba81d547335a4,11,5,0,0,2,0,0,0,0,0,0,1,1,0,2,1,4,0
nim,_colon_equal_expression_list,476c2532912409c2,17,6,0,1,3,0,0,0,0,0,0,1,1,0,3,2,6,0
nim,colon_expression,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
nim,equal_expression,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
nim,assignment,42083732fdfca975,6,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0
nim,_left_hand_side,dabb3e5604a9cd2f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nim,parameter_declaration_list,9ea26cd237f7d350,9,3,0,1,2,0,1,0,0,0,0,0,0,0,1,2,2,0
nim,_parameter_declaration_list,f269cc69bde16980,16,5,2,1,3,0,0,0,0,0,0,0,1,0,3,4,2,0
nim,_field_declaration_list,f269cc69bde16980,16,5,2,1,3,0,0,0,0,0,0,0,1,0,3,4,2,0
nim,_identifier_declaration,a2607d616d83aff3,15,5,0,2,2,2,0,0,0,0,0,1,0,0,3,2,3,0
nim,symbol_declaration_list,04a32d0c21318b07,15,6,0,1,3,0,0,0,0,0,0,1,1,0,3,2,4,0
nim,tuple_deconstruct_declaration,103a09156baff570,16,5,0,1,3,0,0,0,0,0,0,0,1,0,3,3,5,0
nim,symbol_declaration,745b38eec87de425,8,3,0,1,2,1,0,0,0,0,0,0,0,0,1,0,3,0
nim,exported_symbol,1b06fc52ea330a1c,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0
nim,_literal,ecd76a7a6941bdf4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
nim,nil_literal,0bdd049e0020bc9a,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
nim,integer_literal,138191372e87a190,15,5,0,2,3,0,0,5,0,0,0,0,0,0,2,1,0,2
nim,float_literal,ed1a16e3aea47536,38,7,0,3,6,0,0,15,0,0,0,0,0,0,7,4,0,3
nim,custom_numeric_literal,ded5cbee20b90f76,35,7,0,2,5,0,0,14,0,0,0,0,0,0,6,5,0,3
nim,char_literal,07e4575851d4c842,11,5,2,0,1,0,2,1,1,0,0,0,0,0,1,2,1,0
nim,_char_escape_sequence,025f6ff6320bc27c,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
nim,_string_literal,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
nim,interpreted_string_literal,6ec90276f33c7b33,8,3,1,1,1,0,1,0,0,0,0,0,0,0,1,2,1,0
nim,_interpreted_string_body,057d9e5ffb8f5c06,6,4,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
nim,escape_sequence,5aace2d4c86b6d70,7,3,0,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0
nim,raw_string_literal,6c8a0f40d6dc511b,10,3,1,1,2,0,1,0,0,0,0,0,0,0,1,3,1,0
nim,_raw_string_body,0695624a83adc097,7,4,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
nim,_raw_string_escape,20347016f4403197,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
nim,long_string_literal,d41eb3c309981098,11,3,1,1,2,0,1,0,0,0,0,0,0,0,1,4,1,0
nim,_long_string_body,057d9e5ffb8f5c06,6,4,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0
nim,_symbol,b618999e0af0ba30,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
nim,accent_quoted,f9f176af883a61fb,6,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0
nim,_accent_quoted_identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nim,blank_identifier,1514c28779358c33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nim,identifier,cb0bb6e59e8ad50b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nim,_paren_close,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
nim,_bracket_close,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
nim,_curly_close,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
nim,_dot_curly_close,5a4a787ef5d8e7b3,5,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
nim,block_documentation_comment,a341cc713f3dad11,7,3,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1
nim,block_comment,a341cc713f3dad11,7,3,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1
nim,documentation_comment,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
nim,comment,ae514ed4e52f5b1c,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
csharp,compilation_unit,60a2269d818c6b2c,6,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0
csharp,_top_level_item,c10ecb6ed9aba28a,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
csharp,_top_level_item_no_statement,ec073c47e59cb2da,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
csharp,global_statement,5bf4400d1e87328b,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
csharp,extern_alias_directive,caf292387dbed197,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0
csharp,using_directive,c677a9852541f818,21,5,0,2,4,1,0,0,0,0,0,0,1,0,3,7,3,0
csharp,global_attribute,fe7aa1e658e81220,16,4,0,1,2,0,0,0,0,0,0,0,1,0,3,7,2,0
csharp,attribute,803aa6624eee9154,6,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0
csharp,attribute_argument_list,825f92371aa73758,12,6,0,1,1,0,0,0,1,0,0,0,1,0,3,3,2,0
csharp,attribute_argument,e010b35069eb0af3,12,6,0,1,2,1,0,0,2,0,0,0,0,0,2,2,2,0
csharp,attribute_list,33aca7158154c3f0,15,4,0,2,2,0,0,0,0,0,0,0,1,0,3,4,3,0
csharp,_attribute_list,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
csharp,attribute_target_specifier,cd80192f4baa8270,12,3,0,0,1,0,0,0,1,0,0,0,0,0,1,9,0,0
csharp,_namespace_member_declaration,02a29a0f5cbb4fe5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
csharp,namespace_declaration,13a8c417bfc6b289,7,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0
csharp,file_scoped_namespace_declaration,35a8b400fe055683,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0
csharp,type_declaration,ecd76a7a6941bdf4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0
csharp,class_declaration,771126a57c77bd97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
csharp,_class_declaration_initializer,2091cff1a2c1c95e,15,3,0,0,1,1,0,0,0,0,0,0,4,0,1,1,7,0
csharp,struct_declaration,771126a57c77bd97,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
csharp,_struct_declaration_initializer,20592b7be2cef1a2,18,3,0,1,2,1,0,0,0,0,0,0,4,0,1,2,7,0
