family_id,failure_id,case_id,source_language,target,kind,stage,class
Q0006,0c38b986fc6f470dcb78061ff89badfcf0c35c804d5499bcc7396985102415f2,4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,nim,source,V0_SOURCE_PARSE,FRONTEND
Q0006,4fd5425ff4992546e211019f10de73e2f1df20bbb0f6c1606e17d6a75f426bd6,4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,csharp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,07f3121a63673a29297e91d8db7fedc1600d6a26a7d7e7dde87376508378094b,4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,java,source,V0_SOURCE_PARSE,FRONTEND
Q0006,214bb55a7e3593a127d9ba073f97c46aac647e2f2d48cee5b38e697f7fa8896c,4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,kotlin,source,V0_SOURCE_PARSE,FRONTEND
Q0006,16dcae7ccd8586d768e91067e658630773e8e6e301972c27a54b4e82a9b5c7fa,4a28c90f3e947a9003b3d1bc1d5a4318e04f7c020732f714ee46ca03a44ebcf6,r,swift,source,V0_SOURCE_PARSE,FRONTEND
Q0006,ef9b08c476a517ba0e7444e41f79a57110bbe28c926be5920857482f803bdef8,8f5c370b77525c97c68403e6f97555869bd2421c427825e2e01e12ca18976b93,r,r,source,V0_SOURCE_PARSE,FRONTEND
Q0006,35e3ae0c2cd2a0eefcac43ce1070eb3f5867806feaafc2b76aad4a3fff04c477,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,r,source,V0_SOURCE_PARSE,FRONTEND
Q0006,23ca54998211c142d51ee94f684e79ebbf0dae8dcafd382e4014f53437737333,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,go,source,V0_SOURCE_PARSE,FRONTEND
Q0006,78e0a04ca749232d3102281cc009f79b958269d12d032711c782d42979c2b35b,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,rust,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c06bb7543fdd59a85e6507a2eccc5df140b548a7ba411f5abfddbf141fe6acb2,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,cpp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,b971053223999f94252bbebb60c6add8cded1cf283f03982a26e4e363979f4c7,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,c,source,V0_SOURCE_PARSE,FRONTEND
Q0006,85ccf95418012e2b908c690c8c016afcf7f4f0b518ae0c4c464b20cd9bf326be,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,python,source,V0_SOURCE_PARSE,FRONTEND
Q0006,77dde1ad955de92b2ef83a1657570967f306dc0af6355f6776aec96cec656666,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,zig,source,V0_SOURCE_PARSE,FRONTEND
Q0006,20c5ad44f0ef61746a84ddc534666221f9679e8e68c90b0fca8c298e04a31497,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,julia,source,V0_SOURCE_PARSE,FRONTEND
Q0006,5d2dc6a6db30f9c9edac863cd9e3d390027fe6e659c039e133da94f91e0f2883,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,nim,source,V0_SOURCE_PARSE,FRONTEND
Q0006,025d6e3f11256302a7188370b1b123960563307373dea9911525dbc65e527e70,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,csharp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c150731f089476de179cdc885b5889d2cdd136578d9cb9e69b5b49be78e580a9,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,java,source,V0_SOURCE_PARSE,FRONTEND
Q0006,22e1882da7523ec6d621e4a07efc69296b63f9a762a25bfe0346f863ae08a80f,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,kotlin,source,V0_SOURCE_PARSE,FRONTEND
Q0006,3eaa5edeaf961bfbb770df351e5adae6be9299dd7c56a2b5cbe218592202aaa8,a35ceb7274a1f61c3d037a4ffdca4e3f0d994a719669b67be9d115786008fe8b,r,swift,source,V0_SOURCE_PARSE,FRONTEND
Q0006,88bddb0956af936277ca27d7aceeb48bc696fff46f081c3270a75f832413b7ef,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,r,source,V0_SOURCE_PARSE,FRONTEND
Q0006,3c2bff58618085ca8b57e7831a60b81713d7f0c7e0e6b48a39a19bda02d659e1,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,go,source,V0_SOURCE_PARSE,FRONTEND
Q0006,7eb0d20af0763d516ab212bc8f1dbd5fc1399ced52ecc79873c28bd6f67369d4,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,rust,source,V0_SOURCE_PARSE,FRONTEND
Q0006,ffcf9dadc2581caffdba9ab271ae89b506e168eb51aac5b80f34b456b8593e2b,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,cpp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,7b1f32d3525c8e272e1407dd16a98ec3f1e5a28803b0d1718154c47942dc7002,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,c,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c0d8d57fcb90b7fb951aa51f287c5dfe7bfc232e6d07dd7a37637fbb3e84561b,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,python,source,V0_SOURCE_PARSE,FRONTEND
Q0006,6f7f6bf835beac29af13b6b4581bd52643be2755c5aebe8362f3d6e39e8f6bb8,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,zig,source,V0_SOURCE_PARSE,FRONTEND
Q0006,60313d902cd08f2138f3c8b8cc23c1f7f34c417719ea1d489e4a975744cf8f4d,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,julia,source,V0_SOURCE_PARSE,FRONTEND
Q0006,2288f416bcf35ad70d70ce0d189d0f429d06e38212c09e6a68e8e0e7cc251ed0,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,nim,source,V0_SOURCE_PARSE,FRONTEND
Q0006,7af77fcbc1eec3426420e6a0ada63645c14bcc73a9e1571d200165aa1bc324e9,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,csharp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,843f4293d36ea7b89312b580fa7b26ee6bbe534012a238e68e5c95666e9cb298,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,java,source,V0_SOURCE_PARSE,FRONTEND
Q0006,cc4ada147903c42490a4de8bd321c163cf87a7a4ce1f7fab7d6005369bae0f6d,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,kotlin,source,V0_SOURCE_PARSE,FRONTEND
Q0006,89e8c4deeb134a2f0d12326ad75ffadf492054166a92a1858560db90ff8b1460,112236a37bba911fabfbb151c809d54679ffc3fef06aa6733acd64f54c3bba01,r,swift,source,V0_SOURCE_PARSE,FRONTEND
Q0006,d45eb0e51ca7cd1020e083e6f5bbcbf19affc27f696695c4553f1471123f2f12,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,r,source,V0_SOURCE_PARSE,FRONTEND
Q0006,110e64af5fe3c0310a99f4d1924b4e62dce6b9825e610e8ab649569814686721,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,go,source,V0_SOURCE_PARSE,FRONTEND
Q0006,438c808122be6f84f939f2a4a16263e50b05f3454e181afb01ac8189b7f91a4d,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,rust,source,V0_SOURCE_PARSE,FRONTEND
Q0006,5410a75142f61b21ea5f6294b69fcbe5dbc6543f33373582c685ccc0129e852d,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,cpp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,5265ffa325cbca57c1f63e1781d81674343b24b026409fab5266fa09f05099b8,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,c,source,V0_SOURCE_PARSE,FRONTEND
Q0006,7f8ac802952929eae7cf292c5d98c569a3ff9734c9800f08fb87bdce9d1ae38b,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,python,source,V0_SOURCE_PARSE,FRONTEND
Q0006,d3c50af8c64a309d98315a23253b34498e09c4a0ef7c563c65a87548a2f47968,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,zig,source,V0_SOURCE_PARSE,FRONTEND
Q0006,dfddec452035b3bebb35c7abbc067debe5ff0932db3f7a6eb125a79ebe33cb71,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,julia,source,V0_SOURCE_PARSE,FRONTEND
Q0006,b72e719c85eb2e4f5bf1fd9dc0efdc83acfb883c4ff0c35c2926249513e59f20,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,nim,source,V0_SOURCE_PARSE,FRONTEND
Q0006,9c2efec37a82e3e42a26cfc96ca6f892b943391b82f5ec514c6fb6ac46cd1946,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,csharp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,afe72319472e0387c8749f7bf2a6ac28f8bef9aadcd9012d9b69bf884d8f7383,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,java,source,V0_SOURCE_PARSE,FRONTEND
Q0006,75c9ed103fbedc97340bb2cfe6d1f6fba411d0389cda7675d5df10fbbb338791,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,kotlin,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c2cf9d3b21d5b78eeea9045a95bb745bd6d511030d6fe54035ee4eeda589b592,11d5f2282276ecca0f11aad2f178851953385d88201143f7e653b703e76ae37a,r,swift,source,V0_SOURCE_PARSE,FRONTEND
Q0006,83c69b308e6b72cb1e415cd03e8aecc9dc19dccb588c45eee1f1fc784470f0cf,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,r,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c880b639133af9bd2f46da9b619f6031960aec63a29300ef1e54aab867a551ab,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,go,source,V0_SOURCE_PARSE,FRONTEND
Q0006,839470006b7d14670c5697178021a1bcde65a2f9c8d1279ff030575caff0327b,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,rust,source,V0_SOURCE_PARSE,FRONTEND
Q0006,85e813585de0800c31fffdcf2252077f2cd42b0480498391f0129ff6fd5dceac,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,cpp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,474738fa2d08e4a1250d7322e70b85a90eb3585e5561af18e8ba0492a507d1f2,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,c,source,V0_SOURCE_PARSE,FRONTEND
Q0006,d24fb33bf58d74e479ca9b17242cdd5cc66bdda84e23c04fbb9eaa9f6a247660,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,python,source,V0_SOURCE_PARSE,FRONTEND
Q0006,c367db5a72521fd3d4d1d899bf3fba2461556e6337cd244f6b9e7abfe6adf9b4,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,zig,source,V0_SOURCE_PARSE,FRONTEND
Q0006,b35e79006239edcba8661c8e33bcc79cb20ccd4c9119cb2cc0f011851e86e833,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,julia,source,V0_SOURCE_PARSE,FRONTEND
Q0006,169bfdc0c661dcb4a41f77b7427ea75ae66882f61be830076534777110d7386b,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,nim,source,V0_SOURCE_PARSE,FRONTEND
Q0006,208441e41a901268888df6aec4c134a94f840997f230686eee4496cc704571bb,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,csharp,source,V0_SOURCE_PARSE,FRONTEND
Q0006,2ab07cd8bf3483608da079a5bc79f7ef6fc5454f077cb8664b3cdacbff3b5470,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,java,source,V0_SOURCE_PARSE,FRONTEND
Q0006,e5364c7943b7f68ad4fb18446aa1a7f111d9df15b57aaf3bf28b6d16c913913b,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,kotlin,source,V0_SOURCE_PARSE,FRONTEND
Q0006,50206a9030236255e51909254ed6c84f71787617a79350d4d43e0eef7c2d5c89,e17bcb312a36c900523967ae0686c9c35dfd255d8dad143180b58e3378400354,r,swift,source,V0_SOURCE_PARSE,FRONTEND
