language,action_list_id,action_ordinal,action_count,reusable,action_kind,target_state,extra,lhs_symbol_id,lhs_symbol_name,child_count,dynamic_precedence,production_id
,4054,0,1,true,SHIFT,2077,,,,,,
,4056,0,1,true,REDUCE,aux_sym__import_list_repeat1,,225,,2,0,28
,4058,0,1,true,SHIFT,367,,,,,,
,4060,0,1,true,SHIFT,626,,,,,,
,4062,0,1,false,REDUCE,aux_sym_format_specifier_repeat1,,272,,1,0,51
,4064,0,1,true,REDUCE,aux_sym_format_specifier_repeat1,,272,,1,0,51
,4066,0,1,true,REDUCE,sym_exec_statement,,153,,2,0,8
,4068,0,1,true,SHIFT,592,,,,,,
,4070,0,1,true,SHIFT,142,,,,,,
,4072,0,1,true,SHIFT,2528,,,,,,
,4074,0,2,true,REDUCE,aux_sym__parameters_repeat1,,261,,2,0,0
,4074,1,2,true,SHIFT_REPEAT,1657,,,,,,
,4077,0,1,true,REDUCE,aux_sym__parameters_repeat1,,261,,2,0,0
,4079,0,1,true,SHIFT,777,,,,,,
,4081,0,1,true,SHIFT,2169,,,,,,
,4083,0,1,true,SHIFT,468,,,,,,
,4085,0,1,true,SHIFT,2282,,,,,,
,4087,0,1,true,SHIFT,760,,,,,,
,4089,0,1,true,SHIFT,471,,,,,,
,4091,0,1,true,SHIFT,147,,,,,,
,4093,0,1,true,SHIFT,2575,,,,,,
,4095,0,1,true,SHIFT,2582,,,,,,
,4097,0,1,true,SHIFT,349,,,,,,
,4099,0,2,true,REDUCE,aux_sym_case_clause_repeat1,,250,,2,0,0
,4099,1,2,true,SHIFT_REPEAT,1525,,,,,,
,4102,0,1,true,SHIFT,1317,,,,,,
,4104,0,1,true,SHIFT,313,,,,,,
,4106,0,2,true,REDUCE,aux_sym_subscript_repeat1,,264,,2,0,72
,4106,1,2,true,SHIFT_REPEAT,439,,,,,,
,4109,0,1,true,REDUCE,aux_sym_subscript_repeat1,,264,,2,0,72
,4111,0,2,true,REDUCE,aux_sym__collection_elements_repeat1,,267,,2,0,0
,4111,1,2,true,SHIFT_REPEAT,351,,,,,,
,4114,0,1,true,SHIFT,93,,,,,,
,4116,0,1,true,SHIFT,314,,,,,,
,4118,0,2,true,REDUCE,aux_sym_assert_statement_repeat1,,246,,2,0,0
,4118,1,2,true,SHIFT_REPEAT,566,,,,,,
,4121,0,1,true,SHIFT,315,,,,,,
,4123,0,1,true,SHIFT,395,,,,,,
,4125,0,1,true,SHIFT,1067,,,,,,
,4127,0,1,true,SHIFT,401,,,,,,
,4129,0,1,true,SHIFT,1069,,,,,,
,4131,0,1,true,SHIFT,220,,,,,,
,4133,0,1,true,SHIFT,498,,,,,,
,4135,0,1,true,SHIFT,1095,,,,,,
,4137,0,1,true,SHIFT,271,,,,,,
,4139,0,1,true,SHIFT,1547,,,,,,
,4141,0,1,true,SHIFT,2157,,,,,,
,4143,0,1,true,SHIFT,1523,,,,,,
,4145,0,1,true,SHIFT,1496,,,,,,
,4147,0,1,true,SHIFT,1531,,,,,,
,4149,0,1,true,SHIFT,2184,,,,,,
,4151,0,1,true,SHIFT,1549,,,,,,
,4153,0,1,true,SHIFT,2189,,,,,,
,4155,0,1,true,SHIFT,1976,,,,,,
,4157,0,2,true,REDUCE,aux_sym_match_statement_repeat1,,248,,2,0,41
,4157,1,2,true,SHIFT_REPEAT,605,,,,,,
,4160,0,1,true,REDUCE,aux_sym_match_statement_repeat1,,248,,2,0,41
,4162,0,1,true,SHIFT,1507,,,,,,
,4164,0,2,true,REDUCE,aux_sym__import_list_repeat1,,225,,2,0,29
,4164,1,2,true,SHIFT_REPEAT,2479,,,,,,
,4167,0,1,false,REDUCE,sym_relative_import,,113,,1,0,0
,4169,0,1,true,SHIFT,1527,,,,,,
,4171,0,1,true,SHIFT,1541,,,,,,
,4173,0,1,true,SHIFT,2082,,,,,,
,4175,0,1,true,SHIFT,1653,,,,,,
,4177,0,1,true,REDUCE,sym__parameters,,176,,1,0,0
,4179,0,1,true,SHIFT,364,,,,,,
,4181,0,1,true,SHIFT,1200,,,,,,
,4183,0,1,true,SHIFT,273,,,,,,
,4185,0,1,true,SHIFT,1651,,,,,,
,4187,0,1,true,SHIFT,274,,,,,,
,4189,0,2,true,REDUCE,aux_sym__collection_elements_repeat1,,267,,2,0,0
,4189,1,2,true,SHIFT_REPEAT,350,,,,,,
,4192,0,1,true,SHIFT,275,,,,,,
,4194,0,1,true,SHIFT,402,,,,,,
,4196,0,1,true,SHIFT,1295,,,,,,
,4198,0,1,true,SHIFT,403,,,,,,
,4200,0,1,true,SHIFT,1326,,,,,,
,4202,0,1,true,REDUCE,sym__key_value_pattern,,171,,3,0,47
,4204,0,1,true,SHIFT,2622,,,,,,
,4206,0,1,true,SHIFT,223,,,,,,
,4208,0,1,true,SHIFT,1533,,,,,,
,4210,0,1,true,SHIFT,2232,,,,,,
,4212,0,1,true,SHIFT,79,,,,,,
,4214,0,1,true,SHIFT,1508,,,,,,
,4216,0,1,true,REDUCE,sym__patterns,,177,,1,0,0
,4218,0,1,true,SHIFT,798,,,,,,
,4220,0,1,true,SHIFT,1509,,,,,,
,4222,0,1,true,SHIFT,1535,,,,,,
,4224,0,1,true,SHIFT,2125,,,,,,
,4226,0,1,true,SHIFT,1536,,,,,,
,4228,0,1,true,SHIFT,2128,,,,,,
,4230,0,1,true,SHIFT,221,,,,,,
,4232,0,1,true,SHIFT,2743,,,,,,
,4234,0,1,true,SHIFT,412,,,,,,
,4236,0,1,true,SHIFT,831,,,,,,
,4238,0,1,true,SHIFT,2137,,,,,,
,4240,0,1,true,SHIFT,1511,,,,,,
,4242,0,2,true,REDUCE,aux_sym_case_clause_repeat1,,250,,2,0,0
,4242,1,2,true,SHIFT_REPEAT,1526,,,,,,
,4245,0,1,true,SHIFT,144,,,,,,
,4247,0,1,true,SHIFT,76,,,,,,
,4249,0,1,true,SHIFT,340,,,,,,
,4251,0,1,true,SHIFT,145,,,,,,
,4253,0,1,true,SHIFT,639,,,,,,
,4255,0,1,true,SHIFT,359,,,,,,
,4257,0,1,true,SHIFT,430,,,,,,
,4259,0,1,true,SHIFT,1986,,,,,,
,4261,0,1,true,SHIFT,106,,,,,,
,4263,0,1,true,SHIFT,360,,,,,,
,4265,0,1,true,SHIFT,1252,,,,,,
,4267,0,1,true,SHIFT,283,,,,,,
,4269,0,1,true,SHIFT,413,,,,,,
,4271,0,1,true,SHIFT,284,,,,,,
,4273,0,1,true,SHIFT,445,,,,,,
,4275,0,1,true,REDUCE,sym_with_clause,,144,,1,0,0
,4277,0,1,true,SHIFT,285,,,,,,
,4279,0,1,true,SHIFT,381,,,,,,
,4281,0,1,true,SHIFT,1258,,,,,,
,4283,0,1,true,SHIFT,394,,,,,,
,4285,0,1,true,SHIFT,1259,,,,,,
,4287,0,1,true,SHIFT,78,,,,,,
,4289,0,2,true,REDUCE,aux_sym_except_clause_repeat1,,252,,2,0,107
,4289,1,2,true,SHIFT_REPEAT,570,,,,,,
,4292,0,1,true,REDUCE,aux_sym_except_clause_repeat1,,252,,2,0,107
,4294,0,2,true,REDUCE,aux_sym_dict_pattern_repeat1,,260,,2,0,124
,4294,1,2,true,SHIFT_REPEAT,1550,,,,,,
,4297,0,1,true,REDUCE,aux_sym_dict_pattern_repeat1,,260,,2,0,124
,4299,0,1,true,SHIFT,143,,,,,,
,4301,0,1,true,SHIFT,826,,,,,,
,4303,0,2,true,REDUCE,aux_sym_assert_statement_repeat1,,246,,2,0,0
,4303,1,2,true,SHIFT_REPEAT,497,,,,,,
,4306,0,1,true,SHIFT,1499,,,,,,
,4308,0,1,true,SHIFT,2498,,,,,,
,4310,0,1,true,SHIFT,2504,,,,,,
,4312,0,1,true,SHIFT,347,,,,,,
,4314,0,1,true,SHIFT,1174,,,,,,
,4316,0,1,true,SHIFT,321,,,,,,
,4318,0,1,true,REDUCE,aux_sym_with_clause_repeat1,,253,,2,0,0
,4320,0,2,true,REDUCE,aux_sym_with_clause_repeat1,,253,,2,0,0
,4320,1,2,true,SHIFT_REPEAT,461,,,,,,
,4323,0,1,true,SHIFT,467,,,,,,
,4325,0,1,true,SHIFT,2326,,,,,,
,4327,0,1,true,SHIFT,293,,,,,,
,4329,0,1,true,SHIFT,383,,,,,,
,4331,0,1,true,SHIFT,625,,,,,,
,4333,0,1,true,SHIFT,294,,,,,,
,4335,0,1,true,SHIFT,382,,,,,,
,4337,0,1,true,SHIFT,1008,,,,,,
,4339,0,1,true,SHIFT,390,,,,,,
,4341,0,1,true,SHIFT,1014,,,,,,
,4343,0,1,true,REDUCE,sym_aliased_import,,117,,3,0,30
,4345,0,1,true,SHIFT,366,,,,,,
,4347,0,1,true,SHIFT,236,,,,,,
,4349,0,1,true,SHIFT,2192,,,,,,
,4351,0,1,true,SHIFT,1654,,,,,,
,4353,0,2,true,REDUCE,aux_sym__patterns_repeat1,,262,,2,0,0
,4353,1,2,true,SHIFT_REPEAT,850,,,,,,
,4356,0,1,true,SHIFT,354,,,,,,
,4358,0,1,true,SHIFT,1394,,,,,,
,4360,0,1,true,SHIFT,301,,,,,,
,4362,0,1,true,SHIFT,2239,,,,,,
,4364,0,1,true,SHIFT,302,,,,,,
,4366,0,1,true,SHIFT,423,,,,,,
,4368,0,1,true,SHIFT,303,,,,,,
,4370,0,1,true,SHIFT,368,,,,,,
,4372,0,1,true,SHIFT,1279,,,,,,
,4374,0,1,true,SHIFT,369,,,,,,
,4376,0,1,true,SHIFT,1281,,,,,,
,4378,0,1,true,SHIFT,1407,,,,,,
,4380,0,1,true,SHIFT,286,,,,,,
,4382,0,1,true,SHIFT,277,,,,,,
,4384,0,2,true,REDUCE,aux_sym_with_clause_repeat1,,253,,2,0,0
,4384,1,2,true,SHIFT_REPEAT,469,,,,,,
,4387,0,1,true,SHIFT,2472,,,,,,
,4389,0,1,true,SHIFT,474,,,,,,
,4391,0,1,true,SHIFT,358,,,,,,
,4393,0,1,true,SHIFT,1438,,,,,,
,4395,0,1,true,SHIFT,308,,,,,,
,4397,0,1,true,SHIFT,773,,,,,,
,4399,0,1,true,SHIFT,1652,,,,,,
,4401,0,1,true,SHIFT,309,,,,,,
,4403,0,1,true,SHIFT,310,,,,,,
,4405,0,1,true,SHIFT,404,,,,,,
,4407,0,1,true,SHIFT,1335,,,,,,
,4409,0,1,true,SHIFT,384,,,,,,
,4411,0,1,true,SHIFT,1336,,,,,,
,4413,0,1,true,SHIFT,2550,,,,,,
,4415,0,1,true,SHIFT,317,,,,,,
,4417,0,1,true,SHIFT,388,,,,,,
,4419,0,1,true,SHIFT,1440,,,,,,
,4421,0,1,true,SHIFT,389,,,,,,
,4423,0,1,true,SHIFT,1441,,,,,,
,4425,0,1,true,SHIFT,318,,,,,,
,4427,0,1,true,SHIFT,374,,,,,,
,4429,0,1,true,SHIFT,1207,,,,,,
,4431,0,1,true,SHIFT,375,,,,,,
,4433,0,1,true,SHIFT,1209,,,,,,
,4435,0,1,true,SHIFT,2289,,,,,,
,4437,0,1,true,SHIFT,392,,,,,,
,4439,0,1,true,SHIFT,1474,,,,,,
,4441,0,1,true,SHIFT,393,,,,,,
,4443,0,1,true,SHIFT,1476,,,,,,
,4445,0,1,true,SHIFT,420,,,,,,
,4447,0,1,true,SHIFT,2555,,,,,,
,4449,0,2,true,REDUCE,aux_sym__parameters_repeat1,,261,,2,0,0
,4449,1,2,true,SHIFT_REPEAT,1655,,,,,,
,4452,0,1,true,SHIFT,1504,,,,,,
,4454,0,1,true,SHIFT,96,,,,,,
,4456,0,1,true,SHIFT,224,,,,,,
,4458,0,1,true,SHIFT,120,,,,,,
,4460,0,1,true,SHIFT,424,,,,,,
,4462,0,2,true,REDUCE,aux_sym__simple_statements_repeat1,,242,,2,0,0
,4462,1,2,true,SHIFT_REPEAT,148,,,,,,
,4465,0,1,true,REDUCE,aux_sym__simple_statements_repeat1,,242,,2,0,0
,4467,0,1,true,SHIFT,1524,,,,,,
,4469,0,1,true,SHIFT,427,,,,,,
,4471,0,2,true,REDUCE,aux_sym__collection_elements_repeat1,,267,,2,0,0
,4471,1,2,true,SHIFT_REPEAT,361,,,,,,
,4474,0,1,true,SHIFT,80,,,,,,
,4476,0,1,true,SHIFT,332,,,,,,
,4478,0,1,true,SHIFT,81,,,,,,
,4480,0,1,true,SHIFT,137,,,,,,
,4482,0,1,true,SHIFT,82,,,,,,
,4484,0,1,true,SHIFT,83,,,,,,
,4486,0,1,true,SHIFT,138,,,,,,
,4488,0,1,true,SHIFT,335,,,,,,
,4490,0,1,true,SHIFT,1538,,,,,,
,4492,0,1,true,SHIFT,2040,,,,,,
,4494,0,1,true,SHIFT,146,,,,,,
,4496,0,1,true,SHIFT,649,,,,,,
,4498,0,1,true,SHIFT,434,,,,,,
,4500,0,1,true,SHIFT,459,,,,,,
,4502,0,1,true,SHIFT,1539,,,,,,
,4504,0,1,true,SHIFT,2045,,,,,,
,4506,0,1,true,SHIFT,415,,,,,,
,4508,0,2,true,REDUCE,aux_sym__patterns_repeat1,,262,,2,0,0
,4508,1,2,true,SHIFT_REPEAT,848,,,,,,
,4511,0,1,true,SHIFT,828,,,,,,
,4513,0,2,true,REDUCE,aux_sym_type_parameter_repeat1,,255,,2,0,0
,4513,1,2,true,SHIFT_REPEAT,242,,,,,,
,4516,0,1,true,SHIFT,1545,,,,,,
,4518,0,1,true,SHIFT,2177,,,,,,
,4520,0,1,true,SHIFT,276,,,,,,
,4522,0,1,true,SHIFT,422,,,,,,
,4524,0,1,true,SHIFT,1495,,,,,,
,4526,0,1,true,SHIFT,77,,,,,,
,4528,0,1,true,SHIFT,1489,,,,,,
,4530,0,1,true,SHIFT,1537,,,,,,
,4532,0,1,true,SHIFT,2221,,,,,,
,4534,0,1,true,SHIFT,1540,,,,,,
,4536,0,1,true,SHIFT,2225,,,,,,
,4538,0,1,true,SHIFT,462,,,,,,
,4540,0,2,true,REDUCE,aux_sym_dictionary_repeat1,,265,,2,0,0
,4540,1,2,true,SHIFT_REPEAT,399,,,,,,
,4543,0,1,true,REDUCE,aux_sym_dictionary_repeat1,,265,,2,0,0
,4545,0,2,true,REDUCE,aux_sym__patterns_repeat1,,262,,2,0,0
,4545,1,2,true,SHIFT_REPEAT,847,,,,,,
,4548,0,1,true,SHIFT,1498,,,,,,
,4550,0,2,true,REDUCE,aux_sym_assert_statement_repeat1,,246,,2,0,0
,4550,1,2,true,SHIFT_REPEAT,573,,,,,,
,4553,0,1,true,SHIFT,811,,,,,,
,4555,0,2,true,REDUCE,aux_sym_argument_list_repeat1,,289,,2,0,0
,4555,1,2,true,SHIFT_REPEAT,330,,,,,,
,4558,0,1,true,SHIFT,476,,,,,,
,4560,0,1,true,SHIFT,477,,,,,,
,4562,0,1,true,REDUCE,sym_pass_statement,,129,,1,0,0
,4564,0,1,true,REDUCE,sym_positional_separator,,239,,1,0,0
,4566,0,1,true,REDUCE,sym_case_clause,,137,,5,0,126
,4568,0,1,true,REDUCE,sym_parenthesized_list_splat,,157,,3,0,0
,4570,0,1,true,REDUCE,sym_case_clause,,137,,5,0,127
,4572,0,1,true,REDUCE,sym_case_clause,,137,,5,0,128
,4574,0,1,true,REDUCE,aux_sym__match_block_repeat1,,249,,1,0,54
,4576,0,1,true,REDUCE,sym_parenthesized_list_splat,,157,,3,0,34
,4578,0,1,false,SHIFT,2117,,,,,,
,4580,0,1,true,REDUCE,sym_import_statement,,151,,2,0,3
,4582,0,1,false,SHIFT,1917,,,,,,
,4584,0,1,true,SHIFT,1917,,,,,,
,4586,0,1,true,REDUCE,sym_parameters,,164,,3,0,0
,4588,0,1,false,SHIFT,2031,,,,,,
,4590,0,1,true,SHIFT,92,,,,,,
,4592,0,1,true,SHIFT,241,,,,,,
,4594,0,1,false,SHIFT,1931,,,,,,
,4596,0,1,true,SHIFT,1931,,,,,,
,4598,0,1,true,REDUCE,sym_parameters,,164,,2,0,0
,4600,0,1,true,REDUCE,aux_sym_dict_pattern_repeat1,,260,,2,0,112
,4602,0,1,true,REDUCE,sym_future_import_statement,,114,,4,0,31
,4604,0,1,false,SHIFT,2101,,,,,,
,4606,0,1,true,REDUCE,sym_wildcard_import,,11,,1,0,0
,4608,0,1,false,SHIFT,2135,,,,,,
,4610,0,1,true,SHIFT,2135,,,,,,
,4612,0,1,false,SHIFT,1858,,,,,,
,4614,0,1,true,SHIFT,1858,,,,,,
,4616,0,1,true,REDUCE,sym_future_import_statement,,114,,6,0,76
,4618,0,1,true,REDUCE,sym_import_from_statement,,166,,4,0,32
,4620,0,1,false,SHIFT,2165,,,,,,
,4622,0,1,true,SHIFT,2165,,,,,,
,4624,0,1,true,REDUCE,sym_case_clause,,137,,6,0,137
,4626,0,1,true,REDUCE,sym_import_from_statement,,166,,6,0,77
,4628,0,1,true,REDUCE,sym_case_clause,,137,,6,0,138
,4630,0,1,false,SHIFT,2122,,,,,,
,4632,0,1,true,SHIFT,2122,,,,,,
,4634,0,1,true,REDUCE,sym_case_clause,,137,,6,0,139
,4636,0,1,true,REDUCE,sym_case_clause,,137,,6,0,140
,4638,0,1,true,SHIFT,135,,,,,,
,4640,0,1,true,SHIFT,256,,,,,,
,4642,0,1,true,REDUCE,sym_continue_statement,,192,,1,0,0
,4644,0,1,true,REDUCE,sym_import_from_statement,,166,,4,0,33
,4646,0,1,false,SHIFT,2182,,,,,,
,4648,0,1,true,SHIFT,2182,,,,,,
,4650,0,1,true,REDUCE,sym_case_clause,,137,,7,0,145
,4652,0,1,true,REDUCE,sym_case_clause,,137,,7,0,146
,4654,0,1,true,REDUCE,sym_case_clause,,137,,7,0,147
,4656,0,1,true,SHIFT,119,,,,,,
,4658,0,1,true,SHIFT,264,,,,,,
,4660,0,1,true,SHIFT,122,,,,,,
,4662,0,1,true,SHIFT,265,,,,,,
,4664,0,1,true,SHIFT,127,,,,,,
,4666,0,1,true,SHIFT,266,,,,,,
,4668,0,1,false,SHIFT,2024,,,,,,
,4670,0,1,true,SHIFT,2024,,,,,,
,4672,0,1,true,SHIFT,130,,,,,,
,4674,0,1,true,SHIFT,231,,,,,,
,4676,0,1,true,REDUCE,sym_case_clause,,137,,8,0,149
,4678,0,1,false,SHIFT,2206,,,,,,
,4680,0,1,false,SHIFT,1927,,,,,,
,4682,0,1,true,SHIFT,1927,,,,,,
,4684,0,1,true,SHIFT,685,,,,,,
,4686,0,1,true,REDUCE,sym_assignment,,232,,5,0,68
,4688,0,1,true,REDUCE,sym_assignment,,232,,3,0,21
,4690,0,1,false,SHIFT,2191,,,,,,
,4692,0,1,true,SHIFT,2191,,,,,,
,4694,0,1,true,REDUCE,sym_augmented_assignment,,200,,3,0,22
,4696,0,1,false,SHIFT,2214,,,,,,
,4698,0,1,true,SHIFT,2214,,,,,,
,4700,0,1,true,REDUCE,sym_break_statement,,191,,1,0,0
,4702,0,1,true,REDUCE,sym_case_clause,,137,,4,0,113
,4704,0,1,false,SHIFT,2084,,,,,,
,4706,0,1,true,SHIFT,2084,,,,,,
,4708,0,1,true,SHIFT,98,,,,,,
,4710,0,1,true,SHIFT,230,,,,,,
,4712,0,1,true,REDUCE,aux_sym_argument_list_repeat1,,289,,2,0,34
,4714,0,1,true,SHIFT,107,,,,,,
,4716,0,1,true,SHIFT,244,,,,,,
,4718,0,1,true,SHIFT,1140,,,,,,
,4720,0,1,true,SHIFT,2476,,,,,,
,4722,0,1,true,SHIFT,537,,,,,,
,4724,0,1,true,SHIFT,1988,,,,,,
,4726,0,1,true,SHIFT,1193,,,,,,
,4728,0,1,true,SHIFT,1992,,,,,,
,4730,0,1,true,SHIFT,1454,,,,,,
,4732,0,1,true,SHIFT,2425,,,,,,
,4734,0,1,true,SHIFT,101,,,,,,
,4736,0,1,true,SHIFT,1457,,,,,,
,4738,0,1,true,SHIFT,115,,,,,,
,4740,0,1,true,SHIFT,1194,,,,,,
,4742,0,1,true,SHIFT,1448,,,,,,
,4744,0,1,true,SHIFT,541,,,,,,
,4746,0,1,true,SHIFT,1298,,,,,,
,4748,0,1,true,SHIFT,2516,,,,,,
,4750,0,1,true,SHIFT,1447,,,,,,
,4752,0,1,true,SHIFT,1450,,,,,,
,4754,0,1,true,SHIFT,1879,,,,,,
,4756,0,1,true,SHIFT,2130,,,,,,
,4758,0,1,true,SHIFT,1460,,,,,,
,4760,0,1,true,SHIFT,1422,,,,,,
,4762,0,1,true,SHIFT,140,,,,,,
,4764,0,1,true,SHIFT,2533,,,,,,
,4766,0,1,true,SHIFT,1196,,,,,,
,4768,0,1,true,SHIFT,2088,,,,,,
,4770,0,1,true,SHIFT,2287,,,,,,
,4772,0,1,true,SHIFT,2201,,,,,,
,4774,0,1,true,SHIFT,1197,,,,,,
,4776,0,1,true,SHIFT,548,,,,,,
,4778,0,1,true,SHIFT,2090,,,,,,
,4780,0,1,true,SHIFT,1810,,,,,,
,4782,0,1,true,SHIFT,104,,,,,,
,4784,0,1,true,SHIFT,1189,,,,,,
,4786,0,1,true,SHIFT,1936,,,,,,
,4788,0,1,true,SHIFT,139,,,,,,
,4790,0,1,true,SHIFT,1283,,,,,,
,4792,0,1,true,SHIFT,1582,,,,,,
,4794,0,1,true,SHIFT,2329,,,,,,
,4796,0,1,true,SHIFT,1399,,,,,,
,4798,0,1,true,SHIFT,95,,,,,,
,4800,0,1,true,SHIFT,1463,,,,,,
,4802,0,1,true,SHIFT,1306,,,,,,
,4804,0,1,true,SHIFT,1308,,,,,,
,4806,0,1,true,SHIFT,2565,,,,,,
,4808,0,1,true,SHIFT,2573,,,,,,
,4810,0,1,true,SHIFT,2574,,,,,,
,4812,0,1,true,SHIFT,530,,,,,,
,4814,0,1,true,SHIFT,2200,,,,,,
,4816,0,1,true,SHIFT,1375,,,,,,
,4818,0,1,true,SHIFT,1325,,,,,,
,4820,0,1,true,SHIFT,1470,,,,,,
,4822,0,1,true,SHIFT,493,,,,,,
,4824,0,1,true,SHIFT,2290,,,,,,
,4826,0,1,true,SHIFT,2537,,,,,,
,4828,0,1,true,SHIFT,2291,,,,,,
,4830,0,1,true,SHIFT,1286,,,,,,
,4832,0,1,true,SHIFT,1350,,,,,,
,4834,0,1,true,SHIFT,110,,,,,,
,4836,0,1,true,SHIFT,1378,,,,,,
,4838,0,1,true,SHIFT,1351,,,,,,
,4840,0,1,true,SHIFT,2071,,,,,,
,4842,0,1,true,REDUCE,sym_with_clause,,144,,4,0,0
,4844,0,1,true,SHIFT,88,,,,,,
,4846,0,1,true,SHIFT,2052,,,,,,
,4848,0,1,true,SHIFT,1132,,,,,,
,4850,0,1,true,SHIFT,559,,,,,,
,4852,0,1,true,SHIFT,1978,,,,,,
,4854,0,1,true,SHIFT,1120,,,,,,
,4856,0,1,true,SHIFT,2023,,,,,,
,4858,0,1,true,SHIFT,116,,,,,,
,4860,0,1,true,SHIFT,515,,,,,,
,4862,0,1,true,SHIFT,1353,,,,,,
,4864,0,1,true,SHIFT,1977,,,,,,
,4866,0,1,true,SHIFT,121,,,,,,
,4868,0,1,true,SHIFT,534,,,,,,
,4870,0,1,true,SHIFT,1611,,,,,,
,4872,0,1,true,SHIFT,124,,,,,,
,4874,0,1,true,SHIFT,1055,,,,,,
,4876,0,1,true,SHIFT,126,,,,,,
,4878,0,1,true,SHIFT,1227,,,,,,
,4880,0,1,true,SHIFT,128,,,,,,
,4882,0,1,true,SHIFT,1415,,,,,,
,4884,0,1,true,SHIFT,102,,,,,,
,4886,0,1,true,SHIFT,1376,,,,,,
,4888,0,1,true,SHIFT,1234,,,,,,
,4890,0,1,true,ACCEPT_INPUT,,,,,,,
,4892,0,1,true,SHIFT,2231,,,,,,
,4894,0,1,true,SHIFT,2459,,,,,,
,4896,0,1,true,SHIFT,1385,,,,,,
,4898,0,1,true,SHIFT,1614,,,,,,
,4900,0,1,true,SHIFT,2392,,,,,,
,4902,0,1,true,SHIFT,594,,,,,,
,4904,0,1,true,SHIFT,1075,,,,,,
,4906,0,1,true,SHIFT,431,,,,,,
,4908,0,1,true,SHIFT,1396,,,,,,
,4910,0,1,true,SHIFT,2132,,,,,,
,4912,0,1,true,SHIFT,1358,,,,,,
,4914,0,1,true,SHIFT,1389,,,,,,
,4916,0,1,true,SHIFT,1239,,,,,,
,4918,0,1,true,SHIFT,1390,,,,,,
,4920,0,1,true,SHIFT,2001,,,,,,
,4922,0,1,true,SHIFT,519,,,,,,
,4924,0,1,true,SHIFT,1241,,,,,,
,4926,0,1,true,SHIFT,1419,,,,,,
,4928,0,1,true,SHIFT,1924,,,,,,
,4930,0,1,true,SHIFT,436,,,,,,
,4932,0,1,true,SHIFT,1246,,,,,,
,4934,0,1,true,SHIFT,1638,,,,,,
,4936,0,1,true,REDUCE,sym_with_clause,,144,,5,0,0
,4938,0,1,true,SHIFT,1247,,,,,,
,4940,0,1,true,SHIFT,499,,,,,,
,4942,0,1,true,SHIFT,729,,,,,,
,4944,0,1,true,SHIFT,1249,,,,,,
,4946,0,1,true,SHIFT,1250,,,,,,
,4948,0,1,true,SHIFT,109,,,,,,
,4950,0,1,true,SHIFT,443,,,,,,
,4952,0,1,true,SHIFT,1301,,,,,,
,4954,0,1,true,SHIFT,2258,,,,,,
,4956,0,1,true,SHIFT,1958,,,,,,
,4958,0,1,true,SHIFT,1219,,,,,,
,4960,0,1,true,SHIFT,1138,,,,,,
,4962,0,1,true,SHIFT,113,,,,,,
,4964,0,1,true,SHIFT,1904,,,,,,
,4966,0,1,true,SHIFT,1288,,,,,,
,4968,0,1,true,SHIFT,527,,,,,,
,4970,0,1,true,SHIFT,1903,,,,,,
,4972,0,1,true,SHIFT,2540,,,,,,
,4974,0,1,true,SHIFT,1015,,,,,,
,4976,0,1,true,SHIFT,1900,,,,,,
,4978,0,1,true,SHIFT,1314,,,,,,
,4980,0,1,true,SHIFT,2093,,,,,,
,4982,0,1,true,SHIFT,630,,,,,,
,4984,0,1,true,SHIFT,1043,,,,,,
,4986,0,1,true,SHIFT,1142,,,,,,
,4988,0,1,true,SHIFT,2080,,,,,,
,4990,0,1,true,SHIFT,1643,,,,,,
,4992,0,1,true,REDUCE,sym_relative_import,,113,,2,0,0
,4994,0,1,true,SHIFT,1240,,,,,,
,4996,0,1,true,SHIFT,1269,,,,,,
,4998,0,1,true,SHIFT,505,,,,,,
,5000,0,1,true,SHIFT,2383,,,,,,
,5002,0,1,true,SHIFT,523,,,,,,
,5004,0,1,true,SHIFT,511,,,,,,
,5006,0,1,true,SHIFT,1146,,,,,,
,5008,0,1,true,SHIFT,1150,,,,,,
,5010,0,1,true,SHIFT,2036,,,,,,
,5012,0,1,true,SHIFT,1397,,,,,,
,5014,0,1,true,SHIFT,1104,,,,,,
,5016,0,1,true,SHIFT,89,,,,,,
,5018,0,1,true,SHIFT,1310,,,,,,
,5020,0,1,true,SHIFT,2072,,,,,,
,5022,0,1,true,SHIFT,502,,,,,,
,5024,0,1,true,SHIFT,2227,,,,,,
,5026,0,1,true,SHIFT,2228,,,,,,
,5028,0,1,true,SHIFT,1316,,,,,,
,5030,0,1,true,SHIFT,839,,,,,,
,5032,0,1,true,SHIFT,1990,,,,,,
,5034,0,1,true,SHIFT,843,,,,,,
,5036,0,1,true,SHIFT,1188,,,,,,
,5038,0,1,true,REDUCE,sym_lambda_parameters,,270,,1,0,0
,5040,0,1,true,SHIFT,1237,,,,,,
,0,0,0,false,EMPTY,,,,,,,
,1,0,1,false,RECOVER,,,,,,,
,3,0,1,true,SHIFT_EXTRA,,,,,,,
,5,0,1,true,REDUCE,sym_source_file,,154,,0,0,0
,7,0,1,false,SHIFT,271,,,,,,
,9,0,1,false,SHIFT,1473,,,,,,
,11,0,1,false,SHIFT,1488,,,,,,
,13,0,1,false,SHIFT,256,,,,,,
,15,0,1,false,SHIFT,1504,,,,,,
,17,0,1,false,SHIFT,1474,,,,,,
