language,lex_state,priority,predicate_kind,range_start,range_end,negated,eof,next_state,skip,accept_symbol_id,accept_symbol_name,immediate
,68,0,CHAR,!,!,false,false,86,false,,,false
,68,0,CHAR,&,&,false,false,326,false,,,false
,68,0,CHAR,+,+,false,false,344,false,,,false
,68,0,CHAR,-,-,false,false,346,false,,,false
,68,0,CHAR,.,.,false,false,319,false,,,false
,68,0,CHAR,/,/,false,false,329,false,,,false
,68,0,CHAR,<,<,false,false,312,false,,,false
,68,0,CHAR,=,=,false,false,87,false,,,false
,68,0,CHAR,>,>,false,false,314,false,,,false
,68,0,CHAR,|,|,false,false,324,false,,,false
,69,0,OPAQUE,,,false,false,300,false,,,false
,70,0,OPAQUE,,,false,false,369,false,,,false
,70,0,OPAQUE,,,false,false,181,false,,,false
,70,0,OPAQUE,,,false,false,159,false,,,false
,70,0,OPAQUE,,,false,false,180,false,,,false
,70,0,OPAQUE,,,false,false,95,false,,,false
,70,0,OPAQUE,,,false,false,71,true,,,false
,71,0,OPAQUE,,,false,false,369,false,,,false
,71,0,OPAQUE,,,false,false,181,false,,,false
,71,0,OPAQUE,,,false,false,159,false,,,false
,71,0,OPAQUE,,,false,false,95,false,,,false
,71,0,OPAQUE,,,false,false,71,true,,,false
,72,0,OPAQUE,,,false,false,369,false,,,false
,72,0,OPAQUE,,,false,false,159,false,,,false
,72,0,OPAQUE,,,false,false,286,false,,,false
,72,0,OPAQUE,,,false,false,73,true,,,false
,73,0,OPAQUE,,,false,false,369,false,,,false
,73,0,OPAQUE,,,false,false,159,false,,,false
,73,0,OPAQUE,,,false,false,73,true,,,false
,74,0,OPAQUE,,,false,false,298,false,,,false
,75,0,OPAQUE,,,false,false,298,false,,,false
,75,0,OPAQUE,,,false,false,74,false,,,false
,76,0,OPAQUE,,,false,false,298,false,,,false
,76,0,OPAQUE,,,false,false,75,false,,,false
,77,0,OPAQUE,,,false,false,298,false,,,false
,77,0,OPAQUE,,,false,false,74,false,,,false
,78,0,OPAQUE,,,false,false,298,false,,,false
,78,0,OPAQUE,,,false,false,77,false,,,false
,79,0,OPAQUE,,,false,false,298,false,,,false
,79,0,OPAQUE,,,false,false,78,false,,,false
,80,0,OPAQUE,,,false,false,298,false,,,false
,80,0,OPAQUE,,,false,false,79,false,,,false
,81,0,OPAQUE,,,false,false,298,false,,,false
,81,0,OPAQUE,,,false,false,80,false,,,false
,82,0,OPAQUE,,,false,false,307,false,,,false
,83,0,OPAQUE,,,false,false,113,false,,,false
,83,0,OPAQUE,,,false,false,274,false,,,false
,84,0,OPAQUE,,,false,false,187,false,,,false
,85,0,OPAQUE,,,false,false,187,false,,,false
,85,0,OPAQUE,,,false,false,188,false,,,false
,86,0,OPAQUE,,,false,false,315,false,,,false
,87,0,OPAQUE,,,false,false,315,false,,,false
,87,0,OPAQUE,,,false,false,305,false,,,false
,88,0,OPAQUE,,,false,false,303,false,,,false
,89,0,OPAQUE,,,false,false,306,false,,,false
,90,0,OPAQUE,,,false,false,94,false,,,false
,90,0,OPAQUE,,,false,false,74,false,,,false
,91,0,OPAQUE,,,false,false,113,false,,,false
,91,0,OPAQUE,,,false,false,98,false,,,false
,91,0,OPAQUE,,,false,false,91,false,,,false
,92,0,OPAQUE,,,false,false,302,false,,,false
,93,0,OPAQUE,,,false,false,98,false,,,false
,93,0,OPAQUE,,,false,false,91,false,,,false
,94,0,OPAQUE,,,false,false,117,false,,,false
,94,0,OPAQUE,,,false,false,112,false,,,false
,94,0,OPAQUE,,,false,false,76,false,,,false
,94,0,OPAQUE,,,false,false,74,false,,,false
,95,0,OPAQUE,,,false,false,118,false,,,false
,95,0,OPAQUE,,,false,false,116,false,,,false
,95,0,OPAQUE,,,false,false,292,false,,,false
,95,0,OPAQUE,,,false,false,290,false,,,false
,96,0,OPAQUE,,,false,false,104,false,,,false
,96,0,OPAQUE,,,false,false,288,false,,,false
,97,0,OPAQUE,,,false,false,105,false,,,false
,97,0,OPAQUE,,,false,false,281,false,,,false
,98,0,OPAQUE,,,false,false,106,false,,,false
,98,0,OPAQUE,,,false,false,289,false,,,false
,99,0,OPAQUE,,,false,false,109,false,,,false
,99,0,OPAQUE,,,false,false,287,false,,,false
,100,0,OPAQUE,,,false,false,272,false,,,false
,101,0,OPAQUE,,,false,false,273,false,,,false
,102,0,OPAQUE,,,false,false,277,false,,,false
,103,0,OPAQUE,,,false,false,280,false,,,false
,104,0,OPAQUE,,,false,false,288,false,,,false
,105,0,OPAQUE,,,false,false,281,false,,,false
,106,0,OPAQUE,,,false,false,289,false,,,false
,107,0,OPAQUE,,,false,false,279,false,,,false
,108,0,OPAQUE,,,false,false,285,false,,,false
,109,0,OPAQUE,,,false,false,287,false,,,false
,110,0,OPAQUE,,,false,false,74,false,,,false
,111,0,OPAQUE,,,false,false,274,false,,,false
,112,0,OPAQUE,,,false,false,81,false,,,false
,113,0,OPAQUE,,,false,false,91,false,,,false
,114,0,OPAQUE,,,false,false,275,false,,,false
,115,0,OPAQUE,,,false,false,290,false,,,false
,116,0,OPAQUE,,,false,false,297,false,,,false
,117,0,OPAQUE,,,false,false,110,false,,,false
,118,0,OPAQUE,,,false,false,115,false,,,false
,119,0,OPAQUE,,,false,false,152,false,,,false
,119,0,OPAQUE,,,false,false,120,true,,,false
,119,0,OPAQUE,,,false,false,341,false,,,false
,119,0,OPAQUE,,,false,false,318,false,,,false
,119,0,OPAQUE,,,false,false,277,false,,,false
,119,0,OPAQUE,,,false,false,337,false,,,false
,119,0,OPAQUE,,,false,false,320,false,,,false
,119,0,OPAQUE,,,false,false,325,false,,,false
,119,0,OPAQUE,,,false,false,306,false,,,false
,119,0,OPAQUE,,,false,false,310,false,,,false
,119,0,OPAQUE,,,false,false,271,false,,,false
,119,0,CHAR,\n,\n,false,false,354,false,,,false
,119,0,CHAR,\r,\r,false,false,1,false,,,false
,119,0,CHAR,!,!,false,false,342,false,,,false
,119,0,CHAR,"""","""",false,false,299,false,,,false
,119,0,CHAR,#,#,false,false,369,false,,,false
,119,0,CHAR,$,$,false,false,182,false,,,false
,119,0,CHAR,%,%,false,false,330,false,,,false
,119,0,CHAR,&,&,false,false,327,false,,,false
,119,0,CHAR,\',\',false,false,168,false,,,false
,119,0,CHAR,(,(,false,false,158,false,,,false
,119,0,CHAR,*,*,false,false,330,false,,,false
,119,0,CHAR,+,+,false,false,345,false,,,false
,119,0,CHAR,",",",",false,false,153,false,,,false
,119,0,CHAR,-,-,false,false,348,false,,,false
,119,0,CHAR,.,.,false,false,170,false,,,false
,119,0,CHAR,/,/,false,false,328,false,,,false
,119,0,CHAR,0,0,false,false,276,false,,,false
,119,0,CHAR,:,:,false,false,161,false,,,false
,119,0,CHAR,;,;,false,false,352,false,,,false
,119,0,CHAR,<,<,false,false,311,false,,,false
,119,0,CHAR,=,=,false,false,155,false,,,false
,119,0,CHAR,>,>,false,false,313,false,,,false
,119,0,CHAR,?,?,false,false,193,false,,,false
,119,0,CHAR,@,@,false,false,195,false,,,false
,119,0,CHAR,[,[,false,false,162,false,,,false
,119,0,CHAR,\\,\\,false,false,330,false,,,false
,119,0,CHAR,],],false,false,163,false,,,false
,119,0,CHAR,^,^,false,false,338,false,,,false
,119,0,CHAR,`,`,false,false,301,false,,,false
,119,0,CHAR,{,{,false,false,165,false,,,false
,119,0,CHAR,|,|,false,false,322,false,,,false
,119,0,CHAR,~,~,false,false,339,false,,,false
,120,0,OPAQUE,,,false,false,152,false,,,false
,120,0,OPAQUE,,,false,false,120,true,,,false
,120,0,OPAQUE,,,false,false,341,false,,,false
,120,0,OPAQUE,,,false,false,318,false,,,false
,120,0,OPAQUE,,,false,false,277,false,,,false
,120,0,OPAQUE,,,false,false,337,false,,,false
,120,0,OPAQUE,,,false,false,320,false,,,false
,120,0,OPAQUE,,,false,false,325,false,,,false
,120,0,OPAQUE,,,false,false,306,false,,,false
,120,0,OPAQUE,,,false,false,310,false,,,false
,120,0,OPAQUE,,,false,false,271,false,,,false
,120,0,CHAR,\n,\n,false,false,354,false,,,false
,120,0,CHAR,\r,\r,false,false,1,false,,,false
,120,0,CHAR,!,!,false,false,342,false,,,false
,120,0,CHAR,"""","""",false,false,299,false,,,false
,120,0,CHAR,#,#,false,false,369,false,,,false
,120,0,CHAR,$,$,false,false,182,false,,,false
,120,0,CHAR,%,%,false,false,330,false,,,false
,120,0,CHAR,&,&,false,false,327,false,,,false
,120,0,CHAR,\',\',false,false,90,false,,,false
,120,0,CHAR,(,(,false,false,158,false,,,false
,120,0,CHAR,*,*,false,false,330,false,,,false
,120,0,CHAR,+,+,false,false,345,false,,,false
,120,0,CHAR,",",",",false,false,153,false,,,false
,120,0,CHAR,-,-,false,false,348,false,,,false
,120,0,CHAR,.,.,false,false,41,false,,,false
,120,0,CHAR,/,/,false,false,328,false,,,false
,120,0,CHAR,0,0,false,false,276,false,,,false
,120,0,CHAR,:,:,false,false,185,false,,,false
,120,0,CHAR,;,;,false,false,352,false,,,false
,120,0,CHAR,<,<,false,false,311,false,,,false
,120,0,CHAR,=,=,false,false,155,false,,,false
,120,0,CHAR,>,>,false,false,313,false,,,false
,120,0,CHAR,?,?,false,false,193,false,,,false
,120,0,CHAR,@,@,false,false,195,false,,,false
,120,0,CHAR,[,[,false,false,162,false,,,false
,120,0,CHAR,\\,\\,false,false,330,false,,,false
,120,0,CHAR,],],false,false,163,false,,,false
,120,0,CHAR,^,^,false,false,338,false,,,false
,120,0,CHAR,`,`,false,false,301,false,,,false
,120,0,CHAR,{,{,false,false,165,false,,,false
,120,0,CHAR,|,|,false,false,322,false,,,false
,120,0,CHAR,~,~,false,false,339,false,,,false
,121,0,OPAQUE,,,false,false,152,false,,,false
,121,0,OPAQUE,,,false,false,122,true,,,false
,121,0,OPAQUE,,,false,false,341,false,,,false
,121,0,OPAQUE,,,false,false,318,false,,,false
,121,0,OPAQUE,,,false,false,277,false,,,false
,121,0,OPAQUE,,,false,false,337,false,,,false
,121,0,OPAQUE,,,false,false,320,false,,,false
,121,0,OPAQUE,,,false,false,325,false,,,false
,121,0,OPAQUE,,,false,false,306,false,,,false
,121,0,OPAQUE,,,false,false,310,false,,,false
,121,0,OPAQUE,,,false,false,271,false,,,false
,121,0,CHAR,\n,\n,false,false,355,false,,,false
,121,0,CHAR,\r,\r,false,false,2,false,,,false
,121,0,CHAR,!,!,false,false,342,false,,,false
,121,0,CHAR,"""","""",false,false,299,false,,,false
,121,0,CHAR,#,#,false,false,369,false,,,false
,121,0,CHAR,$,$,false,false,181,false,,,false
,121,0,CHAR,&,&,false,false,326,false,,,false
,121,0,CHAR,\',\',false,false,168,false,,,false
,121,0,CHAR,(,(,false,false,158,false,,,false
,121,0,CHAR,),),false,false,159,false,,,false
,121,0,CHAR,+,+,false,false,344,false,,,false
,121,0,CHAR,",",",",false,false,153,false,,,false
,121,0,CHAR,-,-,false,false,346,false,,,false
,121,0,CHAR,.,.,false,false,173,false,,,false
,121,0,CHAR,/,/,false,false,329,false,,,false
,121,0,CHAR,0,0,false,false,276,false,,,false
,121,0,CHAR,:,:,false,false,160,false,,,false
,121,0,CHAR,;,;,false,false,352,false,,,false
,121,0,CHAR,<,<,false,false,312,false,,,false
,121,0,CHAR,=,=,false,false,155,false,,,false
,121,0,CHAR,>,>,false,false,314,false,,,false
,121,0,CHAR,?,?,false,false,193,false,,,false
,121,0,CHAR,@,@,false,false,195,false,,,false
,121,0,CHAR,[,[,false,false,162,false,,,false
,121,0,CHAR,],],false,false,163,false,,,false
,121,0,CHAR,`,`,false,false,301,false,,,false
,121,0,CHAR,{,{,false,false,165,false,,,false
,121,0,CHAR,|,|,false,false,324,false,,,false
,121,0,CHAR,},},false,false,166,false,,,false
,121,0,CHAR,~,~,false,false,339,false,,,false
,122,0,OPAQUE,,,false,false,152,false,,,false
,122,0,OPAQUE,,,false,false,122,true,,,false
,122,0,OPAQUE,,,false,false,341,false,,,false
,122,0,OPAQUE,,,false,false,318,false,,,false
,122,0,OPAQUE,,,false,false,277,false,,,false
,122,0,OPAQUE,,,false,false,337,false,,,false
,122,0,OPAQUE,,,false,false,320,false,,,false
,122,0,OPAQUE,,,false,false,325,false,,,false
,122,0,OPAQUE,,,false,false,306,false,,,false
,122,0,OPAQUE,,,false,false,310,false,,,false
,122,0,OPAQUE,,,false,false,271,false,,,false
,122,0,CHAR,\n,\n,false,false,355,false,,,false
,122,0,CHAR,\r,\r,false,false,2,false,,,false
,122,0,CHAR,!,!,false,false,342,false,,,false
,122,0,CHAR,"""","""",false,false,299,false,,,false
,122,0,CHAR,#,#,false,false,369,false,,,false
,122,0,CHAR,$,$,false,false,181,false,,,false
,122,0,CHAR,&,&,false,false,326,false,,,false
,122,0,CHAR,\',\',false,false,90,false,,,false
,122,0,CHAR,(,(,false,false,158,false,,,false
,122,0,CHAR,),),false,false,159,false,,,false
,122,0,CHAR,+,+,false,false,344,false,,,false
,122,0,CHAR,",",",",false,false,153,false,,,false
,122,0,CHAR,-,-,false,false,346,false,,,false
,122,0,CHAR,.,.,false,false,43,false,,,false
,122,0,CHAR,/,/,false,false,329,false,,,false
,122,0,CHAR,0,0,false,false,276,false,,,false
,122,0,CHAR,:,:,false,false,184,false,,,false
,122,0,CHAR,;,;,false,false,352,false,,,false
,122,0,CHAR,<,<,false,false,312,false,,,false
,122,0,CHAR,=,=,false,false,155,false,,,false
,122,0,CHAR,>,>,false,false,314,false,,,false
,122,0,CHAR,?,?,false,false,193,false,,,false
,122,0,CHAR,@,@,false,false,195,false,,,false
,122,0,CHAR,[,[,false,false,162,false,,,false
,122,0,CHAR,],],false,false,163,false,,,false
,122,0,CHAR,`,`,false,false,301,false,,,false
,122,0,CHAR,{,{,false,false,165,false,,,false
,122,0,CHAR,|,|,false,false,324,false,,,false
,122,0,CHAR,},},false,false,166,false,,,false
,122,0,CHAR,~,~,false,false,339,false,,,false
,123,0,OPAQUE,,,false,false,152,false,,,false
,123,0,OPAQUE,,,false,false,125,true,,,false
,123,0,OPAQUE,,,false,false,341,false,,,false
,123,0,OPAQUE,,,false,false,318,false,,,false
,123,0,OPAQUE,,,false,false,277,false,,,false
,123,0,OPAQUE,,,false,false,337,false,,,false
,123,0,OPAQUE,,,false,false,320,false,,,false
,123,0,OPAQUE,,,false,false,325,false,,,false
,123,0,OPAQUE,,,false,false,306,false,,,false
,123,0,OPAQUE,,,false,false,310,false,,,false
,123,0,OPAQUE,,,false,false,271,false,,,false
,123,0,CHAR,\n,\n,false,false,357,false,,,false
,123,0,CHAR,\r,\r,false,false,4,false,,,false
,123,0,CHAR,!,!,false,false,342,false,,,false
,123,0,CHAR,"""","""",false,false,299,false,,,false
,123,0,CHAR,#,#,false,false,369,false,,,false
,123,0,CHAR,$,$,false,false,181,false,,,false
,123,0,CHAR,&,&,false,false,326,false,,,false
,123,0,CHAR,\',\',false,false,168,false,,,false
,123,0,CHAR,(,(,false,false,158,false,,,false
,123,0,CHAR,+,+,false,false,344,false,,,false
,123,0,CHAR,",",",",false,false,153,false,,,false
,123,0,CHAR,-,-,false,false,349,false,,,false
,123,0,CHAR,.,.,false,false,173,false,,,false
,123,0,CHAR,/,/,false,false,329,false,,,false
,123,0,CHAR,0,0,false,false,276,false,,,false
,123,0,CHAR,:,:,false,false,160,false,,,false
,123,0,CHAR,;,;,false,false,352,false,,,false
,123,0,CHAR,<,<,false,false,312,false,,,false
,123,0,CHAR,=,=,false,false,155,false,,,false
,123,0,CHAR,>,>,false,false,314,false,,,false
,123,0,CHAR,?,?,false,false,193,false,,,false
,123,0,CHAR,@,@,false,false,195,false,,,false
,123,0,CHAR,[,[,false,false,162,false,,,false
,123,0,CHAR,],],false,false,163,false,,,false
,123,0,CHAR,`,`,false,false,301,false,,,false
,123,0,CHAR,{,{,false,false,165,false,,,false
,123,0,CHAR,|,|,false,false,324,false,,,false
,123,0,CHAR,~,~,false,false,339,false,,,false
,124,0,OPAQUE,,,false,false,152,false,,,false
,124,0,OPAQUE,,,false,false,125,true,,,false
,124,0,OPAQUE,,,false,false,341,false,,,false
,124,0,OPAQUE,,,false,false,318,false,,,false
,124,0,OPAQUE,,,false,false,277,false,,,false
,124,0,OPAQUE,,,false,false,337,false,,,false
,124,0,OPAQUE,,,false,false,320,false,,,false
,124,0,OPAQUE,,,false,false,325,false,,,false
,124,0,OPAQUE,,,false,false,306,false,,,false
,124,0,OPAQUE,,,false,false,310,false,,,false
,124,0,OPAQUE,,,false,false,271,false,,,false
,124,0,CHAR,\n,\n,false,false,357,false,,,false
,124,0,CHAR,\r,\r,false,false,4,false,,,false
,124,0,CHAR,!,!,false,false,342,false,,,false
,124,0,CHAR,"""","""",false,false,299,false,,,false
,124,0,CHAR,#,#,false,false,369,false,,,false
,124,0,CHAR,$,$,false,false,181,false,,,false
,124,0,CHAR,&,&,false,false,326,false,,,false
,124,0,CHAR,\',\',false,false,168,false,,,false
,124,0,CHAR,(,(,false,false,158,false,,,false
,124,0,CHAR,+,+,false,false,344,false,,,false
,124,0,CHAR,",",",",false,false,153,false,,,false
,124,0,CHAR,-,-,false,false,349,false,,,false
,124,0,CHAR,.,.,false,false,172,false,,,false
,124,0,CHAR,/,/,false,false,329,false,,,false
,124,0,CHAR,0,0,false,false,276,false,,,false
,124,0,CHAR,:,:,false,false,160,false,,,false
,124,0,CHAR,;,;,false,false,352,false,,,false
,124,0,CHAR,<,<,false,false,312,false,,,false
,124,0,CHAR,=,=,false,false,155,false,,,false
,124,0,CHAR,>,>,false,false,314,false,,,false
,124,0,CHAR,?,?,false,false,193,false,,,false
,124,0,CHAR,@,@,false,false,195,false,,,false
,124,0,CHAR,[,[,false,false,162,false,,,false
,124,0,CHAR,],],false,false,163,false,,,false
,124,0,CHAR,`,`,false,false,301,false,,,false
,124,0,CHAR,{,{,false,false,165,false,,,false
,124,0,CHAR,|,|,false,false,324,false,,,false
,124,0,CHAR,~,~,false,false,339,false,,,false
,125,0,OPAQUE,,,false,false,152,false,,,false
,125,0,OPAQUE,,,false,false,125,true,,,false
,125,0,OPAQUE,,,false,false,341,false,,,false
,125,0,OPAQUE,,,false,false,318,false,,,false
,125,0,OPAQUE,,,false,false,277,false,,,false
,125,0,OPAQUE,,,false,false,337,false,,,false
,125,0,OPAQUE,,,false,false,320,false,,,false
,125,0,OPAQUE,,,false,false,325,false,,,false
,125,0,OPAQUE,,,false,false,306,false,,,false
,125,0,OPAQUE,,,false,false,310,false,,,false
,125,0,OPAQUE,,,false,false,271,false,,,false
,125,0,CHAR,\n,\n,false,false,357,false,,,false
,125,0,CHAR,\r,\r,false,false,4,false,,,false
,125,0,CHAR,!,!,false,false,342,false,,,false
,125,0,CHAR,"""","""",false,false,299,false,,,false
,125,0,CHAR,#,#,false,false,369,false,,,false
,125,0,CHAR,$,$,false,false,181,false,,,false
,125,0,CHAR,&,&,false,false,326,false,,,false
,125,0,CHAR,\',\',false,false,90,false,,,false
,125,0,CHAR,(,(,false,false,158,false,,,false
,125,0,CHAR,+,+,false,false,344,false,,,false
,125,0,CHAR,",",",",false,false,153,false,,,false
,125,0,CHAR,-,-,false,false,349,false,,,false
,125,0,CHAR,.,.,false,false,43,false,,,false
,125,0,CHAR,/,/,false,false,329,false,,,false
,125,0,CHAR,0,0,false,false,276,false,,,false
,125,0,CHAR,:,:,false,false,184,false,,,false
,125,0,CHAR,;,;,false,false,352,false,,,false
,125,0,CHAR,<,<,false,false,312,false,,,false
,125,0,CHAR,=,=,false,false,155,false,,,false
,125,0,CHAR,>,>,false,false,314,false,,,false
,125,0,CHAR,?,?,false,false,193,false,,,false
,125,0,CHAR,@,@,false,false,195,false,,,false
,125,0,CHAR,[,[,false,false,162,false,,,false
,125,0,CHAR,],],false,false,163,false,,,false
,125,0,CHAR,`,`,false,false,301,false,,,false
,125,0,CHAR,{,{,false,false,165,false,,,false
,125,0,CHAR,|,|,false,false,324,false,,,false
,125,0,CHAR,~,~,false,false,339,false,,,false
,126,0,OPAQUE,,,false,false,152,false,,,false
,126,0,OPAQUE,,,false,false,127,true,,,false
,126,0,OPAQUE,,,false,false,341,false,,,false
,126,0,OPAQUE,,,false,false,318,false,,,false
,126,0,OPAQUE,,,false,false,277,false,,,false
,126,0,OPAQUE,,,false,false,337,false,,,false
,126,0,OPAQUE,,,false,false,320,false,,,false
,126,0,OPAQUE,,,false,false,325,false,,,false
,126,0,OPAQUE,,,false,false,306,false,,,false
,126,0,OPAQUE,,,false,false,310,false,,,false
,126,0,OPAQUE,,,false,false,271,false,,,false
,126,0,CHAR,\n,\n,false,false,358,false,,,false
,126,0,CHAR,\r,\r,false,false,5,false,,,false
,126,0,CHAR,!,!,false,false,342,false,,,false
,126,0,CHAR,"""","""",false,false,299,false,,,false
,126,0,CHAR,#,#,false,false,369,false,,,false
,126,0,CHAR,$,$,false,false,181,false,,,false
,126,0,CHAR,&,&,false,false,326,false,,,false
,126,0,CHAR,\',\',false,false,168,false,,,false
,126,0,CHAR,(,(,false,false,158,false,,,false
,126,0,CHAR,+,+,false,false,344,false,,,false
,126,0,CHAR,",",",",false,false,153,false,,,false
,126,0,CHAR,-,-,false,false,346,false,,,false
,126,0,CHAR,.,.,false,false,172,false,,,false
,126,0,CHAR,/,/,false,false,329,false,,,false
,126,0,CHAR,0,0,false,false,276,false,,,false
,126,0,CHAR,:,:,false,false,160,false,,,false
,126,0,CHAR,;,;,false,false,352,false,,,false
,126,0,CHAR,<,<,false,false,312,false,,,false
,126,0,CHAR,=,=,false,false,155,false,,,false
,126,0,CHAR,>,>,false,false,314,false,,,false
,126,0,CHAR,?,?,false,false,193,false,,,false
,126,0,CHAR,@,@,false,false,195,false,,,false
,126,0,CHAR,[,[,false,false,162,false,,,false
,126,0,CHAR,],],false,false,163,false,,,false
,126,0,CHAR,`,`,false,false,301,false,,,false
,126,0,CHAR,{,{,false,false,165,false,,,false
,126,0,CHAR,|,|,false,false,324,false,,,false
,126,0,CHAR,~,~,false,false,339,false,,,false
,127,0,OPAQUE,,,false,false,152,false,,,false
,127,0,OPAQUE,,,false,false,127,true,,,false
,127,0,OPAQUE,,,false,false,341,false,,,false
,127,0,OPAQUE,,,false,false,318,false,,,false
,127,0,OPAQUE,,,false,false,277,false,,,false
,127,0,OPAQUE,,,false,false,337,false,,,false
,127,0,OPAQUE,,,false,false,320,false,,,false
,127,0,OPAQUE,,,false,false,325,false,,,false
,127,0,OPAQUE,,,false,false,306,false,,,false
,127,0,OPAQUE,,,false,false,310,false,,,false
,127,0,OPAQUE,,,false,false,271,false,,,false
,127,0,CHAR,\n,\n,false,false,358,false,,,false
,127,0,CHAR,\r,\r,false,false,5,false,,,false
,127,0,CHAR,!,!,false,false,342,false,,,false
,127,0,CHAR,"""","""",false,false,299,false,,,false
,127,0,CHAR,#,#,false,false,369,false,,,false
,127,0,CHAR,$,$,false,false,181,false,,,false
,127,0,CHAR,&,&,false,false,326,false,,,false
,127,0,CHAR,\',\',false,false,90,false,,,false
,127,0,CHAR,(,(,false,false,158,false,,,false
,127,0,CHAR,+,+,false,false,344,false,,,false
,127,0,CHAR,",",",",false,false,153,false,,,false
,127,0,CHAR,-,-,false,false,346,false,,,false
,127,0,CHAR,.,.,false,false,43,false,,,false
,127,0,CHAR,/,/,false,false,329,false,,,false
,127,0,CHAR,0,0,false,false,276,false,,,false
,127,0,CHAR,:,:,false,false,184,false,,,false
,127,0,CHAR,;,;,false,false,352,false,,,false
,127,0,CHAR,<,<,false,false,312,false,,,false
,127,0,CHAR,=,=,false,false,155,false,,,false
,127,0,CHAR,>,>,false,false,314,false,,,false
,127,0,CHAR,?,?,false,false,193,false,,,false
,127,0,CHAR,@,@,false,false,195,false,,,false
,127,0,CHAR,[,[,false,false,162,false,,,false
,127,0,CHAR,],],false,false,163,false,,,false
,127,0,CHAR,`,`,false,false,301,false,,,false
,127,0,CHAR,{,{,false,false,165,false,,,false
,127,0,CHAR,|,|,false,false,324,false,,,false
,127,0,CHAR,~,~,false,false,339,false,,,false
,128,0,OPAQUE,,,false,false,152,false,,,false
,128,0,OPAQUE,,,false,false,127,true,,,false
,128,0,OPAQUE,,,false,false,341,false,,,false
,128,0,OPAQUE,,,false,false,318,false,,,false
,128,0,OPAQUE,,,false,false,277,false,,,false
,128,0,OPAQUE,,,false,false,337,false,,,false
,128,0,OPAQUE,,,false,false,320,false,,,false
,128,0,OPAQUE,,,false,false,325,false,,,false
,128,0,OPAQUE,,,false,false,306,false,,,false
,128,0,OPAQUE,,,false,false,310,false,,,false
,128,0,OPAQUE,,,false,false,271,false,,,false
,128,0,CHAR,\n,\n,false,false,358,false,,,false
,128,0,CHAR,\r,\r,false,false,5,false,,,false
,128,0,CHAR,!,!,false,false,342,false,,,false
,128,0,CHAR,"""","""",false,false,299,false,,,false
,128,0,CHAR,#,#,false,false,369,false,,,false
,128,0,CHAR,$,$,false,false,181,false,,,false
,128,0,CHAR,&,&,false,false,326,false,,,false
,128,0,CHAR,\',\',false,false,90,false,,,false
,128,0,CHAR,(,(,false,false,158,false,,,false
,128,0,CHAR,+,+,false,false,344,false,,,false
,128,0,CHAR,",",",",false,false,153,false,,,false
,128,0,CHAR,-,-,false,false,346,false,,,false
,128,0,CHAR,.,.,false,false,282,false,,,false
,128,0,CHAR,/,/,false,false,329,false,,,false
,128,0,CHAR,0,0,false,false,276,false,,,false
,128,0,CHAR,:,:,false,false,160,false,,,false
,128,0,CHAR,;,;,false,false,352,false,,,false
,128,0,CHAR,<,<,false,false,312,false,,,false
,128,0,CHAR,=,=,false,false,155,false,,,false
,128,0,CHAR,>,>,false,false,314,false,,,false
,128,0,CHAR,?,?,false,false,193,false,,,false
,128,0,CHAR,@,@,false,false,195,false,,,false
,128,0,CHAR,[,[,false,false,162,false,,,false
,128,0,CHAR,],],false,false,163,false,,,false
,128,0,CHAR,`,`,false,false,301,false,,,false
,128,0,CHAR,{,{,false,false,165,false,,,false
,128,0,CHAR,|,|,false,false,324,false,,,false
,128,0,CHAR,~,~,false,false,339,false,,,false
,129,0,OPAQUE,,,false,false,152,false,,,false
,129,0,OPAQUE,,,false,false,130,true,,,false
,129,0,OPAQUE,,,false,false,318,false,,,false
,129,0,OPAQUE,,,false,false,337,false,,,false
,129,0,OPAQUE,,,false,false,320,false,,,false
,129,0,OPAQUE,,,false,false,325,false,,,false
,129,0,OPAQUE,,,false,false,306,false,,,false
,129,0,OPAQUE,,,false,false,310,false,,,false
,129,0,OPAQUE,,,false,false,271,false,,,false
,129,0,CHAR,\n,\n,false,false,360,false,,,false
,129,0,CHAR,\r,\r,false,false,8,false,,,false
,129,0,CHAR,!,!,false,false,86,false,,,false
,129,0,CHAR,#,#,false,false,369,false,,,false
,129,0,CHAR,$,$,false,false,88,false,,,false
,129,0,CHAR,%,%,false,false,330,false,,,false
,129,0,CHAR,&,&,false,false,327,false,,,false
,129,0,CHAR,\',\',false,false,167,false,,,false
,129,0,CHAR,*,*,false,false,330,false,,,false
,129,0,CHAR,+,+,false,false,345,false,,,false
,129,0,CHAR,",",",",false,false,153,false,,,false
,129,0,CHAR,-,-,false,false,348,false,,,false
,129,0,CHAR,.,.,false,false,177,false,,,false
,129,0,CHAR,/,/,false,false,328,false,,,false
,129,0,CHAR,:,:,false,false,161,false,,,false
,129,0,CHAR,;,;,false,false,352,false,,,false
,129,0,CHAR,<,<,false,false,311,false,,,false
,129,0,CHAR,=,=,false,false,155,false,,,false
,129,0,CHAR,>,>,false,false,313,false,,,false
,129,0,CHAR,?,?,false,false,193,false,,,false
,129,0,CHAR,\\,\\,false,false,330,false,,,false
,129,0,CHAR,^,^,false,false,338,false,,,false
,129,0,CHAR,|,|,false,false,322,false,,,false
,129,0,CHAR,~,~,false,false,339,false,,,false
,130,0,OPAQUE,,,false,false,152,false,,,false
