language_id,canonical_semantic_id,status,supporting_atoms,operation
julia,UASF_0309,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0310,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0311,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0312,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0313,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0314,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0315,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0316,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0317,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0318,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0319,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0320,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0321,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0322,PRESENT,EXTSEM_OPERATOR_OVERLOADING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0323,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0324,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0325,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0326,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0327,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0328,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0329,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0330,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0331,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0332,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0333,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
julia,UASF_0334,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0001,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0002,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0003,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0004,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0005,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0006,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0007,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0008,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0009,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0010,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0011,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0012,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0013,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0014,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0015,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0016,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0017,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0018,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0019,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0020,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0021,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0022,PRESENT,EXTSEM_FFI,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0023,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0024,ABSENT,EXTSEM_MANUAL_MEMORY,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0025,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0026,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0027,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0028,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0029,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0030,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0031,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0032,PRESENT,EXTSEM_RUNTIME_REFLECTION,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0033,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0034,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0035,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0036,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0037,PRESENT,EXTSEM_SINGLE_RECEIVER_DYNAMIC_DISPATCH,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0038,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0039,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0040,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0041,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0042,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0043,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0044,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0045,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0046,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0047,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0048,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0049,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0050,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0051,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0052,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0053,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0054,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0055,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0056,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0057,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0058,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0059,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0060,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0061,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0062,PRESENT,EXTSEM_LEXICAL_SCOPING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0063,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0064,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0065,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0066,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0067,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0068,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0069,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0070,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0071,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0072,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0073,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0074,ABSENT,EXTSEM_OWNERSHIP_BORROWING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0075,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0076,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0077,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0078,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0079,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0080,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0081,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0082,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0083,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0084,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0085,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0086,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0087,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0088,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0089,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0090,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0091,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0092,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0093,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0094,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0095,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0096,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0097,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0098,PRESENT,EXTSEM_NOMINAL_INHERITANCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0099,PRESENT,EXTSEM_MODULE_SYSTEM,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0100,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0101,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0102,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0103,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0104,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0105,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0106,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0107,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0108,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0109,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0110,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0111,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0112,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0113,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0114,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0115,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0116,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0117,ABSENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0118,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0119,ABSENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0120,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0121,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0122,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0123,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0124,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0125,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0126,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0127,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0128,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0129,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0130,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0131,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0132,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0133,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0134,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0135,ABSENT,EXTSEM_MACROS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0136,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0137,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0138,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0139,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0140,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0141,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0142,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0143,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0144,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0145,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0146,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0147,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0148,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0149,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0150,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0151,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0152,ABSENT,EXTSEM_CHANNELS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0153,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0154,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0155,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0156,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0157,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0158,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0159,PRESENT,EXTSEM_ITERATORS_GENERATORS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0160,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0161,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0162,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0163,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0164,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0165,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0166,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0167,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0168,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0169,PRESENT,EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0170,PRESENT,EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0171,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0172,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0173,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0174,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0175,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0176,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0177,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0178,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0179,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0180,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0181,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0182,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0183,PRESENT,EXTSEM_EXCEPTIONS;EXTSEM_STRUCTURED_CLEANUP,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0184,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0185,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0186,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0187,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0188,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0189,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0190,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0191,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0192,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0193,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0194,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0195,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0196,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0197,PRESENT,EXTSEM_REFERENCE_TYPES;EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0198,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0199,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0200,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0201,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0202,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0203,PRESENT,EXTSEM_TYPE_INFERENCE,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0204,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0205,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0206,ABSENT,EXTSEM_SUM_VARIANTS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0207,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0208,PRESENT,EXTSEM_TYPE_LEVEL_NULL_SAFETY,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0209,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0210,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0211,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0212,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0213,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0214,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0215,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0216,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0217,PRESENT,EXTSEM_CLOSURES,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0218,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0219,PRESENT,EXTSEM_PATTERN_MATCHING,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0220,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0221,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0222,PRESENT,EXTSEM_ASYNC_AWAIT,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0223,PRESENT,EXTSEM_ITERATORS_GENERATORS,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0224,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0225,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0226,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0227,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0228,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0229,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
kotlin,UASF_0230,UNRESOLVED,,M_LANGUAGE_EXTSEM × M_EXTSEM_UASF
