language_id,canonical_semantic_id,present,evidence_basis
go,UASF_0264,0,proof_compression_67bit
go,UASF_0265,0,proof_compression_67bit
go,UASF_0266,0,proof_compression_67bit
go,UASF_0267,0,proof_compression_67bit
go,UASF_0268,0,proof_compression_67bit
go,UASF_0269,0,proof_compression_67bit
go,UASF_0270,0,proof_compression_67bit
go,UASF_0271,0,proof_compression_67bit
go,UASF_0272,0,proof_compression_67bit
go,UASF_0273,0,proof_compression_67bit
go,UASF_0274,0,proof_compression_67bit
go,UASF_0275,0,proof_compression_67bit
go,UASF_0276,0,proof_compression_67bit
go,UASF_0277,0,proof_compression_67bit
go,UASF_0278,0,proof_compression_67bit
go,UASF_0279,0,proof_compression_67bit
go,UASF_0280,0,proof_compression_67bit
go,UASF_0281,0,proof_compression_67bit
go,UASF_0282,0,proof_compression_67bit
go,UASF_0283,0,proof_compression_67bit
go,UASF_0284,0,proof_compression_67bit
go,UASF_0285,0,proof_compression_67bit
go,UASF_0286,0,proof_compression_67bit
go,UASF_0287,0,proof_compression_67bit
go,UASF_0288,0,proof_compression_67bit
go,UASF_0289,0,proof_compression_67bit
go,UASF_0290,0,proof_compression_67bit
go,UASF_0291,1,proof_compression_67bit
go,UASF_0292,0,proof_compression_67bit
go,UASF_0293,0,proof_compression_67bit
go,UASF_0294,0,proof_compression_67bit
go,UASF_0295,0,proof_compression_67bit
go,UASF_0296,0,proof_compression_67bit
go,UASF_0297,0,proof_compression_67bit
go,UASF_0298,0,proof_compression_67bit
go,UASF_0299,0,proof_compression_67bit
go,UASF_0300,0,proof_compression_67bit
go,UASF_0301,1,proof_compression_67bit
go,UASF_0302,1,proof_compression_67bit
go,UASF_0303,1,proof_compression_67bit
go,UASF_0304,1,proof_compression_67bit
go,UASF_0305,1,proof_compression_67bit
go,UASF_0306,1,proof_compression_67bit
go,UASF_0307,1,proof_compression_67bit
go,UASF_0308,1,proof_compression_67bit
go,UASF_0309,1,proof_compression_67bit
go,UASF_0310,1,proof_compression_67bit
go,UASF_0311,1,proof_compression_67bit
go,UASF_0312,0,proof_compression_67bit
go,UASF_0313,0,proof_compression_67bit
go,UASF_0314,0,proof_compression_67bit
go,UASF_0315,0,proof_compression_67bit
go,UASF_0316,0,proof_compression_67bit
go,UASF_0317,0,proof_compression_67bit
go,UASF_0318,0,proof_compression_67bit
go,UASF_0319,0,proof_compression_67bit
go,UASF_0320,0,proof_compression_67bit
go,UASF_0321,0,proof_compression_67bit
go,UASF_0322,0,proof_compression_67bit
go,UASF_0323,0,proof_compression_67bit
go,UASF_0324,0,proof_compression_67bit
go,UASF_0325,0,proof_compression_67bit
go,UASF_0326,0,proof_compression_67bit
go,UASF_0327,0,proof_compression_67bit
go,UASF_0328,0,proof_compression_67bit
go,UASF_0329,0,proof_compression_67bit
go,UASF_0330,0,proof_compression_67bit
go,UASF_0331,0,proof_compression_67bit
go,UASF_0332,0,proof_compression_67bit
go,UASF_0333,0,proof_compression_67bit
go,UASF_0334,1,proof_compression_67bit
java,UASF_0001,0,proof_compression_67bit
java,UASF_0002,0,proof_compression_67bit
java,UASF_0003,0,proof_compression_67bit
java,UASF_0004,0,proof_compression_67bit
java,UASF_0005,0,proof_compression_67bit
java,UASF_0006,0,proof_compression_67bit
java,UASF_0007,1,proof_compression_67bit
java,UASF_0008,0,proof_compression_67bit
java,UASF_0009,0,proof_compression_67bit
java,UASF_0010,0,proof_compression_67bit
java,UASF_0011,0,proof_compression_67bit
java,UASF_0012,0,proof_compression_67bit
java,UASF_0013,0,proof_compression_67bit
java,UASF_0014,1,proof_compression_67bit
java,UASF_0015,1,proof_compression_67bit
java,UASF_0016,0,proof_compression_67bit
java,UASF_0017,0,proof_compression_67bit
java,UASF_0018,0,proof_compression_67bit
java,UASF_0019,0,proof_compression_67bit
java,UASF_0020,0,proof_compression_67bit
java,UASF_0021,0,proof_compression_67bit
java,UASF_0022,1,proof_compression_67bit
java,UASF_0023,1,proof_compression_67bit
java,UASF_0024,1,proof_compression_67bit
java,UASF_0025,1,proof_compression_67bit
java,UASF_0026,1,proof_compression_67bit
java,UASF_0027,0,proof_compression_67bit
java,UASF_0028,0,proof_compression_67bit
java,UASF_0029,0,proof_compression_67bit
java,UASF_0030,0,proof_compression_67bit
java,UASF_0031,0,proof_compression_67bit
java,UASF_0032,0,proof_compression_67bit
java,UASF_0033,0,proof_compression_67bit
java,UASF_0034,0,proof_compression_67bit
java,UASF_0035,0,proof_compression_67bit
java,UASF_0036,0,proof_compression_67bit
java,UASF_0037,0,proof_compression_67bit
java,UASF_0038,0,proof_compression_67bit
java,UASF_0039,0,proof_compression_67bit
java,UASF_0040,0,proof_compression_67bit
java,UASF_0041,1,proof_compression_67bit
java,UASF_0042,0,proof_compression_67bit
java,UASF_0043,0,proof_compression_67bit
java,UASF_0044,0,proof_compression_67bit
java,UASF_0045,0,proof_compression_67bit
java,UASF_0046,0,proof_compression_67bit
java,UASF_0047,1,proof_compression_67bit
java,UASF_0048,1,proof_compression_67bit
java,UASF_0049,1,proof_compression_67bit
java,UASF_0050,1,proof_compression_67bit
java,UASF_0051,1,proof_compression_67bit
java,UASF_0052,0,proof_compression_67bit
java,UASF_0053,0,proof_compression_67bit
java,UASF_0054,0,proof_compression_67bit
java,UASF_0055,0,proof_compression_67bit
java,UASF_0056,0,proof_compression_67bit
java,UASF_0057,0,proof_compression_67bit
java,UASF_0058,0,proof_compression_67bit
java,UASF_0059,0,proof_compression_67bit
java,UASF_0060,0,proof_compression_67bit
java,UASF_0061,0,proof_compression_67bit
java,UASF_0062,0,proof_compression_67bit
java,UASF_0063,0,proof_compression_67bit
java,UASF_0064,0,proof_compression_67bit
java,UASF_0065,0,proof_compression_67bit
java,UASF_0066,1,proof_compression_67bit
java,UASF_0067,0,proof_compression_67bit
java,UASF_0068,0,proof_compression_67bit
java,UASF_0069,0,proof_compression_67bit
java,UASF_0070,0,proof_compression_67bit
java,UASF_0071,0,proof_compression_67bit
java,UASF_0072,0,proof_compression_67bit
java,UASF_0073,0,proof_compression_67bit
java,UASF_0074,0,proof_compression_67bit
java,UASF_0075,0,proof_compression_67bit
java,UASF_0076,0,proof_compression_67bit
java,UASF_0077,0,proof_compression_67bit
java,UASF_0078,1,proof_compression_67bit
java,UASF_0079,0,proof_compression_67bit
java,UASF_0080,0,proof_compression_67bit
java,UASF_0081,0,proof_compression_67bit
java,UASF_0082,0,proof_compression_67bit
java,UASF_0083,0,proof_compression_67bit
java,UASF_0084,0,proof_compression_67bit
java,UASF_0085,0,proof_compression_67bit
java,UASF_0086,0,proof_compression_67bit
java,UASF_0087,0,proof_compression_67bit
java,UASF_0088,0,proof_compression_67bit
java,UASF_0089,0,proof_compression_67bit
java,UASF_0090,1,proof_compression_67bit
java,UASF_0091,0,proof_compression_67bit
java,UASF_0092,0,proof_compression_67bit
java,UASF_0093,0,proof_compression_67bit
java,UASF_0094,0,proof_compression_67bit
java,UASF_0095,0,proof_compression_67bit
java,UASF_0096,0,proof_compression_67bit
java,UASF_0097,0,proof_compression_67bit
java,UASF_0098,0,proof_compression_67bit
java,UASF_0099,0,proof_compression_67bit
java,UASF_0100,0,proof_compression_67bit
java,UASF_0101,0,proof_compression_67bit
java,UASF_0102,0,proof_compression_67bit
java,UASF_0103,0,proof_compression_67bit
java,UASF_0104,0,proof_compression_67bit
java,UASF_0105,0,proof_compression_67bit
java,UASF_0106,0,proof_compression_67bit
java,UASF_0107,0,proof_compression_67bit
java,UASF_0108,0,proof_compression_67bit
java,UASF_0109,0,proof_compression_67bit
java,UASF_0110,0,proof_compression_67bit
java,UASF_0111,1,proof_compression_67bit
java,UASF_0112,1,proof_compression_67bit
java,UASF_0113,0,proof_compression_67bit
java,UASF_0114,0,proof_compression_67bit
java,UASF_0115,0,proof_compression_67bit
java,UASF_0116,0,proof_compression_67bit
java,UASF_0117,0,proof_compression_67bit
java,UASF_0118,1,proof_compression_67bit
java,UASF_0119,1,proof_compression_67bit
java,UASF_0120,1,proof_compression_67bit
java,UASF_0121,1,proof_compression_67bit
java,UASF_0122,1,proof_compression_67bit
java,UASF_0123,1,proof_compression_67bit
java,UASF_0124,0,proof_compression_67bit
java,UASF_0125,0,proof_compression_67bit
java,UASF_0126,0,proof_compression_67bit
java,UASF_0127,0,proof_compression_67bit
java,UASF_0128,0,proof_compression_67bit
java,UASF_0129,0,proof_compression_67bit
java,UASF_0130,0,proof_compression_67bit
java,UASF_0131,0,proof_compression_67bit
java,UASF_0132,0,proof_compression_67bit
java,UASF_0133,0,proof_compression_67bit
java,UASF_0134,0,proof_compression_67bit
java,UASF_0135,0,proof_compression_67bit
java,UASF_0136,0,proof_compression_67bit
java,UASF_0137,0,proof_compression_67bit
java,UASF_0138,0,proof_compression_67bit
java,UASF_0139,0,proof_compression_67bit
java,UASF_0140,0,proof_compression_67bit
java,UASF_0141,0,proof_compression_67bit
java,UASF_0142,0,proof_compression_67bit
java,UASF_0143,0,proof_compression_67bit
java,UASF_0144,0,proof_compression_67bit
java,UASF_0145,1,proof_compression_67bit
java,UASF_0146,0,proof_compression_67bit
java,UASF_0147,0,proof_compression_67bit
java,UASF_0148,0,proof_compression_67bit
java,UASF_0149,0,proof_compression_67bit
java,UASF_0150,0,proof_compression_67bit
java,UASF_0151,1,proof_compression_67bit
java,UASF_0152,1,proof_compression_67bit
java,UASF_0153,1,proof_compression_67bit
java,UASF_0154,1,proof_compression_67bit
java,UASF_0155,1,proof_compression_67bit
java,UASF_0156,0,proof_compression_67bit
java,UASF_0157,0,proof_compression_67bit
java,UASF_0158,0,proof_compression_67bit
java,UASF_0159,0,proof_compression_67bit
java,UASF_0160,0,proof_compression_67bit
java,UASF_0161,0,proof_compression_67bit
java,UASF_0162,0,proof_compression_67bit
java,UASF_0163,1,proof_compression_67bit
java,UASF_0164,0,proof_compression_67bit
java,UASF_0165,0,proof_compression_67bit
java,UASF_0166,0,proof_compression_67bit
java,UASF_0167,0,proof_compression_67bit
java,UASF_0168,0,proof_compression_67bit
java,UASF_0169,0,proof_compression_67bit
java,UASF_0170,1,proof_compression_67bit
java,UASF_0171,0,proof_compression_67bit
java,UASF_0172,0,proof_compression_67bit
java,UASF_0173,0,proof_compression_67bit
java,UASF_0174,0,proof_compression_67bit
java,UASF_0175,0,proof_compression_67bit
java,UASF_0176,0,proof_compression_67bit
java,UASF_0177,0,proof_compression_67bit
java,UASF_0178,1,proof_compression_67bit
java,UASF_0179,1,proof_compression_67bit
java,UASF_0180,1,proof_compression_67bit
java,UASF_0181,1,proof_compression_67bit
java,UASF_0182,1,proof_compression_67bit
java,UASF_0183,1,proof_compression_67bit
java,UASF_0184,0,proof_compression_67bit
java,UASF_0185,0,proof_compression_67bit
java,UASF_0186,0,proof_compression_67bit
java,UASF_0187,0,proof_compression_67bit
java,UASF_0188,0,proof_compression_67bit
java,UASF_0189,0,proof_compression_67bit
java,UASF_0190,0,proof_compression_67bit
java,UASF_0191,0,proof_compression_67bit
java,UASF_0192,0,proof_compression_67bit
java,UASF_0193,0,proof_compression_67bit
java,UASF_0194,0,proof_compression_67bit
java,UASF_0195,0,proof_compression_67bit
java,UASF_0196,0,proof_compression_67bit
java,UASF_0197,1,proof_compression_67bit
java,UASF_0198,0,proof_compression_67bit
java,UASF_0199,0,proof_compression_67bit
java,UASF_0200,0,proof_compression_67bit
java,UASF_0201,0,proof_compression_67bit
java,UASF_0202,0,proof_compression_67bit
java,UASF_0203,1,proof_compression_67bit
java,UASF_0204,1,proof_compression_67bit
java,UASF_0205,1,proof_compression_67bit
java,UASF_0206,1,proof_compression_67bit
java,UASF_0207,1,proof_compression_67bit
java,UASF_0208,1,proof_compression_67bit
java,UASF_0209,0,proof_compression_67bit
java,UASF_0210,0,proof_compression_67bit
java,UASF_0211,0,proof_compression_67bit
java,UASF_0212,0,proof_compression_67bit
java,UASF_0213,0,proof_compression_67bit
java,UASF_0214,0,proof_compression_67bit
java,UASF_0215,1,proof_compression_67bit
java,UASF_0216,0,proof_compression_67bit
java,UASF_0217,1,proof_compression_67bit
java,UASF_0218,1,proof_compression_67bit
java,UASF_0219,1,proof_compression_67bit
java,UASF_0220,1,proof_compression_67bit
java,UASF_0221,1,proof_compression_67bit
java,UASF_0222,1,proof_compression_67bit
java,UASF_0223,1,proof_compression_67bit
java,UASF_0224,1,proof_compression_67bit
java,UASF_0225,1,proof_compression_67bit
java,UASF_0226,1,proof_compression_67bit
java,UASF_0227,0,proof_compression_67bit
java,UASF_0228,0,proof_compression_67bit
java,UASF_0229,0,proof_compression_67bit
java,UASF_0230,0,proof_compression_67bit
java,UASF_0231,0,proof_compression_67bit
java,UASF_0232,0,proof_compression_67bit
java,UASF_0233,0,proof_compression_67bit
java,UASF_0234,0,proof_compression_67bit
java,UASF_0235,0,proof_compression_67bit
java,UASF_0236,0,proof_compression_67bit
java,UASF_0237,0,proof_compression_67bit
java,UASF_0238,0,proof_compression_67bit
java,UASF_0239,0,proof_compression_67bit
java,UASF_0240,0,proof_compression_67bit
java,UASF_0241,0,proof_compression_67bit
java,UASF_0242,0,proof_compression_67bit
java,UASF_0243,0,proof_compression_67bit
java,UASF_0244,0,proof_compression_67bit
java,UASF_0245,0,proof_compression_67bit
java,UASF_0246,0,proof_compression_67bit
java,UASF_0247,0,proof_compression_67bit
java,UASF_0248,0,proof_compression_67bit
java,UASF_0249,0,proof_compression_67bit
java,UASF_0250,0,proof_compression_67bit
java,UASF_0251,0,proof_compression_67bit
java,UASF_0252,0,proof_compression_67bit
java,UASF_0253,0,proof_compression_67bit
java,UASF_0254,1,proof_compression_67bit
java,UASF_0255,1,proof_compression_67bit
java,UASF_0256,1,proof_compression_67bit
java,UASF_0257,1,proof_compression_67bit
java,UASF_0258,1,proof_compression_67bit
java,UASF_0259,1,proof_compression_67bit
java,UASF_0260,0,proof_compression_67bit
java,UASF_0261,0,proof_compression_67bit
java,UASF_0262,0,proof_compression_67bit
java,UASF_0263,0,proof_compression_67bit
java,UASF_0264,0,proof_compression_67bit
java,UASF_0265,0,proof_compression_67bit
java,UASF_0266,0,proof_compression_67bit
java,UASF_0267,0,proof_compression_67bit
java,UASF_0268,0,proof_compression_67bit
java,UASF_0269,0,proof_compression_67bit
java,UASF_0270,0,proof_compression_67bit
java,UASF_0271,0,proof_compression_67bit
java,UASF_0272,0,proof_compression_67bit
java,UASF_0273,0,proof_compression_67bit
java,UASF_0274,0,proof_compression_67bit
java,UASF_0275,0,proof_compression_67bit
java,UASF_0276,0,proof_compression_67bit
java,UASF_0277,1,proof_compression_67bit
java,UASF_0278,0,proof_compression_67bit
java,UASF_0279,0,proof_compression_67bit
java,UASF_0280,0,proof_compression_67bit
java,UASF_0281,0,proof_compression_67bit
java,UASF_0282,0,proof_compression_67bit
java,UASF_0283,0,proof_compression_67bit
java,UASF_0284,0,proof_compression_67bit
java,UASF_0285,0,proof_compression_67bit
java,UASF_0286,0,proof_compression_67bit
java,UASF_0287,0,proof_compression_67bit
java,UASF_0288,0,proof_compression_67bit
java,UASF_0289,0,proof_compression_67bit
java,UASF_0290,0,proof_compression_67bit
java,UASF_0291,0,proof_compression_67bit
java,UASF_0292,0,proof_compression_67bit
java,UASF_0293,0,proof_compression_67bit
java,UASF_0294,0,proof_compression_67bit
java,UASF_0295,0,proof_compression_67bit
java,UASF_0296,0,proof_compression_67bit
java,UASF_0297,0,proof_compression_67bit
java,UASF_0298,0,proof_compression_67bit
java,UASF_0299,0,proof_compression_67bit
java,UASF_0300,0,proof_compression_67bit
java,UASF_0301,1,proof_compression_67bit
java,UASF_0302,1,proof_compression_67bit
java,UASF_0303,1,proof_compression_67bit
java,UASF_0304,1,proof_compression_67bit
java,UASF_0305,1,proof_compression_67bit
java,UASF_0306,1,proof_compression_67bit
java,UASF_0307,1,proof_compression_67bit
java,UASF_0308,1,proof_compression_67bit
java,UASF_0309,1,proof_compression_67bit
java,UASF_0310,1,proof_compression_67bit
java,UASF_0311,1,proof_compression_67bit
java,UASF_0312,0,proof_compression_67bit
java,UASF_0313,0,proof_compression_67bit
java,UASF_0314,0,proof_compression_67bit
java,UASF_0315,0,proof_compression_67bit
java,UASF_0316,0,proof_compression_67bit
java,UASF_0317,0,proof_compression_67bit
java,UASF_0318,0,proof_compression_67bit
java,UASF_0319,0,proof_compression_67bit
java,UASF_0320,0,proof_compression_67bit
java,UASF_0321,0,proof_compression_67bit
java,UASF_0322,0,proof_compression_67bit
java,UASF_0323,0,proof_compression_67bit
java,UASF_0324,0,proof_compression_67bit
java,UASF_0325,0,proof_compression_67bit
java,UASF_0326,0,proof_compression_67bit
java,UASF_0327,0,proof_compression_67bit
java,UASF_0328,0,proof_compression_67bit
java,UASF_0329,0,proof_compression_67bit
java,UASF_0330,0,proof_compression_67bit
java,UASF_0331,0,proof_compression_67bit
java,UASF_0332,0,proof_compression_67bit
java,UASF_0333,0,proof_compression_67bit
java,UASF_0334,0,proof_compression_67bit
julia,UASF_0001,0,proof_compression_67bit
julia,UASF_0002,0,proof_compression_67bit
julia,UASF_0003,0,proof_compression_67bit
julia,UASF_0004,0,proof_compression_67bit
julia,UASF_0005,0,proof_compression_67bit
julia,UASF_0006,0,proof_compression_67bit
julia,UASF_0007,0,proof_compression_67bit
julia,UASF_0008,0,proof_compression_67bit
julia,UASF_0009,0,proof_compression_67bit
julia,UASF_0010,0,proof_compression_67bit
julia,UASF_0011,0,proof_compression_67bit
julia,UASF_0012,0,proof_compression_67bit
julia,UASF_0013,0,proof_compression_67bit
julia,UASF_0014,0,proof_compression_67bit
julia,UASF_0015,0,proof_compression_67bit
julia,UASF_0016,0,proof_compression_67bit
julia,UASF_0017,0,proof_compression_67bit
julia,UASF_0018,0,proof_compression_67bit
julia,UASF_0019,0,proof_compression_67bit
julia,UASF_0020,0,proof_compression_67bit
julia,UASF_0021,0,proof_compression_67bit
julia,UASF_0022,1,proof_compression_67bit
julia,UASF_0023,0,proof_compression_67bit
julia,UASF_0024,1,proof_compression_67bit
julia,UASF_0025,0,proof_compression_67bit
julia,UASF_0026,0,proof_compression_67bit
julia,UASF_0027,0,proof_compression_67bit
julia,UASF_0028,0,proof_compression_67bit
julia,UASF_0029,0,proof_compression_67bit
julia,UASF_0030,0,proof_compression_67bit
julia,UASF_0031,0,proof_compression_67bit
julia,UASF_0032,0,proof_compression_67bit
julia,UASF_0033,0,proof_compression_67bit
julia,UASF_0034,0,proof_compression_67bit
julia,UASF_0035,0,proof_compression_67bit
julia,UASF_0036,0,proof_compression_67bit
julia,UASF_0037,0,proof_compression_67bit
julia,UASF_0038,0,proof_compression_67bit
julia,UASF_0039,0,proof_compression_67bit
julia,UASF_0040,0,proof_compression_67bit
julia,UASF_0041,0,proof_compression_67bit
julia,UASF_0042,0,proof_compression_67bit
julia,UASF_0043,0,proof_compression_67bit
julia,UASF_0044,0,proof_compression_67bit
julia,UASF_0045,0,proof_compression_67bit
julia,UASF_0046,0,proof_compression_67bit
julia,UASF_0047,1,proof_compression_67bit
julia,UASF_0048,1,proof_compression_67bit
julia,UASF_0049,1,proof_compression_67bit
julia,UASF_0050,0,proof_compression_67bit
julia,UASF_0051,1,proof_compression_67bit
julia,UASF_0052,0,proof_compression_67bit
julia,UASF_0053,0,proof_compression_67bit
julia,UASF_0054,0,proof_compression_67bit
julia,UASF_0055,0,proof_compression_67bit
julia,UASF_0056,0,proof_compression_67bit
julia,UASF_0057,0,proof_compression_67bit
julia,UASF_0058,0,proof_compression_67bit
julia,UASF_0059,0,proof_compression_67bit
julia,UASF_0060,0,proof_compression_67bit
julia,UASF_0061,0,proof_compression_67bit
julia,UASF_0062,0,proof_compression_67bit
julia,UASF_0063,0,proof_compression_67bit
julia,UASF_0064,0,proof_compression_67bit
julia,UASF_0065,0,proof_compression_67bit
julia,UASF_0066,0,proof_compression_67bit
julia,UASF_0067,0,proof_compression_67bit
julia,UASF_0068,0,proof_compression_67bit
julia,UASF_0069,0,proof_compression_67bit
julia,UASF_0070,0,proof_compression_67bit
julia,UASF_0071,0,proof_compression_67bit
julia,UASF_0072,0,proof_compression_67bit
julia,UASF_0073,0,proof_compression_67bit
julia,UASF_0074,0,proof_compression_67bit
julia,UASF_0075,0,proof_compression_67bit
julia,UASF_0076,0,proof_compression_67bit
julia,UASF_0077,0,proof_compression_67bit
julia,UASF_0078,0,proof_compression_67bit
julia,UASF_0079,0,proof_compression_67bit
julia,UASF_0080,0,proof_compression_67bit
julia,UASF_0081,0,proof_compression_67bit
julia,UASF_0082,0,proof_compression_67bit
julia,UASF_0083,0,proof_compression_67bit
julia,UASF_0084,0,proof_compression_67bit
julia,UASF_0085,0,proof_compression_67bit
julia,UASF_0086,0,proof_compression_67bit
julia,UASF_0087,0,proof_compression_67bit
julia,UASF_0088,0,proof_compression_67bit
julia,UASF_0089,0,proof_compression_67bit
julia,UASF_0090,0,proof_compression_67bit
julia,UASF_0091,0,proof_compression_67bit
julia,UASF_0092,0,proof_compression_67bit
julia,UASF_0093,0,proof_compression_67bit
julia,UASF_0094,0,proof_compression_67bit
julia,UASF_0095,0,proof_compression_67bit
julia,UASF_0096,0,proof_compression_67bit
julia,UASF_0097,0,proof_compression_67bit
julia,UASF_0098,0,proof_compression_67bit
julia,UASF_0099,0,proof_compression_67bit
julia,UASF_0100,0,proof_compression_67bit
julia,UASF_0101,0,proof_compression_67bit
julia,UASF_0102,0,proof_compression_67bit
julia,UASF_0103,0,proof_compression_67bit
julia,UASF_0104,0,proof_compression_67bit
julia,UASF_0105,0,proof_compression_67bit
julia,UASF_0106,0,proof_compression_67bit
julia,UASF_0107,0,proof_compression_67bit
julia,UASF_0108,0,proof_compression_67bit
julia,UASF_0109,0,proof_compression_67bit
julia,UASF_0110,0,proof_compression_67bit
julia,UASF_0111,0,proof_compression_67bit
julia,UASF_0112,0,proof_compression_67bit
julia,UASF_0113,0,proof_compression_67bit
julia,UASF_0114,0,proof_compression_67bit
julia,UASF_0115,0,proof_compression_67bit
julia,UASF_0116,0,proof_compression_67bit
julia,UASF_0117,0,proof_compression_67bit
julia,UASF_0118,0,proof_compression_67bit
julia,UASF_0119,1,proof_compression_67bit
julia,UASF_0120,1,proof_compression_67bit
julia,UASF_0121,0,proof_compression_67bit
julia,UASF_0122,1,proof_compression_67bit
julia,UASF_0123,0,proof_compression_67bit
julia,UASF_0124,0,proof_compression_67bit
julia,UASF_0125,0,proof_compression_67bit
julia,UASF_0126,0,proof_compression_67bit
julia,UASF_0127,0,proof_compression_67bit
julia,UASF_0128,0,proof_compression_67bit
julia,UASF_0129,0,proof_compression_67bit
julia,UASF_0130,0,proof_compression_67bit
julia,UASF_0131,0,proof_compression_67bit
julia,UASF_0132,0,proof_compression_67bit
julia,UASF_0133,0,proof_compression_67bit
julia,UASF_0134,0,proof_compression_67bit
julia,UASF_0135,0,proof_compression_67bit
julia,UASF_0136,0,proof_compression_67bit
julia,UASF_0137,0,proof_compression_67bit
julia,UASF_0138,0,proof_compression_67bit
julia,UASF_0139,0,proof_compression_67bit
julia,UASF_0140,0,proof_compression_67bit
julia,UASF_0141,0,proof_compression_67bit
julia,UASF_0142,0,proof_compression_67bit
julia,UASF_0143,0,proof_compression_67bit
julia,UASF_0144,0,proof_compression_67bit
julia,UASF_0145,0,proof_compression_67bit
julia,UASF_0146,0,proof_compression_67bit
julia,UASF_0147,0,proof_compression_67bit
julia,UASF_0148,0,proof_compression_67bit
julia,UASF_0149,0,proof_compression_67bit
julia,UASF_0150,0,proof_compression_67bit
julia,UASF_0151,1,proof_compression_67bit
julia,UASF_0152,1,proof_compression_67bit
julia,UASF_0153,1,proof_compression_67bit
julia,UASF_0154,1,proof_compression_67bit
julia,UASF_0155,0,proof_compression_67bit
julia,UASF_0156,0,proof_compression_67bit
julia,UASF_0157,0,proof_compression_67bit
julia,UASF_0158,0,proof_compression_67bit
julia,UASF_0159,0,proof_compression_67bit
julia,UASF_0160,0,proof_compression_67bit
julia,UASF_0161,0,proof_compression_67bit
julia,UASF_0162,0,proof_compression_67bit
julia,UASF_0163,0,proof_compression_67bit
julia,UASF_0164,0,proof_compression_67bit
julia,UASF_0165,0,proof_compression_67bit
julia,UASF_0166,0,proof_compression_67bit
julia,UASF_0167,0,proof_compression_67bit
julia,UASF_0168,0,proof_compression_67bit
julia,UASF_0169,0,proof_compression_67bit
julia,UASF_0170,0,proof_compression_67bit
julia,UASF_0171,0,proof_compression_67bit
julia,UASF_0172,0,proof_compression_67bit
julia,UASF_0173,0,proof_compression_67bit
julia,UASF_0174,0,proof_compression_67bit
julia,UASF_0175,0,proof_compression_67bit
julia,UASF_0176,0,proof_compression_67bit
julia,UASF_0177,0,proof_compression_67bit
julia,UASF_0178,0,proof_compression_67bit
julia,UASF_0179,0,proof_compression_67bit
julia,UASF_0180,1,proof_compression_67bit
julia,UASF_0181,1,proof_compression_67bit
julia,UASF_0182,1,proof_compression_67bit
julia,UASF_0183,1,proof_compression_67bit
julia,UASF_0184,0,proof_compression_67bit
julia,UASF_0185,0,proof_compression_67bit
julia,UASF_0186,0,proof_compression_67bit
julia,UASF_0187,0,proof_compression_67bit
julia,UASF_0188,0,proof_compression_67bit
julia,UASF_0189,0,proof_compression_67bit
julia,UASF_0190,0,proof_compression_67bit
julia,UASF_0191,0,proof_compression_67bit
julia,UASF_0192,0,proof_compression_67bit
julia,UASF_0193,0,proof_compression_67bit
julia,UASF_0194,0,proof_compression_67bit
julia,UASF_0195,0,proof_compression_67bit
julia,UASF_0196,0,proof_compression_67bit
julia,UASF_0197,0,proof_compression_67bit
julia,UASF_0198,0,proof_compression_67bit
julia,UASF_0199,0,proof_compression_67bit
julia,UASF_0200,0,proof_compression_67bit
julia,UASF_0201,0,proof_compression_67bit
julia,UASF_0202,0,proof_compression_67bit
julia,UASF_0203,1,proof_compression_67bit
julia,UASF_0204,1,proof_compression_67bit
julia,UASF_0205,1,proof_compression_67bit
julia,UASF_0206,1,proof_compression_67bit
julia,UASF_0207,1,proof_compression_67bit
julia,UASF_0208,1,proof_compression_67bit
julia,UASF_0209,0,proof_compression_67bit
julia,UASF_0210,0,proof_compression_67bit
julia,UASF_0211,0,proof_compression_67bit
julia,UASF_0212,0,proof_compression_67bit
julia,UASF_0213,0,proof_compression_67bit
julia,UASF_0214,0,proof_compression_67bit
julia,UASF_0215,0,proof_compression_67bit
julia,UASF_0216,0,proof_compression_67bit
julia,UASF_0217,1,proof_compression_67bit
julia,UASF_0218,1,proof_compression_67bit
julia,UASF_0219,1,proof_compression_67bit
julia,UASF_0220,1,proof_compression_67bit
julia,UASF_0221,1,proof_compression_67bit
julia,UASF_0222,0,proof_compression_67bit
julia,UASF_0223,0,proof_compression_67bit
julia,UASF_0224,1,proof_compression_67bit
julia,UASF_0225,1,proof_compression_67bit
julia,UASF_0226,1,proof_compression_67bit
julia,UASF_0227,0,proof_compression_67bit
julia,UASF_0228,0,proof_compression_67bit
julia,UASF_0229,0,proof_compression_67bit
julia,UASF_0230,0,proof_compression_67bit
julia,UASF_0231,0,proof_compression_67bit
julia,UASF_0232,0,proof_compression_67bit
julia,UASF_0233,0,proof_compression_67bit
julia,UASF_0234,0,proof_compression_67bit
julia,UASF_0235,0,proof_compression_67bit
julia,UASF_0236,0,proof_compression_67bit
julia,UASF_0237,0,proof_compression_67bit
julia,UASF_0238,0,proof_compression_67bit
julia,UASF_0239,0,proof_compression_67bit
julia,UASF_0240,0,proof_compression_67bit
julia,UASF_0241,0,proof_compression_67bit
julia,UASF_0242,0,proof_compression_67bit
julia,UASF_0243,0,proof_compression_67bit
julia,UASF_0244,0,proof_compression_67bit
julia,UASF_0245,0,proof_compression_67bit
julia,UASF_0246,0,proof_compression_67bit
julia,UASF_0247,0,proof_compression_67bit
julia,UASF_0248,0,proof_compression_67bit
