language_id,canonical_semantic_id,external_status,existing,classification,operation
kotlin,UASF_0205,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0206,ABSENT,true,CONFLICT,XOR
kotlin,UASF_0207,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0208,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0209,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0210,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
kotlin,UASF_0211,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0212,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0213,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0214,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0215,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0216,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0217,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0218,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0219,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0220,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0221,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0222,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0223,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0224,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0225,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0226,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0227,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0228,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0229,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0230,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0231,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0232,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0233,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
kotlin,UASF_0234,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0235,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0236,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0237,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0238,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0239,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0240,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0241,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0242,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0243,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0244,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0245,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0246,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0247,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0248,ABSENT,false,CONFIRMED,XOR
kotlin,UASF_0249,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0250,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0251,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0252,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0253,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0254,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0255,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0256,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0257,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0258,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0259,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0260,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0261,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0262,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0263,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0264,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0265,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0266,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0267,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0268,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0269,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0270,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0271,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0272,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0273,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0274,ABSENT,false,CONFIRMED,XOR
kotlin,UASF_0275,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0276,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0277,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0278,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0279,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0280,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0281,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0282,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0283,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0284,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0285,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0286,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0287,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0288,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0289,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0290,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0291,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0292,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0293,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0294,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0295,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0296,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0297,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0298,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0299,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0300,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0301,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0302,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0303,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0304,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0305,PRESENT,true,CONFIRMED,XOR
kotlin,UASF_0306,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0307,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0308,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0309,ABSENT,true,CONFLICT,XOR
kotlin,UASF_0310,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0311,UNRESOLVED,true,UNRESOLVED,XOR
kotlin,UASF_0312,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0313,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0314,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0315,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0316,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0317,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0318,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0319,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0320,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0321,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0322,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
kotlin,UASF_0323,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0324,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0325,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0326,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0327,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0328,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0329,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
kotlin,UASF_0330,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0331,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0332,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0333,UNRESOLVED,false,UNRESOLVED,XOR
kotlin,UASF_0334,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0001,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0002,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0003,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0004,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0005,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0006,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0007,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0008,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0009,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0010,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0011,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0012,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0013,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0014,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0015,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0016,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0017,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0018,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0019,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0020,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0021,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0022,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0023,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0024,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0025,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0026,ABSENT,false,CONFIRMED,XOR
nim,UASF_0027,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0028,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0029,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0030,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0031,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0032,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0033,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0034,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0035,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0036,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0037,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0038,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0039,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0040,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0041,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0042,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0043,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0044,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0045,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0046,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0047,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0048,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0049,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0050,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0051,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0052,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0053,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0054,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0055,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0056,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0057,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0058,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0059,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0060,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0061,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0062,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0063,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0064,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0065,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0066,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0067,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0068,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0069,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0070,ABSENT,false,CONFIRMED,XOR
nim,UASF_0071,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0072,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0073,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0074,ABSENT,false,CONFIRMED,XOR
nim,UASF_0075,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0076,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0077,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0078,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0079,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0080,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0081,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0082,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0083,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0084,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0085,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0086,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0087,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0088,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0089,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0090,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0091,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0092,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0093,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0094,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0095,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0096,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0097,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0098,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0099,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0100,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0101,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0102,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0103,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0104,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0105,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0106,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0107,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0108,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0109,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0110,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0111,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0112,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0113,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0114,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0115,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0116,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0117,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0118,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0119,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0120,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0121,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0122,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0123,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0124,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0125,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0126,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0127,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0128,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0129,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0130,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0131,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0132,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0133,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0134,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0135,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0136,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0137,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0138,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0139,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0140,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0141,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0142,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0143,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0144,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0145,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0146,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0147,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0148,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0149,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0150,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0151,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0152,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0153,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0154,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0155,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0156,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0157,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0158,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0159,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0160,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0161,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0162,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0163,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0164,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0165,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0166,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0167,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0168,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0169,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0170,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0171,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0172,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0173,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0174,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0175,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0176,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0177,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0178,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0179,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0180,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0181,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0182,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0183,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0184,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0185,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0186,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0187,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0188,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0189,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0190,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0191,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0192,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0193,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0194,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0195,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0196,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0197,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0198,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0199,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0200,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0201,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0202,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0203,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0204,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0205,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0206,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0207,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0208,ABSENT,false,CONFIRMED,XOR
nim,UASF_0209,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0210,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0211,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0212,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0213,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0214,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0215,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0216,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0217,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0218,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0219,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0220,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0221,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0222,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0223,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0224,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0225,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0226,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0227,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0228,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0229,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0230,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0231,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0232,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0233,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0234,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0235,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0236,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0237,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0238,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0239,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0240,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0241,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0242,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0243,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0244,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0245,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0246,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0247,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0248,ABSENT,false,CONFIRMED,XOR
nim,UASF_0249,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0250,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0251,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0252,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0253,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0254,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0255,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0256,PRESENT,false,NEW_EXTERNAL_EVIDENCE,XOR
nim,UASF_0257,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0258,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0259,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0260,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0261,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0262,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0263,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0264,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0265,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0266,UNRESOLVED,false,UNRESOLVED,XOR
nim,UASF_0267,UNRESOLVED,false,UNRESOLVED,XOR
