feature,category,file,line,snippet
pointer,type,lib/ubsan_rt.zig,680,"// exportHandlerWithAbort(&vptrTypeCache, &vptrTypeCacheAbort, ""vptr-type-cache"");"
pointer,type,lib/compiler/aro/aro/Target.zig,245,pub fn intPtrType(target: *const Target) QualType {
pointer,type,lib/compiler/aro/aro/Tree.zig,493,"/// size and unrelated types, e.g. casting one pointer type to another"
pointer,type,lib/compiler/aro/aro/Tree.zig,501,/// Convert a pointer type to a _Bool
pointer,type,lib/compiler/aro/aro/Tree.zig,503,/// Convert a pointer type to an integer type
pointer,type,lib/compiler/aro/aro/Tree.zig,517,/// Convert an integer type to a pointer type
primitive_bool,type,lib/libc/include/any-darwin-any/MacTypes.h,303,Boolean types and values
primitive_bool,type,lib/libc/include/any-darwin-any/mach/arm/boolean.h,62,"* Boolean type, for ARM."
primitive_bool,type,lib/libc/include/any-darwin-any/mach/i386/boolean.h,62,"* Boolean type, for I386."
primitive_bool,type,lib/libc/include/any-linux-any/sound/asound.h,1063,#define SNDRV_CTL_ELEM_TYPE_BOOLEAN ((snd_ctl_elem_type_t) 1) /* boolean type */
primitive_bool,type,lib/libc/include/any-windows-any/mmc.h,1449,"virtual HRESULT WINAPI CreatePropertySheet(LPCWSTR title,boolean type,MMC_COOKIE cookie,LPDATAOBJECT pIDataObjectm,DWORD dwOptions) = 0;"
primitive_bool,type,lib/libc/include/any-windows-any/mmc.h,1461,"HRESULT (WINAPI *CreatePropertySheet)(IPropertySheetProvider *This,LPCWSTR title,boolean type,MMC_COOKIE cookie,LPDATAOBJECT pIDataObjectm,DWORD dwOptions);"
primitive_bool,type,lib/libc/include/any-windows-any/mmc.h,1482,"HRESULT WINAPI IPropertySheetProvider_CreatePropertySheet_Proxy(IPropertySheetProvider *This,LPCWSTR title,boolean type,MMC_COOKIE cookie,LPDATAOBJECT pIDataObjectm,DWORD dwOptions);"
primitive_bool,type,lib/libc/include/any-windows-any/KHR/khrplatform.h,69,* khronos_boolean_enum_t enumerated boolean type. This should
primitive_float,type,doc/langref/Assembly Syntax Explained.zig,16,// obtained by escaping it with a double percent: `%%`.
primitive_float,type,lib/zig.h,3227,double __cdecl nan(char const* input);
primitive_float,type,lib/zig.h,3228,long double __cdecl nanl(char const* input);
primitive_float,type,lib/zig.h,3230,#define zig_msvc_flt_inf ((double)(1e+300 * 1e+300))
primitive_float,type,lib/zig.h,3232,#define zig_msvc_flt_infl ((long double)(1e+300 * 1e+300))
primitive_float,type,lib/zig.h,3233,#define zig_msvc_flt_nan ((double)(zig_msvc_flt_inf * 0.f))
primitive_float,type,lib/zig.h,3235,#define zig_msvc_flt_nanl ((long double)(zig_msvc_flt_inf * 0.f))
primitive_float,type,lib/zig.h,3265,typedef double zig_f16;
primitive_integer,type,doc/langref/result_type_propagation.zig,8,"// val has no result type, as it is permitted to be any integer type"
primitive_integer,type,doc/langref/test_coerce_large_to_small.zig,4,"test ""coercing large integer type to smaller one when value is comptime-known to fit"" {"
primitive_integer,type,doc/langref/test_comptime_out_of_bounds_float_to_integer_cast.zig,7,// test_error=float value '4294967296' cannot be stored in integer type 'i32'
primitive_integer,type,doc/langref/test_comptime_overflow.zig,6,// test_error=overflow of integer type 'u8' with value '256'
primitive_integer,type,doc/langref/test_comptime_shlExact_overflow.zig,6,// test_error=overflow of integer type 'u8' with value '340'
primitive_integer,type,doc/langref/test_fibonacci_comptime_overflow.zig,12,// test_error=overflow of integer type
primitive_integer,type,doc/langref/test_missized_packed_struct.zig,6,// test_error=backing integer type 'u32' has bit size 32 but the struct fields have a total bit size of 24
primitive_integer,type,lib/zig.h,490,#define zig_compiler_rt_abbrev_uint32_t si
primitive_string,type,lib/compiler/resinator/compile.zig,332,"// UTF-8, we can parse either string type directly to UTF-8."
primitive_string,type,lib/compiler/resinator/literals.zig,507,"// Parsing any string type as a wide string is handled separately, see parseQuotedStringAsWideString"
primitive_string,type,lib/compiler/resinator/literals.zig,545,/// Parses any string type into a wide string.
primitive_string,type,lib/libc/include/any-darwin-any/MacTypes.h,415,String Types and Unicode Types
primitive_string,type,lib/libc/include/any-linux-any/drm/vmwgfx_drm.h,1102,* @req: Context type.
primitive_string,type,lib/libc/include/any-linux-any/linux/firewire-cdev.h,309,* Isochronous transmit events (context type %FW_CDEV_ISO_CONTEXT_TRANSMIT):
primitive_string,type,lib/libc/include/any-linux-any/linux/firewire-cdev.h,316,* Isochronous receive events (context type %FW_CDEV_ISO_CONTEXT_RECEIVE):
primitive_string,type,lib/libc/include/any-linux-any/linux/firewire-cdev.h,360,* This event is sent in multichannel contexts (context type
random,effect,CMakeLists.txt,392,lib/std/Random.zig
random,effect,lib/fuzzer.zig,377,"rng: std.Random.DefaultPrng = .init(0),"
random,effect,lib/fuzzer.zig,385,/// These are randomly mutated in round-robin fashion
random,effect,lib/fuzzer.zig,528,const rng = self.rng.random();
random,effect,lib/fuzzer.zig,530,"const m = self.mutations.items[rng.uintLessThanBiased(usize, self.mutations.items.len)];"
random,effect,lib/fuzzer.zig,532,"rng,"
random,effect,lib/fuzzer.zig,686,// 8-bit cases are ignored because they are likely to be randomly generated
random,effect,lib/fuzzer.zig,780,"set_rng_byte,"
reference,type,lib/compiler/aro/aro/Builtins/x86.zig,1263,"__builtin_ia32_subborrow_u32,"
reference,type,lib/compiler/aro/aro/Builtins/x86_64.zig,60,"__builtin_ia32_subborrow_u64,"
reference,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,1232,".fmt = ""member reference type {qt} is not a pointer; did you mean to use '.'?"","
reference,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,1237,".fmt = ""member reference type {qt} is a pointer; did you mean to use '->'?"","
reference,type,lib/include/adcintrin.h,90,"__INLINE unsigned char __DEFAULT_FN_ATTRS _subborrow_u32(unsigned char __cf,"
reference,type,lib/include/adcintrin.h,94,"return __builtin_ia32_subborrow_u32(__cf, __x, __y, __p);"
reference,type,lib/include/adcintrin.h,152,"_subborrow_u64(unsigned char __cf, unsigned long long __x,"
reference,type,lib/include/adcintrin.h,154,"return __builtin_ia32_subborrow_u64(__cf, __x, __y, __p);"
reflection,effect,build.zig,739,"""-fno-rtti"","
reflection,effect,CMakeLists.txt,695,-fno-rtti
reflection,effect,doc/langref/test_error_union.zig,12,// Use compile-time reflection to access the payload type of an error union:
reflection,effect,doc/langref/test_error_union.zig,15,// Use compile-time reflection to access the error set type of an error union:
reflection,effect,doc/langref/test_fn_reflection.zig,5,"test ""fn reflection"" {"
reflection,effect,doc/langref/test_optional_type.zig,10,// Use compile-time reflection to access the child type of the optional:
reflection,effect,lib/compiler/aro/aro/Builtins/nvptx.zig,745,"__nvvm_reflect,"
reflection,effect,lib/include/unwind.h,23,"// libunwind's unwind.h reflects the current visibility. However, Mozilla"
return,control,lib/compiler/aro/aro/Parser.zig,5289,if (try p.returnStmt()) |some| return some;
return,control,lib/compiler/aro/aro/Parser.zig,5666,fn returnStmt(p: *Parser) Error!?Node.Index {
return,control,lib/compiler/aro/aro/Tree.zig,176,"return_stmt: ReturnStmt,"
return,control,lib/compiler/aro/aro/Tree.zig,448,pub const ReturnStmt = struct {
return,control,lib/compiler/translate-c/Translator.zig,1517,".return_stmt => |return_stmt| return t.transReturnStmt(scope, return_stmt),"
return,control,lib/compiler/translate-c/Translator.zig,1577,"fn transReturnStmt(t: *Translator, scope: *Scope, return_stmt: Node.ReturnStmt) TransError!ZigNode {"
return,control,lib/compiler/translate-c/Translator.zig,1702,// The body node ends in a noreturn statement. Simply put it in a while (true)
return,control,lib/compiler_rt/rem_pio2_large.zig,311,// An unconditional return statement is found at the end of this loop.
scope,binding,doc/langref/constant_identifier_cannot_change.zig,4,// It works at file scope as well as inside functions.
scope,binding,doc/langref/std_options.zig,14,"comptime scope: @EnumLiteral(),"
scope,binding,doc/langref/std_options.zig,20,"std.log.defaultLog(level, scope, format, args);"
scope,binding,doc/langref/test_blocks.zig,1,"test ""access variable after block scope"" {"
scope,binding,doc/langref/test_hasDecl_builtin.zig,15,// in the same file scope as Foo. It would return false if Foo was declared
scope,binding,doc/langref/test_scopes.zig,1,"test ""separate scopes"" {"
scope,binding,doc/langref/test_setRuntimeSafety_builtin.zig,2,"// The builtin applies to the scope that it is called in. So here, integer overflow"
scope,binding,doc/langref/test_setRuntimeSafety_builtin.zig,14,// The value can be overridden at any scope. So here integer overflow
set,expression,lib/libc/include/any-windows-any/dbgeng.h,368,ULONG OffsetExpressionSize;
set,expression,lib/libc/include/any-windows-any/dbgeng.h,395,"STDMETHOD(GetOffsetExpression)(THIS_ PSTR Buffer,ULONG BufferSize,PULONG ExpressionSize) PURE;"
set,expression,lib/libc/include/any-windows-any/dbgeng.h,396,STDMETHOD(SetOffsetExpression)(THIS_ PCSTR Expression) PURE;
set,expression,lib/libc/include/any-windows-any/dbgeng.h,427,"STDMETHOD(GetOffsetExpression)(THIS_ PSTR Buffer, ULONG BufferSize, PULONG ExpressionSize) PURE;"
set,expression,lib/libc/include/any-windows-any/dbgeng.h,428,STDMETHOD(SetOffsetExpression)(THIS_ PCSTR Expression) PURE;
set,expression,lib/libc/include/any-windows-any/dbgeng.h,432,"STDMETHOD(GetOffsetExpressionWide)(THIS_ PWSTR Buffer, ULONG BufferSize, PULONG ExpressionSize) PURE;"
set,expression,lib/libc/include/any-windows-any/dbgeng.h,433,STDMETHOD(SetOffsetExpressionWide)(THIS_ PCWSTR Expression) PURE;
set,expression,lib/libc/include/any-windows-any/dbgeng.h,463,"STDMETHOD(GetOffsetExpression)(THIS_ PSTR Buffer, ULONG BufferSize, PULONG ExpressionSize) PURE;"
shadowing,binding,lib/compiler/aro/aro/Compilation.zig,1749,// If a normal include is later shadowed by a system include remove
shadowing,binding,lib/libc/include/any-darwin-any/mach/vm_statistics.h,461,"/* Memory used for virtual framebuffers, shadowing buffers, etc... */"
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,110,* @BATADV_MCAST_FLAGS_QUERIER_IPV4_SHADOWING: If an IGMP querier
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,111,"* exists, whether it is potentially shadowing multicast listeners"
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,114,"BATADV_MCAST_FLAGS_QUERIER_IPV4_SHADOWING = (1 << 3),"
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,117,* @BATADV_MCAST_FLAGS_QUERIER_IPV6_SHADOWING: If an MLD querier
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,118,"* exists, whether it is potentially shadowing multicast listeners"
shadowing,binding,lib/libc/include/any-linux-any/linux/batman_adv.h,121,"BATADV_MCAST_FLAGS_QUERIER_IPV6_SHADOWING = (1 << 4),"
slice,expression,doc/langref/test_basic_slices.zig,24,// You can perform a slice-by-length by slicing twice. This allows the compiler
slice,expression,doc/langref/test_null_terminated_slicing.zig,4,"test ""0-terminated slicing"" {"
slice,expression,doc/langref/test_pointer_arithmetic.zig,11,// slicing a many-item pointer without an end is equivalent to
slice,expression,doc/langref/test_slices.zig,44,"// Again, slicing with comptime-known indexes will produce another pointer"
slice,expression,doc/langref/test_slice_bounds.zig,3,"test ""pointer slicing"" {"
slice,expression,lib/libc/include/any-linux-any/drm/qaic_accel.h,366,* struct qaic_detach_slice - Detaches slicing configuration from BO.
slice,expression,lib/libc/include/any-linux-any/drm/qaic_accel.h,367,* @handle: In. GEM handle of the BO to detach slicing configuration.
slice,expression,lib/libc/include/any-linux-any/drm/xe_drm.h,1790,* @DRM_XE_OA_PROPERTY_NO_PREEMPT: Allow preemption and timeslicing
struct,declaration,build.zig,692,const AddCompilerModOptions = struct {
struct,declaration,build.zig,838,"fn addStaticLlvmOptionsToModule(mod: *std.Build.Module, options: struct {"
struct,declaration,build.zig,958,const CMakeConfig = struct {
struct,declaration,build.zig,1043,"const mappings = [_]struct { prefix: []const u8, field: []const u8 }{"
struct,declaration,doc/langref/anonymous_struct_name.zig,1,const Node = struct {
struct,declaration,doc/langref/bad_default_value.zig,1,const Threshold = struct {
struct,declaration,doc/langref/checking_null_in_zig.zig,1,const Foo = struct {};
struct,declaration,doc/langref/destructuring_return_value.zig,3,"fn divmod(numerator: u32, denominator: u32) struct { u32, u32 } {"
subtyping,type,lib/compiler/aro/aro/Parser.zig,7366,".array => return p.err(tok, .array_not_assignable, .{base_type.qt}),"
subtyping,type,lib/compiler/aro/aro/Parser.zig,7367,".func => return p.err(tok, .non_object_not_assignable, .{base_type.qt}),"
subtyping,type,lib/compiler/aro/aro/Parser.zig,7505,"try p.err(tok, .not_assignable, .{});"
subtyping,type,lib/compiler/aro/aro/Parser.zig,8595,"try p.err(tok, .not_assignable, .{});"
subtyping,type,lib/compiler/aro/aro/Parser.zig,8623,"try p.err(tok, .not_assignable, .{});"
subtyping,type,lib/compiler/aro/aro/Parser.zig,8967,"try p.err(p.tok_i, .not_assignable, .{});"
subtyping,type,lib/compiler/aro/aro/Parser.zig,8988,"try p.err(p.tok_i, .not_assignable, .{});"
subtyping,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,473,pub const not_assignable: Diagnostic = .{
switch_match,control,doc/langref/test_switch.zig,52,"// Inside a function, switch statements implicitly are compile-time"
switch_match,control,lib/compiler/aro/aro/Tree.zig,165,"switch_stmt: SwitchStmt,"
switch_match,control,lib/compiler/aro/aro/Tree.zig,385,pub const SwitchStmt = struct {
switch_match,control,lib/compiler/aro/aro/Parser/Diagnostic.zig,335,".fmt = ""'{s}' statement not in a switch statement"","
switch_match,control,lib/compiler/translate-c/Translator.zig,1787,"fn transSwitch(t: *Translator, scope: *Scope, switch_stmt: Node.SwitchStmt) TransError!ZigNode {"
switch_match,control,lib/libc/include/aarch64-freebsd-none/machine/vm.h,41,/* If defined vmstat will try to use both of these in a switch statement */
switch_match,control,lib/libc/include/generic-freebsd/unistd.h,159,* to sysconf() into calls to sysctl() using a giant switch statement.
switch_match,control,lib/libc/include/generic-netbsd/i386/ptrace.h,143,* These are used in switch statements to catch machine-dependent
symbol_table,binding,lib/fuzzer.zig,726,// symbol table.
symbol_table,binding,lib/fuzzer.zig,733,// symbol table.
symbol_table,binding,lib/compiler/objcopy.zig,266,"\\ --strip-all, -S Remove all debug sections and symbol table from the output."
symbol_table,binding,lib/compiler/aro/aro/Driver.zig,267,\\ -s Remove all symbol table and relocation information from the executable.
symbol_table,binding,lib/compiler/aro/backend/Object/Elf.zig,29,"const additional_sections = 3; // null section, strtab, symtab"
symbol_table,binding,lib/compiler/aro/backend/Object/Elf.zig,31,const symtab_index = 2;
symbol_table,binding,lib/compiler/aro/backend/Object/Elf.zig,32,"const strtab_default = ""\x00.strtab\x00.symtab\x00"";"
symbol_table,binding,lib/compiler/aro/backend/Object/Elf.zig,34,"const symtab_name = ""\x00.strtab\x00"".len;"
task_async,concurrency,CMakeLists.txt,904,# Note that the `langref` step can be used to isolate this task.
task_async,concurrency,doc/langref/Assembly Syntax Explained.zig,19,// Next is the output. It is possible in the future Zig will
task_async,concurrency,doc/langref/builtin.CallModifier struct.zig,5,/// Equivalent to async keyword used with function call syntax.
task_async,concurrency,doc/langref/builtin.CallModifier struct.zig,6,"async_kw,"
task_async,concurrency,doc/langref/builtin.CallModifier struct.zig,19,/// non-async function to call an async function.
task_async,concurrency,doc/langref/builtin.CallModifier struct.zig,20,"no_async,"
task_async,concurrency,lib/fuzzer.zig,393,/// Filesystem directory containing found inputs for future runs
task_async,concurrency,lib/compiler/build_runner.zig,419,threaded.setAsyncLimit(.limited(n));
thread,concurrency,bootstrap.c,193,"""-pthread"","
thread,concurrency,build.zig,26,"const single_threaded = b.option(bool, ""single-threaded"", ""Build artifacts that run in single threaded mode"");"
thread,concurrency,build.zig,92,"const skip_single_threaded = b.option(bool, ""skip-single-threaded"", ""Main test suite skips tests that are single-threaded"") orelse false;"
thread,concurrency,build.zig,182,"const sanitize_thread = b.option(bool, ""sanitize-thread"", ""Enable thread-sanitization"") orelse false;"
thread,concurrency,build.zig,200,".sanitize_thread = sanitize_thread,"
thread,concurrency,build.zig,201,".single_threaded = single_threaded,"
thread,concurrency,build.zig,452,".skip_single_threaded = skip_single_threaded,"
thread,concurrency,build.zig,475,".skip_single_threaded = true,"
throw_raise,control,bootstrap.c,11,static void panic(const char *reason) {
throw_raise,control,bootstrap.c,27,"panic(""fork failed"");"
throw_raise,control,bootstrap.c,40,"panic(""child process crashed"");"
throw_raise,control,bootstrap.c,43,"panic(""child process failed"");"
throw_raise,control,bootstrap.c,72,"panic(""unknown host os, specify with ZIG_HOST_TARGET_OS"");"
throw_raise,control,bootstrap.c,84,"panic(""unknown host arch, specify with ZIG_HOST_TARGET_ARCH"");"
throw_raise,control,bootstrap.c,126,"panic(""unable to open config.zig for writing"");"
throw_raise,control,bootstrap.c,149,"panic(""unable to write to config.zig file"");"
time,effect,lib/compiler/build_runner.zig,540,"const now = Io.Clock.Timestamp.now(io, .awake) catch |err| fatal(""failed to collect timestamp: {t}"", .{err});"
time,effect,lib/compiler/aro/aro/Compilation.zig,68,/// Represents system time when aro is invoked; used for __DATE__ and __TIME__ macros
time,effect,lib/compiler/aro/aro/Compilation.zig,116,const timestamp = try Io.Clock.real.now(io);
time,effect,lib/compiler/aro/aro/Preprocessor.zig,303,"error.InvalidEpoch, error.UnsupportedClock, error.Unexpected => blk: {"
time,effect,lib/compiler/aro/aro/Builtins/nvptx.zig,676,"__nvvm_read_ptx_sreg_clock,"
time,effect,lib/compiler/aro/aro/Builtins/nvptx.zig,677,"__nvvm_read_ptx_sreg_clock64,"
time,effect,lib/include/mwaitxintrin.h,55,"_mm_mwaitx(unsigned __extensions, unsigned __hints, unsigned __clock)"
time,effect,lib/include/mwaitxintrin.h,57,"__builtin_ia32_mwaitx(__extensions, __hints, __clock);"
tuple,expression,doc/langref/destructuring_mixed.zig,6,"const tuple = .{ 1, 2, 3 };"
tuple,expression,doc/langref/destructuring_mixed.zig,8,"x, var y : u32, const z = tuple;"
tuple,expression,doc/langref/destructuring_mixed.zig,16,"_, x, _ = tuple;"
tuple,expression,doc/langref/destructuring_to_existing.zig,8,"const tuple = .{ 1, 2, 3 };"
tuple,expression,doc/langref/destructuring_to_existing.zig,10,"x, y, z = tuple;"
tuple,expression,doc/langref/destructuring_to_existing.zig,12,"print(""tuple: x = {}, y = {}, z = {}\n"", .{x, y, z});"
tuple,expression,doc/langref/test_coerce_tuples_arrays.zig,4,"const Tuple = struct { u8, u8 };"
tuple,expression,doc/langref/test_coerce_tuples_arrays.zig,5,"test ""coercion from homogeneous tuple to array"" {"
tuple_type,type,lib/libc/include/any-linux-any/sound/asoc.h,125,/* vendor tuple types */
tuple_type,type,lib/libcxx/include/__tuple/make_tuple_types.h,37,"template <class _TupleTypes, class _TupleIndices>"
tuple_type,type,lib/std/meta.zig,837,"/// For a given function type, returns a tuple type which fields will"
tuple_type,type,lib/std/meta.zig,880,"@compileError(""Struct type must be a tuple type"");"
tuple_type,type,lib/std/meta.zig,915,"@compileError(""std.meta.Tuple doesn't deduplicate tuple types."");"
tuple_type,type,lib/std/zig/AstGen.zig,3542,"// This avoids the need to create tuple types, and is also likely easier to"
tuple_type,type,lib/std/zig/Zir.zig,809,/// Array initialization without a type. Creates a value of a tuple type.
tuple_type,type,lib/std/zig/Zir.zig,1932,/// A tuple type. Note that tuples are not namespace/container types.
type_inference,type,doc/langref/test_fn_type_inference.zig,7,"test ""fn type inference"" {"
type_inference,type,lib/compiler/aro/aro/Parser.zig,5863,/// encoded as varargs functions with custom typechecking. Since varargs functions do not have a fixed number
type_inference,type,lib/compiler/aro/aro/Parser.zig,5865,/// these custom-typechecked functions.
type_inference,type,lib/compiler/aro/aro/Builtins/aarch64.zig,1051,".{ .param_str = ""v*v*Ui"", .attributes = .{ .custom_typecheck = true }, .features = ""mte"" },"
type_inference,type,lib/compiler/aro/aro/Builtins/aarch64.zig,1071,".{ .param_str = ""Uiv*Ui"", .attributes = .{ .custom_typecheck = true }, .features = ""mte"" },"
type_inference,type,lib/compiler/aro/aro/Builtins/aarch64.zig,1072,".{ .param_str = ""v*v*Ui"", .attributes = .{ .custom_typecheck = true }, .features = ""mte"" },"
type_inference,type,lib/compiler/aro/aro/Builtins/aarch64.zig,1076,".{ .param_str = ""v."", .attributes = .{ .custom_typecheck = true } },"
type_inference,type,lib/compiler/aro/aro/Builtins/aarch64.zig,1077,".{ .param_str = ""v*v*"", .attributes = .{ .custom_typecheck = true }, .features = ""mte"" },"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,900,"return mt.parseCPostfixExpr(scope, type_name);"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,907,return mt.parseCUnaryExpr(scope);
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1126,"fn parseCPostfixExpr(mt: *MacroTranslator, scope: *Scope, type_name: ?ZigNode) ParseError!ZigNode {"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1127,"var node = try mt.parseCPostfixExprInner(scope, type_name);"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1147,"const rhs = try mt.parseCPostfixExprInner(scope, type_name);"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1153,"fn parseCPostfixExprInner(mt: *MacroTranslator, scope: *Scope, type_name: ?ZigNode) ParseError!ZigNode {"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1297,"fn parseCUnaryExpr(mt: *MacroTranslator, scope: *Scope) ParseError!ZigNode {"
unary_op,expression,lib/compiler/translate-c/MacroTranslator.zig,1331,const inner = (try mt.parseCTypeName(scope)) orelse try mt.parseCUnaryExpr(scope);
union_sum,type,lib/compiler/aro/aro/CodeGen.zig,149,"return c.fail(""TODO lower union types"", .{});"
union_sum,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,1698,".fmt = ""offsetof requires struct or union type, {qt} invalid"","
union_sum,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,2170,".fmt = ""cast to union type is a GNU extension"","
union_sum,type,lib/compiler/aro/aro/Parser/Diagnostic.zig,2177,".fmt = ""cast to union type from type {qt} not present in union"","
union_sum,type,lib/libc/include/any-darwin-any/sys/sem.h,171,* expecting this header to declare the union type on their behalf
union_sum,type,lib/libc/include/any-linux-any/linux/btf.h,135,"/* If the struct/union type info kind_flag is set, the"
union_sum,type,lib/libc/include/any-linux-any/linux/btrfs.h,266,/* Request information about checksum type and size */
union_sum,type,lib/libc/include/any-linux-any/linux/btrfs_tree.h,374,/* csum types */
unsafe,memory,doc/langref/std_options.zig,6,// it in unsafe build modes.
unsafe,memory,doc/langref/test_setRuntimeSafety_builtin.zig,5,// x += 1; // Unchecked Illegal Behavior in ReleaseFast/ReleaseSmall modes.
unsafe,memory,doc/langref/test_setRuntimeSafety_builtin.zig,18,// x += 1; // Unchecked Illegal Behavior in all build modes.
unsafe,memory,lib/compiler/aro/aro/Parser.zig,2712,"const bits_unchecked = res.val.toInt(u32, p.comp) orelse std.math.maxInt(u32);"
unsafe,memory,lib/compiler/aro/aro/Parser.zig,2713,if (bits_unchecked > bit_size) {
unsafe,memory,lib/compiler/aro/aro/Parser.zig,2716,} else if (bits_unchecked == 0 and name_tok != 0) {
unsafe,memory,lib/compiler/aro/aro/Parser.zig,2721,bits = bits_unchecked;
unsafe,memory,lib/compiler/aro/aro/Preprocessor.zig,1544,"fn pasteStringsUnsafe(pp: *Preprocessor, toks: []const TokenWithExpansionLocs) ![]const u8 {"
variable,declaration,bootstrap.c,6,static const char *get_c_compiler(void) {
variable,declaration,bootstrap.c,7,"const char *cc = getenv(""CC"");"
variable,declaration,bootstrap.c,11,static void panic(const char *reason) {
variable,declaration,bootstrap.c,24,static void run(char **argv) {
variable,declaration,bootstrap.c,47,static void print_and_run(const char **argv) {
variable,declaration,bootstrap.c,49,for (const char **arg = argv + 1; *arg; arg += 1) {
variable,declaration,bootstrap.c,56,static const char *get_host_os(void) {
variable,declaration,bootstrap.c,57,"const char *host_os = getenv(""ZIG_HOST_TARGET_OS"");"
visibility,declaration,build.zig,360,"&[_][]const u8{ tracy_path, ""public"", ""TracyClient.cpp"" },"
visibility,declaration,build.zig,741,"""-fvisibility-inlines-hidden"","
visibility,declaration,CMakeLists.txt,671,target_compile_features(zigcpp PRIVATE cxx_std_17)
visibility,declaration,CMakeLists.txt,675,target_compile_definitions(zigcpp PRIVATE
visibility,declaration,CMakeLists.txt,683,target_compile_options(zigcpp PRIVATE -Wno-format)
visibility,declaration,CMakeLists.txt,686,target_compile_definitions(zigcpp PUBLIC
visibility,declaration,CMakeLists.txt,693,target_compile_options(zigcpp PRIVATE
visibility,declaration,CMakeLists.txt,698,-fvisibility-inlines-hidden
while,control,lib/compiler/aro/aro/Tree.zig,168,"while_stmt: WhileStmt,"
while,control,lib/compiler/aro/aro/Tree.zig,169,"do_while_stmt: DoWhileStmt,"
while,control,lib/compiler/aro/aro/Tree.zig,403,pub const WhileStmt = struct {
while,control,lib/compiler/aro/aro/Tree.zig,409,pub const DoWhileStmt = struct {
while,control,lib/compiler/translate-c/Translator.zig,1520,".while_stmt => |while_stmt| return t.transWhileStmt(scope, while_stmt),"
while,control,lib/compiler/translate-c/Translator.zig,1521,".do_while_stmt => |do_while_stmt| return t.transDoWhileStmt(scope, do_while_stmt),"
while,control,lib/compiler/translate-c/Translator.zig,1659,"fn transWhileStmt(t: *Translator, scope: *Scope, while_stmt: Node.WhileStmt) TransError!ZigNode {"
while,control,lib/compiler/translate-c/Translator.zig,1677,"fn transDoWhileStmt(t: *Translator, scope: *Scope, do_stmt: Node.DoWhileStmt) TransError!ZigNode {"
yield,expression,CMakeLists.txt,721,# Handle multi-config builds and place each into a common lib. The VS generator
yield,expression,lib/include/rdseedintrin.h,22,/// The random number generator complies with NIST SP800-90B and SP800-90C.
yield,expression,lib/include/rdseedintrin.h,49,/// The random number generator complies with NIST SP800-90B and SP800-90C.
yield,expression,lib/include/rdseedintrin.h,77,/// The random number generator complies with NIST SP800-90B and SP800-90C.
yield,expression,lib/libc/glibc/include/libc-symbols.h,72,"itself is being compiled, or just some generator program. */"
yield,expression,lib/libc/glibc/include/stdlib.h,130,/* Internal function to compute next state of the generator. */
yield,expression,lib/libc/glibc/stdlib/stdlib.h,519,We provide both interfaces to the same random number generator. */
yield,expression,lib/libc/glibc/stdlib/stdlib.h,523,/* Seed the random number generator with the given number. */
