feature,category,file,line,snippet
primitive_float,type,HISTORY.md,3823,requested array size is more than double of its current size ([#22038]).
primitive_float,type,HISTORY.md,3862,"integers, `Float64` and ranges; as a result, given a seed, the produced stream of numbers"
primitive_integer,type,HISTORY.md,531,"* `invmod(n, T)` where `T` is a native integer type now computes the modular inverse of `n` in the modular integer ring that `T` defines ([#52180])."
primitive_integer,type,HISTORY.md,532,"* `invmod(n)` is an abbreviation for `invmod(n, typeof(n))` for native integer types ([#52180])."
primitive_integer,type,HISTORY.md,1552,"* `bytes2hex` and `hex2bytes` are no longer limited to arguments of type `Union{String,AbstractVector{UInt8}}`"
primitive_integer,type,HISTORY.md,1931,"* `findfirst`, `findnext`, `findlast`, and `findall` now support `AbstractVector{<:Union{Int8,UInt8}}`"
primitive_integer,type,HISTORY.md,3606,* The rules for mixed-signedness integer arithmetic (e.g. `Int32(1) + UInt64(1)`) have been
primitive_integer,type,HISTORY.md,3613,* `I` now yields `UniformScaling{Bool}(true)` rather than `UniformScaling{Int64}(1)`
primitive_integer,type,HISTORY.md,3710,"* `widen` on 8- and 16-bit integer types now widens to 16- and 32-bit types, respectively. ([#28045])."
primitive_integer,type,HISTORY.md,3757,* `String(array)` now accepts an arbitrary `AbstractVector{UInt8}`. For `Vector`
primitive_string,type,HISTORY.md,3641,points in reverse order; any string type overrides `reverse` to return a different
primitive_string,type,HISTORY.md,3881,Therefore custom string types may want to define direct `ncodeunits` methods.
primitive_string,type,HISTORY.md,3884,custom string types do not need to provide their own efficient definitions. The generic
primitive_string,type,HISTORY.md,6785,"* New string type, `UTF16String` ([#4930]), constructed by"
primitive_string,type,base/boot.jl,235,# string types
primitive_string,type,base/exports.jl,17,# string types
primitive_string,type,base/regex.jl,514,"""regex search is only available for the String type; use String(s) to convert"""
primitive_string,type,base/strings/annotated.jl,475,string type of `str`).
random,effect,HISTORY.md,353,"* A failing `DefaultTestSet` now prints to screen the random number generator (RNG) of the failed test, to help"
random,effect,HISTORY.md,354,reproducing a stochastic failure which only depends on the state of the RNG.
random,effect,HISTORY.md,355,It is also possible seed a test set by passing the `rng` keyword argument to `@testset`:
random,effect,HISTORY.md,357,"using Test, Random"
random,effect,HISTORY.md,358,"@testset rng=Xoshiro(0x2e026445595ed28e, 0x07bb81ac4c54926d, 0x83d7d70843e8bad6, 0xdbef927d150af80b, 0xdbf91ddf2534f850) begin"
random,effect,HISTORY.md,611,#### Random
random,effect,HISTORY.md,614,"* When seeding RNGs provided by `Random`, negative integer seeds can now be used ([#51416])."
random,effect,HISTORY.md,615,"* Seedable random number generators from `Random` can now be seeded by a string, e.g."
reference,type,HISTORY.md,1879,"platforms, not just MacOS, which the syntax is borrowed from ([#35627])."
reference,type,HISTORY.md,6129,"* As a safer alternative to creating pointers (`Ptr`), the managed reference type"
reference,type,base/range.jl,665,# This function borrows from print_matrix() in show.jl
reference,type,cli/loader.h,36,// Borrow definition from `support/dtypes.h`
reference,type,cli/README.md,23,"To this end, we write everything in low-overhead assembly, borrowing inspiration from the PLT trampolines that the linker already generates when using dynamic libraries."
reference,type,doc/src/index.md,60,"upon the lineage of mathematical programming languages, but also borrows much from popular dynamic"
reference,type,doc/src/manual/running-external-programs.md,3,"Julia borrows backtick notation for commands from the shell, Perl, and Ruby. However, in Julia,"
reference,type,src/ccalltest_common.h,11,// Borrow definition from `support/dtypes.h`
reflection,effect,AGENTS.md,18,"will not be reflected, unless you use `Revise`."
reflection,effect,HISTORY.md,2361,"* New generic `rotate!(x, y, c, s)` and `reflect!(x, y, c, s)` functions ([#35124])."
reflection,effect,HISTORY.md,3054,* All compiler-reflection tools (i.e. the `code_` class of functions and macros) now print accurate
reflection,effect,HISTORY.md,3242,a corresponding `Base.propertynames` method for reflection ([#25311]).
reflection,effect,HISTORY.md,4119,This caused the deprecation of some reflection methods (such as `macroexpand` and
reflection,effect,HISTORY.md,5893,* System reflection is now more consistently exposed from `Sys` and not `Base`
reflection,effect,HISTORY.md,6112,* `@__LINE__` special macro now available to reflect invocation source line number ([#12727]).
reflection,effect,Make.inc,583,JCXXFLAGS_COMMON = -pipe $(fPIC) -fno-rtti -std=c++17 -Wformat -Wformat-security -fno-strict-aliasing
return,control,Compiler/src/optimize.jl,1491,"return statement_cost(ex.args[2], -1, src, sptypes, params)"
return,control,Compiler/src/reflection_interface.jl,46,"return statement_costs!(cost, body, src, sptypes, params)"
return,control,Compiler/test/EscapeAnalysis.jl,317,"rts = findall(isreturn, result.ir.stmts.stmt) # return statement"
return,control,src/codegen.cpp,9205,// common pattern: see if all return statements are an argument in that
return,control,src/clangsa/FirstDeclAnnotations.cpp,548,if (P.get<ReturnStmt>())
return,control,src/clangsa/GCChecker.h,330,"void checkEndFunction(const clang::ReturnStmt *RS, CheckerContext &Ctx) const;"
return,control,src/clangsa/GCCheckerPropagation.cpp,215,"void GCChecker::checkEndFunction(const clang::ReturnStmt *RS,"
return,control,stdlib/Unicode/src/Unicode.jl,325,# split return statement to help type inference:
scope,binding,HISTORY.md,54,functions now support a `legacyscope` boolean keyword argument to control whether to run
scope,binding,HISTORY.md,55,the legacy scope resolution pass over the result. The legacy scope resolution code has
scope,binding,HISTORY.md,57,migrate now by calling `legacyscope=false` or using `macroexpand!`. This may often require
scope,binding,HISTORY.md,59,updating tests to expect `hygienic-scope` or `escape` markers might appear in the result.
scope,binding,HISTORY.md,60,* `Base.ScopedValues.LazyScopedValue{T}` is introduced for scoped values that compute their default using a
scope,binding,HISTORY.md,61,"`OncePerProcess{T}` callback, allowing for lazy initialization of the default value. `AbstractScopedValue` is"
scope,binding,HISTORY.md,62,now the abstract base type for both `ScopedValue` and `LazyScopedValue` ([#59372]).
scope,binding,HISTORY.md,92,* The testset stack was changed to use `ScopedValue` rather than task local storage ([#53462]).
shadowing,binding,HISTORY.md,2245,"allows for shadowing this function in local scopes, although this is generally discouraged."
shadowing,binding,NEWS.md,237,"all shadowed by more specific methods (such as a `f(::Type{Union{}})` fallback), or"
shadowing,binding,base/dict.jl,869,"Any existing values with the same key remain in `d`, but they are shadowed by"
shadowing,binding,base/errorshow.jl,400,"show_shadowed_type_hint(io, f, san_arg_types_param)"
shadowing,binding,base/errorshow.jl,601,"function show_shadowed_type_hint(io::IO, @nospecialize(f), san_arg_types_param::Vector{Any})"
shadowing,binding,base/errorshow.jl,625,# actual shadowing heuristics
shadowing,binding,base/docs/basedocs.jl,547,the left-hand side locally shadowing the `x` from the outer scope. This can even
shadowing,binding,doc/src/base/scopedvalues.md,27,a new lexical scope within which the outer definition of `x` is shadowed by
slice,expression,HISTORY.md,5786,Slicing and reshaping sparse matrices now return vectors when
slice,expression,base/arrayshow.jl,208,# Nine-slicing is accomplished using print_matrix_row repeatedly
slice,expression,base/views.jl,233,"# maybeview is like getindex, but returns a view for slicing operations"
slice,expression,base/views.jl,299,Convert every array-slicing operation in the given expression
slice,expression,base/views.jl,309,"that appear explicitly in the given `expression`, not array slicing that"
slice,expression,doc/src/base/arrays.md,136,Slicing operations like `x[1:10]` create a copy by default in Julia. `@view x[1:10]` changes it to make a view. The
slice,expression,doc/src/base/arrays.md,138,to change all the slicing operations in that block to use views. Sometimes making a copy of the data is faster and
slice,expression,doc/src/manual/performance-tips.md,1330,that looping will be faster if the inner-most loop index is the first to appear in a slice expression.
struct,declaration,HISTORY.md,280,* `RegexMatch` objects can now be used to construct `NamedTuple`s and `Dict`s ([#50988]).
struct,declaration,HISTORY.md,510,"* A new public (but unexported) struct `Base.Lockable{T, L<:AbstractLock}` makes it easy to bundle a resource and its lock together ([#52898])."
struct,declaration,HISTORY.md,576,* The new `Faces` struct serves as a container for text styling information
struct,declaration,HISTORY.md,1169,"* Mutable struct fields may now be annotated as `const` to prevent changing them after construction,"
struct,declaration,HISTORY.md,1308,* CPU profiling now records sample metadata including thread and task. `Profile.print()` has a new `groupby` kwarg that allows
struct,declaration,HISTORY.md,1314,"allocation is recorded, and a `sample_rate` argument allows a tunable amount of allocations to be skipped,"
struct,declaration,HISTORY.md,1363,"definitions, including to other function calls, while recording all intermediate test results ([#42518])."
struct,declaration,HISTORY.md,1364,* `TestLogger` and `LogRecord` are now exported from the Test stdlib ([#44080]).
subtyping,type,HISTORY.md,50,"* `Base.AbstractOneTo` is added as a supertype of one-based axes, with `Base.OneTo` as its subtype ([#56902])."
subtyping,type,HISTORY.md,457,* `ScopedValue` implements dynamic scope with inheritance across tasks ([#50958]).
subtyping,type,HISTORY.md,826,"* `AbstractQ` no longer subtypes `AbstractMatrix`. Moreover, `adjoint(Q::AbstractQ)`"
subtyping,type,HISTORY.md,828,subtypes `AbstractQ`. This change accounts for the fact that typically `AbstractQ`
subtyping,type,HISTORY.md,837,"`AdjointFactorization` and `TransposeFactorization` types, which themselves subtype"
subtyping,type,HISTORY.md,1570,* Subtypes of `AbstractRange` now correctly follow the general array indexing behavior when indexed by
subtyping,type,HISTORY.md,2638,"This does not include subtypes of `IO` that are entirely in-memory, such as `IOBuffer`,"
subtyping,type,HISTORY.md,2681,* `IPAddr` subtypes now behave like scalars when used in broadcasting ([#32133]).
switch_match,control,doc/src/manual/performance-tips.md,1103,JIT-compilation machinery to basically execute the equivalent of a switch statement or dictionary
symbol_table,binding,Compiler/src/typeinfer.jl,1975,for (in its symbol table and in the debuginfo address map used for backtraces
symbol_table,binding,doc/src/devdocs/locks.md,67,* `symtab_lock` (`uv_mutex_t`)
symbol_table,binding,src/aotcompile.cpp,1715,BCWriter.writeSymtab();
symbol_table,binding,src/aotcompile.cpp,2518,#define WritingMode SymtabWritingMode::NormalSymtab
symbol_table,binding,src/codegen.cpp,7491,// try to avoid conflicts in the global symbol table
symbol_table,binding,src/disasm.cpp,650,class SymbolTable {
symbol_table,binding,src/disasm.cpp,660,"SymbolTable(MCContext &Ctx, const object::ObjectFile *object, uint64_t slide, const FuncMCView &MemObj) JL_NOTSAFEPOINT"
symbol_table,binding,src/disasm.cpp,662,~SymbolTable() JL_NOTSAFEPOINT = default;
task_async,concurrency,AGENTS.md,73,## Task-specific skills
task_async,concurrency,HISTORY.md,56,known design bugs and will be disabled by default in a future version. Users should
task_async,concurrency,HISTORY.md,92,* The testset stack was changed to use `ScopedValue` rather than task local storage ([#53462]).
task_async,concurrency,HISTORY.md,179,"* New option `--task-metrics=yes` to enable the collection of per-task timing information,"
task_async,concurrency,HISTORY.md,180,which can also be enabled/disabled at runtime with `Base.Experimental.task_metrics(::Bool)` ([#56320]).
task_async,concurrency,HISTORY.md,182,"* actual running time for the task (`Base.Experimental.task_running_time_ns`), and"
task_async,concurrency,HISTORY.md,183,* wall-time for the task (`Base.Experimental.task_wall_time_ns`).
task_async,concurrency,HISTORY.md,241,"This means in default configuration the main task and repl (when in interactive mode), which both run on"
thread,concurrency,HISTORY.md,28,Multi-threading changes
thread,concurrency,HISTORY.md,185,* `Threads.@spawn` now takes a `:samepool` argument to specify the same threadpool as the caller.
thread,concurrency,HISTORY.md,186,`Threads.@spawn :samepool foo()` which is shorthand for `Threads.@spawn Threads.threadpool() foo()` ([#57109]).
thread,concurrency,HISTORY.md,237,Multi-threading changes
thread,concurrency,HISTORY.md,240,"* Julia now defaults to 1 ""interactive"" thread, in addition to the 1 default ""worker"" thread. i.e. `-t1,1`."
thread,concurrency,HISTORY.md,242,"thread 1, now run within the `interactive` threadpool. The libuv IO loop also runs on thread 1,"
thread,concurrency,HISTORY.md,243,helping efficient utilization of the worker threadpool used by `Threads.@spawn`. Asking for specifically 1 thread
thread,concurrency,HISTORY.md,244,"(`-t1`/`JULIA_NUM_THREADS=1`) or `0` interactive threads will disable the interactive thread i.e. `-t1,0` or `JULIA_NUM_THREADS=1,0`"
throw_raise,control,HISTORY.md,70,* Indexless `getindex` and `setindex!` (i.e. `A[]`) on `ReinterpretArray` now correctly throw a `BoundsError` when there is more than one element ([#58814]).
throw_raise,control,HISTORY.md,206,* Errors during `getfield` now raise a new `FieldError` exception type instead of the generic
throw_raise,control,HISTORY.md,1072,"* Empty strings are no longer incorrectly parsed as valid `DateTime`s, `Date`s or `Time`s and instead throw an"
throw_raise,control,HISTORY.md,1317,first and the report will show during execution. On MacOS & FreeBSD press `ctrl-t` or raise a `SIGINFO`.
throw_raise,control,HISTORY.md,1318,For other platforms raise a `SIGUSR1` i.e. `% kill -USR1 $julia_pid`. Not currently available on windows ([#43179]).
throw_raise,control,HISTORY.md,1994,* `pkg> precompile` is now parallelized through depth-first precompilation of dependencies. Errors will only throw for
throw_raise,control,HISTORY.md,2346,any order different from `Forward` or `Reverse` will raise an error about the
throw_raise,control,HISTORY.md,2348,* `close` on a file (`IOStream`) can now throw an exception if an error occurs when trying
time,effect,HISTORY.md,2714,"* `DateTime` and `Time` formatting/parsing now supports 12-hour clocks with AM/PM via `I` and `p` codes, similar to `strftime` ([#32308])."
time,effect,base/arraymath.jl,221,Left-rotate matrix `A` 90 degrees counterclockwise an integer `k` number of times.
time,effect,base/arraymath.jl,261,Right-rotate matrix `A` 90 degrees clockwise an integer `k` number of times.
time,effect,base/Base_compiler.jl,208,"be monotonic (mod 2⁶⁴) while the system is running, and is unaffected by clock drift or changes to local calendar time,"
time,effect,base/gcutils.jl,258,"Note that even though safepoints are fast (typically around 2 clock cycles),"
time,effect,base/libc.jl,321,"Get the system time in seconds since the epoch, with fairly high (typically, microsecond) resolution."
time,effect,base/libc.jl,325,"time() = ccall(:jl_clock_now, Float64, ())"
time,effect,base/loading.jl,2788,# wall-clock time spent loading dependencies from disk. Only outermost (depth==0)
tuple,expression,HISTORY.md,72,* `shuffle` now accepts `NTuple` arguments ([#56906]).
tuple,expression,HISTORY.md,280,* `RegexMatch` objects can now be used to construct `NamedTuple`s and `Dict`s ([#50988]).
tuple,expression,HISTORY.md,293,* `sort` now supports `NTuple`s ([#54494]).
tuple,expression,HISTORY.md,548,* `filter` can now act on a `NamedTuple` ([#50795]).
tuple,expression,HISTORY.md,612,"* `rand` now supports sampling over `Tuple` types ([#35856], [#50251])."
tuple,expression,HISTORY.md,921,* Nested combinations of tuples and named tuples of symbols are now allowed as type parameters ([#46300]).
tuple,expression,HISTORY.md,1543,"`invoke(f, Tuple{T1,T2}, arg1, arg2; kwargs...)` ([#38438])."
tuple,expression,HISTORY.md,1550,* The optional keyword argument `context` of `sprint` can now be set to a tuple of `:key => value`
tuple_type,type,HISTORY.md,4335,"as ""dispatch tuple types"" and ""!has_free_typevars"" (not exported). ([#17086], [#25496])"
tuple_type,type,HISTORY.md,6117,"* Tuple types are now written as `Tuple{A, B}` instead of as `(A, B)`."
tuple_type,type,HISTORY.md,6121,variadic tuple type ([#10380]).
tuple_type,type,HISTORY.md,6122,Variadic tuple types are written as `Tuple{Vararg{T}}`.
tuple_type,type,base/cancellation.jl,744,# concrete tuple type per list depth); the caller wakes them after
tuple_type,type,base/errorshow.jl,262,# ex.args is a tuple type if it was thrown from `invoke` and is
tuple_type,type,base/essentials.jl,670,# converting to tuple types of fixed length
tuple_type,type,base/essentials.jl,676,# converting to tuple types of indefinite length
type_inference,type,HISTORY.md,940,* The known quadratic behavior of type inference is now fixed and inference uses less memory in general.
type_inference,type,HISTORY.md,1833,* Compilation and type inference can now be enabled or disabled at the module level
type_inference,type,HISTORY.md,5697,"computed, instead of using type inference ([#7258]). If the result is empty, then"
type_inference,type,HISTORY.md,5698,type inference is still used to determine the element type.
type_inference,type,NEWS.md,71,* Type inference now refines field types through conditional checks and call signatures.
type_inference,type,base/abstractarray.jl,2170,# `@constprop :aggressive` allows `catdims` to be propagated as constant improving return type inference
type_inference,type,base/array.jl,731,iterator is empty then the element type of the returned (empty) array is determined by type inference.
type_inference,type,base/array.jl,755,Collecting an empty iterator where the result type depends on type inference:
unary_op,expression,base/meta.jl,12,"isunaryoperator,"
unary_op,expression,base/meta.jl,76,isunaryoperator(s::Symbol)
unary_op,expression,base/meta.jl,82,"julia> Meta.isunaryoperator(:-), Meta.isunaryoperator(:√), Meta.isunaryoperator(:f)"
unary_op,expression,base/meta.jl,86,"isunaryoperator(s::Symbol) = ccall(:jl_is_unary_operator, Cint, (Cstring,), s) != 0"
unary_op,expression,base/meta.jl,102,return _isoperator(s) && (!isunaryoperator(s) || is_unary_and_binary_operator(s)) &&
unary_op,expression,base/public.jl,87,"isunaryoperator,"
unary_op,expression,base/show.jl,1719,(isunaryoperator(s) && !is_unary_and_binary_operator(s)) ||
unary_op,expression,doc/src/base/base.md,563,Meta.isunaryoperator
union_sum,type,base/array.jl,36,Union type of [`AbstractVector{T}`](@ref) and [`AbstractMatrix{T}`](@ref).
union_sum,type,base/array.jl,76,Union type of [`Vector{T}`](@ref) and [`Matrix{T}`](@ref) which allows functions to accept either a Matrix or a Vector.
union_sum,type,base/array.jl,117,Union type of [`DenseVector{T}`](@ref) and [`DenseMatrix{T}`](@ref).
union_sum,type,base/array.jl,195,"Return whether a type is an ""is-bits"" Union type, meaning each type included in a Union is [`isbitstype`](@ref)."
union_sum,type,base/reducedim.jl,187,"Any[AbstractArray{t} for t in uniontypes(BitIntFloat)]...,"
union_sum,type,base/reducedim.jl,188,Any[AbstractArray{Complex{t}} for t in uniontypes(BitIntFloat)]...}
union_sum,type,base/reinterpretarray.jl,831,"T isa Union && return any(has_bit_padding, uniontypes(T))"
union_sum,type,base/runtime_internals.jl,641,function uniontype_layout(@nospecialize T::Type)
unsafe,memory,HISTORY.md,817,is now a no-op ([#47979]). It previously exposed unsafe behavior ([#47977]).
unsafe,memory,HISTORY.md,4376,* `copy!` (resp. `unsafe_copy!`) is deprecated for `AbstractArray` and is renamed `copyto!`
unsafe,memory,HISTORY.md,4377,(resp. `unsafe_copyto!`); it will be re-introduced with a different meaning in a future
unsafe,memory,HISTORY.md,4428,`unsafe_get`/`get` can be dropped or replaced with `coalesce`.
unsafe,memory,HISTORY.md,5474,"* `unsafe_wrap(String, ...)` has been deprecated in favor of `unsafe_string` ([#19449])."
unsafe,memory,HISTORY.md,5758,"`String(s)`, `unsafe_string(ptr)` (formerly `bytestring(ptr)`), and"
unsafe,memory,HISTORY.md,5759,"`unsafe_wrap(String, ptr)` (formerly `pointer_to_string`) ([#16731])."
unsafe,memory,HISTORY.md,5998,"* `pointer_to_string` has been renamed to `unsafe_wrap(String, ...)`, and"
variable,declaration,AGENTS.md,35,"After modifying any C/C++ file under `src/`, also run the Clang static analysis"
variable,declaration,AGENTS.md,85,- [`doc/src/devdocs/agents/skills/c-static-analysis/`](doc/src/devdocs/agents/skills/c-static-analysis/SKILL.md) — Clang static analysis and GC-rooting for C/C++ changes under `src/`.
variable,declaration,HISTORY.md,23,* The `JULIA_CPU_TARGET` environment variable now supports a `sysimage` keyword to match (or extend) the CPU target used to build the current system image ([#58970]).
variable,declaration,HISTORY.md,86,"* `Test` now supports the `JULIA_TEST_VERBOSE` environment variable. When set to `true`,"
variable,declaration,HISTORY.md,96,"* Introspection utilities such as `@code_typed`, `@which` and `@edit` now accept type annotations as substitutes for values, recognizing forms such as `f(1, ::Float64, 3)` or even `sum(::Vector{T}; init = ::T) where {T<:Real}`. Type-annotated variables as in `"
variable,declaration,HISTORY.md,229,"variables. These variables are also honored by Julia's build system ([#53742], [#56346])."
variable,declaration,HISTORY.md,744,parsing. Set environment variable `JULIA_USE_FLISP_PARSER` to `1` to switch back to the old
variable,declaration,HISTORY.md,1079,* `addprocs` for local workers now accepts the `env` keyword argument for passing environment variables to worker
visibility,declaration,CONTRIBUTING.md,99,- [All Julia Publications](https://julialang.org/research)
visibility,declaration,HISTORY.md,40,* The `fieldindex` function (to get the index of a struct's field) is now exported ([#58119]).
visibility,declaration,HISTORY.md,41,* `Base.donotdelete` is now public. It prevents dead code elimination of its arguments ([#55774]).
visibility,declaration,HISTORY.md,101,"* `isoweekdate`, `isoyear`, `weeksinyear` are now implemented and exported for week based calendars, following [ISO week date](https://en.wikipedia.org/wiki/ISO_week_date) ([#48507])."
visibility,declaration,HISTORY.md,205,* It is now an error to mark a binding as both `public` and `export`ed ([#53664]).
visibility,declaration,HISTORY.md,281,* `Lockable` is now exported ([#54595]).
visibility,declaration,HISTORY.md,282,* `Base.require_one_based_indexing` and `Base.has_offset_axes` are now public ([#56196]).
visibility,declaration,HISTORY.md,323,This function is now public ([#55537]).
yield,expression,HISTORY.md,353,"* A failing `DefaultTestSet` now prints to screen the random number generator (RNG) of the failed test, to help"
yield,expression,HISTORY.md,615,"* Seedable random number generators from `Random` can now be seeded by a string, e.g."
yield,expression,HISTORY.md,752,"* When a task forks a child, the parent task's task-local RNG (random number generator) is no longer affected. The seeding of child based on the parent task also takes a more disciplined approach to collision resistance, using a design based on the SplitMix an"
yield,expression,HISTORY.md,966,An interactive task desires low latency and implicitly agrees to be short duration or to yield frequently.
yield,expression,HISTORY.md,1491,"* The default random number generator has changed, so all random numbers will be different (even with the"
yield,expression,HISTORY.md,1517,"* Every `Task` object has a local random number generator state, providing"
yield,expression,HISTORY.md,1519,default. The default generator is also significantly faster in parallel than
yield,expression,HISTORY.md,1574,* `keys(::Generator)` is now defined to return the iterator's keys ([#34678]).
