file,component,size_bytes,lines,abi_calling_convention,allocation,array_list,array_type,assignment,atomic,attribute_annotation,await,binary_op,break,bytecode_vm,call,capture,cast_conversion,channel,class,closure_lambda,code_generation,compile_time_eval,comprehension,constant,continue,defer_cleanup,dynamic_dispatch,enum,exception_try,ffi,filesystem,for,foreach_iteration,function,function_type,gc,generic,generic_constraint,global_state,goto_label,identifier,if,import,index,interface_trait,io,ir,layout_alignment,lifetime,literal_boolean,literal_null,literal_numeric,literal_string,lock_mutex,macro,manual_memory,map_dict,map_type,member_access,memory_model,module,mutation,name_resolution,network,optimizer,optional_nullable,overload_resolution,ownership,parameter,pattern,pointer,primitive_bool,primitive_float,primitive_integer,primitive_string,random,reference,reflection,return,scope,set,shadowing,slice,struct,subtyping,switch_match,symbol_table,task_async,thread,throw_raise,time,tuple,tuple_type,type_inference,unary_op,union_sum,unsafe,variable,visibility,while,yield
src/llvm-codegen-shared.h,codegen,19249,564,0,0,0,0,0,4,44,0,0,0,6,0,0,0,0,3,0,0,3,0,23,0,0,0,3,0,1,0,0,0,18,7,1,6,0,0,0,0,0,34,0,0,0,0,11,0,36,23,0,0,0,0,0,0,0,0,0,22,3,0,0,0,2,0,0,0,1,13,0,0,14,0,0,0,0,0,1,0,0,0,5,0,0,0,11,1,0,0,0,0,0,0,0,3,53,2,0,0
src/llvm-Compression.cpp,runtime,8810,246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
src/llvm-Compression.h,runtime,4689,137,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,1,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
src/llvm-cpufeatures.cpp,runtime,3996,127,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
src/llvm-demote-float16.cpp,runtime,7677,215,0,0,0,0,0,0,4,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
src/llvm-expand-atomic-modify.cpp,runtime,19350,496,0,0,0,0,0,80,12,0,44,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,2,1,0,0,0,4,25,4,0,0,0,1,0,0,0,31,0,0,0,0,5,0,24,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
src/llvm-final-gc-lowering-stock.cpp,codegen,5646,111,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/llvm-final-gc-lowering.cpp,codegen,11009,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,1,0,0,2,0,1,0,1,9,0,3,6,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
src/llvm-gc-interface-passes.h,optimizer,20693,458,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,4,0,1,1,2,0,0,1,35,0,21,0,1,0,0,0,0,61,0,0,0,8,3,1,2,10,0,0,0,0,1,0,0,0,0,5,14,0,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0
src/llvm-gc-invariant-verifier.cpp,runtime,7061,202,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20,0,1,0,0,1,6,1,4,0,0,0,0,0,0,23,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
src/llvm-julia-licm.cpp,runtime,17725,398,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,11,0,0,0,0,4,9,0,11,0,0,0,0,0,0,29,0,0,0,70,3,0,26,7,0,0,0,0,0,0,0,0,0,5,11,0,0,14,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
src/llvm-julia-passes.inc,optimizer,992,28,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/llvm-late-gc-lowering.cpp,codegen,116466,2597,2,10,0,7,1,16,14,0,0,0,2,0,0,0,0,1,0,2,2,0,73,0,6,0,2,4,25,0,0,17,32,5,21,5,0,0,0,0,0,26,0,1,0,15,28,5,142,56,0,0,0,0,0,0,0,0,0,9,66,0,0,8,0,0,0,14,0,62,0,0,32,0,0,0,0,0,0,0,0,0,7,2,0,0,28,0,2,0,0,0,0,0,0,4,60,0,0,0
src/llvm-multiversioning.cpp,runtime,46490,1236,0,1,0,8,0,0,24,0,0,0,0,0,0,0,0,0,0,2,1,0,69,0,0,0,3,0,34,0,0,4,97,7,0,5,0,3,0,0,0,43,0,0,0,1,1,0,47,25,0,0,0,0,0,0,0,0,0,34,5,0,0,0,1,0,0,0,0,6,0,0,96,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,5,0,0,0,0,0,67,20,0,0
src/llvm-pass-helpers.cpp,runtime,16587,421,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,15,0,0,0,89,15,3,0,0,0,0,0,0,12,0,0,0,0,1,0,15,55,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,9,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,49,0,0,0
src/llvm-pass-helpers.h,runtime,6471,175,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,0,0,0,48,1,7,0,0,0,0,0,0,8,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,20,1,0,0
src/llvm-propagate-addrspaces.cpp,runtime,13540,359,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,23,0,0,0,1,1,0,5,26,0,0,0,0,0,0,0,0,0,14,6,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0
src/llvm-ptls.cpp,runtime,16756,371,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,4,0,1,0,0,5,30,11,0,2,0,0,0,0,0,25,0,0,0,1,6,0,24,32,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,3,16,3,0,0
src/llvm-remove-addrspaces.cpp,runtime,15323,462,0,0,0,2,0,0,16,0,0,0,2,0,0,0,0,2,0,1,0,0,20,0,1,0,0,1,0,0,0,4,37,6,0,2,0,3,0,0,0,15,0,0,0,1,0,0,2,20,0,0,0,0,0,0,20,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,6,0,0
src/llvm-remove-ni.cpp,runtime,980,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
src/llvm-simdloop.cpp,runtime,11881,336,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,21,0,0,0,6,0,0,22,1,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0
src/llvm-version.h,runtime,1568,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/llvmcalltest.cpp,runtime,2052,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,7,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
src/llvm_api.cpp,runtime,4325,143,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,11,0,0,1,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,1,3,0,0,2,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,6,1,0,0
src/macroexpand.scm,other,33102,734,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,4,4,0,0,0,93,1,0,0,0,0,1,1,0,5,0,0,0,2,0,0,3,9,0,0,0,16,0,0,0,0,0,7,0,0,0,1,1,0,0,18,38,0,0,0,0,0,0,0,0,0,110,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,29,0,0,6
src/Makefile,other,53486,952,30,0,0,0,0,7,16,0,1,0,0,0,0,0,0,0,1,138,0,0,0,0,0,0,4,10,2,0,0,3,3,0,4,1,0,0,0,0,0,51,0,5,0,12,2,0,14,19,0,0,2,5,0,0,0,0,0,2,3,0,0,0,7,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,17,1,0,0,0,0,0,0,0,4,24,0,0
src/match.scm,other,9990,248,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,0
src/method.c,other,66393,1544,2,6,0,0,0,29,5,0,0,0,0,0,0,0,0,0,19,1,0,0,1,0,0,0,0,21,12,0,0,1,47,5,0,6,0,0,0,0,0,13,0,0,0,12,17,0,7,68,0,0,1,0,10,0,0,0,0,51,17,0,0,1,0,0,1,25,0,0,0,0,67,0,0,0,0,0,1,0,0,0,0,2,0,0,22,1,2,0,24,2,1,0,0,0,26,0,0,12
src/mk_julia_flisp_boot.scm,other,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
src/module.c,other,108128,2468,1,3,0,0,6,138,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42,0,0,0,28,3,7,0,0,1,13,1,0,5,0,0,1,2,0,169,0,0,0,41,11,0,0,98,0,0,5,0,0,0,0,0,0,327,39,0,0,1,0,0,1,1,0,0,0,0,16,0,0,0,6,0,0,0,0,0,40,0,0,0,48,1,0,0,0,0,0,0,0,0,58,105,0,0
src/mtarraylist.c,other,2621,82,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0
src/null_sysimage.c,other,503,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
src/objcache.cpp,other,27437,858,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,0,7,0,0,0,0,2,0,0,2,0,0,1,0,0,15,0,0,14,0,0,0,0,13,0,40,49,0,0,22,0,0,0,0,0,0,14,2,0,1,0,1,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,0,0,0,0,0,0,0,5,48,4,0,0
src/objcache.h,other,3548,92,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,11,0,1,0,0,0,0,3,7,0,0,4,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,12,3,0,0
src/opaque_closure.c,other,10457,235,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,23,10,0,0,0,0,3,0,0,0
src/options.h,other,5350,170,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,3,1,5,2,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,2,0,0,0,0,0,0,0
src/passes.h,optimizer,6116,157,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,0,0,0,29,0,0,0,0,0,0,0,0,20,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
src/pipeline.cpp,other,54970,1242,2,1,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,18,1,0,4,0,11,0,4,0,9,0,0,0,75,0,2,12,3,0,0,1,0,94,0,0,0,40,1,0,77,40,0,0,0,0,1,0,0,0,0,66,3,0,0,113,1,1,0,10,0,0,0,0,0,0,0,1,1,0,8,0,0,0,1,0,0,0,1,14,0,0,0,0,0,0,0,0,54,0,0,0
src/precompile.c,other,7860,198,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,15,0,0,0,0,0,5,0,0,0
src/precompile_utils.c,other,2255,46,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
src/processor.cpp,other,31884,924,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,31,0,0,0,3,0,0,3,0,1,0,0,0,25,0,0,0,0,16,0,8,15,0,0,0,0,11,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,1,0,0
src/processor.h,other,12503,296,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,45,0,0,1,0,3,0,0,0,22,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,58,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0
src/rtutils.c,other,67898,1838,5,5,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,40,5,0,0,0,25,3,3,12,0,0,1,2,0,28,0,0,1,6,30,0,2,59,0,0,4,0,6,0,0,0,0,40,17,0,0,1,7,0,0,17,0,0,0,17,45,0,0,0,0,0,17,0,0,0,16,2,0,0,17,1,1,0,24,0,0,0,8,3,54,0,0,0
src/runtime_ccall.c,runtime,15744,461,9,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,3,0,0,0,1,5,0,0,1,0,0,0,0,0,13,0,0,0,0,8,0,0,19,0,0,11,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,8,3,0,0,1,1,0,0,0,0,22,1,0,0
src/runtime_intrinsics.c,runtime,70824,1799,8,0,0,0,0,73,2,0,0,0,0,0,0,8,0,0,20,0,0,0,0,0,0,0,3,1,0,0,0,0,34,0,0,1,0,0,0,0,0,17,0,1,0,1,37,0,11,3,0,0,0,7,0,0,0,0,0,0,2,0,0,1,0,0,0,13,0,0,0,121,156,0,0,0,0,0,5,0,0,0,0,0,0,0,17,1,0,0,4,0,0,0,0,0,88,0,0,3
src/safepoint.c,other,20706,456,1,1,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,31,0,0,0,0,0,0,20,0,0,0,2,4,0,0,13,0,0,45,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,16,68,1,0,0,0,0,0,0,3,5,2,0,0
src/scheduler.c,other,29243,696,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,7,1,0,4,13,0,0,17,0,1,0,0,0,1,4,16,0,0,1,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,2,0,0,0,93,133,0,10,0,0,0,0,0,2,19,0,0,1
src/serialize.h,other,1600,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
src/signal-handling.c,other,40783,1071,1,10,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,3,0,0,0,3,0,4,0,0,0,1,0,0,18,0,0,0,3,5,1,0,38,0,1,35,0,12,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,4,35,0,6,0,0,0,2,0,0,0,9,0,0,0,95,114,2,3,0,0,0,0,0,5,39,1,0,3
src/signals-mach.c,other,48802,1169,4,10,0,0,0,39,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,81,12,0,0,0,5,0,2,0,0,0,2,0,0,29,0,1,1,2,24,0,1,64,0,0,14,1,3,0,0,0,0,0,47,0,0,0,0,0,0,4,0,0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,49,350,3,14,0,0,0,0,0,3,37,5,0,0
src/signals-unix.c,other,70349,1754,3,10,0,0,0,62,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,10,2,0,0,0,10,0,2,1,0,0,1,0,0,34,0,1,0,7,27,0,0,74,0,0,26,1,5,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1,33,0,1,0,0,0,0,0,0,0,32,0,0,0,58,180,2,3,0,0,0,0,0,1,73,10,0,1
src/signals-win.c,other,42242,965,18,5,0,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,137,1,0,0,0,7,0,1,0,0,0,9,1,0,8,0,1,0,7,18,0,0,62,0,0,26,0,5,0,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,1,5,0,0,0,0,0,0,0,0,0,31,0,0,0,42,127,3,3,0,0,0,0,0,3,31,2,0,0
src/simplevector.c,other,3724,122,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,1,0,0,0
src/smallintset.c,other,9445,274,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,23,0,0,0,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
src/stackwalk.c,other,68548,1751,5,2,0,0,0,32,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,8,2,0,0,1,34,0,1,0,0,0,0,0,0,26,0,0,0,4,29,0,1,60,0,0,15,3,13,0,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,3,39,0,1,0,0,0,1,0,0,0,23,0,0,0,79,41,0,0,0,0,0,0,0,0,53,1,0,0
src/staticdata.c,other,218304,4802,2,26,0,0,1,137,0,0,0,0,0,0,0,0,0,0,4,5,0,0,7,0,25,1,7,18,97,0,0,5,54,0,9,66,1,1,11,4,0,91,0,0,2,5,269,0,3,208,0,0,3,0,59,0,0,0,0,149,89,0,0,1,1,0,7,8,0,0,0,2,271,0,0,1,4,0,0,0,0,0,139,2,0,0,27,5,0,0,3,0,0,0,2,0,159,7,0,2
src/staticdata_utils.c,other,44998,1097,5,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,2,7,20,0,0,2,2,1,0,0,0,0,6,0,0,15,0,0,0,0,21,0,0,38,0,0,16,1,6,0,0,0,0,59,6,0,0,1,1,0,5,2,0,0,0,6,105,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,16,0,0,0,6,0,57,1,0,0
src/subtype.c,types,295609,7415,1,4,0,0,1,2,0,0,0,0,0,0,2,0,53,13,0,0,0,0,1,0,4,0,145,5,6,0,0,1,0,4,12,2,31,0,6,0,0,60,0,0,0,3,28,0,21,366,0,0,0,0,5,0,1,0,0,0,30,0,0,0,0,0,0,54,3,0,0,2,76,0,0,0,0,0,31,0,1,0,45,422,0,0,12,0,0,0,197,6,0,0,168,0,248,0,0,0
src/symbol.c,other,5323,170,1,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,10,0,0,4,0,2,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,14,0,0,0
src/sys.c,other,32677,1072,1,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,4,0,0,0,3,0,1,0,0,0,0,1,0,34,0,1,8,0,26,0,4,43,0,0,13,0,9,0,0,0,0,13,1,0,0,2,0,0,0,0,0,0,0,14,61,0,22,0,0,0,0,0,0,0,23,0,0,0,1,12,0,0,0,0,0,0,0,0,30,0,0,0
src/task.c,other,87593,2227,5,13,0,0,0,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,2,38,10,0,0,1,29,1,6,0,1,2,1,0,0,58,0,2,0,16,13,0,0,111,0,0,2,13,7,0,0,0,0,2,91,0,0,0,1,0,0,7,0,0,0,3,51,0,57,0,1,0,7,0,0,0,6,0,0,0,338,46,3,0,0,0,0,0,0,5,61,2,0,2
src/threading.c,other,41748,1203,1,5,0,0,0,57,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,15,4,17,0,0,1,2,0,12,0,0,0,2,0,0,34,0,2,1,3,20,0,0,40,0,0,93,0,8,0,0,0,0,1,29,0,0,0,0,0,1,0,0,0,0,0,32,0,10,0,0,0,0,0,0,0,4,0,0,0,64,288,0,0,0,0,0,0,0,6,51,0,0,0
