language,construct_id,construct,uast_structures,node_evidence,field_evidence,child_evidence,exact_producer_class,current_status
nim,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
nim,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
nim,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
nim,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
nim,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
nim,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
nim,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
nim,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
nim,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
nim,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
nim,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
nim,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
nim,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
nim,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
nim,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
nim,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
nim,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
nim,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
nim,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
nim,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
nim,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
nim,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
nim,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
nim,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
nim,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
nim,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
nim,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
nim,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
nim,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
nim,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
python,C001,ModuleNamespace,ModuleDecl,0,0,0,producer_001,MISSING_STRUCTURED_PARSER_DATA
python,C002,ImportUse,ImportDecl,0,0,0,producer_002,MISSING_STRUCTURED_PARSER_DATA
python,C003,VariableDeclaration,VariableDecl;VariableDeclGroup,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
python,C004,ConstantDeclaration,ConstantDecl,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
python,C005,Assignment,AssignStmt,0,0,0,producer_004,MISSING_STRUCTURED_PARSER_DATA
python,C006,FunctionDeclaration,FunctionDecl;FunctionType,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
python,C007,MethodDeclaration,MethodDecl,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
python,C008,Parameter,ParameterDecl,0,0,0,producer_006,MISSING_STRUCTURED_PARSER_DATA
python,C009,ClosureLambda,ClosureExpr;CaptureRelation,0,0,0,producer_007,MISSING_STRUCTURED_PARSER_DATA
python,C010,Call,CallExpr;DispatchResolution,0,0,0,producer_008,MISSING_STRUCTURED_PARSER_DATA
python,C011,MemberAccess,MemberAccessExpr,0,0,0,producer_009,MISSING_STRUCTURED_PARSER_DATA
python,C012,Index,IndexExpr;MapIndexExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
python,C013,Slice,SliceExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
python,C014,Literal,LiteralExpr;NilLiteral,0,0,0,producer_011,MISSING_STRUCTURED_PARSER_DATA
python,C015,Tuple,TupleExpr;TupleType;TupleResult,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
python,C016,AggregateCollection,AggregateExpr,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
python,C017,Comprehension,ComprehensionExpr;ForEachStmt,0,0,0,producer_013,MISSING_STRUCTURED_PARSER_DATA
python,C018,IfConditional,IfStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
python,C019,SwitchMatchWhen,SwitchMatchStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
python,C020,PatternDestructuring,BindingPattern,0,0,0,producer_015,MISSING_STRUCTURED_PARSER_DATA
python,C021,ForLoop,LoopStmt;ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
python,C022,ForeachEnhancedFor,ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
python,C023,WhileLoop,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
python,C024,DoRepeatWhile,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
python,C025,Break,BreakStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
python,C026,Continue,ContinueStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
python,C027,Return,ReturnStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
python,C028,Yield,YieldExpr,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
python,C029,Try,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
python,C030,CatchExcept,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
python,C031,Finally,DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
python,C032,ThrowRaisePanic,RaisePanicStmt;PanicRecover,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
python,C033,DeferCleanup,DeferStmt;DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
python,C034,Async,ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
python,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
python,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
python,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
python,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
python,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
python,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
python,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
python,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
python,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
python,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
python,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
python,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
python,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
python,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
python,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
python,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
python,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
python,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
python,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
python,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
python,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
python,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
python,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
python,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
python,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
python,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
python,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
python,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
python,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
python,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
r,C001,ModuleNamespace,ModuleDecl,0,0,0,producer_001,MISSING_STRUCTURED_PARSER_DATA
r,C002,ImportUse,ImportDecl,0,0,0,producer_002,MISSING_STRUCTURED_PARSER_DATA
r,C003,VariableDeclaration,VariableDecl;VariableDeclGroup,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
r,C004,ConstantDeclaration,ConstantDecl,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
r,C005,Assignment,AssignStmt,0,0,0,producer_004,MISSING_STRUCTURED_PARSER_DATA
r,C006,FunctionDeclaration,FunctionDecl;FunctionType,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
r,C007,MethodDeclaration,MethodDecl,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
r,C008,Parameter,ParameterDecl,0,0,0,producer_006,MISSING_STRUCTURED_PARSER_DATA
r,C009,ClosureLambda,ClosureExpr;CaptureRelation,0,0,0,producer_007,MISSING_STRUCTURED_PARSER_DATA
r,C010,Call,CallExpr;DispatchResolution,0,0,0,producer_008,MISSING_STRUCTURED_PARSER_DATA
r,C011,MemberAccess,MemberAccessExpr,0,0,0,producer_009,MISSING_STRUCTURED_PARSER_DATA
r,C012,Index,IndexExpr;MapIndexExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
r,C013,Slice,SliceExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
r,C014,Literal,LiteralExpr;NilLiteral,0,0,0,producer_011,MISSING_STRUCTURED_PARSER_DATA
r,C015,Tuple,TupleExpr;TupleType;TupleResult,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
r,C016,AggregateCollection,AggregateExpr,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
r,C017,Comprehension,ComprehensionExpr;ForEachStmt,0,0,0,producer_013,MISSING_STRUCTURED_PARSER_DATA
r,C018,IfConditional,IfStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
r,C019,SwitchMatchWhen,SwitchMatchStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
r,C020,PatternDestructuring,BindingPattern,0,0,0,producer_015,MISSING_STRUCTURED_PARSER_DATA
r,C021,ForLoop,LoopStmt;ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
r,C022,ForeachEnhancedFor,ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
r,C023,WhileLoop,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
r,C024,DoRepeatWhile,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
r,C025,Break,BreakStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
r,C026,Continue,ContinueStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
r,C027,Return,ReturnStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
r,C028,Yield,YieldExpr,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
r,C029,Try,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
r,C030,CatchExcept,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
r,C031,Finally,DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
r,C032,ThrowRaisePanic,RaisePanicStmt;PanicRecover,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
r,C033,DeferCleanup,DeferStmt;DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
r,C034,Async,ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
r,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
r,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
r,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
r,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
r,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
r,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
r,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
r,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
r,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
r,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
r,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
r,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
r,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
r,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
r,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
r,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
r,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
r,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
r,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
r,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
r,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
r,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
r,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
r,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
r,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
r,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
r,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
r,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
r,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
r,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
rust,C001,ModuleNamespace,ModuleDecl,0,0,0,producer_001,MISSING_STRUCTURED_PARSER_DATA
rust,C002,ImportUse,ImportDecl,0,0,0,producer_002,MISSING_STRUCTURED_PARSER_DATA
rust,C003,VariableDeclaration,VariableDecl;VariableDeclGroup,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
rust,C004,ConstantDeclaration,ConstantDecl,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
rust,C005,Assignment,AssignStmt,0,0,0,producer_004,MISSING_STRUCTURED_PARSER_DATA
rust,C006,FunctionDeclaration,FunctionDecl;FunctionType,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
rust,C007,MethodDeclaration,MethodDecl,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
rust,C008,Parameter,ParameterDecl,0,0,0,producer_006,MISSING_STRUCTURED_PARSER_DATA
rust,C009,ClosureLambda,ClosureExpr;CaptureRelation,0,0,0,producer_007,MISSING_STRUCTURED_PARSER_DATA
rust,C010,Call,CallExpr;DispatchResolution,0,0,0,producer_008,MISSING_STRUCTURED_PARSER_DATA
rust,C011,MemberAccess,MemberAccessExpr,0,0,0,producer_009,MISSING_STRUCTURED_PARSER_DATA
rust,C012,Index,IndexExpr;MapIndexExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
rust,C013,Slice,SliceExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
rust,C014,Literal,LiteralExpr;NilLiteral,0,0,0,producer_011,MISSING_STRUCTURED_PARSER_DATA
rust,C015,Tuple,TupleExpr;TupleType;TupleResult,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
rust,C016,AggregateCollection,AggregateExpr,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
rust,C017,Comprehension,ComprehensionExpr;ForEachStmt,0,0,0,producer_013,MISSING_STRUCTURED_PARSER_DATA
rust,C018,IfConditional,IfStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
rust,C019,SwitchMatchWhen,SwitchMatchStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
rust,C020,PatternDestructuring,BindingPattern,0,0,0,producer_015,MISSING_STRUCTURED_PARSER_DATA
rust,C021,ForLoop,LoopStmt;ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
rust,C022,ForeachEnhancedFor,ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
rust,C023,WhileLoop,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
rust,C024,DoRepeatWhile,LoopStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
rust,C025,Break,BreakStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
rust,C026,Continue,ContinueStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
rust,C027,Return,ReturnStmt,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
rust,C028,Yield,YieldExpr,0,0,0,producer_017,MISSING_STRUCTURED_PARSER_DATA
rust,C029,Try,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
rust,C030,CatchExcept,TryStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
rust,C031,Finally,DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
rust,C032,ThrowRaisePanic,RaisePanicStmt;PanicRecover,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
rust,C033,DeferCleanup,DeferStmt;DeferCleanupStmt,0,0,0,producer_018,MISSING_STRUCTURED_PARSER_DATA
rust,C034,Async,ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
rust,C035,Await,AwaitExpr,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
rust,C036,SpawnTask,SpawnStmt;ConcurrencyOp,0,0,0,producer_019,MISSING_STRUCTURED_PARSER_DATA
rust,C037,Class,NominalTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
rust,C038,StructRecord,RecordTypeDecl,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
rust,C039,InterfaceTraitProtocol,InterfaceTypeDecl;InterfaceType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
rust,C040,EnumVariant,VariantTypeDecl;UnionVariantType,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
rust,C041,TypeAlias,NominalTypeDecl;TypeRelation,0,0,0,producer_020,MISSING_STRUCTURED_PARSER_DATA
rust,C042,GenericParameter,GenericParam;GenericParamDecl,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
rust,C043,GenericInstantiation,Instantiation,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
rust,C044,TypeConstraint,TypeConstraint;TypeSet,0,0,0,producer_021,MISSING_STRUCTURED_PARSER_DATA
rust,C045,PointerReference,PointerType;ReferenceType;AddressOf;Deref,0,0,0,producer_022,MISSING_STRUCTURED_PARSER_DATA
rust,C046,ArraySliceType,ArraySliceType;SliceType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
rust,C047,MapDictionaryType,MapType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
rust,C048,OptionalNullable,OptionalType,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
rust,C049,CastConversion,ConvertExpr,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
rust,C050,TypeAssertTest,TypeAssertExpr;TypeSwitchStmt,0,0,0,producer_023,MISSING_STRUCTURED_PARSER_DATA
rust,C051,AnnotationAttribute,Annotation,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
rust,C052,VisibilityModifier,Visibility,0,0,0,producer_024,MISSING_STRUCTURED_PARSER_DATA
rust,C053,MacroPreprocessor,MacroCompileTime;CompileTimeEval,0,0,0,producer_025,MISSING_STRUCTURED_PARSER_DATA
rust,C054,Unsafe,UnsafeIntrinsic;SafetyRegion,0,0,0,producer_026,MISSING_STRUCTURED_PARSER_DATA
rust,C055,ForeignFFI,ForeignDeclCall;ABIContract,0,0,0,producer_027,MISSING_STRUCTURED_PARSER_DATA
rust,C056,Range,OperationExpr,0,0,0,producer_028,MISSING_STRUCTURED_PARSER_DATA
rust,C057,ChannelSendReceive,ChannelType;SendStmt;ReceiveExpr,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
rust,C058,Select,SelectStmt,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
rust,C059,SynchronizationAtomic,AtomicOp;SynchronizationOp,0,0,0,producer_029,MISSING_STRUCTURED_PARSER_DATA
rust,C060,OperatorExpression,OperationExpr,0,0,0,producer_030,MISSING_STRUCTURED_PARSER_DATA
rust,C061,ConditionalTernary,IfStmt;OperationExpr,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
rust,C062,GotoLabel,GotoLabelStmt,0,0,0,producer_031,MISSING_STRUCTURED_PARSER_DATA
rust,C063,Interpolation,AggregateExpr;OperationExpr,0,0,0,producer_032,MISSING_STRUCTURED_PARSER_DATA
rust,C064,OwnershipLifetime,OwnershipSemantics;LifetimeRegion,0,0,0,producer_033,MISSING_STRUCTURED_PARSER_DATA
swift,C001,ModuleNamespace,ModuleDecl,0,0,0,producer_001,MISSING_STRUCTURED_PARSER_DATA
swift,C002,ImportUse,ImportDecl,0,0,0,producer_002,MISSING_STRUCTURED_PARSER_DATA
swift,C003,VariableDeclaration,VariableDecl;VariableDeclGroup,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
swift,C004,ConstantDeclaration,ConstantDecl,0,0,0,producer_003,MISSING_STRUCTURED_PARSER_DATA
swift,C005,Assignment,AssignStmt,0,0,0,producer_004,MISSING_STRUCTURED_PARSER_DATA
swift,C006,FunctionDeclaration,FunctionDecl;FunctionType,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
swift,C007,MethodDeclaration,MethodDecl,0,0,0,producer_005,MISSING_STRUCTURED_PARSER_DATA
swift,C008,Parameter,ParameterDecl,0,0,0,producer_006,MISSING_STRUCTURED_PARSER_DATA
swift,C009,ClosureLambda,ClosureExpr;CaptureRelation,0,0,0,producer_007,MISSING_STRUCTURED_PARSER_DATA
swift,C010,Call,CallExpr;DispatchResolution,0,0,0,producer_008,MISSING_STRUCTURED_PARSER_DATA
swift,C011,MemberAccess,MemberAccessExpr,0,0,0,producer_009,MISSING_STRUCTURED_PARSER_DATA
swift,C012,Index,IndexExpr;MapIndexExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
swift,C013,Slice,SliceExpr,0,0,0,producer_010,MISSING_STRUCTURED_PARSER_DATA
swift,C014,Literal,LiteralExpr;NilLiteral,0,0,0,producer_011,MISSING_STRUCTURED_PARSER_DATA
swift,C015,Tuple,TupleExpr;TupleType;TupleResult,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
swift,C016,AggregateCollection,AggregateExpr,0,0,0,producer_012,MISSING_STRUCTURED_PARSER_DATA
swift,C017,Comprehension,ComprehensionExpr;ForEachStmt,0,0,0,producer_013,MISSING_STRUCTURED_PARSER_DATA
swift,C018,IfConditional,IfStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
swift,C019,SwitchMatchWhen,SwitchMatchStmt,0,0,0,producer_014,MISSING_STRUCTURED_PARSER_DATA
swift,C020,PatternDestructuring,BindingPattern,0,0,0,producer_015,MISSING_STRUCTURED_PARSER_DATA
swift,C021,ForLoop,LoopStmt;ForEachStmt,0,0,0,producer_016,MISSING_STRUCTURED_PARSER_DATA
