language,repository,node_type,field,required,multiple,child_type,child_named
swift,alex-pinkus/tree-sitter-swift,assignment,operator,True,False,-=,False
swift,alex-pinkus/tree-sitter-swift,assignment,operator,True,False,/=,False
swift,alex-pinkus/tree-sitter-swift,assignment,operator,True,False,=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,>,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,assignment,result,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,assignment,target,True,False,directly_assignable_expression,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,type_modifiers,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,default_value,False,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,type_modifiers,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,must_inherit,False,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,suppressed_constraint,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,tuple_type,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,type_identifier,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,type_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,type_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,associatedtype_declaration,name,True,True,user_type,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,!=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,!==,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,%,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,%=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,&,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,*,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,*=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,+,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,++,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,+=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,-,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,--,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,-=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,/,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,/=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,<,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,<<,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,<=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,==,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,===,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,>,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,>=,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,>>,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,?,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,^,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,bang,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,|,False
swift,alex-pinkus/tree-sitter-swift,await_expression,expr,False,True,~,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,>,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,|,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,lhs,True,True,~,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,op,True,False,&,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,op,True,False,<<,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,op,True,False,>>,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,op,True,False,^,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,op,True,False,|,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,bitwise_operation,rhs,True,True,>,False
