language,repository,node_type,named,has_fields,has_children,has_subtypes,payload_json
kotlin,fwcd/tree-sitter-kotlin,directly_assignable_expression,True,False,True,False,"{""type"":""directly_assignable_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""anonymous_function"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_suffix"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""navigation_suffix"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,disjunction_expression,True,False,True,False,"{""type"":""disjunction_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,do_while_statement,True,False,True,False,"{""type"":""do_while_statement"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""control_structure_body"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,elvis_expression,True,False,True,False,"{""type"":""elvis_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,enum_class_body,True,False,True,False,"{""type"":""enum_class_body"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""anonymous_initializer"",""named"":true},{""type"":""class_declaration"",""named"":true},{""type"":""companion_object"",""named"":true},{""type"":""destructuring_declaration"",""named"":true},{""type"":""enum_entry"",""named"":true},{""type"":""function_declaration"",""named"":true},{""type"":""getter"",""named"":true},{""type"":""object_declaration"",""named"":true},{""type"":""property_declaration"",""named"":true},{""type"":""secondary_constructor"",""named"":true},{""type"":""setter"",""named"":true},{""type"":""type_alias"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,enum_entry,True,False,True,False,"{""type"":""enum_entry"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""class_body"",""named"":true},{""type"":""modifiers"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""value_arguments"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,equality_expression,True,False,True,False,"{""type"":""equality_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,explicit_delegation,True,False,True,False,"{""type"":""explicit_delegation"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""user_type"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,file_annotation,True,False,True,False,"{""type"":""file_annotation"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""constructor_invocation"",""named"":true},{""type"":""user_type"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,finally_block,True,False,True,False,"{""type"":""finally_block"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""statements"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,for_statement,True,False,True,False,"{""type"":""for_statement"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""annotation"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""control_structure_body"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multi_variable_declaration"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""variable_declaration"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,function_body,True,False,True,False,"{""type"":""function_body"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""statements"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,function_declaration,True,True,True,False,"{""type"":""function_declaration"",""named"":true,""fields"":{""receiver"":{""multiple"":false,""required"":false,""types"":[{""type"":""receiver_type"",""named"":true}]}},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""function_body"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""function_value_parameters"",""named"":true},{""type"":""modifiers"",""named"":true},{""type"":""not_nullable_type"",""named"":true},{""type"":""nullable_type"",""named"":true},{""type"":""parenthesized_type"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""type_constraints"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""type_parameters"",""named"":true},{""type"":""user_type"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,function_modifier,True,False,False,False,"{""type"":""function_modifier"",""named"":true,""fields"":{}}"
kotlin,fwcd/tree-sitter-kotlin,function_type,True,True,True,False,"{""type"":""function_type"",""named"":true,""fields"":{""receiver"":{""multiple"":false,""required"":false,""types"":[{""type"":""receiver_type"",""named"":true}]}},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""function_type"",""named"":true},{""type"":""function_type_parameters"",""named"":true},{""type"":""not_nullable_type"",""named"":true},{""type"":""nullable_type"",""named"":true},{""type"":""parenthesized_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""user_type"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,function_type_parameters,True,False,True,False,"{""type"":""function_type_parameters"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""function_type"",""named"":true},{""type"":""not_nullable_type"",""named"":true},{""type"":""nullable_type"",""named"":true},{""type"":""parameter"",""named"":true},{""type"":""parenthesized_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""user_type"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,function_value_parameters,True,False,True,False,"{""type"":""function_value_parameters"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parameter"",""named"":true},{""type"":""parameter_modifiers"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,getter,True,False,True,False,"{""type"":""getter"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""function_body"",""named"":true},{""type"":""function_type"",""named"":true},{""type"":""modifiers"",""named"":true},{""type"":""not_nullable_type"",""named"":true},{""type"":""nullable_type"",""named"":true},{""type"":""parenthesized_type"",""named"":true},{""type"":""type_modifiers"",""named"":true},{""type"":""user_type"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,guard_condition,True,False,True,False,"{""type"":""guard_condition"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,identifier,True,False,True,False,"{""type"":""identifier"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""simple_identifier"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,if_expression,True,True,False,False,"{""type"":""if_expression"",""named"":true,""fields"":{""alternative"":{""multiple"":false,""required"":false,""types"":[{""type"":""control_structure_body"",""named"":true}]},""condition"":{""multiple"":false,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]},""consequence"":{""multiple"":false,""required"":false,""types"":[{""type"":""control_structure_body"",""named"":true}]}}}"
kotlin,fwcd/tree-sitter-kotlin,import_alias,True,False,True,False,"{""type"":""import_alias"",""named"":true,""fields"":{},""children"":{""multiple"":false,""required"":true,""types"":[{""type"":""type_identifier"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,import_header,True,False,True,False,"{""type"":""import_header"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""identifier"",""named"":true},{""type"":""import_alias"",""named"":true},{""type"":""wildcard_import"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,import_list,True,False,True,False,"{""type"":""import_list"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""import_header"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,indexing_expression,True,False,True,False,"{""type"":""indexing_expression"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":true,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""indexing_suffix"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
kotlin,fwcd/tree-sitter-kotlin,indexing_suffix,True,False,True,False,"{""type"":""indexing_suffix"",""named"":true,""fields"":{},""children"":{""multiple"":true,""required"":false,""types"":[{""type"":""additive_expression"",""named"":true},{""type"":""anonymous_function"",""named"":true},{""type"":""as_expression"",""named"":true},{""type"":""bin_literal"",""named"":true},{""type"":""boolean_literal"",""named"":true},{""type"":""call_expression"",""named"":true},{""type"":""callable_reference"",""named"":true},{""type"":""character_literal"",""named"":true},{""type"":""check_expression"",""named"":true},{""type"":""collection_literal"",""named"":true},{""type"":""comparison_expression"",""named"":true},{""type"":""conjunction_expression"",""named"":true},{""type"":""disjunction_expression"",""named"":true},{""type"":""elvis_expression"",""named"":true},{""type"":""equality_expression"",""named"":true},{""type"":""hex_literal"",""named"":true},{""type"":""if_expression"",""named"":true},{""type"":""indexing_expression"",""named"":true},{""type"":""infix_expression"",""named"":true},{""type"":""integer_literal"",""named"":true},{""type"":""jump_expression"",""named"":true},{""type"":""lambda_literal"",""named"":true},{""type"":""long_literal"",""named"":true},{""type"":""multiplicative_expression"",""named"":true},{""type"":""navigation_expression"",""named"":true},{""type"":""null_literal"",""named"":true},{""type"":""object_literal"",""named"":true},{""type"":""parenthesized_expression"",""named"":true},{""type"":""postfix_expression"",""named"":true},{""type"":""prefix_expression"",""named"":true},{""type"":""range_expression"",""named"":true},{""type"":""real_literal"",""named"":true},{""type"":""simple_identifier"",""named"":true},{""type"":""spread_expression"",""named"":true},{""type"":""string_literal"",""named"":true},{""type"":""super_expression"",""named"":true},{""type"":""this_expression"",""named"":true},{""type"":""try_expression"",""named"":true},{""type"":""unsigned_literal"",""named"":true},{""type"":""when_expression"",""named"":true}]}}"
