source_id,language,ecosystem,source_feature_id,observed,occurrences,file_count
cran:FDRsampsize@1.0,r,cran,GEN::function,1,18,1
cran:FDRsampsize@1.0,r,cran,GEN::member_access,1,29,1
cran:FDRsampsize@1.0,r,cran,GEN::return,1,19,1
cran:FDRsampsize@1.0,r,cran,GEN::while,1,1,1
cran:FITclust@1.0.0,r,cran,GEN::if,1,38,4
cran:FITclust@1.0.0,r,cran,GEN::member_access,1,99,4
cran:FITclust@1.0.0,r,cran,R::r.dollar_member_partial_match,1,99,4
cran:FITclust@1.0.0,r,cran,R::r.double_bracket_index,1,11,2
cran:FITclust@1.0.0,r,cran,GEN::assignment,1,413,5
cran:FITclust@1.0.0,r,cran,GEN::function,1,24,4
cran:FITclust@1.0.0,r,cran,R::r.na_value,1,9,1
cran:FITclust@1.0.0,r,cran,R::r.namespace_package,1,4,2
cran:FITclust@1.0.0,r,cran,R::r.nan_inf_semantics,1,5,2
cran:FITclust@1.0.0,r,cran,R::r.rng_state,1,3,1
cran:FITclust@1.0.0,r,cran,GEN::for,1,17,3
cran:FITclust@1.0.0,r,cran,R::r.condition_system,1,10,2
cran:FLORAL@0.7.0,r,cran,R::r.na_value,1,47,11
cran:FLORAL@0.7.0,r,cran,R::r.nan_inf_semantics,1,14,7
cran:FLORAL@0.7.0,r,cran,R::r.rng_state,1,4,3
cran:FLORAL@0.7.0,r,cran,GEN::for,1,70,10
cran:FLORAL@0.7.0,r,cran,GEN::return,1,19,11
cran:FLORAL@0.7.0,r,cran,R::r.double_bracket_index,1,25,8
cran:FLORAL@0.7.0,r,cran,GEN::member_access,1,725,15
cran:FLORAL@0.7.0,r,cran,R::r.dollar_member_partial_match,1,725,15
cran:FLORAL@0.7.0,r,cran,R::r.ffi_C_Call_External,1,11,1
cran:FLORAL@0.7.0,r,cran,GEN::assignment,1,2342,19
cran:FLORAL@0.7.0,r,cran,GEN::function,1,135,13
cran:FLORAL@0.7.0,r,cran,GEN::if,1,465,12
cran:FLORAL@0.7.0,r,cran,R::r.condition_system,1,26,8
cran:FLORAL@0.7.0,r,cran,R::r.namespace_package,1,43,17
cran:FMP@1.4,r,cran,R::r.nan_inf_semantics,1,10,2
cran:FMP@1.4,r,cran,GEN::assignment,1,377,10
cran:FMP@1.4,r,cran,GEN::for,1,6,4
cran:FMP@1.4,r,cran,GEN::function,1,20,10
cran:FMP@1.4,r,cran,GEN::if,1,39,9
cran:FMP@1.4,r,cran,GEN::return,1,12,2
cran:FMP@1.4,r,cran,R::r.condition_system,1,10,6
cran:FMP@1.4,r,cran,R::r.dollar_member_partial_match,1,20,5
cran:FMP@1.4,r,cran,GEN::member_access,1,20,5
cran:FMP@1.4,r,cran,R::r.rng_state,1,2,2
cran:FMsmsnReg@1.0,r,cran,GEN::return,1,13,4
cran:FMsmsnReg@1.0,r,cran,GEN::while,1,4,1
cran:FMsmsnReg@1.0,r,cran,R::r.dollar_member_partial_match,1,53,4
cran:FMsmsnReg@1.0,r,cran,R::r.double_bracket_index,1,23,2
cran:FMsmsnReg@1.0,r,cran,R::r.na_value,1,8,1
cran:FMsmsnReg@1.0,r,cran,R::r.quote_substitute_eval,1,18,1
cran:FMsmsnReg@1.0,r,cran,GEN::for,1,113,4
cran:FMsmsnReg@1.0,r,cran,GEN::function,1,25,4
cran:FMsmsnReg@1.0,r,cran,GEN::member_access,1,53,4
cran:FMsmsnReg@1.0,r,cran,R::r.condition_system,1,11,3
cran:FMsmsnReg@1.0,r,cran,GEN::assignment,1,955,4
cran:FMsmsnReg@1.0,r,cran,GEN::if,1,73,3
cran:FPLdata@0.1.0,r,cran,GEN::assignment,1,1,1
cran:FPLdata@0.1.0,r,cran,GEN::function,1,1,1
cran:FPLdata@0.1.0,r,cran,R::r.namespace_package,1,1,1
cran:FRCC@1.1.0,r,cran,GEN::assignment,1,123,2
cran:FRCC@1.1.0,r,cran,GEN::function,1,7,2
cran:FRCC@1.1.0,r,cran,GEN::if,1,12,2
cran:FRCC@1.1.0,r,cran,GEN::return,1,2,1
cran:FRCC@1.1.0,r,cran,R::r.condition_system,1,2,2
cran:FRCC@1.1.0,r,cran,R::r.dollar_member_partial_match,1,45,2
cran:FRCC@1.1.0,r,cran,R::r.namespace_package,1,22,2
cran:FRCC@1.1.0,r,cran,GEN::for,1,12,2
cran:FRCC@1.1.0,r,cran,GEN::member_access,1,45,2
cran:FRESA.CAD@3.4.8,r,cran,GEN::closure_lambda,1,6,3
cran:FRESA.CAD@3.4.8,r,cran,GEN::for,1,237,53
cran:FRESA.CAD@3.4.8,r,cran,R::r.ffi_C_Call_External,1,31,16
cran:FRESA.CAD@3.4.8,r,cran,R::r.rng_state,1,2,2
cran:FRESA.CAD@3.4.8,r,cran,R::r.nan_inf_semantics,1,5,3
cran:FRESA.CAD@3.4.8,r,cran,GEN::function,1,160,65
cran:FRESA.CAD@3.4.8,r,cran,R::r.condition_system,1,57,24
cran:FRESA.CAD@3.4.8,r,cran,R::r.dots_ellipsis,1,285,29
cran:FRESA.CAD@3.4.8,r,cran,R::r.namespace_package,1,169,28
cran:FRESA.CAD@3.4.8,r,cran,R::r.environment,1,35,12
cran:FRESA.CAD@3.4.8,r,cran,R::r.na_value,1,91,21
cran:FRESA.CAD@3.4.8,r,cran,R::r.quote_substitute_eval,1,18,5
cran:FRESA.CAD@3.4.8,r,cran,GEN::assignment,1,11249,65
cran:FRESA.CAD@3.4.8,r,cran,GEN::member_access,1,2804,59
cran:FRESA.CAD@3.4.8,r,cran,GEN::return,1,168,64
cran:FRESA.CAD@3.4.8,r,cran,R::r.double_bracket_index,1,315,25
cran:FRESA.CAD@3.4.8,r,cran,GEN::if,1,1683,63
cran:FRESA.CAD@3.4.8,r,cran,GEN::while,1,18,17
cran:FRESA.CAD@3.4.8,r,cran,R::r.dollar_member_partial_match,1,2804,59
cran:FWRGB@0.1.0,r,cran,GEN::member_access,1,5,1
cran:FWRGB@0.1.0,r,cran,GEN::return,1,5,2
cran:FWRGB@0.1.0,r,cran,R::r.dollar_member_partial_match,1,5,1
cran:FWRGB@0.1.0,r,cran,GEN::assignment,1,40,2
cran:FWRGB@0.1.0,r,cran,GEN::function,1,2,2
cran:FWRGB@0.1.0,r,cran,GEN::if,1,3,1
cran:FactEff@1.0,r,cran,GEN::assignment,1,342,1
cran:FactEff@1.0,r,cran,GEN::function,1,48,1
cran:FactEff@1.0,r,cran,GEN::if,1,55,1
cran:FactEff@1.0,r,cran,GEN::return,1,17,1
cran:FactEff@1.0,r,cran,R::r.condition_system,1,11,1
cran:FactEff@1.0,r,cran,R::r.na_value,1,2,1
cran:FactEff@1.0,r,cran,R::r.namespace_package,1,25,1
cran:FactEff@1.0,r,cran,GEN::for,1,26,1
cran:FactEff@1.0,r,cran,GEN::member_access,1,41,1
cran:FactEff@1.0,r,cran,R::r.dollar_member_partial_match,1,41,1
cran:FactEff@1.0,r,cran,R::r.dots_ellipsis,1,4,1
cran:FactEff@1.0,r,cran,R::r.double_bracket_index,1,19,1
cran:FamEvent@3.3,r,cran,GEN::assignment,1,3244,92
cran:FamEvent@3.3,r,cran,GEN::for,1,73,26
cran:FamEvent@3.3,r,cran,GEN::member_access,1,456,52
cran:FamEvent@3.3,r,cran,R::r.dots_ellipsis,1,67,20
cran:FamEvent@3.3,r,cran,GEN::while,1,6,6
cran:FamEvent@3.3,r,cran,R::r.nan_inf_semantics,1,18,9
cran:FamEvent@3.3,r,cran,R::r.on_exit_cleanup,1,8,8
cran:FamEvent@3.3,r,cran,GEN::if,1,834,78
cran:FamEvent@3.3,r,cran,GEN::return,1,73,59
cran:FamEvent@3.3,r,cran,R::r.condition_system,1,177,31
cran:FamEvent@3.3,r,cran,R::r.na_value,1,13,9
cran:FamEvent@3.3,r,cran,GEN::function,1,112,91
cran:FamEvent@3.3,r,cran,R::r.dollar_member_partial_match,1,456,52
cran:FamEvent@3.3,r,cran,R::r.double_bracket_index,1,57,16
cran:FastRWeb@1.2-3,r,cran,GEN::function,1,53,13
cran:FastRWeb@1.2-3,r,cran,GEN::return,1,14,3
cran:FastRWeb@1.2-3,r,cran,R::r.double_bracket_index,1,20,4
cran:FastRWeb@1.2-3,r,cran,R::r.namespace_package,1,2,2
cran:FastRWeb@1.2-3,r,cran,R::r.environment,1,2,2
cran:FastRWeb@1.2-3,r,cran,R::r.superassignment,1,4,3
cran:FastRWeb@1.2-3,r,cran,GEN::assignment,1,268,13
cran:FastRWeb@1.2-3,r,cran,GEN::if,1,91,6
cran:FastRWeb@1.2-3,r,cran,GEN::member_access,1,85,6
cran:FastRWeb@1.2-3,r,cran,R::r.dots_ellipsis,1,38,10
cran:FastRWeb@1.2-3,r,cran,GEN::while,1,5,2
cran:FastRWeb@1.2-3,r,cran,R::r.rng_state,1,1,1
cran:FastRWeb@1.2-3,r,cran,R::r.s3_dispatch,1,1,1
cran:FastRWeb@1.2-3,r,cran,GEN::for,1,6,3
cran:FastRWeb@1.2-3,r,cran,R::r.condition_system,1,9,2
cran:FastRWeb@1.2-3,r,cran,R::r.dollar_member_partial_match,1,85,6
cran:FastRWeb@1.2-3,r,cran,R::r.na_value,1,1,1
cran:FatTailsR@2.0.1,r,cran,GEN::if,1,289,14
cran:FatTailsR@2.0.1,r,cran,R::r.dollar_member_partial_match,1,84,11
cran:FatTailsR@2.0.1,r,cran,R::r.double_bracket_index,1,30,2
cran:FatTailsR@2.0.1,r,cran,R::r.namespace_package,1,30,8
cran:FatTailsR@2.0.1,r,cran,GEN::assignment,1,1540,16
cran:FatTailsR@2.0.1,r,cran,GEN::return,1,60,8
cran:FatTailsR@2.0.1,r,cran,R::r.condition_system,1,67,7
cran:FatTailsR@2.0.1,r,cran,R::r.dots_ellipsis,1,1,1
cran:FatTailsR@2.0.1,r,cran,GEN::function,1,226,16
cran:FatTailsR@2.0.1,r,cran,GEN::member_access,1,84,11
cran:FatTailsR@2.0.1,r,cran,R::r.environment,1,1,1
cran:FatTailsR@2.0.1,r,cran,R::r.na_value,1,15,3
cran:FatTailsR@2.0.1,r,cran,R::r.nan_inf_semantics,1,10,4
cran:FatTailsR@2.0.1,r,cran,GEN::for,1,28,10
cran:FeaLect@1.20,r,cran,R::r.double_bracket_index,1,6,2
cran:FeaLect@1.20,r,cran,R::r.na_value,1,1,1
cran:FeaLect@1.20,r,cran,R::r.namespace_package,1,1,1
cran:FeaLect@1.20,r,cran,GEN::assignment,1,227,9
cran:FeaLect@1.20,r,cran,GEN::for,1,3,3
cran:FeaLect@1.20,r,cran,GEN::function,1,8,8
cran:FeaLect@1.20,r,cran,GEN::if,1,41,8
cran:FeaLect@1.20,r,cran,GEN::member_access,1,19,3
cran:FeaLect@1.20,r,cran,GEN::return,1,8,8
cran:FeaLect@1.20,r,cran,R::r.condition_system,1,16,6
cran:FeaLect@1.20,r,cran,R::r.dollar_member_partial_match,1,19,3
cran:FielDHub@1.5.0,r,cran,GEN::for,1,323,47
cran:FielDHub@1.5.0,r,cran,GEN::return,1,527,68
cran:FielDHub@1.5.0,r,cran,R::r.condition_system,1,238,35
cran:FielDHub@1.5.0,r,cran,R::r.dollar_member_partial_match,1,3940,71
cran:FielDHub@1.5.0,r,cran,R::r.namespace_package,1,1206,76
cran:FielDHub@1.5.0,r,cran,GEN::function,1,348,75
cran:FielDHub@1.5.0,r,cran,R::r.dots_ellipsis,1,52,9
cran:FielDHub@1.5.0,r,cran,R::r.double_bracket_index,1,512,47
cran:FielDHub@1.5.0,r,cran,R::r.na_value,1,52,26
cran:FielDHub@1.5.0,r,cran,R::r.rng_state,1,38,33
cran:FielDHub@1.5.0,r,cran,GEN::assignment,1,13757,91
cran:FielDHub@1.5.0,r,cran,GEN::if,1,1656,72
cran:FielDHub@1.5.0,r,cran,GEN::member_access,1,3940,71
cran:FielDHub@1.5.0,r,cran,GEN::while,1,3,3
cran:FlexScan@0.2.2,r,cran,GEN::for,1,1,1
cran:FlexScan@0.2.2,r,cran,GEN::function,1,3,1
cran:FlexScan@0.2.2,r,cran,GEN::if,1,2,1
cran:FlexScan@0.2.2,r,cran,R::r.dollar_member_partial_match,1,14,1
cran:FlexScan@0.2.2,r,cran,GEN::assignment,1,25,1
cran:FlexScan@0.2.2,r,cran,GEN::member_access,1,14,1
cran:FlexScan@0.2.2,r,cran,GEN::return,1,1,1
cran:FlexScan@0.2.2,r,cran,R::r.double_bracket_index,1,2,1
cran:FlexScan@0.2.2,r,cran,R::r.na_value,1,1,1
cran:ForeCA@0.2.8-1,r,cran,R::r.nan_inf_semantics,1,2,1
cran:ForeCA@0.2.8-1,r,cran,R::r.quote_substitute_eval,1,4,4
cran:ForeCA@0.2.8-1,r,cran,GEN::return,1,37,19
cran:ForeCA@0.2.8-1,r,cran,R::r.condition_system,1,36,11
cran:ForeCA@0.2.8-1,r,cran,R::r.dots_ellipsis,1,31,10
cran:ForeCA@0.2.8-1,r,cran,R::r.double_bracket_index,1,14,4
cran:ForeCA@0.2.8-1,r,cran,R::r.na_value,1,15,6
cran:ForeCA@0.2.8-1,r,cran,R::r.namespace_package,1,31,19
cran:ForeCA@0.2.8-1,r,cran,GEN::assignment,1,1397,39
cran:ForeCA@0.2.8-1,r,cran,GEN::function,1,64,25
cran:ForeCA@0.2.8-1,r,cran,GEN::member_access,1,326,29
cran:ForeCA@0.2.8-1,r,cran,R::r.rng_state,1,8,8
cran:ForeCA@0.2.8-1,r,cran,GEN::for,1,31,14
cran:ForeCA@0.2.8-1,r,cran,GEN::if,1,157,23
cran:ForeCA@0.2.8-1,r,cran,R::r.dollar_member_partial_match,1,326,29
cran:FourWayHMM@1.0.0,r,cran,GEN::function,1,19,3
cran:FourWayHMM@1.0.0,r,cran,GEN::while,1,4,1
cran:FourWayHMM@1.0.0,r,cran,R::r.condition_system,1,3,1
cran:FourWayHMM@1.0.0,r,cran,R::r.dots_ellipsis,1,2,1
cran:FourWayHMM@1.0.0,r,cran,GEN::assignment,1,438,3
cran:FourWayHMM@1.0.0,r,cran,GEN::member_access,1,18,2
cran:FourWayHMM@1.0.0,r,cran,GEN::return,1,12,3
cran:FourWayHMM@1.0.0,r,cran,R::r.na_value,1,9,2
cran:FourWayHMM@1.0.0,r,cran,R::r.namespace_package,1,26,2
cran:FourWayHMM@1.0.0,r,cran,GEN::for,1,63,3
cran:FourWayHMM@1.0.0,r,cran,R::r.double_bracket_index,1,34,3
cran:FourWayHMM@1.0.0,r,cran,R::r.dollar_member_partial_match,1,18,2
cran:FourWayHMM@1.0.0,r,cran,R::r.nan_inf_semantics,1,6,1
cran:FourWayHMM@1.0.0,r,cran,GEN::if,1,72,3
cran:FracKrigingR@1.0.0,r,cran,GEN::function,1,11,4
cran:FracKrigingR@1.0.0,r,cran,GEN::if,1,1,1
cran:FracKrigingR@1.0.0,r,cran,R::r.namespace_package,1,1,1
cran:FracKrigingR@1.0.0,r,cran,GEN::while,1,1,1
cran:FracKrigingR@1.0.0,r,cran,R::r.dollar_member_partial_match,1,1,1
cran:FracKrigingR@1.0.0,r,cran,GEN::assignment,1,72,4
cran:FracKrigingR@1.0.0,r,cran,GEN::for,1,8,4
cran:FracKrigingR@1.0.0,r,cran,GEN::member_access,1,1,1
cran:FracKrigingR@1.0.0,r,cran,GEN::return,1,1,1
cran:Fragman@1.1.0,r,cran,GEN::while,1,5,4
cran:Fragman@1.1.0,r,cran,R::r.double_bracket_index,1,96,15
cran:Fragman@1.1.0,r,cran,R::r.environment,1,1,1
cran:Fragman@1.1.0,r,cran,GEN::function,1,99,27
cran:Fragman@1.1.0,r,cran,GEN::member_access,1,265,19
cran:Fragman@1.1.0,r,cran,R::r.condition_system,1,7,4
cran:Fragman@1.1.0,r,cran,R::r.namespace_package,1,1,1
cran:Fragman@1.1.0,r,cran,GEN::if,1,189,20
cran:Fragman@1.1.0,r,cran,R::r.dots_ellipsis,1,19,4
cran:Fragman@1.1.0,r,cran,R::r.na_value,1,38,11
cran:Fragman@1.1.0,r,cran,GEN::assignment,1,1238,28
cran:Fragman@1.1.0,r,cran,GEN::for,1,44,19
cran:Fragman@1.1.0,r,cran,GEN::return,1,49,24
cran:Fragman@1.1.0,r,cran,R::r.dollar_member_partial_match,1,265,19
cran:Fragman@1.1.0,r,cran,R::r.nan_inf_semantics,1,1,1
cran:GANPA@1.2,r,cran,R::r.double_bracket_index,1,6,3
cran:GANPA@1.2,r,cran,R::r.na_value,1,6,3
cran:GANPA@1.2,r,cran,R::r.superassignment,1,1,1
cran:GANPA@1.2,r,cran,GEN::function,1,45,4
cran:GANPA@1.2,r,cran,GEN::if,1,50,4
cran:GANPA@1.2,r,cran,R::r.condition_system,1,11,3
cran:GANPA@1.2,r,cran,GEN::return,1,19,4
cran:GANPA@1.2,r,cran,R::r.dollar_member_partial_match,1,26,3
cran:GANPA@1.2,r,cran,R::r.dots_ellipsis,1,5,1
cran:GANPA@1.2,r,cran,GEN::assignment,1,326,4
cran:GANPA@1.2,r,cran,GEN::for,1,2,2
cran:GANPA@1.2,r,cran,GEN::member_access,1,26,3
cran:GAReg@0.1.2,r,cran,GEN::member_access,1,56,3
cran:GAReg@0.1.2,r,cran,R::r.dollar_member_partial_match,1,56,3
cran:GAReg@0.1.2,r,cran,R::r.dots_ellipsis,1,18,4
cran:GAReg@0.1.2,r,cran,R::r.s4_dispatch,1,6,2
cran:GAReg@0.1.2,r,cran,R::r.quote_substitute_eval,1,1,1
cran:GAReg@0.1.2,r,cran,R::r.rng_state,1,4,2
cran:GAReg@0.1.2,r,cran,GEN::assignment,1,734,5
cran:GAReg@0.1.2,r,cran,GEN::return,1,28,3
cran:GAReg@0.1.2,r,cran,GEN::while,1,1,1
cran:GAReg@0.1.2,r,cran,R::r.double_bracket_index,1,4,3
cran:GAReg@0.1.2,r,cran,R::r.namespace_package,1,21,4
cran:GAReg@0.1.2,r,cran,GEN::for,1,4,4
cran:GAReg@0.1.2,r,cran,GEN::function,1,38,5
cran:GAReg@0.1.2,r,cran,GEN::if,1,180,5
cran:GAReg@0.1.2,r,cran,R::r.condition_system,1,37,2
cran:GAReg@0.1.2,r,cran,R::r.nan_inf_semantics,1,22,2
cran:GAReg@0.1.2,r,cran,R::r.na_value,1,22,3
cran:GENLIB@1.1.10,r,cran,GEN::for,1,26,4
cran:GENLIB@1.1.10,r,cran,GEN::function,1,225,7
cran:GENLIB@1.1.10,r,cran,GEN::if,1,595,7
cran:GENLIB@1.1.10,r,cran,R::r.superassignment,1,2,1
cran:GENLIB@1.1.10,r,cran,R::r.quote_substitute_eval,1,2,1
cran:GENLIB@1.1.10,r,cran,GEN::assignment,1,1696,7
cran:GENLIB@1.1.10,r,cran,GEN::return,1,193,6
cran:GENLIB@1.1.10,r,cran,R::r.condition_system,1,172,6
cran:GENLIB@1.1.10,r,cran,R::r.dollar_member_partial_match,1,405,7
cran:GENLIB@1.1.10,r,cran,R::r.dots_ellipsis,1,179,4
cran:GENLIB@1.1.10,r,cran,R::r.na_value,1,8,3
cran:GENLIB@1.1.10,r,cran,R::r.double_bracket_index,1,66,5
cran:GENLIB@1.1.10,r,cran,R::r.s4_dispatch,1,84,1
cran:GENLIB@1.1.10,r,cran,GEN::member_access,1,405,7
cran:GENLIB@1.1.10,r,cran,GEN::while,1,5,1
cran:GENLIB@1.1.10,r,cran,R::r.ffi_C_Call_External,1,21,3
cran:GENLIB@1.1.10,r,cran,R::r.namespace_package,1,3,2
cran:GGMridge@1.5,r,cran,GEN::assignment,1,345,15
cran:GGMridge@1.5,r,cran,GEN::member_access,1,40,9
cran:GGMridge@1.5,r,cran,R::r.condition_system,1,17,6
cran:GGMridge@1.5,r,cran,R::r.namespace_package,1,28,7
cran:GGMridge@1.5,r,cran,GEN::while,1,1,1
cran:GGMridge@1.5,r,cran,R::r.dollar_member_partial_match,1,40,9
cran:GGMridge@1.5,r,cran,R::r.double_bracket_index,1,2,1
cran:GGMridge@1.5,r,cran,R::r.na_value,1,8,2
cran:GGMridge@1.5,r,cran,GEN::for,1,13,8
cran:GGMridge@1.5,r,cran,GEN::function,1,31,15
cran:GGMridge@1.5,r,cran,GEN::if,1,10,5
cran:GGMridge@1.5,r,cran,GEN::return,1,1,1
cran:GGenemy@0.1.0,r,cran,GEN::assignment,1,608,17
cran:GGenemy@0.1.0,r,cran,R::r.condition_system,1,13,8
cran:GGenemy@0.1.0,r,cran,R::r.dollar_member_partial_match,1,194,14
cran:GGenemy@0.1.0,r,cran,R::r.dots_ellipsis,1,6,3
cran:GGenemy@0.1.0,r,cran,R::r.double_bracket_index,1,16,6
cran:GGenemy@0.1.0,r,cran,R::r.na_value,1,1,1
cran:GGenemy@0.1.0,r,cran,GEN::closure_lambda,1,2,2
cran:GGenemy@0.1.0,r,cran,GEN::for,1,18,6
cran:GGenemy@0.1.0,r,cran,GEN::function,1,34,8
cran:GGenemy@0.1.0,r,cran,GEN::if,1,112,9
cran:GGenemy@0.1.0,r,cran,GEN::member_access,1,194,14
cran:GGenemy@0.1.0,r,cran,GEN::return,1,19,8
cran:GGenemy@0.1.0,r,cran,R::r.namespace_package,1,86,17
cran:GISSB@1.1.1,r,cran,GEN::function,1,9,7
cran:GISSB@1.1.1,r,cran,GEN::member_access,1,29,7
cran:GISSB@1.1.1,r,cran,GEN::return,1,10,7
cran:GISSB@1.1.1,r,cran,R::r.condition_system,1,1,1
cran:GISSB@1.1.1,r,cran,R::r.dollar_member_partial_match,1,29,7
cran:GISSB@1.1.1,r,cran,GEN::closure_lambda,1,1,1
cran:GISSB@1.1.1,r,cran,GEN::if,1,14,5
cran:GISSB@1.1.1,r,cran,R::r.double_bracket_index,1,18,6
cran:GISSB@1.1.1,r,cran,R::r.na_value,1,5,1
cran:GISSB@1.1.1,r,cran,R::r.namespace_package,1,195,16
cran:GISSB@1.1.1,r,cran,GEN::assignment,1,366,16
cran:GLMMadaptive@0.9-7,r,cran,GEN::for,1,48,4
cran:GLMMadaptive@0.9-7,r,cran,R::r.dollar_member_partial_match,1,604,6
cran:GLMMadaptive@0.9-7,r,cran,R::r.dots_ellipsis,1,62,5
cran:GLMMadaptive@0.9-7,r,cran,GEN::assignment,1,2793,6
cran:GLMMadaptive@0.9-7,r,cran,GEN::member_access,1,604,6
cran:GLMMadaptive@0.9-7,r,cran,R::r.namespace_package,1,26,4
cran:GLMMadaptive@0.9-7,r,cran,R::r.on_exit_cleanup,1,6,1
cran:GLMMadaptive@0.9-7,r,cran,R::r.quote_substitute_eval,1,8,2
cran:GLMMadaptive@0.9-7,r,cran,R::r.s3_dispatch,1,3,1
cran:GLMMadaptive@0.9-7,r,cran,GEN::return,1,9,1
cran:GLMMadaptive@0.9-7,r,cran,GEN::while,1,1,1
cran:GLMMadaptive@0.9-7,r,cran,R::r.nan_inf_semantics,1,3,2
cran:GLMMadaptive@0.9-7,r,cran,R::r.rng_state,1,12,2
cran:GLMMadaptive@0.9-7,r,cran,GEN::function,1,250,6
cran:GLMMadaptive@0.9-7,r,cran,GEN::if,1,544,5
cran:GLMMadaptive@0.9-7,r,cran,R::r.condition_system,1,59,5
cran:GLMMadaptive@0.9-7,r,cran,R::r.double_bracket_index,1,99,4
cran:GLMMadaptive@0.9-7,r,cran,R::r.environment,1,11,3
cran:GLMMadaptive@0.9-7,r,cran,R::r.na_value,1,7,3
cran:GNSSseg@6.0,r,cran,GEN::while,1,3,2
cran:GNSSseg@6.0,r,cran,R::r.condition_system,1,4,2
cran:GNSSseg@6.0,r,cran,R::r.na_value,1,32,1
cran:GNSSseg@6.0,r,cran,GEN::if,1,48,4
cran:GNSSseg@6.0,r,cran,GEN::member_access,1,161,4
cran:GNSSseg@6.0,r,cran,R::r.double_bracket_index,1,8,1
cran:GNSSseg@6.0,r,cran,R::r.namespace_package,1,19,3
cran:GNSSseg@6.0,r,cran,GEN::function,1,28,4
cran:GNSSseg@6.0,r,cran,GEN::return,1,20,3
cran:GNSSseg@6.0,r,cran,GEN::for,1,13,1
cran:GNSSseg@6.0,r,cran,R::r.nan_inf_semantics,1,8,1
cran:GNSSseg@6.0,r,cran,R::r.quote_substitute_eval,1,4,3
cran:GNSSseg@6.0,r,cran,GEN::assignment,1,545,4
cran:GNSSseg@6.0,r,cran,R::r.dollar_member_partial_match,1,161,4
cran:GOFShiny@0.1.0,r,cran,GEN::assignment,1,3,1
cran:GOFShiny@0.1.0,r,cran,GEN::function,1,1,1
cran:GOFShiny@0.1.0,r,cran,R::r.namespace_package,1,1,1
cran:GOplot@1.0.2,r,cran,GEN::function,1,37,5
cran:GOplot@1.0.2,r,cran,R::r.dollar_member_partial_match,1,193,6
cran:GOplot@1.0.2,r,cran,R::r.double_bracket_index,1,4,1
cran:GOplot@1.0.2,r,cran,R::r.na_value,1,3,2
cran:GOplot@1.0.2,r,cran,R::r.nan_inf_semantics,1,1,1
cran:GOplot@1.0.2,r,cran,GEN::for,1,39,5
cran:GOplot@1.0.2,r,cran,GEN::if,1,111,5
cran:GOplot@1.0.2,r,cran,GEN::member_access,1,193,6
cran:GOplot@1.0.2,r,cran,GEN::return,1,11,3
cran:GOplot@1.0.2,r,cran,R::r.namespace_package,1,12,4
cran:GOplot@1.0.2,r,cran,GEN::assignment,1,663,6
cran:GPArotateDF@2026.6-1,r,cran,GEN::member_access,1,101,4
cran:GPArotateDF@2026.6-1,r,cran,GEN::return,1,2,1
cran:GPArotateDF@2026.6-1,r,cran,R::r.condition_system,1,7,3
cran:GPArotateDF@2026.6-1,r,cran,R::r.namespace_package,1,5,2
cran:GPArotateDF@2026.6-1,r,cran,GEN::assignment,1,410,4
cran:GPArotateDF@2026.6-1,r,cran,GEN::for,1,14,2
cran:GPArotateDF@2026.6-1,r,cran,GEN::function,1,29,3
cran:GPArotateDF@2026.6-1,r,cran,R::r.na_value,1,1,1
cran:GPArotateDF@2026.6-1,r,cran,GEN::if,1,63,3
cran:GPArotateDF@2026.6-1,r,cran,GEN::while,1,2,2
cran:GPArotateDF@2026.6-1,r,cran,R::r.dollar_member_partial_match,1,101,4
cran:GPBayes@0.1.0-6,r,cran,R::r.dollar_member_partial_match,1,346,2
cran:GPBayes@0.1.0-6,r,cran,R::r.dots_ellipsis,1,12,2
cran:GPBayes@0.1.0-6,r,cran,GEN::assignment,1,963,5
cran:GPBayes@0.1.0-6,r,cran,GEN::function,1,67,5
cran:GPBayes@0.1.0-6,r,cran,GEN::member_access,1,346,2
cran:GPBayes@0.1.0-6,r,cran,GEN::return,1,16,2
cran:GPBayes@0.1.0-6,r,cran,R::r.nan_inf_semantics,1,8,1
cran:GPBayes@0.1.0-6,r,cran,R::r.rng_state,1,2,1
cran:GPBayes@0.1.0-6,r,cran,R::r.s4_dispatch,1,2,1
cran:GPBayes@0.1.0-6,r,cran,GEN::if,1,279,2
cran:GPBayes@0.1.0-6,r,cran,R::r.condition_system,1,45,2
cran:GPBayes@0.1.0-6,r,cran,R::r.double_bracket_index,1,9,1
cran:GPBayes@0.1.0-6,r,cran,R::r.ffi_C_Call_External,1,41,1
cran:GSA@1.03.3,r,cran,GEN::for,1,32,10
cran:GSA@1.03.3,r,cran,GEN::if,1,90,7
cran:GSA@1.03.3,r,cran,GEN::member_access,1,94,13
cran:GSA@1.03.3,r,cran,R::r.na_value,1,14,8
cran:GSA@1.03.3,r,cran,R::r.namespace_package,1,1,1
cran:GSA@1.03.3,r,cran,R::r.rng_state,1,1,1
cran:GSA@1.03.3,r,cran,GEN::return,1,25,9
cran:GSA@1.03.3,r,cran,GEN::while,1,1,1
cran:GSA@1.03.3,r,cran,R::r.dollar_member_partial_match,1,94,13
cran:GSA@1.03.3,r,cran,R::r.nan_inf_semantics,1,1,1
cran:GSA@1.03.3,r,cran,GEN::assignment,1,685,14
cran:GSA@1.03.3,r,cran,R::r.condition_system,1,2,2
